"address_x","latitude_x","longitude_x","age","community_council_neighborhood","cpd_neighborhood","sna_neighborhood","crashdate","crashlocation","crashseverity","crashseverityid","datecrashreported","dayofweek","gender","injuries","instanceid","lightconditionsprimary","localreportno","mannerofcrash","roadconditionsprimary","roadcontour","roadsurface","roadclass","roadclassdesc","unittype","typeofperson","weather","zip"
"16XX NORTHWOOD DR","39.199445","-84.457877","22","ROSELAWN","ROSELAWN","ROSELAWN","2022-09-12T20:45:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T20:45:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","FBEE5B29-2210-4629-BF72-7C35948DAD69","2 - DUSK","225011364","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE",,,"01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45237"
"16XX NORTHWOOD DR","39.199005","-84.458417","0","ROSELAWN","ROSELAWN","ROSELAWN","2022-09-12T20:45:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T20:45:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","FBEE5B29-2210-4629-BF72-7C35948DAD69","2 - DUSK","225011364","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE",,,"01 - PASSENGER CAR","O - OCCUPANT","1 - CLEAR","45237"
"21XX FARADAY DR","39.153001","-84.557405","82","VILLAGES AT ROLL HILL","FAY APARTMENTS","VILLAGES AT ROLL HILL","2022-09-12T19:50:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T19:57:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","F85AA458-E1F8-4EAD-AB34-CE27F153B458","4 - DARK – ROADWAY NOT LIGHTED","225011362","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","5","Local Streets/Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45225"
"4XX W KING DR","39.137046","-84.521143","49","CUF - HEIGHTS","CLIFTON/UNIVERSITY HEIGHTS","CUF","2022-09-12T19:10:00.000",,"4 - INJURY POSSIBLE","201904","2022-09-12T19:12:00.000","MON","F - FEMALE","4 - POSSIBLE INJURY","FD5B65BE-8827-4205-98C5-B78F1C828BA1","2 - DAWN","225011361","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","2 - CLOUDY","45220"
"4XX W KING DR","39.135536","-84.520933",,"CUF - HEIGHTS","CLIFTON/UNIVERSITY HEIGHTS","CUF","2022-09-12T19:10:00.000",,"4 - INJURY POSSIBLE","201904","2022-09-12T19:12:00.000","MON",,"5 - NO APPARENTY INJURY","FD5B65BE-8827-4205-98C5-B78F1C828BA1","2 - DAWN","225011361","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","04 - PICK UP","D - DRIVER","2 - CLOUDY","45220"
"57XX MADISON RD","39.160566","-84.396737","25","MADISONVILLE","MADISONVILLE","MADISONVILLE","2022-09-12T18:05:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T18:11:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","7CCCA27D-C944-42CF-9372-C098E505D36C","1 - DAYLIGHT","225011359","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","3","Minor Arterial Roads","05 - CARGO VAN","D - DRIVER","1 - CLEAR","45227"
"57XX MADISON RD","39.161116","-84.396457","26","MADISONVILLE","MADISONVILLE","MADISONVILLE","2022-09-12T18:05:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T18:11:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","7CCCA27D-C944-42CF-9372-C098E505D36C","1 - DAYLIGHT","225011359","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","3","Minor Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45227"
"33XX BOUDINOT AV","39.148669","-84.604019","18","WESTWOOD","WESTWOOD","WESTWOOD","2022-09-12T18:09:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T18:09:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","F3091028-8CF4-42C2-8E8D-1BC72BD8794B","1 - DAYLIGHT","225011357","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","3","Minor Arterial Roads","01 - PASSENGER CAR","D - DRIVER","2 - CLOUDY","45211"
"33XX BOUDINOT AV","39.148969","-84.603169","19","WESTWOOD","WESTWOOD","WESTWOOD","2022-09-12T18:09:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T18:09:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","F3091028-8CF4-42C2-8E8D-1BC72BD8794B","1 - DAYLIGHT","225011357","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","3","Minor Arterial Roads","01 - PASSENGER CAR","D - DRIVER","2 - CLOUDY","45211"
"16XX ASMANN AV","39.156821","-84.474758","67","PADDOCK HILLS","PADDOCK  HILLS","NORTH AVONDALE - PADDOCK HILLS","2022-09-12T17:59:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T17:59:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","F26ADF35-6DF1-4189-A480-CD3D62542545","1 - DAYLIGHT","225011356","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","4","Collector Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45229"
"16XX ASMANN AV","39.158311","-84.475978","30","PADDOCK HILLS","PADDOCK  HILLS","NORTH AVONDALE - PADDOCK HILLS","2022-09-12T17:59:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T17:59:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","F26ADF35-6DF1-4189-A480-CD3D62542545","1 - DAYLIGHT","225011356","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","4","Collector Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45229"
"82XX VINE ST","39.209771","-84.475815",,"HARTWELL","HARTWELL","HARTWELL","2022-09-12T16:30:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T17:40:00.000","MON",,"5 - NO APPARENTY INJURY","D3FEFC1F-A1F3-4E17-8648-844D8AE28EB9","1 - DAYLIGHT","225011353","9 - UNKNOWN","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"04 - PICK UP","D - DRIVER","1 - CLEAR","45216"
"38XX EDWARDS RD","39.14916","-84.44188","61","N/A","N/A","N/A","2022-09-12T17:05:02.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T17:39:01.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","DCDA0D0C-E5DC-4C10-8C9F-7E99834E303D","1 - DAYLIGHT","225011358","2 - REAR-END","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"03 - SPORT UTILITY VEHICLE","D - DRIVER","1 - CLEAR","45209"
"38XX EDWARDS RD","39.14948","-84.44214",,"N/A","N/A","N/A","2022-09-12T17:05:02.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T17:39:01.000","MON",,"5 - NO APPARENTY INJURY","DCDA0D0C-E5DC-4C10-8C9F-7E99834E303D","1 - DAYLIGHT","225011358","2 - REAR-END","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"03 - SPORT UTILITY VEHICLE","D - DRIVER","1 - CLEAR","45209"
"24XX W CLIFTON AV","39.12704","-84.51992","39","CUF - HEIGHTS","FAIRVIEW","CUF","2022-09-12T17:34:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T17:34:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","326A6B1C-255D-4AB5-A3F4-67DA0DD47586","1 - DAYLIGHT","225011355","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"19 - BUS (16+ PASSENGERS)","D - DRIVER","1 - CLEAR","45202"
"5XX CENTRAL AV","39.100409","-84.519483","49","DOWNTOWN","C. B. D. / RIVERFRONT","DOWNTOWN","2022-09-12T17:10:00.000",,"4 - INJURY POSSIBLE","201904","2022-09-12T17:30:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","2F65DB9B-3E0C-4BB9-9067-F78A862A41EF","1 - DAYLIGHT","225011354","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45203"
"5XX CENTRAL AV","39.100519","-84.519763","84","DOWNTOWN","C. B. D. / RIVERFRONT","DOWNTOWN","2022-09-12T17:10:00.000",,"4 - INJURY POSSIBLE","201904","2022-09-12T17:30:00.000","MON","M - MALE","4 - POSSIBLE INJURY","2F65DB9B-3E0C-4BB9-9067-F78A862A41EF","1 - DAYLIGHT","225011354","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","03 - SPORT UTILITY VEHICLE","O - OCCUPANT","1 - CLEAR","45203"
"5XX CENTRAL AV","39.101719","-84.519303","44","DOWNTOWN","C. B. D. / RIVERFRONT","DOWNTOWN","2022-09-12T17:10:00.000",,"4 - INJURY POSSIBLE","201904","2022-09-12T17:30:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","2F65DB9B-3E0C-4BB9-9067-F78A862A41EF","1 - DAYLIGHT","225011354","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","03 - SPORT UTILITY VEHICLE","D - DRIVER","1 - CLEAR","45203"
"N I75 AT 3-0 MM","39.105314","-84.507087","46","DOWNTOWN","C. B. D. / RIVERFRONT","DOWNTOWN","2022-09-12T16:45:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:45:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","C23AAADE-10AE-4F4C-9217-1D5475E6F1A7","1 - DAYLIGHT","225011350","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","2 - CLOUDY","45220"
"N I75 AT 3-0 MM","39.104044","-84.508247","23","DOWNTOWN","C. B. D. / RIVERFRONT","DOWNTOWN","2022-09-12T16:45:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:45:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","C23AAADE-10AE-4F4C-9217-1D5475E6F1A7","1 - DAYLIGHT","225011350","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","O - OCCUPANT","2 - CLOUDY","45220"
"N I75 AT 3-0 MM","39.105084","-84.507367","25","DOWNTOWN","C. B. D. / RIVERFRONT","DOWNTOWN","2022-09-12T16:45:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:45:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","C23AAADE-10AE-4F4C-9217-1D5475E6F1A7","1 - DAYLIGHT","225011350","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","2 - CLOUDY","45220"
"52XX RAVENNA ST","39.163751","-84.393182","58","MADISONVILLE","MADISONVILLE","MADISONVILLE","2022-09-12T15:20:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:43:06.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","562BD521-22B5-4FDA-AF6B-1CA9BC3F692F","1 - DAYLIGHT","225011344","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"04 - PICK UP","D - DRIVER","1 - CLEAR","45227"
"S I75 AT 5-7 MM","39.160531","-84.521401","67","CLIFTON - SPRING GROVE VILLAGE","NORTHSIDE","CLIFTON","2022-09-12T16:30:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:35:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","6D1DD88B-239A-4826-8470-D74ECC6E2D93","1 - DAYLIGHT","225011349","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","1","Interstate Highways","04 - PICK UP","D - DRIVER","1 - CLEAR","45223"
"S I75 AT 5-7 MM","39.161691","-84.521251","25","CLIFTON - SPRING GROVE VILLAGE","NORTHSIDE","CLIFTON","2022-09-12T16:30:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:35:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","6D1DD88B-239A-4826-8470-D74ECC6E2D93","1 - DAYLIGHT","225011349","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","1","Interstate Highways","04 - PICK UP","D - DRIVER","1 - CLEAR","45223"
"S I75 AT 5-7 MM","39.161861","-84.522301","64","CLIFTON - SPRING GROVE VILLAGE","NORTHSIDE","CLIFTON","2022-09-12T16:30:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:35:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","6D1DD88B-239A-4826-8470-D74ECC6E2D93","1 - DAYLIGHT","225011349","2 - REAR-END","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","1","Interstate Highways","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45223"
"64XX MONTGOMERY RD","39.186891","-84.419185","22","KENNEDY HEIGHTS","KENNEDY  HEIGHTS","KENNEDY HEIGHTS","2022-09-12T16:20:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:26:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","850FE430-4D1D-4374-A47C-F15483161FFA","1 - DAYLIGHT","225011346","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45213"
"64XX MONTGOMERY RD","39.187311","-84.419605","33","KENNEDY HEIGHTS","KENNEDY  HEIGHTS","KENNEDY HEIGHTS","2022-09-12T16:20:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:26:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","850FE430-4D1D-4374-A47C-F15483161FFA","1 - DAYLIGHT","225011346","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45213"
"15XX HARRISON AV","39.124948","-84.548507","46","SOUTH FAIRMOUNT","SOUTH  FAIRMOUNT","EAST PRICE HILL","2022-09-12T16:20:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:20:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","D8BDB65C-04C7-4E38-8E71-67ADBB4B52AC","1 - DAYLIGHT","225011348","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45214"
"15XX HARRISON AV","39.125328","-84.548477","25","SOUTH FAIRMOUNT","SOUTH  FAIRMOUNT","EAST PRICE HILL","2022-09-12T16:20:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:20:00.000","MON","F - FEMALE","5 - NO APPARENTY INJURY","D8BDB65C-04C7-4E38-8E71-67ADBB4B52AC","1 - DAYLIGHT","225011348","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45214"
"W I74 @ 17.8 MM","39.160651","-84.561583","30","VILLAGES AT ROLL HILL","FAY APARTMENTS","VILLAGES AT ROLL HILL","2022-09-12T16:11:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:13:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","10CEA80E-A08B-40AE-9C2B-4859300C9019","1 - DAYLIGHT","225011345","1 - NOT COLLISION BETWEEN TWO MOTOR VEHICLES IN TRANSPORT","01 - DRY","3 - CURVE LEVEL","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45225"
"29XX BOUDINOT AV","39.136973","-84.605387","63","WESTWOOD","WESTWOOD","WESTWOOD","2022-09-12T16:12:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:12:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","4A12CB3F-6A77-4D56-AF23-D66E6A5C206B","1 - DAYLIGHT","225011352","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"05 - CARGO VAN","D - DRIVER","2 - CLOUDY","45238"
"29XX BOUDINOT AV","39.136983","-84.605037","48","WESTWOOD","WESTWOOD","WESTWOOD","2022-09-12T16:12:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:12:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","4A12CB3F-6A77-4D56-AF23-D66E6A5C206B","1 - DAYLIGHT","225011352","7 - SIDESWIPE, SAME DIRECTION","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT",,,"04 - PICK UP","D - DRIVER","2 - CLOUDY","45238"
"31XX BURNET AV","39.136653","-84.500595","63","AVONDALE","AVONDALE","AVONDALE","2022-09-12T15:47:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:00:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","694B989B-3F0D-4B15-AB02-8200A4032FAF","1 - DAYLIGHT","225011343","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45229"
"31XX BURNET AV","39.137823","-84.500855","34","AVONDALE","AVONDALE","AVONDALE","2022-09-12T15:47:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T16:00:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","694B989B-3F0D-4B15-AB02-8200A4032FAF","1 - DAYLIGHT","225011343","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","2","Major Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45229"
"36XX VINE ST","39.150599","-84.510425","22","CLIFTON","CLIFTON","CLIFTON","2022-09-12T15:44:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T15:44:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","A787DEE8-30D5-42A8-929E-187679ABB7EB","1 - DAYLIGHT","225011351","2 - REAR-END","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","3","Minor Arterial Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45220"
"36XX VINE ST","39.149329","-84.510455",,"CLIFTON","CLIFTON","CLIFTON","2022-09-12T15:44:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T15:44:00.000","MON",,"5 - NO APPARENTY INJURY","A787DEE8-30D5-42A8-929E-187679ABB7EB","1 - DAYLIGHT","225011351","2 - REAR-END","01 - DRY","2 - STRAIGHT GRADE","2 - BLACKTOP, BITUMINOUS, ASPHALT","3","Minor Arterial Roads","03 - SPORT UTILITY VEHICLE","D - DRIVER","1 - CLEAR","45220"
"7XX CLARK ST","39.107552","-84.528233","40","WEST END","WEST  END","WEST END","2022-09-12T15:37:00.000",,"5 - PROPERTY DAMAGE ONLY","201905","2022-09-12T15:37:00.000","MON","M - MALE","5 - NO APPARENTY INJURY","B09B82DC-11E9-497E-B2CB-10C5F1613E47","1 - DAYLIGHT","225011341","6 - ANGLE","01 - DRY","1 - STRAIGHT LEVEL","1 - CONCRETE","4","Collector Roads","01 - PASSENGER CAR","D - DRIVER","1 - CLEAR","45203"
