"uniqueid","work_type","display_agency","number_key","comp_type","comp_type_desc","sub_type","sub_type_desc","entered_date","status_class","data_status","city_id","url","last_updated","yn_activity_report","latitude","longitude","neighborhood","full_address","city_county"
,"LICENSES","Cincinnati Fire Dept","FF20220099","CFDP05F","CFD OPEN FLAME Program","105.6.36","PYRO/SPECL EFFECTS MTRL","2022-07-13T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FF20220099","2022-07-20T00:00:00.000","N","39.1111088577561","-84.5207977275189","WEST END","1501  CENTRAL PKWY","CITY"
,"LICENSES","Cincinnati Fire Dept","FF20220095","CFDP05F","CFD OPEN FLAME Program","105.6.36","PYRO/SPECL EFFECTS MTRL","2022-07-13T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FF20220095","2022-08-10T00:00:00.000","N","39.1300057285533","-84.4540457357574","HYDE PARK","2348  GRANDIN RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221834","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-13T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221834","2022-07-20T00:00:00.000","N","39.1063636809718","-84.5339538784664","QUEENSGATE","1015  GEST ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FF20220101","CFDP05F","CFD OPEN FLAME Program","105.6.36","PYRO/SPECL EFFECTS MTRL","2022-07-13T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FF20220101","2022-07-20T00:00:00.000","N","39.1093327304081","-84.5187056900238","OVER-THE-RHINE","1241  ELM ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FF20220102","CFDP05F","CFD OPEN FLAME Program","105.6.36","PYRO/SPECL EFFECTS MTRL","2022-07-13T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FF20220102","2022-08-22T00:00:00.000","N","39.1035820977287","-84.5117449053982","DOWNTOWN","650  WALNUT ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FF20220107","CFDP05F","CFD OPEN FLAME Program","105.6.36","PYRO/SPECL EFFECTS MTRL","2022-07-13T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FF20220107","2022-07-20T00:00:00.000","N","39.0977516560082","-84.5033414894629","DOWNTOWN","435 E MEHRING WY","CITY"
,"LICENSES","Cincinnati Fire Dept","FF20220105","CFDP05F","CFD OPEN FLAME Program","105.6.36","PYRO/SPECL EFFECTS MTRL","2022-07-13T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FF20220105","2022-07-20T00:00:00.000","N","39.1111088577561","-84.5207977275189","WEST END","1501  CENTRAL PKWY","CITY"
,"LICENSES","Cincinnati Fire Dept","FF20220100","CFDP05F","CFD OPEN FLAME Program","105.6.36","PYRO/SPECL EFFECTS MTRL","2022-07-13T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FF20220100","2022-07-20T00:00:00.000","N","39.0977516560082","-84.5033414894629","DOWNTOWN","435 E MEHRING WY","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221833","CFDP05C","CFD CHARGABLE Program","105.6.11","CUTTING AND WELDING","2022-07-11T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221833","2022-07-22T00:00:00.000","N","39.1194667019847","-84.5235903929225","OVER-THE-RHINE","262  STARK ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221832","CFDP05C","CFD CHARGABLE Program","105.6.06","COMBUSTIBLE DUST PRODUCING OP","2022-07-11T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221832","2022-07-22T00:00:00.000","N","39.1194667019847","-84.5235903929225","OVER-THE-RHINE","262  STARK ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220631","CFDP05C","CFD CHARGABLE Program","105.6.41","SPRAYING OR DIPPING","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220631","2022-08-12T00:00:00.000","N","39.1086900022472","-84.4354903627362","EAST END","3920  HOLBROOK AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220624","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220624","2022-08-11T00:00:00.000","N","39.1867091914011","-84.5446716397627","NORTHSIDE","5356  HAMILTON AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220623","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220623","2022-08-11T00:00:00.000","N","39.1867091914011","-84.5446716397627","NORTHSIDE","5356  HAMILTON AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220420","CFDP05C","CFD CHARGABLE Program","105.6.11","CUTTING AND WELDING","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220420","2022-08-11T00:00:00.000","N","39.1611561992629","-84.529090883443","NORTHSIDE","4323  SPRING GROVE AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220579","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220579","2022-07-20T00:00:00.000","N","39.1046722747462","-84.5149131749671","DOWNTOWN","30  GARFIELD PL","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220576","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220576","2022-07-20T00:00:00.000","N","39.1857695366754","-84.5132899810532","WINTON HILLS","5300  WINNESTE AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220535","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220535","2022-07-20T00:00:00.000","N","39.1185826961636","-84.4260605724274","MT. LOOKOUT","3660  VINEYARD PL","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220421","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220421","2022-07-20T00:00:00.000","N","39.2007096038986","-84.5534056484018","COLLEGE HILL","6000  OAKWOOD AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220882","CFDP05C","CFD CHARGABLE Program","105.6.08","COMPRESSED GASES","2022-07-02T00:00:00.000","OPEN","PAID","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220882","2022-08-18T00:00:00.000","N","39.1812779182826","-84.4276838019916","PLEASANT RIDGE","3190  WOODFORD RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220401","CFDP05C","CFD CHARGABLE Program","105.6.45","WASTE HANDLING","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220401","2022-08-10T00:00:00.000","N","39.1069645544385","-84.4353723890167","EAST END","4100  KELLOGG AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220384","CFDP05C","CFD CHARGABLE Program","105.6.16","FLAMMABLE/COMBUSTIBLE LIQUIDS","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220384","2022-08-18T00:00:00.000","N","39.1047291571041","-84.5436563458797","QUEENSGATE","1450 W 8TH ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220381","CFDP05C","CFD CHARGABLE Program","105.6.39","REP GARAGE/MOTOR FUEL DISP FAC","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220381","2022-08-18T00:00:00.000","N","39.1047291571041","-84.5436563458797","QUEENSGATE","1450 W 8TH ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220340","CFDP05C","CFD CHARGABLE Program","105.6.39","REP GARAGE/MOTOR FUEL DISP FAC","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220340","2022-08-11T00:00:00.000","N","39.1126701644847","-84.4393859072853","EAST END","3700  KELLOGG AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221181","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","CLOS","VOID","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221181","2022-08-11T00:00:00.000","N","39.1040167583187","-84.4947044446437","EAST END","925  RIVERSIDE DR","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221175","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","PAID","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221175","2022-08-18T00:00:00.000","N","39.1596033977595","-84.4086476281872","MADISONVILLE","4855  BABSON PL","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220833","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220833","2022-08-10T00:00:00.000","N","39.2024645372736","-84.5474987117599","COLLEGE HILL","6118  HAMILTON AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221561","CFDP05C","CFD CHARGABLE Program","105.6.11","CUTTING AND WELDING","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221561","2022-07-20T00:00:00.000","N","39.1256939785502","-84.562314753226","EAST PRICE HILL","2333  QUEBEC RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221555","CFDP05C","CFD CHARGABLE Program","105.6.16","FLAMMABLE/COMBUSTIBLE LIQUIDS","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221555","2022-07-20T00:00:00.000","N","39.0936306268444","-84.4260188844579","LINWOOD","4612  KELLOGG AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221538","CFDP05C","CFD CHARGABLE Program","105.6.11","CUTTING AND WELDING","2022-07-02T00:00:00.000","OPEN","PAID","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221538","2022-08-18T00:00:00.000","N","39.1451445499191","-84.4747209787409","EVANSTON","3611  WOODBURN AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221534","CFDP05C","CFD CHARGABLE Program","105.6.16","FLAMMABLE/COMBUSTIBLE LIQUIDS","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221534","2022-08-10T00:00:00.000","N","39.1335568977367","-84.4973796259931","AVONDALE","3015  READING RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221497","CFDP05C","CFD CHARGABLE Program","105.6.11","CUTTING AND WELDING","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221497","2022-08-10T00:00:00.000","N","39.1392609761884","-84.4881152336743","AVONDALE","840  DELLWAY ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220516","CFDP05E","CFD EXEMPT Program","105.6.11","CUTTING AND WELDING","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220516","2022-07-20T00:00:00.000","N","39.1950104326723","-84.469960449909","ROSELAWN","1101  SUMMIT RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220515","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220515","2022-07-20T00:00:00.000","N","39.1950104326723","-84.469960449909","ROSELAWN","1101  SUMMIT RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220479","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220479","2022-07-20T00:00:00.000","N","39.1248090222377","-84.5862895053108","WESTWOOD","4356  DUNHAM LN","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220464","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220464","2022-07-20T00:00:00.000","N","39.111397819208","-84.5730070307788","EAST PRICE HILL","3680  WARSAW AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220444","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220444","2022-07-20T00:00:00.000","N","39.106699695522","-84.5612537910309","EAST PRICE HILL","3001  PRICE AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220782","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220782","2022-08-12T00:00:00.000","N","39.1803503121373","-84.4324324788481","PLEASANT RIDGE","5950  MONTGOMERY RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221088","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221088","2022-08-19T00:00:00.000","N","39.1008599311412","-84.5138311825178","DOWNTOWN","35 W 5TH ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221787","CFDP05C","CFD CHARGABLE Program","105.6.11","CUTTING AND WELDING","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221787","2022-07-20T00:00:00.000","N","39.1024674890569","-84.5367174055627","QUEENSGATE","701  DALTON AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221772","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","PAID","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221772","2022-08-18T00:00:00.000","N","39.1066516014284","-84.5129042684535","DOWNTOWN","56 E COURT ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220608","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220608","2022-08-10T00:00:00.000","N","39.1680311044849","-84.4768845949159","NORTH AVONDALE - PADDOCK HILLS","1231  TENNESSEE AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220429","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220429","2022-07-20T00:00:00.000","N","39.1247449459504","-84.4816404688515","EAST WALNUT HILLS","1339 E MCMILLAN ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220197","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220197","2022-07-20T00:00:00.000","N","39.1450046524345","-84.4950844341301","AVONDALE","3504  WASHINGTON AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221100","CFDP05C","CFD CHARGABLE Program","105.6.16","FLAMMABLE/COMBUSTIBLE LIQUIDS","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221100","2022-07-20T00:00:00.000","N","39.1101701926708","-84.5510902999782","LOWER PRICE HILL","1212  STATE AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221076","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221076","2022-08-19T00:00:00.000","N","39.1008599311412","-84.5138311825178","DOWNTOWN","35 W 5TH ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221057","CFDP05C","CFD CHARGABLE Program","105.6.16","FLAMMABLE/COMBUSTIBLE LIQUIDS","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221057","2022-07-20T00:00:00.000","N","39.1663392241912","-84.428448838721","OAKLEY","5040  DURAMED DR","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221036","CFDP05C","CFD CHARGABLE Program","105.6.08","COMPRESSED GASES","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221036","2022-07-20T00:00:00.000","N","39.1295863637933","-84.4971822187907","AVONDALE","619  OAK ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FE20220571","CFDP05E","CFD EXEMPT Program","105.6.34","PLACES OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FE20220571","2022-07-20T00:00:00.000","N","39.1630347354149","-84.4003767327065","MADISONVILLE","5051  ANDERSON PL","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220699","CFDP05C","CFD CHARGABLE Program","105.6.16","FLAMMABLE/COMBUSTIBLE LIQUIDS","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220699","2022-07-25T00:00:00.000","N","39.104466380083","-84.5367435578972","QUEENSGATE","1200 W 8TH ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220678","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220678","2022-08-19T00:00:00.000","N","39.100684131754","-84.5065513334322","DOWNTOWN","331 E 4TH ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221460","CFDP05C","CFD CHARGABLE Program","105.6.16","FLAMMABLE/COMBUSTIBLE LIQUIDS","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221460","2022-08-10T00:00:00.000","N","39.1086670485715","-84.5986878869925","WEST PRICE HILL","4501 W 8TH ST","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221419","CFDP05C","CFD CHARGABLE Program","105.6.39","REP GARAGE/MOTOR FUEL DISP FAC","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221419","2022-07-22T00:00:00.000","N","39.1502056336586","-84.407983339764","OAKLEY","3965  ROSSLYN DR","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221051","CFDP05C","CFD CHARGABLE Program","105.6.20","HAZARDOUS MATERIALS","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221051","2022-07-20T00:00:00.000","N","39.1663392241912","-84.428448838721","OAKLEY","5040  DURAMED DR","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221030","CFDP05C","CFD CHARGABLE Program","105.6.46","WOOD PRODUCTS","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221030","2022-07-29T00:00:00.000","N","39.1709657761779","-84.4766284483631","BOND HILL","4682  PADDOCK RD","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221027","CFDP05C","CFD CHARGABLE Program","105.6.29","MISC COMBUST STORAGE","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221027","2022-08-10T00:00:00.000","N","39.1686864271286","-84.5100205112986","SPRING GROVE VILLAGE","4890  SPRING GROVE AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20221025","CFDP05C","CFD CHARGABLE Program","105.6.20","HAZARDOUS MATERIALS","2022-07-02T00:00:00.000","OPEN","INVOICED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20221025","2022-07-20T00:00:00.000","N","39.1447663879411","-84.5386199854778","CAMP WASHINGTON","3401  COLERAIN AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220604","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220604","2022-08-12T00:00:00.000","N","39.1264460200501","-84.5468473089909","SOUTH FAIRMOUNT","1520  QUEEN CITY AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220572","CFDP05C","CFD CHARGABLE Program","105.6.34","PLACE OF ASSEMBLY","2022-07-02T00:00:00.000","OPEN","ISSUED","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220572","2022-08-12T00:00:00.000","N","39.1248812759671","-84.4137095941916","LINWOOD","4950  EASTERN AV","CITY"
,"LICENSES","Cincinnati Fire Dept","FC20220564","CFDP05C","CFD CHARGABLE Program","105.6.11","CUTTING AND WELDING","2022-07-02T00:00:00.000","OPEN","PAID","CINC","http://cagismaps.hamilton-co.org/PropertyActivity/CagisReport?APD=FC20220564","2022-08-18T00:00:00.000","N","39.1112974177112","-84.5370083433618","QUEENSGATE","1401  DALTON AV","CITY"
