"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","capabilities","definitionexpression","maxscale","htmlpopuptype","copyrighttext","geometrytype","hasattachments","publishing_department","routing_approval","api_endpoint","defaultvisibility","id","spatial_reference_wkid","source","displayfield","minscale","currentversion","source_link","owner_uid","moderation_status","provenance","color"
"https://data.cityofgainesville.org/d/73bb-6wrz","73bb-6wrz","true","false",,"data.cityofgainesville.org","dataset","General Budget FY2021 - Adopted Revenues",,"1","2020-11-04T22:05:00.000Z","2020-11-04T22:07:00.000Z",,,"0","Jeremy Griffith",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/73bb-6wrz.json",,,,,,,,,"u832-bgea",,"official",
"https://data.cityofgainesville.org/d/nqc7-be4d","nqc7-be4d","false","true","gvua-xt9q","data.cityofgainesville.org","chart","Most Frequent CRs","Crime Responses is provided by the Gainesville Police Department (GPD) to document initial details surrounding an incident to which GPD officers respond. This dataset contains crime incidents from 2011 to present and includes a reduced set of fields focused on capturing the type of incident as well when and where an incident occurred.
The Incident location addresses have been rounded off and are not the exact location due to the constitutional amendment known as ""Marsy's Law""","3","2020-11-05T14:51:00.000Z","2020-11-12T17:37:00.000Z","Public Safety",,"0","esmedley",,"Public Domain","unpublished",,,"Gainesville Police Department",,,,,,,,,,"https://data.cityofgainesville.org/resource/nqc7-be4d.json",,,,,,,,,"4un2-shm8",,"community",
"https://data.cityofgainesville.org/d/wapj-2yce","wapj-2yce","true","true","78uv-94ar","data.cityofgainesville.org","chart","Road Repair Requests by Year","Non-emergency requests like pothole repairs or damaged street signs can be reported through the myGNV app or online (www.mygnv.org)","43","2019-10-10T16:45:00.000Z","2020-10-20T21:24:00.000Z","Charts & Graphs",,"2","City of Gainesville","","Public Domain","published",,,"City of Gainesville - Administrative Services",,,,,,,,,,"https://data.cityofgainesville.org/resource/wapj-2yce.json",,,,,,,,"http://www.cityofgainesville.org/openGNV/311GNV.aspx","2ezp-xw74",,"official",
"https://data.cityofgainesville.org/d/5rf8-efb6","5rf8-efb6","false","true","gvua-xt9q","data.cityofgainesville.org","map","CRs by GPD Zone","Crime Responses is provided by the Gainesville Police Department (GPD) to document initial details surrounding an incident to which GPD officers respond. This dataset contains crime incidents from 2011 to present and includes a reduced set of fields focused on capturing the type of incident as well when and where an incident occurred.<br />The Incident location addresses have been rounded off and are not the exact location due to the constitutional amendment known as ""Marsy's Law""","5","2020-11-04T18:15:00.000Z","2020-11-12T17:37:00.000Z","Public Safety",,"0","esmedley",,"Public Domain","unpublished",,,"Gainesville Police Department",,,,,,,,,,"https://data.cityofgainesville.org/resource/5rf8-efb6.json",,,,,,,,,"4un2-shm8",,"community",
"https://data.cityofgainesville.org/d/44pz-r56k","44pz-r56k","false","true","4pxv-ww5v","data.cityofgainesville.org","map","Commission District 1","Commission Districts boundaries","3","2020-10-28T19:14:00.000Z","2019-04-25T19:50:00.000Z","Geospatial (Maps)",,"0","Jeremy Griffith",,,"unpublished",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/44pz-r56k.json",,,,,,,,,"u832-bgea",,"official",
"https://data.cityofgainesville.org/d/6n8r-5z98","6n8r-5z98","true","false",,"data.cityofgainesville.org","href","City of Gainesville 2020 Neighbor Survey - Dashboard","This links to an interactive dashboard developed by the vendor, ETC Institute, displaying results of the City of Gainesville's 2020 Neighbor Survey.","15","2020-09-01T16:49:00.000Z","2020-09-01T16:49:00.000Z","Neighbor Feedback",,"0","Jeremy Griffith",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/6n8r-5z98.json",,,,,,,,,"u832-bgea",,"official",
"https://data.cityofgainesville.org/d/5cxc-psh8","5cxc-psh8","false","true","29bz-84d2","data.cityofgainesville.org","form","Type Form","","1","2020-08-24T16:40:00.000Z","2020-08-28T19:52:00.000Z",,,"0","Melissa Whiley",,,"unpublished",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/5cxc-psh8.json",,,,,,,,,"bs6j-cdgs",,"official",
"https://data.cityofgainesville.org/d/wxub-23za","wxub-23za","true","false",,"data.cityofgainesville.org","dataset","category_tiles","","19","2020-02-12T16:36:00.000Z","2020-08-28T19:59:00.000Z",,,"2","Melissa Whiley",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/wxub-23za.json",,,,,,,,,"bs6j-cdgs",,"official",
"https://data.cityofgainesville.org/d/f24f-8e6q","f24f-8e6q","true","false",,"data.cityofgainesville.org","dataset","data_driving_tiles","","12","2020-02-12T16:36:00.000Z","2020-03-03T22:12:00.000Z",,,"0","Dominic Cicilio",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/f24f-8e6q.json",,,,,,,,,"n6dz-78i2",,"official",
"https://data.cityofgainesville.org/d/28y9-kjxm","28y9-kjxm","true","false",,"data.cityofgainesville.org","dataset","community_tiles",,"11","2020-02-12T16:36:00.000Z","2020-08-28T20:02:00.000Z",,,"0","Dominic Cicilio","",,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/28y9-kjxm.json",,,,,,,,,"n6dz-78i2",,"official",
"https://data.cityofgainesville.org/d/4k9u-yb6s","4k9u-yb6s","true","false",,"data.cityofgainesville.org","dataset","wallpaper_banner","","9","2020-02-12T16:35:00.000Z","2020-02-12T20:27:00.000Z",,,"0","Dominic Cicilio",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/4k9u-yb6s.json",,,,,,,,,"n6dz-78i2",,"official",
"https://data.cityofgainesville.org/d/e7dw-x838","e7dw-x838","false","false",,"data.cityofgainesville.org","dataset","Site Analytics: User Authentications","<p>This dataset includes all logins via username and password and all SSO logins.</p><p>Each row in the dataset indicates the number of authentications for the specified user, user segment, and hour. Please see <a href=""https://support.socrata.com/hc/en-us/articles/360051223634"">Site Analytics: User Authentications</a> for more detail about these fields.</p><p>The dataset will reflect authentications within a day of when they occur.</p>","3","2020-02-01T22:59:00.000Z","2020-11-12T19:59:00.000Z",,,"0","Socrata",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/e7dw-x838.json",,,,,,,,,"nkpd-cvga",,"official",
"https://data.cityofgainesville.org/d/tuxv-mx23","tuxv-mx23","false","false",,"data.cityofgainesville.org","dataset","Site Analytics: Catalog Search Terms","<p>This dataset includes data on the words and phrases input by users in search bars that look through the data catalog for relevant information. Catalog searches using the <a href=""https://socratadiscovery.docs.apiary.io/#"">Discovery API</a> are not included.</p><p>Each row in the dataset indicates the number of catalog searches made using the search term from the specified user segment during the noted hour.</p>Data are segmented into the following user types:<ul><li>site member: users who have logged in and have been granted a role on the domain</li><li>community user: users who have logged in but do not have a role on the domain</li><li>anonymous: users who have not logged in to the domain</li></ul><p>Data are updated by a system process at least once a day.</p><p>Please see <a href=""https://support.socrata.com/hc/en-us/articles/360051982913"">Site Analytics: Catalog Search Terms</a> for more detail.</p>","6","2020-02-01T18:59:00.000Z","2020-11-13T04:59:00.000Z",,,"0","Socrata",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/tuxv-mx23.json",,,,,,,,,"nkpd-cvga",,"official",
"https://data.cityofgainesville.org/d/bqk6-nvbd","bqk6-nvbd","false","false",,"data.cityofgainesville.org","dataset","Site Analytics: Asset Access","<p>This dataset provides detail on how all assets on a domain are being used (e.g. views, downloads, API reads).</p><p>User activity is provided by date, asset uid, asset type, asset name, access type and user segment.  Please see <a href=""https://support.socrata.com/hc/en-us/articles/360051223314"">Site Analytics: Asset Access</a> for more detail about these fields.</p><p>The dataset will reflect new Asset Access records within a day of when they occur.</p>","3","2020-02-01T02:00:00.000Z","2020-11-13T05:58:00.000Z",,,"0","Socrata",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/bqk6-nvbd.json",,,,,,,,,"nkpd-cvga",,"official",
"https://data.cityofgainesville.org/d/2b38-ymvz","2b38-ymvz","true","false",,"data.cityofgainesville.org","gis map","PlanningTest.DBO.GainesvilleWetlands",,"15","2019-10-29T15:21:00.000Z","2020-10-31T12:05:00.000Z","Geospatial (Maps)",,"6","ArcGIS Connector","",,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/2b38-ymvz.json",,,,,,,,,"xiq3-38kp",,"official",
"https://data.cityofgainesville.org/d/mth6-ybbg","mth6-ybbg","false","false",,"data.cityofgainesville.org","dataset","location",,"1","2019-10-22T20:04:00.000Z","2019-10-22T20:07:00.000Z",,,"0","City of Gainesville",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/mth6-ybbg.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/y2dy-da6a","y2dy-da6a","false","false",,"data.cityofgainesville.org","dataset","income",,"4","2019-10-22T18:57:00.000Z","2019-10-22T19:55:00.000Z",,,"0","City of Gainesville",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/y2dy-da6a.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/a5mi-r8vx","a5mi-r8vx","false","false",,"data.cityofgainesville.org","file","Open Data Resolution",,"4","2019-09-25T17:15:00.000Z","2019-09-25T17:15:00.000Z","Public Administration & Finance",,"1","City of Gainesville",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/a5mi-r8vx.json",,,,,,,,,"2ezp-xw74",,"official",
"https://data.cityofgainesville.org/d/945c-uv94","945c-uv94","true","true","hk2b-em59","data.cityofgainesville.org","chart","Active Businesses Since 2000","Businesses licensed to operate in the City of Gainesville.","150","2019-09-19T17:06:00.000Z","2020-10-21T17:32:00.000Z","Charts & Graphs",,"0","City of Gainesville","","Public Domain","published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/945c-uv94.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/29bz-84d2","29bz-84d2","true","false",,"data.cityofgainesville.org","dataset","featured_stories","","46","2020-02-12T16:36:00.000Z","2020-08-28T19:52:00.000Z",,,"2","Melissa Whiley",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/29bz-84d2.json",,,,,,,,,"bs6j-cdgs",,"official",
"https://data.cityofgainesville.org/d/ecyd-j7zb","ecyd-j7zb","true","false",,"data.cityofgainesville.org","dataset","section_headers","","16","2020-02-12T16:36:00.000Z","2020-08-25T09:11:00.000Z",,,"0","Dominic Cicilio",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/ecyd-j7zb.json",,,,,,,,,"n6dz-78i2",,"official",
"https://data.cityofgainesville.org/d/dxev-n8z7","dxev-n8z7","true","true","hk2b-em59","data.cityofgainesville.org","filter","Active businesses Since 2000","Businesses licensed to operate in the City of Gainesville.","55","2019-09-19T16:59:00.000Z","2020-10-21T17:32:00.000Z","Business & Economy","business tax,business license","10","City of Gainesville","dg_strategic_planning@cityofgainesville.org","Public Domain","published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/dxev-n8z7.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/vejb-7xvj","vejb-7xvj","true","true","gvua-xt9q","data.cityofgainesville.org","chart","Monthly Most Common Crime Incidents","Crime Incidents are provided by the Gainesville Police Department (GPD) to document initial details surrounding an incident to which GPD officers respond. This dataset contains crime incidents from 2011 to present and includes a reduced set of fields focused on capturing the type of incident as well when and where an incident occurred.<br />The Incident location addresses have been rounded off and are not the exact location due to the constitutional amendment known as ""Marsy's Law""","72","2019-08-06T12:54:00.000Z","2020-11-12T17:37:00.000Z","Charts & Graphs",,"11","City of Gainesville","","Public Domain","published",,,"Gainesville Police Department",,,,,,,,,,"https://data.cityofgainesville.org/resource/vejb-7xvj.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/axjc-tg7b","axjc-tg7b","true","false",,"data.cityofgainesville.org","gis map","ACFR_GFR_FIRST_DUE_Start",,"14","2019-08-24T22:36:00.000Z","2020-10-21T17:41:00.000Z","Geospatial (Maps)",,"4","ArcGIS Connector","",,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/axjc-tg7b.json",,,,,,,,,"xiq3-38kp",,"official",
"https://data.cityofgainesville.org/d/fxiw-8abf","fxiw-8abf","true","true","gvua-xt9q","data.cityofgainesville.org","map","Monthly Crime Incident Heat Map","Crime Incidents is provided by the Gainesville Police Department (GPD) to document initial details surrounding an incident to which GPD officers respond. This dataset contains crime incidents from 2011 to present and includes a reduced set of fields focused on capturing the type of incident as well when and where an incident occurred.
The Incident location addresses have been rounded off and are not the exact location due to the constitutional amendment known as ""Marsy's Law""","96","2019-08-06T12:46:00.000Z","2020-11-12T17:37:00.000Z","Geospatial (Maps)",,"10","City of Gainesville","","Public Domain","published",,,"Gainesville Police Department",,,,,,,,,,"https://data.cityofgainesville.org/resource/fxiw-8abf.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/jkpv-ib5n","jkpv-ib5n","true","false",,"data.cityofgainesville.org","file","Broadband Feasibility Analysis Report","Broadband Feasibility Analysis Report outlined the risks and potential benefits for broadband expansion in Gainesville. This report includes projected engineering cost estimates for several coverage options, financial feasibility and forecasting models for various market-based levels of products and services, a competitive market analysis, a report of the study’s findings, and an agenda item for when the report was presented to the Gainesville City Commission.","59","2019-07-23T18:37:00.000Z","2019-07-23T18:37:00.000Z","Public Administration & Finance","broadband","19","City of Gainesville",,,"published",,,"GRUCom",,,,,,,,,,"https://data.cityofgainesville.org/resource/jkpv-ib5n.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/iecn-3sxx","iecn-3sxx","true","false",,"data.cityofgainesville.org","dataset","Traffic Crashes","This dataset shows information about each traffic crash since 2011 on city streets within the City of Gainesville limits and under the jurisdiction of Gainesville Police Department (GPD). 
Data shown are more than 60 days from when accidents occurred due to Florida Statutes 316.066.","420","2019-07-10T15:25:00.000Z","2020-11-12T17:43:00.000Z","Public Safety","crashes,public safety,pedestrians,bycicles,gpd,ttaffic,vehicles,fatality","96","City of Gainesville",,"Public Domain","published",,,"Gainesville Police Department (GPD)",,,,,,,,,,"https://data.cityofgainesville.org/resource/iecn-3sxx.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/wzz8-rvfv","wzz8-rvfv","true","true","rkug-zh32","data.cityofgainesville.org","chart","Top 20 Routes","Regional Transit System (RTS) Ridership data, by route, by month.","30","2019-07-26T19:41:00.000Z","2020-10-20T19:09:00.000Z","Charts & Graphs",,"10","City of Gainesville","","Public Domain","published",,,"Regional Transit System (RTS)",,,,,,,,,,"https://data.cityofgainesville.org/resource/wzz8-rvfv.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/sf69-6us5","sf69-6us5","false","true","wgxm-n8rv","data.cityofgainesville.org","chart","Most Common University of Florida's Crime Incidents","University of Florida Police Department incidents. This dataset is sourced from CrimeReports.","40","2019-06-27T18:24:00.000Z","2019-12-15T21:51:00.000Z","Charts & Graphs",,"14","City of Gainesville","",,"published",,,"University of Florida",,,,,,,,,,"https://data.cityofgainesville.org/resource/sf69-6us5.json",,,,,,,,"https://moto.data.socrata.com/dataset/University-of-Florida-Police-Department/iby6-7naf","vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/8udq-wsdg","8udq-wsdg","true","true","vu9p-a5f7","data.cityofgainesville.org","chart","Most Frequent Code Complaints & Violations","Complaints of potential code violations reported to and investigated by the Code Enforcement Department. Data is updated monthly and dates back to October 2011, or first quarter of fiscal year 2012.
Please note that addresses that are listed under the Location field as 0 W 1ST ST are null place-holders and are not accurate addresses.","34","2019-06-25T15:12:00.000Z","2020-10-21T17:15:00.000Z","Charts & Graphs",,"5","City of Gainesville","","Public Domain","published",,,"Code Enforcement",,,,,,,,,,"https://data.cityofgainesville.org/resource/8udq-wsdg.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/2pxb-ha76","2pxb-ha76","true","true","78uv-94ar","data.cityofgainesville.org","chart","Most Common Requests Type","Non-emergency requests like pothole repairs or damaged street signs can be reported through the 311GNV app (https://play.google.com/store/apps/details?id=com.seeclickfix.gnv311.app&hl=en) or online (http://www.cityofgainesville.org/openGNV/311GNV.aspx).","55","2019-06-21T20:53:00.000Z","2020-10-20T21:24:00.000Z","Charts & Graphs",,"6","City of Gainesville","","Public Domain","published",,,"City of Gainesville - Administrative Services",,,,,,,,,,"https://data.cityofgainesville.org/resource/2pxb-ha76.json",,,,,,,,"http://www.cityofgainesville.org/openGNV/311GNV.aspx","vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/9vns-tbpg","9vns-tbpg","true","true","s7de-wj39","data.cityofgainesville.org","chart","Fire/Rescue Responses by Hour of Day","Fire / EMS response data for FY2012 up to the most current month available.","28","2019-06-20T21:15:00.000Z","2020-10-22T17:41:00.000Z","Charts & Graphs",,"8","City of Gainesville","","Public Domain","published",,,"Gainesville Fire Rescue (GFR)",,,,,,,,,,"https://data.cityofgainesville.org/resource/9vns-tbpg.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/aum6-79zv","aum6-79zv","true","false",,"data.cityofgainesville.org","dataset","Arrests","This dataset reflects arrests in the City of Gainesville since 2011. Arrest data is provided by the Gainesville Police Department (GPD) and derived from Police reports.","398","2019-07-11T20:41:00.000Z","2020-11-12T17:41:00.000Z","Public Safety",,"87","City of Gainesville",,"Public Domain","published",,,"Gainesville Police Department (GPD)",,,,,,,,,,"https://data.cityofgainesville.org/resource/aum6-79zv.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/38af-emnw","38af-emnw","true","false",,"data.cityofgainesville.org","gis map","Fire Stations",,"15","2019-08-29T00:32:00.000Z","2019-10-29T09:33:00.000Z","Geospatial (Maps)",,"3","ArcGIS Connector","",,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/38af-emnw.json",,,,,,,,,"xiq3-38kp",,"official",
"https://data.cityofgainesville.org/view/hcd4-2ibi","hcd4-2ibi","true","true","s7de-wj39","data.cityofgainesville.org","datalens","fire response call","","48","2019-06-19T21:00:00.000Z","2020-10-22T17:41:00.000Z","Community Model",,"0","City of Gainesville",,"Public Domain","published",,,"Gainesville Fire Rescue (GFR)",,,,,,,,,,"https://data.cityofgainesville.org/resource/hcd4-2ibi.json",,,,,,,,,"vwbq-myrr",,"community",
"https://data.cityofgainesville.org/d/nz4x-77zb","nz4x-77zb","false","false",,"data.cityofgainesville.org","dataset","Zip Code Boundaries",,"3","2019-05-09T15:50:00.000Z","2019-05-09T15:50:00.000Z",,,"0","City of Gainesville",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/nz4x-77zb.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/r8ni-cp85","r8ni-cp85","false","false",,"data.cityofgainesville.org","dataset","Active Businesses.1",,"6","2019-05-09T16:54:00.000Z","2019-05-10T14:17:00.000Z",,,"2","City of Gainesville",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/r8ni-cp85.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/23vf-bjqk","23vf-bjqk","false","true","xadh-zye4","data.cityofgainesville.org","map","Housing survey","","10","2019-05-10T00:24:00.000Z","2019-05-01T21:05:00.000Z",,,"0","City of Gainesville",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/23vf-bjqk.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/395y-yrwf","395y-yrwf","false","false",,"data.cityofgainesville.org","dataset","housing",,"2","2019-05-06T19:08:00.000Z","2019-05-06T19:09:00.000Z",,,"0","City of Gainesville",,,"published",,,,,,,,,,,,,"https://data.cityofgainesville.org/resource/395y-yrwf.json",,,,,,,,,"vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/2brn-2mds","2brn-2mds","true","true","78uv-94ar","data.cityofgainesville.org","chart","Weekly Service Requests by Days","Non-emergency requests like pothole repairs or damaged street signs can be reported through the 311GNV app (https://play.google.com/store/apps/details?id=com.seeclickfix.gnv311.app&hl=en) or online (http://www.cityofgainesville.org/openGNV/311GNV.aspx).","19","2019-05-03T00:40:00.000Z","2020-10-20T21:24:00.000Z","Charts & Graphs",,"4","City of Gainesville","","Public Domain","published",,,"City of Gainesville - Administrative Services",,,,,,,,,,"https://data.cityofgainesville.org/resource/2brn-2mds.json",,,,,,,,"http://www.cityofgainesville.org/openGNV/311GNV.aspx","vwbq-myrr",,"official",
"https://data.cityofgainesville.org/d/kx2f-xefe","kx2f-xefe","true","true","s7de-wj39","data.cityofgainesville.org","chart","Fire/Rescue Responses Type","Fire / EMS response data for FY2012 up to the most current month available.","26","2019-05-07T19:42:00.000Z","2020-10-22T17:41:00.000Z","Charts & Graphs",,"8","City of Gainesville","","Public Domain","published",,,"Gainesville Fire Rescue (GFR)",,,,,,,,,,"https://data.cityofgainesville.org/resource/kx2f-xefe.json",,,,,,,,,"vwbq-myrr",,"official",
