"serial_number","garbage_cart_size_gallons","rate_category","installation_date","parcel_number","address","city","state","latitude","longitude","location_1"
"6480891_04","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","06076-221-011","3937 NW 23RD DR","Gainesville","Florida","29.689712","-82.357843","POINT (-82.357843 29.689711999999997)"
"350000199","35","Refuse - Residential - Curbside Service","2009-01-13T00:00:00.000","06076-060-011","2625 NW 42ND PL","Gainesville","Florida","29.692794","-82.361442","POINT (-82.361442 29.692794000000003)"
"9600028914","96","Refuse - Residential - Curbside Service","2010-07-08T00:00:00.000","06533-011-000","3715 SW 2ND PL","Gainesville","Florida","29.64996","-82.379402","POINT (-82.379402 29.64996)"
"6459531","64","Refuse - Residential - Curbside Service","2008-01-23T00:00:00.000","06083-013-016","3206 NW 48TH PL","Gainesville","Florida","29.699146","-82.369662","POINT (-82.369662 29.699146)"
"6406410","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","06076-221-022","4125 NW 23RD DR","Gainesville","Florida","29.691914","-82.357503","POINT (-82.357503 29.691914000000004)"
"6412067","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","08763-000-000","2930 NW 7TH ST","Gainesville","Florida",,"-80.183998",
"6406896","64","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10522-003-000","1316 NE 9TH ST","Gainesville","Florida","29.663849","-82.314794","POINT (-82.314794 29.663848999999995)"
"35000547","35","Refuse - Residential - Curbside Service","2009-08-14T00:00:00.000","06020-010-010","4033 NW 62ND AVE","Gainesville","Florida","29.710369","-82.384529","POINT (-82.384529 29.710369)"
"6402646","64","Refuse - Residential - Curbside Service","2014-06-24T00:00:00.000","12859-000-000","111 SE 4TH AVE  APT B","Gainesville","Florida","29.648369","-82.323698","POINT (-82.323698 29.648369000000002)"
"35365467","35","Refuse - Residential - Curbside Service","2014-10-01T00:00:00.000","06537-002-000","11 SW 42ND ST","Gainesville","Florida","29.651069","-82.388296","POINT (-82.388296 29.651068999999996)"
"20300330","20","Refuse - Residential - Curbside Service","2012-09-20T00:00:00.000","06081-006-025","4402 NW 32ND ST","Gainesville","Florida","29.694896","-82.369656","POINT (-82.369656 29.694896)"
"95G003130","96","Refuse - Residential - Curbside Service","2015-08-26T00:00:00.000","14873-000-000","307 NW 15TH TER  UPSTAIRS","Gainesville","Florida","29.654245","-81.980625","POINT (-82.342672 29.654245)"
"20400275","20","Refuse - Residential - Curbside Service","2013-01-07T00:00:00.000","14243-000-000","314 NW 2ND ST","Gainesville","Florida","29.654409","-82.326616","POINT (-82.326616 29.654409000000005)"
"6402158","64","Refuse - Residential - Curbside Service","2007-03-20T00:00:00.000","06482-017-000","642 NW 34TH DR","Gainesville","Florida","29.657683","-82.374048","POINT (-82.374048 29.657683)"
"35091155","35","Refuse - Residential - Curbside Service","2007-04-11T00:00:00.000","06014-026-063","6404 NW 28TH TER","Gainesville","Florida","29.713218","-82.364574","POINT (-82.364574 29.713218000000005)"
"20001399","20","Refuse - Residential - Curbside Service","2013-05-16T00:00:00.000","06102-075-069","3121 NW 38TH ST","Gainesville","Florida","29.681817","-82.380419","POINT (-82.380419 29.681817000000002)"
"2002018","20","Refuse - Residential - Curbside Service","2014-08-20T00:00:00.000","14968-001-000","1620 NW 3RD PL","Gainesville","Florida","29.654599","-82.344181","POINT (-82.344181 29.654598999999997)"
"641000835","64","Refuse - Residential - Curbside Service","2008-04-25T00:00:00.000","05977-309-000","8620 NW 13TH ST  LOT 309","Gainesville","Florida","29.735245","-82.380576","POINT (-82.380576 29.735244999999995)"
"6409660_01","64","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10848-020-046","1231 NE 23RD ST","Gainesville","Florida","29.664071","-82.294462","POINT (-82.294462 29.664071000000003)"
"20P0122","20","Refuse - Residential - Curbside Service","2009-11-17T00:00:00.000","07314-005-059","3117 SW 26TH WAY  APT 1","Gainesville","Florida","29.62229","-82.362693","POINT (-82.362693 29.62229)"
"3518258","35","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10800-004-005","1541 NE 16TH AVE  APT C","Gainesville","Florida","29.666499","-82.304622","POINT (-82.304622 29.666499000000005)"
"9692641_02","96","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","07915-005-023","4421 NW 20TH TER","Gainesville","Florida","29.695603","-82.3498","POINT (-82.3498 29.695602999999995)"
"35100844","35","Refuse - Residential - Curbside Service","2009-09-22T00:00:00.000","09270-032-000","710 NW 19TH AVE","Gainesville","Florida","29.669387","-82.332166","POINT (-82.33216600000002 29.669387)"
"64215338","64","Refuse - Residential - Curbside Service","2014-12-17T00:00:00.000","06014-007-017","5924 NW 25TH TER","Gainesville","Florida","29.708908","-82.36","POINT (-82.36 29.708908000000005)"
"6401599","64","Refuse - Residential - Curbside Service","2011-09-21T00:00:00.000","16106-059-000","1630 SE 13TH PL","Gainesville","Florida","29.63881","-82.303503","POINT (-82.303503 29.638810000000003)"
"6404378","64","Refuse - Residential - Curbside Service","2007-04-11T00:00:00.000","06014-023-050","2659 NW 57TH PL","Gainesville","Florida","29.707412","-82.362429","POINT (-82.362429 29.707412000000005)"
"9619774","96","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06426-100-004","2201 NW 25TH ST","Gainesville","Florida","29.672728","-82.360545","POINT (-82.360545 29.672727999999996)"
"64002934","64","Refuse - Residential - Curbside Service","2010-07-15T00:00:00.000","06014-015-063","6603 NW 30TH TER","Gainesville","Florida","29.715009","-82.367215","POINT (-82.36721500000002 29.715009)"
"20000759","20","Refuse - Residential - Curbside Service","2014-06-05T00:00:00.000","10388-000-000","645 NE 10TH PL","Gainesville","Florida","29.661493","-82.317581","POINT (-82.317581 29.661493)"
"6408894","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","06415-002-006","1930 NW 34TH ST","Gainesville","Florida","29.670574","-82.372621","POINT (-82.372621 29.670574)"
"64001933","64","Refuse - Residential - Curbside Service","2014-02-06T00:00:00.000","07881-108-004","5418 NW 20TH CT  APT D","Gainesville","Florida","29.704322","-82.349929","POINT (-82.349929 29.704322)"
"2001451","20","Refuse - Residential - Curbside Service","2007-04-04T00:00:00.000","12538-001-000","725 NE 7TH AVE","Gainesville","Florida","29.658101","-82.316507","POINT (-82.316507 29.658101)"
"6499598","64","Refuse - Residential - Curbside Service","2007-10-31T00:00:00.000","06009-010-010","4624 NW 82ND RD","Gainesville","Florida","29.728958","-82.392638","POINT (-82.392638 29.728958)"
"960662554","96","Refuse - Residential - Curbside Service","2011-07-06T00:00:00.000","06401-007-000","910 NW 37TH TER","Gainesville","Florida","29.660983","-82.37903","POINT (-82.37903 29.660983)"
"64117607","64","Refuse - Residential - Curbside Service","2011-09-15T00:00:00.000","08985-007-017","3307 NW 18TH ST","Gainesville","Florida","29.683424","-82.34618","POINT (-82.34618 29.683424000000002)"
"3505259","35","Refuse - Residential - Curbside Service","2007-04-14T00:00:00.000","06091-010-030","2526 NW 36TH LN","Gainesville","Florida","29.686538","-82.359125","POINT (-82.359125 29.686538)"
"3565335","35","Refuse - Residential - Curbside Service","2007-09-05T00:00:00.000","15700-031-000","3200 SW 4TH CT","Gainesville","Florida","29.62343","-82.328738","POINT (-82.328738 29.623430000000003)"
"3504938","35","Refuse - Residential - Curbside Service","2007-04-07T00:00:00.000","14231-000-000","411 NW 3RD ST","Gainesville","Florida","29.65505","-82.327952","POINT (-82.327952 29.65505)"
"6408059","64","Refuse - Residential - Curbside Service","2012-06-07T00:00:00.000","14050-000-000","428 NW 12TH TER","Gainesville","Florida","29.655311","-82.337829","POINT (-82.337829 29.655311)"
"6404617","64","Refuse - Residential - Curbside Service","2013-07-12T00:00:00.000","06071-010-010","4928 NW 40TH TER","Gainesville","Florida","29.700451","-82.386101","POINT (-82.386101 29.700451)"
"35035531","35","Refuse - Residential - Curbside Service","2010-08-23T00:00:00.000","06099-010-030","2364 NW 34TH PL","Gainesville","Florida",,"-82.144361",
"6415843","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","07916-043-041","4336 NW 22ND TER","Gainesville","Florida","29.694784","-82.355139","POINT (-82.355139 29.694783999999995)"
"6425527","64","Refuse - Residential - Curbside Service","2008-01-31T00:00:00.000","15969-003-000","1900 SE 4TH ST","Gainesville","Florida","29.634335","-82.316213","POINT (-82.316213 29.634335)"
"3502824","35","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06075-030-007","3506 NW 39TH LN","Gainesville","Florida","29.689821","-82.375069","POINT (-82.375069 29.689820999999995)"
"65G000573","64","Refuse - Residential - Curbside Service","2014-03-03T00:00:00.000","10605-004-000","1113 NE 21ST AVE","Gainesville","Florida","29.672212","-82.311244","POINT (-82.311244 29.672212)"
"64001987","64","Refuse - Residential - Curbside Service","2014-07-02T00:00:00.000","07296-020-026","3521 SW 29TH TER  APT C","Gainesville","Florida","29.618157","-82.366517","POINT (-82.366517 29.618157)"
"3535500","35","Refuse - Residential - Curbside Service","2010-08-19T00:00:00.000","06014-015-012","6630 NW 26TH TER","Gainesville","Florida","29.715784","-82.361882","POINT (-82.361882 29.715784)"
"64003028","64","Refuse - Residential - Curbside Service","2015-04-28T00:00:00.000","06401-015-000","816 NW 37TH TER","Gainesville","Florida","29.660365","-82.379025","POINT (-82.379025 29.660365)"
"6458916","64","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","07891-010-060","5113 NW 21ST TER","Gainesville","Florida","29.701536","-82.3519","POINT (-82.3519 29.701536)"
"35104025","35","Refuse - Residential - Curbside Service","2011-10-20T00:00:00.000","08840-000-000","1206 NW 30TH AVE","Gainesville","Florida","29.680099","-82.336934","POINT (-82.33693400000001 29.680099000000002)"
"640711602492P","64","Refuse - Residential - Curbside Service","2011-11-14T00:00:00.000","06020-040-034","6711 NW 38TH TER","Gainesville","Florida","29.716566","-82.381143","POINT (-82.381143 29.716566)"
"20001102","20","Refuse - Residential - Curbside Service","2012-08-08T00:00:00.000","13723-000-000","102 NW 9TH TER  APT 2","Gainesville","Florida","29.652626","-82.334289","POINT (-82.33428900000001 29.652626)"
"9695359","96","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06067-050-282","4334 NW 34TH TER","Gainesville","Florida","29.694179","-82.373028","POINT (-82.373028 29.694179000000002)"
"2000746","20","Refuse - Residential - Curbside Service","2007-03-20T00:00:00.000","06469-005-006","111 NW 29TH ST","Gainesville","Florida","29.653403","-82.366375","POINT (-82.366375 29.653403)"
"35007250","35","Refuse - Residential - Curbside Service","2009-02-25T00:00:00.000","06392-001-022","1621 NW 42ND ST","Gainesville","Florida","29.6673","-82.387751","POINT (-82.387751 29.667300000000004)"
"2000541","20","Refuse - Residential - Curbside Service","2010-12-08T00:00:00.000","12187-000-000","605 SE 2ND PL  APT 4","Gainesville","Florida","29.649603","-82.319083","POINT (-82.319083 29.649603000000003)"
"6416145","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","09013-005-017","2230 NW 20TH CT","Gainesville","Florida","29.671362","-82.353118","POINT (-82.353118 29.671362)"
"6424388","64","Refuse - Residential - Curbside Service","2007-04-10T00:00:00.000","07916-041-009","4301 NW 22ND TER","Gainesville","Florida","29.69382","-82.355126","POINT (-82.355126 29.693820000000002)"
"641002380","64","Refuse - Residential - Curbside Service","2015-07-20T00:00:00.000","10600-091-000","1022 NE 8TH AVE","Gainesville","Florida","29.659342","-82.31257","POINT (-82.31257 29.659342)"
"6401722","64","Refuse - Residential - Curbside Service","2007-03-20T00:00:00.000","06491-013-000","601 NW 39TH RD","Gainesville","Florida","29.656711","-82.386337","POINT (-82.386337 29.656711000000005)"
"9604609","96","Refuse - Residential - Curbside Service","2007-03-24T00:00:00.000","06538-028-000","4201 SW 7TH AVE","Gainesville","Florida","29.645914","-82.388144","POINT (-82.38814400000001 29.645914)"
"3553663","35","Refuse - Residential - Curbside Service","2014-01-28T00:00:00.000","06383-030-008","2021 NW 46TH ST","Gainesville","Florida","29.671745","-82.392017","POINT (-82.392017 29.671745000000005)"
"2001660","20","Refuse - Residential - Curbside Service","2011-10-10T00:00:00.000","08160-005-025","4039 NE 17TH TER","Gainesville","Florida","29.690779","-82.30271","POINT (-82.30271 29.690779)"
"9611321","96","Refuse - Residential - Curbside Service","2007-04-04T00:00:00.000","16107-600-067","1416 SE 17TH DR","Gainesville","Florida","29.637731","-82.302002","POINT (-82.302002 29.637731)"
"6424182","64","Refuse - Residential - Curbside Service","2014-10-02T00:00:00.000","08201-082-000","2410 NE 12TH ST","Gainesville","Florida","29.67501","-82.310465","POINT (-82.31046500000001 29.67501)"
"20200186","20","Refuse - Residential - Curbside Service","2015-02-19T00:00:00.000","09013-024-014","1680 NW 19TH CIR","Gainesville","Florida","29.671266","-82.344066","POINT (-82.344066 29.671266)"
"6415774","64","Refuse - Residential - Curbside Service","2007-04-04T00:00:00.000","11506-000-000","1306 NE 1ST AVE","Gainesville","Florida","29.652916","-82.308332","POINT (-82.308332 29.652916000000005)"
"6416210","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","09013-003-009","2036 NW 21ST LN","Gainesville","Florida","29.671109","-82.348449","POINT (-82.348449 29.671109)"
"3560376","35","Refuse - Residential - Curbside Service","2009-11-09T00:00:00.000","08761-001-000","801 NW 31ST AVE","Gainesville","Florida","29.680873","-82.332932","POINT (-82.332932 29.680872999999995)"
"6401406","64","Refuse - Residential - Curbside Service","2008-01-31T00:00:00.000","15969-003-000","1900 SE 4TH ST","Gainesville","Florida","29.634335","-82.316213","POINT (-82.316213 29.634335)"
"20P0176","20","Refuse - Residential - Curbside Service","2009-11-18T00:00:00.000","07314-005-030","3222 SW 26TH WAY  APT A","Gainesville","Florida","29.621007","-82.362553","POINT (-82.362553 29.621007000000002)"
"6407673","64","Refuse - Residential - Curbside Service","2007-03-17T00:00:00.000","06409-012-000","3679 NW 16TH BLVD","Gainesville","Florida","29.669133","-82.378102","POINT (-82.378102 29.669133)"
"6409110176","64","Refuse - Residential - Curbside Service","2011-11-16T00:00:00.000","10733-068-000","809 NE 18TH TER","Gainesville","Florida","29.659596","-82.30122","POINT (-82.30122 29.659596)"
"20002856","20","Refuse - Residential - Curbside Service","2009-05-20T00:00:00.000","15600-019-000","1060 SW 11TH ST","Gainesville","Florida","29.64085","-82.335945","POINT (-82.335945 29.640850000000004)"
"35069237","35","Refuse - Residential - Curbside Service","2009-10-09T00:00:00.000","07930-020-000","4139 NW 19TH DR","Gainesville","Florida","29.691527","-82.348997","POINT (-82.348997 29.691527)"
"351000538","35","Refuse - Residential - Curbside Service","2014-01-06T00:00:00.000","08334-000-000","3505 NW 6TH ST","Gainesville","Florida","29.68465","-82.330759","POINT (-82.330759 29.68465)"
"6412898","64","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06014-011-047","5728 NW 33RD ST","Gainesville","Florida","29.707539","-82.371013","POINT (-82.371013 29.707538999999997)"
"9610923","96","Refuse - Residential - Curbside Service","2007-06-26T00:00:00.000","06440-002-000","601 NW 23RD ST","Gainesville","Florida","29.656898","-82.356579","POINT (-82.356579 29.656898000000005)"
"3504655","35","Refuse - Residential - Curbside Service","2007-04-05T00:00:00.000","10600-060-000","1003 NE 9TH ST","Gainesville","Florida","29.660971","-82.314793","POINT (-82.314793 29.660971000000004)"
"2016247","20","Refuse - Residential - Curbside Service","2007-04-11T00:00:00.000","05977-326-000","8620 NW 13TH ST  LOT 326","Gainesville","Florida","29.735245","-82.380576","POINT (-82.380576 29.735244999999995)"
"35099895","35","Refuse - Residential - Curbside Service","2008-09-26T00:00:00.000","06020-010-037","3950 NW 62ND AVE","Gainesville","Florida","29.710547","-82.383135","POINT (-82.383135 29.710547)"
"64200270","64","Refuse - Residential - Curbside Service","2013-12-09T00:00:00.000","06076-221-012","4003 NW 23RD DR","Gainesville","Florida","29.689961","-82.357833","POINT (-82.357833 29.689961000000004)"
"64000412","64","Refuse - Residential - Curbside Service","2009-01-22T00:00:00.000","12085-000-000","714 SE 8TH ST","Gainesville","Florida","29.645333","-82.316516","POINT (-82.316516 29.645333)"
"9697463_01","96","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","09013-004-004","2300 NW 23RD ST","Gainesville","Florida","29.673904","-82.355625","POINT (-82.355625 29.673904000000004)"
"3501579","35","Refuse - Residential - Curbside Service","2007-04-13T00:00:00.000","06063-125-000","4109 NW 46TH DR","Gainesville","Florida","29.691721","-82.393006","POINT (-82.393006 29.691721)"
"3506763","35","Refuse - Residential - Curbside Service","2007-11-27T00:00:00.000","13554-000-000","719 NW 7TH AVE","Gainesville","Florida","29.657476","-80.150804","POINT (-82.332015 29.657476)"
"6416432_02","64","Refuse - Residential - Curbside Service","2007-03-17T00:00:00.000","06398-031-000","3815 NW 14TH PL","Gainesville","Florida","29.665535","-82.381351","POINT (-82.381351 29.665534999999995)"
"6428559","64","Refuse - Residential - Curbside Service","2007-04-13T00:00:00.000","06063-149-000","4522 NW 46TH CT","Gainesville","Florida","29.691384","-82.391792","POINT (-82.391792 29.691384)"
"95G002594","96","Refuse - Residential - Curbside Service","2015-06-10T00:00:00.000","06449-038-000","302 NW 27TH TER","Gainesville","Florida","29.654191","-82.363652","POINT (-82.363652 29.654191)"
"64000452","64","Refuse - Residential - Curbside Service","2009-10-21T00:00:00.000","06053-010-014","4916 NW 50TH TER","Gainesville","Florida","29.699449","-82.396396","POINT (-82.396396 29.699449)"
"9600054802","96","Refuse - Residential - Curbside Service","2011-01-20T00:00:00.000","15259-000-000","1822 NW 7TH PL","Gainesville","Florida","29.658637","-82.346939","POINT (-82.346939 29.658637)"
"3560235","35","Refuse - Residential - Curbside Service","2007-07-26T00:00:00.000","10911-000-000","2134 NE 7TH PL","Gainesville","Florida","29.658512","-82.296392","POINT (-82.296392 29.658512)"
"64180738","64","Refuse - Residential - Curbside Service","2009-10-01T00:00:00.000","06735-010-007","2311 SW 39TH DR  APT C","Gainesville","Florida","29.631174","-82.384171","POINT (-82.384171 29.631174)"
"350000344","35","Refuse - Residential - Curbside Service","2012-11-01T00:00:00.000","06017-001-019","3736 NW 61ST PL","Gainesville","Florida","29.710694","-82.37967","POINT (-82.37967 29.710694)"
"6471349","64","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06014-013-057","6418 NW 33RD TER","Gainesville","Florida","29.713682","-82.371731","POINT (-82.371731 29.713682000000002)"
"35102721","35","Refuse - Residential - Curbside Service","2011-10-12T00:00:00.000","10246-006-000","2213 NE 6TH TER","Gainesville","Florida","29.673216","-82.318267","POINT (-82.318267 29.673216)"
"9692101_01","96","Refuse - Residential - Curbside Service","2007-04-12T00:00:00.000","06067-030-139","4233 NW 37TH TER","Gainesville","Florida","29.69271","-82.378613","POINT (-82.378613 29.69271)"
"64052627","64","Refuse - Residential - Curbside Service","2009-07-01T00:00:00.000","06522-012-000","3707 SW 4TH PL","Gainesville","Florida","29.648172","-82.37902","POINT (-82.37902 29.648172)"
"20100115","20","Refuse - Residential - Curbside Service","2010-03-06T00:00:00.000","09792-011-000","217 NW 14TH AVE","Gainesville","Florida","29.664796","-82.327154","POINT (-82.327154 29.664796)"
"6411566","64","Refuse - Residential - Curbside Service","2007-04-15T00:00:00.000","09013-006-005","2055 NW 20TH LN","Gainesville","Florida","29.670781","-82.349525","POINT (-82.349525 29.670781)"
"20201567","20","Refuse - Residential - Curbside Service","2013-03-06T00:00:00.000","06356-002-007","2230 NW 51ST TER","Gainesville","Florida","29.673549","-82.397746","POINT (-82.397746 29.673548999999998)"
"64214594","64","Refuse - Residential - Curbside Service","2010-08-17T00:00:00.000","11706-000-000","1530 NE 1ST AVE","Gainesville","Florida","29.65286","-82.304823","POINT (-82.304823 29.65286)"
"20000258","20","Refuse - Residential - Curbside Service","2011-01-20T00:00:00.000","10394-000-000","644 NE 10TH PL","Gainesville","Florida","29.661494","-82.317548","POINT (-82.317548 29.661494000000005)"
