"fiscal_year","fiscal_period","transaction_code","entry_type","fund_charged","budget_unit","department","account_code","expense_category","date","payment_id","check_date","amount","invoice_id","description"
"2017","2","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-08-23T00:00:00.000","331710","2016-08-23T00:00:00.000","44441.75","291","CONQUEST LIVING SHORE"
"2017","2","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-08-23T00:00:00.000","331737","2016-08-23T00:00:00.000","3000.00","6","IT DEPT"
"2017","2","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-08-23T00:00:00.000","331737","2016-08-23T00:00:00.000","3450.00","7","IT DEPT"
"2017","2","21","Accounts Payable","410","412000","PUBLIC WORKS","5020","CONSULTANTS","2016-08-09T00:00:00.000","331347","2016-08-09T00:00:00.000","325.00","41719","PUB WORKS"
"2017","2","21","Accounts Payable","410","414000","RECREATION & PARKS","5020","CONSULTANTS","2016-08-09T00:00:00.000","331397","2016-08-09T00:00:00.000","5000.00","9352","QUEEN ANNE'S CTY PRK"
"2017","3","20","Manual/Void Checks","320","320010","BAY BRIDGE AIRPORT OPERAT","5020","CONSULTANTS","2016-09-07T00:00:00.000","326204","2016-02-09T00:00:00.000","-2510.07","37685292","AIRPORT"
"2017","3","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2016-09-20T00:00:00.000","332473","2016-09-20T00:00:00.000","1980.00","104-0316","QUEEN ANNE'S COUNTY"
"2017","3","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2016-09-20T00:00:00.000","332473","2016-09-20T00:00:00.000","1593.00","104-070816","QUEEN ANNE'S COUNTY"
"2017","3","21","Accounts Payable","100","101010","QAC-TV","5020","CONSULTANTS","2016-09-27T00:00:00.000","332690","2016-09-27T00:00:00.000","9652.01","160661","QACTV"
"2017","3","21","Accounts Payable","100","102500","BOARD OF ELECTIONS","5020","CONSULTANTS","2016-09-06T00:00:00.000","332254","2016-09-06T00:00:00.000","200.00",,"ELECTION JUDGE"
"2017","3","21","Accounts Payable","100","104000","HUMAN RESOURCES","5020","CONSULTANTS","2016-09-20T00:00:00.000","332467","2016-09-20T00:00:00.000","136.97",,"REIMB TRAVEL EXPENSES"
"2017","3","21","Accounts Payable","100","104000","HUMAN RESOURCES","5020","CONSULTANTS","2016-09-21T00:00:00.000","332650","2016-09-21T00:00:00.000","330.48",,"MILEAGE CORRECTION"
"2017","3","21","Accounts Payable","100","104000","HUMAN RESOURCES","5020","CONSULTANTS","2016-09-27T00:00:00.000","332828","2016-09-27T00:00:00.000","573.44","9596","QUEEN ANNE'S CTY HR"
"2017","3","21","Accounts Payable","100","105730","MIS","5020","CONSULTANTS","2016-09-13T00:00:00.000","332333","2016-09-13T00:00:00.000","250.00","INV166945","QUEE03"
"2017","3","21","Accounts Payable","100","105730","MIS","5020","CONSULTANTS","2016-09-13T00:00:00.000","332416","2016-09-13T00:00:00.000","4050.00","20160002","IT"
"2017","3","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2016-09-06T00:00:00.000","332207","2016-09-06T00:00:00.000","337.00",,"SHERIFF/PATIKOWSKI &"
"2017","3","21","Accounts Payable","100","110000","SHERIFF'S OFFICE","5020","CONSULTANTS","2016-09-20T00:00:00.000","332510","2016-09-20T00:00:00.000","5000.00",,"SHERIFF"
"2017","3","21","Accounts Payable","100","123000","ROADS ADMINISTRATION","5020","CONSULTANTS","2016-09-06T00:00:00.000","332175","2016-09-06T00:00:00.000","5200.00","6516","13565"
"2017","3","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-09-20T00:00:00.000","332521","2016-09-20T00:00:00.000","5100.00","0000013","31255-000"
"2017","3","21","Accounts Payable","202","202900","SO.KI WW CAP PROJ/CONSTR","5020","CONSULTANTS","2016-09-27T00:00:00.000","332723","2016-09-27T00:00:00.000","7260.00","26254","4740"
"2017","3","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-09-06T00:00:00.000","332158","2016-09-06T00:00:00.000","2600.00","293","CONQUEST LIVING SHORE"
"2017","3","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-09-06T00:00:00.000","332158","2016-09-06T00:00:00.000","2822.00","299","CONQUEST LIVING SHORE"
"2017","3","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-09-20T00:00:00.000","332602","2016-09-20T00:00:00.000","454.50","38059","PARKS"
"2017","3","21","Accounts Payable","410","410000","GENERAL GOVERNMENT","5020","CONSULTANTS","2016-09-20T00:00:00.000","332616","2016-09-20T00:00:00.000","1040.00","0000004660","QA ADD NET HOURS"
"2017","3","21","Accounts Payable","480","480010","CAPITAL PROJECTS-ROADS","5020","CONSULTANTS","2016-09-06T00:00:00.000","332192","2016-09-06T00:00:00.000","5487.50","8018248","110295003.2"
"2017","3","21","Accounts Payable","480","480010","CAPITAL PROJECTS-ROADS","5020","CONSULTANTS","2016-09-06T00:00:00.000","332192","2016-09-06T00:00:00.000","5547.50","8126715","110295003.2"
"2017","4","21","Accounts Payable","100","103000","FINANCE OFFICE","5020","CONSULTANTS","2016-10-04T00:00:00.000","333046","2016-10-04T00:00:00.000","457.80","3033092016","FINANCE"
"2017","4","21","Accounts Payable","100","104000","HUMAN RESOURCES","5020","CONSULTANTS","2016-10-11T00:00:00.000","333244","2016-10-11T00:00:00.000","100.00","9655","QA CTY PLANNING"
"2017","4","21","Accounts Payable","100","105730","MIS","5020","CONSULTANTS","2016-10-18T00:00:00.000","333413","2016-10-18T00:00:00.000","3350.00","20160003","IT"
"2017","4","21","Accounts Payable","100","122000","ENGINEERING DIVISION","5020","CONSULTANTS","2016-10-11T00:00:00.000","333190","2016-10-11T00:00:00.000","665.00","42095","PUB WORKS"
"2017","4","21","Accounts Payable","200","200000","SANITARY ADMINISTRATION","5020","CONSULTANTS","2016-10-11T00:00:00.000","333125","2016-10-11T00:00:00.000","360.00","360404","SANITARY"
