"incident_id","station","detector_status","home_newer_than_ten_years","working_alarm","non_working_alarm","missing_alarm","disconnected_alarm","dead_battery","replace_battery","installed_new_alarms","quantity","installeddate","familycount","age","own","rent","notes","location"
"3834151","1","01 - Present","NO","YES","YES","YES","NO","NO","NO","YES","1","2018-10-26T11:15:00.000",,"NULL","YES","NO","NULL",
"3837938","10","01 - Present","NO","NO","NO","NO","NO","NO","YES","YES","2","2018-11-30T20:15:00.000","4","2 - 35>50","YES","NO","NULL",
"3802270","10","01 - Present","YES","NO","YES","NO","NO","NO","NO","YES","1","2018-01-03T11:45:00.000","3","2 - 35>50","NO","YES","sealed unit malfunct",
"3806081","8","01 - Present","NO","YES","NO","NO","NO","NO","NO","YES","1","2018-02-05T17:10:00.000","2","4 - 65+","YES","NO","In the basement",
"3840543","8","01 - Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-12-24T03:40:00.000","2","3 - 51>64","YES","NO","NULL",
"3829424","8","01 - Present","NO","NO","YES","NO","NO","YES","NO","YES","1","2018-09-13T02:05:00.000","3","4 - 65+","YES","NO","Power outage alarm d",
"3803863","8","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","2","2018-01-15T17:40:00.000","2","4 - 65+","YES","NO","Alarm did not functi",
"3807035","8","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-02-14T10:00:00.000","2","4 - 65+","YES","NO","Installed 1 detector",
"3833823","11","01 - Present","NO","YES","NO","NO","NO","NO","NO","YES","1","2018-10-23T09:30:00.000","4","3 - 51>64","YES","NO","NULL",
"3816720","2","01 - Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-05-18T01:45:00.000","1","NULL","YES","NO","NULL",
"3809025","7","02 - NOT Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-03-03T22:13:00.000","6","1 - 18>34","YES","NO","installed 1 upper fl",
"3838821","7","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-12-08T17:54:00.000","2","4 - 65+","YES","NO","Homeowner advised to",
"3821438","8","01 - Present","NO","NO","YES","NO","NO","YES","NO","YES","1","2018-06-29T08:15:00.000","2","4 - 65+","YES","NO","Installed alarm",
"3803778","7","01 - Present","NO","NO","YES","YES","YES","YES","YES","YES","1","2018-01-14T20:55:00.000","3","1 - 18>34","NO","YES","installed one",
"3804875","6","01 - Present","NO","NO","YES","YES","YES","NO","YES","YES","1","2018-01-25T17:52:00.000","4","2 - 35>50","YES","NO","NULL",
"3811920","6","01 - Present","NO","NO","YES","NO","NO","YES","YES","YES","1","2018-04-01T10:28:00.000",,"NULL","YES","NO","Installed one detect",
"3827762","8","01 - Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-08-28T13:10:00.000","2","3 - 51>64","YES","NO","NULL",
"3828607","2","01 - Present","NO","NO","YES","NO","YES","NO","NO","YES","1","2018-09-05T17:10:00.000",,"2 - 35>50","YES","NO","Smoke detecotrs 28 y",
"3831574","9","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-10-03T16:30:00.000","5","2 - 35>50","NO","NO","NULL",
"3834606","9","02 - NOT Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-10-30T16:56:00.000","4","NULL","YES","NO","2nd floor added",
"3836072","4","01 - Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-11-13T17:25:00.000","5","1 - 18>34","YES","NO","NULL",
"3837702","6","01 - Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-11-28T20:08:00.000",,"NULL","NO","NO","Apartment was abando",
"3805993","6","01 - Present","YES","NO","YES","NO","NO","NO","NO","YES","1","2018-02-05T06:05:00.000",,"NULL","NO","NO","NULL",
"3829549","2","01 - Present","NO","YES","NO","YES","NO","NO","NO","YES","1","2018-09-14T09:00:00.000","1","4 - 65+","YES","NO","NULL",
"3826189","7","01 - Present","NO","NO","YES","NO","NO","YES","NO","YES","1","2018-08-13T01:42:00.000","4","4 - 65+","YES","NO","documentation sent",
"3806938","6","01 - Present","NO","NO","YES","NO","NO","NO","YES","YES","1","2018-02-13T10:00:01.000","2","1 - 18>34","YES","NO","NULL",
"3827360","7","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-08-24T14:35:00.000",,"NULL","NO","NO","see narrative",
"3833587","8","01 - Present","NO","NO","YES","YES","NO","NO","NO","YES","2","2018-10-21T07:45:00.000","2","4 - 65+","YES","NO","Upstairs alarm did n",
"3837676","9","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-11-28T15:30:00.000","2","2 - 35>50","YES","NO","Smoke detector found",
"3815075","6","01 - Present","NO","NO","YES","NO","NO","NO","YES","YES","1","2018-05-02T16:20:00.000","1","4 - 65+","YES","NO","NULL",
"3805878","2","02 - NOT Present","NO","NO","NO","YES","NO","YES","NO","YES","2","2018-02-04T14:00:00.000","2","3 - 51>64","YES","NO","NULL",
"3826017","2","01 - Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-08-11T11:00:00.000","1","4 - 65+","YES","NO","Installed on first f",
"3827157","1","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-08-22T19:25:00.000","3","2 - 35>50","YES","NO","NULL",
"3833381","8","02 - NOT Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-10-19T04:30:00.000","3","4 - 65+","YES","NO","NULL",
"3816822","5","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-05-18T20:00:00.000","1","4 - 65+","YES","NO","NULL",
"3808953","1","01 - Present","NO","NO","YES","NO","NO","NO","YES","YES","1","2018-03-03T11:00:00.000","3","NULL","YES","NO","NULL",
"3825250","7","01 - Present","NO","YES","YES","NO","NO","YES","NO","YES","2","2018-08-04T01:15:00.000","1","4 - 65+","YES","NO","installed 2",
"3821177","2","01 - Present","NO","YES","NO","NO","NO","NO","YES","YES","2","2018-06-26T12:45:00.000","2","4 - 65+","YES","NO","Installed the homeow",
"3803280","7","01 - Present","NO","NO","YES","YES","YES","NO","NO","YES","1","2018-01-10T11:10:00.000","1","4 - 65+","NO","YES","Installed 1 smoke AL",
"3804851","6","01 - Present","NO","NO","YES","NO","NO","YES","NO","YES","2","2018-01-25T13:55:00.000","1","4 - 65+","YES","NO","Found 2 smoke detect",
"3827611","6","01 - Present","NO","YES","NO","NO","NO","NO","NO","YES","1","2018-08-27T03:10:00.000","1","2 - 35>50","NO","YES","Replaced a bad detec",
"3811865","6","01 - Present","NO","NO","YES","NO","NO","YES","NO","YES","1","2018-04-01T00:00:00.000","2","2 - 35>50","NO","YES","Smoke alarm installe",
"3828372","13","01 - Present","NO","YES","YES","NO","NO","NO","NO","YES","1","2018-09-03T14:30:00.000","5","1 - 18>34","YES","NO","NULL",
"3836109","8","02 - NOT Present","NO","NO","NO","NO","NO","NO","NO","YES","1","2018-11-14T07:35:00.000","3","3 - 51>64","YES","NO","NULL",
"3834433","2","02 - NOT Present","NO","NO","NO","YES","YES","NO","NO","YES","1","2018-10-28T21:20:00.000","4","2 - 35>50","YES","NO","NULL",
"3831331","10","01 - Present","NO","NO","YES","NO","NO","NO","NO","YES","1","2018-09-30T12:25:00.000","1","4 - 65+","YES","NO","NULL",
"3530440","8","01 - Present                                      ","NO","NO","YES","NO","NO","YES","YES","YES","1","2015-10-22T11:34:00.000","2","4 - 65+   ","YES","NO","NULL",
"3527690","8","02 - NOT Present                                  ","NO","NO","NO","NO","NO","NO","NO","YES","1","2015-09-24T10:00:00.000","2","4 - 65+   ","YES","NO","E82 responded over a",
"3536376","3","02 - NOT Present                                  ","NO","NO","NO","NO","NO","NO","NO","YES","2","2015-12-23T11:45:00.000","3","3 - 51>64 ","YES","NO","NULL",
"3526283","4","01 - Present                                      ","NO","NO","YES","NO","NO","YES","YES","YES","1","2015-09-10T09:55:00.000","1","4 - 65+   ","YES","NO","Replaced batteries i",
"3534600","2","01 - Present                                      ","NO","NO","NO","NO","NO","YES","YES","YES","1","2015-12-04T17:50:00.000","1","3 - 51>64 ","YES","NO","Smoke alarm 10+ year",
"3607339","4","01 - Present                                      ","NO","NO","NO","YES","NO","NO","NO","YES","1","2016-02-26T18:45:00.000","3","1 - 18>34 ","NO","NO","Found 1 alarm out of",
"3634859","9","02 - NOT Present                                  ","NO","NO","NO","NO","NO","NO","NO","YES","1","2016-12-07T14:50:00.000","2","4 - 65+   ","YES","NO","Alarm installed on 1",
"3602073","9","01 - Present                                      ","NO","NO","YES","NO","NO","NO","NO","YES","1","2016-01-02T09:50:00.000","4","2 - 35>50 ","NO","YES","Placed new detector ",
"3721465","9","02 - NOT Present                                  ","NO","NO","NO","NO","NO","NO","NO","YES","1","2017-07-19T13:20:00.000","4","1 - 18>34 ","YES","NO","placed hallway bedro",
"3715203","7","01 - Present                                      ","NO","NO","YES","NO","NO","NO","NO","YES","1","2017-05-16T19:30:00.000","1","3 - 51>64 ","YES","NO","hoarder conditons   ",
"3714454","10","01 - Present                                      ","NO","NO","YES","NO","NO","NO","YES","YES","1","2017-05-09T10:40:40.000",,"NULL","NO","NO","NULL",
"3603776","10","01 - Present                                      ","NO","NO","NO","NO","NO","NO","YES","YES","2","2016-01-20T13:00:00.000","2","3 - 51>64 ","YES","NO","2 installs - 1 in ap",
"3705529","7","01 - Present                                      ","NO","NO","YES","NO","NO","NO","NO","YES","1","2017-02-06T22:50:00.000","2","4 - 65+   ","NO","NO","smoke alarm did not ",
"3526749","1","01 - Present                                      ","NO","NO","YES","NO","NO","NO","NO","YES","1","2015-09-14T20:41:00.000",,"NULL","NO","NO","NULL",
"3534979","9","01 - Present                                      ","YES","YES","YES","NO","NO","NO","NO","YES","1","2015-12-08T18:00:00.000","3","NULL","NO","NO","Detectors on first a",
"3716968","7","01 - Present                                      ","NO","NO","YES","NO","YES","NO","NO","YES","1","2017-06-03T07:50:00.000","3","3 - 51>64 ","YES","NO","Alarm did not functi",
"3614707","3","01 - Present                                      ","NO","NO","YES","NO","NO","NO","NO","YES","1","2016-05-15T12:47:20.000","2","2 - 35>50 ","YES","NO","NULL",
"3712583","9","01 - Present                                      ","NO","NO","YES","NO","NO","YES","NO","YES","1","2017-04-20T04:00:00.000","8","1 - 18>34 ","NO","YES","Poor living conditio",
"3612492","2","02 - NOT Present                                  ","NO","NO","NO","NO","NO","NO","NO","YES","1","2016-04-21T22:30:00.000","5","NULL","YES","NO","1 installed hallway ",
"3530417","1","02 - NOT Present                                  ","NO","NO","NO","NO","NO","NO","NO","YES","1","2015-10-22T09:10:00.000","1","3 - 51>64 ","YES","NO","NULL",
"3734326","9","02 - NOT Present                                  ","NO","NO","NO","NO","NO","NO","NO","YES","1","2017-11-28T09:00:00.000","3","1 - 18>34 ","YES","NO","non working on 2nd f",
"3619426","9","01 - Present                                      ","NO","NO","YES","NO","NO","NO","YES","YES","2","2016-07-01T20:40:00.000","3","1 - 18>34 ","YES","NO","Smoke alarms did not",
"3625086","9","01 - Present                                      ","NO","NO","YES","YES","NO","NO","NO","YES","1","2016-08-28T22:52:00.000","1","NULL","NO","NO","Replaced non working",
"3607360","4","01 - Present                                      ","NO","NO","YES","NO","NO","YES","NO","YES","1","2016-02-26T21:45:00.000","2","4 - 65+   ","YES","NO","Smoke alarm did not ",
"3733701","9","01 - Present                                      ","NO","NO","YES","NO","NO","NO","NO","YES","2","2017-11-21T18:30:00.000","3","2 - 35>50 ","NO","YES","NULL",
"3531223","8","01 - Present                                      ","NO","NO","YES","NO","NO","NO","NO","YES","1","2015-10-30T04:20:00.000","3","3 - 51>64 ","YES","NO","Bed room smoke alarm",
"3609306","6","01 - Present                                      ","NO","NO","YES","YES","NO","NO","NO","YES","1","2016-03-19T09:30:00.000","3","2 - 35>50 ","YES","NO","NULL",
"3705822","7","01 - Present                                      ","YES","YES","NO","NO","NO","NO","NO","YES","1","2017-02-09T21:45:00.000","4","2 - 35>50 ","YES","NO","Part of home was pos",
