"st","state","st_abbr","county","fips","location","area_sqmi","e_totpop","m_totpop","e_hu","m_hu","e_hh","m_hh","e_pov","m_pov","e_unemp","m_unemp","e_pci","m_pci","e_nohsdp","m_nohsdp","e_age65","m_age65","e_age17","m_age17","e_disabl","m_disabl","e_sngpnt","m_sngpnt","e_minrty","m_minrty","e_limeng","m_limeng","e_munit","m_munit","e_mobile","m_mobile","e_crowd","m_crowd","e_noveh","m_noveh","e_groupq","m_groupq","ep_pov","mp_pov","ep_unemp","mp_unemp","ep_pci","mp_pci","ep_nohsdp","mp_nohsdp","ep_age65","mp_age65","ep_age17","mp_age17","ep_disabl","mp_disabl","ep_sngpnt","mp_sngpnt","ep_minrty","mp_minrty","ep_limeng","mp_limeng","ep_munit","mp_munit","ep_mobile","mp_mobile","ep_crowd","mp_crowd","ep_noveh","mp_noveh","ep_groupq","mp_groupq","epl_pov","epl_unemp","epl_pci","epl_nohsdp","spl_theme1","rpl_theme1","epl_age65","epl_age17","epl_disabl","epl_sngpnt","spl_theme2","rpl_theme2","epl_minrty","epl_limeng","spl_theme3","rpl_theme3","epl_munit","epl_mobile","epl_crowd","epl_noveh","epl_groupq","spl_theme4","rpl_theme4","spl_themes","rpl_themes","f_pov","f_unemp","f_pci","f_nohsdp","f_theme1","f_age65","f_age17","f_disabl","f_sngpnt","f_theme2","f_minrty","f_limeng","f_theme3","f_munit","f_mobile","f_crowd","f_noveh","f_groupq","f_theme4","f_total","e_uninsur","m_uninsur","ep_uninsur","mp_uninsur","e_daypop","shape"
"04","ARIZONA","AZ","La Paz","04012980000","Census Tract 9800, La Paz County, Arizona","611.591273815","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","20","MULTIPOLYGON (((-114.58823199999995 33.38433100000003, -114.58750899999995 33.38524600000005, -114.58788599999997 33.46435500000007, -114.57688999999999 33.46463000000006, -114.57422699999995 33.46434800000003, -114.47555599999998 33.464330000000075, -114.47547599999997 33.55125400000003, -114.375503 33.551393000000076, -114.25809799999996 33.55149800000004, -114.25111599999997 33.551503000000025, -114.25093399999997 33.46357400000005, -114.26781499999998 33.46357400000005, -114.26782099999997 33.37765600000006, -114.26818299999996 33.28942900000004, -114.26906399999996 33.185235000000034, -114.26874799999996 33.02981500000004, -114.37078299999996 33.030012000000056, -114.37113099999999 33.027513000000056, -114.47325399999994 33.02751000000006, -114.49145399999998 33.02766200000008, -114.49045399999994 33.042373000000055, -114.57528299999996 33.04224400000004, -114.57510099999996 33.14429100000007, -114.57602599999996 33.14874100000003, -114.57513099999994 33.16651500000006, -114.57518099999999 33.20085900000004, -114.57618499999995 33.201625000000035, -114.57614499999994 33.23586400000005, -114.57662199999999 33.23666900000006, -114.57554499999998 33.241306000000066, -114.57613599999996 33.242090000000076, -114.57620299999996 33.29774800000007, -114.57721099999998 33.29900800000007, -114.57723199999998 33.30287500000003, -114.57620999999995 33.31158800000003, -114.57634799999995 33.37604200000004, -114.58750299999997 33.37603400000006, -114.58749399999999 33.37950900000004, -114.58821099999994 33.38046600000007, -114.58823199999995 33.38433100000003)))"
"04","ARIZONA","AZ","Maricopa","04013061017","Census Tract 610.17, Maricopa County, Arizona","1.25109712146","3378","560","0","12","0","12","0","12","0","12","3709","1553","694","129","44","31","0","12","0","12","0","17.0","1745","645.0","16","48.0","0","17.0","0","12","0","17.0","0","12","3378","560","-999.0","-999.0","-999.0","-999.0","3709.0","1553.0","22.5","4.9","1.3","0.9","0.0","0.4","-999.0","-999.0","0.0","-999.0","51.7","17.1","0.5","1.4","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.9984","0.84","-999.0","-999.0","0.0083","0.0","-999.0","0.0","-999.0","-999.0","0.693","0.3103","1.0033","0.5236","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","1","0","-999","0","0","-999","0","-999","0","0","0","0","-999","0","-999","1","-999","-999","0","12","-999.0","-999.0","4109","MULTIPOLYGON (((-112.45274199999994 33.46476500000006, -112.45277599999997 33.47190500000005, -112.44415299999997 33.47187100000008, -112.44413999999995 33.47906400000005, -112.42689299999996 33.47924500000005, -112.42680399999995 33.46484600000008, -112.42679599999997 33.464643000000024, -112.44406199999997 33.46463000000006, -112.44415599999996 33.46463000000006, -112.44458599999996 33.46463300000005, -112.45333099999999 33.464664000000035, -112.45274199999994 33.46476500000006)))"
"04","ARIZONA","AZ","Maricopa","04013113400","Census Tract 1134, Maricopa County, Arizona","0.25067865401","334","67","0","12","0","12","0","12","0","12","1053","1682","107","54","3","7","22","37","0","12","0","17.0","205","85.4","6","46.9","0","17.0","0","12","0","17.0","0","12","334","67","-999.0","-999.0","-999.0","-999.0","1053.0","1682.0","39.3","14.3","0.9","2.1","6.6","11.0","-999.0","-999.0","0.0","-999.0","61.4","22.4","1.9","14.7","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.9998","0.9682","-999.0","-999.0","0.0069","0.0247","-999.0","0.0","-999.0","-999.0","0.7532","0.5653","1.3185","0.6938","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","1","1","-999","0","0","-999","0","-999","0","0","0","0","-999","0","-999","1","-999","-999","0","12","-999.0","-999.0","4220","MULTIPOLYGON (((-112.03018699999996 33.45859900000005, -112.02151299999997 33.45857100000006, -112.02140199999997 33.457058000000075, -112.02151399999997 33.45495500000004, -112.02153799999996 33.45133000000004, -112.03015699999997 33.45135200000004, -112.03016799999995 33.455167000000074, -112.03018099999997 33.45711600000005, -112.03018699999996 33.45859900000005)))"
"04","ARIZONA","AZ","Maricopa","04013113802","Census Tract 1138.02, Maricopa County, Arizona","5.23539794565","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","27899","MULTIPOLYGON (((-112.03021899999999 33.436766000000034, -112.02982599999996 33.441144000000065, -112.03027699999996 33.444315000000074, -112.01290899999998 33.44428800000003, -111.98760599999997 33.44430100000005, -111.97966799999995 33.44379300000003, -111.96862099999998 33.44213200000007, -111.96255099999996 33.44063200000005, -111.961258 33.44006500000006, -111.96130799999997 33.437756000000036, -111.96132699999998 33.43689000000006, -111.96134499999994 33.436168000000066, -111.97849799999995 33.436525000000074, -111.97847999999999 33.43458300000003, -111.97836899999999 33.42189900000005, -111.99546499999997 33.421906000000035, -112.00188699999995 33.42161100000004, -112.00393199999996 33.42181900000003, -112.00527499999998 33.42214500000006, -112.00732099999999 33.42233300000004, -112.00897599999996 33.42171500000006, -112.00945399999995 33.42153600000006, -112.01306599999998 33.42059400000005, -112.01843699999995 33.41905500000007, -112.023958 33.41791400000005, -112.02986699999997 33.41635900000006, -112.030017 33.41798800000004, -112.03040699999997 33.42223800000005, -112.03021899999999 33.436766000000034)))"
"04","ARIZONA","AZ","Maricopa","04013980100","Census Tract 9801, Maricopa County, Arizona","1124.55440757","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","40","MULTIPOLYGON (((-113.33369999999998 32.59359100000006, -113.33370799999994 32.76748200000003, -113.23188599999997 32.76702700000004, -113.23191899999995 32.81126000000006, -113.161251 32.810685000000035, -113.16152999999998 32.818006000000025, -113.15791899999999 32.81792200000007, -113.07579599999997 32.818209000000024, -113.07578899999999 32.82536600000003, -113.02305799999999 32.82500100000004, -112.92203999999998 32.82513200000005, -112.92196599999995 32.82604200000003, -112.91492299999999 32.82612300000005, -112.87218499999996 32.82594100000006, -112.87228599999997 32.85382800000008, -112.87091599999997 32.85427600000003, -112.87061499999999 32.883529000000074, -112.87066199999998 32.88699600000007, -112.85762899999997 32.88700800000004, -112.85764799999998 32.89084200000008, -112.84921799999995 32.89078000000006, -112.84903799999995 32.894615000000044, -112.841006 32.89465100000007, -112.84089999999998 32.89761000000004, -112.83227099999999 32.89768300000003, -112.83240899999998 32.90175300000004, -112.82385899999997 32.90185600000007, -112.82387499999999 32.905287000000044, -112.81492699999995 32.905189000000064, -112.81478299999998 32.908588000000066, -112.80619299999995 32.90872400000006, -112.80628899999999 32.91252300000008, -112.78714899999994 32.91264300000006, -112.75071999999994 32.912874000000045, -112.75017099999997 32.91229400000003, -112.75012799999998 32.90884100000006, -112.74154599999997 32.908858000000066, -112.74152999999995 32.91236800000007, -112.73577599999999 32.91238400000003, -112.71571599999999 32.91243500000007, -112.71552199999996 32.854607000000044, -112.71863499999996 32.854562000000044, -112.71846099999999 32.82622800000007, -112.63731299999995 32.82648900000004, -112.63221099999998 32.81887500000005, -112.63213899999994 32.81153000000006, -112.62374399999999 32.81144100000006, -112.62369399999994 32.804454000000085, -112.60628099999997 32.804009000000065, -112.60646399999997 32.797093000000075, -112.58975899999996 32.79692700000004, -112.58959499999997 32.78978900000004, -112.58604199999996 32.78944700000005, -112.58422199999995 32.78977000000003, -112.57511299999999 32.78958600000004, -112.57218699999999 32.78975600000007, -112.57205499999998 32.782567000000036, -112.56360299999994 32.78242500000005, -112.56359399999997 32.775288000000046, -112.55640100000001 32.77508700000004, -112.54640299999994 32.775157000000036, -112.54639499999996 32.767971000000045, -112.52937099999997 32.76788800000003, -112.52925399999998 32.760451000000046, -112.52074099999999 32.760478000000035, -112.520626 32.75332100000003, -112.51164499999999 32.75332700000007, -112.50344099999995 32.75333200000006, -112.503295 32.74594900000005, -112.48648399999996 32.74600300000003, -112.48648299999996 32.73891400000008, -112.47791899999999 32.738819000000035, -112.47785799999997 32.73163100000005, -112.46086199999996 32.73182000000003, -112.46055899999999 32.724402000000055, -112.44349599999998 32.72440100000006, -112.44351899999998 32.717216000000064, -112.43262099999998 32.71739100000008, -112.42637399999995 32.71706500000005, -112.42641799999996 32.709824000000026, -112.41781699999996 32.70987700000006, -112.41774499999997 32.70266400000003, -112.40058699999997 32.70278500000006, -112.40052899999995 32.69535300000007, -112.38376199999999 32.69534100000004, -112.38371699999999 32.688094000000035, -112.36658999999997 32.68789900000007, -112.36661599999998 32.680912000000035, -112.35786699999994 32.68080700000007, -112.35793399999994 32.67366700000008, -112.34070599999995 32.67370600000004, -112.34076999999996 32.666270000000054, -112.32347599999997 32.666499000000044, -112.32352999999995 32.65894600000007, -112.31493599999999 32.65881600000006, -112.31506799999994 32.65197100000006, -112.30643299999998 32.65177600000004, -112.30652799999996 32.63771800000006, -112.30659099999997 32.59380700000003, -112.51188499999995 32.59373300000004, -112.52066099999996 32.59372500000006, -112.57449899999995 32.59367700000007, -112.57475699999998 32.505220000000065, -112.57895799999994 32.50523000000004, -112.58033899999998 32.505506000000025, -112.72543599999995 32.505509000000075, -112.91584799999998 32.505358000000065, -113.02805399999994 32.50520400000005, -113.12574199999995 32.50532500000003, -113.14459099999999 32.50497000000007, -113.14662399999997 32.50531300000006, -113.33389699999998 32.50493800000004, -113.33369999999998 32.59359100000006)))"
"04","ARIZONA","AZ","Maricopa","04013980400","Census Tract 9804, Maricopa County, Arizona","1.51178045049","12","8","0","12","0","12","12","8","1","5","3267","4732","0","12","0","12","0","12","0","12","0","17.0","3","13.6","1","46.7","0","17.0","0","12","0","17.0","0","12","12","8","100.0","88.8","16.7","83.3","3267.0","4732.0","0.0","100.0","0.0","88.8","0.0","100.0","0.0","88.8","0.0","-999.0","25.0","112.1","8.3","389.1","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","0.9997","0.9637","0.9988","0.0","2.9622","0.796","0.0","0.0","0.0","0.0","0.0","0.0","0.4424","0.8421","1.2845","0.6767","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","1","1","1","0","3","0","0","0","0","0","0","0","0","0","-999","0","-999","1","-999","-999","5","8","41.7","58.3","7985","MULTIPOLYGON (((-111.97202799999997 33.305259000000035, -111.97108099999997 33.30526900000007, -111.96307099999996 33.30526900000007, -111.96052599999996 33.30527900000004, -111.94570299999998 33.305345000000045, -111.94567599999999 33.298464000000024, -111.94568099999998 33.29644600000006, -111.94566499999996 33.29087100000004, -111.96772199999998 33.29080400000004, -111.97154999999998 33.290770000000066, -111.97184599999999 33.292583000000036, -111.97202799999997 33.305259000000035)))"
"04","ARIZONA","AZ","Maricopa","04013980500","Census Tract 9805, Maricopa County, Arizona","1.38390076538","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","11880","MULTIPOLYGON (((-111.89327599999996 33.26138700000007, -111.89069699999999 33.261344000000065, -111.88874099999998 33.26138400000008, -111.88769899999994 33.25748900000008, -111.88417899999996 33.25619100000006, -111.88365799999997 33.24911400000008, -111.88289999999995 33.247326000000044, -111.87725999999998 33.24368100000004, -111.87647999999996 33.24263600000006, -111.87608499999999 33.24164500000006, -111.87601399999994 33.23486200000008, -111.87639999999999 33.232669000000044, -111.87708799999996 33.23267500000003, -111.89288499999998 33.232386000000076, -111.89313699999997 33.23238200000003, -111.89327599999996 33.26138700000007)))"
"04","ARIZONA","AZ","Maricopa","04013980700","Census Tract 9807, Maricopa County, Arizona","32.9414998571","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","33","MULTIPOLYGON (((-111.78737699999999 33.65341700000005, -111.78719299999995 33.68358500000005, -111.78720399999997 33.69817000000006, -111.78678199999996 33.726874000000066, -111.72506399999999 33.72712500000006, -111.71751899999998 33.72677800000003, -111.69798599999996 33.727022000000034, -111.68352199999998 33.72694900000005, -111.68351999999999 33.72343900000004, -111.68351199999995 33.709764000000064, -111.68340399999994 33.70975400000003, -111.68882999999994 33.70889000000005, -111.69854999999995 33.640491000000054, -111.69973199999998 33.64045900000008, -111.73562499999997 33.64019300000007, -111.78502999999995 33.64004600000004, -111.78736399999997 33.64014000000003, -111.78737699999999 33.65341700000005)))"
"04","ARIZONA","AZ","Pima","04019004113","Census Tract 41.13, Pima County, Arizona","1.13827039502","5846","325","0","17","0","17","0","17","0","17","4177","3378","1530","245","208","94","63","69","0","17","0","24.0","3759","453.3","177","99.1","0","24.0","0","17","0","24.0","0","17","5846","325","-999.0","-999.0","-999.0","-999.0","4177.0","3378.0","31.4","4.4","3.6","1.6","1.1","1.2","-999.0","-999.0","0.0","-999.0","64.3","6.9","3.0","1.7","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.9981","0.9331","-999.0","-999.0","0.0191","0.0066","-999.0","0.0","-999.0","-999.0","0.7693","0.6611","1.4304","0.7522","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","1","1","-999","0","0","-999","0","-999","0","0","0","0","-999","0","-999","1","-999","-999","0","17","-999.0","-999.0","5112","MULTIPOLYGON (((-110.87574099999995 32.07572700000003, -110.87490799999995 32.07573000000008, -110.85797599999995 32.07567100000006, -110.85864099999998 32.06890400000003, -110.85869699999995 32.05934000000008, -110.87596199999996 32.05956100000003, -110.87574099999995 32.07572700000003)))"
"04","ARIZONA","AZ","Yuma","04027980003","Census Tract 9800.03, Yuma County, Arizona","712.616719266","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","0","MULTIPOLYGON (((-113.96123899999999 32.418615000000045, -113.59711099999998 32.41872900000004, -113.33386199999995 32.41865000000007, -113.33376699999997 32.03876257700006, -113.49319599999995 32.08894300000003, -113.75075599999997 32.16900500000003, -113.78167999999994 32.17903400000006, -113.96145598499999 32.234556284000064, -113.96123899999999 32.418615000000045)))"
"06","CALIFORNIA","CA","Kern","06029004601","Census Tract 46.01, Kern County, California","0.97995776416","4061","839","0","12","0","12","0","12","0","12","4450","1156","1427","263","68","43","0","12","0","12","0","17.0","3305","862.5","158","89.2","0","17.0","0","12","0","17.0","0","12","4061","839","-999.0","-999.0","-999.0","-999.0","4450.0","1156.0","43.2","3.8","1.7","1.1","0.0","0.3","-999.0","-999.0","0.0","-999.0","81.4","13.0","3.9","2.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.9978","0.9788","-999.0","-999.0","0.0095","0.0","-999.0","0.0","-999.0","-999.0","0.8588","0.7135","1.5723","0.8236","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","1","1","-999","0","0","-999","0","-999","0","0","0","0","-999","0","-999","1","-999","-999","0","12","-999.0","-999.0","6340","MULTIPOLYGON (((-119.32119199999994 35.79022000000003, -119.30366499999997 35.79034500000006, -119.30357799999996 35.775874000000044, -119.32096699999994 35.775798000000066, -119.32119199999994 35.79022000000003)))"
"04","ARIZONA","AZ","Yuma","04027980004","Census Tract 9800.04, Yuma County, Arizona","1516.38107242","0","12","0","12","0","12","0","12","0","12","-999","-999","0","12","0","12","0","12","0","12","0","17.0","0","17.0","0","48.0","0","17.0","0","12","0","17.0","0","12","0","12","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999.0","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","-999","0","12","-999.0","-999.0","407","MULTIPOLYGON (((-114.56305699999996 32.47906900000004, -114.563043 32.48023500000006, -114.56282899999997 32.49803300000008, -114.56295199999994 32.55297900000005, -114.56326999999999 32.57491900000008, -114.56319799999994 32.58195400000005, -114.55448899999999 32.58194100000003, -114.55471399999999 32.58989500000007, -114.55486599999995 32.59703600000006, -114.54626099999996 32.597290000000044, -114.54557799999998 32.61908800000003, -114.54216999999994 32.619128000000046, -114.54220999999995 32.62278500000008, -114.54223799999994 32.626382000000035, -114.51216499999998 32.62653400000005, -114.50782999999996 32.62653000000006, -114.47872699999999 32.62639900000005, -114.46002499999997 32.62674700000008, -114.40971699999994 32.62686300000007, -114.401235 32.626855000000035, -114.39138899999996 32.62688000000003, -114.358297 32.626922000000036, -114.35799699999995 32.619808000000035, -114.32815999999998 32.61991100000006, -114.29479899999995 32.620055000000036, -114.220446 32.61984600000005, -114.21940699999999 32.61988000000002, -114.21894799999995 32.61994900000008, -114.21036999999995 32.61988300000007, -114.20205299999998 32.619849000000045, -114.15894399999998 32.61982100000006, -114.13331999999997 32.62012600000003, -114.12835499999994 32.61964500000005, -114.12533299999996 32.61993600000005, -114.11616899999996 32.619804000000045, -114.11614699999996 32.62684400000006, -114.09052599999995 32.62732900000003, -114.09058999999996 32.634749000000056, -114.07347099999998 32.63469200000003, -114.03888699999999 32.63484100000005, -114.03902499999998 32.64231100000006, -114.02201399999996 32.64236400000004, -114.02207199999998 32.64965600000005, -113.97014199999997 32.649819000000036, -113.97027599999996 32.664401000000055, -113.95245299999999 32.66455400000007, -113.94012199999997 32.66458600000005, -113.88403799999998 32.664937000000066, -113.88442899999995 32.67913100000004, -113.815366 32.679223000000036, -113.81535399999996 32.69403100000005, -113.80040999999994 32.693993000000034, -113.75075699999996 32.69387700000004, -113.74710599999997 32.69429400000007, -113.74726 32.72570700000006, -113.74452199999996 32.725716000000034, -113.73998999999999 32.726698000000056, -113.73762399999998 32.72671900000006, -113.73592399999995 32.72494000000006, -113.735122 32.724844000000076, -113.73390799999999 32.72496400000006, -113.72701699999999 32.72675400000003, -113.72127899999998 32.72737300000006, -113.66083599999996 32.750263000000075, -113.61693599999995 32.766958000000045, -113.59168599999998 32.76714100000004, -113.59162599999996 32.763460000000066, -113.58294599999999 32.76346500000005, -113.58298199999996 32.76718500000004, -113.57866899999999 32.76720400000005, -113.57868599999995 32.76335900000004, -113.57459099999994 32.763509000000056, -113.57454099999995 32.76722200000006, -113.33370899999994 32.767851000000064, -113.33370799999994 32.76748200000003, -113.33369999999998 32.59359100000006, -113.33389699999998 32.50493800000004, -113.33386199999995 32.41865000000007, -113.59711099999998 32.41872900000004, -113.96123899999999 32.418615000000045, -113.96145598499999 32.234556284000064, -114.25077499999998 32.32391000000007, -114.50077999999996 32.40005700000006, -114.56377672899998 32.41903054800002, -114.56305699999996 32.47906900000004)))"
"04","ARIZONA","AZ","Yuma","04027980005","Census Tract 9800.05, Yuma County, Arizona","21.7842574671","373","228","0","12","0","12","0","12","0","12","2935","1243","221","182","0","12","0","12","0","12","0","17.0","336","228.6","169","112.9","0","17.0","0","12","0","17.0","0","12","373","228","-999.0","-999.0","-999.0","-999.0","2935.0","1243.0","76.5","18.0","0.0","9.0","0.0","3.2","-999.0","-999.0","0.0","-999.0","90.1","26.9","45.3","12.2","0.0","-999.0","-999.0","-999.0","0.0","-999.0","-999.0","-999.0","100.0","0.0","-999.0","-999.0","0.999","0.9999","-999.0","-999.0","0.0","0.0","-999.0","0.0","-999.0","-999.0","0.909","0.9981","1.9071","0.9763","0.0","-999.0","0.0","-999.0","0.9975","-999.0","-999.0","-999.0","-999.0","-999","-999","1","1","-999","0","0","-999","0","-999","1","1","2","0","-999","0","-999","1","-999","-999","0","12","-999.0","-999.0","5097","MULTIPOLYGON (((-114.70063699999996 32.48717800000003, -114.70063699999996 32.49471500000004, -114.68266799999998 32.49448700000005, -114.66644899999994 32.494474000000025, -114.66062299999999 32.49473400000005, -114.64326099999994 32.494722000000024, -114.64314699999994 32.494290000000035, -114.63100199999997 32.47926200000006, -114.62215099999997 32.47922200000005, -114.56305699999996 32.47906900000004, -114.56377672899998 32.41903054800002, -114.62156275599995 32.43643472000008, -114.63105712199997 32.43929426300008, -114.64953615499998 32.444859834000056, -114.64948399999996 32.44512700000007, -114.64899899999995 32.46969000000007, -114.66637499999996 32.46989000000008, -114.66637499999996 32.47267800000003, -114.70063899999997 32.47269000000006, -114.70063699999996 32.48717800000003)))"
