"provider_location_guid","loc_store_no","loc_phone","loc_name","loc_admin_street1","loc_admin_street2","loc_admin_city","loc_admin_state","loc_admin_zip","sunday_hours","monday_hours","tuesday_hours","wednesday_hours","thursday_hours","friday_hours","saturday_hours","web_address","pre_screen","insurance_accepted","walkins_accepted","provider_notes","ndc","med_name","in_stock","supply_level","quantity_last_updated","latitude","longitude","category","unnamed_column","offers_free_masks","min_age_months","min_age_years"
"4e28ebdc-a88c-4883-9387-66f0bc1d2dd3","4304820","(605) 326-5211","LEWIS FAMILY DRUG LLC #58 #4304820","104 W PARK AVE.",,"VIBORG","SD","57070","Closed","9:00 AM - 6:00 PM","9:00 AM - 5:30 PM","9:00 AM - 5:30 PM","9:00 AM - 5:30 PM","9:00 AM - 5:30 PM","9:00 AM - 12:00 PM","https://www.lewisdrug.com/stores/lewis-family-drug-viborg","https://lewisdrugc19.as.me/schedule.php?calendarID=4948574","true","true","COVID vaccinations are by appointment only. Please check our website under this pharmacy location to determine appointment availability. If no appointments are available, please check back often or other locations for openings!","00069-2025-01","Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose","false","0","2022-08-03","43.170476","-97.082663","covid",,"false",,
"93ed9420-b61e-4612-8e46-d60118b41066","08017","(313) 274-6240","CVS Pharmacy, Inc. #08017","27365 CHERRY HILL",,"INKSTER","MI","48141","10:00AM-05:00PM","09:00AM-08:00PM","09:00AM-08:00PM","09:00AM-08:00PM","09:00AM-08:00PM","09:00AM-08:00PM","10:00AM-05:00PM","https://www.cvs.com/store-locator/details-directions/008017","https://www.cvs.com/immunizations/covid-19-vaccine","true","true","It is highly recommended to make an appointment for pediatric (5-11 years old) COVID-19 vaccinations.","59267-0078-01","Pfizer-BioNTech, COVID-19 Vaccine, 3 mcg/0.2 mL, tris-sucrose","false","0","2022-07-29","42.310785","-83.310164","covid",,"false","0","3"
"69956db7-7769-4f3d-a5bf-c55df637fcee","Not applicable","301-589-9480","Carlos E. Covarrubias, MD and Associates","8121 GEORGIA AVE STE 405",,"Silver Spring","MD","20910-4933",,,,,,,,,,,,,"59676-0580-05","Janssen, COVID-19 Vaccine, 0.5 mL","false","0","2022-08-17","38.991091","-77.026092","covid",,"false",,
"f5a45c69-2414-4c89-84f4-61efab5c3b60","3197034","856-251-1900","Woodbury Family Pharmacy #3197034","160 North Broad Street",,"Woodbury","NJ","08096",,,,,,,,,,,,,"59676-0580-05","Janssen, COVID-19 Vaccine, 0.5 mL","false","0","2022-08-09","39.841118","-75.150571","covid",,"true",,
"74533446-ae3d-4139-b755-e62099c528c8","Not applicable","(847) 377-8130","LAKE COUNTY HEALTH DEPARTMENT AND COMMUNITY HEALTH CENTER","3010 GRAND AVENUE",,"WAUKEGAN","IL","60085","Closed","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","8:00 AM - 4:00 PM","Closed","https://allvax.lakecohealth.org/",,"true","true","Please visit the AllVax website (https://allvax.lakecohealth.org) for additional information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-03-14","42.372082","-87.876149","covid",,"false",,
"198f4382-31fa-4e52-9fdc-eb1342d2b056","Not applicable","770-731-1114","Performance Health Care","6853 Douglas Blvd","Suite B","Douglasville","GA","30135",,,,,,,,,,,,,"59267-1055-01","Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose","true","3","2022-06-16","33.728743","-84.754692","covid",,"false",,
"ec19b677-f9d9-4a4f-bdc9-6498be9f57e0","Not applicable","229-995-2990","DAWSON MEDICAL CENTER","420 Johnson Street SE",,"DAWSON","GA","39842",,,,,,,,,,,,,"80777-0273-10","Moderna, COVID-19 Vaccine, 100mcg/0.5mL 10 dose","true","-1","2022-06-10","31.772839","-84.443891","covid",,"false",,
"d551b5ae-1d26-41db-b53d-131c0ed7a1fd","Not applicable","(417) 357-6134","STONE COUNTY HEALTH DEPT GALENA","109 E 4th ST",,"Galena","MO","65656-9649","Closed","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","8:30 AM - 4:30 PM","Closed","Closed","http://www.stonecountyhealthdepartment.com",,,"false",,"00069-2025-01","Pfizer-BioNTech, COMIRNATY, 30 mcg/0.3 mL, tris-sucrose","false","0","2022-08-05","36.805647","-93.466098","covid",,"false",,
"e672d41e-069c-43a7-813a-6cd58265ef8a","414083","870-793-4179","ECONO-MART PHARMACY #414083","1595 HARRISON STREET",,"BATESVILLE","AR","72501",,,,,,,,,,,,,"59267-1055-01","Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose","true","-1","2022-06-08","35.769847","-91.637041","covid",,"false",,
"cc5f8f28-c18d-4de3-a10b-b123f2f77a79","Not applicable","843-546-2880","Medicine Shoppe","1061 N Fraser Street",,"Georgetown","SC","29440","Closed","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 6:00 PM","9:00 AM - 1:00 PM","https://georgetown.medicineshoppe.com/","https://georgetown.medicineshoppe.com/coronavirus","true","false",,"59267-1055-01","Pfizer-BioNTech, COVID-19 Vaccine, 10 mcg/0.2 mL, tris-sucrose","false","0","2022-08-04","33.386593","-79.289872","covid",,"false",,
"5ad83f79-07bd-466e-a30e-e667ea422f34","Not applicable","(478) 862-5628","TAYLOR COUNTY HEALTH DEPARTMENT","178-1 Charing Rd",,"Butler","GA","31006","Closed","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","8:30 AM - 3:30 PM","Closed","http://www.westcentralhealthdistrict.com","https://gta-vras.powerappsportals.us/en-US/","true","true","Vaccines in stock","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-22","32.557066","-84.251605","covid",,"false",,
"69ea391b-fbf9-43b8-b73f-05ec6ba68b9b","RA102606","989-734-7392","Rite Aid #RA102606","110 SOUTH BRADLEY HIGHWAY",,"ROGERS CITY","MI","49779-2123","10:00 AM-6:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-5:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","false","Please consult RiteAid.com for more details and information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-03","45.412528","-83.825000","covid",,"false","0","3"
"51bf787e-03c3-4534-96f3-970eaed6b893","RA111175","302-832-9772","Rite Aid #RA111175","1999 PULASKI HWY (RT 40)",,"BEAR","DE","19701-1708","10:00 AM-6:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-9:00 PM","09:00 AM-5:00 PM","https://www.riteaid.com","https://www.riteaid.com/pharmacy/scheduler","true","false","Please consult RiteAid.com for more details and information.","59267-1000-01","Pfizer-BioNTech, COVID-19 Vaccine, 30 mcg/0.3mL","false","0","2022-08-03","39.608790","-75.714888","covid",,"false","0","3"
