"state_tribe_territory","county_name","fips_state","fips_county","date","order_code","stay_at_home_order","express_preemption","source_of_action","url","citation"
"AL","Autauga County","1","1","4/12/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/13/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/14/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/15/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/16/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/17/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/18/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/19/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/20/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/21/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/22/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/23/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/24/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/25/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/26/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/27/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/28/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/29/2020","1","Mandatory for all individuals","Local orders moot due to statewide mandate","Official","https://governor.alabama.gov/assets/2020/04/Final-Statewide-Order-4.3.2020.pdf","Ala. Health Order (Apr. 3, 2020)"
"AL","Autauga County","1","1","4/30/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/1/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/2/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/3/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/4/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/5/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/6/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/7/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/8/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/9/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/10/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/11/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/12/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/13/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/14/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/15/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/16/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/17/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/18/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/19/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/20/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/21/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/22/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/23/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/24/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/25/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/26/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/27/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/28/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/29/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/30/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","5/31/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/1/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/2/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/3/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/4/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/5/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/6/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/7/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/8/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/9/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/10/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/11/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/12/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/13/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/14/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/15/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/16/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/17/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/18/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/19/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/20/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/21/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/22/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/23/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/24/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/25/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/26/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/27/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/28/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/29/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","6/30/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/1/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/2/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/3/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/4/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/5/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/6/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/7/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/8/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/9/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/10/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/11/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/12/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/13/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/14/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/15/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/16/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/17/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/18/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/19/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/20/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/21/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/22/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/23/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/24/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/25/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/26/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/27/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/28/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/29/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/30/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","7/31/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/1/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/2/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/3/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/4/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/5/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/6/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/7/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/8/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/9/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/10/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/11/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/12/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/13/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/14/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/15/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/16/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/17/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/18/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/19/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/20/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/21/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/22/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/23/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/24/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/25/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/26/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/27/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/28/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/29/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/30/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","8/31/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","9/1/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
"AL","Autauga County","1","1","9/2/2020","6","Advisory/Recommendation","Expressly Preempts w/ Process for Approval","Official","NA","Ala. Health Order (Nov. 5, 2020)"
