"indicator","panel","panel_num","unit","unit_num","stub_name","stub_name_num","stub_label","stub_label_num","year","year_num","age","age_num","estimate","se","flag"
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","Under 18 years","1.1","2012","13","Under 18 years","1.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","Under 18 years","1.1","2013","14","Under 18 years","1.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","Under 18 years","1.1","2014","15","Under 18 years","1.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","Under 18 years","1.1","2015","16","Under 18 years","1.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2000","1","18-44 years","1.2","315774",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2001","2","18-44 years","1.2","341383",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2002","3","18-44 years","1.2","337681",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2003","4","18-44 years","1.2","331015",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2004","5","18-44 years","1.2","314993",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2005","6","18-44 years","1.2","324108",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2006","7","18-44 years","1.2","317502",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2007","8","18-44 years","1.2","335440",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2008","9","18-44 years","1.2","328438",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2009","10","18-44 years","1.2","341209",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2010","11","18-44 years","1.2","342797",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2011","12","18-44 years","1.2","333427",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2012","13","18-44 years","1.2",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2013","14","18-44 years","1.2",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2014","15","18-44 years","1.2",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","18-44 years","1.2","2015","16","18-44 years","1.2",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2000","1","45-64 years","1.3","255894",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2001","2","45-64 years","1.3","300567",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2002","3","45-64 years","1.3","308627",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2003","4","45-64 years","1.3","301558",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2004","5","45-64 years","1.3","307736",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2005","6","45-64 years","1.3","328564",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2006","7","45-64 years","1.3","310667",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2007","8","45-64 years","1.3","334088",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2008","9","45-64 years","1.3","341595",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2009","10","45-64 years","1.3","374775",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2010","11","45-64 years","1.3","352001",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2011","12","45-64 years","1.3","353591",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2012","13","45-64 years","1.3",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2013","14","45-64 years","1.3",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2014","15","45-64 years","1.3",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-64 years","1.3","2015","16","45-64 years","1.3",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2000","1","45-54 years","1.31","142233",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2001","2","45-54 years","1.31","165321",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2002","3","45-54 years","1.31","169871",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2003","4","45-54 years","1.31","164431",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2004","5","45-54 years","1.31","160023",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2005","6","45-54 years","1.31","170674",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2006","7","45-54 years","1.31","164692",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2007","8","45-54 years","1.31","170514",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2008","9","45-54 years","1.31","169674",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2009","10","45-54 years","1.31","190701",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2010","11","45-54 years","1.31","171039",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2011","12","45-54 years","1.31","173334",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2012","13","45-54 years","1.31",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2013","14","45-54 years","1.31",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2014","15","45-54 years","1.31",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","45-54 years","1.31","2015","16","45-54 years","1.31",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2000","1","55-64 years","1.32","113661",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2001","2","55-64 years","1.32","135247",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2002","3","55-64 years","1.32","138756",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2003","4","55-64 years","1.32","137126",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2004","5","55-64 years","1.32","147712",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2005","6","55-64 years","1.32","157890",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2006","7","55-64 years","1.32","145975",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2007","8","55-64 years","1.32","163574",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2008","9","55-64 years","1.32","171921",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2009","10","55-64 years","1.32","184074",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2010","11","55-64 years","1.32","180962",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2011","12","55-64 years","1.32","180258",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2012","13","55-64 years","1.32",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2013","14","55-64 years","1.32",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2014","15","55-64 years","1.32",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","55-64 years","1.32","2015","16","55-64 years","1.32",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2000","1","65 years and over","1.4","231014",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2001","2","65 years and over","1.4","279548",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2002","3","65 years and over","1.4","272919",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2003","4","65 years and over","1.4","258206",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2004","5","65 years and over","1.4","262734",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2005","6","65 years and over","1.4","278272",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2006","7","65 years and over","1.4","263649",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2007","8","65 years and over","1.4","289675",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2008","9","65 years and over","1.4","294054",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2009","10","65 years and over","1.4","314428",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2010","11","65 years and over","1.4","298362",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2011","12","65 years and over","1.4","298642",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2012","13","65 years and over","1.4",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2013","14","65 years and over","1.4",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2014","15","65 years and over","1.4",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65 years and over","1.4","2015","16","65 years and over","1.4",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2000","1","65-74 years","1.41","116505",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2001","2","65-74 years","1.41","136819",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2002","3","65-74 years","1.41","132116",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2003","4","65-74 years","1.41","120655",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2004","5","65-74 years","1.41","126802",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2005","6","65-74 years","1.41","133334",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2006","7","65-74 years","1.41","124089",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2007","8","65-74 years","1.41","142528",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2008","9","65-74 years","1.41","144878",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2009","10","65-74 years","1.41","153884",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2010","11","65-74 years","1.41","151075",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2011","12","65-74 years","1.41","151970",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2012","13","65-74 years","1.41",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2013","14","65-74 years","1.41",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2014","15","65-74 years","1.41",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","65-74 years","1.41","2015","16","65-74 years","1.41",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2000","1","75 years and over","1.42","114510",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2001","2","75 years and over","1.42","142729",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2002","3","75 years and over","1.42","140802",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2003","4","75 years and over","1.42","137552",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2004","5","75 years and over","1.42","135931",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2005","6","75 years and over","1.42","144938",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2006","7","75 years and over","1.42","139560",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2007","8","75 years and over","1.42","147147",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2008","9","75 years and over","1.42","149177",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2009","10","75 years and over","1.42","160544",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2010","11","75 years and over","1.42","147287",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2011","12","75 years and over","1.42","146672",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2012","13","75 years and over","1.42",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2013","14","75 years and over","1.42",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2014","15","75 years and over","1.42",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits in thousands","1","Age","1","75 years and over","1.42","2015","16","75 years and over","1.42",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2000","1","All ages","0.1","374",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2001","2","All ages","0.1","410",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2002","3","All ages","0.1","410",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2003","4","All ages","0.1","391",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2004","5","All ages","0.1","383",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2005","6","All ages","0.1","400",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2006","7","All ages","0.1","380",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2007","8","All ages","0.1","402",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2008","9","All ages","0.1","393",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2009","10","All ages","0.1","414",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2010","11","All ages","0.1","401",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2011","12","All ages","0.1","400",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2012","13","All ages","0.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2013","14","All ages","0.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2014","15","All ages","0.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Total","0","All persons","0.1","2015","16","All ages","0.1",,,"..."
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Sex","2","Male","2.1","2000","1","All ages","0.1","325",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Sex","2","Male","2.1","2001","2","All ages","0.1","356",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Sex","2","Male","2.1","2002","3","All ages","0.1","353",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Sex","2","Male","2.1","2003","4","All ages","0.1","338",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Sex","2","Male","2.1","2004","5","All ages","0.1","334",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Sex","2","Male","2.1","2005","6","All ages","0.1","352",,
"Visits to physician offices, hospital outpatient departments, and hospital emergency departments","All places","1","Number of visits per 100 persons, age-adjusted","2","Sex","2","Male","2.1","2006","7","All ages","0.1","328",,
