"registry_number","registry_date","anniversary_date","business_name","e_type","city","state","zip","cityzip","county"
"5707492","2002-01-02T00:00:00.000","2023-01-02T00:00:00.000","CANTRELL CAPITAL, L.L.C.","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"12211991","2003-01-02T00:00:00.000","2023-01-02T00:00:00.000","ALL THROUGH THE NIGHT, L.L.C.","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"12198297","2003-01-02T00:00:00.000","2023-01-02T00:00:00.000","HAMMER DELIVERY & SERVICE OF OREGON, INC.","DBC","AUMSVILLE","OR","97325","AUMSVILLE-97325","Marion"
"12200499","2003-01-02T00:00:00.000","2023-01-02T00:00:00.000","JOHN W. WHITMIRE, D.C. P.C.","DPC","SALEM","OR","97301","SALEM-97301","Marion"
"12205696","2003-01-02T00:00:00.000","2023-01-02T00:00:00.000","PRECISION-BUILT STRUCTURES, INC.","DBC","JEFFERSON","OR","97352","JEFFERSON-97352","Marion"
"12201398","2003-01-02T00:00:00.000","2023-01-02T00:00:00.000","SAMAX LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"12200697","2003-01-02T00:00:00.000","2023-01-02T00:00:00.000","WHITMIRE CHIROPRACTIC CLINIC","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"19337492","2004-01-02T00:00:00.000","2023-01-02T00:00:00.000","RICH DUNCAN CONSTRUCTION, INC.","DBC","SALEM","OR","97302","SALEM-97302","Marion"
"19359991","2004-01-02T00:00:00.000","2023-01-02T00:00:00.000","STYLES & ELECTROLYSIS, LLC.","DLLC","SUBLIMITY","OR","97385","SUBLIMITY-97385","Marion"
"40375693","2007-01-02T00:00:00.000","2023-01-02T00:00:00.000","CALIGURE ENTERPRISES, INC.","DBC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"40395196","2007-01-02T00:00:00.000","2023-01-02T00:00:00.000","CANSTAFF EMPLOYMENT SERVICES LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"40394694","2007-01-02T00:00:00.000","2023-01-02T00:00:00.000","FOCAL POINT DIGITAL MEDIA, LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"48717698","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","1415 ALDER LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"48717599","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","3997 KARM LANE LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"48463293","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","DA CONSULTING LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"48697098","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","ELUCIDATION INC.","DBC","SALEM","OR","97301","SALEM-97301","Marion"
"48717391","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","GEER BLUEBERRIES LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"48725394","2008-01-02T00:00:00.000","2024-01-02T00:00:00.000","HUG-U-VAC","ABN","SALEM","OR","97306","SALEM-97306","Marion"
"48711899","2008-01-02T00:00:00.000","2024-01-02T00:00:00.000","NORTHWEST DOLLHOUSE & MINIATURE SHOW","ABN","SALEM","OR","97317","SALEM-97317","Marion"
"48697999","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","STERLING & NOBLE PAINTING SERVICES CORP.","DBC","HUBBARD","OR","97032","HUBBARD-97032","Marion"
"48697296","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","UDDIN LLC","DLLC","DALLAS","OR","97338","DALLAS-97338","Polk"
"48716997","2008-01-02T00:00:00.000","2023-01-02T00:00:00.000","WOOD R AND D LTD","DBC","JEFFERSON","OR","97352","JEFFERSON-97352","Marion"
"56898191","2009-01-02T00:00:00.000","2023-01-02T00:00:00.000","BARKER SURVEYING","ABN","SALEM","OR","97317","SALEM-97317","Marion"
"56885099","2009-01-02T00:00:00.000","2023-01-02T00:00:00.000","D & L RENTAL LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"56896294","2009-01-02T00:00:00.000","2023-01-02T00:00:00.000","LETHIN & CO., LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"90454290","2013-01-02T00:00:00.000","2023-01-02T00:00:00.000","HITZ PROPERTIES, LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"90454498","2013-01-02T00:00:00.000","2023-01-02T00:00:00.000","JEANNE'S FLYING SERVICE LLC","DLLC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"98711691","2014-01-02T00:00:00.000","2024-01-02T00:00:00.000","EJS FARMS","ABN","SUBLIMITY","OR","97385","SUBLIMITY-97385","Marion"
"98730790","2014-01-02T00:00:00.000","2023-01-02T00:00:00.000","MULLEN ACRES, INC.","DBC","SAINT PAUL","OR","97137","SAINT PAUL-97137","Marion"
"98708796","2014-01-02T00:00:00.000","2023-01-02T00:00:00.000","PERSONAL SECURITY INSTITUTE LLC","DLLC","FALLS CITY","OR","97344","FALLS CITY-97344","Polk"
"98724397","2014-01-02T00:00:00.000","2023-01-02T00:00:00.000","SFA2, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"98740690","2014-01-02T00:00:00.000","2023-01-02T00:00:00.000","TRUE VINE MANAGEMENT LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"107359994","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","ALLIED DRILLING AND CONCRETE LLC","DLLC","MONMOUTH","OR","97361","MONMOUTH-97361","Polk"
"107354094","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","EJ MITCHELL, LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"107118895","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","JAMES R ANDERSON REVOCABLE TRUST","ABN","HUBBARD","OR","97032","HUBBARD-97032","Marion"
"107354995","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","SALEM PROPERTIES, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"107372898","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","TUNE CASES","ABN","SALEM","OR","97306","SALEM-97306","Marion"
"107352296","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","WHITTAKER'S HITCHES UNLIMITED","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"107349292","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","WILD GATHERINGS","ABN","TURNER","OR","97392","TURNER-97392","Marion"
"107338899","2015-01-02T00:00:00.000","2023-01-02T00:00:00.000","WOODEN HOUSE, CORP","DBC","SALEM","OR","97306","SALEM-97306","Marion"
"139277594","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","ADVANCED CANDY AND SUPPLIES INC","DBC","SALEM","OR","97301","SALEM-97301","Marion"
"139255491","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","ALEJANDRAS LAWN SERVICE, LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"139253090","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","BETHRAL LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"137628699","2018-01-02T00:00:00.000","2024-01-02T00:00:00.000","FISH PIG LURES","ABN","SALEM","OR","97304","SALEM-97304","Polk"
"139244495","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","HOOTY B LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"139245591","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","JPLATA FARM LABOR CONTRACTOR, INC.","DBC","SALEM","OR","97305","SALEM-97305","Marion"
"139257893","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","PUPPY PAWS LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"139271696","2018-01-02T00:00:00.000","2024-01-02T00:00:00.000","STARKS WEALTH MANAGEMENT","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"138900899","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","THE CURBSIDE BISTRO LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"139266498","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","UINTA ACADEMY RTC, LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"139233191","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","UNICORN CAFE LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"139231690","2018-01-02T00:00:00.000","2023-01-02T00:00:00.000","WYEAST ELECTRICAL CONTRACTORS LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"150084292","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","A VETERAN FIRST CONSTRUCTION","ABN","TURNER","OR","97392","TURNER-97392","Marion"
"150965391","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","ABNER TRUCK & TRAILER REPAIR & TOWING, LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"150897891","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","BELEZA LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"150959097","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","ESTRADA MASONRY","ABN","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"149604498","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","FAM ACOUSTICS LLC","DLLC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"150926997","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","GRAND OAK BEAVER 46, LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"150909993","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","HOPMERE COLD, LLC","DLLC","SALEM","OR","97303","SALEM-97303","Marion"
"150902998","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","IRON SPRINGS ENTERPRISE LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"150909795","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","MATHWAYS NW, LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"150941095","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","PREMIER OREGON, LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"150935295","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","ROUTE 19 RENTALS, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"150937499","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","ROYALES EXTRACTS LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"150926690","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","SIMPLE CHORES","ABN","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"150914498","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","STRIP'D WAX STUDIO LIMITED LIABILITY COMPANY","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"150960392","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","SUPERIOR GARAGE DOOR","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"150934991","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","SWIRL & DOT","ABN","SALEM","OR","97304","SALEM-97304","Polk"
"150918895","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","THE LAW OFFICE OF ALEXANDER M. JONES, LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"150929397","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","THE REDWOOD ALLEY FARM, LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"150949494","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","TONY'S PLACE","ABN","DALLAS","OR","97338","DALLAS-97338","Polk"
"150918291","2019-01-02T00:00:00.000","2023-01-02T00:00:00.000","WILLAMETTE VALLEY LAMB & GOAT SERIES","ABN","JEFFERSON","OR","97352","JEFFERSON-97352","Marion"
"162932892","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","3875 LIBERTY, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"162876891","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","ACCOUNT ON ME","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"162892393","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","AVID INVESTIGATIONS, INC","DBC","DALLAS","OR","97338","DALLAS-97338","Polk"
"162789094","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","BETHANY DEJARNATT, MOT, OTR/L, LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"162909296","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","BUSINESS AND INSURANCE SERVICES LLC","DLLC","SALEM","OR","97305","SALEM-97305","Marion"
"162909098","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","COMMERCE R US LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"162930599","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","DAEDALUS TOOL & SUPPLY CO., LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"162923396","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","EDDY'S NW REMODELING, LLC","DLLC","SALEM","OR","97304","SALEM-97304","Polk"
"162907696","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","FAUST BIOTECH, INC.","DBC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"162913694","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","GAHOA","ABN","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"162905096","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","GREY HAVEN INSIGHTS","ABN","SALEM","OR","97305","SALEM-97305","Marion"
"162904594","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","HAPPY CURRY FOODS & KATMANDU","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"162919196","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","JKL NORTHWESTERN AGENCY INC.","DBC","SALEM","OR","97302","SALEM-97302","Marion"
"162932793","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","K & A RECYCLING LLC","DLLC","AUMSVILLE","OR","97325","AUMSVILLE-97325","Marion"
"162912597","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","LIQUOR DEPOT DOWNTOWN LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"162926696","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","LITTESTINKER.NET LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"162924998","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","MID VALLEY SOCCER CLUB","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"162909791","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","OREGON CABINET DESIGN, LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"158757998","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","OWENS SEPTIC SERVICE","ABN","SALEM","OR","97317","SALEM-97317","Marion"
"162892195","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","PRO SPEX LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"162855796","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","RAMOS PROPERTY MANAGEMENT, LLC","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"162879192","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","RETIRED RAISIN, LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"162922190","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","ROME-X","ABN","HUBBARD","OR","97032","HUBBARD-97032","Marion"
"162910294","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","SENIORS CARE SWEET HOME LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"162900691","2020-01-02T00:00:00.000","2024-01-02T00:00:00.000","SLICK LICKS","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"162925094","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","SPATIUM ENTERPRISES, LLC","DLLC","SALEM","OR","97306","SALEM-97306","Marion"
"162894498","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","STUDIO B7 LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"162902796","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","SUN CAP, LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"162400296","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","TRAVERSE DYSLEXIA, LLC","DLLC","SILVERTON","OR","97381","SILVERTON-97381","Marion"
"162918891","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","WILLIAMS WEYAND LAW, LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"162896998","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","ZED SALES LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"162886791","2020-01-02T00:00:00.000","2023-01-02T00:00:00.000","ZENDO PROPERTIES LLC","DLLC","KEIZER","OR","97303","KEIZER-97303","Marion"
"199018","1894-01-03T00:00:00.000","2023-01-03T00:00:00.000","MONMOUTH CHRISTIAN CHURCH","DNP","MONMOUTH","OR","97361","MONMOUTH-97361","Polk"
"5938816","1958-01-03T00:00:00.000","2023-01-03T00:00:00.000","CASCADE WAREHOUSE COMPANY","DBC","SALEM","OR","97301","SALEM-97301","Marion"
"9992611","1973-01-03T00:00:00.000","2023-01-03T00:00:00.000","DAN ALLEN/AC & E, INC.","DBC","SALEM","OR","97304","SALEM-97304","Polk"
"11875317","1977-01-03T00:00:00.000","2023-01-03T00:00:00.000","FAIRFIELD FARMS, INC.","DBC","SAINT PAUL","OR","97137","SAINT PAUL-97137","Marion"
"11874617","1977-01-03T00:00:00.000","2023-01-03T00:00:00.000","KEUDELL FARMS, INC.","DBC","AUMSVILLE","OR","97325","AUMSVILLE-97325","Marion"
"12580817","1978-01-03T00:00:00.000","2023-01-03T00:00:00.000","F V M CO.","DBC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"17356619","1984-01-03T00:00:00.000","2023-01-03T00:00:00.000","TERRENCE KAY, P.C.","DPC","SALEM","OR","97302","SALEM-97302","Marion"
"14111884","1989-01-03T00:00:00.000","2023-01-03T00:00:00.000","NATIONAL HOSE TESTING SPECIALTIES, INC.","DBC","DALLAS","OR","97338","DALLAS-97338","Polk"
"18458182","1990-01-03T00:00:00.000","2023-01-03T00:00:00.000","VICTORY WEED CONTROL INC.","DBC","SALEM","OR","97304","SALEM-97304","Polk"
"37842283","1994-01-03T00:00:00.000","2023-01-03T00:00:00.000","DOTY ENTERPRISES, INC.","DBC","SALEM","OR","97301","SALEM-97301","Marion"
"37830189","1994-01-03T00:00:00.000","2023-01-03T00:00:00.000","G.S. COMPANY I","DBC","MOUNT ANGEL","OR","97362","MOUNT ANGEL-97362","Marion"
"37835089","1994-01-03T00:00:00.000","2023-01-03T00:00:00.000","TKB L.L.C.","DLLC","SUBLIMITY","OR","97385","SUBLIMITY-97385","Marion"
"37839784","1994-01-03T00:00:00.000","2023-01-03T00:00:00.000","TOWN LEASING L.L.C.","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"43534981","1995-01-03T00:00:00.000","2023-01-03T00:00:00.000","KEIZER OUTDOOR POWER EQUIPMENT","ABN","KEIZER","OR","97303","KEIZER-97303","Marion"
"43535780","1995-01-03T00:00:00.000","2023-01-03T00:00:00.000","SIPPEL WELL DRILLING, INC.","DBC","SALEM","OR","97305","SALEM-97305","Marion"
"55209382","1997-01-03T00:00:00.000","2023-01-03T00:00:00.000","CLEMENT RUEF, JR. L.L.C.","DLLC","AURORA","OR","97002","AURORA-97002","Marion"
"55201280","1997-01-03T00:00:00.000","2023-01-03T00:00:00.000","STILLMAN & ASSOCIATES, INC.","DBC","SALEM","OR","97301","SALEM-97301","Marion"
"72858187","2000-01-03T00:00:00.000","2023-01-03T00:00:00.000","CEDAR BLUFF ESTATES HOMEOWNERS' ASSOCIATION","DNP","KEIZER","OR","97303","KEIZER-97303","Marion"
"78942282","2001-01-03T00:00:00.000","2023-01-03T00:00:00.000","HORIZON PROPERTIES, INC.","DBC","SALEM","OR","97302","SALEM-97302","Marion"
"78939585","2001-01-03T00:00:00.000","2023-01-03T00:00:00.000","RELAXATION CONCEPTS LLC","FLLC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"78928786","2001-01-03T00:00:00.000","2023-01-03T00:00:00.000","WHITAKER ENGINEERING","DBC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"5731997","2002-01-03T00:00:00.000","2023-01-03T00:00:00.000","COLUMBIA RIVER NEWS L.L.C.","DLLC","SALEM","OR","97317","SALEM-97317","Marion"
"5732094","2002-01-03T00:00:00.000","2023-01-03T00:00:00.000","LEGACY LEASING LLC","DLLC","MOUNT ANGEL","OR","97362","MOUNT ANGEL-97362","Marion"
"12235495","2003-01-03T00:00:00.000","2023-01-03T00:00:00.000","FAMILY MEDICINE, LLC","DLLC","SALEM","OR","97301","SALEM-97301","Marion"
"12220190","2003-01-03T00:00:00.000","2023-01-03T00:00:00.000","RES EQUIPMENT, LLC","DLLC","SCOTTS MILLS","OR","97375","SCOTTS MILLS-97375","Marion"
"12233797","2003-01-03T00:00:00.000","2023-01-03T00:00:00.000","RYAN W. COLLIER, P.C.","DPC","SALEM","OR","97302","SALEM-97302","Marion"
"12235594","2003-01-03T00:00:00.000","2023-01-03T00:00:00.000","SALEM FAMILY MEDICINE","ABN","SALEM","OR","97301","SALEM-97301","Marion"
"26054197","2005-01-03T00:00:00.000","2023-01-03T00:00:00.000","COLUMBIA PRESS LLC","DLLC","SALEM","OR","97302","SALEM-97302","Marion"
"26058990","2005-01-03T00:00:00.000","2023-01-03T00:00:00.000","LUIS A. MARTINEZ, PC","DPC","SALEM","OR","97302","SALEM-97302","Marion"
"26075390","2005-01-03T00:00:00.000","2023-01-03T00:00:00.000","MONMOUTH DAIRY QUEEN, INC.","DBC","MONMOUTH","OR","97361","MONMOUTH-97361","Polk"
"26054098","2005-01-03T00:00:00.000","2023-01-03T00:00:00.000","WAHLE VINEYARDS & CELLARS LLC","DLLC","RICKREALL","OR","97371","RICKREALL-97371","Polk"
