"lt_cd","filenumber","filing_date","lapse_date","secured_party","addr1","addr2","city","state","postalcode","country","image_link"
"TU","105","1970-04-13T00:00:00.000",,"RURAL ELECTRIFICATION ADMIN","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A105"
"TU","107","1970-04-17T00:00:00.000",,"MARINE MIDLAND GRACE TRUST COMPANY OF NY","125 BARCLAY ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A107"
"TU","109","1970-05-07T00:00:00.000",,"STROMBERG CARLSON CORPORATION","100 CARLSON ROAD",,"ROCHESTER","NY","14603","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A109"
"TU","110","1970-05-15T00:00:00.000",,"STROMBERG CARLSON CORPORATION","100 CARLSON ROAD",,"ROCHESTER","NY","14603","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A110"
"TU","112","1970-06-05T00:00:00.000",,"FIRST NATIONAL CITY BANK","111 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A112"
"TU","109-1","1970-07-15T00:00:00.000",,"STROMBERG CARLSON CREDIT CORP","100 CARLSON ROAD",,"ROCHESTER","NY","14603","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A109-1"
"TU","110-1","1970-09-10T00:00:00.000",,"STOMBERG CARLSON CREDIT CORP","100 CARLSON ROAD",,"ROCHESTER","NY","14603","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A110-1"
"TU","115","1970-10-05T00:00:00.000",,"RURAL ELECTRIFICATION ADMIN","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A115"
"TU","120","1970-12-02T00:00:00.000",,"US DEPT OF AGRICULTURE","RURAL ELECTRIFICATION ADMIN",,"WASHINGTON","DC","20007","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A120"
"TU","121","1970-12-14T00:00:00.000",,"MARINE MIDLAND BANK   NEW YORK","125 BARCLAY ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A121"
"TU","129","1971-05-11T00:00:00.000",,"BANKERS TRUST COMPANY & STANLEY BURG TRS","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A129"
"TU","144","1971-07-15T00:00:00.000",,"UNITED STATES OF AMERICA","NO STREET ADDRESS",,"WASHINGTON","DC","20002","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A144"
"TU","164","1971-11-16T00:00:00.000",,"STROMBERG CARLSON CORPORATION","100 CARLSON ROAD",,"ROCHESTER","NY","14603","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A164"
"TU","167","1971-12-06T00:00:00.000",,"MARINE MIDLAND BANK, NEW YORK","125 BARCLAY ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A167"
"TU","169","1972-01-28T00:00:00.000",,"MORGAN GUARANTY TRUST COMPANY NEW YORK","23 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A169"
"TU","186","1972-05-30T00:00:00.000",,"PIONEER NATIONAL TITLE INSURANCE CO","PO BOX 858",,"CORVALLIS","OR","97330","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A186"
"TU","188","1972-06-23T00:00:00.000",,"USA REA & RURAL TELEPHONE BANK","REA USDA",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A188"
"UCC","194","1972-09-12T00:00:00.000","2027-09-12T00:00:00.000","TRANSAMERICA COMMERCIAL FINANCE CORP","TWO RAVINIA DR STE 400",,"ATLANTA","GA","30346","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A194"
"UCC","207","1973-03-09T00:00:00.000","2023-03-09T00:00:00.000","GENERAL ELECTRIC CREDIT CORPORATION","2611 SW 3RD AVE",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A207"
"TU","218","1973-05-10T00:00:00.000",,"MARINE MIDLAND PARK, NEW YORK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A218"
"TU","223","1973-07-24T00:00:00.000",,"NATIONAL RURAL UTILITES CO OP FNCE CORP","300 7TH ST SW",,"WASHINGTON","DC","20024","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A223"
"TU","228","1973-07-27T00:00:00.000",,"NATIONAL RURAL UTILITIES CO OP FNCE CORP","300 7TH ST SW    SUITE 310",,"WASHINGTON","DC","20024","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A228"
"TU","232","1973-08-08T00:00:00.000",,"NATIONAL RURAL UTILITIES CO OP FNCE CORP","300 7TH ST SW    SUITE 310",,"WASHINGTON","DC","20024","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A232"
"TU","234","1973-08-17T00:00:00.000",,"UNION BANK AND GILBERT ROMAN","21515 HAWTHORNE BLVD",,"TORRANCE","CA","90503","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A234"
"TU","235","1973-08-20T00:00:00.000",,"NATIONAL RURAL UTILITIES","RURAL ELECTRIFICATION ADMINISTRATION",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A235"
"TU","244","1973-10-04T00:00:00.000",,"PEOPLES NATIONAL BANK WA","1414 4TH AVE",,"SEATTLE","WA","98111","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A244"
"TU","249","1973-10-29T00:00:00.000",,"RURAL ELECTRIFICATION ADM","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A249"
"TU","256","1973-12-07T00:00:00.000",,"MARINE MIDLAND BANK, NEW YORK TRUSTEE","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A256"
"TU","257","1973-12-14T00:00:00.000",,"MARINE MIDLAND BANK, NEW YORK TRUSTEE","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A257"
"TU","261","1974-01-08T00:00:00.000",,"RURAL ELECTRIFICATION ADMINISTRATION","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A261"
"TU","265","1974-01-31T00:00:00.000",,"USA NATL RURAL UTILITIIES COOP FIN CORP","300 7TH ST SW   SUITE 310",,"WASHINGTON","DC","20024","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A265"
"TU","265","1974-01-31T00:00:00.000",,"RANDALL & BENGTSON ATTORNEYS AT LAW","PO BOX 446",,"LEWISTON","ID","83501","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A265"
"TU","267","1974-02-07T00:00:00.000",,"RURAL ELECTRIFICATION ADMINISTRATION","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A267"
"TU","271","1974-03-07T00:00:00.000",,"BANKERS TRUST COMPANY","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A271"
"TU","291","1974-05-29T00:00:00.000",,"KE SANDNER AND CAROL S SANDNER","2589 NW COYNER AVE",,"REDMOND","OR","97756","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A291"
"TU","300","1974-06-19T00:00:00.000",,"UNION BANK AND BRUCE J LEWIS, TRUSTEES","21515 HAWTHORNE BLVD",,"TORRANCE","CA","90503","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A300"
"TU","308","1974-07-08T00:00:00.000",,"RURAL ELECTRIC UTILITIES","RURAL ELECTRICFICATION ADMINISTRATION",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A308"
"TU","314","1974-08-21T00:00:00.000",,"BANKERS TRUST COMPANY","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A314"
"TU","320","1974-09-09T00:00:00.000",,"UNION BANK AND BRUCE J LEWIS, TRUSTEES","21515 HAWTHORNE BLVD",,"TORRANCE","CA","90503","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A320"
"TU","324","1974-09-24T00:00:00.000",,"NATIONAL RURAL UTILITIES COOPERATIVE","300 7TH ST SW SUITE 310",,"WASHINGTON","DC","20024","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A324"
"TU","325","1974-09-25T00:00:00.000",,"US DEPT AGRICULTURE, JOHN A MITCHELL","ELECTRIC & TELEGRAPH DEPT OF AGRICULTURE",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A325"
"TU","327","1974-10-03T00:00:00.000",,"PEOPLES NATIONAL BANK OF WASHINGTON","1414 4TH AVE",,"SEATTLE","WA","98171","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A327"
"TU","335","1974-11-18T00:00:00.000",,"USA RURAL ELECTRIFICATION ADMINISTRATION","DEPT OF AGRICULTURE",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A335"
"TU","341","1975-01-09T00:00:00.000",,"MARINE MIDLAND BANK, NEW YORK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A341"
"TU","346","1975-01-28T00:00:00.000",,"BANKERS TRUST COMPANY AND STANLEY BURG","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A346"
"UCC","352","1975-02-24T00:00:00.000","2025-02-24T00:00:00.000","KAWASAKI MOTORS CORP USA","1062 MC GAW AVE",,"SANTA ANA","CA","92795","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A352"
"TU","374","1975-07-01T00:00:00.000",,"MARINE MIDLAND BANK, NEW YORK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A374"
"UCC","375","1975-07-16T00:00:00.000","2025-07-16T00:00:00.000","FORD MOTOR CREDIT COMPANY","10220 SW GREENBURG RD SUITE 415",,"PORTLAND","OR","97223","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A375"
"TU","380","1975-07-31T00:00:00.000",,"RURAL ELECTRIFICATION ADMINISTRATION","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A380"
"TU","234-1","1975-08-26T00:00:00.000",,"MARINE MIDLAND BANK NEW YORK","140 BROADWAY",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A234-1"
"TU","389","1975-09-29T00:00:00.000",,"MARINE MIDLAND BANK NEW YORK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A389"
"UCC","399","1975-11-26T00:00:00.000","2025-11-26T00:00:00.000","FORD MOTOR CREDIT COMPANY","1600 VALLEY RIVER DR   SUITE 190",,"EUGENE","OR","97401","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A399"
"TU","403","1975-12-15T00:00:00.000",,"BANKERS TRUST COMPANY & S BURG TRUSTEE","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A403"
"TU","408","1976-01-27T00:00:00.000",,"MARINE MIDLAND BANK NEW YORK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A408"
"UCC","414","1976-02-20T00:00:00.000","2026-02-20T00:00:00.000","COBANK ACB AKA CO BANK","245 N WACO",,"WICHITA","KS","67201-2940","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A414"
"TU","421","1976-04-21T00:00:00.000",,"MARINE MIDLAND BANK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A421"
"TU","426","1976-05-13T00:00:00.000",,"PORT OF PORTLAND","PO BOX 3529",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A426"
"TU","426","1976-05-13T00:00:00.000",,"UNITED STATES NATIONAL BANK OF OREGON","PO BOX 3168",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A426"
"TU","427","1976-05-13T00:00:00.000",,"UNITED STATES NATIONAL BANK OF OREGON","PO BOX 3168",,"PORTLAND","OR","97208","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A427"
"UCC","435","1976-06-16T00:00:00.000","2026-06-16T00:00:00.000","MICHELIN NORTH AMERICA INC","ONE PARKWAY S","PO BOX 19001","GREENVILLE","SC","29602-9001","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A435"
"UCC","456","1976-08-04T00:00:00.000","2026-08-04T00:00:00.000","FORD MOTOR CREDIT COMPANY","1600 VALLEY RIVER DR SUITE 190",,"EUGENE","OR","97401","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A456"
"TU","468","1976-09-23T00:00:00.000",,"FIRST NATIONAL BANK PORTLAND MAIN BR","400 SW SIXTH AVE",,"PORTLAND","OR","97204","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A468"
"UCC","469","1976-09-24T00:00:00.000","2026-09-24T00:00:00.000","GENERAL MOTORS ACCEPTANCE CORPORATION","8055 E TUFTS AVENUE  SUITE 300",,"DENVER","CO","80237","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A469"
"UCC","473","1976-10-05T00:00:00.000","2026-10-05T00:00:00.000","US NATIONAL BANK OR, 17TH & OAK BRANCH","99 E 17TH ST",,"EUGENE","OR","97401","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A473"
"TU","477","1976-10-26T00:00:00.000",,"MARINE MIDLAND BANK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A477"
"TU","484","1976-11-16T00:00:00.000",,"LA SALLE NATIONAL BANK NATL BANKING ASSN","135 S LA SALLE ST",,"CHICAGO","IL","60603","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A484"
"TU","492","1976-12-20T00:00:00.000",,"BANKERS TRUST COMPANY","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A492"
"TU","502","1977-01-31T00:00:00.000",,"PEOPLES NATIONAL BANK OF WASHINGTON","1414 4TH AVE",,"SEATTLE","WA","98171","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A502"
"TU","571","1977-07-14T00:00:00.000",,"MARINE MIDLAND BANK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A571"
"TU","234-3","1977-11-28T00:00:00.000",,"SECURITY PACIFIC NATIONAL BANK","333 S HOPE ST",,"LOS ANGELES","CA","90071","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A234-3"
"UCC","627","1977-12-05T00:00:00.000","2022-12-05T00:00:00.000","DESUTSCHE FINANCIAL SERVICES CORPORATION","PO BOX 5515",,"ORANGE","CA","92613-5515","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A627"
"UCC","2708","1978-03-02T00:00:00.000","2023-03-02T00:00:00.000","FARMERS HOME ADMINISTRATION","3990 MIDWAY DRIVE",,"BAKER CITY","OR","97814","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A2708"
"TU","696","1978-05-12T00:00:00.000",,"CITIBANK","55 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A696"
"TU","766","1978-09-20T00:00:00.000",,"BANKERS TRUST CO TRUSTEE","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A766"
"TU","781","1978-10-20T00:00:00.000",,"DEPT AGRICULTURE, RURAL ELECTRIFI ADMIN","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A781"
"TU","791","1978-11-17T00:00:00.000",,"CITIBANK NA","55 WALL ST",,"NEW YORK","NY","10043","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A791"
"TU","794","1978-11-24T00:00:00.000",,"MARINE MIDLAND BANK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A794"
"TU","809","1978-12-26T00:00:00.000",,"MARINE MIDLAND BANK","250 PARK AVE",,"NEW YORK","NY","10017","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A809"
"TU","849","1979-01-31T00:00:00.000",,"ADMINISTRATION OF RURAL ELECTRIFICATION","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A849"
"UCC","907","1979-04-23T00:00:00.000","2024-04-23T00:00:00.000","FARM SERVICE AGENCY","3867 WOLVERINE ST NE BLDG F SUITE 1",,"SALEM","OR","97305","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A907"
"UCC","936","1979-05-29T00:00:00.000","2024-05-29T00:00:00.000","WORLD WIDE DISTRIBUTORS","8211 S 194TH",,"KENT","WA","98031","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A936"
"TU","955","1979-07-05T00:00:00.000",,"NATIONAL RURAL UTILITIES COOPERATIVE FIN","1115 30TH ST NW",,"WASHINGTON","DC","20007","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A955"
"TU","967","1979-07-17T00:00:00.000",,"PEOPLES NATIONAL BANK OF WASHINGTON","1414 FOURTH AVE",,"SEATTLE","WA","98171","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A967"
"TU","973","1979-07-30T00:00:00.000",,"RURALTELEPHONE BANK","RURAL ELECTRIFICATION ADMIN",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A973"
"UCC","1000","1979-08-27T00:00:00.000","2024-08-27T00:00:00.000","FORD MOTOR CREDIT COMPANY","10220 SW GREENBURG RD      SUITE 415",,"PORTLAND","OR","97223","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A1000"
"UCC","1001","1979-08-28T00:00:00.000","2024-08-28T00:00:00.000","BUSH HOG  AGRICULTURAL IMP","2501 GRIFFIN AVE",,"SELMA","AL","36701","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A1001"
"TU","1029","1979-10-01T00:00:00.000",,"BANKERS TRUST COMPANY","16 WALL ST",,"NEW YORK","NY","10015","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A1029"
"TU","1037","1979-10-09T00:00:00.000",,"RURAL ELECT ADMIN, RURAL TELEPHONE BANK","NO STREET ADDRESS",,"WASHINGTON","DC","20250","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A1037"
"UCC","1056","1979-11-15T00:00:00.000","2024-11-15T00:00:00.000","US NATIONAL BANK OF OREGON","210 E MAIN ST",,"HILLSBORO","OR","97123","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A1056"
