"lt_cd","filenumber","filing_date","lapse_date","secured_party","addr1","addr2","city","state","postalcode","country","image_link"
"UCC","7860251","2008-01-24T00:00:00.000","2023-01-24T00:00:00.000","WELLS FARGO BANK NORTHWEST, N.A. AS TRUSTEE","299 SOUTH MAIN STREET, 12TH FLOOR, ATTN:",,"SALT LAKE CITY","UT","84111","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A7860251"
"UCC","364105-3","2002-10-31T00:00:00.000","2027-03-19T00:00:00.000","WELLS FARGO BANK NORTHWEST, N.A.","MAC#U1851-015","PO BOX 8203","BOISE","ID","83707-2203","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A364105-3"
"UCC","578714","2002-02-20T00:00:00.000","2027-02-20T00:00:00.000","WELLS FARGO BANK NORTHWEST, N.A.","9900 SW GREENBURG RD",,"TIGARD","OR","97223","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A578714"
"PF","577285","2002-02-05T00:00:00.000","2032-02-05T00:00:00.000","WELLS FARGO BANK NORTHWEST, N.A.","1300 SW 5TH AVE, 11TH FLOOR",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A577285"
"UCC","598137","2002-09-04T00:00:00.000","2022-09-04T00:00:00.000","WELLS FARGO BANK NORTHWEST, N.A.","177 PARK CENTER PLAZA",,"SAN JOSE","CA","95113","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A598137"
"UCC","565784-1","2002-08-19T00:00:00.000","2026-09-21T00:00:00.000","WELLS FARGO BANK NORTHWEST, NA","2701 NW VAUGHAN",,"PORTLAND","OR","97210","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A565784-1"
"UCC","540524","2001-01-29T00:00:00.000","2026-01-29T00:00:00.000","WELLS FARGO BANK NEW MEXICO NA","6400 UPTOWN NE SUITE 100 WEST","PO BOX 1081","ALBUQUERQUE","NM","87103-1081","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A540524"
"UCC","8238625","2009-04-10T00:00:00.000","2024-04-10T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATON","2355 E. CAMBELBACK RD. SUITE 250",,"PHOENIX","AZ","85016","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8238625"
"UCC","91660781","2018-09-04T00:00:00.000","2023-09-04T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATOIN","1700 LINCOLN ST, 3RD FL, MAC C7300-033",,"DENVER","CO","80203","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91660781"
"UCC","91786960","2019-01-28T00:00:00.000","2024-01-28T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, SOLELY IN ITS CAPACITY AS BOND TRUSTEE","1 INDEPENDENT DRIVE, SUITE 620",,"JACKSONVILLE","FL","32202","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91786960"
"UCC","93217175","2022-06-09T00:00:00.000","2027-06-09T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, IN ITS CAPACITY AS TRUSTEE FOR THE REGISTERED HOLDERS OF LSTAR COMMERCIAL MORTGAGE TURST 2014-2, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2014-2","9062 OLD ANNAPOLIS RD.",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A93217175"
"UCC","8310479-4","2018-07-16T00:00:00.000","2024-07-09T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, IN ITS CAPACITY AS TRUSTEE FOR THE REGISTERED HOLDERS OF LSTAR COMMERCIAL MORTGAGE TRUST 2014-2, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2014-2","9062 OLD ANNAPOLIS RD.",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8310479-4"
"UCC","452871-1","2003-12-10T00:00:00.000","2024-01-08T00:00:00.000","WELLS FARGO BANK NATIONAL ASSOCIATION, CORPORATE TRUST SERVICES","1300 SW 5TH AVE 11TH FLR",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A452871-1"
"UCC","8313459","2009-07-15T00:00:00.000","2024-07-15T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, COMMUNITY LENDING DIVISION","1300 SW 5TH AVENUE, P6101-121",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8313459"
"UCC","8312738","2009-07-14T00:00:00.000","2024-07-14T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, COMMUNITY LENDING DIVISION","1300 SW 5TH AVENUE, P6101-121",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8312738"
"UCC","8313471","2009-07-15T00:00:00.000","2024-07-15T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, COMMUNITY LENDING DIVISION","1300 SW 5TH AVENUE, P6101-121",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8313471"
"UCC","8313465","2009-07-15T00:00:00.000","2024-07-15T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, COMMUNITY LENDING DIVISION","1300 SW 5TH AVENUE, P6101-121",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8313465"
"UCC","8312716","2009-07-14T00:00:00.000","2024-07-14T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, COMMUNITY LENDING DIVISION","1300 SW 5TH AVENUE, P6101-121",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8312716"
"UCC","8312699","2009-07-14T00:00:00.000","2024-07-14T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, COMMUNITY LENDING DIVISION","1300 SW 5TH AVENUE, P6101-121",,"PORTLAND","OR","97201","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A8312699"
"UCC","91798197","2019-02-11T00:00:00.000","2024-02-11T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91798197"
"UCC","91679019","2018-09-25T00:00:00.000","2023-09-25T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91679019"
"UCC","91446876","2018-01-30T00:00:00.000","2023-01-30T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91446876"
"UCC","91741887","2018-12-06T00:00:00.000","2023-12-06T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91741887"
"UCC","91520251","2018-04-17T00:00:00.000","2023-04-17T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91520251"
"UCC","91372793","2017-11-09T00:00:00.000","2022-11-09T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P.O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91372793"
"UCC","91734511","2018-11-28T00:00:00.000","2023-11-28T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91734511"
"UCC","91448725","2018-02-01T00:00:00.000","2023-02-01T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91448725"
"UCC","92197045","2020-02-26T00:00:00.000","2025-02-26T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92197045"
"UCC","92116315","2019-12-03T00:00:00.000","2024-12-03T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92116315"
"UCC","91509734","2018-04-05T00:00:00.000","2023-04-05T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION BUSINESS DIRECT DIVISION","P. O. BOX 669",,"SAN LEANDRO","CA","94577","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91509734"
"UCC","90197072-2","2014-12-16T00:00:00.000","2024-08-06T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE, ON BEHALF OF THE REGISTERED HOLDERS OF GS MORTGAGE SECURITIES CORPORATION II, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2014-GC24","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90197072-2"
"UCC","89973068-3","2014-07-25T00:00:00.000","2024-02-27T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE, ON BEHALF OF THE REGISTERED HOLDERS OF GS MORTGAGE SECURITIES CORPORATION II, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2014-GC20","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89973068-3"
"UCC","92157309-1","2020-10-05T00:00:00.000","2025-01-14T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF KEY COMMERCIAL MORTGAGE TRUST 2020-S3, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2020-S3","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92157309-1"
"UCC","92157556-2","2020-10-05T00:00:00.000","2025-01-14T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF KEY COMMERCIAL MORTGAGE TRUST 2020-S3, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2020-S3","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92157556-2"
"UCC","91901887-1","2019-08-26T00:00:00.000","2024-05-22T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF KEY COMMERCIAL MORTGAGE TRUST 2019-S2, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2019-S2","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91901887-1"
"UCC","89717044-1","2013-09-06T00:00:00.000","2023-05-06T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF J.P. MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES TRUST 2013-C13, COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2013-C13","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A89717044-1"
"UCC","90973218-1","2017-01-27T00:00:00.000","2026-09-30T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF J.P. MORGAN CHASE COMMERCIAL MORTGAGE SECURITIES CORP., MULTIFAMILY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2017-K724","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A90973218-1"
"UCC","6968848-2","2011-06-03T00:00:00.000","2025-07-01T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF FDIC COMMERCIAL MORTGAGE TRUST 2011-C1, FDIC COMMERCIAL MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2011-C1","1055 10TH AVENUE SE",,"MINNEAPOLIS","MN","55414","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A6968848-2"
"UCC","92277906-1","2020-08-17T00:00:00.000","2025-05-14T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF CITIGROUP COMMERCIAL MORTGAGE SECURITIES INC., MULTIFAMILY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2020-KG03","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92277906-1"
"UCC","92140862-1","2020-03-27T00:00:00.000","2024-12-30T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF BARCLAYS COMMERCIAL MORTGAGE SECURITIES LLC, MULTIFAMILY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2020-K106","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92140862-1"
"UCC","92142906-1","2020-03-27T00:00:00.000","2024-12-31T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF BARCLAYS COMMERCIAL MORTGAGE SECURITIES LLC, MULTIFAMILY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2020-K106","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92142906-1"
"UCC","91792964-1","2020-03-13T00:00:00.000","2024-02-04T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF BANC OF AMERICA MERRILL LYNCH COMMERCIAL MORTGAGE INC., MULTIFAMILY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2020-K105","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91792964-1"
"UCC","92126357-1","2020-03-13T00:00:00.000","2024-12-12T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF BANC OF AMERICA MERRILL LYNCH COMMERCIAL MORTGAGE INC., MULTIFAMILY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2020-K105","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A92126357-1"
"UCC","91681873-1","2019-03-05T00:00:00.000","2023-09-27T00:00:00.000","WELLS FARGO BANK, NATIONAL ASSOCIATION, AS TRUSTEE FOR THE REGISTERED HOLDERS OF AMHERST PIERPONT COMMERCIAL MORTGAGE SECURITIES LLC, MULTIFAMILY MORTGAGE PASS-THROUGH CERTIFICATES, SERIES 2019-SB59","9062 OLD ANNAPOLIS ROAD",,"COLUMBIA","MD","21045","USA","http://records.sos.state.or.us/ORSOSWebDrawer/Record?q=recTitle%3A91681873-1"
