"warn","company_name","city","state","layoff_date","laid_off","layoff_type","received_date"
"8260","Lifeways - Umatilla County","Pendleton","OR","2021-10-13T00:00:00.000","100","Permanent closure","2021-08-13T00:00:00.000"
"8254","First Transit - Portland","Portland","OR","2021-09-30T00:00:00.000","170","Permanent closure","2021-07-30T00:00:00.000"
"8254","First Transit - Multnomah","Portland","OR","2021-09-30T00:00:00.000","127","Permanent closure","2021-07-30T00:00:00.000"
"8254","First Transit - Beaverton","Beaverton","OR","2021-09-30T00:00:00.000","99","Permanent closure","2021-07-30T00:00:00.000"
"8251","Aramark","Nashville","TN","2021-08-31T00:00:00.000","402","Permanent closure","2021-07-22T00:00:00.000"
"8240","Mentor Oregon","Portland","OR","2021-09-30T00:00:00.000","177","Permanent closure","2021-07-06T00:00:00.000"
"8106","Thriftbooks - Portland Processing Cente","Portland","OR","2021-06-01T00:00:00.000","70","Permanent closure","2021-04-22T00:00:00.000"
"8099","DSU-Peterbuilt & GMC Inc","Portland","OR","2021-05-31T00:00:00.000","260","Other","2021-04-05T00:00:00.000"
"8068","PERFORMANT","Grants Pass","OR","2021-04-25T00:00:00.000","60","Reduction","2021-02-26T00:00:00.000"
"8068","PERFORMANT","Grants Pass","OR","2021-03-01T00:00:00.000","31","Reduction","2021-02-26T00:00:00.000"
"7843","Simple","Portland","OR","2021-06-11T00:00:00.000","47","Permanent closure","2021-01-29T00:00:00.000"
"7843","Simple","Portland","OR","2021-05-14T00:00:00.000","95","Permanent closure","2021-01-29T00:00:00.000"
"7843","Simple","Portland","OR","2021-05-07T00:00:00.000","1","Permanent closure","2021-01-29T00:00:00.000"
"7843","Simple","Portland","OR","2021-04-02T00:00:00.000","37","Permanent closure","2021-01-29T00:00:00.000"
"7842","azlo","Portland","OR","2021-04-02T00:00:00.000","122","Permanent closure","2021-01-29T00:00:00.000"
"7811","SunPower","Hillsboro","OR","2021-09-30T00:00:00.000","9","Permanent closure","2021-01-07T00:00:00.000"
"7811","SunPower","Hillsboro","OR","2021-03-09T00:00:00.000","172","Permanent closure","2021-01-07T00:00:00.000"
"7796","NPL - Central Point - Grants Pass","Grants Pass","OR","2021-02-15T00:00:00.000","67","Permanent closure","2020-12-15T00:00:00.000"
"7583","Southwest Airlines","Portland","OR","2021-03-15T00:00:00.000","85","Large Layoff - 10 or more workers","2020-12-03T00:00:00.000"
"7578","Villasport","Beaverton","OR","2021-01-18T00:00:00.000","66","Reduction","2020-11-25T00:00:00.000"
"7510","Providence","Portland","OR","2021-01-15T00:00:00.000","177","Other","2020-11-16T00:00:00.000"
"7510","Providence","Portland","OR","2021-01-15T00:00:00.000","5","Reduction","2020-11-16T00:00:00.000"
"7508","Elmer's Restaurants","Portland","OR","2020-11-13T00:00:00.000","280","Temporary Layoff","2020-11-13T00:00:00.000"
"7436","Macy's Inc","Portland","OR","2021-01-18T00:00:00.000","83","Permanent closure","2020-11-16T00:00:00.000"
"7401","SYUFY Enterprises - VillaSport","Beaverton","OR","2020-12-21T00:00:00.000","59","Reduction","2020-10-23T00:00:00.000"
"7332","DoubleTree - Hilton Portland","Portland","OR","2020-09-30T00:00:00.000","59","Reduction","2020-09-30T00:00:00.000"
"7309","Boise Cascade - Elgin Plywood Facility","Elgin","OR","2021-01-01T00:00:00.000","229","Permanent closure","2020-11-16T00:00:00.000"
"7241","SP+","Portland","OR","2020-03-24T00:00:00.000","89","Reduction","2020-09-25T00:00:00.000"
"7218","Sodexo - Gresham-Barlow SD","Gresham","OR","2020-03-13T00:00:00.000","85","Temporary Layoff","2020-09-17T00:00:00.000"
"7218","Sodexo - Salem-Keizer SD","Salem","OR","2020-03-13T00:00:00.000","358","Temporary Layoff","2020-09-17T00:00:00.000"
"7218","Sodexo - Medford SD","Medford","OR","2020-03-13T00:00:00.000","111","Temporary Layoff","2020-09-17T00:00:00.000"
"7217","PF Chang's","Hillsboro","OR","2020-09-18T00:00:00.000","75","Other","2020-09-18T00:00:00.000"
"7217","PF Chang's - Eugene","Eugene","OR","2020-09-18T00:00:00.000","75","Other","2020-09-18T00:00:00.000"
"7215","LAGS Medical Center - Salem","Salem","OR","2020-11-02T00:00:00.000","4","Small Layoff  1 – 10 workers","2020-09-03T00:00:00.000"
"7215","LAGS Medical Center - Portland","Portland","OR","2020-11-02T00:00:00.000","7","Small Layoff  1 – 10 workers","2020-09-03T00:00:00.000"
"7211","Bon Appetit","Portland","OR","2020-09-30T00:00:00.000","224","Other","2020-09-01T00:00:00.000"
"7211","Bon Appetit","Portland","OR","2020-09-30T00:00:00.000","170","Reduction","2020-09-01T00:00:00.000"
"7209","Dave & Buster's","Happy Valley","OR","2020-11-08T00:00:00.000","84","Reduction","2020-09-08T00:00:00.000"
"7207","PGE - Boardman","Boardman","OR","2020-11-05T00:00:00.000","22","Permanent closure","2020-09-01T00:00:00.000"
"7199","LAIKA","Hillsboro","OR","2020-09-01T00:00:00.000","50","Large Layoff - 10 or more workers","2020-08-14T00:00:00.000"
"7192","HMSHost","Portland","OR","2020-10-15T00:00:00.000","51","Reduction","2020-08-11T00:00:00.000"
"7186","Nike (Lifeworks) - Beaverton","Beaverton","OR","2020-10-20T00:00:00.000","66","Reduction","2020-07-20T00:00:00.000"
"7186","Nike (Lifeworks) - Hillsboro","Hillsboro","OR","2020-09-25T00:00:00.000","23","Reduction","2020-07-20T00:00:00.000"
"7186","Nike (Lifeworks) - Beaverton","Beaverton","OR","2020-09-25T00:00:00.000","355","Reduction","2020-07-20T00:00:00.000"
"7185","Alaska Airlines - Portland Internationa","Portland","OR","2020-10-01T00:00:00.000","277","Reduction","2020-07-29T00:00:00.000"
"7184","Embassy Suites Portland-Downtown","Portland","OR","2020-03-20T00:00:00.000","70","Large Layoff - 10 or more workers","2020-07-31T00:00:00.000"
"7171","LSG Group - Sky Chefs, Inc","Portland","OR","2020-10-01T00:00:00.000","193","Large Layoff - 10 or more workers","2020-07-31T00:00:00.000"
"7162","Nike","Beaverton","OR","2020-10-01T00:00:00.000","308","Reduction","2020-07-23T00:00:00.000"
"7162","Nike - Childcare","Beaverton","OR","2020-10-01T00:00:00.000","192","Reduction","2020-07-23T00:00:00.000"
"7162","Nike","Beaverton","OR","2020-07-23T00:00:00.000","700","Reduction","2020-07-23T00:00:00.000"
"7151","American Queen Steamboat Company","New Albany","IN","2020-09-24T00:00:00.000","250","Large Layoff - 10 or more workers","2020-07-22T00:00:00.000"
"7135","Vesta","Lake Oswego","OR","2020-07-22T00:00:00.000","20","Permanent closure","2020-07-22T00:00:00.000"
"7134","Pioneer Pacific College","Portland","OR","2020-07-31T00:00:00.000","41","Permanent closure","2020-07-21T00:00:00.000"
"7134","Pioneer Pacific College - Beaverton","Beaverton","OR","2020-07-31T00:00:00.000","39","Permanent closure","2020-07-21T00:00:00.000"
"7134","Pioneer Pacific College - Springfield","Springfield","OR","2020-07-31T00:00:00.000","51","Permanent closure","2020-07-21T00:00:00.000"
"7071","United - PDX","Portland","OR","2020-10-01T00:00:00.000","119","Reduction","2020-07-08T00:00:00.000"
"7071","United - PDX","Portland","OR","2020-10-01T00:00:00.000","3","Reduction","2020-07-08T00:00:00.000"
"7070","arauco - Albany","Albany","OR","2020-07-06T00:00:00.000","75","Reduction","2020-07-06T00:00:00.000"
"7057","Hampton Inn & Suites - Portland","Portland","OR","2020-06-30T00:00:00.000","41","Reduction","2020-07-06T00:00:00.000"
"7056","Atrium Hospitality - Portland Embassy S","Portland","OR","2020-03-12T00:00:00.000","105","Other","2020-05-13T00:00:00.000"
"7052","Hilton Portland Downtown","Portland","OR","2020-03-22T00:00:00.000","330","Other","2020-06-30T00:00:00.000"
"6991","The Coca -Cola Company Odwalla's - Port","Portland","OR","2020-08-31T00:00:00.000","30","Permanent closure","2020-06-30T00:00:00.000"
"6987","Levy Premium Foodservice...LLC","Portland","OR","2020-08-01T00:00:00.000","54","Reduction","2020-06-24T00:00:00.000"
"6967","Hyatt Regency - Portland","Portland","OR","2021-01-13T00:00:00.000","2","Temporary Layoff","2020-06-19T00:00:00.000"
"6967","Hyatt Regency - Portland","Portland","OR","2020-11-01T00:00:00.000","1","Reduction","2020-06-19T00:00:00.000"
"6967","Hyatt Regency - Portland","Portland","OR","2020-10-30T00:00:00.000","4","Reduction","2020-06-19T00:00:00.000"
"6967","Hyatt Regency - Portland","Portland","OR","2020-09-04T00:00:00.000","8","Temporary Layoff","2020-06-19T00:00:00.000"
"6967","Hyatt Regency - Portland","Portland","OR","2020-03-20T00:00:00.000","181","Temporary Layoff","2020-06-19T00:00:00.000"
"6964","The Bay Company - Portland","Tigard","OR","2020-09-29T00:00:00.000","125","Other","2020-06-09T00:00:00.000"
"6964","The Bay Company - Portland","Tigard","OR","2020-04-15T00:00:00.000","289","Large Layoff - 10 or more workers","2020-06-09T00:00:00.000"
"6963","Kimpton Hotel Monaco Portland","Portland","OR","2020-03-13T00:00:00.000","147","Large Layoff - 10 or more workers","2020-06-12T00:00:00.000"
"6963","Kimpton Riverplace Hotel","Portland","OR","2020-03-13T00:00:00.000","79","Large Layoff - 10 or more workers","2020-06-12T00:00:00.000"
"6963","Kimpton Hotel Vintage Portland","Portland","OR","2020-03-01T00:00:00.000","94","Large Layoff - 10 or more workers","2020-06-12T00:00:00.000"
"6935","ATI Albany Operations","Albany","OR","2020-12-07T00:00:00.000","76","Permanent closure","2020-06-10T00:00:00.000"
"6935","ATI Albany Operations","Albany","OR","2020-10-26T00:00:00.000","135","Large Layoff - 10 or more workers","2020-06-10T00:00:00.000"
"6903","PCC Structurals - Portland","Portland","OR","2020-07-24T00:00:00.000","94","Reduction","2020-06-04T00:00:00.000"
"6903","PCC Structurals - Clackamas","Clackamas","OR","2020-04-15T00:00:00.000","170","Reduction","2020-06-04T00:00:00.000"
"6903","PCC Structurals - Portland","Portland","OR","2020-04-15T00:00:00.000","547","Reduction","2020-06-04T00:00:00.000"
"6903","PCC Structurals - Redmond","Redmond","OR","2020-04-13T00:00:00.000","175","Large Layoff - 10 or more workers","2020-06-04T00:00:00.000"
"6875","Continuum Global Solutions, LLC","Portland","OR","2020-08-12T00:00:00.000","255","Permanent closure","2020-06-10T00:00:00.000"
"6874","EVRAZ - Portland","Portland","OR","2020-06-08T00:00:00.000","65","Reduction","2020-06-08T00:00:00.000"
"6867","Marriott Portland Downtown Waterfront","Portland","OR","2020-11-06T00:00:00.000","145","Reduction","2020-06-05T00:00:00.000"
"6867","Marriott Portland Downtown Waterfront","Portland","OR","2020-03-21T00:00:00.000","248","Temporary Layoff","2020-06-05T00:00:00.000"
"6847","Benson Hotel","Portland","OR","2020-06-01T00:00:00.000","81","Reduction","2020-06-01T00:00:00.000"
"6846","Embassy Suites - Portland - Wash Sq","Tigard","OR","2020-06-01T00:00:00.000","7","Temporary Layoff","2020-05-31T00:00:00.000"
"6846","Embassy Suites - Portland - Wash Sq","Tigard","OR","2020-03-29T00:00:00.000","81","Temporary Layoff","2020-05-31T00:00:00.000"
"6751","Interfor - Gilchrist Division","Gilchrist","OR","2020-06-01T00:00:00.000","131","Temporary Layoff","2020-05-19T00:00:00.000"
"6596","Nordstrom - Clackamas Town Center","Happy Valley","OR","2020-06-01T00:00:00.000","189","Permanent closure","2020-05-11T00:00:00.000"
"6551","Bright Wood","Madras","OR","2020-03-23T00:00:00.000","199","Large Layoff - 10 or more workers","2020-05-04T00:00:00.000"
"6551","Bright Wood - Redmond","Redmond","OR","2020-03-23T00:00:00.000","12","Large Layoff - 10 or more workers","2020-05-04T00:00:00.000"
"6469","Multnomah Street Property","Portland","OR","2020-03-26T00:00:00.000","20","Permanent closure","2020-04-29T00:00:00.000"
"6469","IVI Hotel Management of Oregon - Innven","Tukwila","WA","2020-03-20T00:00:00.000","350","Reduction","2020-04-29T00:00:00.000"
"6469","IVI Hotel Management of Oregon - Innven","Tukwila","WA","2020-03-20T00:00:00.000","18","Other","2020-04-29T00:00:00.000"
"6468","DAKINE","Hood River","OR","2020-05-15T00:00:00.000","39","Permanent closure","2020-05-01T00:00:00.000"
"6465","Portland Art Museum","Portland","OR","2020-07-01T00:00:00.000","96","Reduction","2020-04-28T00:00:00.000"
"6462","Hertz","Estero","FL","2020-06-18T00:00:00.000","1","Reduction","2020-04-24T00:00:00.000"
"6462","Hertz - PDX","Portland","OR","2020-05-20T00:00:00.000","17","Temporary Layoff","2020-04-24T00:00:00.000"
"6462","Hertz - PDX","Portland","OR","2020-04-14T00:00:00.000","67","Large Layoff - 10 or more workers","2020-04-24T00:00:00.000"
"6352","Meggitt - Oregon Inc","Mcminnville","OR","2020-05-18T00:00:00.000","118","Large Layoff - 10 or more workers","2020-04-30T00:00:00.000"
"6321","Regal - Tigard","Tigard","OR","2020-03-17T00:00:00.000","68","Other","2020-04-29T00:00:00.000"
"6271","Adventist Health - Tillamook","Tillamook","OR","2020-12-31T00:00:00.000","7","Reduction","2020-04-23T00:00:00.000"
"6271","Adventist Health - Tillamook","Tillamook","OR","2020-05-05T00:00:00.000","15","Temporary Layoff","2020-04-23T00:00:00.000"
"6271","Adventist Health - Tillamook","Tillamook","OR","2020-05-05T00:00:00.000","2","Reduction","2020-04-23T00:00:00.000"
"6183","Enterprise Holdings","Tualatin","OR","2020-04-30T00:00:00.000","14","Reduction","2020-04-23T00:00:00.000"
"6183","Enterprise Holdings - PDX","Portland","OR","2020-04-30T00:00:00.000","18","Reduction","2020-04-23T00:00:00.000"
"6183","Enterprise Holdings - Admin","Tualatin","OR","2020-03-19T00:00:00.000","262","Temporary Layoff","2020-04-23T00:00:00.000"
"6183","Enterprise Holdings - PDX","Portland","OR","2020-03-19T00:00:00.000","60","Temporary Layoff","2020-04-23T00:00:00.000"
"6065","Visionworks","San Antonio","TX","2020-04-20T00:00:00.000","103","Other","2020-04-23T00:00:00.000"
"6064","Oksenholt Hospitality Company - Meredit","Lincoln City","OR","2020-03-19T00:00:00.000","94","Large Layoff - 10 or more workers","2020-04-20T00:00:00.000"
"6064","Oksenholt Hospitality Company - Mojo Re","Bend","OR","2020-03-18T00:00:00.000","2","Large Layoff - 10 or more workers","2020-04-20T00:00:00.000"
"6064","Oksenholt Hospitality - Meredith Lodgin","Bend","OR","2020-03-17T00:00:00.000","15","Large Layoff - 10 or more workers","2020-04-20T00:00:00.000"
"5781","Women's Healthcare Associates","Portland","OR","2020-04-13T00:00:00.000","186","Temporary Layoff","2020-04-14T00:00:00.000"
"5779","Enterprise Holdings - PDX","Portland","OR","2020-03-04T00:00:00.000","62","Temporary Layoff","2020-04-20T00:00:00.000"
"5668","Augusta Sportswear Brands - Coburg","Coburg","OR","2020-03-31T00:00:00.000","25","Temporary Layoff","2020-04-16T00:00:00.000"
"5668","Augusta Sportswear Brands - Coburg","Coburg","OR","2020-03-30T00:00:00.000","21","Temporary Layoff","2020-04-16T00:00:00.000"
"5668","Augusta Sportswear Brands - Coburg","Coburg","OR","2020-03-23T00:00:00.000","6","Temporary Layoff","2020-04-16T00:00:00.000"
"5587","The Portland Clinic","Portland","OR","2020-06-01T00:00:00.000","101","Reduction","2020-04-14T00:00:00.000"
"5587","The Portland Clinic","Portland","OR","2020-06-01T00:00:00.000","90","Temporary Layoff","2020-04-14T00:00:00.000"
"5587","The Portland Clinic","Portland","OR","2020-04-06T00:00:00.000","193","Other","2020-04-14T00:00:00.000"
"5587","The Portland Clinic","Portland","OR","2020-04-01T00:00:00.000","234","Other","2020-04-14T00:00:00.000"
"5407","John's Incredible Pizza Company","Beaverton","OR","2020-04-03T00:00:00.000","74","Temporary Layoff","2020-03-31T00:00:00.000"
"5037","Andale Management Group dba The Country","Portland","OR","2020-03-17T00:00:00.000","48","Temporary Layoff","2020-04-10T00:00:00.000"
"4957","Eagle Crest Resort","Redmond","OR","2020-04-10T00:00:00.000","60","Temporary Layoff","2020-04-09T00:00:00.000"
"4956","Multnomah Athletic Club","Portland","OR","2020-05-01T00:00:00.000","635","Large Layoff - 10 or more workers","2020-04-06T00:00:00.000"
"4764","The Oregon Clinic","Portland","OR","2020-03-16T00:00:00.000","820","Temporary Layoff","2020-04-08T00:00:00.000"
"4763","Allura - OR","White City","OR","2020-04-08T00:00:00.000","80","Other","2020-04-08T00:00:00.000"
"4762","Phoenix Inn Suites","Salem","OR","2020-03-27T00:00:00.000","15","Reduction","2020-04-08T00:00:00.000"
"4762","Phoenix Inn Suites - Albany","Albany","OR","2020-03-27T00:00:00.000","13","Reduction","2020-04-08T00:00:00.000"
"4762","Phoenix Inn Suites - Lake Oswego","Lake Oswego","OR","2020-03-27T00:00:00.000","12","Reduction","2020-04-08T00:00:00.000"
"4762","Phoenix Inn Suites - Eugene","Eugene","OR","2020-03-27T00:00:00.000","21","Reduction","2020-04-08T00:00:00.000"
"4762","The Grand Hotel in Salem","Salem","OR","2020-03-27T00:00:00.000","26","Reduction","2020-04-08T00:00:00.000"
"4762","The Salem Convention Center","Salem","OR","2020-03-27T00:00:00.000","72","Reduction","2020-04-08T00:00:00.000"
"4762","Bentley's Grill","Salem","OR","2020-03-27T00:00:00.000","40","Reduction","2020-04-08T00:00:00.000"
"4762","The Grand Hotel at Bridgeport","Tigard","OR","2020-03-27T00:00:00.000","28","Reduction","2020-04-08T00:00:00.000"
"4522","Landmark Ford Lincoln","Tigard","OR","2020-03-25T00:00:00.000","46","Temporary Layoff","2020-04-03T00:00:00.000"
"4388","EVRAZ - Portland","Portland","OR","2020-04-06T00:00:00.000","232","Reduction","2020-04-06T00:00:00.000"
"4381","Pac-12 Enterprises dba Pac-12 Networks","San Francisco","CA","2020-03-14T00:00:00.000","531","Other","2020-04-03T00:00:00.000"
"4337","Big Al's II","Beaverton","OR","2020-03-18T00:00:00.000","120","Temporary Layoff","2020-03-18T00:00:00.000"
"4334","Carr Auto Group","Beaverton","OR","2020-04-03T00:00:00.000","54","Temporary Layoff","2020-04-03T00:00:00.000"
"4323","Benihana","Beaverton","OR","2020-03-17T00:00:00.000","57","Reduction","2020-04-02T00:00:00.000"
"4198","RLK Co. Timberline Lodge","Government Camp","OR","2020-03-23T00:00:00.000","471","Reduction","2020-04-01T00:00:00.000"
"4169","Shamrock Foods Co.","Portland","OR","2020-04-01T00:00:00.000","8","Temporary Layoff","2020-04-01T00:00:00.000"
"4091","SAS Restaurant Ventures","Ontario","OR","2020-03-31T00:00:00.000","32","Temporary Layoff","2020-03-31T00:00:00.000"
"4079","Paper Source - Portland","Portland","OR","2020-03-29T00:00:00.000","13","Temporary Layoff","2020-03-27T00:00:00.000"
"4079","Paper Source - Tigard","Tigard","OR","2020-03-29T00:00:00.000","13","Temporary Layoff","2020-03-27T00:00:00.000"
"4075","FXI Inc","Portland","OR","2020-03-27T00:00:00.000","77","Permanent closure","2020-03-31T00:00:00.000"
"4073","SAGE","Portland","OR","2020-06-19T00:00:00.000","226","Large Layoff - 10 or more workers","2020-03-30T00:00:00.000"
"4073","SAGE","Portland","OR","2020-03-22T00:00:00.000","332","Temporary Layoff","2020-03-30T00:00:00.000"
"4073","Courtyard Portland City Hotel","Portland","OR","2020-03-16T00:00:00.000","83","Temporary Layoff","2020-03-30T00:00:00.000"
"4038","Meritex Portland Central Laundry","Portland","OR","2020-04-02T00:00:00.000","50","Temporary Layoff","2020-03-31T00:00:00.000"
"3961","Ahern Rentals","Portland","OR","2020-03-30T00:00:00.000","1","Reduction","2020-03-28T00:00:00.000"
"3939","ORM Fertility","Portland","OR","2020-03-23T00:00:00.000","53","Temporary Layoff","2020-03-24T00:00:00.000"
"3933","Gee Automotive dba Ron Tonkin Toyota &","Portland","OR","2020-03-25T00:00:00.000","63","Temporary Layoff","2020-03-27T00:00:00.000"
"3915","ALSCO - Medford","Medford","OR","2020-03-23T00:00:00.000","5","Temporary Layoff","2020-03-30T00:00:00.000"
"3915","ALSCO - Klamath Falls","Klamath Falls","OR","2020-02-23T00:00:00.000","5","Temporary Layoff","2020-03-30T00:00:00.000"
"3842","Valley River Inn","Eugene","OR","2020-04-09T00:00:00.000","10","Temporary Layoff","2020-03-26T00:00:00.000"
"3842","Valley River Inn","Eugene","OR","2020-03-27T00:00:00.000","115","Temporary Layoff","2020-03-26T00:00:00.000"
"3701","ALSCO","Portland","OR","2020-04-24T00:00:00.000","31","Temporary Layoff","2020-03-25T00:00:00.000"
"3693","Deschutes Brewery Public Rooms","Bend","OR","2020-03-16T00:00:00.000","248","Temporary Layoff","2020-03-25T00:00:00.000"
"3682","Deschutes Brewery - HQ","Bend","OR","2020-03-19T00:00:00.000","89","Reduction","2020-03-25T00:00:00.000"
"3577","ALSCO","Portland","OR","2020-03-25T00:00:00.000","9","Temporary Layoff","2020-03-27T00:00:00.000"
"3577","ALSCO","Portland","OR","2020-03-23T00:00:00.000","1","Temporary Layoff","2020-03-27T00:00:00.000"
"3577","ALSCO","Portland","OR","2020-03-20T00:00:00.000","1","Temporary Layoff","2020-03-27T00:00:00.000"
"3577","ALSCO","Portland","OR","2020-03-19T00:00:00.000","32","Temporary Layoff","2020-03-27T00:00:00.000"
"3485","Blazer Industries Inc","Aumsville","OR","2020-03-26T00:00:00.000","117","Temporary Layoff","2020-03-26T00:00:00.000"
"3470","Beaverton Toyota","Beaverton","OR","2020-03-26T00:00:00.000","78","Reduction","2020-03-26T00:00:00.000"
"3362","Staypineapple Hotel Rose and Bottle + K","Portland","OR","2020-03-20T00:00:00.000","29","Temporary Layoff","2020-03-25T00:00:00.000"
"3362","Staypineapple Hotel Rose and Bottle + K","Portland","OR","2020-03-19T00:00:00.000","2","Temporary Layoff","2020-03-25T00:00:00.000"
"3362","Staypineapple Hotel Rose and Bottle + K","Portland","OR","2020-03-16T00:00:00.000","21","Temporary Layoff","2020-03-25T00:00:00.000"
"3360","ALSCO","Eugene","OR","2020-03-20T00:00:00.000","58","Temporary Layoff","2020-03-20T00:00:00.000"
"3192","Lynx","Aurora","OR","2020-03-27T00:00:00.000","6","Temporary Layoff","2020-03-25T00:00:00.000"
"3179","Next Adventure","Portland","OR","2020-03-20T00:00:00.000","114","Temporary Layoff","2020-03-25T00:00:00.000"
"2877","Stanford's - Portland Seafood Company","Portland","OR","2020-03-18T00:00:00.000","44","Permanent closure","2020-03-16T00:00:00.000"
"2876","Stanford's Restaurant and Bar - Tanasbo","Hillsboro","OR","2020-03-18T00:00:00.000","65","Temporary Layoff","2020-03-16T00:00:00.000"
"2876","Stanford's - Clackamas","Clackamas","OR","2020-03-18T00:00:00.000","56","Temporary Layoff","2020-03-16T00:00:00.000"
"2876","Stanford's - Portland - Jantzen","Portland","OR","2020-03-18T00:00:00.000","53","Temporary Layoff","2020-03-16T00:00:00.000"
"2840","HMS Host","Portland","OR","2020-03-18T00:00:00.000","32","Temporary Layoff","2020-03-24T00:00:00.000"
"2770","Tualatin Hills Park & Recreation Distri","Beaverton","OR","2020-05-23T00:00:00.000","23","Reduction","2020-03-23T00:00:00.000"
"2770","Tualatin Hills Park & Recreation Distri","Beaverton","OR","2020-03-31T00:00:00.000","30","Reduction","2020-03-23T00:00:00.000"
"2770","Tualatin Hills Park & Recreation Distri","Beaverton","OR","2020-03-23T00:00:00.000","762","Large Layoff - 10 or more workers","2020-03-23T00:00:00.000"
"2769","The Children's Clinic","Portland","OR","2020-03-19T00:00:00.000","82","Temporary Layoff","2020-03-23T00:00:00.000"
"2768","Marriott City Center","Portland","OR","2020-03-23T00:00:00.000","59","Temporary Layoff","2020-03-23T00:00:00.000"
"2756","Spieg's Barbers LLC","Vancouver","WA","2020-03-18T00:00:00.000","119","Temporary Layoff","2020-03-20T00:00:00.000"
"2754","Holler Hospitality","Portland","OR","2020-03-18T00:00:00.000","109","Temporary Layoff","2020-03-23T00:00:00.000"
"2753","Salon DeLange","Eugene","OR","2020-03-19T00:00:00.000","14","Large Layoff - 10 or more workers","2020-03-19T00:00:00.000"
"2720","Jasper's Food Management Inc","Eugene","OR","2020-11-18T00:00:00.000","146","Temporary Layoff","2020-03-17T00:00:00.000"
"2720","Jasper's Food Management Inc","Eugene","OR","2020-03-17T00:00:00.000","172","Temporary Layoff","2020-03-17T00:00:00.000"
"2710","Brasada Ranch","Powell Butte","OR","2020-03-23T00:00:00.000","96","Temporary Layoff","2020-03-22T00:00:00.000"
"2675","Powell's City of Books","Portland","OR","2020-03-19T00:00:00.000","389","Large Layoff - 10 or more workers","2020-03-19T00:00:00.000"
"2662","Punch Bowl Portland LLC","Portland","OR","2020-03-17T00:00:00.000","83","Temporary Layoff","2020-03-18T00:00:00.000"
"2661","Elmer's Restaurants Inc","Portland","OR","2020-03-17T00:00:00.000","296","Temporary Layoff","2020-03-16T00:00:00.000"
"2614","Delivery Force - DPD 1 - Portland","Portland","OR","2020-04-16T00:00:00.000","48","Permanent closure","2020-02-13T00:00:00.000"
"2614","Delivery Force - HPD1 - Portland","Portland","OR","2020-04-16T00:00:00.000","30","Permanent closure","2020-02-13T00:00:00.000"
"2612","TBS, Inc - Portland","Portland","OR","2020-07-31T00:00:00.000","30","Reduction","2020-02-14T00:00:00.000"
"2612","TBS, Inc - Portland","Portland","OR","2020-04-16T00:00:00.000","22","Permanent closure","2020-02-14T00:00:00.000"
"2608","Concordia University","Portland","OR","2020-04-25T00:00:00.000","1012","Permanent closure","2020-02-12T00:00:00.000"
"2607","arauco","Eugene","OR","2020-05-01T00:00:00.000","84","Permanent closure","2020-02-11T00:00:00.000"
