"division","classification","position","title","_7_31_2019","_8_31_2019","_9_30_2019","_10_31_2019","_11_30_2019","_12_31_2019","_1_31_20","_2_29_2020","_03_31_20","_04_30_2020","_5_31_2020","_6_30_2020","_7_31_2020","_8_31_2020","_9_30_2020","_10_31_2020","_11_30_2020","_12_31_2020","_1_31_2021","_2_28_2021","_3_31_2021","_4_30_2021","_5_31_2021","_06_30_21","_06_30_2021"
"Administration","Accounting Technician 2","64950","WORKERS' BENEFIT FUND ASSESSMENT","2.01","2.06","0.63","1.65","1.53","1.84","1.98","1.82","1.93","1.67","1.63","1.94","1.57",,,,,,,"0.97","1.94","1.84","1.23","1.45","1.45"
"Administration","Accounting Technician 2","109056","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,"2.34","2.34","2.34","0.00",,,,,,,,,,,,,,,,,,
"Administration","Accounting Technician 2","109056","SOCIAL SECURITY & MEDICARE",,,,"87.29","178.10","142.49","0.00",,,,,,,,,,,,,,,,,,
"Administration","Accounting Technician 2","109056","TEMPORARY EMPLOYEES SALARY",,,,"1141.04","2328.23","1862.58","696.37",,,,,,,,,,,,,,,,,,
"Administration","Accounting Technician 2","109056","WORKERS' BENEFIT FUND ASSESSMENT",,,,"0.82","1.67","1.33","0.00",,,,,,,,,,,,,,,,,,
"Administration","Accounting Technician 2","111161","BASIC LIFE INSURANCE - $5.000",,,,,,,"0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85",,,,,,,,,,,
"Administration","Accounting Technician 2","111161","EMPLOYMENT RELATIONS BOARD ASSESSMENT",,,,,,,"2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34",,,,,,,,,,
"Administration","Accounting Technician 2","111161","HEALTH INSURANCE",,,,,,,"386.15","386.15","386.15","386.15","386.15","386.15","386.15","386.15",,,,,,,,,,,
"Administration","Accounting Technician 2","111161","PERS PENSION OBLIGATION BOND PAYMENT",,,,,,,,,,,,"371.30","185.65","185.65","47.09",,,,,,,,,,
"Administration","Accounting Technician 2","111161","PERS RETIREMENT",,,,,,,,,,,,"977.97","488.98","488.98","124.02",,,,,,,,,,
"Administration","Accounting Technician 2","111161","REGULAR EMPLOYEES SALARY",,,,,,,"1897.17","2909.00","2909.00","2909.00","2909.00","3083.00","3083.00","3083.00","1093.08",,,,,,,,,,
"Administration","Accounting Technician 2","111161","SOCIAL SECURITY & MEDICARE",,,,,,,"216.16","240.30","240.29","240.29","240.29","266.92","253.60","253.61","83.62",,,,,,,,,,
"Administration","Accounting Technician 2","111161","WORK OUT OF CLASS & LEADWORK",,,,,,,,,,,,"174.00",,,,,,,,,,,,,
"Administration","Accounting Technician 2","111161","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,"1.85","1.73","2.02","1.44","1.76","1.69","1.19","1.34","0.20",,,,,,,,,,
"Administration","Accounting Technician 3","64949","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89",,,,,,,,,,,"0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Accounting Technician 3","64949","DENTAL INSURANCE","101.58","101.58","101.58",,,,,,,,,,,"144.02","144.02","144.02","144.02","149.83","149.83","149.83","149.83","149.83","149.83","149.83","149.83"
"Administration","Accounting Technician 3","64949","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34",,,,,,,,,,,"2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Accounting Technician 3","64949","HEALTH INSURANCE","1400.42","1400.42","1400.42",,,,,,,,,,,"2013.86","2013.86","2013.86","2013.86","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65"
"Administration","Accounting Technician 3","64949","PERS PENSION OBLIGATION BOND PAYMENT","279.81","296.55","599.84",,,,,,,,,,,"232.65","236.43","245.90","245.90","245.90","245.90","245.90","245.90","245.90","245.90","245.90","245.90"
"Administration","Accounting Technician 3","64949","PERS RETIREMENT","957.21","1014.47","2052.04",,,,,,,,,,,"612.78","622.75","647.67","647.67","647.67","647.67","647.67","647.67","647.67","647.67","759.20","759.20"
"Administration","Accounting Technician 3","64949","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,,,,,,,,,"2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
"Administration","Accounting Technician 3","64949","REGULAR EMPLOYEES SALARY","4513.00","4783.00","9674.85",,,,,,,,,,,"2613.62","4222.00","4391.00","4391.00","4391.00","4391.00","4391.00","4897.60","4391.00","4897.60","4391.00","4391.00"
"Administration","Accounting Technician 3","64949","SOCIAL SECURITY & MEDICARE","340.28","360.94","735.17",,,,,,,,,,,"312.78","317.96","330.89","330.87","329.70","329.70","329.70","368.45","329.71","368.44","329.71","329.71"
"Administration","Accounting Technician 3","64949","WORKERS' BENEFIT FUND ASSESSMENT","2.11","2.11","1.44",,,,,,,,,,,"1.67","1.67","1.93","1.56","1.84","1.59","1.63","1.81","1.94","1.76","1.83","1.83"
"Administration","Electronic Publishing Design Specialist 3","40849","BASIC LIFE INSURANCE - $5.000","0.89","0.89",,,"0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","0.85","1.52","1.52","1.52","1.52","1.52","1.52","1.52","1.52"
"Administration","Electronic Publishing Design Specialist 3","40849","DENTAL INSURANCE","148.41","148.41",,,,,,,,,,,,,,,,,,,,,,,
"Administration","Electronic Publishing Design Specialist 3","40849","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34",,,"2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Electronic Publishing Design Specialist 3","40849","HEALTH INSURANCE","1846.97","1846.97",,,"386.15","386.15","386.15","386.15","386.15","386.15","386.15","386.15","386.15","386.15","386.15","386.15","386.15","385.48","385.48","385.48","385.48","385.48","385.48","385.48","385.48"
"Administration","Electronic Publishing Design Specialist 3","40849","PERS PENSION OBLIGATION BOND PAYMENT","354.34","43.79",,,"359.02","376.33","376.33","376.33","376.33","376.33","376.33","376.33","376.33","376.33","376.33","390.89","406.95","408.60","408.60","408.60","408.60","408.60","408.60","408.60","408.60"
"Administration","Electronic Publishing Design Specialist 3","40849","PERS RETIREMENT","842.98","104.17",,,"945.65","991.22","991.22","991.22","991.22","991.22","991.22","991.22","991.22","991.22","991.22","1029.57","1071.88","1076.23","1076.23","1076.23","1076.23","1076.23","1076.23","1261.56","1261.56"
"Administration","Electronic Publishing Design Specialist 3","40849","PUBLIC EMPLOYEES' BENEFIT BOARD FEES","5.90","2.95",,,"2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95",,,,,,,,,
"Administration","Electronic Publishing Design Specialist 3","40849","REGULAR EMPLOYEES SALARY","5443.00","1193.69",,,"6179.05","6488.00","6488.00","6488.00","6488.00","6488.00","6488.00","6488.00","6488.00","6488.00","6488.00","6748.00","7034.81","7065.00","7065.00","7065.00","7065.00","7065.00","7065.00","7065.00","7065.00"
"Administration","Electronic Publishing Design Specialist 3","40849","SOCIAL SECURITY & MEDICARE","427.27","89.76",,,"484.06","507.70","507.69","507.70","507.69","507.70","507.69","507.70","507.69","507.70","507.69","527.59","555.65","557.93","557.93","557.94","557.93","557.93","557.94","557.93","557.93"
"Administration","Electronic Publishing Design Specialist 3","40849","WORK OUT OF CLASS & LEADWORK","272.15","59.68",,,,,,,,,,,,,,,,,,,,,,,
"Administration","Electronic Publishing Design Specialist 3","40849","WORKERS' BENEFIT FUND ASSESSMENT","1.63","0.19",,,"1.54","2.00","1.82","1.64","2.10","1.94","1.39","1.91","1.51","1.60","1.32","1.88","1.58","1.80","1.57","1.62","1.47","1.53","1.67","1.94","1.94"
"Administration","Executive Assistant","26373","BASIC LIFE INSURANCE - $5.000",,,,,,,,,,,,,,,,,,"1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Executive Assistant","26373","DENTAL INSURANCE",,,,,,,,,,,,,,,,,,"149.83","149.83","150.69","150.69","150.69","150.69","150.69","150.69"
"Administration","Executive Assistant","26373","HEALTH INSURANCE",,,,,,,,,,,,,,,,,,"1949.69","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69","1949.69"
"Administration","Executive Assistant","26373","HOLIDAY PAY",,,,,,,,,,,,,,,,,,,"360.48",,,,,,
"Administration","Executive Assistant","26373","REGULAR EMPLOYEES SALARY",,,,,,,,,,,,,,,,,,"2716.04","6941.00","6941.00","6941.00","6941.00","6941.00","6941.00","6941.00"
"Administration","Executive Assistant","26373","SOCIAL SECURITY & MEDICARE",,,,,,,,,,,,,,,,,,"205.19","555.97","528.41","528.39","528.41","528.39","528.40","528.40"
"Administration","Executive Assistant","26373","WORKERS' BENEFIT FUND ASSESSMENT",,,,,,,,,,,,,,,,,,"0.68","1.91","1.91","1.91","1.91","1.91","1.91","1.91"
"Administration","Fiscal Analyst 2","37791","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Fiscal Analyst 2","37791","DENTAL INSURANCE","86.34","86.34","86.34","86.34","86.34","90.67","90.67","90.67","90.67","90.67","90.67","90.67","90.67","90.67","90.67","90.67","90.67","94.34","94.34","94.34","94.34","94.34","94.34","94.34","94.34"
"Administration","Fiscal Analyst 2","37791","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Information Systems Specialist 4","55810","STANDBY DUTY PAY","82.40","70.24",,,,,,,,,,,,,,,,,,,,,,,
"Administration","Fiscal Analyst 2","37791","HEALTH INSURANCE","1156.73","1156.73","1156.73","1156.73","1156.73","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1220.55","1227.58","1227.58","1227.58","1227.58","1227.58","1227.58","1227.58","1227.58"
"Administration","Fiscal Analyst 2","37791","HOLIDAY PAY",,,,,,,,"56.00",,,,,,,,,,,,,,,,,
"Administration","Fiscal Analyst 2","37791","PERS PENSION OBLIGATION BOND PAYMENT","337.47","357.68","362.24","382.92","345.86","345.86","362.33","365.47","362.33","362.33","362.33","362.33","362.33","362.33","377.05","395.53","395.53","395.53","395.53","395.53","395.53","395.53","395.53","395.53","395.53"
"Administration","Fiscal Analyst 2","37791","PERS RETIREMENT","802.84","850.93","861.78","910.97","910.97","910.97","954.35","962.61","954.35","954.35","954.35","954.35","954.35","954.35","993.12","1041.81","1041.81","1041.81","1041.81","1041.81","1041.81","1041.81","1041.81","1221.21","1221.21"
"Administration","Fiscal Analyst 2","37791","REGULAR EMPLOYEES SALARY","5443.00","5769.00","5842.57","5882.00","5882.00","5882.00","5882.00","5882.00","5882.00","5882.00","5882.00","5882.00","5882.00","5882.00","6120.91","6421.00","6421.00","6421.00","6421.00","6421.00","6421.00","6421.00","6421.00","6421.00","6421.00"
"Administration","Fiscal Analyst 2","37791","SOCIAL SECURITY & MEDICARE","409.54","434.47","440.09","467.54","467.53","467.48","489.97","494.26","489.97","489.97","489.98","489.97","489.97","489.99","510.07","535.34","535.32","534.62","534.63","534.62","534.63","534.62","534.62","534.64","534.64"
"Administration","Fiscal Analyst 2","37791","WORK OUT OF CLASS & LEADWORK",,,,"294.10","294.10","294.10","588.20","588.20","588.20","588.20","588.20","588.20","588.20","588.20","612.09","642.10","642.10","642.10","642.10","642.10","642.10","642.10","642.10","642.10","642.10"
"Administration","Fiscal Analyst 2","37791","WORKERS' BENEFIT FUND ASSESSMENT","1.73","1.90","1.69","2.18","1.63","1.62","1.82","1.63","1.95","1.70","1.61","1.49","1.48","1.48","1.59","1.67","1.42","1.46","1.55","1.62","1.86","1.83","1.60","1.82","1.82"
"Administration","Human Resource Analyst 2","21986","BASIC LIFE INSURANCE - $5.000","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","0.89","1.58","1.58","1.58","1.58","1.58","1.58","1.58","1.58"
"Administration","Human Resource Analyst 2","21986","DENTAL INSURANCE","137.13","137.13","137.13","137.13","137.13","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.06","150.69","150.69","150.69","150.69","150.69","150.69","150.69","150.69"
"Administration","Human Resource Analyst 2","21986","EMPLOYMENT RELATIONS BOARD ASSESSMENT","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34","2.34"
"Administration","Human Resource Analyst 2","21986","HEALTH INSURANCE","1890.58","1890.58","1890.58","1890.58","1890.58","2013.86","2013.86","2013.86","2013.86","2013.86","2013.86","408.94","408.94","408.94","408.94","408.94","408.94","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65","2052.65"
"Administration","Human Resource Analyst 2","21986","PERS PENSION OBLIGATION BOND PAYMENT","350.67","371.75","361.21","361.21","326.26","326.26","326.26","326.26","342.78","342.78","342.78","372.85","372.85","372.85","372.85","387.25","387.25","374.25","374.25","374.25","374.25","374.25","374.25","392.84","392.84"
"Administration","Human Resource Analyst 2","21986","PERS RETIREMENT","834.26","884.42","859.34","859.34","859.34","859.34","859.34","859.34","902.85","902.85","902.85","982.07","982.07","982.07","982.07","1019.98","1019.98","985.74","985.74","985.74","985.74","985.74","985.74","1212.89","1212.89"
"Administration","Human Resource Analyst 2","21986","PUBLIC EMPLOYEES' BENEFIT BOARD FEES",,,,,,"2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95","2.95"
