"fiscal_year","award_number","award_title","award_type","company_name","company_address","city","state","zip_code","company_phone","contract_effective_date","contract_expiration_date","original_contract_value","total_amendments","total_contract_value"
"2021","J1688","Total Coverage, One Year, RealPresence Group 700 (4 units) Term: 3/1/2021 - 2/28/2022","Maintenance","323.TV, LLC","32525 Lexington Ave.","DeSoto","KS","66018","(913) 422-9811","2021-02-09T00:00:00.000","2022-02-28T00:00:00.000","5400.00",,
"2021","J1683","(4) Biamp TesiraForte’ AVB VT Digital Audio Server (Courtrooms 5 & 10)","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-02-08T00:00:00.000",,"9138.28",,
"2021","J1684","Crestron & Polycom A/V Equipment (Courtrooms 5 & 10) Maintenance Term: 2/8/2021 - 2/7/2023)","Hardware/Maintenance","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2021-02-08T00:00:00.000","2023-02-07T00:00:00.000","62224.66",,
"2021","J1686","(28) Dell Laptops w/ thunderbolt docks","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-02-08T00:00:00.000",,"48369.72",,
"2021","J1682","Refurbished - Smiths Detection Hi-Scan 6040ds X-Ray Imaging System (w/ 4 year service agreement + 1 year warranty 5 year total)","Hardware","Pacific MicroRem, Inc.","8905 NE 117th Ave #108","Vancouver","WA","98662","(360) 694-5154","2021-02-05T00:00:00.000","2026-06-10T00:00:00.000","30900.00",,
"2021","B1679","120 x PDF Expert","Software","Readdle Limited","Glandore Business Center Grand Canal House 1 Grand Canal Street Upper","Doublin 4, Doublin","Ireland","D04 Y7R5","35314429013","2021-02-02T00:00:00.000","2022-03-07T00:00:00.000","6000.00",,
"2021","B1676","284 x Dell CTO 5520 and 258 x Dell CTO 5420","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-29T00:00:00.000",,"822550.00",,
"2021","F1675","HPE Aruba AP-305 - Wireless Access Points","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-29T00:00:00.000",,"103950.00",,
"2021","J1674","(10) Dell CTO PowerEdge R440 2X4216 48GB PSP (Servers) w/ 7 yrs support","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-29T00:00:00.000","2029-02-09T00:00:00.000","59176.60",,
"2021","J1677","(5) Dell CTO PowerEdge (PE) R740 3X6256 768GB PSP (Servers) w/ 7 yrs support","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-29T00:00:00.000","2028-02-13T00:00:00.000","131341.60",,
"2021","B1669","Palo Alto Networks DNS Security - subscription license (3 years) - 1 device","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-27T00:00:00.000","2022-01-26T00:00:00.000","35942.40",,
"2021","M1668","Preventative maintenance renewal (3 years) (replaces PO 9579M)M","Maintenance","Peterson Power Systems","4421 NE Columbia Blvd.","Portland","OR","97218","(503) 280-1548","2021-01-27T00:00:00.000","2024-02-02T00:00:00.000","8085.00",,
"2021","J1666","(25) Poly RealConnect Access Suite - subscription license (1 year) + 1 Year Adva. w/ Poly RealConnect Access Suite - Media Encription License (3 years support)","Hardware/Maintenance","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-26T00:00:00.000","2024-01-27T00:00:00.000","7668.00",,
"2021","M1665","33 x chairs, various models","Furniture","Commercial Business Furniture (ergoCentric)","1070 Commercial St NE","Salem","OR","97301","(503) 363-3161","2021-01-26T00:00:00.000",,"20391.82",,
"2021","J1657","(22) file cabinets (15) 72"" x 30"" Electic Sit Stands (14) 48"" x 24"" Electric Sit Stands","Furniture","Oregon Corrections Enterprises (OCE)","3691 State St","Salem","OR","97301","(503) 428-5500","2021-01-25T00:00:00.000",,"40971.00",,
"2021","M1651","48-month lease @ $128.10 mo.  (replaces PO 8356M)","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2021-01-25T00:00:00.000","2025-01-24T00:00:00.000","6148.80",,
"2021","B1650","Legal Information Reference Center Annual Renewal","Maintenance","EBSCO","PO Box 830625","Birmingham","AL","35283","(800) 653-2726","2021-01-20T00:00:00.000","2022-02-28T00:00:00.000","34751.00",,
"2021","B1645","Adobe ETLA Annual Renewal","Maintenance","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2021-01-15T00:00:00.000","2022-01-22T00:00:00.000","69293.78",,
"2021","J1643","(480) F5 Networks - Training Credits","Services","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2021-01-13T00:00:00.000",,"19905.60",,
"2021","B1640","Extended Warranty - Various Dell Computers","Maintenance","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-12T00:00:00.000",,"8500.00",,
"2021","M1639","annual support renewal on Jury FTR Equipment (53 Units)","Support","Electronic Business Systems, Inc. (EBS)","12113 Industriplex Blvd.","Baton Rouge","LA","70809","(225) 755-8232","2021-01-12T00:00:00.000",,"117501.00",,
"2021","J1637","(70) Dell CTO 24 Video Conferencing Monitors","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2021-01-11T00:00:00.000",,"13954.50",,
"2021","M1630","Nintex Customer Loyalty Program Promo 20 Workflows","Software","Nintex USA, Inc.","10800 NE 8th St., Ste: 400","Bellevue","WA","98004","(425) 324-2400","2020-12-31T00:00:00.000",,"15000.00",,
"2021","B1629","2 Ricoh MP6503SP Configurable PTO Model - 60 Month Operating Lease, replaces S/N: C86137341 and C86137340 on PO 7828D.","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-12-30T00:00:00.000","2025-12-31T00:00:00.000","23814.00",,
"2021","B1623","Annual Renewal - PDQ Deploy Enterprise and PDQ Inventory Enterprise.","Software","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-12-23T00:00:00.000","2021-12-25T00:00:00.000","42423.99",,
"2021","M1621","IX5AF iX-5 Series Base w/ Autofeeder, Sealer, Catch Tray & Ink Cartridge and Meter (60mo @ $167.73) Renews PO 7807M)","Lease","Quadient Leasing USA, Inc.","478 Wheelers Farm Rd.","Milford","CT","6461","(503) 989-9840","2020-12-22T00:00:00.000","2026-12-16T00:00:00.000","10063.80",,
"2021","M1622","IX5AF iX-5 Series Base w/ Autofeeder, Sealer, Catch Tray & Ink Cartridge and Meter (60mo @ $167.73) Renews PO 7806M)","Lease","Quadient Leasing USA, Inc.","478 Wheelers Farm Rd.","Milford","CT","6461","(503) 989-9840","2020-12-22T00:00:00.000","2026-02-16T00:00:00.000","10063.80",,
"2021","M1619","Commvault - additional capacity within the existing Backup & Recovery licensing","Software","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-12-21T00:00:00.000","2021-12-20T00:00:00.000","163853.90",,
"2021","B1618","Biamp Extenders, Tripplite POE injectors, and TesiraFORTE' AVB VTs","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2020-12-17T00:00:00.000",,"8162.58",,
"2021","B1616","Server - Dell CTO PE R740 2x5217 384 GB PS","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-12-16T00:00:00.000","2025-12-22T00:00:00.000","39576.58",,
"2021","M1610","Commvault HPE and Quantuam products","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-12-15T00:00:00.000","2021-12-14T00:00:00.000","533143.07",,
"2021","M1606","15 x Fujitsu 7160 scanners w/extended service","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-12-14T00:00:00.000","2023-12-13T00:00:00.000","16654.05",,
"2021","M1599","POLYCOM REALCONNECT ACCESS STE 1Y - w software","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-12-09T00:00:00.000","2021-12-10T00:00:00.000","15000.00",,
"2021","M1600","LEASE - 8 x Ricoh copiers (60 mo @ 1107.76)","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-12-09T00:00:00.000","2026-01-20T00:00:00.000","66465.60",,
"2021","M1592","Furniture for Judges office","Furniture","Oregon Corrections Enterprises (OCE)","3691 State St","Salem","OR","97301","(503) 428-5500","2020-12-08T00:00:00.000",,"7845.00",,
"2021","B1591","Miscellaneous Hardware and Peripherals","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-12-07T00:00:00.000","2023-12-13T00:00:00.000","10763.31",,
"2021","M1587","DELL CTO PE R740 2X4216 128GB server and Tape Library","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-12-03T00:00:00.000",,"23400.00",,
"2021","M1589","Misc. AV items","Hardware","Diversified","10035 SW Arctic Dr","Beaverton","OR","97005","(503) 601-5616","2020-12-03T00:00:00.000",,"6728.82",,
"2021","M1590","16 x Dell CTO 3080 Desktops","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-12-03T00:00:00.000",,"9596.80",,
"2021","M1577","150 x Dell Latitude laptops  and docing station and 50 x Video conferencing monitors","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-11-23T00:00:00.000",,"214117.50",,
"2021","M1574","219 x DELL CTO 7480 I7-10700 256/16 W10P al in one computers","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-11-19T00:00:00.000",,"326531.19",,
"2021","B1572","PolyCom Total Coverage and EagleEye Total Coverage - 3 year","Maintenance","323.TV, LLC","32525 Lexington Ave.","DeSoto","KS","66018","(913) 422-9811","2020-11-18T00:00:00.000","2023-12-02T00:00:00.000","5245.00",,
"2021","B1561","Palo Alto Support","Maintenance","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-11-13T00:00:00.000","2023-12-05T00:00:00.000","258739.32",,
"2021","M1560","97 x   Dell laptops and accessories","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-11-10T00:00:00.000",,"203765.96",,
"2021","M1556","Visual Studio Enterprise license for Kurt Miller","Software","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-11-05T00:00:00.000","2022-03-31T00:00:00.000","5360.04",,
"2021","B1554","Ricoh MP6503SP Configurable PTO Model - 60 Month Operating Lease, replaces S/N: C86137342 on PO 7828D due to water damage.","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-11-04T00:00:00.000","2025-11-30T00:00:00.000","11571.60",,
"2021","B1545","iX-5 Postage Meter and Weighing Platform","Lease","Quadient Leasing USA, Inc.","478 Wheelers Farm Rd.","Milford","CT","6461","(503) 989-9840","2020-10-29T00:00:00.000","2025-12-13T00:00:00.000","9367.80",,
"2021","M1543","20 x Dell Thunderbolt Dock WD19TB - docking station - HDMI, DP,
Thunderbolt","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-10-27T00:00:00.000",,"5020.00",,
"2021","B1540","Ricoh IMC4500 Configurable PTO Model - 48 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-10-21T00:00:00.000","2024-11-07T00:00:00.000","11665.44",,
"2021","B1539","Ricoh IMC2500 Configurable PTO Model - 36 Month Operating Lease","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-10-20T00:00:00.000","2023-11-29T00:00:00.000","5315.76",,
"2021","M1535","Pitney Bowes Send Pro C Auto Postage Machine (60 mos @ $161.31)","Lease","Pitney Bowes","Po Box 371887","Pittsburg","PA","15250","(360) 241-1013","2020-10-19T00:00:00.000","2025-11-03T00:00:00.000","9678.60",,
"2021","B1529","20 Dell Monitors and associated Belkin USB-C Cables","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-10-09T00:00:00.000",,"6544.80",,
"2021","B1524","Ricoh MP6055SP Configurable PTO Model - 48 Month Lease @ $206.39/Month - Replaces PO 7645D","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-10-05T00:00:00.000","2024-10-31T00:00:00.000","9906.72",,
"2021","M1515","Quest Software support renewal  (renews PO M1124)","Maintenance","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-09-28T00:00:00.000","2021-10-31T00:00:00.000","24515.00",,
"2021","M1516","Magazine racks and Mailroom, furniture","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2020-09-28T00:00:00.000",,"12298.31",,
"2021","B1507","Premier Maintenance Renewal - CommVault Systems Software","Maintenance","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-09-17T00:00:00.000","2021-09-30T00:00:00.000","98683.93",,
"2021","M1505","Herman Miller furntiure & Addon Poduims","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2020-09-17T00:00:00.000",,"71524.39",,
"2021","B1501","48 Month Lease @ 160.00 per month plus CPP for RICOH MP6055SP copier (Replaces PO 8234N )","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-09-16T00:00:00.000","2024-09-30T00:00:00.000","7680.00",,
"2021","B1502","48 Month Lease @ 120.00 per month plus CPP for RICOH MP4055SP copier (Replaces PO 8234N )","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-09-16T00:00:00.000","2024-09-30T00:00:00.000","5760.00",,
"2021","M1503","110 x Dell 5410 Laptops - Covid related","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-09-16T00:00:00.000",,"123200.00",,
"2021","M1498","40 x Laptops and other various equipment for ERT","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-09-14T00:00:00.000",,"63713.01",,
"2021","B1496","IBM TotalStorage - LTO Ultrium 6 x 1 - 2.5 TB - Storage Media and Cases","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-09-10T00:00:00.000",,"10124.00",,
"2021","M1494a","3 additional licenses - FTR Annotation Suite FTR Log notes, Player and Record Manager 6.4 w/support","Software","Electronic Business Systems, Inc. (EBS)","12113 Industriplex Blvd.","Baton Rouge","LA","70809","(225) 755-8232","2020-09-10T00:00:00.000","2021-08-30T00:00:00.000","11542.00",,
"2021","M1494","55 x  FTR Annotation Suite FTR Log notes, Player and Record Manager 6.4 lcienses w/support","Software","Electronic Business Systems, Inc. (EBS)","12113 Industriplex Blvd.","Baton Rouge","LA","70809","(225) 755-8232","2020-09-09T00:00:00.000","2021-08-30T00:00:00.000","10945.00",,
"2021","B1488","Barracuda Extended Service Agreement Renewal","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-09-01T00:00:00.000","2021-09-10T00:00:00.000","6060.96",,
"2021","M1485","Supplemental parts to exisiting furniture","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2020-08-26T00:00:00.000",,"27484.63",,
"2021","B1477","Archives Building SOLL Book Box Swap - New Shelving Project","Services","Willamette Express","2505 SE Stubb Street","Milwaukie","OR","97222","(503) 513-5118","2020-08-25T00:00:00.000",,"13923.80",,
"2021","M1483","Covid related purchase of clear acrylic screens.","Furniture","Pacific WRO","825 NE Multnomah St #270","Portland","OR","97232","(503) 238-1590","2020-08-25T00:00:00.000",,"58874.35",,
"2021","M1477","Annual renewal - Safety Center  (renews PO N1048)","Support","Dude Solutions","1100 Regency PKWY, #400","Cary","NC","27518","(919) 816-8237","2020-08-24T00:00:00.000","2021-10-31T00:00:00.000","5310.00",,
"2021","M1478","AccuRoute Upgrade License - with 12 month support remote installation and implementation services","Software","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-08-24T00:00:00.000","2021-08-24T00:00:00.000","5600.41",,
"2021","B1469","6 x One year extended warranty - Polycom Group 600","Maintenance","323.TV, LLC","32525 Lexington Ave.","DeSoto","KS","66018","(913) 422-9811","2020-08-14T00:00:00.000","2021-08-25T00:00:00.000","6000.00",,
"2021","M1468","8  x Dell Latitude laptops and docking stations","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-08-10T00:00:00.000",,"15177.04",,
"2021","M1457","LawVu Matter Manangement Module","Software","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-08-06T00:00:00.000","2022-08-05T00:00:00.000","61089.17",,
"2021","B1464","Big-IP Virtual Edition Subscription Bundle","Software","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-08-03T00:00:00.000","2021-08-07T00:00:00.000","41888.24",,
"2021","M1460","FTR - Annual support renewal for statwide licenses (251), (renews POs 9955N and M1438)","Support","Electronic Business Systems, Inc. (EBS)","12113 Industriplex Blvd.","Baton Rouge","LA","70809","(225) 755-8232","2020-07-29T00:00:00.000","2021-08-31T00:00:00.000","150349.00",,
"2021","M1461","Carbonite - annual support renewal  ( renews PO N1006)","Support","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-07-29T00:00:00.000","2021-09-26T00:00:00.000","5518.50",,
"2021","M1451","18 x Topaz signature pads","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-07-27T00:00:00.000",,"6062.04",,
"2021","B1453","SolarWinds Annual Maintenance and Support","Maintenance","Software House International (SHI)","290 Davidson Ave.","Somerset","NJ","8873","(800) 477-6479","2020-07-24T00:00:00.000","2021-08-31T00:00:00.000","35251.57",,
"2021","M1442","48 Month Lease @ 223.10 per month plus CPP for RICOH IMC6000 copier (Replaces PO 7529M )","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-07-13T00:00:00.000","2024-08-26T00:00:00.000","10708.80",,
"2021","M1443","48 Month Lease @ 223.10 per month plus CPP for RICOH IMC6000 copier (Replaces PO 6345M)","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-07-13T00:00:00.000","2024-07-29T00:00:00.000","10708.00",,
"2021","B1439","48 Month Lease @ $114.59 per month plus CPP for RICOH MP4055SP CONFIGURABLE PTO Model (Replaces 8131D)","Lease","Ricoh USA","PO Box 100345","Pasadena","CA","91189","(503) 315-7627","2020-07-08T00:00:00.000","2024-07-31T00:00:00.000","5500.32",,
"2021","M1433","36 x Savi headsets","Hardware","CDWG","230 N. Milwaukee Ave.","Vernon Hills","IL","60061","(800) 594-4239","2020-07-01T00:00:00.000",,"9289.86",,
"2021","210021","Security Vulnerability Assessment Services","PSK - Personal Services Contract","BPM, LLP .","115 West 8th Ave., Suite 370","Eugene","OR","97401","(877) 328-7475","2020-11-30T00:00:00.000","2021-04-15T00:00:00.000","9900.00","0","9900.00"
"2021","210023","Relocation of North Bend Annex court operations to the Coos County Courthouse","IGA - Intergovernmental Agreement","Coos County","250 N. Baker","Coquille","OR","97501","(541) 396-7734","2020-10-20T00:00:00.000","2022-04-30T00:00:00.000","125000.00","4","256804.80"
"2021","210025","Carlson Testing, Inc. S.Ct. Interionr PSK","PSK","Carlson Testing","4060 Hudson Ave. NE","Salem","OR","97301","(503) 986-5429","2020-11-24T00:00:00.000","2022-12-31T00:00:00.000","90000.00","0","90000.00"
"2021","210028","Small Claims Mediation and Related Training Services","PSK - Personal Services Contract","Resolve Center for Dispute Resolution and Restorative Justice","1237 North Riverside Avenue, Suite 25","Medford","OR","97501","(541) 770-2468","2020-11-04T00:00:00.000","2022-06-30T00:00:00.000","69440.00","1","69440.00"
"2021","210037","Commissioning Agent Services - Supreme Court Interior Modernization Project","PSK - Personal Services Contract","Systems West Engineers, Inc.","725 A Street","Springfield","OR","97477","(541) 342-7210","2021-01-07T00:00:00.000","2023-12-31T00:00:00.000","131137.00","0","131137.00"
