"date","beneficiary","foreclosures_previous_year","mailing_address","city","state","zip","contact","title"
"2018-01-12T00:00:00.000","Compeer Financial, FLCA","0","1921 Premier Drive","Mankato","MN","56002-4249","Cheryl Blaschko","Team Leader Credit"
"2018-01-09T00:00:00.000","Consolidated Federal Credit Union","0","1033 NE 6th Ave","Portland","OR","97232","Larry Ellifritz","President/CEO"
"2018-01-10T00:00:00.000","CountryPlace Mortgage, Ltd.","0","15301 Spectrum Dr. Suite 550","Addison","TX","75001","Casper R. Koble","Vice President of Operations"
"2018-01-22T00:00:00.000","CrossCountry Mortgage, Inc.","0","6850 Miller Road","Brecksville","OH","44141","Alex J. Ragon","Chief Legal Counsel"
"2018-03-23T00:00:00.000","Dale Sunderman, Trustee of the Pearl A. Sunderman Family","0","PO Box 350","Sublimity","OR","97385","Dale Sunderman","Individual"
"2018-09-12T00:00:00.000","Daniel Heller, MEB Investments LLC","0","14 N. Central Ave., Suite 104","Medford","OR","97501","Joseph Kellerman","Legal Representative"
"2018-07-03T00:00:00.000","David C. Holman and Maryanne Holman","0","515 East First Street","Newberg","OR","97132","David C Holman & Maryanne Holman","Individual"
"2018-05-23T00:00:00.000","David L. Barker & Monique L. Barker","0","717 NW 5th Street","Grants Pass","OR","97526","David L. Barker","Individual"
"2018-03-08T00:00:00.000","David L. Hogan","0","PO Box 939","Tillamook","OR","97141","David L. Hogan","Individual"
"2018-06-28T00:00:00.000","DBI/ASG Mortgage Holdings, LLC","1","4375 Jutland Drive","San Diego","CA","92117","William Buchanan","Vice President"
"2018-11-21T00:00:00.000","Deborah D. Pike","0","612 Nothwest Fifth Street","Grants Pass","OR","97526","Frank C. Robe. III.","Attorney"
"2018-01-31T00:00:00.000","DHI Mortgage Company, Ltd. Limited Partnership","1","10700 Pecan Park Blvd., Suite 450","Austin","TX","78750","Jennifer S. Branam","Assistant Secretary"
"2018-01-04T00:00:00.000","Dollar Bank, Federal Savings Bank","0","300 W Tuscarawas St","Canton","OH","447702","Joan D. Ickes","Senior Vice President"
"2018-09-05T00:00:00.000","Donald E. Kernutt","0","800 Willamette Street, Suite 800","Eugene","OR","97401","Robert Smejkal","Attorney at Law"
"2018-04-24T00:00:00.000","Donald L. Houck","1",,,,,"Donald L. Houck","Individual"
"2018-11-06T00:00:00.000","Donald L. Houck","2","1914 Broadway Street","Vancouver","WA","98663","Joshua Pops","Attorney"
"2018-09-21T00:00:00.000","Donald P. Wagner","0","100 Calapooia Street SW","Albany","OR","97321","Evashevski Elliot","PC"
"2018-06-28T00:00:00.000","Dorothy Minnie  Krebs Revocable Living Trust","0","250 Church Street SE","Salem","OR","97301","Rodney Krebs","Power of Attorney"
"2018-01-16T00:00:00.000","Dwight R. and Donna E. Tribelhorn Revocable Trust","0","14 N. Central Ave. Suite 104","Medford","OR","97501","Joesph E. Kellerman","Legal Representative"
"2018-01-11T00:00:00.000","Eagle Home Mortgage, LLC f/k/a  Universal American Mortgage","8",,,,,"Virginia Casagrande","V.P. Controller"
"2018-03-08T00:00:00.000","Embrace Home Loans, Inc.","6",,,,,"Dana Powell","AVP Default Quality Assurance"
"2018-05-21T00:00:00.000","Equity Trust Company Custodian FBO Z136693 Roth IRA","0","121 SW Morrison Street, Suite 1850","Portland","OR","97204","Jennifer Sustaita","Individual"
"2018-05-21T00:00:00.000","Equity Trust Company Custodian FBO Z145699 Roth IRA","0","121 SW Morrison Street, Suite 1850","Portland","OR","97204","Douglas Diakite","Individual"
"2018-08-13T00:00:00.000","Equity Trust Company, FBO Mark Cheney IRA","0","PO Box 747","Newport","OR","97365","Mark Cheney","IRA Beneficiary"
"2018-01-10T00:00:00.000","Evergreen Federal Bank","0","717 NW 5th Street","Grants Pass","OR","97526","Kris Woodburn","Senior Vice President"
"2018-03-29T00:00:00.000","Evergreen Federal Savings and Loan Association","0","969 SE 6th Street","Grants Pass","OR","97526","Kris Woodburn","Senior Vice President"
"2018-01-30T00:00:00.000","Evergreen Moneysource Mortgage Company","2","15405 SE 37th Street, Suite 200","Bellevue","WA","98006","Joe Moley","VP of servicing and customer care"
"2018-09-14T00:00:00.000","Evergreen Moneysource Mortgage Company dba Evergreen Home Loans","2","9977 N. 90th Street, Suite 150","Scottsdale","AZ","85258","Joe Moley","Vice President"
"2018-04-23T00:00:00.000","Fibre Federal Credit Union","2","PO Box 1234","Longview","WA","98632","Norma McKittrick","Member Solutions Manager"
"2018-01-23T00:00:00.000","Fifth Third Bank","2","38 Fountain Square Plaza","Cincinnati","OH","45263","Glenn Meadows","Senior Vice President"
"2018-01-23T00:00:00.000","Fifth Third Mortgage Company","2","38 Fountain Square Plaza","Cincinnati","OH","45263","Glenn Meadows","Senior Vice President"
"2018-02-07T00:00:00.000","Finance of America","0","3637 Sentara Way","Virginia Beach","VA","23452","Shirley Ortiz","Foreclosure Manager"
"2018-01-31T00:00:00.000","Finance of America Reverse","13","909 Lake Carolyn Parkway Ste. #1550","Irving","TX","75039","Delane Jacquin","Compliance Officer"
"2018-01-19T00:00:00.000","First Amerian Funding, LLC","1",,,,,"Sonia LaRiccia","Sr. Asset Manager"
"2018-01-19T00:00:00.000","First American Funding, LLC","1",,,,,"Sonia LaRiccia","Sr. Asset Manager"
"2018-01-31T00:00:00.000","First-Citizens Bank & Trust Company","0","100 E. Tryon Road DAC 36","Raleigh","NC","27603","Meghan E. B. Pridemore","Vice President, Default Attorney"
"2018-01-30T00:00:00.000","First Community Credit Union","8","121 SW Morrison St, Suite 1850","Portland","OR","97204","Jeanne Brooks","Vice President of Credit Quality"
"2018-10-17T00:00:00.000","First Interstate Bank","0","4375 Jutland Drive","San Diego","CA","92117","Tamara Kraft","Vice President"
"2018-01-22T00:00:00.000","First Republic Bank","0","111 Pine Street","San Francisco","CA","94111","Edward J. Dobranski","Secretary"
"2018-01-02T00:00:00.000","First Technology Federal Credit Union","17","PO Box 2100","Beaverton","OR","97075-2100","Mark Bacu","Senior Forclosure Specialist"
"2018-05-23T00:00:00.000","F.J. Boresek, Trustee for the F.J. Boresek Trust","0","800 Willamette Street, Suite 800","Eugene","OR","97401","Betty Boresek, Successor Trustee","Individual"
"2018-02-07T00:00:00.000","Flagstar Bank, FSB","24","5151 Corporation Drive","Troy","MI","48098","Bella Kharson","Assistant Vice President"
"2018-03-18T00:00:00.000","Florence Habitat for Humanity, Inc.","0",,,,,"Mike Harklerade","Individual"
"2018-12-06T00:00:00.000","Forrest Land Company LLC","1","35 SE C Street, Suite D","Madras","OR","97741","Jared Reid","Attorney"
"2018-01-10T00:00:00.000","Franklin American Mortgage Company","56","6100 Tower Circle Suite 600","Franklin","TN","37067-1505","Michael J. Sweklo","Senior Vice President"
"2018-06-28T00:00:00.000","Frederick W. Kreidler IRA, LLC","0","PO Box 1265","Mercer Island","WA","98040","Frederick W. Kreidler","Individual"
"2018-01-17T00:00:00.000","Freedom Mortgage Corporation","94","10500 Kincaid Dr","Fishers","IN","46163","Jared Huffman","Vice President"
"2018-06-18T00:00:00.000","Full Circle Charitable Foundation","0","1515 SW Fifth Ave, Sute 600","Portland","OR","97201","Timothy Cusick","Chief Executive Officer"
"2018-06-14T00:00:00.000","Gary Bruce Dixon obo IRA Services Trust","0","1011 Commercial St. NE","Salem","OR","97301","Gary Bruce Dixon","Individual"
"2018-10-29T00:00:00.000","Gene Dietzman","0","800 Willamette Street, Suite 800","Eugene","OR","97401","Gene Dietzman","Individual"
"2018-11-16T00:00:00.000","Glen Martin","1","28 North G Street","Lakeview","OR","97630","Jeffrey Hedlund","Attorney"
"2018-09-04T00:00:00.000","Glen W. Gamel","0","7175 SW Beveland St., Suite 210","Portland","OR","97223","Damon J. Petticord","Attorney"
"2018-10-18T00:00:00.000","Gordon Langenbeck and Heide Langenbeck, Langenbeck Family Trust","2","717 NW 5th Street","Grants Pass","OR","97526","Patrick J. Kelly","Attorney"
"2018-06-14T00:00:00.000","Grace E. Dixon Trust","0","1011 Commercial St. NE","Salem","OR","97301","Grace E. Dixon","Trustee"
"2018-01-12T00:00:00.000","Guild Mortgage Company","29","PO Box 85304","San Diego","CA","92186","James H. Madsen","Executive Vice President"
"2018-01-03T00:00:00.000","Habitat for Humanity of the Mid-Willamette Valley","3","PO Box 2247","Salem","OR","97308","Jerry Ambris","Executive Director"
"2018-04-13T00:00:00.000","Habitat for Humanity Portland/Metro East","0","693 Chemeketa Street NE","Salem","OR","97301","Steve Messinetti","President and CEO"
"2018-03-21T00:00:00.000","Habitat for Humanity Rogue Valley","1","515 E Main Street","Ashland","OR","97520","Jack Davis","Legal Representative"
"2018-01-08T00:00:00.000","HAPO Community Credit Union","0","PO Box 218","Pendleton","OR","97801","Araceli Serrano","Adjuster"
"2018-01-08T00:00:00.000","Heritage Grove Federal Credit Union","0","PO Box 2247","Salem","OR","97308","Matthew Forney","Vice President of Lending"
"2018-01-29T00:00:00.000","HMC ASSETS, LLC Solely In Its Capacity as Separate Trustee","1","1425 Greenway Drive, Suite 400","Irving","TX","75038","Natalie Owens","FC Supervisor"
"2018-01-11T00:00:00.000","HomeBanc","0","101 East Kennedy Blvd.","Tampa","FL","33602","Jeffrey D. Saunders","Executive Vice President"
"2018-06-21T00:00:00.000","HomeBridge Financial Services, Inc.","1","4375 Jutland Drive","San Diego","CA","92117","Rita Flick","Vice President"
"2018-06-22T00:00:00.000","Homecoming Property LLC","1","121 SW Morrison St, Sute 1850","Portland","OR","97204","William Lau","Member"
"2018-11-01T00:00:00.000","Home Point Financial Corp","0","4375 Jutland Drive","San Diego","CA","92117","Regina Benavides","Director"
"2018-01-18T00:00:00.000","Homestreet Bank","37","33405 8th Avenue South, Suite 100","Federal Way","WA","98003","Randall Hoffert","First Vice President"
"2018-09-11T00:00:00.000","Horton Bros. Inc., Employees Profit Sharing Trust","0","405 N. 5th Street","Coos Bay","OR","97420","Michelle Tidwell","Trustee"
"2018-06-07T00:00:00.000","Howard Hummel and Andrea J. Hummel","1","PO Box 5883","Eugene","OR","97405","Barry Davis","Attorney"
"2018-01-23T00:00:00.000","Icon Credit Union","0","7615 W. Riverside Dr.","Boise","ID","83713","John Cotner","Chief Lending Officer"
"2018-02-22T00:00:00.000","Intercap Lending","2",,,,,"Joleen Stevens","Default supervisor"
"2018-11-08T00:00:00.000","Interim Capital LLC","0","PO Box 200","Salem","OR","97301","Erich M. Paetsch","Attorney"
"2018-01-16T00:00:00.000","iQ Credit Union","0","PO Box 1739","Vancouver","WA","98668","John Hapke","Vice President of Consumer Lending"
"2018-02-23T00:00:00.000","James A. LaCoste Jr., T'tee of the James A. LaCoste Jr. Trust","0","PO Box 350","Sublimity","OR","97385","James A. LaCoste Jr.","Individual"
"2018-01-11T00:00:00.000","James B. Nutter & Company","18",,,,,"Michael Walters","Assistant Vice President"
"2018-03-29T00:00:00.000","James Corey","0","PO Box 350","Sublimity","OR","97385","James Corey","Individual"
"2018-03-29T00:00:00.000","James Corey","0","PO Box 350","Sublimity","OR","97385","James Corey","Individual"
"2018-06-05T00:00:00.000","Jill M. Peters and Scott E. Peters","0","693 Chemeketa St NE","Salem","OR","97301","Jill M Peters and Scott E. Peters","Individual"
"2018-05-23T00:00:00.000","Jim E. Liska","0","1246 NE Seventh Street, Suite B","Grants Pass","OR","97526","James R. Dole","Individual"
"2018-07-03T00:00:00.000","Joel T. Gisler","0","360 SW Bond Street, #500","Bend","OR","97702","Joel T. Gisler","Individual"
"2018-05-08T00:00:00.000","John Snook","2","1246 NE Seventh St. Suite B","Grants Pass","OR","97526","Duane Wm. Schultz","Attorney"
"2018-07-12T00:00:00.000","Jose A. Toscano","0","PO Box 430","Vale","OR","97918","Jose A. Toscano","Individual"
"2018-04-27T00:00:00.000","Judith Evangeline Winslow","0","767 Willamette St. Suite 302","Eugene","OR","97401","John C. Fisher","Attorney"
"2018-07-30T00:00:00.000","Karin Barntish, PR for the Estate of Joseph Edward Schmitz","0","5075 SW Griffith Dr., Suite 220","Beaverton","OR","97005","Karin Barntish","Personal Representative"
"2018-11-06T00:00:00.000","Kelly R. Alt","0","2941 NW Highway 101","Lincoln City","OR","97367","Brian D. Green","Attorney"
"2018-02-27T00:00:00.000","KeyBank, NA","75","4224 Ridge Lea Road","Amherst","NY","14226","Corinne A. Stein","Foreclosure Manager"
"2018-01-29T00:00:00.000","Kinecta Federal Credit Union","0",,,,,"Deborah M Valverde","Mortgage Default Supervisor"
"2018-01-11T00:00:00.000","Kingsmead Asset Holding Trust","6","4375 Jutland Drive","San Diego","CA","92117","Dana Powell","AVP Default Quality Assuance"
"2018-01-08T00:00:00.000","Klamath Public Employees Federal Credit Union","0",,,,,"Alesia Claybaugh","Executive Vice President"
"2018-03-09T00:00:00.000","Kondaur Capital Corporation","5",,,,,"Lorenzo Marin","Individual"
"2018-06-28T00:00:00.000","Kurt Franssen and Brian Franssen","0","975 Oak Street, Suit 700","Eugene","OR","97401","Kurt Franssen","Individual"
"2018-01-30T00:00:00.000","Lakeview Loan Servincing, LLC","67","4425 Ponce de Leon Blvd, MS 5-251","Coral Gables","FL","33146","Julio Aldecocea","Senior Vice President"
"2018-03-08T00:00:00.000","Land Home Financial Services, Inc","1","3611 South Harbor Boulevard","Santa Ana","CA","92704","Tejinder K Singh","Chief Servicing Officer"
"2018-05-31T00:00:00.000","Larry C. Hansen","0","411 Pine Street","Klamath Falls","OR","97601","Larry C. Hansen","Individual"
"2018-04-13T00:00:00.000","Larry E. Clark","0","381 Maple Drive","Otis","OR","97388","Larry E. Clark","Individual"
"2018-01-31T00:00:00.000","Lewis Hanson and Company, Inc.","0","PO Box 470","Salem","OR","97308","Tony Lewis","President"
"2018-01-17T00:00:00.000","Linda Oropeza, Trustee of the Aloysius P. Owen Revocable Living Trust of 2007","1",,,,,"Linda Oropeza","Trustee"
"2018-04-05T00:00:00.000","Linda Perkins","0","515 E Main Street","Ashland","OR","97520","Jack Davis","Legal Representative"
"2018-01-30T00:00:00.000","LinnCo Federal Credit Union","2","PO BOX 10886","Eugene","OR","97440","Muffie McQuistion","Collections Supervisor"
"2018-01-04T00:00:00.000","LNV Corporation","1","7195 Dallas Parkway","Plano","TX","95024","Grant A. Hamilton","Authorized loan servicer"
"2018-03-15T00:00:00.000","LoanDepot.com, LLC","14","108 1st Avenue South, Suite 202","Seattle","WA","98104","Sarah Sandoval","Servicing Compliance Manager"
"2018-01-04T00:00:00.000","LPP Mortgage, Inc. (f/k/a LLP Mortgage Ltd.)","1","7195 Dallas Parkway","Plano","TX","95024","Grant A. Hamilton","Authorized loan servicer"
"2018-06-14T00:00:00.000","Madeleine S. Nelsen","0","PO Box 1609","Beaverton","OR","97075","Madeleine Nelsen","Individual"
"2018-06-21T00:00:00.000","Malheur Federal Credit Union","0","PO Box 430","Vale","OR","97918","Dean Guyer","Vice President"
"2018-01-17T00:00:00.000","Marion and Polk Schools Credit Union (abn Maps Credit Union)","3","PO Box 12398","Salem","OR","97309","Angela Kropf","Director of Loan Servicing"
"2018-04-09T00:00:00.000","Mark Beecher & Jacquiline Beecher","0","590 Commercial Avenue","Coos Bay","OR","97420","Mark Beecher","Individual"
"2018-01-29T00:00:00.000","Matrix Financial Services Corporation","21","601 Carlson Parkway, Suite 1400","Minnetonka","MI","55305","Jesse Steinberg","Assistant Vice President"
"2018-08-31T00:00:00.000","MB Financial Bank, N.A.","1","17100 Gillette Ave","Irvine","CA","92614","Ray Stacy","Vice President"
"2018-04-09T00:00:00.000","Meridian 10 LLC","0","14 N. Central Ave. Suite 104","Medford","OR","97501","Joseph E. Kellerman","Legal Representative"
"2018-01-04T00:00:00.000","MGC Mortgage, Inc.","0","7195 Dallas Parkway","Plano","TX","95024","Grant A. Hamilton","Authorized loan servicer"
"2018-03-07T00:00:00.000","Michael V. Mondini and Erin Methered","0","PO Box 1270","Newport","OR","97365","Joel T. Janke","Attorney"
"2018-10-15T00:00:00.000","Mid America Mortgage, Inc.","80","4375 Jutland Drive","San Diego","CA","92117","Shanna Simmons","Secretary"
"2016-11-08T00:00:00.000","Mid America Mortgage, Inc. Ohio","1","3637 Sentara Way","Virginia Beach","VA","23452","Misty Kellihan","Foreclosure Specialist"
"2018-01-16T00:00:00.000","MidFirst Bank","18","999 NW Grand Blvd.","Oklahoma City","OK","73118","Thad Burr","Senior Vice President"
"2018-01-04T00:00:00.000","Mid Oregon Federal Credit Union","0","PO Box 6749","Bend","OR","97708","Robert Dennis","Enterprise Risk Manager"
"2018-01-29T00:00:00.000","Millicent Seales","0","PO Box 3938","Salem","OR","97302","Millicent Seales","Individual"
"2018-01-22T00:00:00.000","Mortgage Research Center LLC, d/b/a Veterans United Home Loans","6","1400 Veterans United Dr.","Columbia","MO","65203","John Meyer","Director of Servicing"
"2018-10-30T00:00:00.000","Mortgage Solutions Financial","1","1 Corporate Drive, Suite 360","Lake Zurich","IL","60047","Jeff Trusheim","CFO"
"2018-10-15T00:00:00.000","Mountain West Financial, Inc.","0","4375 Jutland Drive","San Diego","CA","92117","Brian Casey","Vice President"
"2018-01-09T00:00:00.000","M&T Bank","17","475 Crosspoint Parkway","Getzville","NY","14068","Christopher Zeis","Administrative Vice President"
"2018-05-08T00:00:00.000","M&T Bank","17","475 Crosspoint Parkway","Getzville","NY","14068","Christopher Zeis","Administrative VP"
"2018-01-22T00:00:00.000","MTSC Property Trust","0","PO Box 20999","El Sobrante","CA","94820","Gurpreet Aulqkh","Beneficiary"
