"registry_number","business_name","entity_type","registry_date","nonprofit_type","associated_name_type","first_name","middle_name","last_name","suffix","not_of_record_entity","entity_of_record_reg_number","entity_of_record_name","address","address_continued","city","state","zip_code"
"12016986","OREGON FIRE CHIEFS ASSOCIATION, INC.","DOMESTIC NONPROFIT CORPORATION","1988-06-21 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"25030 SW PARKWAY AVE","SUITE 330","WILSONVILLE","OR","97070"
"14038582","OREGON PROFESSIONAL PHOTOGRAPHERS ASSOCIATION INC","DOMESTIC NONPROFIT CORPORATION","1989-01-18 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"29750 SW COURTSIDE DR APT 6",,"WILSONVILLE","OR","97070"
"16384281","LEE H. AND MARION B. THOMPSON FOUNDATION","DOMESTIC NONPROFIT CORPORATION","1989-07-25 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8995 SW MILEY ROAD #201","WILSONVILLE","WILSONVILLE","OR","97070"
"16747081","FOUNTAINLAKES HOMEOWNERS ASSOCIATION, INC.","DOMESTIC NONPROFIT CORPORATION","1989-08-18 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"32251 SW LAKE DR",,"WILSONVILLE","OR","97070"
"17368788","REGION X HEAD START ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1989-10-02 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"OHSA","9140 SW PIONEER CT STE E","WILSONVILLE","OR","97070"
"17930686","AMERICAN LEGION AUXILIARY, DEPARTMENT OF OREGON","DOMESTIC NONPROFIT CORPORATION","1989-11-15 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"30450 SW PARKWAY AVE",,"WILSONVILLE","OR","97070"
"17884388","LOUVONNE HOMEOWNERS' ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1989-12-05 00:00:00","MUTUAL BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"PO BOX 776",,"WILSONVILLE","OR","97070"
"22201289","ASSOCIATION OF FUNDRAISING PROFESSIONALS, OREGON CHAPTER","DOMESTIC NONPROFIT CORPORATION","1990-10-30 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"28145 SW ICELAND AVENUE",,"WILSONVILLE","OR","97070"
"25312786","OREGON HOSPITALITY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","1991-06-25 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8565 SW SALISH LN STE 120",,"WILSONVILLE","OR","97070"
"30183289","CHARBONNEAU VILLAGE CONDOMINIUMS OWNERS' ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1992-06-24 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"PO BOX 86",,"WILSONVILLE","OR","97070"
"36361384","MERRYFIELD OWNERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1993-09-25 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"29732 SW YOUNG WY",,"WILSONVILLE","OR","97070"
"43021286","OREGON HEAD START ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1994-11-28 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"9140 SW PIONEER CT STE E",,"WILSONVILLE","OR","97070"
"43454289","WILSONVILLE-BOONES FERRY HISTORICAL SOCIETY","DOMESTIC NONPROFIT CORPORATION","1994-12-29 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"WILSONVILLE PUBLIC LIBARY","8200 SW WILSONVILLE RD","WILSONVILLE","OR","97070"
"45968088","WILSONVILLE HIGH SCHOOL BOOSTER CLUB","DOMESTIC NONPROFIT CORPORATION","1995-05-19 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"6800 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"45906088","WILSONVILLE ARTS AND CULTURE COUNCIL","DOMESTIC NONPROFIT CORPORATION","1995-06-23 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"12140 SW RIVERVIEW LN",,"WILSONVILLE","OR","97070"
"50358887","OREGON GUN OWNERS EDUCATIONAL FOUNDATION","DOMESTIC NONPROFIT CORPORATION","1996-03-04 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8600 SW ST HELENS DR",,"WILSONVILLE","OR","97070"
"51704386","LANDOVER HOMEOWNERS ASSOCIATION, INC.","DOMESTIC NONPROFIT CORPORATION","1996-05-13 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"28476 SW WAGNER ST",,"WILSONVILLE","OR","97070"
"53183985","RECLAIMING VICTORY MINISTRIES, INC.","DOMESTIC NONPROFIT CORPORATION","1996-08-16 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"30240 SW PARKWAY AVE STE 100",,"WILSONVILLE","OR","97070"
"53661089","BOECKMAN CREEK PARENT TEACHER ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1996-09-19 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"6700 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"55111489","WILSONVILLE YOUTH SPORTS, INC.","DOMESTIC NONPROFIT CORPORATION","1996-12-30 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"28367 SW WAGNER ST",,"WILSONVILLE","OR","97070"
"58779787","HAZELWOOD HOMEOWNERS' ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","1997-07-31 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"11055 SW MATZEN DR",,"WILSONVILLE","OR","97070"
"59344185","WILSONVILLE HIGH SCHOOL SR. ALL-NIGHT GRAD PARTY","DOMESTIC NONPROFIT CORPORATION","1997-09-09 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"WILSONVILLE HIGH SCHOOL","6800 SW WILSONVILLE RD","WILSONVILLE","OR","97070"
"59527581","WILSONVILLE COMMUNITY SHARING","DOMESTIC NONPROFIT CORPORATION","1997-09-19 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"28925 SW BOBERG RD",,"WILSONVILLE","OR","97070"
"66186082","WILSONVILLE PUBLIC LIBRARY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","1998-11-18 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8200 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"66216988","INZA R. WOOD MIDDLE SCHOOL PARENT TEACHER STUDENT ASSOCIATION, INC.","DOMESTIC NONPROFIT CORPORATION","1998-11-20 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"WOOD MIDDLE SCHOOL","11055 SW WILSONVILLE RD","WILSONVILLE","OR","97070"
"67248485","NIGHTMARE SOFTBALL","DOMESTIC NONPROFIT CORPORATION","1999-01-28 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"28565 SW CANYON CREEK RD S",,"WILSONVILLE","OR","97070"
"70125282","AGC OREGON-COLUMBIA CHAPTER FOUNDATION","DOMESTIC NONPROFIT CORPORATION","1999-07-19 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"9450 SW COMMERCE CIRCLE STE 200",,"WILSONVILLE","OR","97070"
"71584487","CANCER SKI OUT","DOMESTIC NONPROFIT CORPORATION","1999-10-15 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"9770 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"72498083","WILSONVILLE TOUCHDOWN CLUB","DOMESTIC NONPROFIT CORPORATION","1999-12-13 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"6800 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"74253882","CANYON CREEK ESTATES HOMEOWNERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2000-03-16 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"7518 SW ROANOKE DR",,"WILSONVILLE","OR","97070"
"74855181","""THE TOTAL DEVELOPMENT CENTER""","DOMESTIC NONPROFIT CORPORATION","2000-04-18 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8565 SW SALISH LN STE 150",,"WILSONVILLE","OR","97070"
"4166690","WILSONVILLE ROTARY FOUNDATION, INC.","DOMESTIC NONPROFIT CORPORATION","2001-09-25 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8200 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"5705397","OREGON FIRE CHIEFS FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2002-01-02 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"25030 SW PARKWAY AVE STE 330",,"WILSONVILLE","OR","97070"
"6568596","WESTERN FIRE CHIEFS' ASSOCIATION, INC.","FOREIGN NONPROFIT CORPORATION","2002-02-20 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"25030 SW PARKWAY AVE","SUITE 330","WILSONVILLE","OR","97070"
"9329996","EVERY MARRIAGE MATTERS, INC.","DOMESTIC NONPROFIT CORPORATION","2002-07-18 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"7197 SW LAKE BLUFF CT",,"WILSONVILLE","OR","97070"
"12093191","BUILDING A BETTER OREGON","DOMESTIC NONPROFIT CORPORATION","2002-12-26 00:00:00","MUTUAL BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"9450 SW COMMERCE CIR STE 200",,"WILSONVILLE","OR","97070"
"12757290","DELANO HOMEOWNERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2003-01-31 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"9375 SW COMMERCE CIRCLE #7",,"WILSONVILLE","OR","97070"
"13366893","CHARBONNEAU VILLAGE CENTER CONDOMINIUM","DOMESTIC NONPROFIT CORPORATION","2003-02-27 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"32000 SW CHARBONNEAU DR",,"WILSONVILLE","OR","97070"
"16111692","ARBOR LAKE TOWNHOME ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2003-07-16 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"6760 SW MOLALLA BEND RD",,"WILSONVILLE","OR","97070"
"16302697","WILSONVILLE GARDEN CLUB","DOMESTIC NONPROFIT CORPORATION","2003-07-25 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"PO BOX 3126",,"WILSONVILLE","OR","97070"
"16643991","OREGON ATHLETIC OFFICIALS' ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2003-08-12 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"2520 SW PARKWAY AVE STE 1",,"WILSONVILLE","OR","97070"
"16856098","WEST LINN - WILSONVILLE MUSIC AND ARTS PARTNERS","DOMESTIC NONPROFIT CORPORATION","2003-08-22 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"24820 SW NEWLAND RD",,"WILSONVILLE","OR","97070"
"17963190","WILSONVILLE FRIENDS OF THE LIBRARY","DOMESTIC NONPROFIT CORPORATION","2003-10-23 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8200 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"18336594","THE HART FAMILY FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2003-11-12 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"30170 SW OREPAC AVE",,"WILSONVILLE","OR","97070"
"18450197","WILSONVILLE BASKETBALL ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2003-11-19 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"11989 SW BARBER STREET",,"WILSONVILLE","OR","97070"
"22127799","PORTLAND HONDA DEALERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2004-05-24 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"30600 SW PARKWAY AVE",,"WILSONVILLE","OR","97070"
"22892293","WILSONVILLE COMMUNITY SENIORS, INC.","DOMESTIC NONPROFIT CORPORATION","2004-07-06 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"7965 SW WILSONVILLE RD",,"WILSONVILLE","OR","97070"
"30236699","OREGON SCHOOL ACTIVITIES ASSOCIATION FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2005-07-27 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"25200 SW PARKWAY AVE STE 1",,"WILSONVILLE","OR","97070"
"31946197","CASCADE COTTAGES HOMEOWNERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2005-10-27 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"7486 SW LAKESIDE LOOP",,"WILSONVILLE","OR","97070"
"32151698","VILLAGE GREEN OWNERS' ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2005-11-07 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"6760 SW MOLALLA BEND RD",,"WILSONVILLE","OR","97070"
"33034794","OREGON RAIL USERS LEAGUE","DOMESTIC NONPROFIT CORPORATION","2005-12-27 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"31502 SW ORCHARD DRIVE",,"WILSONVILLE","OR","97070"
"33293697","HOUSING RESOURCE PARTNERS, INC.","DOMESTIC NONPROFIT CORPORATION","2006-01-09 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"7948 SW SACAJAWEA WAY",,"WILSONVILLE","OR","97070"
"39476791","STRONG REFUGE FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2006-11-13 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"29100 SW TOWN CENTER LP W STE 100",,"WILSONVILLE","OR","97070"
"47126099","WILSONVILLE ROBOTICS STEWARDSHIP GROUP","DOMESTIC NONPROFIT CORPORATION","2007-10-17 00:00:00","PUBLIC BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"WILSONVILLE HIGH SCHOOL","6800 SW WILSONVILLE RD","WILSONVILLE","OR","97070"
"48880694","STAFFORD WOODS CONDOMINIUM OWNERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2008-01-09 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"25030 SW PARKWAY AVE",,"WILSONVILLE","OR","97070"
"50367490","MULTICULTURAL ART FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2008-03-17 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"32665 SW LAKE POINT COURT",,"WILSONVILLE","OR","97070"
"51134592","OREGON ESSENTIAL WORKER IMMIGRATION COALITION","DOMESTIC NONPROFIT CORPORATION","2008-04-07 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"29751 SW TOWN CENTER LP W",,"WILSONVILLE","OR","97070"
"51191196","CLACKAMAS COUNTY DENTAL SOCIETY","DOMESTIC NONPROFIT CORPORATION","2008-04-21 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"8699 SW SUN PL",,"WILSONVILLE","OR","97070"
"52616696","THE COLLINS COMPANIES FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2008-06-09 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"29100 SW TOWN CENTER LOOP W STE 300",,"WILSONVILLE","OR","97070"
"56565691","NORTHWEST SOCIETY OF INTERIOR DESIGNERS OF OREGON","DOMESTIC NONPROFIT CORPORATION","2008-12-15 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"32435 SW ESTATES POST RD",,"WILSONVILLE","OR","97070"
"57703796","THE OREGON AMERICAN LEGION FOUNDATION","DOMESTIC NONPROFIT CORPORATION","2009-02-04 00:00:00","PUBLIC BENEFIT","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"30450 SW PARKWAY AVE",,"WILSONVILLE","OR","97070"
"58413791","CARVALHO CONDOMINIUM OWNERS ASSOCIATION","DOMESTIC NONPROFIT CORPORATION","2009-03-04 00:00:00","MUTUAL BENEFIT WITH MEMBERS","PRINCIPAL PLACE OF BUSINESS",,,,,,,,"29010 SW VILLEBOIS DR S",,"WILSONVILLE","OR","97070"
