"registry_date","business_name","address","city","entity_type","first_name","last_name","registry_number","associated_name_type","address_continued","state","zip","jurisdiction","business_details"
"2018-08-16T00:00:00.000","HS MERCANTILE VILLAGE VENTURE, LLC","2100 MCKINNEY AVE STE 800","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"146841697","MAILING ADDRESS",,"TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=146841697&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-10-09T09:16:00.000","PEAK HEATING & AIR LLC","362 MAIN ST #2","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"148400492","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148400492&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-10-23T00:00:00.000","FRIENDS OF THE DALLAS AQUATIC CENTER","623 SW HAYTER ST","DALLAS","DOMESTIC NONPROFIT CORPORATION",,,"148867997","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148867997&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-11-01T15:39:07.000","LOTTEN CONSTRUCTION, LLC","16725 HIGHWAY 22","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"149181992","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=149181992&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-09-21T00:00:00.000","METAL BUILDING MEXICANO LLC","1214 SE UGLOW AVENUE","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"125171793","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=125171793&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-07-05T00:00:00.000","RIVERGATE V ASSOCIATES, LLC","2100 MCKINNEY AVE STE 800","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"133969196","MAILING ADDRESS",,"TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133969196&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-11-14T00:00:00.000","COLUMBIA OREGON 98TH INDUSTRIAL, LLC","2000 MCKINNEY AVENUE STE 1000","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"126667799","MAILING ADDRESS",,"TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=126667799&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-08-17T12:32:23.000","CHERRY CITY MOVERS LLC","16445 ELLENDALE RD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"146451091","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=146451091&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-04-14T11:11:42.000","NAVIGATE INVESTIGATIONS LLC","PO BOX 1074","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"131461691","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=131461691&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-07-05T00:00:00.000","KUMDUCK, LLC","PO BOX 397","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"133996595","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133996595&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-09-20T14:24:09.000","745 3RD ST INDEPENDENCE LLC","306 DENTON AVE","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"147884597","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=147884597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-10-01T09:01:30.000","HANDZY FOOD LLC","15185 FERNS CORNER ROAD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"145186391","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=145186391&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-12-06T10:59:00.000","KEEP IT KLEAN, LLC","PO BOX 627","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"138491790","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=138491790&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-03-22T15:25:19.000","SARAH OWRE REAL ESTATE INC","392 SE IRONWOOD AVE","DALLAS","DOMESTIC BUSINESS CORPORATION",,,"142200492","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=142200492&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-03-21T14:20:46.000","WORLD IN HER HANDS MASSAGE THERAPY & WELLNESS LLC","773 SW WASHINGTON ST","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"142151992","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=142151992&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-03-21T00:00:00.000","RALLY CLEANING INC.","15009 ORCHARD KNOB RD","DALLAS","DOMESTIC BUSINESS CORPORATION",,,"142171990","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=142171990&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-06-22T15:58:49.000","JACK'S PLACE, LLC","10837 FERNDALE ROAD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"145285896","MAILING ADDRESS",,"TX","75238","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=145285896&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-08-09T10:52:58.000","FPT OPERATING COMPANY, LLC","12712 PARK CENTRAL DR SUITE 350","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"146635198","MAILING ADDRESS",,"TX","75251","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=146635198&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-10-24T13:36:56.000","HOVER VISUALS LLC","1401 W ELLENDALE AVE UNIT 13","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"148923899","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148923899&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-10-25T11:07:52.000","WILLOW BRANCH HORSE HAVEN & REFUGE","12455 MYERS RD","DALLAS","DOMESTIC NONPROFIT CORPORATION",,,"148953292","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148953292&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-06-24T09:36:44.000","SASSY ON THE COAST, LLC","488 SW FAIRLAWN CT","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"122785595","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=122785595&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-07-21T00:00:00.000","CITY GLEANNS, LLC","PO BOX 489","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"123488496","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=123488496&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-09-14T15:40:30.000","DAVE & BUSTER'S MANAGEMENT CORPORATION, INC.","LEGAL DEPARTMENT","DALLAS","FOREIGN BUSINESS CORPORATION",,,"124972894","MAILING ADDRESS","2481 MANANA DR","TX","75220","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=124972894&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-01-18T11:28:52.000","ANTIOCH LLC","12377 MERIT DR","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"128442696","MAILING ADDRESS","SUITE 900","TX","75251","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=128442696&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-10-10T15:06:40.000","COMPASSION MEDICAL TRANSPORT LLC","4890 LIBERTY RD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"125719096","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=125719096&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-11-04T09:40:20.000","CRAYON SOFTWARE EXPERTS LLC","12221 MERIT DRIVE","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"126336296","MAILING ADDRESS","SUITE 800","TX","75251","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=126336296&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-12-20T00:00:00.000","EMPLOYER DIRECT HEALTHCARE LLC","2100 ROSS AVE STE 550","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"127176295","MAILING ADDRESS",,"TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=127176295&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-01-18T11:00:51.000","FRIENDLY FARMER INVESTMENTS LLC","12377 MERIT DR STE 900","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"128439593","MAILING ADDRESS",,"TX","75251","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=128439593&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-03-01T08:02:20.000","DALLAS OREGON RECREATION INC","648 SE COTTONWOOD LN","DALLAS","DOMESTIC NONPROFIT CORPORATION",,,"129837290","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=129837290&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-02-24T14:05:30.000","A&T TRUCKING LLC","590 NW BYERS LN","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"129735395","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=129735395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-04-03T08:53:13.000","HANSEN LANDSCAPING LLC","16240 OAKDALE RD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"131028599","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=131028599&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-03-27T15:21:47.000","STARLITE ENTERTAINMENT INC","771 SE AZALEA AVE","DALLAS","DOMESTIC BUSINESS CORPORATION",,,"130831597","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=130831597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-07-03T00:00:00.000","HBH&G, LLC","1309 SW FAIRVIEW AVE","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"133950394","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133950394&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-09-20T00:00:00.000","FOWLER WASHINGTON LLC","PO BOX 818","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"147896195","MAILING ADDRESS","12775 WESTVIEW DR","OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=147896195&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-05-25T00:00:00.000","TABOR CREST PROPCO II LLC","4949 WESTGROVE DR STE 200","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"132801895","MAILING ADDRESS",,"TX","75248","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=132801895&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-06-21T00:00:00.000","JACOB HOFENBREDL TRUCKING LLC","566 SE MIFFLIN ST","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"133634592","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133634592&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-08-04T08:50:26.000","BROWN'S SUPERIOR EXCAVATION & HARDSCAPES LLC","9750 SMITHFIELD RD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"134876895","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=134876895&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-08-04T00:00:00.000","CRUSE INTERIORS, LLC.","388 NW DENTON AVE","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"134941293","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=134941293&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-09-26T00:00:00.000","THE ROTARY CLUB OF DALLAS, OREGON USA","PO BOX 536","DALLAS","DOMESTIC NONPROFIT CORPORATION",,,"136453297","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=136453297&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2017-12-05T08:49:07.000","INDEPENDENT POWER LLC","PO BOX 181","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"138454996","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=138454996&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-02-15T12:33:11.000","GENTLE HAVEN MUSIC WEB DESIGN LLC","756 SE GREENLEE ST","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"140933391","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=140933391&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-02-09T10:24:33.000","SOLUTIONS ACCOUNTING AND BUSINESS SERVICES, LLC","PO BOX 134","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"140737099","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=140737099&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-03-07T12:51:39.000","NHT BEAVERTON, LLC","300 CRESCENT COURT","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"141660696","MAILING ADDRESS","SUITE 700","TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=141660696&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-03-14T10:15:14.000","TFORCE HOLDINGS USA, INC.","14881 QUORUM DR STE 700","DALLAS","FOREIGN BUSINESS CORPORATION",,,"141894592","MAILING ADDRESS",,"TX","75254","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=141894592&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-03-27T00:00:00.000","MESSENGERS CHURCH, INC.","704 NW ASHLEY ST","DALLAS","DOMESTIC NONPROFIT CORPORATION",,,"142321397","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=142321397&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-04-11T00:00:00.000","AM/DRI COLUMBIA, LLC","3012 FAIRMOUNT ST STE 100","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"142910595","MAILING ADDRESS",,"TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=142910595&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-06-18T00:00:00.000","DAVID TROWBRIDGE CONSTRUCTION LLC","277 NE HOLIDAY AVE","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"145111597","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=145111597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-06-14T00:00:00.000","SLABTOWN JV, LLC","2001 ROSS AVENUE","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"144979598","MAILING ADDRESS","SUITE 3400","TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=144979598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-08-09T00:00:00.000","GOTHRO & OLIVIER FAMILY VINEYARDS, LLC","15660 OAKDALE RD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"146644893","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=146644893&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-10-24T00:00:00.000","RN VILLA PROPCO LLC","4949 WESTGROVE DR STE 200","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"148934490","MAILING ADDRESS",,"TX","75248","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=148934490&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-08-06T00:00:00.000","HIGH STREET PORTLAND DEVELOPMENT, INC.","2100 MCKINNEY AVE STE 800","DALLAS","FOREIGN BUSINESS CORPORATION",,,"146541495","MAILING ADDRESS",,"TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=146541495&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2018-08-03T00:00:00.000","MIKE'S HOT ROD INTERIORS & UPHOLSTERY LLC","502 HILLCREST DR","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"146477096","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=146477096&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2014-01-24T00:00:00.000","MILL CREEK FUND I, LLC","5910 N CENTRAL EXPRESSWAY","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"99333990","MAILING ADDRESS","SUITE 1100","TX","75206","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=99333990&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-06-24T09:31:56.000","CLARION SOLUTIONS, LLC","342 NW FOXGLOVE ST","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"122784598","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=122784598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-07-11T00:00:00.000","BHI STORAGE BELMONT, LLC","2001 ROSS AVENUE","DALLAS","FOREIGN LIMITED LIABILITY COMPANY",,,"123205395","MAILING ADDRESS","SUITE 3400","TX","75201","DE","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=123205395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-07-08T12:53:36.000","LAKESIDE INVESTMENT GROUP LLC","PO BOX 627","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"123135790","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=123135790&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-08-15T09:51:54.000","J AND T FARM AND RENTALS LLC","4570 LIBERTY RD","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"124122490","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=124122490&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-08-15T08:19:42.000","BACKLIGHT MARKETING COMPANY LLC","1450 SW CHURCH ST","DALLAS","DOMESTIC LIMITED LIABILITY COMPANY",,,"124108994","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=124108994&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2014-03-06T14:16:10.000","OBSIDIAN RESOURCES INC.","5401 N CENTRAL EXPY STE 300","DALLAS","DOMESTIC BUSINESS CORPORATION",,,"100187392","MAILING ADDRESS",,"TX","75205","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=100187392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"2016-09-01T08:58:45.000","LIBERTY ADMINISTRATION, INC.","5425 LIBERTY RD","DALLAS","DOMESTIC BUSINESS CORPORATION",,,"124617093","MAILING ADDRESS",,"OR","97338","OR","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=124617093&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
