"business_name","first_name","last_name","address_","zip_code"
"WHISKEY RIVER BAR LLC","MICHAEL","SUMPTER","55250 VELVET CT","97707"
"WHISKEY RIVER BAR LLC",,,"56880 VENTURE LN","97707"
"WHISKEY RIVER BAR LLC","MICHAEL","SUMPTER","55250 VELVET CT","97707"
"OASIS",,,"62850 DESCHUTES ROAD","97701"
"OASIS","SUSAN","COETZEE","62850 DESCHUTES RD","97701"
"OASIS","SUSAN","COETZEE","62850 DESCHUTES RD","97701"
"OASIS","SEAN","COETZEE","62850 DESCHUTES RD","97701"
"SUN COUNTRY CLEANING AND JUNK REMOVAL LLC","VICTORIA","COFFMAN","22610 NELSON RD","97701"
"SUN COUNTRY CLEANING AND JUNK REMOVAL LLC",,,"BEND OR 97708","97708"
"SUN COUNTRY CLEANING AND JUNK REMOVAL LLC",,,"22610 NELSON RD","97701"
"SUN COUNTRY CLEANING AND JUNK REMOVAL LLC","VICTORIA","COFFMAN","22610 NELSON RD","97701"
"BUILDON INC.","JEMAR","WARD","2645 NE COMMUNITY LN","97701"
"SOUTH COUNTY ELECTRIC LLC","JASON","ROY","17166 MERCED RD","97707"
"SOUTH COUNTY ELECTRIC LLC",,,"17166 MERCED RD","97707"
"SOUTH COUNTY ELECTRIC LLC","JASON","ROY","17166 MERCED RD","97707"
"SOUTH COUNTY ELECTRIC LLC",,,"17166 MERCED RD","97707"
"SOUTH COUNTY ELECTRIC LLC","JASON","ROY","17166 MERCED RD","97707"
"WELLNESS INNOVATIONS LLC","ERIK","ZAMBONI","497 SW CENTURY DRIVE","97702"
"WELLNESS INNOVATIONS LLC",,,"497 SW CENTURY DRIVE","97702"
"WELLNESS INNOVATIONS LLC",,,"497 SW CENTURY DRIVE","97702"
"WELLNESS INNOVATIONS LLC","ERIK","ZAMBONI","497 SW CENTURY DRIVE","97702"
"BLUE STRIPE INDUSTRIES LLC","JOHN","GLASIER","20590 EMPIRE AVE","97701"
"BLUE STRIPE INDUSTRIES LLC",,,"20590 EMPIRE AVE","97701"
"BLUE STRIPE INDUSTRIES LLC","JOHN","GLASIER","20590 EMPIRE AVE","97701"
"BLUE STRIPE INDUSTRIES LLC",,,"20590 EMPIRE AVE","97701"
"BLUE STRIPE INDUSTRIES LLC","JOHN","GLASIER","20590 EMPIRE AVE","97701"
"CHRISTOPHER TSONGAS LLC","CHRISTOPHER","TSONGAS","1250 NW DISCOVERY PARK DRIVE","97703"
"CHRISTOPHER TSONGAS LLC",,,"1250 NW DISCOVERY PARK DRIVE","97703"
"CHRISTOPHER TSONGAS LLC","CHRISTOPHER","TSONGAS","1250 NW DISCOVERY PARK DRIVE","97703"
"CHRISTOPHER TSONGAS LLC",,,"1250 NW DISCOVERY PARK DRIVE","97703"
"CHRISTOPHER TSONGAS LLC","CHRISTOPHER","TSONGAS","1250 NW DISCOVERY PARK DRIVE","97703"
"SKILLINGS PROPERTIES LLC","CHERIE","SKILLINGS","PO BOX 6832","97708"
"SKILLINGS PROPERTIES LLC",,,"PO BOX 6832","97708"
"SKILLINGS PROPERTIES LLC","CHERIE","SKILLINGS","PO BOX 6832","97708"
"SKILLINGS PROPERTIES LLC","DANIEL","SKILLINGS","PO BOX 6832","97708"
"SKILLINGS PROPERTIES LLC",,,"26225 NE WALKER RD","97701"
"SKILLINGS PROPERTIES LLC","CHERIE","SKILLINGS","26225 NE WALKER RD","97701"
"TC MASONRY LLC","BRIANNA","JAMES","2937 NE NIKKI CT","97701"
"TC MASONRY LLC",,,"2937 NE NIKKI CT","97701"
"TC MASONRY LLC",,,"2937 NE NIKKI CT","97701"
"TC MASONRY LLC","THOMAS","EDMUNSON","2937 NE NIKKI CT","97701"
"THAT FURROW CREW LLC","JOHN","FURROW","61343 BRIANNE PL","97702"
"THAT FURROW CREW LLC",,,"61343 BRIANNE PL","97702"
"THAT FURROW CREW LLC","JOHN","FURROW","61343 BRIANNE PL","97702"
"THAT FURROW CREW LLC",,,"61343 BRIANNE PL","97702"
"THAT FURROW CREW LLC",,,"19083 SADDLEBACK LN","97703"
"BLACK & WHITE BOOKKEEPING LLC","AMY","PONTELANDOLFO","19827 8TH ST","97703"
"BLACK & WHITE BOOKKEEPING LLC",,,"19827 8TH ST","97703"
"BLACK & WHITE BOOKKEEPING LLC",,,"19827 8TH ST","97703"
"BLACK & WHITE BOOKKEEPING LLC","AMY","PONTELANDOLFO","19827 8TH ST","97703"
"TWO RIDERS LLC","DAVID","WOODWORTH","706 SW INDUSTRIAL WAY STE 100","97702"
"TWO RIDERS LLC",,,"706 SW INDUSTRIAL WAY STE 100","97702"
"TWO RIDERS LLC","DAVID","WOODWORTH","706 SW INDUSTRIAL WAY STE 100","97702"
"TWO RIDERS LLC",,,"706 SW INDUSTRIAL WAY STE 100","97702"
"TWO RIDERS LLC","DAVID","WOODWORTH","706 SW INDUSTRIAL WAY STE 100","97702"
"MELTED BROW BAR& SKINCARE LLC","KELLY","GAMBINO","20125 CIRRUS CT","97702"
"MELTED BROW BAR& SKINCARE LLC",,,"20215 CIRRUS CT","97702"
"MELTED BROW BAR& SKINCARE LLC","KELLY","GAMBINO","20125 CIRRUS CT # C","97702"
"MELTED BROW BAR& SKINCARE LLC",,,"202125 CIRRUS CT","97702"
"MELTED BROW BAR& SKINCARE LLC","KELLY","GAMBINO","20125 CIRRUS CT","97702"
"OPEN DOOR HEALING LLC","CATHERINE","EASON","1289 NE NOE STREET","97701"
"OPEN DOOR HEALING LLC",,,"1289 NE NOE STREET","97701"
"OPEN DOOR HEALING LLC","CATHERINE","EASON","1289 NE NOE STREET","97701"
"OPEN DOOR HEALING LLC",,,"1289 NE NOE STREET","97701"
"OPEN DOOR HEALING LLC","CATHERINE","EASON","1289 NE NOE STREET","97701"
"BLG PROPERTIES, LLC","BRIAN","GASKINS","63179 DESERT SAGE STREET","97701"
"BLG PROPERTIES, LLC",,,"63179 DESERT SAGE STREET","97701"
"PERPETUAL BUILDS LLC","MARTIN","DECK","432 NW LAVA RD","97703"
"PERPETUAL BUILDS LLC",,,"432 NW LAVA RD","97703"
"PERPETUAL BUILDS LLC","MARTIN","DECK","432 NW LAVA RD","97703"
"PERPETUAL BUILDS LLC","MARTIN","DECK","432 NW LAVA RD","97703"
"PERPETUAL BUILDS LLC",,,"432 NW LAVA RD","97703"
"PERPETUAL BUILDS LLC","MARTIN","DECK","432 NW LAVA RD","97703"
"PRT - BROOKLYN, LLC","PHIL","TRANCHIDA","2777 NE RED OAK DR","97701"
"PRT - BROOKLYN, LLC",,,"2777 NE RED OAK DR","97701"
"PRT - BROOKLYN, LLC","RACHEL","TRANCHIDA","2777 NE RED OAK DR","97701"
"PRT - BROOKLYN, LLC",,,"2777 NE RED OAK DR","97701"
"PRT - BROOKLYN, LLC","RACHEL","TRANCHIDA","2777 NE RED OAK DR","97701"
"LUX BEAUTY BEND LLC","MEGHANN","BUTSCHY","18966 RIVERWOODS DRIVE","97703"
"LUX BEAUTY BEND LLC",,,"18966 RIVERWOODS DRIVE","97702"
"LUX BEAUTY BEND LLC","MEGHANN","BUTSCHY","18966 RIVER WOODS DR","97702"
"LUX BEAUTY BEND LLC",,,"18966 RIVER WOODS DR","97702"
"LUX BEAUTY BEND LLC","MEGHANN","BUTSCHY","18966 RIVER WOODS DR","97702"
"JIM MORRIS CONSULTING LLC","JIM","MORRIS","2668 NE JONES RD","97701"
"JIM MORRIS CONSULTING LLC",,,"2668 NE JONES RD","97701"
"JIM MORRIS CONSULTING LLC","JIM","MORRIS","2668 NE JONES RD","97701"
"JIM MORRIS CONSULTING LLC",,,"2668 NE JONES RD","97701"
"JIM MORRIS CONSULTING LLC","JIM","MORRIS","2668 NE JONES RD","97701"
"GLAST TECHNOLOGIES LLC",,,"775 SW BONNETT WAY STE 220","97702"
"GLAST TECHNOLOGIES LLC",,,"775 SW BONNETT WAY STE 220","97702"
"GLAST TECHNOLOGIES LLC",,,"775 SW BONNETT WAY","97702"
"RESIDENTIAL MAINTENANCE & REPAIRS","GARY","SAWYERS","3044 NE CHARLESTON CT","97701"
"RESIDENTIAL MAINTENANCE & REPAIRS",,,"3044 NE CHARLESTON CT","97701"
"RESIDENTIAL MAINTENANCE & REPAIRS","GARY","SAWYERS","3044 NE CHARLESTON CT","97701"
"TRES CHIC LLC","JULIA","PEREZ","841 NW BOND ST STE 1","97703"
"TRES CHIC LLC",,,"841 NW BOND ST STE 1","97703"
"TRES CHIC LLC","JULIA","PEREZ","841 NW BOND ST STE 1","97703"
"TRES CHIC LLC",,,"841 NW","97703"
"TRES CHIC LLC","JULIA","PEREZ","3129 NE MONTE VISTA LN","97701"
"FORESTBROOK LOOP LLC","PHILLIP","BROTHERS","18895 RIDGELINE DR","97703"
"FORESTBROOK LOOP LLC","PHILLIP","BROTHERS","18895 RIDGELINE DR","97703"
"FORESTBROOK LOOP LLC",,,"18895 RIDGELINE DR","97703"
"CASCADE HASSON SOTHEBY'S INTERNATIONAL REALTY","CHRIS","HATFIELD","400 SW BLUFF DR","97702"
"CASCADE HASSON SOTHEBY'S INTERNATIONAL REALTY",,,"650 SW BOND ST STE 100","97702"
"CASCADE HASSON SOTHEBY'S INTERNATIONAL REALTY",,,"650 SW BOND ST STE 100","97702"
"BENDER MENDER LLC","DOUGLAS","PATE","806 NW BROOKS ST","97703"
"BENDER MENDER LLC","KRYSTAL","PATE","806 NW BROOKS ST","97703"
"BENDER MENDER LLC",,,"806 NW BROOKS ST","97703"
"BENDER MENDER LLC","DOUGLAS","PATE","806 NW BROOKS ST","97703"
"BENDER MENDER LLC","KRYSTAL","PATE","806 NW BROOKS ST","97703"
"BENDER MENDER LLC",,,"806 NW BROOKS ST","97703"
"MISS. EMMAS PLAYCARE","EMMA","DOOLEY","19260 GALEN RD","97702"
"MISS. EMMAS PLAYCARE",,,"19260 GALEN RD","97702"
"MISS. EMMAS PLAYCARE","EMMA","DOOLEY","19260 GALEN RD","97702"
"ENDEAVOR HOME INSPECTIONS LLC","PATRICK","SHIELDS","614 B NW DELAWARE AVE","97703"
"ENDEAVOR HOME INSPECTIONS LLC",,,"614 B NW DELAWARE AVE","97703"
"ENDEAVOR HOME INSPECTIONS LLC","PATRICK","SHIELDS","614 B NW DELAWARE AVE","97703"
"ENDEAVOR HOME INSPECTIONS LLC",,,"614 B NW DELAWARE AVE","97703"
"ENDEAVOR HOME INSPECTIONS LLC","PATRICK","SHIELDS","614 B NW DELAWARE AVE","97703"
"CINDER BUTTE MEAT COMPANY","MISTY","JOHNSON","400 SW BLUFF DR","97702"
"CARL'S ART","CARL","SHOEMAKER","312 NE 5TH ST","97701"
"CARL'S ART",,,"312 NE 5TH ST","97701"
"CARL'S ART","CARL","SHOEMAKER","312 NE 5TH ST","97701"
"SUBDIVISIONS NW HOLDINGS LLC",,,"168 NW GREENWOOD AVENUE","97703"
"SUBDIVISIONS NW HOLDINGS LLC","DAVID","SMILEY","168 NW GREENWOOD AVENUE","97703"
"1868 DESIGNS","CHRIS","MOLLOY","1881 NE MOONGLOW CT","97701"
"1868 DESIGNS",,,"1881 NE MOONGLOW CT","97701"
"1868 DESIGNS","CHRISTOPHER","MOLLOY","1881 NE MOONGLOW CT","97701"
"PACKS DISTRIBUTION, LLC","ADRIANNE","COPPINGER","62655 COUNTY LINE ROAD","97701"
"PACKS DISTRIBUTION, LLC",,,"62655 COUNTY LINE ROAD","97701"
"PACKS DISTRIBUTION, LLC","ADRIANNE","COPPINGER","62655 COUNTY LINE ROAD","97701"
"PACKS DISTRIBUTION, LLC","CYNTHIA","KOCH","17023 COOPER DRIVE","97707"
"PACKS DISTRIBUTION, LLC","LYLE","COPPINGER","62655 COUNTY LINE ROAD","97701"
"PACKS DISTRIBUTION, LLC",,,"62655 COUNTY LINE RD","97701"
"PACKS DISTRIBUTION, LLC","ADRIANNE","COPPINGER","62655 COUNTY LINE ROAD","97701"
"SIMPLE BEAUTY BY ABBY LLC","ABIGAIL","JACKSON","63554 RANCH VILLAGE DR","97701"
"SIMPLE BEAUTY BY ABBY LLC",,,"63554 RANCH VILLAGE DR","97701"
"SIMPLE BEAUTY BY ABBY LLC","ABIGAIL","JACKSON","63554 RANCH VILLAGE DR","97701"
"SIMPLE BEAUTY BY ABBY LLC",,,"63554 RANCH VILLAGE DR","97701"
"SIMPLE BEAUTY BY ABBY LLC",,,"19083 SADDLEBACK LN","97703"
"GREENWOOD MEDICAL, LLC","CHAD","STEPHENSON","409 NE GREENWOOD AVENUE SUITE 100","97701"
"GREENWOOD MEDICAL, LLC",,,"360 SW BOND STREET SUITE 400","97702"
"GREENWOOD MEDICAL, LLC","CHAD","STEPHENSON","409 NE GREENWOOD AVENUE SUITE 100","97701"
"GREENWOOD MEDICAL, LLC",,,"409 NE GREENWOOD AVENUE SUITE 100","97701"
"GREENWOOD MEDICAL, LLC","BRENT","KINKADE","360 SW BOND STREET SUITE 400","97702"
"FATIMA'S LUCECITA","FATIMA","CASTRO RODRIGUEZ","63725 HUNTERS CIR","97701"
"FATIMA'S LUCECITA",,,"63725 HUNTERS CIR","97701"
"FATIMA'S LUCECITA","FATIMA","CASTRO RODRIGUEZ","63725 HUNTERS CIR","97701"
"FARMSCAPE CUSTOM GARDENING","EMILY","MARICLE","66050 GERKING MARKET RD","97703"
"FARMSCAPE CUSTOM GARDENING",,,"66050 GERKING MARKET RD","97703"
"FARMSCAPE CUSTOM GARDENING","EMILY","MARICLE","66050 GERKING MARKET RD","97703"
"EVF MARKETING",,,"403 NE DEKALB AVE APT 1","97701"
"EVF MARKETING",,,"403 NE DEKALB AVE APT1","97701"
"EVF MARKETING","JEFF","ROOF","403 NE DEKALB AVE APT1","97701"
"BOOK READING JENN","JENNIFER","STEWARD","61115 MAGNOLIA LN","97702"
"BOOK READING JENN",,,"61115 MAGNOLIA LN","97702"
"BOOK READING JENN","JENNIFER","STEWARD","61115 MAGNOLIA LN","97702"
"JOSH GOURLEY INSPECTIONS & REPAIR LLC","JOSH","GOURLEY","22370 HIGHWAY 20","97701"
"JOSH GOURLEY INSPECTIONS & REPAIR LLC",,,"22370 HIGHWAY 20","97701"
"JOSH GOURLEY INSPECTIONS & REPAIR LLC","JOSH","GOURLEY","22370 HIGHWAY 20","97701"
"JOSH GOURLEY INSPECTIONS & REPAIR LLC",,,"22370 HIGHWAY 20","97701"
"JOSH GOURLEY INSPECTIONS & REPAIR LLC","JOSH","GOURLEY","22370 HIGHWAY 20","97701"
"SHAKTI FARM DESIGN","SHIV","SHAKTI","64155 HUNNELL ROAD","97703"
"SHAKTI FARM DESIGN",,,"64155 HUNNELL ROAD","97703"
"SHAKTI FARM DESIGN","SHIV","SHAKTI","64155 HUNNELL RD","97703"
"KISMET YOGA & RETREATS","LORETTA","ROBBINS","20612 DAISY LN","97702"
"KISMET YOGA & RETREATS",,,"20612 DAISY LN","97702"
"KISMET YOGA & RETREATS","LORETTA","ROBBINS","20612 DAISY LN","97702"
"EARTH BEND LLC","ERIN","THAMES","18575 SW CENTURY DR # 912","97702"
"EARTH BEND LLC",,,"18575 SW CENTURY DR # 912","97702"
"PATH OF KINDNESS LLC","SHIV","SHAKTI","64155 HUNNELL RD","97703"
"PATH OF KINDNESS LLC",,,"64155 HUNNELL RD","97703"
"PATH OF KINDNESS LLC","SHIV","SHAKTI","64155 HUNNELL RD","97703"
"PATH OF KINDNESS LLC",,,"64155 HUNNELL RD","97703"
"PATH OF KINDNESS LLC","SHIV","SHAKTI","64155 HUNNELL RD","97703"
"GOOD FIGHT PERSONAL TRAINING","JOSIAH","O'MALLEY","PO BOX 3051","97707"
"GOOD FIGHT PERSONAL TRAINING",,,"17286 INDIO ROAD","97707"
"GOOD FIGHT PERSONAL TRAINING","JOSIAH","O'MALLEY","17286 INDIO ROAD","97707"
"MARK H. ENKER LLC",,,"61318 TETHEROW VISTA DR","97702"
"MARK H. ENKER LLC","MARK","ENKER","61318 TETHEROW VISTA DR","97702"
"MARK H. ENKER LLC",,,"61318 TETHEROW VISTA DR","97702"
"MARK H. ENKER LLC","MARK","ENKER","61318 TETHEROW VISTA DR","97702"
"SUNNYSIDE LEADERSHIP & CONSULTING LLC","ASHLEY","PICERNO","63083 DAKOTA DR","97701"
"SUNNYSIDE LEADERSHIP & CONSULTING LLC",,,"63083 DAKOTA DR","97701"
"SUNNYSIDE LEADERSHIP & CONSULTING LLC","ASHLEY","PICERNO","63083 DAKOTA DR","97701"
"SUNNYSIDE LEADERSHIP & CONSULTING LLC",,,"63083 DAKOTA DR","97701"
"SUNNYSIDE LEADERSHIP & CONSULTING LLC","ASHLEY","PICERNO","63083 DAKOTA DR","97701"
"GOOD HUMAN BRANDS 3 LLC",,,"1465 NE 3RD ST","97701"
"BLIZ AVIATION LLC","WILLIAM","MUZIO","64085 TANGLEWOOD RD","97703"
"BLIZ AVIATION LLC",,,"63305 GIBSON AIR RD #56","97703"
"BLIZ AVIATION LLC","ELIZABETH","MUZIO","64085 TANGLEWOOD RD","97703"
"BLIZ AVIATION LLC",,,"63305 GIBSON AIR RD #56","97701"
"BLIZ AVIATION LLC","WILLIAM","MUZIO","64085 TANGLEWOOD RD","97703"
"BLISS CHAINS LLC","GENESIS","ILADA","1616","97701"
"BLISS CHAINS LLC",,,"1616 NE 12TH ST","97701"
"BLISS CHAINS LLC","GENESIS","GARCIA LLADA","1616 NE 12TH ST","97701"
"BLISS CHAINS LLC","GENESIS","GARCIA LLADA","1616 NE 12TH ST","97701"
"BLISS CHAINS LLC",,,"1616 NE 12TH ST","97701"
"BLISS CHAINS LLC","GENESIS","ILADA","1616","97701"
"BLSSD WELLNESS LLC","NATALIE","HERROD","508 NW OGDEN AVE # 2","97703"
"BLSSD WELLNESS LLC",,,"508 NW OGDEN AVE # 2","97703"
"BLSSD WELLNESS LLC",,,"508 NW OGDEN AVE # 2","97703"
"BLSSD WELLNESS LLC","NATALIE","HERROD","508 NW OGDEN AVE # 2","97703"
"GLENN SHERMANS FISHING ADVENTURES LIMITED LIABILITY COMPANY","ROBERT","SHERMAN","60995 SE GEARY DR","97702"
"GLENN SHERMANS FISHING ADVENTURES LIMITED LIABILITY COMPANY",,,"60995 SE GEARY DR","97702"
"GLENN SHERMANS FISHING ADVENTURES LIMITED LIABILITY COMPANY",,,"60995 SE GEARY DR","97702"
"GLENN SHERMANS FISHING ADVENTURES LIMITED LIABILITY COMPANY","ROBERT","SHERMAN","60995 SE GEARY DR","97702"
"PRODUCT WELLS LLC","BROOKE","WELLS","1580 NW JOHN FREMONT ST UNIT 2","97703"
"PRODUCT WELLS LLC","KYLE","WELLS","1580 NW JOHN FREMONT ST UNIT 2","97703"
"PRODUCT WELLS LLC",,,"1580 NW JOHN FREMONT ST UNIT 2","97703"
"PRODUCT WELLS LLC","BROOKE","WELLS","1580 NW JOHN FREMONT ST UNIT 2","97703"
"PRODUCT WELLS LLC","KYLE","WELLS","1580 NW JOHN FREMONT ST UNIT 2","97703"
"PRODUCT WELLS LLC",,,"1580 NW JOHN FREMONT ST UNIT 2","97703"
"T'S PUCKER",,,"38 SE MCKINLEY AVE","97702"
"T'S PUCKER",,,"38 SE MCKINLEY AVE","97702"
"T'S PUCKER",,,"38 SE MCKINLEY AVE","97702"
"T'S PUCKER",,,"38 SE MCKINLEY AVE","97702"
"T'S PUCKER",,,"38 SE MCKINLEY AVE","97702"
"DESIGN FOR BIZ, INC.","SETH","WATERS","61117 SE STARI MOST LP","97702"
"DESIGN FOR BIZ, INC.",,,"61117 SE STARI MOST LP","97702"
"DESIGN FOR BIZ, INC.",,,"61117 SE STARI MOST LP","97702"
