"registry_number","registry_date","anniversary_date","business_name","e_type","city","state","zip","cityzip","county"
"16574618","1983-01-01T00:00:00.000","2023-01-01T00:00:00.000","PACIFIC YURTS, INC.","DBC","COTTAGE GROVE","OR","97424","COTTAGE GROVE-97424","Lane"
"17392713","1984-01-01T00:00:00.000","2023-01-01T00:00:00.000","LAIKA, LLC","DLLC","HILLSBORO","OR","97124","HILLSBORO-97124","Washington"
"17357013","1984-01-01T00:00:00.000","2023-01-01T00:00:00.000","VALLEY BRASS AND ALUMINIUM, INC.","DBC","SALEM","OR","97302","SALEM-97302","Marion"
"20629416","1985-01-01T00:00:00.000","2023-01-01T00:00:00.000","GREEN STREET DETAILS, INC.","DBC","PORTLAND","OR","97211","PORTLAND-97211","Multnomah"
"20716114","1985-01-01T00:00:00.000","2023-01-01T00:00:00.000","KH2A ENGINEERING, INC.","DBC","PORTLAND","OR","97202","PORTLAND-97202","Multnomah"
"20578019","1985-01-01T00:00:00.000","2023-01-01T00:00:00.000","LOST HIGHWAY INCORPORATED","DBC","PORTLAND","OR","97204","PORTLAND-97204","Multnomah"
"2175784","1986-01-01T00:00:00.000","2023-01-01T00:00:00.000","MARION'S CARPETS, INC.","DBC","PORTLAND","OR","97214","PORTLAND-97214","Multnomah"
"1574987","1986-01-01T00:00:00.000","2023-01-01T00:00:00.000","RAINBOW OPTICS, P.C.","DPC","EUGENE","OR","97402","EUGENE-97402","Lane"
"1590686","1986-01-01T00:00:00.000","2023-01-01T00:00:00.000","SKYVIEW FARM, INC.","DBC","CANBY","OR","97013","CANBY-97013","Clackamas"
"1397686","1986-01-01T00:00:00.000","2023-01-01T00:00:00.000","THE MAREN CORPORATION","DBC","EUGENE","OR","97404","EUGENE-97404","Lane"
"9987686","1988-01-01T00:00:00.000","2023-01-01T00:00:00.000","DESCHUTES BREWERY, INC.","DBC","BEND","OR","97702","BEND-97702","Deschutes"
"9922683","1988-01-01T00:00:00.000","2023-01-01T00:00:00.000","EAST FORK CORPORATION","DBC","CORVALLIS","OR","97333","CORVALLIS-97333","Benton"
"9898289","1988-01-01T00:00:00.000","2023-01-01T00:00:00.000","HAN-DUN TRUCKING, INC.","DBC","HEBO","OR","97122","HEBO-97122","Tillamook"
"9966482","1988-01-01T00:00:00.000","2023-01-01T00:00:00.000","LYNN E. GOODWIN, O.D., P.C.","DPC","MYRTLE CREEK","OR","97457","MYRTLE CREEK-97457","Douglas"
"9986381","1988-01-01T00:00:00.000","2023-01-01T00:00:00.000","TROUTDALE SAND AND GRAVEL CO.","DBC","TROUTDALE","OR","97060","TROUTDALE-97060","Multnomah"
"9971284","1988-01-01T00:00:00.000","2023-01-01T00:00:00.000","VEENHUIZEN INSURANCE AGENCY, INC.","DBC","PORTLAND","OR","97206","PORTLAND-97206","Multnomah"
"37864683","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","7TH STREET MEDICAL PROPERTIES, LLC.","DLLC","ALBANY","OR","97321","ALBANY-97321","Linn"
"37972189","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","BALL PROPERTIES LLC","DLLC","CORVALLIS","OR","97333","CORVALLIS-97333","Benton"
"37836780","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","BOMBER ENTERPRISES, L.L.C.","DLLC","MILWAUKIE","OR","97222","MILWAUKIE-97222","Clackamas"
"37903689","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","C & G INVESTMENTS, L.L.C.","DLLC","HILLSBORO","OR","97124","HILLSBORO-97124","Washington"
"37978681","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","CLARK PROPERTIES, L.L.C.","DLLC","COTTAGE GROVE","OR","97424","COTTAGE GROVE-97424","Lane"
"38289781","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","ELMER'S SANITARY SERVICE L.L.C.","DLLC","PORTLAND","OR","97213","PORTLAND-97213","Multnomah"
"37807880","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","ERNST BROTHERS L.L.C.","DLLC","GILCHRIST","OR","97737","GILCHRIST-97737","Klamath"
"37839487","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","FISHER HOLDING COMPANY, L.L.C.","DLLC","NEWBERG","OR","97132","NEWBERG-97132","Yamhill"
"37897188","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","FREDRICK A. MUELLER, D.M.D., P.C.","DPC","CORVALLIS","OR","97330","CORVALLIS-97330","Benton"
"37836582","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","HIGHLAND LIMITED LIABILITY COMPANY","DLLC","THE DALLES","OR","97058","THE DALLES-97058","Wasco"
"37985389","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","J. CONSER & SONS L.L.C.","DLLC","ALBANY","OR","97322","ALBANY-97322","Linn"
"37808086","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","LA GRANDE THEATRES, L.L.C.","DLLC","LA GRANDE","OR","97850","LA GRANDE-97850","Union"
"37851185","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","MILLER PLANT L.L.C.","DLLC","PHILOMATH","OR","97370","PHILOMATH-97370","Benton"
"38017083","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","PEKKOLA-MOMBERT PROPERTIES, L.L.C.","DLLC","BEND","OR","97702","BEND-97702","Deschutes"
"37863784","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","PINE RIDGE WATER COMPANY, L.L.C.","DLLC","GRANTS PASS","OR","97527","GRANTS PASS-97527","Josephine"
"37987187","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","RICCARDO'S RISTORANTE LLC","DLLC","LAKE OSWEGO","OR","97035","LAKE OSWEGO-97035","Clackamas"
"37864980","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","THE DYER PARTNERSHIP, ENGINEERS & PLANNERS, INC.","DBC","COOS BAY","OR","97420","COOS BAY-97420","Coos"
"37835980","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","THE LAND & TIMBER COMPANY, L.L.C.","DLLC","EUGENE","OR","97401","EUGENE-97401","Lane"
"37829082","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","THE SINGER FAMILY, L.L.C.","DLLC","PORTLAND","OR","97210","PORTLAND-97210","Multnomah"
"38006185","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","WEMO, INC","DBC","CORVALLIS","OR","97330","CORVALLIS-97330","Benton"
"37903283","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","WILFERT INVESTMENTS, L.L.C.","DLLC","HILLSBORO","OR","97124","HILLSBORO-97124","Washington"
"37552288","1994-01-01T00:00:00.000","2023-01-01T00:00:00.000","YOUTH CHANGE INC.","DBC","WOODBURN","OR","97071","WOODBURN-97071","Marion"
"43819689","1995-01-01T00:00:00.000","2023-01-01T00:00:00.000","THE GRANT COMPANY, INC.","DBC","MOUNT ANGEL","OR","97362","MOUNT ANGEL-97362","Marion"
"49339989","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","ALDRICH CPAS AND ADVISORS LLP","DLLP","SALEM","OR","97301","SALEM-97301","Marion"
"49496284","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","BEND MEMORIAL CLINIC, P.C.","DPC","BEND","OR","97701","BEND-97701","Deschutes"
"49359284","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","BROADWAY MEDICAL CLINIC, LLP","DLLP","PORTLAND","OR","97213","PORTLAND-97213","Multnomah"
"49348188","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","CHURCHILL LEONARD, P.C.","DPC","SALEM","OR","97301","SALEM-97301","Marion"
"49334980","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","GRANTS PASS CLINIC, L.L.P.","DLLP","GRANTS PASS","OR","97527","GRANTS PASS-97527","Josephine"
"49308281","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","HERSHNER HUNTER, LLP","DLLP","EUGENE","OR","97401","EUGENE-97401","Lane"
"49562481","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","IRRIGATION MANAGEMENT SYSTEMS, INC.","DBC","PORTLAND","OR","97229","PORTLAND-97229","Washington"
"49496482","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","KERNUTT STOKES LLP","DLLP","EUGENE","OR","97401","EUGENE-97401","Lane"
"49329584","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","KOSMATKA DONNELLY & CO. LLP","DLLP","MEDFORD","OR","97504","MEDFORD-97504","Jackson"
"49381387","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","MOLATORE, SCROGGIN, PETERSON & CO. LLP","DLLP","KLAMATH FALLS","OR","97601","KLAMATH FALLS-97601","Klamath"
"49343288","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","NORTHWEST SURGICAL SPECIALISTS, LLP","DLLP","SPRINGFIELD","OR","97477","SPRINGFIELD-97477","Lane"
"49309883","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","OREGON EYE ASSOCIATES, LLP","DLLP","EUGENE","OR","97401","EUGENE-97401","Lane"
"49329980","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","PRICE FRONK & CO. LLP","DLLP","BEND","OR","97703","BEND-97703","Deschutes"
"49309289","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","SAMUELS YOELIN KANTOR LLP","DLLP","PORTLAND","OR","97204","PORTLAND-97204","Multnomah"
"49293988","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","STOEL RIVES LLP","DLLP","PORTLAND","OR","97205","PORTLAND-97205","Multnomah"
"49265580","1996-01-01T00:00:00.000","2023-01-01T00:00:00.000","WILLIAMSON & AEBI, LLP","DLLP","DALLAS","OR","97338","DALLAS-97338","Polk"
"72861587","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","AUTO SOLUTION, INC.","DBC","PORTLAND","OR","97216","PORTLAND-97216","Multnomah"
"72566889","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","BEND ANIMAL HOSPITAL, P.C.","DPC","BEND","OR","97703","BEND-97703","Deschutes"
"72845085","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","BOB FORREST, INC.","DBC","MEDFORD","OR","97504","MEDFORD-97504","Jackson"
"72842884","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","CASCADE PUMP & IRRIGATION SERVICES, L.L.C.","DLLC","BEND","OR","97701","BEND-97701","Deschutes"
"72835789","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","MAGNOLIA CONSULTING, LLC","DLLC","LAKE OSWEGO","OR","97035","LAKE OSWEGO-97035","Clackamas"
"72835987","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","MCGEE WEALTH MANAGEMENT, INC.","DBC","PORTLAND","OR","97223","PORTLAND-97223","Washington"
"72837082","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","MCQUIGGIN'S INC.","DBC","HAPPY VALLEY","OR","97086","HAPPY VALLEY-97086","Clackamas"
"72836688","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","MOBILE CARE INC.","DBC","MEDFORD","OR","97504","MEDFORD-97504","Jackson"
"72497986","2000-01-01T00:00:00.000","2024-01-01T00:00:00.000","OUTFITTERS QUARTERMASTER SUPPLY","ABN","ONTARIO","OR","97914","ONTARIO-97914","Malheur"
"78929586","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","PONDEROSA PROPERTIES, LLC","DLLC","SISTERS","OR","97759","SISTERS-97759","Deschutes"
"72847180","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","ROBINSON FARMS, LLC","DLLC","MCMINNVILLE","OR","97128","MCMINNVILLE-97128","Yamhill"
"72847487","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","ROBINSON NURSERY, INC.","DBC","MCMINNVILLE","OR","97128","MCMINNVILLE-97128","Yamhill"
"72836381","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","SHAD-O-HILL FARMS, LLC","DLLC","DAYTON","OR","97114","DAYTON-97114","Yamhill"
"72843585","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","SHIELS OBLETZ JOHNSEN, INC.","DBC","PORTLAND","OR","97204","PORTLAND-97204","Multnomah"
"72839385","2000-01-01T00:00:00.000","2024-01-01T00:00:00.000","SUSSMAN SHANK WAPNICK CAPLAN & STILES LLP","ABN","PORTLAND","OR","97205","PORTLAND-97205","Multnomah"
"72845788","2000-01-01T00:00:00.000","2023-01-01T00:00:00.000","TECHSOURCE N.W. INC.","DBC","PORTLAND","OR","97232","PORTLAND-97232","Multnomah"
"72845689","2000-01-01T00:00:00.000","2024-01-01T00:00:00.000","THE TIMES-JOURNAL","ABN","CONDON","OR","97823","CONDON-97823","Gilliam"
"79001385","2001-01-01T00:00:00.000","2023-01-01T00:00:00.000","C.B. PAINT CO.","DBC","ALOHA","OR","97078","ALOHA-97078","Washington"
"78398584","2001-01-01T00:00:00.000","2023-01-01T00:00:00.000","FAMILY INSURANCE SERVICE, INC.","DBC","MEDFORD","OR","97504","MEDFORD-97504","Jackson"
"78891182","2001-01-01T00:00:00.000","2023-01-01T00:00:00.000","METROPOLITAN GROUP, L.L.C.","DLLC","PORTLAND","OR","97205","PORTLAND-97205","Multnomah"
"5571591","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","CAROL GREGORY BOOKKEEPING & TAXES, INC.","DBC","GRESHAM","OR","97030","GRESHAM-97030","Multnomah"
"5698295","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","DEEPWELL COURT PROPERTY, LLC","DLLC","PORTLAND","OR","97225","PORTLAND-97225","Washington"
"5698592","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","DRUMMOND AVENUE PROPERTY, LLC","DLLC","PORTLAND","OR","97225","PORTLAND-97225","Washington"
"5709597","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","HOME MAINTENANCE CENTER, LLC","DLLC","HERMISTON","OR","97838","HERMISTON-97838","Umatilla"
"5699194","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","LIFELINE COACHING AND EDUCATION, INC.","DBC","PORTLAND","OR","97230","PORTLAND-97230","Multnomah"
"5683099","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","MSB, LLC","DLLC","PORTLAND","OR","97219","PORTLAND-97219","Multnomah"
"5683495","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","MSC, LLC","DLLC","PORTLAND","OR","97219","PORTLAND-97219","Multnomah"
"5683891","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","MSD, LLC","DLLC","PORTLAND","OR","97219","PORTLAND-97219","Multnomah"
"5456892","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","PROFESSIONAL BUILDING MAINTENANCE INC","DBC","CENTRAL POINT","OR","97502","CENTRAL POINT-97502","Jackson"
"5697990","2002-01-01T00:00:00.000","2023-01-01T00:00:00.000","RD PORTERFIELD TAX SERVICE & BOOKKEEPING, INC.","DBC","BEND","OR","97703","BEND-97703","Deschutes"
"12168092","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","ANDY BENNION, D.M.D., M.S., P.C.","DPC","EUGENE","OR","97405","EUGENE-97405","Lane"
"12196093","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","BRADFORD T. BLACK, M.D., P.C.","DPC","WEST LINN","OR","97068","WEST LINN-97068","Clackamas"
"12183992","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","DLH ENGINEERING, L.L.C.","DLLC","SISTERS","OR","97759","SISTERS-97759","Deschutes"
"12169991","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","FLYING DUTCHMAN WINERY, INC.","DBC","OTTER ROCK","OR","97369","OTTER ROCK-97369","Lincoln"
"12170494","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","MSI LLC","DLLC","PORTLAND","OR","97219","PORTLAND-97219","Multnomah"
"12209490","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","RURAL PROPERTY INVESTMENTS, LTD.","DBC","WEST LINN","OR","97068","WEST LINN-97068","Clackamas"
"12167599","2003-01-01T00:00:00.000","2023-01-01T00:00:00.000","SPRING CUTSFORTH REALTY GROUP PC","DPC","DAMASCUS","OR","97089","DAMASCUS-97089","Clackamas"
"19335298","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","ALESKUS GROUP, LLC","DLLC","BEAVERTON","OR","97005","BEAVERTON-97005","Washington"
"19339092","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","B2B TRANSPORTATION SERVICES, INC.","DBC","MEDFORD","OR","97504","MEDFORD-97504","Jackson"
"19358894","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","BLUE DOT DISTRIBUTION, INC.","DBC","HOOD RIVER","OR","97031","HOOD RIVER-97031","Hood River"
"19344597","2004-01-01T00:00:00.000","2024-01-02T00:00:00.000","CHUCK COLVIN NISSAN","ABN","MCMINNVILLE","OR","97128","MCMINNVILLE-97128","Yamhill"
"19354992","2004-01-01T00:00:00.000","2023-01-02T00:00:00.000","DAVE'S IMPORT SERVICE, INC.","DBC","MEDFORD","OR","97504","MEDFORD-97504","Jackson"
"19342997","2004-01-01T00:00:00.000","2023-01-02T00:00:00.000","GILBERT TILBURY COMPANY LLC","DLLC","MCMINNVILLE","OR","97128","MCMINNVILLE-97128","Yamhill"
"19413293","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","MOTZ & SON, INC.","DBC","PORTLAND","OR","97231","PORTLAND-97231","Multnomah"
"19445097","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","SARAH PETTINGER PC","DPC","BROOKINGS","OR","97415","BROOKINGS-97415","Curry"
"19339290","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","SCOREKIT PRESS LLC","DLLC","TUALATIN","OR","97062","TUALATIN-97062","Washington"
"19418292","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","WECOMA PROPERTIES, LLC","DLLC","PORTLAND","OR","97219","PORTLAND-97219","Multnomah"
"19387596","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","WILLIAM TRUEBLOOD, P.C.","DPC","BEND","OR","97703","BEND-97703","Deschutes"
"19376599","2004-01-01T00:00:00.000","2023-01-01T00:00:00.000","ZRKR PROPERTIES, LLC","DLLC","PORTLAND","OR","97230","PORTLAND-97230","Multnomah"
"26066191","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","BANZAI INSTITUTE, LLC","DLLC","PORTLAND","OR","97209","PORTLAND-97209","Multnomah"
"26068791","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","COLUMBIA GORGE VETERINARY CLINIC, INC.","DBC","HOOD RIVER","OR","97031","HOOD RIVER-97031","Hood River"
"26055095","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","DIVIDE BY ZERO INVESTMENTS, LLC","DLLC","INDEPENDENCE","OR","97351","INDEPENDENCE-97351","Polk"
"26124297","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","FIRWOOD DESIGN GROUP, LLC","DLLC","TROUTDALE","OR","97060","TROUTDALE-97060","Multnomah"
"26060798","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","FOUR TAILS PET SITTING","ABN","MEDFORD","OR","97504","MEDFORD-97504","Jackson"
"26060293","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","KINESIS INC.","DBC","PORTLAND","OR","97218","PORTLAND-97218","Multnomah"
"25966995","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","LENZ CHIROPRACTIC, P.C.","DPC","WHITE CITY","OR","97503","WHITE CITY-97503","Jackson"
"26069898","2005-01-01T00:00:00.000","2023-01-01T00:00:00.000","MCNAMER AND COMPANY P.C.","DPC","PORTLAND","OR","97214","PORTLAND-97214","Multnomah"
"33178591","2006-01-01T00:00:00.000","2023-01-01T00:00:00.000","BEAR MEDIA GROUP INC","DBC","MILWAUKIE","OR","97267","MILWAUKIE-97267","Clackamas"
"33155292","2006-01-01T00:00:00.000","2023-01-01T00:00:00.000","GRAHAM M. HICKS, P.C.","DPC","BEAVERTON","OR","97008","BEAVERTON-97008","Washington"
"33226093","2006-01-01T00:00:00.000","2023-01-01T00:00:00.000","KEITH WINNICK, MBA, CPA, PC","DPC","EUGENE","OR","97401","EUGENE-97401","Lane"
"33179599","2006-01-01T00:00:00.000","2023-01-01T00:00:00.000","MICHELLE L. SPANU, P.C.","DPC","LAKE OSWEGO","OR","97035","LAKE OSWEGO-97035","Clackamas"
"33173097","2006-01-01T00:00:00.000","2023-01-01T00:00:00.000","PROCOMP GROUP LLC","DLLC","PORTLAND","OR","97202","PORTLAND-97202","Multnomah"
"33179995","2006-01-01T00:00:00.000","2023-01-01T00:00:00.000","REESE PROPERTIES, P.C.","DPC","REDMOND","OR","97756","REDMOND-97756","Deschutes"
