"year","quarter","region","species","grade","pond_value","number_of_quotes"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","2S","425","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","3S","385","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","4S","325","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","Utility","95","6"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","2S","810","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","3S","715","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","4S","600","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","Utility","135","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","Wormy","285","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Red Alder","CR","510","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Red Alder","Pulp","210","5 or less"
"2000","4","2 & 3 - Coos, Douglas Counties & Roseburg","Port Orford Cedar","CR","575","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","1P","1075","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","2P","1050","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","3P","900","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","SM","740","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","2S","615","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","3S","530","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","4S","445","5 or less"
"2000","4","4 - Grants Pass Unit","Douglas-fir","Utility","90","5 or less"
"2000","4","4 - Grants Pass Unit","Hemlock","CR (+12"")","445","5 or less"
"2000","4","4 - Grants Pass Unit","Hemlock","CR ( 12"")","365","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","SM","800","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","1S","1100","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","2S","975","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","3S","875","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","4S","675","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","5S","625","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","6S","375","5 or less"
"2000","4","4 - Grants Pass Unit","Sugar Pine","Utility","75","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","SM","700","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","1S","1000","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","2S","900","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","3S","800","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","4S","625","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","5S","575","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","6S","350","5 or less"
"2000","4","4 - Grants Pass Unit","Ponderosa Pine","Utility","75","5 or less"
"2000","4","4 - Grants Pass Unit","Incense Cedar","CR (+12"")","700","5 or less"
"2000","4","4 - Grants Pass Unit","Incense Cedar","CR ( 12"")","600","5 or less"
"2000","4","5 - Klamath Unit","Ponderosa Pine","8""-14""","315","5 or less"
"2000","4","5 - Klamath Unit","Ponderosa Pine","14""-22""","435","5 or less"
"2000","4","5 - Klamath Unit","Ponderosa Pine","22""+","575","5 or less"
"2000","4","5 - Klamath Unit","True Fir","8""-14""","335","5 or less"
"2000","4","5 - Klamath Unit","True Fir","14""-22""","350","5 or less"
"2000","4","5 - Klamath Unit","True Fir","22"" +","360","5 or less"
"2000","4","5 - Klamath Unit","True Fir","SC","75","5 or less"
"2000","4","5 - Klamath Unit","True Fir","Utility","75","5 or less"
"2000","4","5 - Klamath Unit","Lodgepole Pine","CR","340","5 or less"
"2000","4","5 - Klamath Unit","Douglas-fir","8""-14""","410","5 or less"
"2000","4","5 - Klamath Unit","Douglas-fir","14""-22""","415","5 or less"
"2000","4","5 - Klamath Unit","Douglas-fir","22""+","425","5 or less"
"2000","4","5 - Klamath Unit","Incense Cedar","8""-14""","400","5 or less"
"2000","4","5 - Klamath Unit","Incense Cedar","14""-22""","400","5 or less"
"2000","4","5 - Klamath Unit","Incense Cedar","22""+","400","5 or less"
"2000","4","5 - Klamath Unit","Sugar Pine","8""-14""","300","5 or less"
"2000","4","5 - Klamath Unit","Sugar Pine","14""-22""","400","5 or less"
"2000","4","5 - Klamath Unit","Sugar Pine","22""+","425","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","1P","1085","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","2P","930","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","3P","705","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","SM","580","8"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","2S","525","18"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","3S","485","18"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","4S","410","15"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","SC","270","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Douglas-fir","Utility","60","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Hemlock","P","600","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Hemlock","SM","440","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Hemlock","2S","400","9"
"2000","3","1 - Northwest Oregon & Willamette","Hemlock","3S","380","9"
"2000","3","1 - Northwest Oregon & Willamette","Hemlock","4S","335","8"
"2000","3","1 - Northwest Oregon & Willamette","Hemlock","Utility","55","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Spruce","SM","400","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Spruce","2S","370","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Spruce","3S","335","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Spruce","4S","295","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Spruce","Utility","60","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Western Red Cedar","1S","950","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Western Red Cedar","2S","950","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Western Red Cedar","3S","950","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Western Red Cedar","4S","950","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Western Red Cedar","Utility","100","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Western Red Cedar","Wormy","425","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Red Alder","CR","455","5 or less"
"2000","3","1 - Northwest Oregon & Willamette","Red Alder","Pulp","245","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","1P","1095","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","2P","945","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","3P","755","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","SM","650","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","2S","550","7"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","3S","520","6"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","4S","440","6"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","SC","280","6"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","Utility","110","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","P","500","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","SM","500","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","2S","435","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","3S","385","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","4S","315","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","Utility","120","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","2S","825","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","3S","725","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","4S","600","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","Utility","165","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","Wormy","300","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Red Alder","CR","470","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Red Alder","Pulp","235","5 or less"
"2000","3","2 & 3 - Coos, Douglas Counties & Roseburg","Port Orford Cedar","CR","595","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","1P","1100","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","2P","1075","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","3P","900","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","SM","725","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","2S","615","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","3S","520","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","4S","465","5 or less"
"2000","3","4 - Grants Pass Unit","Douglas-fir","Utility","85","5 or less"
"2000","3","4 - Grants Pass Unit","Hemlock","CR (+12"")","340","5 or less"
"2000","3","4 - Grants Pass Unit","Hemlock","CR ( 12"")","315","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","SM","800","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","1S","1100","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","2S","1015","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","3S","900","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","4S","715","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","5S","665","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","6S","390","5 or less"
"2000","3","4 - Grants Pass Unit","Sugar Pine","Utility","65","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","SM","700","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","1S","1000","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","2S","925","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","3S","825","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","4S","650","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","5S","590","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","6S","340","5 or less"
"2000","3","4 - Grants Pass Unit","Ponderosa Pine","Utility","65","5 or less"
"2000","3","4 - Grants Pass Unit","Incense Cedar","CR (+12"")","425","5 or less"
"2000","3","4 - Grants Pass Unit","Incense Cedar","CR ( 12"")","425","5 or less"
"2000","3","5 - Klamath Unit","Ponderosa Pine","8""-14""","320","5 or less"
"2000","3","5 - Klamath Unit","Ponderosa Pine","14""-22""","480","5 or less"
"2000","3","5 - Klamath Unit","Ponderosa Pine","22""+","550","5 or less"
"2000","3","5 - Klamath Unit","True Fir","8""-14""","355","5 or less"
"2000","3","5 - Klamath Unit","True Fir","14""-22""","370","5 or less"
"2000","3","5 - Klamath Unit","True Fir","22"" +","375","5 or less"
"2000","3","5 - Klamath Unit","True Fir","SC","75","5 or less"
"2000","3","5 - Klamath Unit","True Fir","Utility","75","5 or less"
"2000","3","5 - Klamath Unit","Lodgepole Pine","CR","315","5 or less"
"2000","3","5 - Klamath Unit","Douglas-fir","8""-14""","415","5 or less"
"2000","3","5 - Klamath Unit","Douglas-fir","14""-22""","450","5 or less"
"2000","3","5 - Klamath Unit","Douglas-fir","22""+","460","5 or less"
"2000","3","5 - Klamath Unit","Incense Cedar","8""-14""","445","5 or less"
"2000","3","5 - Klamath Unit","Incense Cedar","14""-22""","455","5 or less"
"2000","3","5 - Klamath Unit","Incense Cedar","22""+","465","5 or less"
"2000","3","5 - Klamath Unit","Sugar Pine","8""-14""","325","5 or less"
"2000","3","5 - Klamath Unit","Sugar Pine","14""-22""","475","5 or less"
"2000","3","5 - Klamath Unit","Sugar Pine","22""+","550","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","1P","1035","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","2P","910","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","3P","795","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","SM","670","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","2S","590","13"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","3S","560","12"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","4S","465","10"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","SC","275","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Douglas-fir","Utility","85","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Hemlock","P","550","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Hemlock","SM","475","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Hemlock","2S","475","8"
"2000","2","1 - Northwest Oregon & Willamette","Hemlock","3S","435","10"
"2000","2","1 - Northwest Oregon & Willamette","Hemlock","4S","390","7"
"2000","2","1 - Northwest Oregon & Willamette","Hemlock","Utility","80","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Spruce","SM","480","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Spruce","2S","440","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Spruce","3S","390","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Spruce","4S","350","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Spruce","Utility","80","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Western Red Cedar","1S","1000","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Western Red Cedar","2S","1000","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Western Red Cedar","3S","1000","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Western Red Cedar","4S","1000","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Western Red Cedar","Utility","100","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Western Red Cedar","Wormy","425","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Red Alder","CR","510","5 or less"
"2000","2","1 - Northwest Oregon & Willamette","Red Alder","Pulp","245","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","1P","1095","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","2P","965","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","3P","770","6"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","SM","670","6"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","2S","605","8"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","3S","575","7"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","4S","465","7"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","SC","315","7"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","Utility","115","7"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","P","570","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","SM","550","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","2S","520","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","3S","480","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","4S","420","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","Utility","125","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","2S","875","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","3S","800","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","4S","535","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","Utility","170","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Western Red Cedar","Wormy","315","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Red Alder","CR","435","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Red Alder","Pulp","230","5 or less"
"2000","2","2 & 3 - Coos, Douglas Counties & Roseburg","Port Orford Cedar","CR","600","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","1P","1150","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","2P","1090","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","3P","940","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","SM","740","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","2S","625","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","3S","550","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","4S","495","5 or less"
"2000","2","4 - Grants Pass Unit","Douglas-fir","Utility","95","5 or less"
"2000","2","4 - Grants Pass Unit","Hemlock","CR (+12"")","460","5 or less"
"2000","2","4 - Grants Pass Unit","Hemlock","CR ( 12"")","415","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","SM","800","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","1S","1100","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","2S","1050","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","3S","925","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","4S","750","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","5S","700","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","6S","400","5 or less"
"2000","2","4 - Grants Pass Unit","Sugar Pine","Utility","75","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","SM","700","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","1S","1000","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","2S","950","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","3S","850","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","4S","675","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","5S","600","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","6S","350","5 or less"
"2000","2","4 - Grants Pass Unit","Ponderosa Pine","Utility","75","5 or less"
"2000","2","4 - Grants Pass Unit","Incense Cedar","CR (+12"")","425","5 or less"
"2000","2","4 - Grants Pass Unit","Incense Cedar","CR ( 12"")","425","5 or less"
"2000","2","5 - Klamath Unit","Ponderosa Pine","8""-14""","340","5 or less"
"2000","2","5 - Klamath Unit","Ponderosa Pine","14""-22""","535","5 or less"
"2000","2","5 - Klamath Unit","Ponderosa Pine","22""+","650","5 or less"
"2000","2","5 - Klamath Unit","True Fir","8""-14""","415","5 or less"
"2000","2","5 - Klamath Unit","True Fir","14""-22""","420","5 or less"
"2000","2","5 - Klamath Unit","True Fir","22"" +","430","5 or less"
"2000","2","5 - Klamath Unit","True Fir","Utility","75","5 or less"
"2000","2","5 - Klamath Unit","Lodgepole Pine","CR","335","5 or less"
"2000","2","5 - Klamath Unit","Douglas-fir","8""-14""","460","5 or less"
"2000","2","5 - Klamath Unit","Douglas-fir","14""-22""","480","5 or less"
"2000","2","5 - Klamath Unit","Douglas-fir","22""+","500","5 or less"
"2000","2","5 - Klamath Unit","Incense Cedar","8""-14""","490","5 or less"
"2000","2","5 - Klamath Unit","Incense Cedar","14""-22""","510","5 or less"
"2000","2","5 - Klamath Unit","Incense Cedar","22""+","525","5 or less"
"2000","2","5 - Klamath Unit","Sugar Pine","8""-14""","350","5 or less"
"2000","2","5 - Klamath Unit","Sugar Pine","14""-22""","525","5 or less"
"2000","2","5 - Klamath Unit","Sugar Pine","22""+","650","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","1P","1085","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","2P","950","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","3P","830","6"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","SM","715","10"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","2S","660","17"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","3S","610","19"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","4S","540","16"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","SC","315","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Douglas-fir","Utility","95","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Hemlock","P","550","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Hemlock","SM","515","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Hemlock","2S","500","13"
"2000","1","1 - Northwest Oregon & Willamette","Hemlock","3S","455","15"
"2000","1","1 - Northwest Oregon & Willamette","Hemlock","4S","430","10"
"2000","1","1 - Northwest Oregon & Willamette","Hemlock","Utility","90","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Spruce","SM","480","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Spruce","2S","470","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Spruce","3S","440","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Spruce","4S","385","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Spruce","Utility","100","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Western Red Cedar","1S","1150","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Western Red Cedar","2S","1150","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Western Red Cedar","3S","1135","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Western Red Cedar","4S","1135","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Western Red Cedar","Utility","100","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Western Red Cedar","Wormy","250","5 or less"
"2000","1","1 - Northwest Oregon & Willamette","Red Alder","CR","510","6"
"2000","1","1 - Northwest Oregon & Willamette","Red Alder","Pulp","235","12"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","1P","1225","6"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","2P","1090","6"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","3P","865","6"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","SM","765","7"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","2S","665","9"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","3S","605","9"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","4S","495","8"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","SC","320","8"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Douglas-fir","Utility","115","8"
"2000","1","2 & 3 - Coos, Douglas Counties & Roseburg","Hemlock - White Fir","P","600","5 or less"
