"registry_number","entity_type","business_name","benefit_designation_date","business_details"
"186866399","DOMESTIC LIMITED LIABILITY COMPANY","2245 PARKPLACE LLC","2021-09-13T08:38:08.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=186866399&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"183344192","DOMESTIC LIMITED LIABILITY COMPANY","2430 SPRING, LLC","2021-06-09T07:24:19.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=183344192&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"182353392","DOMESTIC LIMITED LIABILITY COMPANY","251 REALTY, LLC","2021-05-14T08:42:23.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=182353392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"189984199","DOMESTIC LIMITED LIABILITY COMPANY","261 CONSTRUCTION LLC","2021-12-02T13:16:08.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=189984199&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"175866590","DOMESTIC LIMITED LIABILITY COMPANY","2W CONSTRUCTION LLC","2020-12-22T15:11:47.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=175866590&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"137586996","DOMESTIC LIMITED LIABILITY COMPANY","3 BOYS HANDYMAN SERVICES LLC","2017-11-03T07:35:19.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=137586996&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"153245197","DOMESTIC BUSINESS CORPORATION","3 PARLEYS CORPORATION","2019-03-04T14:04:13.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=153245197&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"108612490","DOMESTIC LIMITED LIABILITY COMPANY","360 CARPENTRY LLC","2015-02-11T10:39:08.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=108612490&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"179146593","DOMESTIC BUSINESS CORPORATION","365 CONVENIENCE INC","2021-03-05T08:40:07.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=179146593&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"180617590","DOMESTIC LIMITED LIABILITY COMPANY","3D HOMES LLC","2021-04-06T07:57:56.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=180617590&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"150293992","DOMESTIC LIMITED LIABILITY COMPANY","3MKA, LLC","2018-12-10T15:45:28.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=150293992&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"137404398","DOMESTIC BUSINESS CORPORATION","3RD STREET BEVERAGE INC.","2017-10-30T10:17:20.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=137404398&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"180883291","DOMESTIC LIMITED LIABILITY COMPANY","4 C PROPERTY MANAGEMENT LLC","2021-04-12T14:07:21.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=180883291&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"165519993","DOMESTIC LIMITED LIABILITY COMPANY","4 COLOR PRO, LLC","2020-03-13T14:03:32.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=165519993&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"158402991","DOMESTIC LIMITED LIABILITY COMPANY","4 REAL CELL DEALS LLC","2019-08-08T13:25:28.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=158402991&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"176673391","DOMESTIC LIMITED LIABILITY COMPANY","4 SEASONS HAIR & NAILS, LLC","2021-01-13T09:15:56.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=176673391&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"186709193","DOMESTIC LIMITED LIABILITY COMPANY","4.E.V.A INDUSTRIES LLC","2021-09-07T14:36:34.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=186709193&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"189267199","DOMESTIC LIMITED LIABILITY COMPANY","4GROUP RESTORATION LLC","2021-11-12T13:45:47.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=189267199&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"196062393","DOMESTIC BUSINESS CORPORATION","4SIGHT MODEL INC.","2022-05-18T14:44:00.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=196062393&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"112647995","DOMESTIC LIMITED LIABILITY COMPANY","4W PROPERTIES, LLC","2015-07-06T08:58:34.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=112647995&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"189547590","DOMESTIC LIMITED LIABILITY COMPANY","5 COLORS PAINTING LLC","2021-11-19T08:09:12.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=189547590&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"171421598","DOMESTIC LIMITED LIABILITY COMPANY","5.5 BAKED GOODS, LLC","2020-09-01T09:47:22.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=171421598&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"187298097","DOMESTIC LIMITED LIABILITY COMPANY","503 AUTO FIRM LLC","2021-09-23T07:51:25.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=187298097&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"131618399","DOMESTIC LIMITED LIABILITY COMPANY","5349 NORTH MICHIGAN AVE LLC","2017-04-19T14:30:10.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=131618399&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"171773998","DOMESTIC LIMITED LIABILITY COMPANY","541 JUNK REMOVAL LLC","2020-09-10T15:37:14.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=171773998&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"142831890","DOMESTIC LIMITED LIABILITY COMPANY","6025 JEAN ROAD 1 LLC","2018-04-10T10:24:20.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=142831890&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"176805597","DOMESTIC LIMITED LIABILITY COMPANY","7 MILE FARM LLC","2021-01-14T09:38:27.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=176805597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"131599094","DOMESTIC LIMITED LIABILITY COMPANY","7-M CONSTRUCTION & HAULING LLC","2017-04-19T09:38:05.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=131599094&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"186340494","DOMESTIC LIMITED LIABILITY COMPANY","786 FOOD MANAGEMENT COMPANY, LLC","2021-08-27T10:27:41.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=186340494&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"189220891","DOMESTIC BUSINESS CORPORATION","7B PDX SERVICES INC","2021-11-12T08:06:56.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=189220891&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"194774098","DOMESTIC LIMITED LIABILITY COMPANY","7BROS FARM LLC","2022-03-28T07:57:14.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=194774098&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"168590298","DOMESTIC BUSINESS CORPORATION","8 SHIELDS MEDIA CORP","2020-06-22T09:01:29.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=168590298&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"191362491","DOMESTIC LIMITED LIABILITY COMPANY","890MINIMART LLC","2022-01-07T13:11:51.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=191362491&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"159258798","DOMESTIC LIMITED LIABILITY COMPANY","93 PROPERTIES LLC","2019-09-05T13:00:31.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=159258798&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"159258798","DOMESTIC LIMITED LIABILITY COMPANY","93 PROPERTIES LLC","2022-04-06T14:43:56.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=159258798&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"187068599","DOMESTIC LIMITED LIABILITY COMPANY","936 POWELL LLC","2021-09-16T12:30:46.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=187068599&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"154972195","DOMESTIC LIMITED LIABILITY COMPANY","A & B CLEANING SERVICES, LLC","2019-04-23T16:15:14.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=154972195&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"186191798","DOMESTIC LIMITED LIABILITY COMPANY","A & E LAWN CARE LLC","2021-09-02T08:01:04.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=186191798&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"166147794","DOMESTIC LIMITED LIABILITY COMPANY","A BETTER SIGN CO. LLC","2020-04-07T08:46:20.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=166147794&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"196757497","DOMESTIC LIMITED LIABILITY COMPANY","A BLACK TOWN CAR LLC","2022-05-09T14:32:53.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=196757497&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"149013997","DOMESTIC LIMITED LIABILITY COMPANY","A BROKEN ANGEL LLC","2018-10-30T09:12:25.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=149013997&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"153728895","DOMESTIC LIMITED LIABILITY COMPANY","A CUT ABOVE INSTALLATIONS LLC","2019-03-18T10:11:31.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=153728895&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"133315796","DOMESTIC LIMITED LIABILITY COMPANY","A LOGISTICS LLC","2017-06-12T11:24:25.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133315796&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"194927597","DOMESTIC LIMITED LIABILITY COMPANY","A TINY GOOD THING LLC","2022-03-29T08:32:59.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=194927597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"181114597","DOMESTIC LIMITED LIABILITY COMPANY","A TO Z TOWING LLC","2021-04-16T08:38:43.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=181114597&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"166169392","DOMESTIC LIMITED LIABILITY COMPANY","A&A PROPERTY INVESTMENTS, LLC","2020-04-07T11:24:20.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=166169392&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"188099890","DOMESTIC LIMITED LIABILITY COMPANY","A&D TRANSPORT LLC","2021-10-13T14:00:50.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=188099890&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"130576192","DOMESTIC LIMITED LIABILITY COMPANY","A&L MANAGEMENT LLC","2017-03-20T14:40:56.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=130576192&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"185780591","DOMESTIC LIMITED LIABILITY COMPANY","A&S AUTOMOTIVE AND DIESEL REPAIR LLC","2021-08-12T07:25:21.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=185780591&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"184424092","DOMESTIC LIMITED LIABILITY COMPANY","A. BERRIOCHOA PRODUCTIONS, LLC","2021-07-07T16:08:51.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=184424092&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"192923499","DOMESTIC LIMITED LIABILITY COMPANY","A.C.A COURIERS LLC","2022-02-10T10:56:18.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=192923499&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"186106192","DOMESTIC LIMITED LIABILITY COMPANY","A1-RELIABLE CLEANING & RESTORATION LLC BL2100637","2021-08-20T15:18:00.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=186106192&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"196127493","DOMESTIC LIMITED LIABILITY COMPANY","AA NATIONAL HOLDINGS LLC","2022-04-25T14:06:06.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=196127493&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"169917599","DOMESTIC LIMITED LIABILITY COMPANY","AA PLUMBING AND DRAINS LLC","2020-07-27T12:01:57.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=169917599&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"197918395","DOMESTIC LIMITED LIABILITY COMPANY","AAP METALS, LLC","2022-06-08T16:24:20.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=197918395&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"186996691","DOMESTIC LIMITED LIABILITY COMPANY","ABABA RESIDENTIAL SERVICE LLC","2021-09-15T08:46:55.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=186996691&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"183426999","DOMESTIC LIMITED LIABILITY COMPANY","ABASHAI COACHING, LLC.","2021-06-10T14:06:11.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=183426999&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"170567797","DOMESTIC LIMITED LIABILITY COMPANY","ABC 123 LLC","2020-08-11T16:42:24.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=170567797&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"157943391","DOMESTIC LIMITED LIABILITY COMPANY","ABC WELLNESS STYLE LLC","2019-07-24T15:19:19.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=157943391&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"155626493","DOMESTIC LIMITED LIABILITY COMPANY","ABEL'S RESIDENTIAL SERVICES, LLC","2019-05-13T08:48:16.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=155626493&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"184752690","DOMESTIC LIMITED LIABILITY COMPANY","ABELL INDUSTRIES, LLC","2021-07-16T09:19:24.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=184752690&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"180484595","DOMESTIC LIMITED LIABILITY COMPANY","ABI CLARICE PHOTOS LLC","2021-04-01T16:21:17.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=180484595&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"150442391","DOMESTIC LIMITED LIABILITY COMPANY","ABIDING JOY LLC","2019-01-08T10:05:56.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=150442391&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"186644796","DOMESTIC LIMITED LIABILITY COMPANY","ABIHAIL ADULT FOSTER HOMECARE LLC.","2021-09-07T08:50:07.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=186644796&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"143150290","DOMESTIC LIMITED LIABILITY COMPANY","ABLE DESK CO. LLC","2018-04-18T16:17:04.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=143150290&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"183283895","DOMESTIC LIMITED LIABILITY COMPANY","ABODE CREATIVE LLC","2021-06-08T07:42:59.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=183283895&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"201156791","DOMESTIC LIMITED LIABILITY COMPANY","ABOVE ALL AIR LLC","2022-09-08T15:56:15.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=201156791&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"183395491","DOMESTIC LIMITED LIABILITY COMPANY","ABOVE ALL WEATHER GUTTERS LLC","2021-06-09T15:39:51.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=183395491&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"137942090","DOMESTIC LIMITED LIABILITY COMPANY","ABS AUTO SALES LLC","2017-11-14T15:32:48.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=137942090&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"189925390","DOMESTIC BUSINESS CORPORATION","ABSOLUTE PERFECTION LANDSCAPE INC","2021-12-02T09:19:44.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=189925390&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"182446394","DOMESTIC LIMITED LIABILITY COMPANY","ABUNDANT FLORAL, LLC","2021-05-17T14:01:44.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=182446394&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"145640199","DOMESTIC LIMITED LIABILITY COMPANY","AC CONSTRUCTION OF OREGON LLC","2018-07-05T16:06:42.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=145640199&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"187094496","DOMESTIC LIMITED LIABILITY COMPANY","AC PROPERTIES LLC","2021-09-17T15:48:44.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=187094496&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"156525694","DOMESTIC LIMITED LIABILITY COMPANY","ACADEMY OF PERINATAL HARM REDUCTION, LLC","2019-06-14T09:48:43.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=156525694&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"169615896","DOMESTIC LIMITED LIABILITY COMPANY","ACCENT APOTHECARY LLC","2020-07-20T10:15:13.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=169615896&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"167186197","DOMESTIC LIMITED LIABILITY COMPANY","ACCESS INTERNATIONAL EDUCATION LLC","2020-05-11T09:18:24.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=167186197&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"163392690","DOMESTIC BUSINESS CORPORATION","ACCIDENT CARE CHIROPRACTIC AND MASSAGE OF KEIZER INC.","2020-01-15T11:12:00.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=163392690&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"158188194","DOMESTIC BUSINESS CORPORATION","ACCOUNTINGGENIUS & CO","2019-08-01T10:54:56.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=158188194&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
"133328096","DOMESTIC LIMITED LIABILITY COMPANY","ACCURATE BOOKKEEPING PROFESSIONAL LLC","2017-06-13T09:05:25.000","http://egov.sos.state.or.us/br/pkg_web_name_srch_inq.do_name_srch?p_name=&p_regist_nbr=133328096&p_srch=PHASE1&p_print=FALSE&p_entity_status=ACTINA"
