"date","beneficiary","foreclosures_2019_year","mailing_address","city","state","zip","contact","title"
"2022-01-31T00:00:00.000","Ajax Mortgage Loan 2021-C US Bank NA Indenture Trustee","0","PO Box 230579","Tigard","OR","97281","Debra Johnson","Litigation Specialist"
"2022-01-31T00:00:00.000","Ajax Mortgage Loan 2021-D US Bank NA Indenture Trustee","0","PO Box 230579","Tigard","OR","97281","Debra Johnson","Litigation Specialist"
"2022-01-24T00:00:00.000","Alaska Air Group Credit Union","0","2800 S 192nd Street","Seatac","WA","98188","Daniel Hein","President/CEO"
"2022-01-04T00:00:00.000","Alaska USA Federal Credit Union","0","PO Box 196200","Anchorage","AK","99519","Wayne Bailey","Chief Experience Officer"
"2022-01-31T00:00:00.000","American Internet Mortgage, Inc.","1",,,"CA",,"Erik Johnson","Complaince Officer"
"2022-01-12T00:00:00.000","American Neighborhood Mortgage Acceptable  Company LLC","0","700 East Gate Drive","Mt. Laurel","NJ","8054","Jeffrey Berglda","General Counsel"
"2022-02-25T00:00:00.000","AmeriHome Mortgage Company, LLC","1",,,,,"Carolyn Philmon","First Vice President"
"2022-01-10T00:00:00.000","Amos Financial LLC","0","1499 SE Tech Center Place, Suite 255","Vancouver","WA","98683","Brian C. Donegan","General Counsel"
"2022-03-22T00:00:00.000","Arc Home, LLC","0","3001 Leadenhall Road, Suite 301","Mount Laurel","NJ","8054","Massimo Monaco","CFO"
"2022-01-25T00:00:00.000","Aurora Finanacial Group","0","6100 219th St SW","Mountlake Terrace","WA","98043","Amber Todd","Senior Vice President"
"2022-01-26T00:00:00.000","Avista Corp. Credit Union","0","PO Box 3727","Spokane","WA","99220","Christopher Jentges","Manager/CEO"
"2022-01-06T00:00:00.000","Baker Boyer National Bank","0","7 W Main Street","Walla Walla","WA","99362","Chris Christianson","Credit Administratin Specialist"
"2022-05-06T00:00:00.000","Ball Real Estate LLC","0","121 SW Morrison","Portland","OR","97204","Steven L. Hines","Manager"
"2022-01-31T00:00:00.000","Bank of the West","4","13505 California Street","Omaha","NE","68154","Doris Lawson","Vice President"
"2022-01-21T00:00:00.000","Banner Bank","13","PO Box 907","Walla Walla","WA","99632","Penne Oberg","Senior Vice President"
"2022-06-21T00:00:00.000","Barbara Briscoe","0","Five Centerpoint Drive","Lake Oswego","OR","97035","Barbara Briscoe","Individual"
"2022-01-05T00:00:00.000","Beneficial State Bank","1","P O Box 470","Salem","OR","97308","Mark Yde","Vice President"
"2022-01-13T00:00:00.000","Blue Mountain Credit Union","0","520 S College Avenue","College Place","WA","99324","Jim Drake","President"
"2022-01-03T00:00:00.000","BOKF NA","0","108 1st Avenue South","Seattle","WA","98104","Marcia Williams",
"2022-01-06T00:00:00.000","Brett Rogers and Terry Rogers","0","312 NW 10th Avenue","Portland","OR","97209","Brett Rogers and Terry Rogers","Individual"
"2022-01-20T00:00:00.000","Cadles of West Virginia LLC","0","693 Chemeketa St NE","Salem","OR","97301","John Glackner","Vice President"
"2022-01-12T00:00:00.000","Cascade Federal Credit Union","0","18020 80th Ave","Kent","WA","98032","Jessica Anderson","Vice President"
"2022-01-10T00:00:00.000","Castparts Employees Federal Credit Union","0","8120 SE Luther Road","Portland","OR","97206","Douglas Holtry","Director of Operations"
"2022-06-13T00:00:00.000","Cavin M. DeJordy","0","608 East Madison Street","Burns","OR","97720","Cavin M. DeJordy","Individual"
"2022-03-29T00:00:00.000","Celebrity Home Loans","0",,,"IL",,"Sally Dengler","VP Foreclosure"
"2022-01-28T00:00:00.000","Central Willamette Credit Union","0","7101 Supra Drive","Albany","OR","97321","Austin McDowell","Senior Member Solutions Officer"
"2022-01-31T00:00:00.000","Chickasaw Community Bank","0","909 S. Meridian Avenue","Oklahoma City","OK","73108","Chris Wertzberger","EVP, Director of Mortgage Servicing"
"2022-02-10T00:00:00.000","Ciras, Inc.","0","693 Chemeketa St NE","Salem","OR","97301","Thomas Jenkins","President of Smoot Investments"
"2022-01-18T00:00:00.000","Citadel Servicing Corp, trustee LVS Title Trust XIV","1","100 W. Cypress Creek Rd.","Ft. Lauderdale","FL","33309","Robert Umanzor","Ass. Vice President"
"2022-03-29T00:00:00.000","Citadel Servicing Corporation","1",,,"CA",,"Sally Dengler","VP Foreclosure"
"2022-05-18T00:00:00.000","Citizens Bank, an Oregon State Chartered Bank","0","275 SW Third Street","Corvallis","OR","97330","Kate Salyers","EVP & Chief Credit Officer"
"2022-03-04T00:00:00.000","Citizens Bank, N.A.","1","606 W. Gowe Street","Kent","WA","98082","Dylan Watkins","Officer"
"2022-02-04T00:00:00.000","Clackamas County Bank","0","PO Box 38","Sandy","OR","97055","Lisa Hanson","Chief Credit Officer"
"2022-01-12T00:00:00.000","Clackamas Federal Credit Union","0","PO Box 2020","Oregon City","OR","97048","Aaron Goff","President/Chief Executive Officer"
"2022-01-18T00:00:00.000","Columbia Community Credit Union","0","PO box 324","Vancouver","WA","98666","Wendy Smith","Senior Vice President"
"2022-01-21T00:00:00.000","Columbia Gorge Habitat for Humanity, Inc.","0","693 Chemeketa Street NE","Salem","OR","97301","Chad Krause","Executive Director"
"2021-06-22T00:00:00.000","Columbia State Bank","16","PO Box 470","Salem","OR","97308","Cecilia Kakela","Vice President"
"2022-05-11T00:00:00.000","Community Bank","1","1132 SW 19th Ave","Portland","OR","97205","Bennett Goldstein","Attorney"
"2022-05-20T00:00:00.000","Community Connection of Northeast Oregon, Inc.","0","808 Adams Ave","La Grande","OR","97850","Connie Guenlert","Executive Director"
"2022-01-28T00:00:00.000","Consolidated dba Consolidated Community Credit Union","0","1033 NE 6th Ave","Portland","OR","97232","Larry Ellifritz","President"
"2022-01-21T00:00:00.000","CountryPlace Mortgage, Ltd.","0","15301 Spectrum Drive","Addison","TX","75001","Casper R. Koble","Vice President"
"2022-03-29T00:00:00.000","CrossCountry Mtg LLC","0","6850 Miller Road","Brecksville","OH","44141","Joseph Skalski","VP of Loan Servicing"
"2022-01-24T00:00:00.000","CTF Asset management","0","1865 NW 169th Place, Suite 208","Beaverton","OR","97006","Nick Flaherty","Director"
"2022-02-09T00:00:00.000","Cynthia Scroggins","0","675 Oak Street","Eugene","OR","97401","Cynthia Scroggins","Individual"
"2022-02-09T00:00:00.000","Daniel Dale Walters and Evelyn Carol Walters","0","14 N Central Ave","Medford","OR","97501","Joseph Kellerman","Legal Representative"
"2022-02-23T00:00:00.000","Darlene Dahlin, Trustee","0","696 Country Club Road","Eugene","OR","97401","Darlene Rae Dahlin","Individual"
"2022-01-12T00:00:00.000","David Jones","0","28 North G Street","Lakeview","OR","97630","David Jones","Individual"
"2022-03-17T00:00:00.000","David Matthews","0","5300 Meadows Road","Lake Oswego","OR","97035","David Matthews","Individual"
"2022-03-02T00:00:00.000","David Nordstrom","0","PO Box 800","Silverton","OR","97381","Owen Von Flue","Attorney in Fact"
"2022-05-13T00:00:00.000","David Rorvik, Trustee, Proteus Pension Plan and Trust","0","601 SW Second Ave","Portland","OR","97204","Dennis Seals","Authorized signatory"
"2022-04-28T00:00:00.000","Della M. Harreguy","0","435 Oak Avenue","Klamath Falls","OR","97601","Della M. Harreguy","Individual"
"2022-03-17T00:00:00.000","Dellanne McGregor","0","5300 Meadows Road","Lake Oswego","OR","97035","Dellanne McGregor","Individual"
"2022-01-17T00:00:00.000","DHI Mortgage Company, LTD, Limited Partnership","0","10700 Pecan Park Blvd, Suite 450","Austin","TX","78750","Jennifer S. Branam","Assistant Secretary"
"2022-06-21T00:00:00.000","Diane Norman Trustee","0","Five Centerpoint Drive","Lake Oswego","OR","97035","Diane Norman","Trustee"
"2022-01-13T00:00:00.000","Dollar Bank, Federal Savings Bank","0","300 W Tuscrarwas Street","Canton","OH","44702","Joan D. Ickes","Senior Vice President"
"2022-01-11T00:00:00.000","Donna Fay Linebaugh, Linebaugh Revocable Living Trust","0","717 NW 5th Street","Grants Pass","OR","97526","Donna Fay Linebaugh","Trustee"
"2022-03-25T00:00:00.000","Duane W. Goodman and Laura J. Goodman","0","14 N. Central Ave","Medford","OR","97501","Jeffrey W. Foxx","Legal Representative"
"2022-01-06T00:00:00.000","Dumont LLC","0","250 Church Street SE","Salem","OR","97301","Norman Russell","Manager"
"2022-01-11T00:00:00.000","Elements Financial Federal Credit  Union","0","225 S. East Street","Indianapolis","IN","46202","Terri Mossbrucker","Member Solutions Manager"
"2022-01-03T00:00:00.000","Elizabeth St. John","0",,,,,"Frank C. Rote, III","Attorney"
"2022-01-10T00:00:00.000","Emerald Empire Federal Credit Union","0",,,,,"Carolyn J. Stahly","CEO"
"2022-04-28T00:00:00.000","Estate of Berniece L. Etchevers","0","435 Oak Avenue","Klamath Falls","OR","97601","Douglas Lee Etchevers","Personal Representative"
"2022-02-03T00:00:00.000","Evergreen Federal Bank","0","969 SE 6th Street","Grants Pass","OR","97526","Kris Woodburn","Senior Vice President"
"2022-02-03T00:00:00.000","Evergreen Federal Savings and Loan Association","0","969 SE 6th Street","Grants Pass","OR","97526","Kris Woodburn","Senior Vice President"
"2022-01-13T00:00:00.000","EWEB Employees Federal Credit Union","0","388 Pearl Street","Eugene","OR","97401","Rose Staggenborg","President"
"2022-03-29T00:00:00.000","Fairway Independent Mortgage Corporation","1",,,"WI",,"Sally Dengler","VP Foreclosure"
"2022-01-24T00:00:00.000","Felicia M DuBois","0","Two Centerpointe Dr","Lake Oswego","OR","97035","Felicia M DuBois","Individual"
"2022-04-14T00:00:00.000","Fibre Federal Credit Union","0","121 SW Morrison","Portland","OR","97204","Norma McKittrick","Member Solutions Manager"
"2022-01-12T00:00:00.000","Fifth Third Bank, NA","8","38 Fountain Square Plaza","Cincinnati","OH","45263","Glenn Meadows","SVP"
"2022-01-28T00:00:00.000","Finance of America Reverse LLC","10","909 Lake Carolyn Parkway, Suite 1550","Irving","TX","75039","Keith Hale","VP Timeline Management"
"2022-03-29T00:00:00.000","Finance of America, LLC","0",,,"PN",,"Sally Dengler","VP Foreclosure"
"2022-01-31T00:00:00.000","First American National, LLC","0",,,,,"Ira Bailey","Member"
"2022-01-27T00:00:00.000","First American Trust LLC","3",,,,,"Ira Bailey","Member"
"2022-03-30T00:00:00.000","First Citizens Bank & Trust Company","5","5677 Oberlin Drive","San Diego","CA","92121","Tracy Hinnant","Default Analyst"
"2022-01-20T00:00:00.000","First Colony Mortgage Corporation","0","508 W. 800 N.","Orem","UT","84057","Brock Riley","Individual"
"2022-01-10T00:00:00.000","First Community Credit Union","7","6100 219th St SW","Mountlake Terrace","WA","98043","Jeanne Brooks","Vice President"
"2022-01-11T00:00:00.000","First Midwest Bank","0","8750 West Bryn Mawr","Chicago","IL","60631","Patty Coldebella","Vice President"
"2022-01-31T00:00:00.000","First Savings Bank","0","702 North Shore Drive","Jeffersonville","IN","47130","Tony A. Schoen","Chief Financial Officer"
"2022-01-10T00:00:00.000","First State Bank of St. Charles, MO","0","2850 West Clay Street","St. Charles","MO","63301","Lisa Jones","Vice President"
"2022-01-19T00:00:00.000","First Technology Federal Credit Union","28","5100 NE Dawson Creek Drive","Hillsboro","OR","97124","Troy VanRider","VP Special Assets Manager"
"2022-01-27T00:00:00.000","Flagstar Bank","7","5151 Corporate Drive","Troy","MI","48098","Bella Karson","Assistant Vice President"
"2022-01-10T00:00:00.000","Forrit Credit Union","0","95 SW Taylor Street","Portland","OR","97204","Justin Olson","President"
"2022-01-28T00:00:00.000","Fran Golder","0","PO Box 359","Coos Bay","OR","97420","Fran Golder","Individual"
"2022-01-28T00:00:00.000","Fran Golder","0","PO Box 359","Coos Bay","OR","97420","Fran Golder","Individual"
"2022-07-11T00:00:00.000","FRC AZ1, LLC","0","2035 NE 42nd Avenue","Portland","OR","97213","Joel K. Jorgensen","Manager"
"2022-04-14T00:00:00.000","Freedom Northwest Credit Union","0","121 SW Morrison","Portland","OR","97204","Dannishia Swofford","Credit Service Representative"
"2022-03-24T00:00:00.000","Gallic and Johnson","0","800 Willamette Street","Eugene","OR","97401","Kerrie L. Johnson","General Manager"
"2021-06-18T00:00:00.000","Gateway Credit Union","0","PO Box 7245","Springfield","OR","97475","Marcos Sulistio","President"
"2022-03-29T00:00:00.000","Guaranteed Rate, Inc.","0",,,"IL",,"Sally Dengler","VP Foreclosure"
"2022-01-19T00:00:00.000","Habitat for Humanity of the Mid-Willamette Valley","2","693 Chemeketa St. NE","Salem","OR","97301","Jerry Ambris","Executive Director"
"2022-02-03T00:00:00.000","Habitat for Humanity Port/Metro East dba Habitat for Humanity Portland Region","1","693 Chemeketa Street NE","Salem","OR","97301","Steve Messinetti","President/Chief Executive Officer"
"2022-02-28T00:00:00.000","Hannah Sadowsky","0","693  Chemeketa St NE","Salem","OR","97301","Scott Sadowsky","Individual"
"2022-01-04T00:00:00.000","HAPO Community Credit Union","1","39 SE Court Avenue","Pendleton","OR","97801","Cris Torres","Asset Recovery Director"
"2022-07-07T00:00:00.000","Harold James Hanscom and Terry Lynn Hanscom Trustees","0","14 N Central Ave","Medford","OR","97501","Joseph Kellererman","Legal Representative"
"2022-01-20T00:00:00.000","Heritage Grove Federal Credit Union","1","693 Chemeketa St. NE","Salem","OR","97301","Matthew Forney","Vice President"
"2022-01-19T00:00:00.000","High Tech Lending, Inc.","0",,,,,"Erika Macias","Senior Vice President"
"2022-03-08T00:00:00.000","HMC Assets, LLC Separate Trustee of CAM XI Trust","9","2015 Manhattan Beach Blvd","Redondo Beach","CA","90278","Barry Smith","Authorized Signer"
"2022-03-29T00:00:00.000","Home Bridge Financial Services, Inc.","3",,,"NJ",,"Sally Dengler","VP Foreclosure"
"2022-01-21T00:00:00.000","Home Point Financial","3","11511 Luna Road","Farmers Branch","TX","75234","Joseph Quinn","Senior Director"
"2022-01-14T00:00:00.000","HomeStreet Bank","11","33405 8th Avenue South, #100","Federal Way","WA","98003","Melissa Hjorten","AVP-Default Manager"
"2022-07-13T00:00:00.000","Housing Group Fund 401K Pension Plan","0","606 W. Gowe Street","Kent","WA","98032","Dennis Lanni","Trustee"
"2022-03-29T00:00:00.000","InterFirst Chicago Mortgage Solutions","0",,"Chicago","IL",,"Sally Dengler","VP Foreclosure"
"2022-01-26T00:00:00.000","Interstate Intrinsic Value Fund, LLC","1","320 120TH Ave NE","Bellevue","WA","98005","Scott Halsema","Collections Manager"
"2022-01-05T00:00:00.000","Ironworkers USA FCU","0","11620 NE Ainsworth CIR #400","Portland","OR","97220","Teri Robinson","CED"
"2022-02-18T00:00:00.000","J.R. Simplot Company","0","PO Box 470","Salem","OR","97308","Brian Davis","Regional Financial Service Mngr"
"2022-05-06T00:00:00.000","James Gullickson","0","296 SW Columbia Street, suite B","Bend","OR","97702","James Gullickson","Individual"
"2022-03-24T00:00:00.000","Joan L. Lorenzen, trustee Lorenzen Family Revocable Trust","0","800 Willamette Street","Eugene","OR","97401","Joan L. Lorenzen","Individual"
"2022-01-12T00:00:00.000","Jody Jones","0","28 North G Street","Lakeview","OR","97630","Jody Jones","Individual"
"2022-01-04T00:00:00.000","John M. Morehouse, Trustee","0","1203 Willamette Street","Eugene","OR","97401","John M. Morehouse","Trustee"
"2022-05-17T00:00:00.000","JSL Funding Group, LLC","1",,,,,"Sonia LaRiccia","Sr. Asset Manager"
"2022-01-24T00:00:00.000","KaiPerm Northwest Federal Credit Union","0","1865 NW 169th Place, Suite 208","Beaverton","OR","97006","Peggy Doyle","Vice President"
"2022-01-27T00:00:00.000","KeyBank, NA","20","4224 Ridge Lea Road","Amherst","NY","14226","Irena Karovski","Vice President"
"2022-04-13T00:00:00.000","Kim C. Pex aka Kimberly C. Pex","1","17355 SW Boones Ferry Rd","Lake Oswego","OR","97035","Kim c. Pex","Individual"
"2022-01-12T00:00:00.000","Klamath Public Employees Credit Union","0",,,,,"Alesia Claybaugh","Executive Vice President"
"2022-01-30T00:00:00.000","Kondaur Capital LLC","1","1499 SE Tech Center Place","Vancouver","WA","98683","Maryann Tomczyk","Assistant Secretary"
"2022-01-06T00:00:00.000","Land Home Financial Services, Inc.","0","4375 Jutland Drive","San Diego","CA","92117","David Ornelas","Senior Vice President"
"2022-02-02T00:00:00.000","Laneco Federal Credit Union","0","74A Centennial Loop","Eugene","OR","97401","Loreen A. Ervin","Manager"
"2022-02-04T00:00:00.000","Larita D. Ongman","0","620 Main Street","Klamath Falls","OR","97601","Larita D. Ongman","Individual"
"2022-01-06T00:00:00.000","Larry and Jeanette Epping Family Foundation AG","0","P O Box 470","Salem","OR","97308","Gary J. Epping","President"
"2022-02-01T00:00:00.000","Lawrence I. Veysey","0","111 SW 5th Ave","Portland","OR","97204","Lawrence I. Veysey","Individual"
"2022-01-19T00:00:00.000","Lennar Mortgage, LLC","8","15550 Lightwave Drive","Clearwater","FL","33760","Blair Birt","Vice President"
"2022-01-19T00:00:00.000","Leonard Dunivin","0",,,,,"Frank C. Rote, III","Attorney"
"2022-03-17T00:00:00.000","Leslie Armstrong","0","5300 Meadows Road","Lake Oswego","OR","97035","Leslie Armstrong","Individual"
"2022-01-11T00:00:00.000","Linear Mortgage LLC","4","PO Box 2420","Sarasot","FL","34230","Therry Cassagnoc","Managing Member"
"2022-01-20T00:00:00.000","LoanDepot.com LLC","0","606 Gowe Street","Kent","WA","97032","Steven W. Roark","Director"
"2022-01-18T00:00:00.000","Lower Columbia Longshoremen's Federal Credit Union","0","629 14th Ave","Longview","WA","98632","Julie A Brewer","CLO"
"2022-02-03T00:00:00.000","Luther Burbank Savings","0","520 third Street","Santa Rosa","CA","95401","Kristen Wilbur","Loan Service Manager"
"2022-01-19T00:00:00.000","M & T Bank","13","475 Crosspoint Parkway","Getzville","NY","14068","Christopher M. Zeis","Administrative Vice President"
"2022-01-05T00:00:00.000","Marion and Polk Schools Credit Union abn MAPS Credit Union","4","PO Box 12398","Salem","OR","97309","Angela Kropf","Director of Loan Servicing"
"2022-01-20T00:00:00.000","Matrix Financial Services Corp","8","1601 Utica Ave.","St. Louis Park","MN","55416","Jesse Steinberg","Assistant Vice President"
"2022-03-24T00:00:00.000","Michael D. Lorenzen, trustee Lorenzen Family Revocable Trust","0","800 Willamette Street","Eugene","OR","97401","Michael D. Lorenzen","Individual"
"2022-03-09T00:00:00.000","Michael Scott Winters","0","14 N Central Ave","Medford","OR","97501","Joseph Kellerman","Legal Representative"
"2022-01-31T00:00:00.000","Mid America Mortgage, Inc.","5","15301 Spectrum Drive","Addison","TX","75001","Mary Compary","Corporate Attorney"
"2022-01-18T00:00:00.000","Mid Oregon Federal Credit Union","0","PO Box 6749","Bend","OR","97708","Kevin Cole","President"
"2022-03-29T00:00:00.000","Mortgage Financial Services, LLC","0",,,"TX",,"Sally Dengler","VP Foreclosure"
"2022-06-27T00:00:00.000","Mortgage Research Center LLC dba Veterans United Home Loans","8","1400 Veterans United Drive","Columbia","MO","65203","Rena Tratchel","Servicing Default Specialist"
"2022-01-31T00:00:00.000","Mortgage Solutions of Colorado, dba Mortgage Solutions Financial","0","6060 Gowe Street","Kent","WA","98032","Thomas clark","Vice President"
"2022-01-20T00:00:00.000","Mountain American Credit Union","0","7167 S Center Park Dr.","West Jordan","UT","84084","Kara Loftus","Vice President"
"2022-03-29T00:00:00.000","Movement Mortgage, LLC","0",,,"SC",,"Sally Dengler","VP Foreclosure"
"2022-01-28T00:00:00.000","MUFG Union Bank N.A","1","9865 Towne Centre Drive","San Diego","CA",,"Heidi Brodersen","Default Loan Servicing Dir"
"2022-01-11T00:00:00.000","MUFG Union Bank N.A., Truman W. Brophy IV","1","9865 Towne Centre Drive","San Diego","CA","92121","Kris A. Enloe","Director for MUFG Union Bank"
"2022-03-31T00:00:00.000","myCUmortgage LLC","1",,,,,"Raymond D. Stacy","Individual"
"2022-06-07T00:00:00.000","Nations Lending Corporation","1","4 Summit Park Drive","Independence","OH","44131","Jeffrey Goshert","Chief Compliance Officer"
"2022-03-29T00:00:00.000","Nationwide Mortgage Bankers, Inc.","0",,,"NY",,"Sally Dengler","VP Foreclosure"
"2022-01-06T00:00:00.000","Navy Federal Credit Union","1",,,"VI",,"Shannon Giannini","Manager"
"2022-03-29T00:00:00.000","New Day Financial, LLC","0",,,"MD",,"Sally Dengler","VP Foreclosure"
"2022-01-13T00:00:00.000","NexBank","0","2515 McKinney Ave","Dallas","TX","75201","Bill Mansfield","Senior Vice President"
"2022-03-07T00:00:00.000","Nicholetta Renea Gallagher, Nicholas Sean Freeman, Sara Lynn Freeman & Joseph Eric Freeman, heirs Larry J. Freeman, deceased","0","14 N Central Ave","Medford","OR","97501","Joseph E. Kellerman","Legal Representative"
"2022-01-05T00:00:00.000","North American Savings Bank","0","903 E. 104th Street","Kansas City","MO","64131","Andrew Garcia","Assistance Vice President"
"2022-01-14T00:00:00.000","Northwest Adventist Federal Credit Union","0",,,"OR",,"Bredna Ruiz","Lending Manager"
"2022-01-04T00:00:00.000","Northwest Bank","0","121 SW Morrison","Portland","OR","97204","Chris McGee","Senior Vice President"
"2022-02-25T00:00:00.000","Northwest Bank","0","121 SW Morrison","Portland","OR","97204","Chris McGee","SVP"
"2022-02-08T00:00:00.000","Northwest Community Credit Union","9","675 Oak Street","Eugene","OR","97401","Paula Franz","Director of Member Solutions"
"2022-01-20T00:00:00.000","Northwest Farm Credit Services, FLCA","0","693 Chemeketa St. NE","Salem","OR","97301","Emily Duerst","Relationship Manager"
"2022-01-20T00:00:00.000","Northwest Farm Credit Services, PCA","4","693 Chemeketa St. NE","Salem","OR","97301","Emily Duerst","Relationship Manager"
"2022-01-18T00:00:00.000","NW Preferred FCU","0","8950 Burnham Street","Portland","OR","97281","Mara Boston","Collections Officer"
"2022-01-25T00:00:00.000","NW Priority Credit Union","1",,,,,"Coles Johnson","Collections Manager"
"2022-07-17T00:00:00.000","NWR Receivables Trust","0","5677 Oberlin Drive","San Diego","CA","92121","William Skyram","CEO"
"2022-01-07T00:00:00.000","Old Second National Bank","0","37 S River St","Aurora","IL","60506","David M. Kozuh","Senior Vice President"
"2022-01-31T00:00:00.000","Old West Federal Credit Union","0","650 West Main","John Day","OR","97845","KC Dickens","Compliance Officer"
"2022-01-14T00:00:00.000","OnPoint Community Credit Union","22","PO Box 3750","Portland","OR","97208","Veronica Ervin","Senior Vice President"
"2022-03-29T00:00:00.000","Open Mortgage, LLC","0",,,"TX",,"Sally Dengler","VP Foreclosure"
"2022-01-20T00:00:00.000","OR Resolutions LLC","0","PO Box 2747","Salem","OR","97301","Eric Gerhart","Executive Vice President"
"2022-01-05T00:00:00.000","Oregon Community Credit Union","1","PO Box 77002","Springfield","OR","97475","Gregory Schumacher","Chief Financial & Administrative Officer"
"2022-01-27T00:00:00.000","Oregon Dream River LLC","0","1865 NW 169th Place","Beaverton","OR","97006","Arthur Amberg","Manager"
"2022-05-04T00:00:00.000","Oregonians Credit Union","0","121 SW Morrison","Portland","OR","97204","Jake Fray","Collections Specialist"
"2022-01-10T00:00:00.000","Origin Bank","0","9805 Katy Freeway, #200","Houston","TX","77406","Dan Shimmin","Senior Vice President"
"2022-02-09T00:00:00.000","Orville Clark Houston and Patricia Ann Houston, Co Trustees","0","675 Oak Street","Eugene","OR","97401","Orville Clark Houston","Individual"
"2022-01-13T00:00:00.000","Pac One Fund LP","0","4710 Village Plaza Loop","Eugene","OR","97401","Mariska Crain","Authorized Signer"
"2022-01-13T00:00:00.000","Pacific Crest Federal Credit Union","0","PO Box 1179","Klamath Falls","OR","97601","Luke Daniels","Director of Consumer Lending"
"2022-01-28T00:00:00.000","Pacific NW Federal Credit Union","4","12005 NE Erin Way","Portland","OR","97220","Diane Calvin","SVP/Chief Lending Officer"
"2022-04-05T00:00:00.000","Pacific West Bank","0","1300 SW 5th Ave, Suite 900","Portland","OR","97201","Benjamin Mansheim","Chief Operations Officer"
"2022-01-13T00:00:00.000","Pacwest Funding, Inc. dba Precision Capital","1","4710 Village Plaza Loop","Eugene","OR","97401","Mariska Crain","Director of Lending"
"2022-04-18T00:00:00.000","Patrick Brosnahan & Teresa Brosnahan","2","427 S. Holladay Dr.","Seaside","OR","97138","Benjamin F. Lawrance","Attorney and Agent"
