"institution","course","activitycode","title","programs","programcount","totalhours","lecturehours","labhours","lecturelabhours","credits","noncreditcontacthours","alternatelabel","cip","description"
"Rogue",".700","363","Computer Basics - Intro to PC",,"0","30","0","0","0","0","30",,,"Designed for students with little or no previous experience with computers. Introduces basic computer fundamentals through lecture, demonstrations and hands-on experience with a personal computer. This course will cover basic hardware terminology, popular Internet technologies, email, online course skills, basic file management operations, word processing, and spreadsheets and may include other applications. Additionally, introduces students to basic computer concepts and terms and the practical applications of microcomputers in life."
"Rogue",".701","363","Electronic Publishing Applications",,"0","30","0","0","0","0","30",,,"Introduces the student to the computer software used in the development of page design and layout. Emphasis will be placed on the production of basic business publications including newsletters, fliers, brochures, etc. General principles of page layout design will be studied including the placement of text, images, illustrations and logotypes and the important synthesis of these elements. Additional lab hours required."
"Rogue",".702","363","Digital Imaging: Photoshop",,"0","30","0","0","0","0","30",,,"Explores a wide range of digital imaging techniques from photo touch-ups to realistic scenes created from scratch. Digital image creation and manipulation commands and operations will be covered. Design, publishing concepts, and terms will be discussed. Particular attention will be given to creating files for effective output whether for printed media or electronic. Adobe Photoshop is currently the application used."
"Rogue",".705","363","Video Game Design and Development",,"0","24","0","0","0","0","24",,,"A hands-on game development and design class open to everyone 13 year and up, taught by an experienced industry instructor. We will use the latest industry standards in design and utilize the current off the shelf technology to build and design games. Class will cover the following concepts:"
"Rogue",".712","363","Digital Photography",,"0","60","0","0","0","0","60",,,"Offers instruction in the use of a SLR digital camera and fundamentals of digital photography. Topics include, image composition, digital camera techniques in various formats including raw, GIF, JPEG, and PNG, digital processing using Adobe Photoshop and digital printing. Students will learn how to manually operate a digital camera, taking control of aperture settings, shutter speeds, and ISO controls. Students will learn how various lenses effect the depth of field and image quality of an exposure. No darkroom work is required. Students must provide their own digital single lens reflex cameras and these cameras must be able to allow for manual adjustment of shutter speed and aperture."
"Rogue",".750","363","Basic Fundamentals of Drones",,"0","30","0","0","0","0","30",,,"This class introduces fundamentals and concepts of small drones (quadcopter weighing less than 5 pounds) operation. May includes brief history, categories, air frames, ground support, optical systems, operation theory, desktop and mobile applications, mission planning and control for still image and video capture."
"Rogue",".840","363","Property Management License Training",,"0","14","0","0","0","0","14",,,"Complete your studies in just seven weeks and become a property manager. This hybrid course combines live lecture with online home study to meet the 60-hour requirement for an Oregon property manager license. The class will prepare you to take the state exam and is taught by a licensed property manager. The course and instructor are certified by the OREA. State exam is not part of this class. Consists of seven sessions."
"Rogue",".841","363","Real Estate Broker License Training",,"0","38","0","0","0","0","38",,,"This accelerated course prepares you to qualify for the Oregon Real Estate Broker's License Exam in just 10 weeks. It is a hybrid course, combining live lecture with online home study to meet the 150-hour requirement of the Oregon Real Estate Agency (OREA). Attendance is recommended at all evening sessions as well as the exam preparation day on Saturday following the last evening class. Consists of 11 sessions, 10 Tuesdays and one Saturday. State exam is not part of this class. The course and instructor are certified by the OREA"
"Rogue",".852","361","Yoga for Wellness",,"0","20","0","0","0","0","20",,,"Bring together the mind, body and spirit for an understanding of “as within, so without”; how we build our reality from our inside out. We will focus on breath meditation while moving the body into healthy pressured postures, to create space for greater?flexibility, strength, stamina and overall wellbeing that will enable us to create an ever-healthier lifestyle."
"Rogue",".854","362","Women’s Self Defense",,"0","18","0","0","0","0","18",,,"You will learn to protect yourself utilizing basic, easy to learn, yet effective movements, developed through the laws and principles of nature. You will gain self-confidence and heightened sense of awareness, allowing you to better control circumstances in your daily life as well as the threat of an attack. Learn the natural way to defend yourself, without strenuous punches, high kicks or memorizing lots of techniques. Emphasis will be placed on the four core principles of balance, body unity, looseness and sensitivity. We will end each class with gentle yet powerful postures/movements, created to help increase general health and release accumulated tension while strengthening the central nervous system and maintaining high level of health over a lifetime."
"Rogue",".855","361","Tai Chi",,"0","18","0","0","0","0","18",,,"Learn the 24-movement, Yang style of Tai Chi. In addition to postures, you will learn the principle movements to best develop your energy (Chi) and how to keep developing that energy on your own. Emphasis will be placed on four core principles of balance, body unity, sensitivity and relaxation, as well as proper breathing to enhance your overall health."
"Rogue",".856","362","Self Defense",,"0","18","0","0","0","0","18",,,"You will learn to protect yourself utilizing basic, easy to learn, yet effective movements, developed through the laws and principles of nature. You will gain self-confidence and heightened sense of awareness, allowing you to better control circumstances in your daily life as well as the threat of an attack. Learn the natural way to defend yourself, without strenuous punches, high kicks or memorizing lots of techniques. Emphasis will be placed on the four core principles of balance, body unity, looseness and sensitivity. We will end each class with gentle yet powerful postures/movements, created to help increase general health and release accumulated tension while strengthening the central nervous system and maintaining high level of health over a lifetime."
"Rogue",".857","361","Tai Chi for Better Balance",,"0","10","0","0","0","0","10",,,"Learn the 8-form Tai Chi practice developed for folks over 50. This is a simplified practice for ease of learning and remembering, so that it can become a regular, practice for older individuals. Developed at the University of Oregon Extension Service to enhance balance and avoid falls."
"Rogue",".860","511","Pickle Ball Beginning/Intermediate",,"0","70","0","0","0","0","70",,,"Pickle ball a paddle sport created for all ages and skill levels. The rules are simple and the game is easy for beginners to learn, but can develop into a quick, fast-paced, competitive game for experienced players. Learn the basics of this sport that combines elements of tennis, badminton and ping-pong. Played indoors in the gym on a badminton-sized court and a slightly modified tennis net, a paddle and a plastic ball with holes. Played as doubles or singles."
"Rogue",".902","362","Driver  Education Program (Ages 18-21)",,"0","42","0","0","0","0","42",,,"The Rogue Community College (RCC) High School Driver Training (HSDT) course is an Oregon Department of Transportation (ODOT) approved curriculum designed to teach the knowledge, judgment, and attitudes essential for safe and low-risk driving. In the limited time available, this course can provide the majority of students an opportunity to become reasonably proficient in using the basic techniques necessary to safely operate a motor vehicle."
"Linn Benton","0.132","511","Painting - various titles",,"0","6","6","0","0","0","0",,,"Silk Painting - Wearable art is fun and easy to create.  Learn how to produce your own silk or cotton print that can be framed, worn as a scarf, or used as a wall hanging.  Students will tap into their creative nature through music and guided exercises to awaken the senses and inspire creative designs."
"Linn Benton","0.132P","511","Oil Painting Made Easy",,"0","30","30","0","0","0","0",,,"Discover how easy oil painting can be.  Easier than watercolors or acrylics, really!  There are magical things you can do only with oils to paint landscapes, flowers, faces, animals, anything.  Explore the richness and depth of color possible with oil paints.  All skill levels welcome.  Supply list at first class."
"Linn Benton","0.152","511","Writing - Miscelleanous Titles",,"0","12","12","0","0","2","0",,,"Write a legacy letter - a message to your family, friends and community expressing your values, beliefs, the life lessons, and hopes.  Record and share the principles you've developed and tell the stories that illustrate how you developed them.  Give this gift to loved ones at life transitions such as marriage, childbirth, graduation, serious illness, retirement, end of life planning and other major milestones.

Poetry Workshop - Explore a variety of prompts to generate multiple poems with the benefit of immediate feedback from an audience of peers.  Construct a chapbook for self-publication and exchange."
"Linn Benton","0.158","511","Ukulele, Beginning",,"0","8","8","0","0","0","0",,,"Want to play the Uke?  Almost anyone can learn to play a Ukulele and afford to buy one too!  Take this four week class.  Explore your creative musical side and be more fun to have at parties!"
"Linn Benton","0.161CR","511","Site Specific & Multi-Part Ceramics",,"0","30","30","0","0","0","0",,,"Think big! Learn to problem solve multi-part, large and/or complex pieces.  Especially helpful for potters seeking ways to create site specific works.  Class will also work together to design, create and finish a site specific accent tile project for the Benton Center."
"Linn Benton","0.183","511","Sewing",,"0","2","2","0","0","0","0",,,"Introduction to Sewing:

Always wanted to learn to sew?  We will help you select appropriate fabric, thread, and notions to complete a project with or without a commercial pattern.  With basic sewing skills, you will be able to apply various methods of sewing, mending and altering clothing and other items.  A hands-on class, best for those with little or no sewing experience.  Students are welcome to bring their own sewing machines.

Int. Sewing:

This class is ideal for those who have completed the Intro to Sewing course, although anyone with some sewing experience is welcome. Learn intermediate sewing techniques while working with or without patterns to complete projects of medium complexity.  Specific skills/techniques taught will depend on student interest."
"Linn Benton","0.201","511","Cooking Across Italy",,"0","12","12","0","0","0","0",,,"Each week you will be creating an entire meal (entree, side dish, and dessert) from a specific region of Italy.  Join us to cook classic dishes like Cutlets alla Milanese, Risotto alla ilanese, and caramelized pears with mascarpone."
"Linn Benton","0.205","511","Food - various titles",,"0","6","6","0","0","0","0",,,"Chinese Finger Food: What do 1.3 billion Chinese people like to eat?  Orange Chicken? Sweet and Sour Pork? No!!  Over half of China's population prefers finger food from street vendors.  If you would like to move beyond Americanized Chinese food, come and create authentic finger food instructed by Chinese native, Jay Chen.

Everything Chocolate: Have fun working with chocolate!  Learn to make a variety of chocolate desserts, confections and garnishes.

Cooking: Making the Master Sauces:  To be great cook, first master basics. Make a variety of classic sauces from scratch-the bases for dishes ranging from mac 'n cheese to upscale French cuisine.  Learn the difference between a roux, a bechamel sauce, sauce mornay, hollandaise sauce, Bearnaise sauce, a red sauce, and even a custard desert sauce.  Discussion will include delicious dairy- & gluten-free alternatives."
"Linn Benton","0.234","511","Food Preservation - various titles",,"0","6","6","0","0","0","0",,,"Learn to preserve fresh fruits, vegetables or meats.  Includes basic food safety and storage tips and demonstrations using seasonal produce or meats.  Methods could include freezing, dehydrating or canning."
"Linn Benton","0.3000R","363","COMPUTER ESSENTIALS FOR SENIOR",,"0","40","0","0","0","0","40",,,"Join us as we explore the basics of navigating your computer, email, the internet, and Zoom. With step-by-step instruction, you will learn how to use important programs and tools, organize important files and photos, and keep your computer safe and virus free. Additionally, you will see how you can use your computer to stay connected with friends and family."
"Linn Benton","0.3010R","363","GET A WEBSITE GOING",,"0","40","0","0","0","0","40",,,"The first steps of a website project are often the most intimidating. This class will walk you through the process of securing hosting, purchasing a domain, and getting WordPress installed on your new site. We will be focusing on backend set up as well as front end design practices."
"Linn Benton","0.3025R","363","DIGITAL ILLUSTRATION W/ADOBE I",,"0","40","0","0","0","0","40",,,"Students will discuss digital illustration and how it's used in Graphic Design. Using Adobe Illustrator, we will learn how to manipulate shape and color to create vector illustrations. See supplies for class: linnbenton.edu/supplies"
"Linn Benton","0.3030R","363","IMAGE MANIPULATION W/ADOBE PHO",,"0","40","0","0","0","0","40",,,"Students will discuss image manipulation and how it is used in Graphic Design. Using Adobe Photoshop, we will learn how to do basic portrait editing as well as how to prepare image assets for print and web uses. See supplies for class: linnbenton.edu/supplies"
"Linn Benton","0.3040R","363","INTRO TO GRAPHIC DESIGN ADOBE",,"0","40","0","0","0","0","40",,,"Learn the basics of Graphic Design while diving into the core Adobe Programs. Join Cole to learn about Photoshop, Illustrator, and InDesign and come away understanding how these programs get used in the world of Graphic Design. Empower yourself to make better designs and get a feel for these powerful design tools. See supplies for class: linnbenton.edu/supplies"
"Linn Benton","0.3041R","363","GET COMFORTABLE WITH INDESIGN",,"0","40","0","0","0","0","40",,,"InDesign is a massively powerful program and you may not know how you could be using it better. This class is designed for people already using InDesign or trying to switch to InDesign from a different page builder program. Learn how to get your layout designs on the page quickly and ready for production without the stress. See supplies for class: linnbenton.edu/supplies"
"Linn Benton","0.3043R","363","GRAPHIC DESIGN FOR BUS/PLEASUR",,"0","40","0","0","0","0","40",,,"Graphic design has many uses, from marketing to branding to personal art projects! Come learn about the industry and get a better understanding of the Adobe Creative Suite and what programs to use when. Learn the basics of Photo editing, Digital illustration, Typography, and Layout Design! Supply list available online: linnbenton.edu/supplies"
"Linn Benton","0.3050R","363","GOOGLE APPS FOR EVERYONE",,"0","40","0","0","0","0","40",,,"Many people use the basic features and functions of Gmail, Google Calendar, and Google Docs. This course is for those who want to explore other productivity-oriented applications within the Google Apps suite, along with some useful techniques to have various apps “talk” to each other to take things to the next level."
"Linn Benton","0.3090R","363","MS EXCEL Level I",,"0","40","0","0","0","0","40",,,"Learn or update basic spreadsheet skills with Microsoft Excel. The class will cover creating and editing simple spreadsheets as well as how to enter values and formulas, format spreadsheets, and use multiple tabs for creating more than one worksheet in a workbook. You do not have to purchase Excel to complete this course. We will be using the online version of Excel which is free."
"Linn Benton","0.3091R","363","MICROSOFT EXCEL LEVEL II",,"0","40","0","0","0","0","40",,,"Increase your knowledge of Excel! This course covers a wide variety of formulas and functions to manage and analyze information. Plus, you’ll learn to effectively use charts and pictures to make your data eye-catching and understandable. Using and creating large worksheets and templates will also be covered. Foundational knowledge of Excel or completion of Excel 1 is recommended."
"Linn Benton","0.310","510","Acting",,"0","12","12","0","0","0","0",,,"Course Description & Titles will vary according to topic:

In Depth View: Shakespeare Festival 2013 - Make the most of your 2013 OSF experience!  This preview wil cover everything you need to know before you go, including selected film, clips of this season's plays, discussions of production, history, sets and more!

Fundamentals of Acting - Experience an introduction to acting in a safe, friendly envionment, designed for the non-professional.  Discover your inner performer through exercises, improvisations, and study of monologues and 2-character scenes.  

TV Commercials - Have you watch television commercials or listened to radio spots and said, I could do tha?  If so, then take the next step to work with a professional actor and learn how to use your natural gifts and instincts to sell yourself and sell the product.  Discover, practice and refine the professional skills and techniques needed for auditioning and landing the job.  You never know - this could be your big break!"
"Linn Benton","0.311","511","A Critical Intro to Gospel Literature- various titles",,"0","25","25","0","0","0","0",,,"Intro course:  An introduction to New Testament and extra-canonical gospels and to critical, academic methods of Biblical studies.  Learn to develop new ways of reading, become more familiar with culturally significant literature, and broaden your historical awareness.

Interpreting Gospel Literaure- Introduction to New Testament gospels and to modern academic methods of Biblical studies.  Class will focus on the historical backgrounds of the gospel stories and the communities that wrote and used them.  Develop new ways of reading, become more familiar with culturally significant literature, and broaden your historical awareness.

Religion: Topics in Christianity:  Modern Theology - An examination of 19th and 20th century Christian theology.

The Church Since 1500- An examination of what historical forces have shaped the contemporary church.

A History of Christian Thought, Part II - A look at Christian thought from the end of the ancient world until the present day.

Christian Worship-History & Practice - An ecumenical exploration of styles of Christian worship focusing on the three great traditions: Catholic, Protestant and Orthodox.

Honor, Shame, Scripture - A look at selected Bible passages through the lens of cultural anthropology and also the concepts of honor, shame and purity."
"Linn Benton","0.401","511","Social Dance - various titles",,"0","15","15","0","0","0","0",,,"Beginning Ballroom & Social Dance: Expxerience basic ballroom dancing, Waltz, Foxtrot, American Tango, and Swing techniques with plenty of fun practicing the skills for the confidence to social dance in just about any community setting.  Includes basic dance floor etiquette and what to expect when attending a dance.  For students with little or no experience.  Partner not required.

Beginning Country 2 Step: Country 2-Step is widely danced across the country in all sorts of venues, from Ballroom to bars.  Come learn to glide and spin across the dance floor to your favorite country tunes.

Beginning Salsa & Cha Cha: Let the Latin rhythm of Salsa and Cha-Cha dance move you in this beginner friendly class.  No experience necessary, and no partner is required.  Just be ready to dance and have fun!"
"Linn Benton","0.421","511","Boomers in Transition",,"0","5","5","0","0","0","0",,,"Learning to thrive in uncertain times is the focus of this class which will lead students through a process of self-discovery.  People often feel powerless to respond to the changes in their lives.  However all the tools they need to not only survive but to thrive during transitions are all waiting to be re-discovered and utilized.  Through a process of exploring past transitions students will identify successful coping skills, develop external and internal support systems and develop plans to implement change."
"Linn Benton","0.425","511","Lunch and Learn Series",,"0","8","8","0","0","0","0",,,"A series of lunch-time topics presented by local professionals, agency representatives, historians, craftsmen, and/or volunteers."
"Linn Benton","0.426H","361","American Heart Association CPR for Healthcare Occupations",,"0","4","0","0","4","0","0",,"34.0199","This course is designed for students in the healthcare professions who must have a credential documenting successful completion of a CPR course.  The course follows the American Heart Association's curriculum needed for clinical placement in LBCC's CNA, Dental Assisting, Diagnostic Imaging, Medical Assistant, Nursing, Polysomnography and Occupational Therapy Assistant courses.  This is the only class that guarantees fulfillment of the CPR requirement for clinical placement.  Card is good for two years.  Cost includes all books and supplies."
"Linn Benton","0.468","511","Dog Obedience",,"0","10","10","0","0","0","0",,,"For a happy, obedient dog, begin by mastering the most basic commands.  Learn about proper equipment, socialization, rewarding good behavior and breaking bad behavior, games and tricks, and responsible pet ownership.  End with a graduation ceremony for you and your dog!  Required: Veterinary Shot Records and Dog History Form."
"Linn Benton","0.5 00C","320","ABS CO-Enrollment",,"0","33","33","0","0","0","0",,,"Supports ABS Students in select credit courses. May include vocabulary, effective listening, mathematical computation, and notetaking. Critical reading of content materials. Writing clearly and appropriate to purpose."
"Linn Benton","0.500","360","ABS Orientation",,"0","6","6","0","0","0","0",,,"This course is designed to give prospective ABS students information about the programs and begin the registration process.  Included will be assessment of each student, registration and assignment to a specific program and class time."
"Linn Benton","0.500L","360","ABS Skills Lab",,"0","14","14","0","0","0","0",,,"This course includes assessment and skills building activities for Adult Basic Skills ABS students.  Students will have the opportunity to enhance computer skills, work with staff and computer-based tools to develop skill sets related to other coursework, and learn about programs of study that may be a fit for their strengths and interests at the conclusion of their ABS experience. Students will learn about LBCC-specific tools (e.g. email, webrunner) and resources (e.g. library, learning center) and how to use them as part of their student experience.  (1-14 hours)"
"Linn Benton","0.516","320","ELA: Student Orientation",,"0","6","6","0","0","0","0",,,"A course for non-native English speakers designed to give prospective ELA students information about the ELA program.  Included will be assessment of each student, registration and assignment to a specific program and class time."
"Linn Benton","0.516B","310","ELA Beginning Community",,"0","88","88","0","0","0","0",,,"A course for non-native English speakers integrating reading, writing, listening and speaking.  This course emphasizes basic functional language at the word and sentence level, simple grammatical constructions are taught in context and language for use in social and community situations.
12-88 hours"
"Linn Benton","0.516H","310","ELA Intermediate Community/ELA Intermediate Fast Track",,"0","88","88","0","0","0","0",,,"A course for non-native English speakers integrating reading, writing, speaking and listening as they relate to the students' family and community roles of parent, worker, community member/citizen, and lifelong learner.  This class will develop students' vocabulary enabling them to recognize and interpret meaning within spoken and written contexts, and express themselves in spoken and written form.  12-88 hours"
"Linn Benton","0.516I","310","ELA Advanced Community/ELA Advanced Fast Track",,"0","88","88","0","0","0","0",,,"A course for non-native English speakers integrating reading, writing, speaking and listening as they relate to the students' family and community roles of parent, worker, community member/citizen, and lifelong learner.  This class will develop students' fluency and communication enabling them to function independently in most situations with native speakers.  12-88 hours"
"Linn Benton","0.572","510","Complementary & Alternative Medicine Lecture Series-CVPLB",,"0","5","5","0","0","0","0",,,"As health care costs increase and conventional treatments fail to produce intended results, people in the United States have begun to seek kinder and gentler treatments to manage their diseases.  Explore what is now commonly called complementary and alternative medicine, a broad range of practices including acupuncture, forms of meditation and exercise, and massage therapy."
"Linn Benton","0.6001R","363","ADVANCED LANDLORD-TENANT LAW",,"0","40","0","0","0","0","40",,,"This workshop will have a little deeper look into landlord tenant law, from writing the rental agreement to going to court."
"Linn Benton","0.6005","363","CITIZENSHIP",,"0","40","0","0","0","0","40",,,"Adult citizenship education covers the content knowledge and English language skills needed to prepare for successful naturalization. The course will help lawful permanent residents who are eligible for naturalization improve their English language skills and learn about the history and government of the United States."
"Linn Benton","0.601H","363","Intro to Hebrew Lang & Culture",,"0","25","25","0","0","0","0",,,"Basic Leve I - A ground-level introduction to Biblical Hebrew language, history and culture, as the history of the transmission, evolution and translation of the Hebrew language.

Basic Level II - Continued study of the basics of ancient Hebrew grammar and the most common Biblical vocabulary.  Lectures and group translation work will enable students to interact with the primary texts and modern and traditional commentaries on Genesis, Exodus, Samuel and more."
"Linn Benton","0.6200R","363","FINANCIAL FOUNDATIONS",,"0","40","0","0","0","0","40",,,"You know the financial basics, but everyone can benefit from a refresher on money management. Learn ways to reach money goals, tackle debt, build credit, save, invest and plan for the future. $75 annual membership registration includes a one-on-one with a financial counselor. Register at www.devNW.org or 541-345-7106."
"Linn Benton","0.6201R","363","FINANCIAL FOUNDATIONS EN ESPANOL",,"0","40","0","0","0","0","40",,,"¿Cómo puede tomar el control de la administración de dinero? ¿Estás planificando para esos objetivos a largo plazo? Mapea tu camino hacia el exito Financiero. Tu membresia de $75 te compra ati y tu hogar los talleres y un ano de entrenamiento financiero individual: www.devNW.org, hello@devNW.org o 541-345-7106."
"Linn Benton","0.6210R","363","HOMEBUYING FOUNDATIONS",,"0","40","0","0","0","0","40",,,"Learn about the steps of homebuying from financial preparation, downpayment assistance, and mortgages, to home inspections, escrow, and home insurance. This class is HUD-certified and meets education requirements for many downpayment assistance programs. $75 annual membership registration includes a one-on-one with a HUD housing counselor. Register at www.devNW.org or 541-345-7106."
"Linn Benton","0.6211R","363","HOMEBUYING FOUNDATIONS EN ESPANOL",,"0","40","0","0","0","0","40",,,"¿Estás listo para comprar una casa? En esta clase, aprenderá sobre preparación financiera, hipoteca, inmobiliaria, inspecciones de hogar, el proceso de cerra y seguro de hogar. Tu membresia de $75 te compra ati y tu hogar los talleres y un ano de entrenamiento financiero individual: www.devNW.org, hello@devNW.org o 541-345-7106."
"Linn Benton","0.6212","363","YOUTH FINANCIAL FOUNDATIONS",,"0","40","0","0","0","0","40",,,"Ready to become more financially independent? You'll learn ways to manage money, create savings plan for big goals, build credit, open a Roth IRA and make smart decisions around loans. For young adults ages 16-22. $75 membership registration includes a one-on-one with a financial counselor. Register at www.devNW.org or 541-345-7106."
"Linn Benton","0.6213","363","INVESTMENT PROPERTY WORKSHOP",,"0","40","0","0","0","0","40",,,"Are you interested in buying a rental property to build assets over time? How do you get started? Learn the basics from local real estate investors who were once in your shoes...just getting started. In this workshop, we’ll explore & analyze properties, investment financing, your responsibilities as a landlord and learn from a panel of investors who share their experiences, strategies and advice. Pre-registration is required through: DevNW at www.devNW.org, hello@devNW.org or by phone at 541-752-7220."
"Linn Benton","0.6214","363","SIDE HUSTLE",,"0","40","0","0","0","0","40",,,"Are you interested to see if a passion can generate income? Side Hustles are great ways to earn some side cash, make a life change, or explore starting a business with little risk. $75 annual membership registration includes other financial wellness workshops and financial counseling. Register at www.devNW.org or 541-345-7106."
"Linn Benton","0.6215","363","SOCIAL SECURITY PLANNING WORKS",,"0","40","0","0","0","0","40",,,"Do you have a plan for withdrawing Social Security? How does Social Security fit in your overall financial planning? How are Social Security benefits taxed in retirement? Proper Social Security Planning positively impacts your retirement. This two-hour workshop covers the fundamental aspects of Social Security, focusing on the filing options given the current laws. Pre-registration is required through: DevNW at www.devNW.org, hello@devNW.org or by phone at 541-752-7220."
"Linn Benton","0.6216","363","WILLS & LIFE PLANNING",,"0","40","0","0","0","0","40",,,"Do you have a plan for your loved ones if you decease? We’ll explore wills, beneficiary designations, durable power of attorney, advanced directives and more topics led by a local estate planning attorney. $75 annual membership registration includes other financial wellness workshops and financial counseling. Register at www.devNW.org or 541-345-7106."
"Linn Benton","0.6217","363","HOME ENERGY SAVINGS WORKSHOP",,"0","40","0","0","0","0","40",,,"Saving energy means more money in your pocket. Learn from a local energy conservation professional an array of tips and tricks you can implement to make your apartment or house work more efficiently. $75 annual membership registration includes other financial wellness workshops and financial counseling. Register at www.devNW.org or 541-345-7106."
"Linn Benton","0.6218","363","HOME MAINTENANCE WORKSHOP",,"0","40","0","0","0","0","40",,,"Basic maintenance is important to protect your home investment. From the exterior gutters and foundation to the interior HVAC and p-traps, learn from a local contractor how to upkeep and maintain your home. $75 annual membership registration includes other financial wellness workshops and financial counseling. Register at www.devNW.org or 541-345-7106."
"Linn Benton","0.667","363","Dollars and Sense",,"0","8","8","0","0","0","0",,,"Are you challenged with managing money and a budget?  Would you like to learn how to improve your credit report and score?  Are you curious about easy-to-follow steps that create the habit of saving?  Join Willamette Neighborhood Housing Services, a local, non-profit housing agency, for this no-cost class.  Using hands-on tools and group discussions, you'll learn how to master money management skills to reach your financial goals.  Workshop participants are also eligible for free one-on-one support from, certified credit and budget specialists."
"Linn Benton","0.672","360","Step up",,"0","16","16","0","0","0","0",,,"The Step Up! program provides a post-secondary bridge experience to marginalized students from local alternative and traditional high schools and local Boys & Girls Clubs. Step Up! is designed to help students become more career and college ready through an interactive curriculum that also create a community college-going-culture. Students are encouraged to continue their education at Linn-Benton Community College after successful completion of the Step Up! program. This is a non-credit course for high school juniors and seniors designed to: help students identify their strengths, goals, values, learning styles, and growth mindset; help students to develop tools to become more successful college students; increase student career and college readiness skills in preparation for transition from high school to college."
