"yearstart","yearend","locationabbr","locationdesc","geographiclevel","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2014","2014","NH","New Hampshire","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","All genders","Other","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"33","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GALL","OTH","RFHT","RFYES","POINT (-71.50036091999 43.655950113)"
"2014","2014","MS","Mississippi","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Male","Asian","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"28","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GM","ASN","RFHT","RFYES","POINT (-89.53803082499 32.745510099)"
"2014","2014","AR","Arkansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","40-64 years","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","2.1",,,"0.7","4.7",,"240","5","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE4064","GM","HISP","RFHT","RFYES","POINT (-92.27449074299 34.748650124)"
"2014","2014","NV","Nevada","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.2","0.7",,"2600","32","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GM","BLK","RFHT","RFYES","POINT (-117.0718405639 39.49324039)"
"2014","2014","IN","Indiana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","All genders","Asian","Hypertension","Yes","%","Crude Prevalence","0",,,"0","1.3",,"290","18","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GALL","ASN","RFHT","RFYES","POINT (-86.14996019399 39.766910452)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Male","All races","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.4","0.4","20400","5387500","59","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GM","ALLRACE","RFHT","RFYES",
"2014","2014","CT","Connecticut","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65-84 years","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.5",,,"1.1","1.9","60","3900","9","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE6584","GM","BLK","RFHT","RFYES","POINT (-72.64984095199 41.56266102)"
"2014","2014","ND","North Dakota","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.4",,,"0.3","0.6","40","9100","38","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GALL","WHT","RFHT","RFYES","POINT (-100.1184210489 47.475319779)"
"2014","2014","ME","Maine","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","85 years and older","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"23","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE85PLUS","GM","HISP","RFHT","RFYES","POINT (-68.98503133599 45.254228894)"
"2014","2014","CA","California","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65 years and older","Male","Asian","Hypertension","Yes","%","Crude Prevalence","2.4",,,"2.3","2.6","1400","57500","6","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE65PLUS","GM","ASN","RFHT","RFYES","POINT (-120.9999995379 37.638640123)"
"2014","2014","AL","Alabama","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0",,,"0","2.4",,"150","1","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GALL","HISP","RFHT","RFYES","POINT (-86.63186076199 32.840571122)"
"2014","2014","NC","North Carolina","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","Male","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.3","0.4","610","178000","37","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GM","WHT","RFHT","RFYES","POINT (-79.15925046299 35.466220975)"
"2014","2014","MO","Missouri","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0.5",,,"0.3","0.8","20","3400","29","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GALL","HISP","RFHT","RFYES","POINT (-92.56630005299 38.635790776)"
"2014","2014","MD","Maryland","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","All genders","Other","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.4","1","20","3200","24","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GALL","OTH","RFHT","RFYES","POINT (-76.60926011099 39.290580964)"
"2014","2014","NE","Nebraska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Female","Asian","Hypertension","Yes","%","Crude Prevalence","0",,,"0","11.2",,"30","31","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GF","ASN","RFHT","RFYES","POINT (-99.36572062299 41.641040988)"
"2014","2014","SC","South Carolina","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","Male","North American Native","Hypertension","Yes","%","Crude Prevalence","0",,,"0","5.5",,"70","45","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GM","AIAN","RFHT","RFYES","POINT (-81.04537120699 33.998821303)"
"2014","2014","IL","Illinois","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","All genders","Asian","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.2","0.4","50","14200","17","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GALL","ASN","RFHT","RFYES","POINT (-88.99771017799 40.485010283)"
"2014","2014","AK","Alaska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65 years and older","Female","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.9",,,"0.2","2.5",,"350","2","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE65PLUS","GF","BLK","RFHT","RFYES","POINT (-147.7220590359 64.845079957)"
"2014","2014","SD","South Dakota","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Male","Other","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"46","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GM","OTH","RFHT","RFYES","POINT (-100.3735306369 44.353130053)"
"2014","2014","OH","Ohio","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Female","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.3","0.3","990","313900","39","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GF","WHT","RFHT","RFYES","POINT (-82.40426005599 40.060210141)"
"2014","2014","AL","Alabama","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","0-17 years","Female","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"1","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE017","GF","WHT","RFHT","RFYES","POINT (-86.63186076199 32.840571122)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.7",,,"0.6","0.8","320","47700","59","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GM","BLK","RFHT","RFYES",
"2014","2014","AZ","Arizona","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","All genders","North American Native","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.3","1","10","2100","4","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GALL","AIAN","RFHT","RFYES","POINT (-111.7638112769 34.86597028)"
"2014","2014","OK","Oklahoma","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.1","0.7",,"1600","40","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GM","HISP","RFHT","RFYES","POINT (-97.52107021399 35.472031356)"
"2014","2014","TN","Tennessee","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","Male","Asian","Hypertension","Yes","%","Crude Prevalence","0",,,"0","6.5",,"60","47","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GM","ASN","RFHT","RFYES","POINT (-85.77449091399 35.68094058)"
"2014","2014","CT","Connecticut","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Female","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0.6",,,"0.3","1.1",,"1500","9","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GF","HISP","RFHT","RFYES","POINT (-72.64984095199 41.56266102)"
"2014","2014","DC","District Of Columbia","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","85 years and older","All genders","All races","Hypertension","Yes","%","Crude Prevalence","1.8",,,"1.5","2.2","100","5700","11","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE85PLUS","GALL","ALLRACE","RFHT","RFYES","POINT (-77.03196112699 38.890371385)"
"2014","2014","NH","New Hampshire","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.3","0.4","220","72200","33","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GALL","WHT","RFHT","RFYES","POINT (-71.50036091999 43.655950113)"
"2014","2014","AZ","Arizona","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","18-39 years","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","1.6",,,"0.5","3.7",,"310","4","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE1839","GALL","HISP","RFHT","RFYES","POINT (-111.7638112769 34.86597028)"
"2014","2014","RI","Rhode Island","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","Male","Other","Hypertension","Yes","%","Crude Prevalence","0",,,"0","1.6",,"230","44","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GM","OTH","RFHT","RFYES","POINT (-71.52247031399 41.708280193)"
"2014","2014","AK","Alaska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.2","0.4","50","15400","2","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GALL","WHT","RFHT","RFYES","POINT (-147.7220590359 64.845079957)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","40-64 years","All genders","Asian","Hypertension","Yes","%","Crude Prevalence","1.6",,,"1.5","1.8","450","28400","59","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE4064","GALL","ASN","RFHT","RFYES",
"2014","2014","AZ","Arizona","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Female","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0",,,"0","1.5",,"240","4","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GF","WHT","RFHT","RFYES","POINT (-111.7638112769 34.86597028)"
"2014","2014","GA","Georgia","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Female","North American Native","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"13","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GF","AIAN","RFHT","RFYES","POINT (-83.62758034599 32.839681093)"
"2014","2014","IN","Indiana","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65 years and older","Male","North American Native","Hypertension","Yes","%","Crude Prevalence","9.7999999999",,,"2.7","23.1",,"40","18","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE65PLUS","GM","AIAN","RFHT","RFYES","POINT (-86.14996019399 39.766910452)"
"2014","2014","CA","California","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","0-17 years","All genders","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","12",,,"2.5","31.2",,"30","6","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE017","GALL","HISP","RFHT","RFYES","POINT (-120.9999995379 37.638640123)"
"2014","2014","SC","South Carolina","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","All ages","Female","All races","Hypertension","Yes","%","Crude Prevalence","0.3",,,"0.3","0.3","630","215700","45","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGEALL","GF","ALLRACE","RFHT","RFYES","POINT (-81.04537120699 33.998821303)"
"2014","2014","IL","Illinois","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","0",,,"0","1.3",,"290","17","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GM","HISP","RFHT","RFYES","POINT (-88.99771017799 40.485010283)"
"2014","2014","VI","U.S. Virgin Islands","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","Male","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"78","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GM","WHT","RFHT","RFYES","POINT (-64.896335 18.335765)"
"2014","2014","KS","Kansas","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","85 years and older","Male","Hispanic, any race","Hypertension","Yes","%","Crude Prevalence","1.5",,,"0.3","4.2",,"210","20","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE85PLUS","GM","HISP","RFHT","RFYES","POINT (-98.20078122699 38.3477403)"
"2014","2014","TN","Tennessee","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","0-17 years","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"47","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE017","GALL","WHT","RFHT","RFYES","POINT (-85.77449091399 35.68094058)"
"2014","2014","ND","North Dakota","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65 years and older","Male","Other","Hypertension","Yes","%","Crude Prevalence","0",,,"0","3.2",,"110","38","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE65PLUS","GM","OTH","RFHT","RFYES","POINT (-100.1184210489 47.475319779)"
"2014","2014","NE","Nebraska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","85 years and older","Male","Other","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"31","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE85PLUS","GM","OTH","RFHT","RFYES","POINT (-99.36572062299 41.641040988)"
"2014","2014","IL","Illinois","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.5",,,"0.3","0.9","10","2500","17","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GALL","WHT","RFHT","RFYES","POINT (-88.99771017799 40.485010283)"
"2014","2014","CA","California","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","0-17 years","Male","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence",,"§","Some estimates are not shown due to small sample size",,,,,"6","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE017","GM","WHT","RFHT","RFYES","POINT (-120.9999995379 37.638640123)"
"2014","2014","US","National","National","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","40-64 years","All genders","Asian","Hypertension","Yes","%","Crude Prevalence","0.5",,,"0.4","0.6","130","28400","59","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE4064","GALL","ASN","RFHT","RFYES",
"2014","2014","OK","Oklahoma","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","65-84 years","Male","Black, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","0.5",,,"0.3","0.8","20","3700","40","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE6584","GM","BLK","RFHT","RFYES","POINT (-97.52107021399 35.472031356)"
"2014","2014","NC","North Carolina","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","Surgical complication of the eye","18-39 years","Female","North American Native","Hypertension","Yes","%","Crude Prevalence","0",,,"0","6.1",,"60","37","TCOND","CDXC10","QDXDC10","R10_3","CRDPREV","AGE1839","GF","AIAN","RFHT","RFYES","POINT (-79.15925046299 35.466220975)"
"2014","2014","AK","Alaska","State","Medicare","Eye Health Conditions","Injury, Burns and Surgical Complications of the Eye","Annual prevalence of diagnosed injury, burns and surgical complications of the eye","All Injury, burns and surgical complications of the eye","65-84 years","All genders","White, non-Hispanic","Hypertension","Yes","%","Crude Prevalence","1.4",,,"1.2","1.6","220","15400","2","TCOND","CDXC10","QDXDC10","R10_ALL","CRDPREV","AGE6584","GALL","WHT","RFHT","RFYES","POINT (-147.7220590359 64.845079957)"
