YEAR,LocationAbbr,LocationDesc,TopicType,TopicDesc,MeasureDesc,DataSource,Response,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Std_Err,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,Gender,Race,Age,Education,GeoLocation,MeasureId
2019,GU,Guam,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.4,1.6,20.3,26.5,2323,Overall,All Races,All Ages,All Grades,"(13.444304, 144.793731)",110CSA
2019,HI,Hawaii,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.3,0.5,11.3,13.3,7396,Overall,All Races,All Ages,All Grades,"(21.304850435000446, -157.85774940299973)",110CSA
2019,ID,Idaho,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.3,0.8,13.7,16.9,5304,Overall,All Races,All Ages,All Grades,"(43.682630005000476, -114.3637300419997)",110CSA
2019,IL,Illinois,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.5,0.6,13.3,15.7,5338,Overall,All Races,All Ages,All Grades,"(40.48501028300046, -88.99771017799969)",110CSA
2019,IN,Indiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.2,0.6,18.1,20.3,8427,Overall,All Races,All Ages,All Grades,"(39.766910452000445, -86.14996019399968)",110CSA
2019,IA,Iowa,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.4,0.5,15.5,17.3,9467,Overall,All Races,All Ages,All Grades,"(42.46940091300047, -93.81649055599968)",110CSA
2019,KS,Kansas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.2,0.5,15.3,17.1,10814,Overall,All Races,All Ages,All Grades,"(38.34774030000045, -98.20078122699965)",110CSA
2019,KY,Kentucky,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.6,0.8,22,25.2,7735,Overall,All Races,All Ages,All Grades,"(37.645970271000465, -84.77497104799966)",110CSA
2019,LA,Louisiana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,21.9,0.8,20.3,23.5,4456,Overall,All Races,All Ages,All Grades,"(31.31266064400046, -92.44568007099969)",110CSA
2019,ME,Maine,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.6,0.6,16.4,18.8,11048,Overall,All Races,All Ages,All Grades,"(45.254228894000505, -68.98503133599962)",110CSA
2019,MD,Maryland,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.7,0.4,11.9,13.5,16547,Overall,All Races,All Ages,All Grades,"(39.29058096400047, -76.60926011099963)",110CSA
2019,MA,Massachusetts,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12,0.5,11,13,7394,Overall,All Races,All Ages,All Grades,"(42.27687047000046, -72.08269067499964)",110CSA
2019,MI,Michigan,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.7,0.6,17.6,19.8,10181,Overall,All Races,All Ages,All Grades,"(44.6613195430005, -84.71439026999968)",110CSA
2019,MN,Minnesota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.6,0.4,13.9,15.3,14884,Overall,All Races,All Ages,All Grades,"(46.35564873600049, -94.79420050299967)",110CSA
2019,MS,Mississippi,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,20.4,0.8,18.8,22,4945,Overall,All Races,All Ages,All Grades,"(32.745510099000455, -89.53803082499968)",110CSA
2019,MO,Missouri,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.6,0.7,18.3,20.9,7088,Overall,All Races,All Ages,All Grades,"(38.635790776000476, -92.56630005299968)",110CSA
2019,MT,Montana,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16.6,0.6,15.4,17.8,6299,Overall,All Races,All Ages,All Grades,"(47.06652897200047, -109.42442064499971)",110CSA
2019,NE,Nebraska,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.7,0.4,13.9,15.5,15301,Overall,All Races,All Ages,All Grades,"(41.6410409880005, -99.36572062299967)",110CSA
2019,NV,Nevada,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.7,0.9,13.8,17.6,2702,Overall,All Races,All Ages,All Grades,"(39.493240390000494, -117.07184056399967)",110CSA
2019,NH,New Hampshire,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.9,0.7,14.4,17.4,5481,Overall,All Races,All Ages,All Grades,"(43.65595011300047, -71.50036091999965)",110CSA
2019,NJ,New Jersey,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,,,,,,Overall,All Races,All Ages,All Grades,"(40.13057004800049, -74.27369128799967)",110CSA
2019,NM,New Mexico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,16,0.7,14.6,17.4,5746,Overall,All Races,All Ages,All Grades,"(34.52088095200048, -106.24058098499967)",110CSA
2019,NY,New York,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.7,0.4,11.9,13.5,13230,Overall,All Races,All Ages,All Grades,"(42.82700103200045, -75.54397042699964)",110CSA
2019,NC,North Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.5,0.8,17,20,4131,Overall,All Races,All Ages,All Grades,"(35.466220975000454, -79.15925046299964)",110CSA
2019,ND,North Dakota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17,0.8,15.5,18.5,5427,Overall,All Races,All Ages,All Grades,"(47.47531977900047, -100.11842104899966)",110CSA
2019,OH,Ohio,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,20.8,0.6,19.6,22,12925,Overall,All Races,All Ages,All Grades,"(40.06021014100048, -82.40426005599966)",110CSA
2019,OK,Oklahoma,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.9,0.7,17.6,20.2,6036,Overall,All Races,All Ages,All Grades,"(35.47203135600046, -97.52107021399968)",110CSA
2019,OR,Oregon,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.5,0.6,13.4,15.6,5873,Overall,All Races,All Ages,All Grades,"(44.56744942400047, -120.15503132599969)",110CSA
2019,PA,Pennsylvania,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.3,0.6,16.1,18.5,6385,Overall,All Races,All Ages,All Grades,"(40.79373015200048, -77.86070029399963)",110CSA
2019,PR,Puerto Rico,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,9.6,0.5,8.6,10.6,5938,Overall,All Races,All Ages,All Grades,"(18.220833, -66.590149)",110CSA
2019,RI,Rhode Island,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,13.3,0.7,12,14.6,5710,Overall,All Races,All Ages,All Grades,"(41.70828019300046, -71.52247031399963)",110CSA
2019,SC,South Carolina,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,17.5,0.6,16.2,18.8,6857,Overall,All Races,All Ages,All Grades,"(33.998821303000454, -81.04537120699968)",110CSA
2019,SD,South Dakota,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.3,1.1,16.2,20.4,6496,Overall,All Races,All Ages,All Grades,"(44.353130053000484, -100.3735306369997)",110CSA
2019,TN,Tennessee,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,19.9,0.7,18.4,21.4,5885,Overall,All Races,All Ages,All Grades,"(35.68094058000048, -85.77449091399967)",110CSA
2019,TX,Texas,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14.7,0.7,13.4,16,11623,Overall,All Races,All Ages,All Grades,"(31.827240407000488, -99.42677020599967)",110CSA
2019,UT,Utah,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,7.9,0.3,7.2,8.6,11496,Overall,All Races,All Ages,All Grades,"(39.360700171000474, -111.58713063499971)",110CSA
2019,VT,Vermont,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.1,0.8,13.6,16.6,6125,Overall,All Races,All Ages,All Grades,"(43.62538123900049, -72.51764079099962)",110CSA
2019,VA,Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,14,0.5,13,15,9492,Overall,All Races,All Ages,All Grades,"(37.54268067400045, -78.45789046299967)",110CSA
2019,WA,Washington,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,12.6,0.4,11.8,13.4,12234,Overall,All Races,All Ages,All Grades,"(47.52227862900048, -120.47001078999972)",110CSA
2019,WV,West Virginia,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,23.8,0.8,22.2,25.4,5193,Overall,All Races,All Ages,All Grades,"(38.66551020200046, -80.71264013499967)",110CSA
2019,WI,Wisconsin,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,15.4,0.7,14,16.8,4739,Overall,All Races,All Ages,All Grades,"(44.39319117400049, -89.81637074199966)",110CSA
2019,WY,Wyoming,Tobacco Use – Survey Data,Cigarette Use (Adults),Current Smoking,BRFSS,,%,Percentage,18.4,0.9,16.7,20.1,4506,Overall,All Races,All Ages,All Grades,"(43.23554134300048, -108.10983035299967)",110CSA
