Year,LocationAbbr,LocationDesc,DataSource,Topic,Subtopic,ShortQuestionText,Greater_Risk_Question,Description,Data_Value_Symbol,Data_Value_Type,Greater_Risk_Data_Value,Greater_Risk_Data_Value_Footnote_Symbol,Greater_Risk_Data_Value_Footnote,Greater_Risk_Low_Confidence_Limit,Greater_Risk_High_Confidence_Limit,Lesser_Risk_Question,Lesser_Risk_Data_Value,Lesser_Risk_Data_Value_Footnote_Symbol,Lesser_Risk_Data_Value_Footnote,Lesser_Risk_High_Confidence_Limit,Lesser_Risk_Low_Confidence_Limit,Sample_Size,Sex,Age,GeoLocation,TopicID,SubtopicID,QuestionCode,LocationId,StratID1,StratID2,StratID3,StratificationType,Counties,States
2015,GTB,Guatemala (Capital City Private),GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,54.9705,,,47.7122,62.0233,Did not have sexual intercourse before age 14 years,45.0295,,,52.2878,37.9767,197,Total,Total,,C04,C16,G45,NULL,S1,A1,GTB,Americas,,
2015,GTB,Guatemala (Capital City Private),GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,6.9204,,,5.0506,9.4139,Did not have sexual intercourse with two or more persons,93.0796,,,94.9494,90.5861,1416,Total,Total,,C04,C16,G46,NULL,S1,A1,GTB,Americas,,
2015,GTA,Guatemala (Rest of Country),GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,19.6134,,,14.6514,25.7488,Never had sexual intercourse,80.3866,,,85.3486,74.2512,935,Total,Total,,C04,C16,G44,NULL,S1,A1,GTA,Americas,,
2015,GTA,Guatemala (Rest of Country),GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,47.5269,,,33.449,62.0092,Did not have sexual intercourse before age 14 years,52.4731,,,66.551,37.9908,114,Total,Total,,C04,C16,G45,NULL,S1,A1,GTA,Americas,,
2015,GTA,Guatemala (Rest of Country),GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,8.5372,,,5.5215,12.9739,Did not have sexual intercourse with two or more persons,91.4628,,,94.4785,87.0261,1002,Total,Total,,C04,C16,G46,NULL,S1,A1,GTA,Americas,,
2015,IO,Indonesia,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,5.2716,,,4.3918,6.3161,Never had sexual intercourse,94.7284,,,95.6082,93.6839,9529,Total,Total,,C04,C16,G44,NULL,S1,A1,IO,South-East Asia,,
2015,IO,Indonesia,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,73.8927,,,60.7133,83.8285,Did not have sexual intercourse before age 14 years,26.1073,,,39.2867,16.1715,180,Total,Total,,C04,C16,G45,NULL,S1,A1,IO,South-East Asia,,
2015,IO,Indonesia,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,1.2494,,,0.9128,1.7079,Did not have sexual intercourse with two or more persons,98.7506,,,99.0872,98.2921,10909,Total,Total,,C04,C16,G46,NULL,S1,A1,IO,South-East Asia,,
2015,IOA,Indonesia (Java),GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,4.6637,,,3.2973,6.5579,Never had sexual intercourse,95.3363,,,96.7027,93.4421,3309,Total,Total,,C04,C16,G44,NULL,S1,A1,IOA,South-East Asia,,
2015,IOA,Indonesia (Java),GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,,,,,,Did not have sexual intercourse before age 14 years,,,,,,51,Total,Total,,C04,C16,G45,NULL,S1,A1,IOA,South-East Asia,,
2015,IOA,Indonesia (Java),GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,1.1846,,,0.6894,2.0282,Did not have sexual intercourse with two or more persons,98.8154,,,99.3106,97.9718,3717,Total,Total,,C04,C16,G46,NULL,S1,A1,IOA,South-East Asia,,
2015,IOC,Indonesia (Outside Java and Sumatra),GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,6.6436,,,5.0443,8.7034,Never had sexual intercourse,93.3564,,,94.9557,91.2966,3187,Total,Total,,C04,C16,G44,NULL,S1,A1,IOC,South-East Asia,,
2015,IOC,Indonesia (Outside Java and Sumatra),GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,,,,,,Did not have sexual intercourse before age 14 years,,,,,,62,Total,Total,,C04,C16,G45,NULL,S1,A1,IOC,South-East Asia,,
2015,IOC,Indonesia (Outside Java and Sumatra),GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,1.35,,,0.7615,2.3821,Did not have sexual intercourse with two or more persons,98.65,,,99.2385,97.6179,3690,Total,Total,,C04,C16,G46,NULL,S1,A1,IOC,South-East Asia,,
2015,IOB,Indonesia (Sumatra),GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,5.3645,,,4.0439,7.0845,Never had sexual intercourse,94.6355,,,95.9561,92.9155,3033,Total,Total,,C04,C16,G44,NULL,S1,A1,IOB,South-East Asia,,
2015,IOB,Indonesia (Sumatra),GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,,,,,,Did not have sexual intercourse before age 14 years,,,,,,67,Total,Total,,C04,C16,G45,NULL,S1,A1,IOB,South-East Asia,,
2015,IOB,Indonesia (Sumatra),GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,1.2971,,,0.7554,2.2186,Did not have sexual intercourse with two or more persons,98.7029,,,99.2446,97.7814,3502,Total,Total,,C04,C16,G46,NULL,S1,A1,IOB,South-East Asia,,
2015,MZ,Mozambique,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,57.4447,,,48.17,66.2234,Never had sexual intercourse,42.5553,,,51.83,33.7766,1634,Total,Total,,C04,C16,G44,NULL,S1,A1,MZ,African,,
2015,MZ,Mozambique,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,41.4522,,,34.1847,49.1118,Did not have sexual intercourse before age 14 years,58.5478,,,65.8153,50.8882,782,Total,Total,,C04,C16,G45,NULL,S1,A1,MZ,African,,
2015,MZ,Mozambique,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,22.8219,,,18.6837,27.5661,Did not have sexual intercourse with two or more persons,77.1781,,,81.3163,72.4339,1765,Total,Total,,C04,C16,G46,NULL,S1,A1,MZ,African,,
2015,LS,Republic of Laos,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,15.2152,,,12.737,18.0757,Never had sexual intercourse,84.7848,,,87.263,81.9243,3497,Total,Total,,C04,C16,G44,NULL,S1,A1,LS,Western Pacific,,
2015,LS,Republic of Laos,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,16.0985,,,9.839,25.2262,Did not have sexual intercourse before age 14 years,83.9015,,,90.161,74.7738,211,Total,Total,,C04,C16,G45,NULL,S1,A1,LS,Western Pacific,,
2015,LS,Republic of Laos,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,4.2165,,,2.776,6.3555,Did not have sexual intercourse with two or more persons,95.7835,,,97.224,93.6445,3642,Total,Total,,C04,C16,G46,NULL,S1,A1,LS,Western Pacific,,
2015,SH,Seychelles,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,40.4348,,,36.6304,44.3577,Never had sexual intercourse,59.5652,,,63.3696,55.6423,2130,Total,Total,,C04,C16,G44,NULL,S1,A1,SH,African,,
2015,SH,Seychelles,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,62.991,,,56.9618,68.6406,Did not have sexual intercourse before age 14 years,37.009,,,43.0382,31.3594,758,Total,Total,,C04,C16,G45,NULL,S1,A1,SH,African,,
2015,SH,Seychelles,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,22.0538,,,19.193,25.208,Did not have sexual intercourse with two or more persons,77.9462,,,80.807,74.792,2350,Total,Total,,C04,C16,G46,NULL,S1,A1,SH,African,,
2015,TH,Thailand,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,18.5504,,,16.8765,20.3497,Never had sexual intercourse,81.4496,,,83.1235,79.6503,5388,Total,Total,,C04,C16,G44,NULL,S1,A1,TH,South-East Asia,,
2015,TH,Thailand,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,40.0462,,,32.8097,47.7447,Did not have sexual intercourse before age 14 years,59.9538,,,67.1903,52.2553,691,Total,Total,,C04,C16,G45,NULL,S1,A1,TH,South-East Asia,,
2015,TH,Thailand,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,7.4395,,,6.2253,8.8681,Did not have sexual intercourse with two or more persons,92.5605,,,93.7747,91.1319,5713,Total,Total,,C04,C16,G46,NULL,S1,A1,TH,South-East Asia,,
2015,THB,Thailand (Private),GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,16.6323,,,13.476,20.3539,Never had sexual intercourse,83.3677,,,86.524,79.6461,3092,Total,Total,,C04,C16,G44,NULL,S1,A1,THB,South-East Asia,,
2015,THB,Thailand (Private),GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,48.2826,,,33.3706,63.5068,Did not have sexual intercourse before age 14 years,51.7174,,,66.6294,36.4932,354,Total,Total,,C04,C16,G45,NULL,S1,A1,THB,South-East Asia,,
2015,THB,Thailand (Private),GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,7.6752,,,5.928,9.8832,Did not have sexual intercourse with two or more persons,92.3248,,,94.072,90.1168,3302,Total,Total,,C04,C16,G46,NULL,S1,A1,THB,South-East Asia,,
2015,THA,Thailand (Public),GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,18.8652,,,16.9203,20.9771,Never had sexual intercourse,81.1348,,,83.0797,79.0229,2296,Total,Total,,C04,C16,G44,NULL,S1,A1,THA,South-East Asia,,
2015,THA,Thailand (Public),GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,38.8529,,,30.7183,47.6598,Did not have sexual intercourse before age 14 years,61.1471,,,69.2817,52.3402,337,Total,Total,,C04,C16,G45,NULL,S1,A1,THA,South-East Asia,,
2015,THA,Thailand (Public),GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,7.4,,,5.9782,9.1272,Did not have sexual intercourse with two or more persons,92.6,,,94.0218,90.8728,2411,Total,Total,,C04,C16,G46,NULL,S1,A1,THA,South-East Asia,,
2015,TL,Timor Leste,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,26.3797,,,22.0213,31.255,Never had sexual intercourse,73.6203,,,77.9787,68.745,2750,Total,Total,,C04,C16,G44,NULL,S1,A1,TL,South-East Asia,,
2015,TL,Timor Leste,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,39.4266,,,30.0526,49.6492,Did not have sexual intercourse before age 14 years,60.5734,,,69.9474,50.3508,430,Total,Total,,C04,C16,G45,NULL,S1,A1,TL,South-East Asia,,
2015,TL,Timor Leste,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,7.2718,,,5.3419,9.8264,Did not have sexual intercourse with two or more persons,92.7282,,,94.6581,90.1736,3449,Total,Total,,C04,C16,G46,NULL,S1,A1,TL,South-East Asia,,
2015,WF,Wallis and Futuna,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,27.5815,,,25.126,30.1802,Never had sexual intercourse,72.4185,,,74.874,69.8198,1025,Total,Total,,C04,C16,G44,NULL,S1,A1,WF,Western Pacific,,
2015,WF,Wallis and Futuna,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,43.9107,,,38.2951,49.6866,Did not have sexual intercourse before age 14 years,56.0893,,,61.7049,50.3134,235,Total,Total,,C04,C16,G45,NULL,S1,A1,WF,Western Pacific,,
2015,WF,Wallis and Futuna,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,14.5979,,,12.6988,16.7267,Did not have sexual intercourse with two or more persons,85.4021,,,87.3012,83.2733,1053,Total,Total,,C04,C16,G46,NULL,S1,A1,WF,Western Pacific,,
2014,BD,Bangladesh,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,9.3167,,,7.0753,12.1751,Never had sexual intercourse,90.6833,,,92.9247,87.8249,2643,Total,Total,,C04,C16,G44,NULL,S1,A1,BD,South-East Asia,,
2014,BD,Bangladesh,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,45.222,,,30.5431,60.782,Did not have sexual intercourse before age 14 years,54.778,,,69.4569,39.218,187,Total,Total,,C04,C16,G45,NULL,S1,A1,BD,South-East Asia,,
2014,BU,Brunei Darussalam,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,11.3358,,,9.9004,12.9493,Never had sexual intercourse,88.6642,,,90.0996,87.0507,2514,Total,Total,,C04,C16,G44,NULL,S1,A1,BU,Western Pacific,,
2014,BU,Brunei Darussalam,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,,,,,,Did not have sexual intercourse before age 14 years,,,,,,92,Total,Total,,C04,C16,G45,NULL,S1,A1,BU,Western Pacific,,
2014,BU,Brunei Darussalam,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,2.0698,,,1.3382,3.1885,Did not have sexual intercourse with two or more persons,97.9302,,,98.6618,96.8115,2557,Total,Total,,C04,C16,G46,NULL,S1,A1,BU,Western Pacific,,
2014,TZ,Tanzania,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,19.9593,,,17.255,22.9698,Never had sexual intercourse,80.0407,,,82.745,77.0302,3339,Total,Total,,C04,C16,G44,NULL,S1,A1,TZ,African,,
2014,TZ,Tanzania,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,76.519,,,67.9906,83.3322,Did not have sexual intercourse before age 14 years,23.481,,,32.0094,16.6678,363,Total,Total,,C04,C16,G45,NULL,S1,A1,TZ,African,,
2014,TZ,Tanzania,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,5.3388,,,4.4985,6.3257,Did not have sexual intercourse with two or more persons,94.6612,,,95.5015,93.6743,3633,Total,Total,,C04,C16,G46,NULL,S1,A1,TZ,African,,
2014,TK,Tokelau,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,33.8786,,,26.4193,42.2351,Never had sexual intercourse,66.1214,,,73.5807,57.7649,124,Total,Total,,C04,C16,G44,NULL,S1,A1,TK,Western Pacific,,
2014,TK,Tokelau,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,46.6138,,,31.9932,61.8403,Did not have sexual intercourse before age 14 years,53.3862,,,68.0068,38.1597,35,Total,Total,,C04,C16,G45,NULL,S1,A1,TK,Western Pacific,,
2014,TK,Tokelau,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,17.3766,,,12.1087,24.3027,Did not have sexual intercourse with two or more persons,82.6234,,,87.8913,75.6973,131,Total,Total,,C04,C16,G46,NULL,S1,A1,TK,Western Pacific,,
2013,BS,Bahamas,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,28.199,,,23.5905,33.3152,Never had sexual intercourse,71.801,,,76.4095,66.6848,1215,Total,Total,,C04,C16,G44,NULL,S1,A1,BS,Americas,,
2013,BS,Bahamas,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,83.5164,,,79.7514,86.6982,Did not have sexual intercourse before age 14 years,16.4836,,,20.2486,13.3018,276,Total,Total,,C04,C16,G45,NULL,S1,A1,BS,Americas,,
2013,BS,Bahamas,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,12.6245,,,9.6306,16.3805,Did not have sexual intercourse with two or more persons,87.3755,,,90.3694,83.6195,1284,Total,Total,,C04,C16,G46,NULL,S1,A1,BS,Americas,,
2013,KH,Cambodia,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,11.9063,,,10.4075,13.5882,Never had sexual intercourse,88.0937,,,89.5925,86.4118,3571,Total,Total,,C04,C16,G44,NULL,S1,A1,KH,Western Pacific,,
2013,KH,Cambodia,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,,,,,,Did not have sexual intercourse before age 14 years,,,,,,86,Total,Total,,C04,C16,G45,NULL,S1,A1,KH,Western Pacific,,
2013,KH,Cambodia,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,1.0379,,,0.6255,1.7177,Did not have sexual intercourse with two or more persons,98.9621,,,99.3745,98.2823,3739,Total,Total,,C04,C16,G46,NULL,S1,A1,KH,Western Pacific,,
2013,KHB,Cambodia Rural,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,12.1201,,,10.1487,14.4129,Never had sexual intercourse,87.8799,,,89.8513,85.5871,1797,Total,Total,,C04,C16,G44,NULL,S1,A1,KHB,Western Pacific,,
2013,KHB,Cambodia Rural,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,,,,,,Did not have sexual intercourse before age 14 years,,,,,,36,Total,Total,,C04,C16,G45,NULL,S1,A1,KHB,Western Pacific,,
2013,KHB,Cambodia Rural,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,1.0633,,,0.5389,2.0871,Did not have sexual intercourse with two or more persons,98.9367,,,99.4611,97.9129,1899,Total,Total,,C04,C16,G46,NULL,S1,A1,KHB,Western Pacific,,
2013,KHA,Cambodia Urban,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,11.3203,,,9.3204,13.6845,Never had sexual intercourse,88.6797,,,90.6796,86.3155,1774,Total,Total,,C04,C16,G44,NULL,S1,A1,KHA,Western Pacific,,
2013,KHA,Cambodia Urban,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,,,,,,Did not have sexual intercourse before age 14 years,,,,,,50,Total,Total,,C04,C16,G45,NULL,S1,A1,KHA,Western Pacific,,
2013,KHA,Cambodia Urban,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,0.9669,,,0.5411,1.722,Did not have sexual intercourse with two or more persons,99.0331,,,99.4589,98.278,1840,Total,Total,,C04,C16,G46,NULL,S1,A1,KHA,Western Pacific,,
2013,CL,Chile,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,37.8249,,,31.9565,44.073,Never had sexual intercourse,62.1751,,,68.0435,55.927,1967,Total,Total,,C04,C16,G44,NULL,S1,A1,CL,Americas,,
2013,CL,Chile,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,27.7213,,,21.2659,35.2587,Did not have sexual intercourse before age 14 years,72.2787,,,78.7341,64.7413,543,Total,Total,,C04,C16,G45,NULL,S1,A1,CL,Americas,,
2013,CL,Chile,GSHS,Sexual Behaviors,Sexual Behaviors,Multiple sex partners,Had sexual intercourse with two or more persons,during their life,%,Percentage,17.0529,,,12.5824,22.6995,Did not have sexual intercourse with two or more persons,82.9471,,,87.4176,77.3005,2023,Total,Total,,C04,C16,G46,NULL,S1,A1,CL,Americas,,
2013,ES,El Salvador,GSHS,Sexual Behaviors,Sexual Behaviors,Ever sexual intercourse,Ever had sexual intercourse,NULL,%,Percentage,22.6933,,,19.1502,26.6756,Never had sexual intercourse,77.3067,,,80.8498,73.3244,1817,Total,Total,,C04,C16,G44,NULL,S1,A1,ES,Americas,,
2013,ES,El Salvador,GSHS,Sexual Behaviors,Sexual Behaviors,Sex before 14 years,Had sexual intercourse before age 14 years,"for the first time, among students who ever had sexual intercourse",%,Percentage,49.8593,,,44.3476,55.3745,Did not have sexual intercourse before age 14 years,50.1407,,,55.6524,44.6255,350,Total,Total,,C04,C16,G45,NULL,S1,A1,ES,Americas,,
