"yearstart","yearend","locationabbr","locationdesc","datasource","topic","category","question","response","age","gender","raceethnicity","riskfactor","riskfactorresponse","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","numerator_count","sample_size","locationid","topicid","categoryid","questionid","responseid","datavaluetypeid","ageid","genderid","raceethnicityid","riskfactorid","riskfactorresponseid","geolocation"
"2016","2017","FL","Florida","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Other","0-17 years","Male","Hispanic, any race","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"130","12","TUTL","CPTYP","CHPTYP","COTH",,"AGE017","GM","HISP","RFAPAR","RFTOT","POINT (-81.9289605389996 28.9320403770004)"
"2016","2017","CA","California","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Female","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"6","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GF","BLK","RFAPAR","RFTOT","POINT (-120.999999537999 37.6386401230004)"
"2016","2017","VA","Virginia","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","School","0-17 years","Female","Hispanic, any race","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"48","51","TUTL","CPTYP","CHPTYP","RSCHL",,"AGE017","GF","HISP","RFAPAR","RFTOT","POINT (-78.4578904629996 37.5426806740004)"
"2016","2017","PA","Pennsylvania","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","School","0-17 years","Male","White, non-Hispanic","All participants","Total","%","Crude Prevalence","37.34",,,"31.06","43.94",,"464","42","TUTL","CPTYP","CHPTYP","RSCHL",,"AGE017","GM","WHT","RFAPAR","RFTOT","POINT (-77.8607002939996 40.7937301520004)"
"2016","2017","CT","Connecticut","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","School","0-17 years","Female","White, non-Hispanic","All participants","Total","%","Crude Prevalence","18.67",,,"14.23","23.81",,"425","9","TUTL","CPTYP","CHPTYP","RSCHL",,"AGE017","GF","WHT","RFAPAR","RFTOT","POINT (-72.6498409519996 41.5626610200004)"
"2016","2017","MN","Minnesota","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Eye doctor or eye specialist","0-17 years","Female","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"27","TUTL","CPTYP","CHPTYP","REYESP",,"AGE017","GF","BLK","RFAPAR","RFTOT","POINT (-94.7942005029996 46.3556487360004)"
"2016","2017","US","National","NSCH","Service Utilization","Screening","Percentage of children who have ever had their vision tested with pictures, shapes, or letters","Yes","0-17 years","Male","White, non-Hispanic","All participants","Total","%","Crude Prevalence","69.25",,,"68.09","70.39",,"25789","59","TUTL","CSCRN","CHSCRN","RYES",,"AGE017","GM","WHT","RFAPAR","RFTOT",
"2016","2017","RI","Rhode Island","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Female","White, non-Hispanic","All participants","Total","%","Crude Prevalence","0.49",,,"0.04","1.97",,"338","44","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GF","WHT","RFAPAR","RFTOT","POINT (-71.5224703139996 41.7082801930004)"
"2016","2017","IA","Iowa","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Eye doctor or eye specialist","0-17 years","Female","Other","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"19","TUTL","CPTYP","CHPTYP","REYESP",,"AGE017","GF","OTH","RFAPAR","RFTOT","POINT (-93.8164905559996 42.4694009130004)"
"2016","2017","OR","Oregon","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Eye doctor or eye specialist","0-17 years","All genders","Hispanic, any race","All participants","Total","%","Crude Prevalence","45.27",,,"32.97","58.01",,"128","41","TUTL","CPTYP","CHPTYP","REYESP",,"AGE017","GALL","HISP","RFAPAR","RFTOT","POINT (-120.155031325999 44.5674494240004)"
"2016","2017","AZ","Arizona","NSCH","Visual Function","Blind or Difficulty Seeing","Percentage of children who are blind or have problems with seeing even when wearing glasses","Yes","0-17 years","All genders","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"4","TVFUNC","CBLIND","CHBLND","RYES",,"AGE017","GALL","BLK","RFAPAR","RFTOT","POINT (-111.763811276999 34.8659702800004)"
"2016","2017","CO","Colorado","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","School","0-17 years","Female","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"8","TUTL","CPTYP","CHPTYP","RSCHL",,"AGE017","GF","BLK","RFAPAR","RFTOT","POINT (-106.133610920999 38.8438407570004)"
"2016","2017","UT","Utah","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Female","Other","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"39","49","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GF","OTH","RFAPAR","RFTOT","POINT (-111.587130634999 39.3607001710004)"
"2016","2017","WA","Washington","NSCH","Service Utilization","Screening","Percentage of children who have ever had their vision tested with pictures, shapes, or letters","Yes","0-17 years","All genders","Hispanic, any race","All participants","Total","%","Crude Prevalence","77.92",,,"68.10","85.88",,"173","53","TUTL","CSCRN","CHSCRN","RYES",,"AGE017","GALL","HISP","RFAPAR","RFTOT","POINT (-120.470010789999 47.5222786290004)"
"2016","2017","TX","Texas","NSCH","Service Utilization","Need","Percentage of children who needed vision care in the past 12 months but did not receive it","Yes","0-17 years","Male","Other","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"48","TUTL","CNEED","CHNEED","RYES",,"AGE017","GM","OTH","RFAPAR","RFTOT","POINT (-99.4267702059996 31.8272404070004)"
"2016","2017","AK","Alaska","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","School","0-17 years","Female","All races","All participants","Total","%","Crude Prevalence","21.00",,,"15.45","27.48",,"443","2","TUTL","CPTYP","CHPTYP","RSCHL",,"AGE017","GF","ALLRACE","RFAPAR","RFTOT","POINT (-147.722059035999 64.8450799570005)"
"2016","2017","NM","New Mexico","NSCH","Service Utilization","Screening","Percentage of children who have ever had their vision tested with pictures, shapes, or letters","Yes","0-17 years","Female","Other","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"58","35","TUTL","CSCRN","CHSCRN","RYES",,"AGE017","GF","OTH","RFAPAR","RFTOT","POINT (-106.240580984999 34.5208809520004)"
"2016","2017","DC","District Of Columbia","NSCH","Visual Function","Blind or Difficulty Seeing","Percentage of children who are blind or have problems with seeing even when wearing glasses","Yes","0-17 years","All genders","Other","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"218","11","TVFUNC","CBLIND","CHBLND","RYES",,"AGE017","GALL","OTH","RFAPAR","RFTOT","POINT (-77.0319611269996 38.8903713850004)"
"2016","2017","MD","Maryland","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Other","0-17 years","All genders","Other","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"188","24","TUTL","CPTYP","CHPTYP","COTH",,"AGE017","GALL","OTH","RFAPAR","RFTOT","POINT (-76.6092601109996 39.2905809640004)"
"2016","2017","IA","Iowa","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","School","0-17 years","Female","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"19","TUTL","CPTYP","CHPTYP","RSCHL",,"AGE017","GF","BLK","RFAPAR","RFTOT","POINT (-93.8164905559996 42.4694009130004)"
"2016","2017","WI","Wisconsin","NSCH","Visual Function","Blind or Difficulty Seeing","Percentage of children who are blind or have problems with seeing even when wearing glasses","Yes","0-17 years","Female","White, non-Hispanic","All participants","Total","%","Crude Prevalence","0.87",,,"0.15","2.75",,"679","55","TVFUNC","CBLIND","CHBLND","RYES",,"AGE017","GF","WHT","RFAPAR","RFTOT","POINT (-89.8163707419996 44.3931911740004)"
"2016","2017","LA","Louisiana","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Male","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"80","22","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GM","BLK","RFAPAR","RFTOT","POINT (-92.4456800709996 31.3126606440004)"
"2016","2017","NY","New York","NSCH","Visual Function","Blind or Difficulty Seeing","Percentage of children who are blind or have problems with seeing even when wearing glasses","Yes","0-17 years","All genders","All races","All participants","Total","%","Crude Prevalence","1.46",,,"0.66","2.75",,"1375","36","TVFUNC","CBLIND","CHBLND","RYES",,"AGE017","GALL","ALLRACE","RFAPAR","RFTOT","POINT (-75.5439704269996 42.8270010320004)"
"2016","2017","WV","West Virginia","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Female","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"54","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GF","BLK","RFAPAR","RFTOT","POINT (-80.7126401349996 38.6655102020004)"
"2016","2017","MO","Missouri","NSCH","Service Utilization","Need","Percentage of children who needed vision care in the past 12 months but did not receive it","Yes","0-17 years","Female","Hispanic, any race","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"29","TUTL","CNEED","CHNEED","RYES",,"AGE017","GF","HISP","RFAPAR","RFTOT","POINT (-92.5663000529996 38.6357907760004)"
"2016","2017","NH","New Hampshire","NSCH","Service Utilization","Screening","Percentage of children who have ever had their vision tested with pictures, shapes, or letters","Yes","0-17 years","Male","All races","All participants","Total","%","Crude Prevalence","69.25",,,"64.26","73.93",,"711","33","TUTL","CSCRN","CHSCRN","RYES",,"AGE017","GM","ALLRACE","RFAPAR","RFTOT","POINT (-71.5003609199996 43.6559501130004)"
"2016","2017","NE","Nebraska","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Other","0-17 years","Male","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"31","TUTL","CPTYP","CHPTYP","COTH",,"AGE017","GM","BLK","RFAPAR","RFTOT","POINT (-99.3657206229996 41.6410409880005)"
"2016","2017","SD","South Dakota","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Male","Black, non-Hispanic","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"46","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GM","BLK","RFAPAR","RFTOT","POINT (-100.373530636999 44.3531300530004)"
"2016","2017","ID","Idaho","NSCH","Service Utilization","Screening","Percentage of children who have ever had their vision tested with pictures, shapes, or letters","Yes","0-17 years","Male","Hispanic, any race","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"85","16","TUTL","CSCRN","CHSCRN","RYES",,"AGE017","GM","HISP","RFAPAR","RFTOT","POINT (-114.363730041999 43.6826300050004)"
"2016","2017","FL","Florida","NSCH","Service Utilization","Need","Percentage of children who needed vision care in the past 12 months but did not receive it","Yes","0-17 years","Male","Hispanic, any race","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"12","TUTL","CNEED","CHNEED","RYES",,"AGE017","GM","HISP","RFAPAR","RFTOT","POINT (-81.9289605389996 28.9320403770004)"
"2016","2017","PA","Pennsylvania","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Other","0-17 years","All genders","Hispanic, any race","All participants","Total","%","Crude Prevalence","0.29",,,"0.00","4.58",,"90","42","TUTL","CPTYP","CHPTYP","COTH",,"AGE017","GALL","HISP","RFAPAR","RFTOT","POINT (-77.8607002939996 40.7937301520004)"
"2016","2017","MA","Massachusetts","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Eye doctor or eye specialist","0-17 years","Female","Other","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,"82","25","TUTL","CPTYP","CHPTYP","REYESP",,"AGE017","GF","OTH","RFAPAR","RFTOT","POINT (-72.0826906749996 42.2768704700004)"
"2016","2017","NH","New Hampshire","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Male","Hispanic, any race","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"33","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GM","HISP","RFAPAR","RFTOT","POINT (-71.5003609199996 43.6559501130004)"
"2016","2017","NV","Nevada","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Clinic","0-17 years","Female","All races","All participants","Total","%","Crude Prevalence","2.17",,,"0.64","5.26",,"398","32","TUTL","CPTYP","CHPTYP","RCLNC",,"AGE017","GF","ALLRACE","RFAPAR","RFTOT","POINT (-117.071840563999 39.4932403900004)"
"2016","2017","WY","Wyoming","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Eye doctor or eye specialist","0-17 years","Female","Hispanic, any race","All participants","Total","%","Crude Prevalence",,"#","Value suppressed",,,,,"56","TUTL","CPTYP","CHPTYP","REYESP",,"AGE017","GF","HISP","RFAPAR","RFTOT","POINT (-108.109830352999 43.2355413430004)"
"2016","2017","WY","Wyoming","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","Eye doctor or eye specialist","0-17 years","All genders","White, non-Hispanic","All participants","Total","%","Crude Prevalence","67.61",,,"62.77","72.20",,"777","56","TUTL","CPTYP","CHPTYP","REYESP",,"AGE017","GALL","WHT","RFAPAR","RFTOT","POINT (-108.109830352999 43.2355413430004)"
"2016","2017","VA","Virginia","NSCH","Service Utilization","Provider Type","Percentage of children who have ever had their vision tested with pictures, shapes, or letters at eye doctor or specialist, pediatrician/general doctor's office, clinic or health, school, or other","School","0-17 years","All genders","Other","All participants","Total","%","Crude Prevalence","16.73",,,"8.38","28.53",,"208","51","TUTL","CPTYP","CHPTYP","RSCHL",,"AGE017","GALL","OTH","RFAPAR","RFTOT","POINT (-78.4578904629996 37.5426806740004)"
