"yearstart","yearend","locationabbr","locationdesc","datasource","class","topic","question","data_value_unit","data_value_type","data_value","data_value_alt","data_value_footnote_symbol","data_value_footnote","low_confidence_limit","high_confidence_limit","sample_size","total","age_months","gender","race_ethnicity","geolocation","classid","topicid","questionid","datavaluetypeid","locationid","stratificationcategory1","stratification1","stratificationcategoryid1","stratificationid1"
"2020","2020","IA","Iowa","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","14.6","14.6",,,"12.2","17.4","725.0",,,,"Asian/Pacific Islander","
,  
(42.46940091300047, -93.81649055599968)","OWS","OWS1","Q040","VALUE","19","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","TN","Tennessee","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","15.2","15.2",,,"14.3","16.3","5143.0",,,,"Hispanic","
,  
(35.68094058000048, -85.77449091399967)","OWS","OWS1","Q060","VALUE","47","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","MN","Minnesota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.9","15.9",,,"15.5","16.4","27074.0","Total",,,,"
,  
(46.35564873600049, -94.79420050299967)","OWS","OWS1","Q040","VALUE","27","Total","Total","OVR","OVERALL"
"2020","2020","CA","California","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","14.2","14.2",,,"13.7","14.8","15401.0",,,,"Non-Hispanic White","
,  
(37.63864012300047, -120.99999953799971)","OWS","OWS1","Q040","VALUE","06","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","HI","Hawaii","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","12.3","12.3",,,"11.4","13.3","4347.0",,,"Male",,"
,  
(21.304850435000446, -157.85774940299973)","OWS","OWS1","Q040","VALUE","15","Gender","Male","GEN","MALE"
"2020","2020","DC","District of Columbia","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","12.8","12.8",,,"11.7","13.9","3480.0","Total",,,,"
,  
(38.89037138500049, -77.03196112699965)","OWS","OWS1","Q041","VALUE","11","Total","Total","OVR","OVERALL"
"2020","2020","KY","Kentucky","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","16.3","16.3",,,"15.7","17.0","11931.0","Total",,,,"
,  
(37.645970271000465, -84.77497104799966)","OWS","OWS1","Q060","VALUE","21","Total","Total","OVR","OVERALL"
"2020","2020","SC","South Carolina","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","10.8","10.8",,,"9.9","11.7","4861.0",,"6 - 11",,,"
,  
(33.998821303000454, -81.04537120699968)","OWS","OWS1","Q060","VALUE","45","Age (months)","6 - 11","AGEMO","AGEMO611"
"2020","2020","MD","Maryland","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.8","15.8",,,"15.3","16.4","17653.0",,,"Female",,"
,  
(39.29058096400047, -76.60926011099963)","OWS","OWS1","Q040","VALUE","24","Gender","Female","GEN","FEMALE"
"2020","2020","TX","Texas","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","18.1","18.1",,,"14.1","23.1","281.0",,,,"American Indian/Alaska Native","
,  
(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q060","VALUE","48","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","NC","North Carolina","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","17.5","17.5",,,"14.9","20.5","713.0",,,,"American Indian/Alaska Native","
,  
(35.466220975000454, -79.15925046299964)","OWS","OWS1","Q060","VALUE","37","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","SD","South Dakota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","13.4","13.4",,,"12.3","14.5","3441.0","Total",,,,"
,  
(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q060","VALUE","46","Total","Total","OVR","OVERALL"
"2020","2020","MT","Montana","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","10.6","10.6",,,"5.9","18.5","94.0",,,,"Non-Hispanic Black","
,  
(47.06652897200047, -109.42442064499971)","OWS","OWS1","Q041","VALUE","30","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","CO","Colorado","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","14.9","14.9",,,"14.3","15.6","11066.0",,,"Male",,"
,  
(38.843840757000464, -106.13361092099967)","OWS","OWS1","Q040","VALUE","08","Gender","Male","GEN","MALE"
"2020","2020","NM","New Mexico","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","14.2","14.2",,,"13.2","15.3","4352.0",,"36 - 47",,,"
,  
(34.52088095200048, -106.24058098499967)","OWS","OWS1","Q040","VALUE","35","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2020","2020","AL","Alabama","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","13.2","13.2",,,"12.7","13.8","14321.0",,,,"Non-Hispanic Black","
,  
(32.84057112200048, -86.63186076199969)","OWS","OWS1","Q041","VALUE","01","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","CA","California","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","14.6","14.6",,,"12.9","16.5","1495.0",,,,"American Indian/Alaska Native","
,  
(37.63864012300047, -120.99999953799971)","OWS","OWS1","Q040","VALUE","06","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","OH","Ohio","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","9.4","9.4",,,"8.0","11.0","1447.0",,,,"Asian/Pacific Islander","
,  
(40.06021014100048, -82.40426005599966)","OWS","OWS1","Q060","VALUE","39","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","NM","New Mexico","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","8.6","8.6",,,"7.9","9.3","6758.0",,,,"Hispanic","
,  
(34.52088095200048, -106.24058098499967)","OWS","OWS1","Q060","VALUE","35","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","NM","New Mexico","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","9.8","9.8",,,"8.4","11.6","1341.0",,,,"Non-Hispanic White","
,  
(34.52088095200048, -106.24058098499967)","OWS","OWS1","Q041","VALUE","35","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","CO","Colorado","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","10.8","10.8",,,"10.3","11.4","11547.0",,,,"Hispanic","
,  
(38.843840757000464, -106.13361092099967)","OWS","OWS1","Q041","VALUE","08","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","KY","Kentucky","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","13.6","13.6",,,"7.0","24.5","59.0",,,,"American Indian/Alaska Native","
,  
(37.645970271000465, -84.77497104799966)","OWS","OWS1","Q040","VALUE","21","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","HI","Hawaii","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","10.7","10.7",,,"9.3","12.3","1588.0",,,,"Hispanic","
,  
(21.304850435000446, -157.85774940299973)","OWS","OWS1","Q060","VALUE","15","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","ND","North Dakota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","16.0","16.0",,,"14.2","18.0","1463.0",,,"Female",,"
,  
(47.47531977900047, -100.11842104899966)","OWS","OWS1","Q040","VALUE","38","Gender","Female","GEN","FEMALE"
"2020","2020","MT","Montana","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","15.6","15.6",,,"13.5","18.1","953.0",,,,"American Indian/Alaska Native","
,  
(47.06652897200047, -109.42442064499971)","OWS","OWS1","Q060","VALUE","30","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","AR","Arkansas","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","4.9","4.9",,,"4.0","6.1","1556.0",,"3 - 5",,,"
,  
(34.74865012400045, -92.27449074299966)","OWS","OWS1","Q060","VALUE","05","Age (months)","3 - 5","AGEMO","AGEMO35"
"2020","2020","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","10.3","10.3",,,"9.8","10.8","15790.0","Total",,,,"
,  
(39.493240390000494, -117.07184056399967)","OWS","OWS1","Q041","VALUE","32","Total","Total","OVR","OVERALL"
"2020","2020","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","13.5","13.5",,,"12.8","14.3","8890.0",,,,"Non-Hispanic Black","
,  
(40.13057004800049, -74.27369128799967)","OWS","OWS1","Q040","VALUE","34","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","PA","Pennsylvania","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.2","15.2",,,"14.7","15.6","27282.0",,,"Female",,"
,  
(40.79373015200048, -77.86070029399963)","OWS","OWS1","Q040","VALUE","42","Gender","Female","GEN","FEMALE"
"2020","2020","SD","South Dakota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","17.7","17.7",,,"15.8","19.7","1522.0",,"36 - 47",,,"
,  
(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q040","VALUE","46","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2020","2020","SD","South Dakota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","12.6","12.6",,,"9.8","15.9","462.0",,,,"Hispanic","
,  
(44.353130053000484, -100.3735306369997)","OWS","OWS1","Q060","VALUE","46","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","CT","Connecticut","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","9.5","9.5",,,"7.2","12.4","496.0",,,,"Asian/Pacific Islander","
,  
(41.56266102000046, -72.64984095199964)","OWS","OWS1","Q041","VALUE","09","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","OK","Oklahoma","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.4","15.4",,,"14.3","16.4","4441.0",,"48 - 59",,,"
,  
(35.47203135600046, -97.52107021399968)","OWS","OWS1","Q040","VALUE","40","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2020","2020","MA","Massachusetts","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.1","15.1",,,"14.2","16.1","5753.0",,,,"Non-Hispanic Black","
,  
(42.27687047000046, -72.08269067499964)","OWS","OWS1","Q040","VALUE","25","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","NJ","New Jersey","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","15.7","15.7",,,"15.2","16.2","21212.0",,,"Male",,"
,  
(40.13057004800049, -74.27369128799967)","OWS","OWS1","Q041","VALUE","34","Gender","Male","GEN","MALE"
"2020","2020","UT","Utah","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","4.5","4.5",,,"3.5","5.6","1594.0",,"3 - 5",,,"
,  
(39.360700171000474, -111.58713063499971)","OWS","OWS1","Q060","VALUE","49","Age (months)","3 - 5","AGEMO","AGEMO35"
"2020","2020","OK","Oklahoma","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","9.0","9.0",,,"7.1","11.5","663.0",,,,"Asian/Pacific Islander","
,  
(35.47203135600046, -97.52107021399968)","OWS","OWS1","Q060","VALUE","40","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","WI","Wisconsin","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","15.8","15.8",,,"14.3","17.5","1971.0",,,,"Asian/Pacific Islander","
,  
(44.39319117400049, -89.81637074199966)","OWS","OWS1","Q041","VALUE","55","Race/Ethnicity","Asian/Pacific Islander","RACE","RACEAPI"
"2020","2020","ND","North Dakota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","24.5","24.5",,,"21.0","28.3","527.0",,,,"American Indian/Alaska Native","
,  
(47.47531977900047, -100.11842104899966)","OWS","OWS1","Q060","VALUE","38","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","WY","Wyoming","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","7.4","7.4",,,"6.1","9.0","1224.0",,,,"Non-Hispanic White","
,  
(43.23554134300048, -108.10983035299967)","OWS","OWS1","Q060","VALUE","56","Race/Ethnicity","Non-Hispanic White","RACE","RACEWHT"
"2020","2020","PR","Puerto Rico","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","11.7","11.7",,,"11.3","12.1","20640.0",,,"Male",,"
,  
(18.220833, -66.590149)","OWS","OWS1","Q040","VALUE","72","Gender","Male","GEN","MALE"
"2020","2020","NV","Nevada","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","10.1","10.1",,,"9.1","11.2","3154.0",,,,"Non-Hispanic Black","
,  
(39.493240390000494, -117.07184056399967)","OWS","OWS1","Q060","VALUE","32","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","KS","Kansas","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","23.1","23.1",,,"18.1","29.0","225.0",,,,"American Indian/Alaska Native","
,  
(38.34774030000045, -98.20078122699965)","OWS","OWS1","Q040","VALUE","20","Race/Ethnicity","American Indian/Alaska Native","RACE","RACENAA"
"2020","2020","PA","Pennsylvania","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","14.6","14.6",,,"14.1","15.1","22201.0",,"24 - 35",,,"
,  
(40.79373015200048, -77.86070029399963)","OWS","OWS1","Q040","VALUE","42","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2020","2020","FL","Florida","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","13.9","13.9",,,"13.5","14.3","23497.0",,"18 - 23",,,"
,  
(28.932040377000476, -81.92896053899966)","OWS","OWS1","Q060","VALUE","12","Age (months)","18 - 23","AGEMO","AGEMO1823"
"2020","2020","NC","North Carolina","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","11.9","11.9",,,"11.5","12.3","20643.0",,"12 - 17",,,"
,  
(35.466220975000454, -79.15925046299964)","OWS","OWS1","Q060","VALUE","37","Age (months)","12 - 17","AGEMO","AGEMO1217"
"2020","2020","TX","Texas","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.3","15.3",,,"15.0","15.5","91732.0",,,"Male",,"
,  
(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q040","VALUE","48","Gender","Male","GEN","MALE"
"2020","2020","MN","Minnesota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","16.5","16.5",,,"15.7","17.4","6928.0",,"48 - 59",,,"
,  
(46.35564873600049, -94.79420050299967)","OWS","OWS1","Q040","VALUE","27","Age (months)","48 - 59","AGEMO","AGEMO4859"
"2020","2020","MD","Maryland","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","13.2","13.2",,,"12.7","13.8","15420.0",,,,"Non-Hispanic Black","
,  
(39.29058096400047, -76.60926011099963)","OWS","OWS1","Q041","VALUE","24","Race/Ethnicity","Non-Hispanic Black","RACE","RACEBLK"
"2020","2020","OK","Oklahoma","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have obesity",,"Value","15.4","15.4",,,"14.6","16.3","6570.0",,,,"Hispanic","
,  
(35.47203135600046, -97.52107021399968)","OWS","OWS1","Q041","VALUE","40","Race/Ethnicity","Hispanic","RACE","RACEHIS"
"2020","2020","MN","Minnesota","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.4","15.4",,,"14.8","16.1","10618.0",,"24 - 35",,,"
,  
(46.35564873600049, -94.79420050299967)","OWS","OWS1","Q040","VALUE","27","Age (months)","24 - 35","AGEMO","AGEMO2435"
"2020","2020","HI","Hawaii","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","10.6","10.6",,,"10.0","11.4","7521.0","Total",,,,"
,  
(21.304850435000446, -157.85774940299973)","OWS","OWS1","Q060","VALUE","15","Total","Total","OVR","OVERALL"
"2020","2020","KY","Kentucky","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","15.9","15.9",,,"15.0","16.8","5844.0",,"36 - 47",,,"
,  
(37.645970271000465, -84.77497104799966)","OWS","OWS1","Q040","VALUE","21","Age (months)","36 - 47","AGEMO","AGEMO3647"
"2020","2020","CO","Colorado","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 2 to 4 years who have an overweight classification",,"Value","14.7","14.7",,,"14.3","15.2","21702.0","Total",,,,"
,  
(38.843840757000464, -106.13361092099967)","OWS","OWS1","Q040","VALUE","08","Total","Total","OVR","OVERALL"
"2020","2020","TX","Texas","Women, Infants, and Children Participant and Program Characteristics","Obesity / Weight Status","Obesity / Weight Status","Percent of WIC children aged 3-23 months old who have a high weight-for-length",,"Value","16.4","16.4",,,"16.1","16.8","48678.0",,"18 - 23",,,"
,  
(31.827240407000488, -99.42677020599967)","OWS","OWS1","Q060","VALUE","48","Age (months)","18 - 23","AGEMO","AGEMO1823"
