"year","locationabbr","locationdesc","topictype","topicdesc","measuredesc","submeasure","datasource","response","data_value_unit","data_value_type","data_value","data_value_footnote_symbol","data_value_footnote","data_value_std_err","low_confidence_limit","high_confidence_limit","sample_size","gender","age","race","education","geolocation","topictypeid","topicid","measureid","stratificationid1","stratificationid2","stratificationid3","stratificationid4","submeasureid","displayorder"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Current E-Cigarette User","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Asian","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","8RAC","2EDU","YRB06","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Frequent Cigar Smoker","YRBSS","Frequent","%","Percentage","1.3",,,"0.9","0.3","4.9","166","Overall","All Ages","Multiple Race","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","7RAC","2EDU","YRB10","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Frequent Cigarette Smoker","YRBSS","Frequent","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Asian","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","8RAC","2EDU","YRB02","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Ever Cigarette Smoker","YRBSS","Ever","%","Percentage","26.5",,,"2.5","21.8","31.8","567","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","5RAC","2EDU","YRB03","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Ever E-Cigarette User","YRBSS","Ever","%","Percentage","39.9",,,"2.2","35.6","44.5","1279","Overall","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","6RAC","2EDU","YRB08","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Ever E-Cigarette User","YRBSS","Ever","%","Percentage","42.1",,,"2.9","36.3","48","645","Male","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","2GEN","8AGE","6RAC","2EDU","YRB08","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Ever Cigarette Smoker","YRBSS","Ever","%","Percentage","29.1",,,"4.5","20.9","38.9","144","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","4RAC","2EDU","YRB03","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Ever E-Cigarette User","YRBSS","Ever","%","Percentage","38",,,"5.1","28.4","48.6","199","Overall","All Ages","American Indian/Alaska Native","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","2RAC","2EDU","YRB08","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage","6.8",,,"1.8","4","11.3","564","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","5RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Frequent E-Cigarette User","YRBSS","Frequent","%","Percentage","2.7",,,"0.7","1.5","4.6","1233","Overall","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","6RAC","2EDU","YRB07","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Current Cigarette Smoker","YRBSS","Current","%","Percentage","10.3",,,"1.9","7","14.9","635","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","3GEN","8AGE","6RAC","2EDU","YRB01","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Current Smokeless Tobacco User","YRBSS","Current","%","Percentage","4",,,"1.5","1.9","8.3","168","Overall","All Ages","Multiple Race","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","7RAC","2EDU","YRB04","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Frequent Smokeless Tobacco User","YRBSS","Frequent","%","Percentage","1.2",,,"0.4","0.6","2.5","575","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","5RAC","2EDU","YRB05","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Pacific Islander","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","9RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Current Smokeless Tobacco User","YRBSS","Current","%","Percentage","9",,,"1.7","6.1","12.9","1326","Overall","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","6RAC","2EDU","YRB04","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Any Tobacco Use (Youth)","User Status","Current Tobacco User","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Asian","High School","(64.845079957001, -147.722059036)","BEH","154BEH","182TUS","1GEN","8AGE","8RAC","2EDU","YRB12","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Ever E-Cigarette User","YRBSS","Ever","%","Percentage","49.4",,,"5","39.5","59.4","141","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","4RAC","2EDU","YRB08","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Frequent Cigarette Smoker","YRBSS","Frequent","%","Percentage","2",,,"1","0.7","5.4","635","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","3GEN","8AGE","6RAC","2EDU","YRB02","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Frequent Smokeless Tobacco User","YRBSS","Frequent","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","African American","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","1RAC","2EDU","YRB05","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Ever E-Cigarette User","YRBSS","Ever","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Asian","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","8RAC","2EDU","YRB08","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Current E-Cigarette User","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","African American","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","1RAC","2EDU","YRB06","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Asian","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","8RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Frequent Smokeless Tobacco User","YRBSS","Frequent","%","Percentage","4.4",,,"1.4","2.3","8.3","151","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","4RAC","2EDU","YRB05","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Any Tobacco Use (Youth)","User Status","Current Tobacco User","YRBSS","Current","%","Percentage","27.3",,,"3.7","20.5","35.2","137","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","154BEH","182TUS","1GEN","8AGE","4RAC","2EDU","YRB12","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Ever Cigarette Smoker","YRBSS","Ever","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Pacific Islander","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","9RAC","2EDU","YRB03","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Frequent E-Cigarette User","YRBSS","Frequent","%","Percentage","5",,,"2.1","2.1","11.3","138","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","4RAC","2EDU","YRB07","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Any Tobacco Use (Youth)","User Status","Current Tobacco User","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","African American","High School","(64.845079957001, -147.722059036)","BEH","154BEH","182TUS","1GEN","8AGE","1RAC","2EDU","YRB12","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Frequent Smokeless Tobacco User","YRBSS","Frequent","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Asian","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","8RAC","2EDU","YRB05","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Current Cigarette Smoker","YRBSS","Current","%","Percentage","10.9",,,"1.1","8.8","13.4","1287","Overall","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","6RAC","2EDU","YRB01","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Current E-Cigarette User","YRBSS","Current","%","Percentage","17.8",,,"1.6","14.8","21.2","549","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","5RAC","2EDU","YRB06","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Current Cigarette Smoker","YRBSS","Current","%","Percentage","11.1",,,"1.3","8.8","13.9","647","Male","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","2GEN","8AGE","6RAC","2EDU","YRB01","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Frequent E-Cigarette User","YRBSS","Frequent","%","Percentage","3.6",,,"1.3","1.8","7.2","549","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","5RAC","2EDU","YRB07","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Frequent Smokeless Tobacco User","YRBSS","Frequent","%","Percentage","2.4",,,"1.1","1","5.9","650","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","3GEN","8AGE","6RAC","2EDU","YRB05","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Any Tobacco Use (Youth)","User Status","Current Tobacco User","YRBSS","Current","%","Percentage","25.6",,,"1.9","22.1","29.5","610","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","154BEH","182TUS","3GEN","8AGE","6RAC","2EDU","YRB12","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage","6.6",,,"1","4.8","9","1308","Overall","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","6RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Any Tobacco Use (Youth)","User Status","Current Tobacco User","YRBSS","Current","%","Percentage","25.9",,,"2.4","21.5","30.9","617","Male","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","154BEH","182TUS","2GEN","8AGE","6RAC","2EDU","YRB12","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Current Cigarette Smoker","YRBSS","Current","%","Percentage","9.6",,,"2.2","6","15","142","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","4RAC","2EDU","YRB01","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage","5.2",,,"0.9","3.7","7.3","644","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","3GEN","8AGE","6RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Current Cigarette Smoker","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Pacific Islander","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","9RAC","2EDU","YRB01","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Any Tobacco Use (Youth)","User Status","Current Tobacco User","YRBSS","Current","%","Percentage","22.8",,,"2.2","18.7","27.4","543","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","154BEH","182TUS","1GEN","8AGE","5RAC","2EDU","YRB12","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Ever Cigarette Smoker","YRBSS","Ever","%","Percentage","35.3",,,"2.3","30.8","40.1","655","Male","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","2GEN","8AGE","6RAC","2EDU","YRB03","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage","7.9",,,"1.5","5.4","11.3","660","Male","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","2GEN","8AGE","6RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Frequent Smokeless Tobacco User","YRBSS","Frequent","%","Percentage","1.3",,,"0.9","0.3","5.3","168","Overall","All Ages","Multiple Race","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","7RAC","2EDU","YRB05","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Frequent Smokeless Tobacco User","YRBSS","Frequent","%","Percentage","4.1",,,"1.4","2.1","7.9","672","Male","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","2GEN","8AGE","6RAC","2EDU","YRB05","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Frequent E-Cigarette User","YRBSS","Frequent","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","African American","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","1RAC","2EDU","YRB07","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage","7",,,"1.9","4.1","11.9","204","Overall","All Ages","American Indian/Alaska Native","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","2RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Current E-Cigarette User","YRBSS","Current","%","Percentage","20.9",,,"3.3","15","28.3","138","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","4RAC","2EDU","YRB06","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Ever Cigarette Smoker","YRBSS","Ever","%","Percentage","32.4",,,"2.3","27.9","37.2","635","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","3GEN","8AGE","6RAC","2EDU","YRB03","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Current Smokeless Tobacco User","YRBSS","Current","%","Percentage","20.3",,,"7.1","9.6","38","205","Overall","All Ages","American Indian/Alaska Native","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","2RAC","2EDU","YRB04","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Frequent Cigar Smoker","YRBSS","Frequent","%","Percentage","0.5",,,"0.5","0.1","3.6","204","Overall","All Ages","American Indian/Alaska Native","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","2RAC","2EDU","YRB10","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Current Smokeless Tobacco User","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","African American","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","1RAC","2EDU","YRB04","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Current Smokeless Tobacco User","YRBSS","Current","%","Percentage","5.5",,,"0.9","3.9","7.7","575","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","5RAC","2EDU","YRB04","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Current E-Cigarette User","YRBSS","Current","%","Percentage","15.7",,,"1.1","13.6","18.1","1233","Overall","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","6RAC","2EDU","YRB06","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Current Smokeless Tobacco User","YRBSS","Current","%","Percentage","8.4",,,"2.2","4.9","13.8","151","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","1GEN","8AGE","4RAC","2EDU","YRB04","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Smokeless Tobacco Use (Youth)","User Status","Current Smokeless Tobacco User","YRBSS","Current","%","Percentage","5.9",,,"1.5","3.5","9.8","650","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","151BEH","168SSP","3GEN","8AGE","6RAC","2EDU","YRB04","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage","5.7",,,"2","2.7","11.4","166","Overall","All Ages","Multiple Race","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","7RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Current E-Cigarette User","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Pacific Islander","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","9RAC","2EDU","YRB06","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Ever E-Cigarette User","YRBSS","Ever","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","Pacific Islander","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","9RAC","2EDU","YRB08","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Frequent E-Cigarette User","YRBSS","Frequent","%","Percentage","1.7",,,"0.5","0.9","3","613","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","3GEN","8AGE","6RAC","2EDU","YRB07","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Ever Cigarette Smoker","YRBSS","Ever","%","Percentage","33.9",,,"5.4","24.1","45.3","168","Overall","All Ages","Multiple Race","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","7RAC","2EDU","YRB03","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Current Cigarette Smoker","YRBSS","Current","%","Percentage",,"*","Data in these cells have been suppressed because of a small sample size",,,,,"Overall","All Ages","African American","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","1RAC","2EDU","YRB01","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Any Tobacco Use (Youth)","User Status","Current Tobacco User","YRBSS","Current","%","Percentage","21.2",,,"3.8","14.6","29.8","158","Overall","All Ages","Multiple Race","High School","(64.845079957001, -147.722059036)","BEH","154BEH","182TUS","1GEN","8AGE","7RAC","2EDU","YRB12","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Frequent E-Cigarette User","YRBSS","Frequent","%","Percentage","1.6",,,"1.1","0.4","6.3","157","Overall","All Ages","Multiple Race","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","1GEN","8AGE","7RAC","2EDU","YRB07","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Current E-Cigarette User","YRBSS","Current","%","Percentage","15.1",,,"1.5","12.3","18.2","617","Male","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","2GEN","8AGE","6RAC","2EDU","YRB06","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Current Cigar Smoker","YRBSS","Current","%","Percentage","8.8",,,"2.3","5.2","14.6","150","Overall","All Ages","Hispanic","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","1GEN","8AGE","4RAC","2EDU","YRB09","1"
"2017","AK","Alaska","Tobacco Use - Survey Data","E-Cigarette Use (Youth)","User Status","Ever E-Cigarette User","YRBSS","Ever","%","Percentage","37.7",,,"2.8","32.3","43.4","630","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","152BEH","180EVP","3GEN","8AGE","6RAC","2EDU","YRB08","3"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigar Use (Youth)","Smoking Status","Frequent Cigar Smoker","YRBSS","Frequent","%","Percentage","0.6",,,"0.4","0.2","2.3","644","Female","All Ages","All Races","High School","(64.845079957001, -147.722059036)","BEH","153BEH","181CIG","3GEN","8AGE","6RAC","2EDU","YRB10","2"
"2017","AK","Alaska","Tobacco Use - Survey Data","Cigarette Use (Youth)","Smoking Status","Current Cigarette Smoker","YRBSS","Current","%","Percentage","7.4",,,"1.3","5.2","10.5","562","Overall","All Ages","White","High School","(64.845079957001, -147.722059036)","BEH","106BEH","169SSA","1GEN","8AGE","5RAC","2EDU","YRB01","1"
