Case Number,Police Agency Code,Offense,Date/Time Reported,Hour Reported,Date/Time Occurred,Hour Occurred,Date/Time Found,Hour Found,Street Number,Street Direction,Street Name,Apartment/Floor,city,state,zip,geox,geoy,Reported As,Tract Code,Tract Description,Zone Code,Zone Description,District Code,District Description,Reporting Area Code,Reporting Area Description,Neighborhood Code,Neighborhood Description,Subdivision Code,Subdivision Description,Weather Code,Weather Description,Location Code,Location Description,Forcible,Weapon Code,Weapon Description,Incident Disposition Code,Incident Disposition Descr.,location,Beats,Neighborhoods
2015003479,JCPD,AGG ASSAULT/ AGG BATTERY-GUN,08/28/2015 11:44:22 AM,1144,08/28/2015 11:00:00 AM,1100,08/28/2015 11:30:00 AM,1130,3XX,,BRITTINGHAM CT,,JOHNS CREEK,GA,30022,34.0278701782227,-84.252067565918,PERSON SHOT,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,STAN,,,,26,APARTMENT,Y,03,HANDGUN,,,"(34.0278701782227, -84.252067565918)",7,236
2020003842,JCPD,AGG ASSAULT/ AGG BATTERY-GUN,11/19/2020 12:22:00 PM,1222,11/19/2020 12:21:59 PM,1221,11/19/2020 12:22:00 PM,1222,112XX,,MEDLOCK BRIDGE RD,,JOHNS CREEK,GA,30097,34.0542411804199,-84.1771087646484,CIVIL DISPUTE 2,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,1,CLEAR,,,,,,,,"(34.0542411804199, -84.1771087646484)",1,
2021002039,JCPD,AGG ASSAULT/ AGG BATTERY-GUN,06/12/2021 03:53:00 AM,0353,06/12/2021 03:50:00 AM,0350,06/12/2021 03:53:00 AM,0353,96XX,,MEDLOCK BRIDGE RD,,JOHNS CREEK,GA,30097,34.0478858947754,-84.1788558959961,ARMED PERSON,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,JCWK,JOHNS CREEK WALK,1,CLEAR,,,,,,B,PROSECUTION DECLINED,"(34.0478858947754, -84.1788558959961)",4,
2016003044,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,07/13/2016 01:19:26 AM,0119,07/10/2016 02:30:00 AM,0230,07/10/2016 02:30:00 AM,0230,1XX,,COLONY RUN,,JOHNS CREEK,GA,30022,34.0338745117188,-84.2447357177734,INFORMATION FOR,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,COGL,COLONY GLEN,,,20,RESIDENCE / HOME,N,N,NONE,,,"(34.0338745117188, -84.2447357177734)",5,129
2015004586,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,11/12/2015 09:43:12 AM,0943,11/11/2015 12:00:00 AM,0000,11/11/2015 12:00:00 AM,0000,128XX,,JONES BRIDGE RD/MCGINNIS FERRY RD,,JOHNS CREEK,GA,30005,34.0779037475586,-84.1996459960938,INFORMATION FOR,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,13,HIGHWAY /ROAD /ALLEY,N,92,VEHICLE,N,,"(34.0779037475586, -84.1996459960938)",1,222
2011002692,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,08/29/2011 03:28:11 PM,1528,08/29/2011 03:20:00 PM,1520,08/29/2011 03:28:00 PM,1528,115XX,,JONES BRIDGE RD,,JOHNS CREEK,GA,30022,34.0632171630859,-84.2168731689453,PERSON HIT BY A,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,23,SERVICE/GAS STATION,Y,92,VEHICLE,,,"(34.0632171630859, -84.2168731689453)",4,273
2020003012,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,09/11/2020 04:02:00 PM,1602,09/11/2020 03:45:59 PM,1545,09/11/2020 04:02:00 PM,1602,92XX,,BRUMBELOW CROSSING WAY,,JOHNS CREEK,GA,30022,34.0029373168945,-84.2699127197266,DISCHARGING FIR,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BBLC,BRUMBELOW CROSSING,1,CLEAR,,,,,,,,"(34.0029373168945, -84.2699127197266)",7,254
2021002920,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,08/16/2021 05:51:00 PM,1751,08/16/2021 12:24:00 AM,0024,08/16/2021 02:14:00 AM,0214,98XX,,NESBIT FERRY RD,,JOHNS CREEK,GA,30022,34.0178146362305,-84.2797393798828,ASSAULT OR BATT,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,1,CLEAR,,,,,,,,"(34.0178146362305, -84.2797393798828)",7,
2020003013,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,09/11/2020 04:39:00 PM,1639,09/11/2020 04:38:59 PM,1638,09/11/2020 04:39:00 PM,1639,84XX,,HOLCOMB BRIDGE RD,,JOHNS CREEK,GA,30022,33.9853668212891,-84.2741317749023,INFORMATION FOR,,,,,,,,,,,,,1,CLEAR,,,,,,,,"(33.9853668212891, -84.2741317749023)",,
2020003612,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,11/01/2020 03:19:00 AM,0319,11/01/2020 12:00:00 AM,0000,11/01/2020 02:44:00 AM,0244,7XX,,CYPRESS POINTE ST,,JOHNS CREEK,GA,30022,33.9883003234863,-84.2695007324219,ASSAULT OR BATT,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,RVIL,RIVERMONT VILLAGE,2,CLOUDY,,,,,,B,PROSECUTION DECLINED,"(33.9883003234863, -84.2695007324219)",7,
2014004305,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,11/16/2014 11:30:27 AM,1130,11/16/2014 11:00:00 AM,1100,11/16/2014 11:30:00 AM,1130,58XX,,STATE BRIDGE RD,600,JOHNS CREEK,GA,30097,34.0142517089844,-84.1879425048828,PERSON STABBED,,,4,JOHNS CREEK 4,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,Y,12,KNIFE,,,"(34.0142517089844, -84.1879425048828)",3,
2014002201,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,06/16/2014 03:50:26 PM,1550,04/16/2014 01:00:00 PM,1300,04/16/2014 01:00:00 PM,1300,46XX,,FOUNTAIN BLEAU CT,,JOHNS CREEK,GA,30022,34.0586929321289,-84.223762512207,ASSAULT OR BATT,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,TFKB,,,,20,RESIDENCE / HOME,Y,12,KNIFE,,,"(34.0586929321289, -84.223762512207)",4,104
2020001519,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,05/01/2020 11:39:13 AM,1139,05/01/2020 08:30:00 AM,0830,05/01/2020 11:39:13 AM,1139,92XX,,PRESTWICK CLUB DR,,JOHNS CREEK,GA,30097,34.0053291320801,-84.2036361694336,ASSAULT OR BATT,,,6,JOHNS CREEK 6,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,PRWK,PRESTWICK,1,CLEAR,,,,,,,,"(34.0053291320801, -84.2036361694336)",6,231
2015002634,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,07/02/2015 09:10:31 AM,0910,06/30/2015 05:00:00 PM,1700,06/30/2015 05:10:00 PM,1710,26XX,,ADDISON LN,,JOHNS CREEK,GA,30005,34.0624694824219,-84.2096481323242,INFORMATION FOR,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,ADPL,ADDISON PLACE,,,26,APARTMENT,Y,41,FIST,,,"(34.0624694824219, -84.2096481323242)",4,274
2015002673,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,07/05/2015 02:01:16 PM,1401,07/05/2015 12:30:00 AM,0030,07/05/2015 12:30:00 AM,0030,51XX,,FOREST RUN TRC,,JOHNS CREEK,GA,30022,34.0331764221191,-84.2115936279297,ASSAULT OR BATT,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,CAFO,CAMERON FOREST,,,20,RESIDENCE / HOME,Y,41,FIST,N,,"(34.0331764221191, -84.2115936279297)",4,
2012004168,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,11/20/2012 03:04:22 PM,1504,11/20/2012 02:30:00 PM,1430,11/20/2012 02:45:00 PM,1445,118XX,,DOUGLAS RD,105,JOHNS CREEK,GA,30005,34.0699195861816,-84.2073745727539,ASSAULT OR BATT,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,21,RESTAURANT,Y,94,OTHER WEAPON,,,"(34.0699195861816, -84.2073745727539)",1,
2013002787,JCPD,AGG ASSAULT/ AGG BATTERY - OTHER  WEAPON,07/23/2013 12:43:39 PM,1243,07/23/2013 11:43:38 AM,1143,07/23/2013 12:43:39 PM,1243,48XX,,WEATHERVANE DR,,JOHNS CREEK,GA,30022,34.0590629577637,-84.2194900512695,ASSAULT OR BATT,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,CHUR,CHURCHILL DOWNS,,,20,RESIDENCE / HOME,Y,94,OTHER WEAPON,,,"(34.0590629577637, -84.2194900512695)",4,104
2010001567,JCPD,AGG ASSAULT/ BATTERY-GUN,05/02/2010 08:20:42 PM,2020,05/02/2010 08:20:00 PM,2020,05/02/2010 08:20:00 PM,2020,84XX,,HOLCOMB BRIDGE RD,,JOHNS CREEK,GA,30022,33.9862480163574,-84.2715835571289,MEDICAL RESPONS,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,03,BAR/NIGHT CLUB,N,07,UNDETERMINED FIREARM,,,"(33.9862480163574, -84.2715835571289)",,
2010001843,JCPD,AGG ASSAULT/ BATTERY-GUN,05/27/2010 05:25:42 PM,1725,05/27/2010 05:25:00 PM,1725,05/27/2010 05:25:00 PM,1725,60XX,,STATE BRIDGE RD,,JOHNS CREEK,GA,30097,34.0163459777832,-84.1840515136719,DISCHARGING FIR,,,4,JOHNS CREEK 4,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,13,HIGHWAY /ROAD /ALLEY,N,03,HANDGUN,5,,"(34.0163459777832, -84.1840515136719)",3,48
2011001537,JCPD,AGG ASSAULT/ BATTERY-GUN,05/22/2011 06:35:41 PM,1835,05/22/2011 06:35:00 PM,1835,05/22/2011 06:35:00 PM,1835,2XX,,PLANTATION GLEN CT,,JOHNS CREEK,GA,30022,34.0334548950195,-84.2483825683594,ARMED PERSON,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,JBPL,JONES BRIDGE PLANTATION,,,20,RESIDENCE / HOME,Y,03,HANDGUN,,,"(34.0334548950195, -84.2483825683594)",,
2011000886,JCPD,AGG ASSAULT/ BATTERY-GUN,03/25/2011 03:57:20 PM,1557,03/25/2011 03:57:19 PM,1557,03/25/2011 03:57:20 PM,1557,51XX,,ABBOTTS BRIDGE RD,,JOHNS CREEK,GA,30005,34.0626831054688,-84.2111511230469,ARMED PERSON,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,26,APARTMENT,Y,02,GAS/AIR POWERED GUN,5,,"(34.0626831054688, -84.2111511230469)",4,274
2010003264,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,09/27/2010 10:54:00 AM,1054,09/24/2010 10:30:00 PM,2230,09/24/2010 11:00:00 PM,2300,97XX,,MEDLOCK BRIDGE RD,,JOHNS CREEK,GA,30097,34.0132904052734,-84.1925582885742,ASSAULT OR BATT,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,18,PARKING LOT /GARAGE,Y,40,HANDS/FEET/TEETH,,,"(34.0132904052734, -84.1925582885742)",5,
2010003104,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,09/15/2010 05:14:16 PM,1714,09/15/2010 04:00:00 PM,1600,09/15/2010 04:00:00 PM,1600,6XX,,BARSHAM WAY,,JOHNS CREEK,GA,30097,34.0661849975586,-84.1836090087891,ASSAULT OR BATT,,,1,JOHNS CREEK 1,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,25,OTHER/UNKNOWN,Y,41,FIST,2,,"(34.0661849975586, -84.1836090087891)",1,247
2011001212,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,04/23/2011 04:10:42 PM,1610,04/23/2011 04:10:41 PM,1610,04/23/2011 04:10:42 PM,1610,115XX,,JONES BRIDGE RD,,JOHNS CREEK,GA,30005,34.0624504089355,-84.2167434692383,ASSAULT IN PROG,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,12,GROCERY/SUPERMARKET,Y,N,NONE,5,,"(34.0624504089355, -84.2167434692383)",4,125
2011002244,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,07/22/2011 05:32:56 PM,1732,07/22/2011 05:32:55 PM,1732,07/22/2011 05:32:56 PM,1732,105XX,,WREN RIDGE RD,,JOHNS CREEK,GA,30022,34.0356521606445,-84.2059478759766,ASSAULT OR BATT,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,AVRY,AVIARY,,,20,RESIDENCE / HOME,N,41,FIST,,,"(34.0356521606445, -84.2059478759766)",4,50
2010001398,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,04/16/2010 03:46:52 AM,0346,04/16/2010 03:40:00 AM,0340,04/16/2010 03:40:00 AM,0340,96XX,,ROD RD,,JOHNS CREEK,GA,30022,34.0135307312012,-84.2766799926758,ASSAULT OR BATT,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,20,RESIDENCE / HOME,Y,02,GAS/AIR POWERED GUN,6,,"(34.0135307312012, -84.2766799926758)",7,220
2011002662,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,08/26/2011 10:38:13 PM,2238,08/26/2011 10:38:12 PM,2238,08/26/2011 10:38:13 PM,2238,109XX,,REGAL FOREST DR,,JOHNS CREEK,GA,30024,34.044075012207,-84.1155548095703,DOMESTIC DISPUT,,,2,JOHNS CREEK 2,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,RVWA,RIVER WALK,,,20,RESIDENCE / HOME,,41,FIST,5,,"(34.044075012207, -84.1155548095703)",2,122
2011001054,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,04/12/2011 01:40:43 AM,0140,04/12/2011 01:40:00 AM,0140,04/12/2011 01:40:00 AM,0140,19XX,,KINGSLEY CIR,,JOHNS CREEK,GA,30022,34.0230979919434,-84.2498245239258,ASSAULT IN PROG,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,26,APARTMENT,Y,41,FIST,5,,"(34.0230979919434, -84.2498245239258)",5,
2011000618,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,02/27/2011 12:54:12 PM,1254,02/27/2011 12:54:00 PM,1254,02/27/2011 12:54:00 PM,1254,61XX,,ABBOTTS BRIDGE RD,601,JOHNS CREEK,GA,30097,34.0475883483887,-84.1843032836914,ASSAULT IN PROG,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,AYFM,AYLESBURY FARMS,,,26,APARTMENT,N,92,VEHICLE,,,"(34.0475883483887, -84.1843032836914)",4,29
2011002430,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,08/07/2011 01:42:58 PM,1342,08/07/2011 01:00:00 PM,1300,08/07/2011 01:40:00 PM,1340,106XX,,MORTON CHASE WAY,,JOHNS CREEK,GA,30022,34.0424575805664,-84.2178649902344,ARMED PERSON,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,MCHA,MORTON CHASE,,,27,TOWNHOME/CONDO,Y,40,HANDS/FEET/TEETH,5,,"(34.0424575805664, -84.2178649902344)",4,1
2011000540,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,02/21/2011 06:20:18 PM,1820,02/21/2011 06:20:00 PM,1820,02/21/2011 06:20:00 PM,1820,58XX,,STATE BRIDGE RD,,JOHNS CREEK,GA,30097,34.0151710510254,-84.1876678466797,ASSAULT OR BATT,,,4,JOHNS CREEK 4,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,,,,,13,HIGHWAY /ROAD /ALLEY,Y,22,BASEBALL BAT,,,"(34.0151710510254, -84.1876678466797)",3,
2011002525,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,08/14/2011 04:14:05 AM,0414,08/14/2011 04:14:04 AM,0414,08/14/2011 04:14:05 AM,0414,106XX,,MORTON CHASE WAY,,JOHNS CREEK,GA,30022,34.0409317016602,-84.2188110351563,DOMESTIC DISPUT,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,MCHA,MORTON CHASE,,,20,RESIDENCE / HOME,Y,40,HANDS/FEET/TEETH,5,,"(34.0409317016602, -84.2188110351563)",4,
2011001014,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,04/08/2011 10:00:36 AM,1000,01/03/2010 12:00:00 PM,1200,01/06/2010 12:00:00 PM,1200,92XX,,TUCKERBROOK LN,,JOHNS CREEK,GA,30022,34.0010375976563,-84.269905090332,DOMESTIC DISPUT,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,WYBR,WYNBROOK,,,20,RESIDENCE / HOME,N,40,HANDS/FEET/TEETH,,,"(34.0010375976563, -84.269905090332)",7,174
2011000620,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,02/27/2011 06:30:04 PM,1830,02/27/2011 06:15:03 PM,1815,02/27/2011 06:30:04 PM,1830,5XX,,OLD PRESTON TRL,,JOHNS CREEK,GA,30022,34.0201034545898,-84.2603454589844,CIVIL DISPUTE 1,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,PROK,PRESTON OAKS,,,28,SIDEWALK,N,92,VEHICLE,5,,"(34.0201034545898, -84.2603454589844)",7,
2010003265,JCPD,AGG ASSAULT/ BATTERY - OTHER  WEAPON,09/27/2010 12:29:54 PM,1229,09/26/2010 12:00:00 PM,1200,09/26/2010 12:00:00 PM,1200,35XX,,AUBUSSON TRCE,,JOHNS CREEK,GA,30022,34.0101509094238,-84.2581253051758,ASSAULT OR BATT,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,,,,,20,RESIDENCE / HOME,Y,41,FIST,6,,"(34.0101509094238, -84.2581253051758)",7,196
2011001300,JCPD,AGGRAVATED ASSAULT - FAMILY - GUN,05/01/2011 04:38:25 AM,0438,05/01/2011 04:38:24 AM,0438,05/01/2011 04:38:25 AM,0438,34XX,,MERGANSER LN,,JOHNS CREEK,GA,30022,34.0112152099609,-84.2624130249023,ARMED PERSON,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRWT,BRIDGEWATER,,,20,RESIDENCE / HOME,Y,02,GAS/AIR POWERED GUN,,,"(34.0112152099609, -84.2624130249023)",7,39
2014003335,JCPD,AGGRAVATED ASSAULT - FAMILY - GUN,09/08/2014 05:55:29 PM,1755,09/08/2014 05:55:00 PM,1755,09/08/2014 05:55:00 PM,1755,3XX,,STABLE LN,,JOHNS CREEK,GA,30022,34.0343360900879,-84.2455902099609,ARMED PERSON,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,COGL,COLONY GLEN,,,20,RESIDENCE / HOME,Y,03,HANDGUN,,,"(34.0343360900879, -84.2455902099609)",5,129
2010003492,JCPD,AGGRAVATED ASSAULT - FAMILY - GUN,10/18/2010 11:16:50 PM,2316,10/18/2010 11:16:00 PM,2316,10/18/2010 11:16:00 PM,2316,4XX,,CHIMNEY BLF,,JOHNS CREEK,GA,30022,33.9881896972656,-84.2712860107422,DOMESTIC DISPUT,,,7,JOHNS CREEK 7,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,RCOL,RIVERMONT COLONY,,,20,RESIDENCE / HOME,N,03,HANDGUN,5,,"(33.9881896972656, -84.2712860107422)",7,
2012004132,JCPD,AGGRAVATED ASSAULT - FAMILY - GUN,11/18/2012 05:02:46 AM,0502,11/18/2012 05:02:00 AM,0502,11/18/2012 05:02:00 AM,0502,48XX,,CAMBERBRIDGE DR,,JOHNS CREEK,GA,30022,34.0369529724121,-84.2187347412109,ARMED PERSON,,,3,JOHNS CREEK 3,JCN,JOHNS CREEK PD NORTH DISTRICT,,,,,BDGH,BRIDGEMOR HEIGHTS,,,20,RESIDENCE / HOME,Y,03,HANDGUN,B,PROSECUTION DECLINED,"(34.0369529724121, -84.2187347412109)",5,49
2013004243,JCPD,AGGRAVATED ASSAULT - FAMILY - OTHER WEAPON,10/31/2013 03:51:51 PM,1551,10/31/2013 03:51:00 PM,1551,10/31/2013 03:51:00 PM,1551,47XX,,OGEECHEE DR,,JOHNS CREEK,GA,30022,34.035831451416,-84.2229309082031,PERSON STABBED,,,5,JOHNS CREEK 5,JCS,JOHNS CREEK PD SOUTH DISTRICT,,,,,BRST,BRIDGESTONE,,,20,RESIDENCE / HOME,N,12,KNIFE,,,"(34.035831451416, -84.2229309082031)",5,49
