"incidentid","agencycode","offense","date_rept","hour_rept","date_occu","hour_occu","date_fnd","hour_fnd","streetnbr","streetdir","street","apt_flr","city","state","zip","geox","geoy","reportedas","tract","tractdesc","zone","zonedesc","district","districtdesc","reportarea","reportareadesc","neighborhd","neighborhddesc","subdivisn","subdivisndesc","weather","weatherdesc","premise","premisedesc","forcible","weapon","weapondesc","dispostn","dispostndesc","location"
"2019004520","JCPD","LOST & MISLAID PROPERTY","2019-10-14T15:01:00.000","1501","2019-10-14T15:00:59.000","1500","2019-10-14T15:01:00.000","1501","113XX",,"LAKEFIELD DR",,"JOHNS CREEK","GA","30097","34.0583572387695","-84.1715240478516","LOST PROPERTY",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0583572387695, -84.1715240478516)"
"2011001094","JCPD","STALKING","2011-04-15T09:30:08.000","0930","2011-04-08T05:30:00.000","0530","2011-04-08T10:00:00.000","1000","35XX",,"NEW HERITAGE DR",,"JOHNS CREEK","GA","30022","29.7989978790283","-91.4004821777344",,,,,,,,,,,,,,,,"20","RESIDENCE / HOME","N","N","NONE","5",,"
,  
(29.7989978790283, -91.4004821777344)"
"2013001294","JCPD","LOST & MISLAID PROPERTY","2013-04-12T20:38:58.000","2038","2013-04-12T00:00:00.000","0000","2013-04-12T00:00:00.000","0000","37XX",,"OLD ALABAMA RD",,"ALPHARETTA","GA","30022","34.0566711425781","-84.2339401245117","LOST PROPERTY",,,"7","JOHNS CREEK 7",,,,,,,,,,,"21","RESTAURANT","N","N","NONE",,,"
,  
(34.0566711425781, -84.2339401245117)"
"2022002246","JCPD","TRAFFIC ARREST","2022-05-30T19:57:00.000","1957","2022-05-30T19:56:59.000","1956","2022-05-30T19:57:00.000","1957","3XX",,"CHATTAHOOCHEE RIVER/",,"JOHNS CREEK","GA","30024","34.0491523742676","-84.0989990234375","TRAFFIC STOP",,,,,,,,,,,,,"2","CLOUDY",,,,,,,,"
,  
(34.0491523742676, -84.0989990234375)"
"2021001272","JCPD","VEHICLE IMPOUND","2021-04-16T13:40:00.000","1340","2021-04-16T13:40:00.000","1340","2021-04-16T13:40:00.000","1340",,,"MEDLOCK BRIDGE RD/PARSONS RD",,"JOHNS CREEK","GA","30097","34.0372581481934","-84.1854858398438","TRAFFIC STOP",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0372581481934, -84.1854858398438)"
"2021004292","JCPD","FRAUD - SWINDLE","2021-11-15T13:35:00.000","1335","2021-11-10T18:00:00.000","1800","2021-11-15T13:35:00.000","1335","122XX",,"CAMERON DR",,"JOHNS CREEK","GA","30097","34.0517654418945","-84.1703414916992","FRAUD",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"EAHV","EASTHAVEN","1","CLEAR",,,,,,,,"
,  
(34.0517654418945, -84.1703414916992)"
"2012003931","JCPD","CRIMINAL TRESPASS","2012-11-05T13:22:44.000","1322","2012-11-04T15:00:00.000","1500","2012-11-05T07:00:00.000","0700","3XX",,"CASWYCK TRC",,"JOHNS CREEK","GA",,"34.0494499206543","-84.227165222168","DAMAGE TO PROPE",,,,,,,,,,,,,,,"26","APARTMENT","N","N","NONE",,,"
,  
(34.0494499206543, -84.227165222168)"
"2021001295","JCPD","LOST & MISLAID PROPERTY","2021-04-18T20:02:00.000","2002","2021-04-18T16:30:00.000","1630","2021-04-18T20:02:00.000","2002","58XX",,"STATE BRIDGE RD",,"JOHNS CREEK","GA","30097","34.014835357666","-84.1906127929688","LARCENY",,,"4","JOHNS CREEK 4","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.014835357666, -84.1906127929688)"
"2010001436","JCPD","HIT AND RUN","2010-04-20T09:05:31.000","0905","2010-02-16T09:20:00.000","0920","2010-02-16T11:45:00.000","1145","111XX",,"JOHNS CREEK PARKWAY",,"JOHNS CREEK",,"30097","29.7993278503418","-91.3997344970703","INFORMATION FOR",,,,,,,,,,,,,,,"18","PARKING LOT /GARAGE","N","N","NONE",,,"
,  
(29.7993278503418, -91.3997344970703)"
"2022002574","JCPD","LOST & MISLAID PROPERTY","2022-06-21T14:55:00.000","1455","2022-06-21T07:30:59.000","0730","2022-06-21T13:00:00.000","1300","113XX",,"LAKEFIELD DR",,"JOHNS CREEK","GA","30097","34.0594902038574","-84.1712951660156","LOST PROPERTY",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,,,,,,,,"
,  
(34.0594902038574, -84.1712951660156)"
"2022003373","JCPD","TRAFFIC ARREST","2022-08-12T07:28:00.000","0728","2022-08-12T07:28:00.000","0728","2022-08-12T07:28:00.000","0728","56XX",,"ABBOTTS BRIDGE RD",,"JOHNS CREEK","GA","30097","33.9077110290527","-84.4302520751953","TRAFFIC STOP",,,"S3",,"SSS",,,,,,,,"2","CLOUDY",,,,,,,,"
,  
(33.9077110290527, -84.4302520751953)"
"2012001613","JCPD","MARIJUANA POSS OF","2012-05-08T14:13:00.000","1413","2012-05-08T14:00:00.000","1400","2012-05-08T14:13:00.000","1413","84XX",,"HOLCOMB BRIDGE",,"JOHNS CREEK",,"30022","29.8005638122559","-91.3996887207031","ILLEGAL PARKING",,,,,,,,,,,,,,,"21","RESTAURANT","N","N","NONE","5",,"
,  
(29.8005638122559, -91.3996887207031)"
"2021004265","JCPD","DISORDERLY CONDUCT","2021-11-13T17:00:00.000","1700","2021-11-13T15:45:59.000","1545","2021-11-13T15:46:00.000","1546",,,"MCGINNIS FERRY RD/HOSPITAL PKWY",,"JOHNS CREEK","GA","30097","29.799560546875","-91.3992614746094","TRAFFIC STOP",,,,,,,,,,,,,"2","CLOUDY",,,,,,,,"
,  
(29.799560546875, -91.3992614746094)"
"2019003435","JCPD","FORGERY - OTHER","2019-08-05T09:58:00.000","0958","2019-08-04T09:57:59.000","0957","2019-08-05T07:00:00.000","0700","28XX",,"OLD ALABAMA RD",,"JOHNS CREEK","GA","30076","34.0193824768066","-84.2778091430664","FRAUD",,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,"2","CLOUDY",,,,,,,,"
,  
(34.0193824768066, -84.2778091430664)"
"2021001219","JCPD","PERSON DEAD","2021-04-12T13:42:00.000","1342","2021-04-12T13:42:00.000","1342","2021-04-12T13:42:00.000","1342","3XX",,"DUNHILL WAY CT",,"JOHNS CREEK","GA","30005","34.0600318908691","-84.2072372436523","DEATH INVESTIGA",,,"1","JOHNS CREEK 1","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,"ABCV","ABBOTS COVE","1","CLEAR",,,,,,,,"
,  
(34.0600318908691, -84.2072372436523)"
"2021001536","JCPD","LARCENY - FROM VEHICLE","2021-05-09T05:48:00.000","0548","2021-05-09T01:45:59.000","0145","2021-05-09T05:45:00.000","0545","57XX",,"STATE BRIDGE RD",,"JOHNS CREEK","GA","30097","34.0189323425293","-84.1936340332031","ENTERING AUTO",,,"3","JOHNS CREEK 3","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0189323425293, -84.1936340332031)"
"2015000189","JCPD","DISORDERLY CONDUCT","2015-01-14T10:32:23.000","1032","2015-01-14T10:32:00.000","1032","2015-01-14T10:32:00.000","1032","XX",,"BARNWELL RD/HOLCOMB BRIDGE RD",,"JOHNS CREEK","GA","30022","33.9828834533691","-84.2722244262695","TRAFFIC STOP",,,,,,,,,,,,,,,"13","HIGHWAY /ROAD /ALLEY","N","N","NONE",,,"
,  
(33.9828834533691, -84.2722244262695)"
"2013002406","JCPD","HIT AND RUN","2013-06-27T07:06:56.000","0706","2013-06-26T18:00:00.000","1800","2013-06-27T06:33:00.000","0633","114XX",,"JOHNS CREEK PKWY",,"JOHNS CREEK","GA","30097","34.0533828735352","-84.1703567504883","HIT AND RUN ACC",,,"2","JOHNS CREEK 2","JCN","JOHNS CREEK PD NORTH DISTRICT",,,,,,,,,"18","PARKING LOT /GARAGE","N","N","NONE",,,"
,  
(34.0533828735352, -84.1703567504883)"
"2017005362","JCPD","FRAUD - IMPERSONATION","2017-12-12T00:00:00.000","1458","2017-12-06T00:00:00.000","1200",,,"90XX",,"ETCHING OVERLOOK",,"JOHNS CREEK","GA",,"34.0021743774414","-84.1833190917969","FRAUD - IMPERSO",,,"4","JOHNS CREEK 4","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,"AMRS","AMMERSEE",,,,,,,,,,"
,  
(34.0021743774414, -84.1833190917969)"
"2020001370","JCPD","TRAFFIC ARREST","2020-04-15T13:15:00.000","1315","2020-04-15T13:04:59.000","1304","2020-04-15T13:05:00.000","1305","36XX",,"OLD ALABAMA RD/CARRINGTON LN",,"JOHNS CREEK","GA","30022","34.0225028991699","-84.2571716308594",,,,"7","JOHNS CREEK 7","JCS","JOHNS CREEK PD SOUTH DISTRICT",,,,,,,"1","CLEAR",,,,,,,,"
,  
(34.0225028991699, -84.2571716308594)"
"2014002551","JCPD","FRAUD - IMPERSONATION","2014-07-09T00:00:00.000","1541","2014-07-02T00:00:00.000",,,,"103XX",,"LAKEFIELD PL",,"JOHNS CREEK","GA",,"34.055549621582","-84.1662902832031","FRAUD - IMPERSO",,,,,,,,,,,,,,,,,,,,,,"
,  
(34.055549621582, -84.1662902832031)"
