"permit_number","permit_type","company","location","cross_street","start_date","end_date"
"EXC20406","Excavation"," Nstar Gas",,,"2015-06-16T07:00:00.000","2015-07-15T16:00:00.000"
"EXC20406","Excavation"," Nstar Gas",,,"2015-06-16T07:00:00.000","2015-07-15T16:00:00.000"
"EXC20471","Excavation"," Bond Brothers",,,"2015-07-09T07:00:00.000","2015-07-13T16:00:00.000"
"EXC20471","Excavation"," Bond Brothers",,,"2015-07-09T07:00:00.000","2015-07-13T16:00:00.000"
"EXC20495","Excavation"," Nstar Electric",,"Linskey Way","2015-07-25T07:00:00.000","2015-08-15T16:00:00.000"
"EXC20432","Excavation"," J Marchese & Sons, Inc",,,"2015-06-23T07:00:00.000","2015-07-22T16:00:00.000"
"EXC20432","Excavation"," J Marchese & Sons, Inc",,,"2015-06-23T07:00:00.000","2015-07-22T16:00:00.000"
"EXC20457","Excavation"," Mattuchio Construction",,,"2015-06-29T07:00:00.000","2015-07-01T16:00:00.000"
"EXC20457","Excavation"," Mattuchio Construction",,,"2015-06-29T07:00:00.000","2015-07-01T16:00:00.000"
"EXC20499","Excavation"," Nstar Gas",,,"2015-07-17T07:00:00.000","2015-08-15T16:00:00.000"
"EXC20535","Excavation"," Cardno ATC",,,"2015-08-08T07:00:00.000","2015-08-23T16:00:00.000"
"EXC20490","Excavation"," Mattuchio Construction",,,"2015-07-15T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20514","Excavation"," Gallup Landscaping",,,"2015-07-24T07:00:00.000","2015-08-14T16:00:00.000"
"EXC20481","Excavation"," Nstar Gas",,,"2015-07-10T07:00:00.000","2015-08-08T16:00:00.000"
"EXC20409","Excavation"," JNJ Sacca, Inc",,,"2015-06-17T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20409","Excavation"," JNJ Sacca, Inc",,,"2015-06-17T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20450","Excavation"," EB Rotondi & Sons, Inc.",,,"2015-07-06T07:00:00.000","2015-07-13T16:00:00.000"
"EXC20450","Excavation"," EB Rotondi & Sons, Inc.",,,"2015-07-06T07:00:00.000","2015-07-13T16:00:00.000"
"EXC20511","Excavation"," Nstar Gas",,,"2015-07-21T07:00:00.000","2015-08-19T16:00:00.000"
"EXC20507","Excavation"," Nstar Gas",,,"2015-07-20T07:00:00.000","2015-08-18T16:00:00.000"
"EXC20533","Excavation"," The Welch Corporation",,,"2015-08-03T07:00:00.000","2015-08-15T16:00:00.000"
"EXC20552","Excavation"," W.T. Rich Company, Inc.",,,"2015-08-06T07:00:00.000","2015-09-04T16:00:00.000"
"EXC20448","Excavation"," Northern Drill Service",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20448","Excavation"," Northern Drill Service",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20412","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-22T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20412","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-22T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20413","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-22T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20413","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-22T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20439","Excavation"," JNJ Sacca, Inc",,,"2015-07-02T07:00:00.000","2015-07-02T16:00:00.000"
"EXC20439","Excavation"," JNJ Sacca, Inc",,,"2015-07-02T07:00:00.000","2015-07-02T16:00:00.000"
"EXC20518","Excavation"," Sean Farrell Excavation",,,"2015-08-03T07:00:00.000","2015-08-31T16:00:00.000"
"EXC20469","Excavation"," Nstar Gas",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20469","Excavation"," Nstar Gas",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20376","Excavation"," Gallup Landscaping",,,"2015-06-15T07:00:00.000","2015-07-13T16:00:00.000"
"EXC20376","Excavation"," Gallup Landscaping",,,"2015-06-15T07:00:00.000","2015-07-13T16:00:00.000"
"EXC20361","Excavation"," Bond Brothers",,,"2015-06-08T07:00:00.000","2015-07-06T16:00:00.000"
"EXC20445","Excavation"," CRL",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20445","Excavation"," CRL",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20565","Excavation"," D'allessandro Corp",,,"2015-08-10T07:00:00.000","2015-09-08T16:00:00.000"
"EXC20556","Excavation"," Nstar Gas",,,"2015-08-07T07:00:00.000","2015-09-05T16:00:00.000"
"EXC20418","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20418","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20467","Excavation"," Cambridge Water Department",,"Hudson Pl","2015-07-01T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20467","Excavation"," Cambridge Water Department",,"Hudson Pl","2015-07-01T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20421","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20421","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20371","Excavation"," Gallup Landscaping",,,"2015-06-04T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20371","Excavation"," Gallup Landscaping",,,"2015-06-04T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20567","Excavation"," JNJ Sacca, Inc",,,"2015-08-13T07:00:00.000","2015-08-14T16:00:00.000"
"EXC20397","Excavation"," Cavalieri Construction",,,"2015-06-15T09:00:00.000","2015-07-10T16:00:00.000"
"EXC20397","Excavation"," Cavalieri Construction",,,"2015-06-15T09:00:00.000","2015-07-10T16:00:00.000"
"EXC20489","Excavation"," K.B. Aruda Construction Inc",,,"2015-07-15T07:00:00.000","2015-07-23T16:00:00.000"
"EXC20492","Excavation"," Phoenix Communications",,,"2015-07-15T07:00:00.000","2015-08-13T16:00:00.000"
"EXC20530","Excavation"," Nstar Gas",,,"2015-07-29T07:00:00.000","2015-08-27T16:00:00.000"
"EXC20494","Excavation"," J Derenzo Company",,,"2015-07-15T07:00:00.000","2015-10-16T16:00:00.000"
"EXC20566","Excavation"," CRL",,,"2015-08-10T07:00:00.000","2015-09-01T16:00:00.000"
"EXC20470","Excavation"," Nstar Gas",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20470","Excavation"," Nstar Gas",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20537","Excavation"," Nstar Gas",,,"2015-07-31T07:00:00.000","2015-08-29T16:00:00.000"
"EXC20410","Excavation"," R.A. Franchi Corp",,,"2015-06-22T07:00:00.000","2015-07-20T16:00:00.000"
"EXC20410","Excavation"," R.A. Franchi Corp",,,"2015-06-22T07:00:00.000","2015-07-20T16:00:00.000"
"EXC20405","Excavation"," Nstar Gas",,,"2015-06-16T09:00:00.000","2015-07-15T16:00:00.000"
"EXC20405","Excavation"," Nstar Gas",,,"2015-06-16T09:00:00.000","2015-07-15T16:00:00.000"
"EXC20479","Excavation"," Nstar Gas",,,"2015-07-08T07:00:00.000","2015-08-06T16:00:00.000"
"EXC20460","Excavation"," BORGES SEWER & DRAIN CO.",,,"2015-07-06T07:00:00.000","2015-07-06T16:00:00.000"
"EXC20460","Excavation"," BORGES SEWER & DRAIN CO.",,,"2015-07-06T07:00:00.000","2015-07-06T16:00:00.000"
"EXC20540","Excavation"," Cambridge Water Department",,,"2015-07-31T07:00:00.000","2015-07-31T16:00:00.000"
"EXC20534","Excavation"," Nstar Gas",,,"2015-07-30T07:00:00.000","2015-08-28T16:00:00.000"
"EXC20561","Excavation"," Phoenix Communications",,,"2015-08-12T07:00:00.000","2015-08-26T16:00:00.000"
"EXC20516","Excavation"," BORGES SEWER & DRAIN CO.",,,"2015-07-27T07:00:00.000","2015-08-21T16:00:00.000"
"EXC20373","Excavation"," Mattuchio Construction",,,"2015-06-08T07:00:00.000","2015-06-10T16:00:00.000"
"EXC20373","Excavation"," Mattuchio Construction",,,"2015-06-08T07:00:00.000","2015-06-10T16:00:00.000"
"EXC20429","Excavation"," Veolia/Dalkia Energy Services LLC",,,"2015-06-23T07:00:00.000","2015-07-22T16:00:00.000"
"EXC20429","Excavation"," Veolia/Dalkia Energy Services LLC",,,"2015-06-23T07:00:00.000","2015-07-22T16:00:00.000"
"EXC20478","Excavation"," Nstar Gas",,,"2015-07-08T07:00:00.000","2015-08-06T16:00:00.000"
"EXC20440","Excavation"," Nstar Gas",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20440","Excavation"," Nstar Gas",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20378","Excavation"," CommTank",,,"2015-06-14T07:00:00.000","2015-06-17T16:00:00.000"
"EXC20378","Excavation"," CommTank",,,"2015-06-14T07:00:00.000","2015-06-17T16:00:00.000"
"EXC20424","Excavation"," Nstar Electric",,"Washburn Ave","2015-06-29T07:00:00.000","2015-07-27T16:00:00.000"
"EXC20424","Excavation"," Nstar Electric",,"Washburn Ave","2015-06-29T07:00:00.000","2015-07-27T16:00:00.000"
"EXC20465","Excavation"," D'allessandro Corp",,,"2015-07-07T07:00:00.000","2015-09-30T16:00:00.000"
"EXC20420","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20420","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20430","Excavation"," EB Rotondi & Sons, Inc.",,,"2015-06-24T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20430","Excavation"," EB Rotondi & Sons, Inc.",,,"2015-06-24T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20523","Excavation"," Mattuchio Construction",,,"2015-07-27T07:00:00.000","2015-07-28T16:00:00.000"
"EXC20454","Excavation"," Jason Anthony Corporation",,,"2015-07-01T09:00:00.000","2015-08-21T16:00:00.000"
"EXC20411","Excavation"," R.A. Franchi Corp",,,"2015-06-18T07:00:00.000","2015-07-16T16:00:00.000"
"EXC20411","Excavation"," R.A. Franchi Corp",,,"2015-06-18T07:00:00.000","2015-07-16T16:00:00.000"
"EXC20525","Excavation"," BORGES SEWER & DRAIN CO.",,,"2015-07-29T07:00:00.000","2015-08-01T16:00:00.000"
"EXC20528","Excavation"," Veolia/Dalkia Energy Services LLC",,,"2015-08-03T06:00:00.000","2015-09-01T16:00:00.000"
"EXC20382","Excavation"," J. Derenzo Co.",,,"2015-06-10T07:00:00.000","2015-07-31T16:00:00.000"
"EXC20382","Excavation"," J. Derenzo Co.",,,"2015-06-10T07:00:00.000","2015-07-31T16:00:00.000"
"EXC20417","Excavation"," Level 3 Communications",,"Potter St","2015-07-29T09:00:00.000","2015-08-14T15:00:00.000"
"EXC20444","Excavation"," Sgt Excavation Co",,,"2015-07-09T07:00:00.000","2015-07-31T16:00:00.000"
"EXC20444","Excavation"," Sgt Excavation Co",,,"2015-07-09T07:00:00.000","2015-07-31T16:00:00.000"
"EXC20422","Excavation"," Veolia/Dalkia Energy Services LLC",,,"2015-06-15T07:00:00.000","2015-07-28T16:00:00.000"
"EXC20422","Excavation"," Veolia/Dalkia Energy Services LLC",,,"2015-06-15T07:00:00.000","2015-07-28T16:00:00.000"
"EXC20484","Excavation"," JNJ Sacca, Inc",,,"2015-07-14T07:00:00.000","2015-08-12T16:00:00.000"
"EXC20366","Excavation"," Nstar Gas",,,"2015-06-05T07:00:00.000","2015-07-04T16:00:00.000"
"EXC20366","Excavation"," Nstar Gas",,,"2015-06-05T07:00:00.000","2015-07-04T16:00:00.000"
"EXC20370","Excavation"," Valleycrest",,,"2015-06-16T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20370","Excavation"," Valleycrest",,,"2015-06-16T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20488","Excavation"," Gallup Landscaping",,,"2015-07-20T07:00:00.000","2015-08-18T16:00:00.000"
"EXC20388","Excavation"," Cambridge Water Department",,"Meadow Way","2015-06-04T07:00:00.000","2015-06-04T16:00:00.000"
"EXC20388","Excavation"," Cambridge Water Department",,"Meadow Way","2015-06-04T07:00:00.000","2015-06-04T16:00:00.000"
"EXC20408","Excavation"," Nstar Gas",,,"2015-06-16T09:00:00.000","2015-07-15T16:00:00.000"
"EXC20408","Excavation"," Nstar Gas",,,"2015-06-16T09:00:00.000","2015-07-15T16:00:00.000"
"EXC20419","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20419","Excavation"," Nstar Gas",,,"2015-06-22T07:00:00.000","2015-07-21T16:00:00.000"
"EXC20563","Excavation"," J Marchese & Sons, Inc",,,"2015-08-16T07:00:00.000","2015-09-14T16:00:00.000"
"EXC20363","Excavation"," Bond Brothers",,,"2015-06-08T07:00:00.000","2015-07-06T16:00:00.000"
"EXC20363","Excavation"," Bond Brothers",,,"2015-06-08T07:00:00.000","2015-07-06T16:00:00.000"
"EXC20447","Excavation"," Nstar Gas",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20447","Excavation"," Nstar Gas",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20393","Excavation"," Phoenix Communications",,,"2015-06-15T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20393","Excavation"," Phoenix Communications",,,"2015-06-15T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20519","Excavation"," Cambridge Water Department",,"Wadsworth St","2015-07-20T07:00:00.000","2015-07-30T16:00:00.000"
"EXC20505","Excavation"," Nstar Gas",,,"2015-07-20T07:00:00.000","2015-08-18T16:00:00.000"
"EXC20402","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-22T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20402","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-22T07:00:00.000","2015-06-26T16:00:00.000"
"EXC20436","Excavation"," Nstar Gas",,,"2015-06-25T07:00:00.000","2015-07-24T16:00:00.000"
"EXC20436","Excavation"," Nstar Gas",,,"2015-06-25T07:00:00.000","2015-07-24T16:00:00.000"
"EXC20452","Excavation"," Justin Kelly Contracting",,,"2015-07-07T07:00:00.000","2015-07-10T16:00:00.000"
"EXC20452","Excavation"," Justin Kelly Contracting",,,"2015-07-07T07:00:00.000","2015-07-10T16:00:00.000"
"EXC20455","Excavation"," Mattuchio Construction",,,"2015-07-01T07:00:00.000","2015-07-07T16:00:00.000"
"EXC20455","Excavation"," Mattuchio Construction",,,"2015-07-01T07:00:00.000","2015-07-07T16:00:00.000"
"EXC20501","Excavation"," Bond Brothers",,,"2015-07-22T07:00:00.000","2015-08-15T16:00:00.000"
"EXC20364","Excavation"," Your Space Land & Construction, Inc.",,,"2015-06-16T07:00:00.000","2015-07-15T16:00:00.000"
"EXC20364","Excavation"," Your Space Land & Construction, Inc.",,,"2015-06-16T07:00:00.000","2015-07-15T16:00:00.000"
"EXC20538","Excavation"," Bond Brothers",,,"2015-08-10T07:00:00.000","2015-08-15T16:00:00.000"
"EXC20474","Excavation"," Mirra Co., Inc",,,"2015-07-13T07:00:00.000","2015-07-17T16:00:00.000"
"EXC20426","Excavation"," Mattuchio Construction",,"Eighth St","2015-06-18T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20426","Excavation"," Mattuchio Construction",,"Eighth St","2015-06-18T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20503","Excavation"," Nstar Gas",,,"2015-07-20T07:00:00.000","2015-08-18T16:00:00.000"
"EXC20485","Excavation"," Mirra Co., Inc",,,"2015-08-03T09:00:00.000","2015-08-24T15:00:00.000"
"EXC20486","Excavation"," JNJ Sacca, Inc",,,"2015-07-20T07:00:00.000","2015-08-18T16:00:00.000"
"EXC20551","Excavation"," Bond Brothers",,,"2015-08-10T07:00:00.000","2015-09-04T16:00:00.000"
"EXC20491","Excavation"," Mattuchio Construction",,,"2015-07-13T07:00:00.000","2015-07-15T16:00:00.000"
"EXC20386","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-12T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20386","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-12T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20443","Excavation"," EB Rotondi & Sons, Inc.",,,"2015-07-01T07:00:00.000","2015-07-12T16:00:00.000"
"EXC20443","Excavation"," EB Rotondi & Sons, Inc.",,,"2015-07-01T07:00:00.000","2015-07-12T16:00:00.000"
"EXC20493","Excavation"," J. Derenzo Co.",,"Binney St","2015-07-14T07:00:00.000","2015-08-12T16:00:00.000"
"EXC20361","Excavation"," Bond Brothers",,,"2015-06-08T07:00:00.000","2015-07-31T16:00:00.000"
"EXC20480","Excavation"," ATLANTIC EXCAVATION & UTILITY CORP.",,,"2015-07-15T07:00:00.000","2015-08-13T16:00:00.000"
"EXC20379","Excavation"," Gioioso and Sons, Inc",,,"2015-06-09T07:00:00.000","2015-07-07T16:00:00.000"
"EXC20379","Excavation"," Gioioso and Sons, Inc",,,"2015-06-09T07:00:00.000","2015-07-07T16:00:00.000"
"EXC20395","Excavation"," Mattuchio Construction",,,"2015-06-10T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20395","Excavation"," Mattuchio Construction",,,"2015-06-10T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20428","Excavation"," Nstar Gas",,,"2015-06-23T07:00:00.000","2015-07-22T16:00:00.000"
"EXC20428","Excavation"," Nstar Gas",,,"2015-06-23T07:00:00.000","2015-07-22T16:00:00.000"
"EXC20380","Excavation"," D'allessandro Corp",,,"2015-06-11T07:00:00.000","2015-06-16T16:00:00.000"
"EXC20380","Excavation"," D'allessandro Corp",,,"2015-06-11T07:00:00.000","2015-06-16T16:00:00.000"
"EXC20546","Excavation"," W.L. French Excavating",,,"2015-08-12T07:00:00.000","2015-09-12T16:00:00.000"
"EXC20359","Excavation"," Barletta Heavy Division",,,"2015-06-03T07:00:00.000","2015-08-01T16:00:00.000"
"EXC20359","Excavation"," Barletta Heavy Division",,,"2015-06-03T07:00:00.000","2015-08-01T16:00:00.000"
"EXC20557","Excavation"," Nstar Gas",,,"2015-08-10T07:00:00.000","2015-09-08T16:00:00.000"
"EXC20482","Excavation"," Nstar Gas",,,"2015-07-10T07:00:00.000","2015-08-08T16:00:00.000"
"EXC20562","Excavation"," Nstar Electric",,,"2015-08-10T07:00:00.000","2015-09-08T16:00:00.000"
"EXC20403","Excavation"," Murphy & Fahy Construction",,"Third St","2015-06-18T07:00:00.000","2015-06-18T16:00:00.000"
"EXC20403","Excavation"," Murphy & Fahy Construction",,"Third St","2015-06-18T07:00:00.000","2015-06-18T16:00:00.000"
"EXC20425","Excavation"," Mattuchio Construction",,,"2015-06-15T07:00:00.000","2015-06-15T16:00:00.000"
"EXC20425","Excavation"," Mattuchio Construction",,,"2015-06-15T07:00:00.000","2015-06-15T16:00:00.000"
"EXC20564","Excavation"," J Marchese & Sons, Inc",,,"2015-08-16T07:00:00.000","2015-09-14T16:00:00.000"
"EXC20475","Excavation"," NORTHEAST TANK & ENVIRONMENTAL",,,"2015-07-08T07:00:00.000","2015-08-06T16:00:00.000"
"EXC20404","Excavation"," Phoenix Communications",,,"2015-06-20T09:00:00.000","2015-06-27T16:00:00.000"
"EXC20404","Excavation"," Phoenix Communications",,,"2015-06-20T09:00:00.000","2015-06-27T16:00:00.000"
"EXC20532","Excavation"," Bond Brothers",,,"2015-08-05T07:00:00.000","2015-08-28T16:00:00.000"
"EXC20464","Excavation"," Nstar Gas",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20464","Excavation"," Nstar Gas",,,"2015-07-07T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20509","Excavation"," Mouhab Rizkallah",,,"2015-07-27T07:00:00.000","2015-08-25T16:00:00.000"
"EXC20487","Excavation"," Gallup Landscaping",,,"2015-07-20T07:00:00.000","2015-08-18T16:00:00.000"
"EXC20461","Excavation"," Mattuchio Construction",,"Boardman St","2015-07-02T07:00:00.000","2015-07-07T16:00:00.000"
"EXC20461","Excavation"," Mattuchio Construction",,"Boardman St","2015-07-02T07:00:00.000","2015-07-07T16:00:00.000"
"EXC20521","Excavation"," Nstar Gas",,,"2015-07-27T07:00:00.000","2015-08-25T16:00:00.000"
"EXC20401","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-18T07:00:00.000","2015-06-19T16:00:00.000"
"EXC20401","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-18T07:00:00.000","2015-06-19T16:00:00.000"
,,,,,,
"EXC20544","Excavation"," Mattuchio Construction",,"Pemberton St","2015-08-03T07:00:00.000","2015-08-05T16:00:00.000"
"EXC20454","Excavation"," Jason Anthony Corporation",,,"2015-07-01T09:00:00.000","2015-07-30T16:00:00.000"
"EXC20510","Excavation"," R.P. Marzilli",,,"2015-07-27T07:00:00.000","2015-08-10T16:00:00.000"
"EXC20459","Excavation"," Nstar Gas",,,"2015-07-06T07:00:00.000","2015-08-04T16:00:00.000"
"EXC20459","Excavation"," Nstar Gas",,,"2015-07-06T07:00:00.000","2015-08-04T16:00:00.000"
"EXC20392","Excavation"," Phoenix Communications",,,"2015-06-15T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20392","Excavation"," Phoenix Communications",,,"2015-06-15T07:00:00.000","2015-06-24T16:00:00.000"
"EXC20531","Excavation"," James W Flett Company",,,"2015-08-03T07:00:00.000","2015-08-28T16:00:00.000"
"EXC20560","Excavation"," BORGES SEWER & DRAIN CO.",,,"2015-08-15T07:00:00.000","2015-08-20T16:00:00.000"
"EXC20506","Excavation"," James T Lynch Construction",,,"2015-07-20T07:00:00.000","2015-08-07T16:00:00.000"
"EXC20377","Excavation"," C.M. Conway Construction",,"Portland St","2015-05-26T07:00:00.000","2015-08-26T16:00:00.000"
"EXC20377","Excavation"," C.M. Conway Construction",,"Portland St","2015-05-26T07:00:00.000","2015-08-26T16:00:00.000"
"EXC20473","Excavation"," CRL",,,"2015-07-13T07:00:00.000","2015-08-11T16:00:00.000"
"EXC20449","Excavation"," Nstar Gas",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20449","Excavation"," Nstar Gas",,,"2015-06-30T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20524","Excavation"," Feeney Brothers",,,"2015-08-03T07:00:00.000","2015-08-31T16:00:00.000"
"EXC20515","Excavation"," EB Rotondi & Sons, Inc.",,,"2015-07-27T07:00:00.000","2015-08-21T16:00:00.000"
"EXC20365","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-05T07:00:00.000","2015-06-05T16:00:00.000"
"EXC20365","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-05T07:00:00.000","2015-06-05T16:00:00.000"
"EXC20374","Excavation"," Mattuchio Construction",,"Channing Pl","2015-06-10T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20374","Excavation"," Mattuchio Construction",,"Channing Pl","2015-06-10T07:00:00.000","2015-06-12T16:00:00.000"
"EXC20498","Excavation"," Nstar Gas",,,"2015-07-16T07:00:00.000","2015-08-14T16:00:00.000"
"EXC20387","Excavation"," Feeney Brothers",,,"2015-06-11T07:00:00.000","2015-06-11T15:30:00.000"
"EXC20387","Excavation"," Feeney Brothers",,,"2015-06-11T07:00:00.000","2015-06-11T15:30:00.000"
"EXC20468","Excavation"," Cambridge Water Department",,"Bowdoin St","2015-07-01T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20468","Excavation"," Cambridge Water Department",,"Bowdoin St","2015-07-01T07:00:00.000","2015-07-29T16:00:00.000"
"EXC20400","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-18T07:00:00.000","2015-06-19T16:00:00.000"
"EXC20400","Excavation"," K.B. Aruda Construction Inc",,,"2015-06-18T07:00:00.000","2015-06-19T16:00:00.000"
"EXC20394","Excavation"," E. B. Rotondi  EB Rotondi & Sons, Inc.",,,"2015-06-16T07:00:00.000","2015-06-30T16:00:00.000"
