"organization","id","title","description","content","contact_name","contact_email","contact_phone","age","grade","location","neighborhoods","start_time","end_time","registration_link","_url","service","activity","eligibility","accessibility","image"
"Cambridge Public Library","10780-1666112400","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-18T13:00:00.000","2022-10-18T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10780-1666285200","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-20T13:00:00.000","2022-10-20T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10780-1666717200","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-25T13:00:00.000","2022-10-25T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10780-1666890000","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-27T13:00:00.000","2022-10-27T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10780-1667322000","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-01T13:00:00.000","2022-11-01T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10780-1667494800","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-03T13:00:00.000","2022-11-03T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10780-1667930400","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-08T13:00:00.000","2022-11-08T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10780-1668103200","High Beginner ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an high beginner level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-10T13:00:00.000","2022-11-10T14:30:00.000",,"https://www.finditcambridge.org/events/high-beginner-esol-class-central-square","Language Instruction, Adult Education","Young Children & Parent Activities, Academic Activities","","","https://www.finditcambridge.org/sites/default/files/1649271377.jpeg"
"Cambridge Public Library","10781-1663095600","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-13T15:00:00.000","2022-09-13T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1663268400","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-15T15:00:00.000","2022-09-15T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1663700400","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-20T15:00:00.000","2022-09-20T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1663873200","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-22T15:00:00.000","2022-09-22T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1664305200","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-27T15:00:00.000","2022-09-27T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1664478000","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-29T15:00:00.000","2022-09-29T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1664910000","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-04T15:00:00.000","2022-10-04T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1665082800","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-06T15:00:00.000","2022-10-06T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1665514800","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-11T15:00:00.000","2022-10-11T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1665687600","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-13T15:00:00.000","2022-10-13T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1666119600","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-18T15:00:00.000","2022-10-18T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1666292400","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-20T15:00:00.000","2022-10-20T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1666724400","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-25T15:00:00.000","2022-10-25T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1666897200","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-27T15:00:00.000","2022-10-27T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1667329200","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-01T15:00:00.000","2022-11-01T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1667502000","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-03T15:00:00.000","2022-11-03T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1667937600","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-08T15:00:00.000","2022-11-08T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10781-1668110400","Advanced ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an advanced level. No testing is needed. For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-11-10T15:00:00.000","2022-11-10T16:30:00.000",,"https://www.finditcambridge.org/events/advanced-esol-class-central-square","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1649271940.jpeg"
"Cambridge Public Library","10806-1663081200","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-13T11:00:00.000","2022-09-13T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1663254000","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-15T11:00:00.000","2022-09-15T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1663686000","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-20T11:00:00.000","2022-09-20T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1663858800","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-22T11:00:00.000","2022-09-22T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1664290800","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-27T11:00:00.000","2022-09-27T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1664463600","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-09-29T11:00:00.000","2022-09-29T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1664895600","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-04T11:00:00.000","2022-10-04T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1665068400","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-06T11:00:00.000","2022-10-06T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1665500400","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-11T11:00:00.000","2022-10-11T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
"Cambridge Public Library","10806-1665673200","Intermediate ESOL Class (Central Square)","Join us for an English for Speakers of Other Languages (ESOL) Class.","This class will be taught at an intermediate level. No testing is needed.</p>

<p>For more information call Maria Balestrieri at 617-349-4013.</p>","Main Library Q&A Desk","","617-349-4041","18, Adult, Senior Adult, Young Adult","","Central Square Branch Library 45 Pearl Street, Cambridge, MA 02139","","2022-10-13T11:00:00.000","2022-10-13T12:30:00.000",,"https://www.finditcambridge.org/events/intermediate-esol-class-central-square-4","Language Instruction","","","","https://www.finditcambridge.org/sites/default/files/1641390547.jpeg"
