"survey_year","district","primary_purpose","new_business_desires","customer_frequency","typical_visit_time","purchased_items","services_received","other_shopping_locations","transit_mode","relation_to_district","customer_attraction","district_changes","gender","race_ethnicity","age"
"2017","Central Square",,"Clothing Stores","3-5 Times/Week","No set time","Food/Groceries","Pharmacy, Restaurant (sit-down), Restaurant (take-out)","Amazon","Walk","Resident","Stores open a little later","get rid of McDonalds","Female","Caucasian / White","30-39"
"2017","Central Square","Interview","not sure","Rarely/Never","No set time","Food/Groceries, Clothing, Arts/Crafts, Beauty/Personal Care Products, Accessories (shoes/jewelry), Wine/Beer/Spirits, Electronics/Gifts","Restaurant (sit-down), Restaurant (take-out)","Mall","Bus (MBTA), Walk",,"Don't Know","Don't Know","Female","African American / Black","20-29"
"2017","Central Square","Work","None","Daily/Almost Daily","No set time","Food/Groceries","Restaurant (take-out)","groceries, online","Bike: Own","Worker","location","less homeless","Male","Caucasian / White","30-39"
"2017","Central Square","Work","more bars","Daily/Almost Daily","No set time","Home Goods","Restaurant (take-out)","N/A","Bike: Own","Worker","more shops","More hay bales","Male","Caucasian / White","20-29"
"2017","Central Square","Dining, Shopping/Services",,"2-3 Times/Month","Weekend Days","Food/Groceries, Accessories (shoes/jewelry)",,,"Drive: Alone",,,,"Female","Caucasian / White","40-49"
"2017","Central Square","Resident","Check Cashing","3-5 Times/Week","No set time","Food/Groceries, Arts/Crafts, Wine/Beer/Spirits","Pharmacy, Restaurant (sit-down), Music/Performing Arts Venue",,"Walk","Resident","shops that meet my income (lower middle)",,"Male","Latino / Hispanic","40-49"
"2017","Central Square","Dining","Als Sub Shop (great reasonably priced food)","3-5 Times/Week","No set time","Food/Groceries, Arts/Crafts, Beauty/Personal Care Products, Accessories (shoes/jewelry)","Restaurant (sit-down), Restaurant (take-out), H-Mart",,"Bike: Own, Subway, Drive: Alone, Walk","Worker","convenience","more friendly bike lanes","Female","Asian","50-59"
"2017","Central Square","Work","Local produce","3-5 Times/Week","Weekday nights, Weekend nights","Food/Groceries, Home Goods, Wine/Beer/Spirits, Electronics/Gifts","Pharmacy, Restaurant (sit-down), Restaurant (take-out), Hair Salon/Barber",,"Bike: Hubway, Bus (MBTA), Subway, Drive: Uber/Lyft/Taxi, Walk","Resident",,,"Female","Asian","20-29"
"2017","Central Square","Dining, Shopping/Services","More bookstores, nightclub-????","Once a Week","Weekdays, Weekday nights, Weekend nights","Food/Groceries, Arts/Crafts, Beauty/Personal Care Products, Home Goods, Accessories (shoes/jewelry)","Restaurant (sit-down), Restaurant (take-out)",,"Drive: Alone, Walk","visitor","im content","cleaner streets","Male","Caucasian / White","60+"
"2017","Central Square","MIT Class",,"Rarely/Never","Weekdays","Food/Groceries","Restaurant (sit-down), Restaurant (take-out)","Jamaica Plain","Bike: Own, Bus (MBTA), Subway","Visitor","If I moved here","hate seeing gentrification and it has changed a lot and hope to stay diverse","Female","Caucasian / White","40-49"
"2017","Central Square","Work","Restaurants, food, convenience store",,,,,,,"Worker","if attractive to walk around",,"Male","African American / Black","40-49"
"2017","Central Square","Resident","mroe boutique shooping, no chains, unique to cambridge","3-5 Times/Week","No set time","Food/Groceries, Clothing, Home Goods, Accessories (shoes/jewelry)","Restaurant (sit-down), Restaurant (take-out)","central exclusive","Walk","Resident","more boutique/antique places with stuff in windows to catch my eye","less construction. library hours more frequent","Female","Caucasian / White","20-29"
"2017","Central Square",,"nothing new","Rarely/Never","No set time","Food/Groceries","Medical, Dental, Pharmacy, Restaurant (sit-down), Restaurant (take-out), Music/Performing Arts Venue, Hair Salon/Barber","mall galleria","Bike: Own",,"more stores","nothing","Male","Asian","40-49"
"2017","Central Square","Event/Meeting","more cafes, bookstore","Daily/Almost Daily","Weekdays, Weekday nights, Weekend Days, Weekend nights","Arts/Crafts, Wine/Beer/Spirits","Pharmacy, Restaurant (sit-down)",,"Walk","Resident",,"its good","Female","Asian","30-39"
"2017","Central Square","Dining, Shopping/Services",,"Once a Week","Weekend Days","Clothing, Arts/Crafts, Electronics/Gifts","Restaurant (take-out)",,"Bike: Own, Drive: Carpool",,,,"Male",,"20-29"
"2017","Central Square","Recreation (Gym/Hangout)",,"2-3 Times/Month","Weekend nights","Food/Groceries, Clothing, Arts/Crafts","Restaurant (sit-down), Music/Performing Arts Venue",,"Bike: Own, Bus (MBTA), Subway, Drive: Alone","Student","food","more live music","Female",,"20-29"
"2017","Central Square","Shopping/Services","more stores, less banks","Daily/Almost Daily","Weekdays, Weekday nights, Weekend Days, Weekend nights","Food/Groceries, Clothing, Arts/Crafts, Beauty/Personal Care Products, Home Goods","Music/Performing Arts Venue","N/A","Bike: Own","Resident",,,"Female",,"60+"
"2017","Central Square","Dining, Event/Meeting, Recreation (Gym/Hangout)","more bakeries, more galleries","Daily/Almost Daily","No set time","Food/Groceries, Wine/Beer/Spirits","Pharmacy, Restaurant (sit-down), Music/Performing Arts Venue",,"Subway, Walk","Resident","more retail clothing shops","more flowers","Female","Caucasian / White","20-29"
"2017","Central Square","Dining, Recreation (Gym/Hangout), Visiting family/friends","Hair salons, Cinema","Once a Week","Weekdays","Beauty/Personal Care Products, Home Goods","Restaurant (take-out)","online","Walk",,"more events","nothing","Female","Caucasian / White","20-29"
"2017","Central Square","resident","more lunch places","Daily/Almost Daily","Weekend Days","Food/Groceries","Restaurant (sit-down), Restaurant (take-out)","downtown boston","Walk","Resident",,"nothing","Male","Asian","20-29"
"2017","Central Square","Event/Meeting","clothing","Once a Week","Weekdays","Arts/Crafts, Home Goods","Restaurant (sit-down), Restaurant (take-out), Music/Performing Arts Venue","Porter Square","Bike: Own",,"More interesting shops","movie theater","Female",,"60+"
"2017","Central Square","Event/Meeting","Electronics, Novelty","3-5 Times/Week","Weekday nights","Food/Groceries",,"Harvard Square, online","Bike: Own","Resident","needing more stuff","reimagining of carl baron plaza","Male","Mixed / Multiracial","40-49"
"2017","Central Square","Dining",,"Daily/Almost Daily","Weekdays, Weekday nights, Weekend Days, Weekend nights","Food/Groceries","Restaurant (sit-down), Restaurant (take-out), Eye Care",,"Walk",,,,"Female","Mixed / Multiracial","20-29"
"2017","Central Square","School","Restaurants","3-5 Times/Week","No set time","Food/Groceries","Restaurant (sit-down)","Allston","Bus (MBTA)","Student","more clothing stores","none","Female","Asian","20-29"
"2017","Central Square",,"clothing stores","Daily/Almost Daily","No set time","Food/Groceries, Wine/Beer/Spirits",,,"Walk",,,,"Male","African American / Black","20-29"
"2017","Central Square","Dining, Shopping/Services, Event/Meeting, Transportation, Recreation (Gym/Hangout)","Music","Once a month","Weekend Days","Food/Groceries, Accessories (shoes/jewelry)","Restaurant (sit-down), Restaurant (take-out), Music/Performing Arts Venue","Online, Local (Southie)","Subway, Drive: Alone",,"attractions",,"Female","Mixed / Multiracial","20-29"
"2017","Central Square","Visiting family/friends","cakes","Rarely/Never","No set time","Wine/Beer/Spirits","Restaurant (take-out)",,"Bus (MBTA), Walk",,,,"Female","Latino / Hispanic","20-29"
"2017","Central Square","Shopping/Services","I like what is here, but more sit-down restaurants","Once a Week","Weekdays, Weekday nights, Weekend Days, Weekend nights","Food/Groceries, Wine/Beer/Spirits","Restaurant (take-out)",,"Bus (MBTA), Drive: Uber/Lyft/Taxi",,"more sit-down restaurants",,"Male","Latino / Hispanic","30-39"
"2017","Central Square","Dining","more mom & pop, less chain stores",,"Weekdays","Food/Groceries","Restaurant (sit-down)",,"Drive: Alone",,"More specialty stores","none, keep it funky",,"Caucasian / White","60+"
"2017","Central Square","Work","Bakery","Daily/Almost Daily","Weekdays","Food/Groceries, Arts/Crafts, Beauty/Personal Care Products, Electronics/Gifts","Restaurant (sit-down), Restaurant (take-out), Shoe repair, ice cream","Framingham & Natick","Drive: Alone","Worker","clothing chains","Film & Theater, The moth, etc.","Male","Caucasian / White","60+"
"2017","Central Square","Work","Clothing","Daily/Almost Daily","Weekdays","Food/Groceries","Restaurant (sit-down)","Target, online","Subway, Drive: Carpool, Walk","Worker",,,"Male","Caucasian / White","30-39"
"2017","Central Square","Event/Meeting","please support ""out of the blue"" gallery if it has to move","3-5 Times/Week","Weekdays","Food/Groceries, Clothing, Arts/Crafts","Medical, Music/Performing Arts Venue",,"Bike: Own, Bus (MBTA)","Resident","Where the hell can you buy basic old-lady underwear","cleaner streets, regular friendly police presence","Female","Caucasian / White","60+"
"2017","Central Square","Recreation (Gym/Hangout), Work","Holistic Health, Mental Helath","Once a Week","No set time","Wine/Beer/Spirits","Restaurant (sit-down)","Somerville","Bike: Own","Resident","community events",,"Male","Caucasian / White","20-29"
"2017","Central Square","Dining",,"Once a Week","Weekend Days, Weekend nights","Food/Groceries, Clothing, Home Goods","Restaurant (sit-down), Restaurant (take-out)",,"Drive: Alone",,,,,"Caucasian / White","50-59"
"2017","Central Square","resident","More Clothes","Daily/Almost Daily","No set time","Beauty/Personal Care Products","Dental","Online, Downtown Boston, Galleria","Walk","Resident","much more shopping for clothes, better grocery store(trader joes)","security after midnight is bad","Male","African American / Black","30-39"
"2017","Central Square","Work","More variety of food choices","3-5 Times/Week","No set time","Food/Groceries, Accessories (shoes/jewelry), Electronics/Gifts","Restaurant (sit-down)","Everywhere","Subway",,"Not sure","None","Male","African American / Black","20-29"
"2017","Central Square","Resident","Super Market","Daily/Almost Daily","No set time","Food/Groceries, Beauty/Personal Care Products, Wine/Beer/Spirits","Pharmacy, Restaurant (sit-down), gym",,"Walk",,,"better support for homeless",,"Caucasian / White","20-29"
"2017","Central Square","School","F & B Outlets","3-5 Times/Week","Weekend Days","Food/Groceries","Hair Salon/Barber","Other outlets or boston","Bus (MBTA)","Student","Cheaper prices",,"Male","Asian","20-29"
"2017","Central Square",,"No","Daily/Almost Daily","No set time","Food/Groceries","Hair Salon/Barber","Mall","Walk","Resident","nothing","reduce pan handlers","Male",,"60+"
"2017","Central Square","Work","Walmart","Daily/Almost Daily","No set time",,"varies",,"Subway",,"Walmart","Red bricks take off + sidewalks smooth, Add Burger King","Female","Caucasian / White","50-59"
"2017","Central Square","Event/Meeting, Visiting family/friends",,"Once a month","Weekdays","Clothing","Medical","Market Basket (Somerville)/ CVS (porter square)","Walk",,"living closer","better sidewalks","Female","Caucasian / White","60+"
"2017","Central Square","Dining",,"2-3 Times/Month","No set time","Food/Groceries","Restaurant (sit-down)","Market Basket, Marshals, Amazon","Drive: Alone",,,"Sidewalk cleaning, upkeep","Male","Caucasian / White","50-59"
"2017","Central Square","Shopping/Services","cheap food for students","Once a Week","No set time","Food/Groceries","Pharmacy",,"Walk",,,,"Female",,"<19"
"2017","Central Square","Dining, Shopping/Services, Transportation","Retail","Daily/Almost Daily","Weekend Days","Food/Groceries","Restaurant (sit-down)",,"Bike: Own, Subway, Drive: Uber/Lyft/Taxi, Drive: Alone, Walk","Resident","get rid of the addicts",,,"Caucasian / White","30-39"
"2017","Central Square","Visiting family/friends","Health by Chocolate Bakery","Daily/Almost Daily","Weekend Days",,"Restaurant (sit-down), Restaurant (take-out)",,"Walk","Student",,,,"Mixed / Multiracial","<19"
"2017","Central Square","Work","Locally Owned","Daily/Almost Daily","Weekdays","Food/Groceries",,,"Subway",,,,"Male","Caucasian / White","40-49"
"2017","Central Square","Dining, Visiting family/friends",,"Rarely/Never","No set time","Food/Groceries, Wine/Beer/Spirits","Restaurant (sit-down), Restaurant (take-out)",,"Bus (MBTA), Subway, Walk",,"If I lived in the city (I am from Pgh) I would spend more time here",,"Female","Caucasian / White","30-39"
"2017","Central Square","Work","less banks, more retail/ small business, pop-up businesses","Daily/Almost Daily","No set time","Food/Groceries, Beauty/Personal Care Products","Restaurant (sit-down), Restaurant (take-out)",,"Walk","Resident, Worker","better variety of stores","Cs Revitalization, Arts + Culture",,"Caucasian / White","40-49"
"2017","Central Square",,"art lounge","Daily/Almost Daily","No set time","Food/Groceries, Beauty/Personal Care Products, Wine/Beer/Spirits","Restaurant (sit-down)","online","Bus (MBTA), Walk","Resident","less homeless","safety & less homeless","Female","Caucasian / White","40-49"
"2017","Central Square","Work","Food, bars","Daily/Almost Daily","Weekend Days","Food/Groceries, Clothing, Beauty/Personal Care Products, Wine/Beer/Spirits","Pharmacy, Restaurant (take-out)",,"Bus (MBTA), Drive: Uber/Lyft/Taxi","Student","cleaner",,"Female","Caucasian / White","20-29"
"2017","Central Square","Work",,,"No set time","Food/Groceries","Restaurant (sit-down)","Ayer, MA","Drive: Alone",,,,"Male","African American / Black","60+"
"2017","Central Square","Shopping/Services","More Thrift Stores","Rarely/Never","Weekdays, Weekend Days","Clothing","Restaurant (sit-down), Music/Performing Arts Venue","Closer to home (Newbury)","Bike: Own, Bus (MBTA)","Student","more thrift stores + more publicity about what is here","more thrift stores + more publicity about what is here","Female","Caucasian / White","20-29"
"2017","Central Square","Shopping/Services","More Thrifting","2-3 Times/Month","Weekend nights","Clothing","Restaurant (take-out)",,"Bus (MBTA)",,"easier and more accessible transportation","less clearly gentrified","Female","African American / Black","20-29"
"2017","Central Square","Work","none","Once a Week","No set time","Food/Groceries, Wine/Beer/Spirits","Restaurant (sit-down), Restaurant (take-out)",,"Drive: Alone","Worker",,,"Female","Caucasian / White","30-39"
"2017","Central Square","Work","Pizza, Pet Adoption","Daily/Almost Daily","No set time","Food/Groceries, Clothing, Beauty/Personal Care Products","Medical, Restaurant (sit-down), Restaurant (take-out)",,"Bus (MBTA)","Worker",,,"Female","Caucasian / White","30-39"
"2017","Central Square","Dining, Shopping/Services, Work",,"Rarely/Never","No set time","Food/Groceries, Beauty/Personal Care Products, Wine/Beer/Spirits","Restaurant (sit-down), Restaurant (take-out), Hair Salon/Barber",,"Bike: Own",,"Living Nearby",,"Other",,"40-49"
"2017","Central Square","Dining","food","2-3 Times/Month","No set time","Food/Groceries","Restaurant (sit-down)",,"Drive: Carpool",,,,"Female","Caucasian / White","20-29"
"2017","Central Square","Shopping/Services, Transportation",,"Once a Week","No set time","Food/Groceries, Clothing","Dental, Hair Salon/Barber",,"Bus (MBTA), Drive: Alone",,"parking availibility",,"Female",,"60+"
"2017","Central Square","Dining","Clothing / Gift Shop","Once a Week","Weekday nights","Food/Groceries, Beauty/Personal Care Products","Pharmacy, Restaurant (sit-down), Restaurant (take-out)","Downtown Boston, Suburbs, Online","Bike: Hubway","Worker","more gift shops",,"Female","Caucasian / White","30-39"
"2017","Central Square","Event/Meeting, Transportation","More Mens clothing stores and specialty shops like in davis","2-3 Times/Month","Weekday nights, Weekend Days, Weekend nights","Food/Groceries, Clothing","Restaurant (sit-down), Music/Performing Arts Venue","All over Boston, Cambridge","Bike: Own, Bike: Hubway, Subway",,"outdoor music/ performances & events","I love the patio seating is on the outside of the sidewalk","Male","Caucasian / White","20-29"
"2017","Central Square","Shopping/Services",,"3-5 Times/Week","No set time","Food/Groceries, Clothing, Beauty/Personal Care Products","Medical","union square","Subway, Walk",,"important to keep affordable stores and restaurants","make parking easier - right now it is too hard to get","Female","Caucasian / White","40-49"
"2017","Central Square","Work",,"Once a Week","Weekdays","Food/Groceries","Restaurant (sit-down), Restaurant (take-out)","Davis Square and Online","Bike: Own","Worker",,"love that it is becoming bike friendly, more plazas for sitting outside","Female","Caucasian / White","40-49"
"2017","Central Square",,"I want the old ones back","Daily/Almost Daily","Weekdays, Weekday nights, Weekend Days, Weekend nights, No set time","Food/Groceries, Arts/Crafts, Wine/Beer/Spirits","Medical, Restaurant (sit-down), Restaurant (take-out)","i shop everywhere","Bike: Own, Bus (MBTA), Subway",,"The old stores","Target doesn't belong here and I would like to see more help for the homeless","Male","Caucasian / White","20-29"
"2017","Central Square","School","Urban outfitters","Daily/Almost Daily","Weekdays","Food/Groceries","Restaurant (take-out)","online","Drive: Carpool","Student","urban outfitters",,"Female","Caucasian / White","<19"
"2017","Central Square",,"vegetarian restaurants","3-5 Times/Week","Weekdays, Weekday nights","Beauty/Personal Care Products","Pharmacy","whole foods","Bike: Own, Walk","Resident","im here enough","more affordable housing",,"Caucasian / White","50-59"
"2017","Central Square",,"aid for the homeless","Once a Week","Weekdays","Food/Groceries","Medical","online","Bus (MBTA), Walk",,"walmart","more crosswalks + walking police presence","Male","Caucasian / White","40-49"
"2017","Central Square","Promo","White Castle","3-5 Times/Week","Weekend Days","Clothing","Music/Performing Arts Venue","Mall","Bus (MBTA)",,"musical Venues","Mall","Male","African American / Black","20-29"
"2017","Central Square","Shopping/Services","Second hand furniture","Once a Week","Weekdays, Weekend Days","Food/Groceries, Home Goods","Pharmacy","online","Walk","Resident","farmers market / more inexpensive furniture, plants, groceries","farmers market / more inexpensive furniture, plants, groceries","Female","Asian","30-39"
"2017","Central Square","Work",,"Daily/Almost Daily","Weekdays","Food/Groceries, Wine/Beer/Spirits","Restaurant (sit-down)",,"Bike: Own, Bike: Hubway","Worker",,,"Male",,"40-49"
"2017","Central Square","Event/Meeting","more local boutiques, lower priced restaurants","2-3 Times/Month","No set time","Food/Groceries, Wine/Beer/Spirits","Restaurant (take-out)","online","Bike: Own, Subway",,"more local boutiques",,"Female","Caucasian / White","30-39"
"2017","Central Square","Dining, Shopping/Services","mens clothing","2-3 Times/Month","Weekend Days","Arts/Crafts","Restaurant (sit-down), Restaurant (take-out)","Boston, Online","Bus (MBTA), Subway, Drive: Uber/Lyft/Taxi",,"easier/shorter transit","cleaner","Male","Caucasian / White","20-29"
"2017","Central Square","Work","nothing","Daily/Almost Daily","Weekday nights","Food/Groceries, Beauty/Personal Care Products","Pharmacy, Restaurant (sit-down), Restaurant (take-out)","Davis square","Bike: Own, Bus (MBTA)","Worker","already frequent","traffic could be better - crosswalks need signals","Female","Caucasian / White","30-39"
"2017","Central Square","Event/Meeting","fewer chain, want more local stores, more doctors, herb store","Daily/Almost Daily","Weekdays, Weekday nights","Food/Groceries, Arts/Crafts, Wine/Beer/Spirits","Pharmacy, Restaurant (sit-down), Restaurant (take-out), Hair Salon/Barber, playgrounds and plazas","online for bigger items","Walk","Resident","the expense, but some places affordable. The number of cars is tough","wider sidewalks, park by prospect is tough/ not great for kids, homeless population is a little tough, protect bikes, Calm prospect and Mass Ave",,"Caucasian / White","40-49"
"2017","Central Square","Shopping/Services","more fresh veggies and fruit stores","3-5 Times/Week","Weekdays, Weekday nights, Weekend Days, Weekend nights","Food/Groceries, Beauty/Personal Care Products","Medical, Pharmacy, Restaurant (sit-down), Restaurant (take-out)",,"Walk","Resident",,"get rid of construction","Male","Caucasian / White","50-59"
"2017","Central Square","Shopping/Services","Department store","Daily/Almost Daily","No set time","Food/Groceries","phone service",,"Walk",,"everything is already here","no changes needed",,,
"2017","Central Square",,"Local businesses, not corporate","Daily/Almost Daily","Weekdays, Weekday nights","Food/Groceries, Arts/Crafts, Wine/Beer/Spirits","Restaurant (sit-down), Music/Performing Arts Venue",,"Bus (MBTA), Subway",,"N/A I love it here",,"Other","Caucasian / White","30-39"
"2017","Central Square","Dining, Shopping/Services","A department store","Daily/Almost Daily","Weekdays","Food/Groceries, Clothing, Beauty/Personal Care Products, Accessories (shoes/jewelry), Wine/Beer/Spirits","Pharmacy, Restaurant (sit-down), Restaurant (take-out)",,"Walk","Resident","a clothing department store",,"Female","Caucasian / White","50-59"
"2017","Central Square","Work","sports store","3-5 Times/Week","Weekend Days","Food/Groceries","Pharmacy","CVS, star market","Drive: Uber/Lyft/Taxi",,"sports store","cleaner","Male","Caucasian / White","20-29"
"2017","Central Square","Work","bookstore","Daily/Almost Daily","No set time","Food/Groceries","Restaurant (sit-down), Restaurant (take-out)",,"Bike: Own","Worker","better mix of stores",,"Male","Caucasian / White","60+"
"2017","Central Square","Work","love all the second hand businesses, bulk food store?","2-3 Times/Month","Weekdays","Food/Groceries, Home Goods","Restaurant (take-out)",,"Bike: Own",,"zero waste/ reusables at stores",,,"Caucasian / White","20-29"
"2017","Central Square",,"stores","Daily/Almost Daily","Weekday nights","Food/Groceries","Restaurant (sit-down), Music/Performing Arts Venue",,"Bike: Own","Resident",,,,"Caucasian / White","60+"
"2017","Central Square","Event/Meeting","bookstores, bike shops","Once a Week","Weekday nights","Food/Groceries","Restaurant (take-out)","somerville, online","Bike: Own, Walk",,"better selection of businesses","cleaner slower traffic","Male","Caucasian / White","30-39"
"2017","Central Square","Work",,"3-5 Times/Week","Weekdays","Food/Groceries","Restaurant (take-out)",,"Walk",,,,"Male","Caucasian / White","50-59"
"2017","Central Square","Event/Meeting","more live music","3-5 Times/Week","Weekdays, Weekend Days","Food/Groceries","Pharmacy, Music/Performing Arts Venue",,"Bike: Hubway",,"more hubway stations",,"Female","Caucasian / White","30-39"
"2017","Central Square","Event/Meeting","affordable grocery store and restaurants (like woolworths)","Daily/Almost Daily","Weekdays, Weekday nights","Food/Groceries, Arts/Crafts, Beauty/Personal Care Products","Pharmacy, Restaurant (take-out)",,"Drive: Alone, Walk","Resident, Worker",,"less chain stores, more local","Female","Caucasian / White","50-59"
"2017","Central Square","Dining","restaurants, shops, music venues, arts/crafts studios","Daily/Almost Daily","Weekend Days","Food/Groceries, Beauty/Personal Care Products, Home Goods","Pharmacy, Restaurant (sit-down), Restaurant (take-out)","Online, downtown boston","Bus (MBTA), Subway, Walk","Resident","more options","cleaner","Female","Caucasian / White","20-29"
"2017","Central Square","Shopping/Services","low-priced items","3-5 Times/Week","Weekdays, Weekend Days","Food/Groceries, Arts/Crafts",,"Target in somerville","Walk","Resident","more clothing stores","eliminate pan handling & loitering on benches","Female","Caucasian / White","60+"
"2017","Central Square",,"non-chains, independent businesses",,,,"dance center",,"Walk","Worker",,"have already seen improvement. just keep harnessing the character",,,
"2017","Central Square","resident","music, live and CDs etc","Daily/Almost Daily","No set time","Food/Groceries, Clothing, Arts/Crafts, Home Goods","Pharmacy, Restaurant (sit-down), Music/Performing Arts Venue","Other places in Cambridge","Walk","Resident","more shops and services","more trees and plantings",,"Caucasian / White","60+"
"2017","Central Square","Shopping/Services","brew pub","Rarely/Never","Weekend Days","Food/Groceries","Pharmacy, yoga",,"Walk","Resident","cleaner, less chaotic",,"Female","Caucasian / White","50-59"
"2017","Central Square","Shopping/Services, Work","kid friendly","Daily/Almost Daily","Weekdays","Food/Groceries, Arts/Crafts","Medical, Dental, Restaurant (sit-down)","online","Walk","Resident, Worker",,"pay stations on the street","Female","Mixed / Multiracial","30-39"
"2017","Central Square","Dining, Event/Meeting","bike shop","Once a Week","Weekday nights","Food/Groceries","Restaurant (sit-down), Music/Performing Arts Venue","somerville","Bus (MBTA), Subway",,"cleaner t stop","more 2nd floor retail, more side street retail, less parking","Female","Caucasian / White","40-49"
"2017","Central Square","Dining, Shopping/Services, Recreation (Gym/Hangout)","more vegan food and more thrift shops","Once a month","Weekday nights, Weekend Days","Clothing, Arts/Crafts","Restaurant (take-out), Music/Performing Arts Venue",,"Bus (MBTA), Subway, Drive: Carpool, Drive: Uber/Lyft/Taxi",,"if i lived here","none",,"Caucasian / White","<19"
"2017","Central Square","Shopping/Services","more lunch spots","Daily/Almost Daily","Weekday nights, Weekend Days","Food/Groceries, Beauty/Personal Care Products, Home Goods","Restaurant (take-out)",,"Bike: Own","Student","better bicycling infrastructure","pedestrian streets",,,"30-39"
"2017","Central Square","Dining, Recreation (Gym/Hangout)","more clothing stores","Daily/Almost Daily","Weekdays","Food/Groceries, Arts/Crafts, Wine/Beer/Spirits","Pharmacy, Restaurant (sit-down), Restaurant (take-out)",,"Walk","Resident, Worker","more money","more renewable energy","Female","Caucasian / White","20-29"
"2017","Central Square","Event/Meeting, Recreation (Gym/Hangout)",,"Once a Week","No set time","Food/Groceries, Wine/Beer/Spirits","Restaurant (sit-down), Restaurant (take-out)","Fresh Pond / Inman","Bike: Own, Walk","Resident",,,"Male","Caucasian / White","40-49"
"2017","Central Square","Recreation (Gym/Hangout)","healthy natural foods","Once a Week","Weekdays, Weekday nights","Food/Groceries","Restaurant (sit-down), Restaurant (take-out)","online","Subway","Worker","place o live","cleaner streets","Female","Mixed / Multiracial","50-59"
"2017","Central Square","Work","clothing","Daily/Almost Daily","No set time","Food/Groceries","Music/Performing Arts Venue","online","Walk","Worker","more clothing shops",,"Female","Caucasian / White","20-29"
"2017","Central Square","Dining","small locally maned restaurants","Rarely/Never","No set time","Food/Groceries","Restaurant (sit-down)","Amazon","Subway",,"Better public transportation","less change","Male","Caucasian / White","50-59"
"2017","Central Square","resident",,"Once a month","No set time","Food/Groceries, Clothing, Wine/Beer/Spirits","Pharmacy",,"Bus (MBTA)","Resident","cheaper",,"Female","African American / Black","30-39"
"2017","Central Square","Dining","Healthy fast casual food","Once a Week","Weekday nights","Food/Groceries","Restaurant (sit-down), Restaurant (take-out)",,"Bike: Own, Drive: Alone, Walk",,"Easier Parking",,"Female","Caucasian / White","20-29"
"2017","Central Square","Work","grocery store","Once a month","No set time","Food/Groceries",,"other places in Cambridge","Bike: Own, Subway, Drive: Alone, Walk",,"grocery store","public info campaign and reduced speed for motor vehicles","Male","Other","50-59"
