"id","address","latitude","longitude","status","applicant_submit_date","issue_date","company_name","contractor","number_of_inspections","other_utility","subcontractor_company_name","utilities","number_of_metered_parking","number_of_no_parking_signs","city_contract_name","department_responsible_for","dig_safe_number","approved_curb_cut","city_contract","permit_type","private_roadway","private_sewer","private_sidewalk","private_site_work","private_stormwater","private_utility_comm","private_water","public_roadway","public_sewer","public_sidewalk","public_site_work","public_stormwater","public_utility_comm","public_water","utility_permit_number","water_permit_number","work_performed_on_private","work_performed_on_the_public","cutting_the_street_and_or","length_of_sidewalk_cut_five","length_of_sidewalk_cut_four","length_of_sidewalk_cut_one","length_of_sidewalk_cut_three","length_of_sidewalk_cut_two","material_of_sidewalk_cut","material_of_sidewalk_cut_1","material_of_sidewalk_cut_2","material_of_sidewalk_cut_3","material_of_sidewalk_cut_4","number_of_sidewalk_cuts","width_of_sidewalk_cut_five","width_of_sidewalk_cut_four","width_of_sidewalk_cut_one","width_of_sidewalk_cut_three","width_of_sidewalk_cut_two","area_of_street_cut_1","area_of_street_cut_10","area_of_street_cut_2","area_of_street_cut_3","area_of_street_cut_4","area_of_street_cut_5","area_of_street_cut_6","area_of_street_cut_7","area_of_street_cut_8","area_of_street_cut_9","depth_of_street_cut_1","depth_of_street_cut_10","depth_of_street_cut_2","depth_of_street_cut_3","depth_of_street_cut_4","depth_of_street_cut_5","depth_of_street_cut_6","depth_of_street_cut_7","depth_of_street_cut_8","depth_of_street_cut_9","length_of_street_cut_1","length_of_street_cut_10","length_of_street_cut_2","length_of_street_cut_3","length_of_street_cut_4","length_of_street_cut_5","length_of_street_cut_6","length_of_street_cut_7","length_of_street_cut_8","length_of_street_cut_9","number_of_street_cuts","width_of_street_cut_1","width_of_street_cut_10","width_of_street_cut_2","width_of_street_cut_3","width_of_street_cut_4","width_of_street_cut_5","width_of_street_cut_6","width_of_street_cut_7","width_of_street_cut_8","width_of_street_cut_9","hoisting_license_expiration","license_grade","massachusetts_hoisting_license","work_between_standard_hours","end_date","start_date"
"192843","68 Richdale Ave, Cambridge, MA 02140","42.3885","-71.1235","Active","2022-08-30T00:00:00.000","2022-09-01T00:00:00.000","Cambridge Water Department","C-87",,"","","Cambridge Water Department",,"0","","","20223504128","false","false","No Trench",,,,,,,,,,"true",,,"true",,"2022-191","","false","true","Yes - Sidewalk",,,"8",,,"","","Concrete","","","1",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-08-30T00:00:00.000","2022-08-30T00:00:00.000"
"192102","2 Hemlock Rd, Cambridge, MA 02138","42.3806","-71.1321","Active","2022-08-25T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","Feeney Bros","Eversource Gas",,"0","","","20223410885",,"false","Trench",,,,,,,,"true",,,,,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"880",,,,,,,,,,"4",,,,,,,,,,"440",,,,,,,,,,"1","2",,,,,,,,,,"2022-12-31T00:00:00.000","1A","on file","true","2022-12-19T00:00:00.000","2022-08-30T00:00:00.000"
"185780","11 Centre St, Cambridge, MA 02139","42.3697","-71.1089","Active","2022-07-18T00:00:00.000","2022-09-01T00:00:00.000","Alfred Benesch & Company","C-791",,"","Thielsch Engineering","",,"0","Chapter 90, Task 25","Public Works","Dana Street: #20223305017 Maple Avenue: #20223305032 Green Street: #20223305042 Montgomery Street: #20223305050 Sciarappa Street: #20223305057",,"true","No Trench",,,,,,,,,,"false",,,,,"","","false","true","Yes - Street",,,"0",,,"","","Other","","","0",,,"0",,,"9","0.25","0.25","0.25","9","0.25","0.25","9","0.25","0.25","4","1.5","1.5","1.5","4","1.5","1.5","4","1.5","1.5","3","0.5","0.5","0.5","3","0.5","0.5","3","0.5","0.5","20","3","0.5","0.5","0.5","3","0.5","0.5","3","0.5","0.5",,"","","true","2022-08-21T00:00:00.000","2022-07-21T00:00:00.000"
"191937","419 Putnam Ave, Cambridge, MA 02139","42.3595","-71.1119","Active","2022-08-24T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","","Eversource Gas",,"0","","","20223408153","false","false","Trench",,,,,,,,"true",,"true",,,,,"","","false","true","Yes - Street & Sidewalk",,,"5",,,"","","Concrete","","","1",,,"4",,,"40",,,,,,,,,,"4",,,,,,,,,,"20",,,,,,,,,,"1","2",,,,,,,,,,"2022-12-31T00:00:00.000","1A","on file","true","2022-12-19T00:00:00.000","2022-08-29T00:00:00.000"
"188356","585 Third St, Cambridge, MA 02142","42.3642","-71.0821","Active","2022-06-28T00:00:00.000","2022-09-01T00:00:00.000","A. A. Will Corporation","C-63","10","c/c existing services, new water, sewer, drainage","","Other",,"0","","","20222808448, 20222808573",,"false","Trench","true",,"true","true",,,,,,,,,,,"","2022-098","true","false","FALSE",,,,,,"","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"2023-01-06T00:00:00.000","2A","HE-167723","true","2023-08-01T00:00:00.000","2022-08-08T00:00:00.000"
"193233","110 Harvard St, Cambridge, MA 02139","42.3646","-71.0934","Complete","2022-08-31T00:00:00.000","2022-09-01T00:00:00.000","D'Allessandro Corp.","C-325",,"","","Cambridge Water Department",,"50","Harvard St Water Main Replacement File No. 10334","Public Works","20223500515","true","true","Trench","true",,"true","true",,,"true","true","true","true","true","true",,"true","","2022-122","true","true","Yes - Street & Sidewalk",,,"0",,,"","","Other","","","0",,,"0",,,"0",,,,,,,,,,"0",,,,,,,,,,"0",,,,,,,,,,"0","0",,,,,,,,,,"2023-06-18T00:00:00.000","2A","HE-047155","true","2023-04-01T00:00:00.000","2022-09-12T00:00:00.000"
"192463","13 Kirkland Pl, Cambridge, MA 02138","42.3783","-71.1132","Active","2022-08-26T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","","Eversource Gas",,"0","","","20223213840",,"false","Trench",,,,,,,,"true",,,,,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"100",,,,,,,,,,"4",,,,,,,,,,"10",,,,,,,,,,"1","10",,,,,,,,,,"2022-12-31T00:00:00.000","1A","on file","true","2022-12-19T00:00:00.000","2022-08-31T00:00:00.000"
"193341","399 Binney St, Cambridge, MA 02142","42.3676","-71.0902","Active","2022-09-01T00:00:00.000","2022-09-01T00:00:00.000","Doug Curtiss Landscaping ","C-826",,"","","",,"0","","","N/A",,"false","No Trench",,,"false","true",,,,,,"true",,,,,"","","true","true","FALSE",,,"0",,,"","","Other","","","0",,,"0",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-09-01T00:00:00.000","2022-09-01T00:00:00.000"
"192857","32 Sciarappa St, Cambridge, MA 02141","42.3722","-71.0811","Active","2022-08-30T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","","Eversource Gas",,"0","","","20223414039",,"false","Trench",,,,,,,,"true",,,,,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"80",,,,,,,,,,"4",,,,,,,,,,"40",,,,,,,,,,"1","2",,,,,,,,,,"2022-12-31T00:00:00.000","1A","on file","true","2022-12-02T00:00:00.000","2022-08-31T00:00:00.000"
"191945","14 Granville Rd, Cambridge, MA 02138","42.382","-71.1363","Active","2022-08-24T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","","Eversource Gas",,"0","","","20223408184","true","false","Trench",,,,,,,,"true",,"true",,,,,"","","false","true","Yes - Street & Sidewalk",,,"5",,,"","","Concrete","","","1",,,"4",,,"40",,,,,,,,,,"4",,,,,,,,,,"20",,,,,,,,,,"1","2",,,,,,,,,,"2022-12-31T00:00:00.000","1A","on file","true","2022-12-19T00:00:00.000","2022-08-29T00:00:00.000"
"191330","55 Raymond St, Cambridge, MA 02138","42.3848","-71.1258","Active","2022-08-22T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","","Eversource Gas",,"0","","","20223402697","false","false","Trench",,,,,,,,"true",,"true",,,,,"","","false","true","Yes - Street & Sidewalk",,,"5",,,"","","Brick","","","1",,,"4",,,"40",,,,,,,,,,"4",,,,,,,,,,"20",,,,,,,,,,"1","2",,,,,,,,,,"2022-12-31T00:00:00.000","1A","on file","true","2022-11-21T00:00:00.000","2022-08-25T00:00:00.000"
"193303","30 Madison Ave, Cambridge, MA 02140","42.3995","-71.1362","Active","2022-09-01T00:00:00.000","2022-09-01T00:00:00.000","Cambridge Water Department","C-87",,"","","Cambridge Water Department",,"0","","","20223510796",,"false","No Trench",,,,,,,,,,,,,,,"2022-195","","false","false","Yes - Street",,,,,,"","","","","",,,,,,,"108",,"150",,,,,,,,"4",,"4",,,,,,,,"12",,"15",,,,,,,,"2","9",,"10",,,,,,,,,"","","false","2022-09-01T00:00:00.000","2022-08-31T00:00:00.000"
"192840","27 Fayerweather St, Cambridge, MA 02138","42.3783","-71.138","Active","2022-08-30T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","","Eversource Gas",,"0","","","20223504147",,"false","Trench",,,,,,,,"true",,,,,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"20",,,,,,,,,,"4",,,,,,,,,,"10",,,,,,,,,,"1","2",,,,,,,,,,"2022-12-31T00:00:00.000","1A","on file","true","2022-12-02T00:00:00.000","2022-09-02T00:00:00.000"
"192461","5 Sacramento St, Cambridge, MA 02138","42.3827","-71.1188","Active","2022-08-26T00:00:00.000","2022-09-01T00:00:00.000","Eversource Gas","C-46",,"","","Eversource Gas",,"0","","","20223413858",,"false","Trench",,,,,,,,"true",,,,,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"100",,,,,,,,,,"4",,,,,,,,,,"10",,,,,,,,,,"1","10",,,,,,,,,,"2022-12-31T00:00:00.000","1A","3390987-7354","true","2022-12-19T00:00:00.000","2022-08-31T00:00:00.000"
"193165","45 Cedar St, Cambridge, MA 02140","42.395","-71.131","Active","2022-08-31T00:00:00.000","2022-09-01T00:00:00.000","Cambridge Water Department","C-87",,"","","Cambridge Water Department",,"0","","","20223507804","false","false","No Trench",,,,,,,,,,"true",,,,,"2022-075","","false","true","Yes - Sidewalk",,,"8",,,"","","Concrete","","","1",,,"5",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-08-31T00:00:00.000","2022-08-31T00:00:00.000"
"193032","402 Broadway, Cambridge, MA 02139","42.3718","-71.1076","Active","2022-08-30T00:00:00.000","2022-08-31T00:00:00.000","Fred DeRoma & Son, Inc","C-114",,"","","",,"0","Miscellaneous sidewalks ","Public Works","20223407127","false","true","No Trench",,,,,,,,,,"true",,,,,"","","false","true","Yes - Sidewalk",,,"50",,,"","","Concrete","","","1",,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-09-17T00:00:00.000","2022-08-31T00:00:00.000"
"193092","404 Broadway, Cambridge, MA 02139","42.3719","-71.1079","Active","2022-08-31T00:00:00.000","2022-08-31T00:00:00.000","Fred DeRoma & Son, Inc","C-114",,"","","",,"0","Miscellaneous Sidewalks","Public Works","20223407125","false","true","No Trench",,,,,,,,,,"true",,,,,"","","false","true","Yes - Sidewalk",,,"50",,,"","","Concrete","","","1",,,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-09-10T00:00:00.000","2022-08-31T00:00:00.000"
"184863","450 Memorial Dr, Cambridge, MA 02139","42.3554","-71.0995","Active","2022-07-13T00:00:00.000","2022-08-31T00:00:00.000","United Civil Inc.","C-156",,"MIT Steam","","Other",,"0","","","20222708786",,"false","Trench","true",,,,,"true",,,,,,,,,"","","true","false","Yes - Street",,,,,,"","","","","",,,,,,,"144",,,,,,,,,,"6",,,,,,,,,,"24",,,,,,,,,,"1","6",,,,,,,,,,"2023-09-07T00:00:00.000","2A","HE-152454","true","2022-07-22T00:00:00.000","2022-07-14T00:00:00.000"
"193005","8 Magazine Ct, Cambridge, MA 02139","42.3599","-71.1111","Active","2022-08-30T00:00:00.000","2022-08-31T00:00:00.000","Mattuchio Construction","C-15",,"","","Sewer Service",,"0","9921","Public Works","20223506366",,"true","Trench",,,,,,,,,"true",,,,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"105",,,,,,,,,,"10",,,,,,,,,,"15",,,,,,,,,,"1","7",,,,,,,,,,"2022-10-12T00:00:00.000","2A","044115","true","2022-09-21T00:00:00.000","2022-09-07T00:00:00.000"
"187153","419 Concord Ave, Cambridge, MA 02138","42.386","-71.1385","Active","2022-07-27T00:00:00.000","2022-08-31T00:00:00.000","Mattuchio Construction","C-15",,"Manhole Repairs","","Other",,"0","9921","Public Works","20223008885",,"true","Trench",,,,,,,,,,,"true",,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"36",,,,,,,,,,"2",,,,,,,,,,"6",,,,,,,,,,"1","6",,,,,,,,,,"2022-10-12T00:00:00.000","2A","044115","true","2022-08-17T00:00:00.000","2022-08-03T00:00:00.000"
"193003","21 Berkeley St, Cambridge, MA 02138","42.3788","-71.1261","Active","2022-08-30T00:00:00.000","2022-08-31T00:00:00.000","Mattuchio Construction","C-15",,"","","Stormwater",,"0","9921","Public Works","20223505802",,"true","Trench",,,,,,,,,,,,"true",,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"72",,,,,,,,,,"10",,,,,,,,,,"9",,,,,,,,,,"1","8",,,,,,,,,,"2022-10-12T00:00:00.000","2A","044115","true","2022-09-21T00:00:00.000","2022-09-07T00:00:00.000"
"192012","15 Linden St, Cambridge, MA 02138","42.372","-71.1176","Active","2022-08-24T00:00:00.000","2022-08-31T00:00:00.000","The Welch Corp.","C-258",,"","","",,"0","","","20220900322","true","false","Trench",,,,,,,,"true",,"true",,,,,"","","false","true","Yes - Street & Sidewalk",,,"0",,,"","","Other","","","0",,,"0",,,"0",,,,,,,,,,"0",,,,,,,,,,"0",,,,,,,,,,"0","0",,,,,,,,,,"2022-08-16T00:00:00.000","2A","HE 032042","true","2022-11-15T00:00:00.000","2022-10-01T00:00:00.000"
"192677","134 Massachusetts Ave, Cambridge, MA 02139","42.3601","-71.0952","Active","2022-08-29T00:00:00.000","2022-08-31T00:00:00.000","James W. Flett Co., Inc.","C-60","12","","","Cambridge Water Department",,"0","","","20223102683","false","false","Trench",,,"true",,,,"true","true","true","true",,"true",,"true","","2022-118","true","true","Yes - Street & Sidewalk",,"0","4","0","0","","Concrete","Concrete","Concrete","Concrete","4",,"0","5","0","0","50",,"50",,,,,,,,"6",,"6",,,,,,,,"10",,"10",,,,,,,,"2","5",,"5",,,,,,,,"2023-01-31T00:00:00.000","1A","137760- Andrew Carroll","true","2022-10-29T00:00:00.000","2022-09-07T00:00:00.000"
"190212","472 Broadway, Cambridge, MA 02138","42.374","-71.1133","Active","2022-08-16T00:00:00.000","2022-08-30T00:00:00.000","EB Rotondi and Sons Inc.","C-9",,"","","Comcast",,"0","","","20223305787",,"false","No Trench",,,,,,,,,,,,,"true",,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"25",,,,,,,,,,"2",,,,,,,,,,"5",,,,,,,,,,"1","5",,,,,,,,,,,"","","true","2022-09-30T00:00:00.000","2022-08-30T00:00:00.000"
"192215","396 Harvard St, Cambridge, MA 02138","42.3718","-71.1138","Active","2022-08-25T00:00:00.000","2022-08-30T00:00:00.000","EB Rotondi and Sons Inc.","C-9",,"","","Comcast",,"0","","","2022 3412189","false","false","Trench","true",,,,,"false",,"true",,"true",,,,,"","","true","true","Yes - Street & Sidewalk",,,"4",,,"","","Brick","","","1",,,"4",,,"310",,,,,,,,,,"3",,,,,,,,,,"155",,,,,,,,,,"1","2",,,,,,,,,,"2023-06-07T00:00:00.000","1C","181854","true","2022-10-15T00:00:00.000","2022-08-30T00:00:00.000"
"192210","46 Pleasant St, Cambridge, MA 02139","42.3637","-71.1084","Active","2022-08-25T00:00:00.000","2022-08-30T00:00:00.000","EB Rotondi and Sons Inc.","C-9",,"","","Comcast",,"0","","","20223412168","false","false","Trench",,,,,,,,"true",,"true",,,,,"","","false","true","Yes - Street & Sidewalk",,,"4",,,"","","Brick","","","1",,,"4",,,"40",,,,,,,,,,"3",,,,,,,,,,"20",,,,,,,,,,"1","2",,,,,,,,,,"2023-06-07T00:00:00.000","1C","181854","true","2022-09-30T00:00:00.000","2022-08-30T00:00:00.000"
"175526","62 Whittemore Ave, Cambridge, MA 02140","42.3986","-71.1371","Active","2022-05-16T00:00:00.000","2022-08-30T00:00:00.000","JET Excavation","C-433","1","Cut and cap of water and sewer services","","Other",,"5","","","20222001260",,"false","Trench",,,,,,,,"true","true",,,,,"true","","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"25",,"25","25","25","25","25","25","25","25","5",,"5","5","5","5","5","5","5","5","5",,"5","5","5","5","5","5","5","5","9","5",,"5","5","5","5","5","5","5","5","2022-06-21T00:00:00.000","2A","he198492","true","2022-09-30T00:00:00.000","2022-08-31T00:00:00.000"
"185796","2 Gray Gdns E, Cambridge, MA 02138","42.3844","-71.1261","Active","2022-07-19T00:00:00.000","2022-08-30T00:00:00.000","Schumacher Landscape","C-794",,"","","",,"0","","","20222906485",,"false","No Trench",,,,"true",,,,,,,,,,,"","","true","false","FALSE",,,,,,"","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2023-05-20T00:00:00.000","2022-08-31T00:00:00.000"
"192630","240 Concord Ave, Cambridge, MA 02138","42.3829","-71.1324","Active","2022-08-29T00:00:00.000","2022-08-30T00:00:00.000","Cambridge Water Department","C-87",,"","","Cambridge Water Department",,"0","","","20222806139","false","false","No Trench",,,,,,,,,,"true",,,"true",,"2022-158","","false","true","Yes - Sidewalk",,,"10",,,"","","Concrete","","","1",,,"6",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-08-29T00:00:00.000","2022-08-29T00:00:00.000"
"192909","730 Main St, Cambridge, MA 02139","42.3628","-71.0955","Active","2022-08-30T00:00:00.000","2022-08-30T00:00:00.000","Mattuchio Construction","C-15",,"","","Sewer Service",,"0","9921","Public Works","20223501809",,"true","Trench",,,,,,,,,"true",,,,,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"60",,,,,,,,,,"10",,,,,,,,,,"10",,,,,,,,,,"1","6",,,,,,,,,,"2022-10-12T00:00:00.000","2A","044115","true","2022-09-19T00:00:00.000","2022-09-05T00:00:00.000"
"192902","12 Gilmore St, Cambridge, MA 02139","42.364","-71.1114","Active","2022-08-30T00:00:00.000","2022-08-30T00:00:00.000","Mattuchio Construction","C-15",,"","","Stormwater",,"0","9921","Public Works","20223501307",,"true","Trench",,,,,,,,,,,,"true",,,"","","false","true","Yes - Street",,,,,,"","","","","",,,,,,,"24",,,,,,,,,,"5",,,,,,,,,,"6",,,,,,,,,,"1","4",,,,,,,,,,"2022-10-12T00:00:00.000","2A","044115","true","2022-09-15T00:00:00.000","2022-09-01T00:00:00.000"
"190787","250 Bent St, Cambridge, MA 02142","42.367","-71.0851","Active","2022-08-19T00:00:00.000","2022-08-29T00:00:00.000","Phoenix Communications ","C-11",,"","","Cambridge Network Solutions",,"0","","","N/A",,"false","No Trench",,,,,,,,,,,,,"true",,"PENDING","","false","true","FALSE",,,,,,"","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-09-26T00:00:00.000","2022-08-29T00:00:00.000"
"191278","60 Hamilton St, Cambridge, MA 02139","42.3579","-71.1056","Active","2022-08-22T00:00:00.000","2022-08-29T00:00:00.000","Phoenix Communications ","C-11",,"","","Crown Castle",,"0","","","n/a",,"false","No Trench",,,,,,,,,,,,,"true",,"pending","","false","true","FALSE",,,,,,"","","","","",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-09-29T00:00:00.000","2022-08-29T00:00:00.000"
"192494","5 Crawford St, Cambridge, MA 02139","42.3715","-71.1071","Active","2022-08-26T00:00:00.000","2022-08-29T00:00:00.000","Fred DeRoma & Son, Inc","C-114",,"","","",,"0","Miscellaneous Sidewalks ","Public Works","20223407129","false","true","No Trench",,,,,,,,,,"true",,,,,"","","false","true","Yes - Sidewalk",,,"50",,"50","","","Concrete","","Concrete","2",,,"10",,"10",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"","","true","2022-09-10T00:00:00.000","2022-08-30T00:00:00.000"
