"date_yyyy_mm_dd","college","program","center_name","street_address","suite_floor_mailbox","city_town","province","postal_code","mailing_address","mailing_detail","city_mailing","province_mailing","mailing_postal_code","contact","alternate_contact","contact_title_dept","phone","phone_2","fax","toll_free","web","geocoded_column"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Aesthetics","Halifax Campus","1046 Barrington Street",,"Halifax","NS","B3H 2R1","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Aesthetics",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Business Administration","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Business Administration",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Business Administration",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-12-09T00:00:00.000","Cape Breton Business College (CBBC)","Combined Costmetology, Hairdressing & Esthetics",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Combined Costmetology, Hairdressing & Esthetics","Halifax Campus","1046 Barrington Street",,"Halifax","NS","B3H 2R1","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Combined Costmetology, Hairdressing & Esthetics",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Community Support Worker",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Community Support Worker","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Harbourstone Enhanced Care","84 Kenwood Drive",,"Sydney","NS","B1S 3V7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Northside Community Guest Home","11 Queen Street",,"North Sydney","NS","B2A 1A2","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Northside Bedford Campus","123 Gary Martin Drive",,"Bedford","NS","B3B 0G7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","GEM Admiral","6 Admiral Street",,"Dartmouth","NS","B2X 2X4","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Northwood Halifax Campus","2615 Northwood Terrace",,"Halifax","NS","B3K 3S5","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Grand View Manor","110A Commercial Street",,"Berwick","NS","B0P 1E0","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Melville Lodge","50 Shoreham Lane",,"Herring Cove","NS","B3P 2R3","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Medavie HealthEd","Primary Care Paramedic",,"1 Elliot Street",,"Sydney Mines","NS",,"154-50 Eileen Stubbs Avenue",,"Dartmouth","NS","B3B 1W2","Brad Reid",,,,,"902-434-2242","1-888-798-3888","http://www.medaviehealthed.com",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Ocean View Continuing Care Centre","1909 Caldwell Road",,"Eastern Passage","NS","B3G 1M4","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Dykeland Lodge","124 Cottage Street",,"Windsor","NS","B0N 2T0","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant","Halifax Campus","1046 Barrington Street",,"Halifax","NS","B3H 2R1","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant-RPL",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Continuing Care Assistant-RPL","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-12-09T00:00:00.000","Cape Breton Business College (CBBC)","Cosmetology-Hairdressing",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Cosmetology-Hairdressing","Halifax Campus","1046 Barrington Street",,"Halifax","NS","B3J 2R1","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Cosmetology-Hairdressing",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-12-09T00:00:00.000","Cape Breton Business College (CBBC)","Dental Assisting",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Dental Assisting (Distance)",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8607",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Early Chidlhood Education",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8608",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Early Chidlhood Education","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8609",,"http://www.cbbc.ns.ca",
"2019-07-30T00:00:00.000","Cape Breton Business College (CBBC)","Eyelash Enhancement Technician",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8610",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Eyelash Enhancement Technician","Halifax Campus","1046 Barrington Street",,"Halifax","NS","B3J 2R1","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8611",,"http://www.cbbc.ns.ca",
"2020-11-17T00:00:00.000","Cape Breton Business College (CBBC)","Eyelash Enhancement Technician",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-12-09T00:00:00.000","Cape Breton Business College (CBBC)","Medical Laboratory Assistant",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Laboratory Assistant","Halifax Campus","1046 Barrington Street",,"Halifax","NS","B3J 2R1","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8611",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Laboratory Assistant","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8609",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Laboratory Assistant",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-12-09T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8609",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration/Ward Clerk",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration/Ward Clerk","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8609",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration/Ward Clerk",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration/Ward Clerk (Dart)",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration/Ward Clerk (Dart)","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8609",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Medical Office Administration/Ward Clerk (Dart)",,"74 Townsend Street",,"Sydney","NS","B1P 5C8","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca",
"2019-12-09T00:00:00.000","Cape Breton Business College (CBBC)","Pharmacy Assistant",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Pharmacy Assistant","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8609",,"http://www.cbbc.ns.ca",
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Teacher Assistant",,"315 Jamieson Street",,"Sydney","NS","B1N 2P7","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8606",,"http://www.cbbc.ns.ca","(46.160388, -60.180097)"
"2020-11-18T00:00:00.000","Cape Breton Business College (CBBC)","Teacher Assistant","Dartmouth Campus","45 Alderney Drive",,"Dartmouth","NS","B2Y 2N6","PO Box 33","Station Whitney Pier","Sydney","NS","B1N 3B1","Mr. Brian MacArthur",,,"902-564-2222",,"902-539-8609",,"http://www.cbbc.ns.ca",
