"record_url","title","added_title","author","added_author","publication_info","publication_date_beginning","end_date_if_serial","content_url"
"https://legcat.gov.ns.ca/record=b1000230","Response to A new step forward : from the Departments of Community Services, Education & Culture, Justice, and Health, and The Nova Scotia Youth Secretariat, The Sport and Recreation Commission, June 17, 1999.",,,"Nova Scotia. Dept. of Community Services;Nova Scotia. Dept. of Education and Culture;Nova Scotia. Dept. of Health;Nova Scotia. Dept. of Justice;Nova Scotia Sport and Recreation Commission;Nova Scotia Youth Secretariat","[Halifax : Community Services], 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000232","The Nova Scotia Legislature.",,,"Nova Scotia. House of Assembly;Nova Scotia Information Service","Halifax : published on behalf of the Nova Scotia House of Assembly by the Nova Scotia Information Service, 1990.","1990",,
"https://legcat.gov.ns.ca/record=b1000236","Nova Scotia directory of seafood products",,"Nova Scotia. Dept. of Fisheries.",,"Halifax : The Department, 1989-","1989","continuing",
"https://legcat.gov.ns.ca/record=b1000242","Address and telephone directory, Department of Community Services.",,"Nova Scotia. Dept. of Community Services.",,"Halifax, N.S. : The department, 1990-1995.","1989","1995",
"https://legcat.gov.ns.ca/record=b1000292","Supplementary catalogue 1890-3, 1894-7, 1898-1901, 1902-7, 1908-11.",,"Nova Scotia. Legislative Library.","Crofton, Francis Blake, 1841-1912.;Donohoe, Annie F","[Halifax, N.S.] : s.n. [1912?]","1912",,
"https://legcat.gov.ns.ca/record=b1000294","A summary of the Nova Scotia solid waste-resource management strategy.",,"Nova Scotia. Dept. of the Environment.",,"[Halifax] : The Department [1999].","1999",,
"https://legcat.gov.ns.ca/record=b1000296","Drama 10 and drama 11 : curriculum guide.",,,"Nova Scotia. Dept. of Education and Culture. English Program Services;Atlantic Provinces Education Foundation","Halifax : Dept. of Education and Culture, c1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000298","[Proposed revisions to regulations under the Environment Act].",,"Nova Scotia. Dept. of the Environment.",,"Halifax : Dept. of the Environment, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000301","The romance of Government House / James Stuart Martell.",,"Martell, James Stuart, 1911-","Nova Scotia Information Service","Halifax, N.S. : Nova Scotia Information Service, 1990.","1990",,
"https://legcat.gov.ns.ca/record=b1000303","Report of the Royal Commission on the Sackville Land Assembly.",,"Nova Scotia. Royal Commission on the Sackville Land Assembly.","Dunlop, William C","[Halifax, N.S.] : The Commission [1970]","1970",,
"https://legcat.gov.ns.ca/record=b1000308","Gender equity policy.",,"Nova Scotia Sport and Recreation Commission.",,"Halifax : The Commission, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1000325","Supplementary expenditure detail : Health Investment Fund for the period 1999-2002 / submitted by the Hon. Donald R. Downe, Minister of Finance.",,"Nova Scotia. Dept. of Finance.",,"Halifax : The Department, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000351","Ambulance agreement between the Province of Nova Scotia and EMC Emergency Medical Care Inc., January 19, 1999.",,,"Nova Scotia. Dept. of Health;EMC Emergency Medical Care Inc","Halifax : Dept. of Health, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000356","Interim report [July 15, 1999].",,"Nova Scotia. House of Assembly. Standing Committee on Economic Development.","Dexter, Darrell, 1957-","[Halifax] : Legislative Committees Office, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000417","Environment, economy and you : RSVP.",,"Nova Scotia Round Table on Environment and Economy.",,"Halifax :The Round Table, [1990]","1990",,
"https://legcat.gov.ns.ca/record=b1000430","Gary Wilson : landscape and sentiment / curator: John Murchie.",,,"Murchie, John;Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000483","The preserver (Magazine).","Preserver","Black Cultural Society of Nova Scotia",,"Dartmouth, NS : The Society,  1983-2001.","1983","2001",
"https://legcat.gov.ns.ca/record=b1000533","Drawing the line : a resource for the prevention of problem gambling / Nova Scotia Dept. of Education and Culture.",,"Nova Scotia. Dept. of Education and Culture.",,"Halifax : Dept. of Education and Culture, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000546","Population characteristics of smallmouth bass Micropterus dolomieu from tournament angling data collected from nineteen Nova Scotia lakes, 1995-1998, and management considerations / by John L. MacMillan and Michael N. Robinson.",,"MacMillan, John L.","Robinson, Michael N;Nova Scotia. Inland Fisheries Division","Pictou : Dept. of Fisheries and Aquaculture, Inland Fisheries Division, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000561","Recommendations for the regulation and implementation of midwifery in Nova Scotia / report prepared and edited by Sharon Davis-Murdoch and Marguerite McMillan.",,"Davis-Murdoch, Sharon","Nova Scotia. Dept. of Health. Reproductive Care Program of Nova Scotia","[Halifax, N.S. : Dept. of Health Working Group on Health Human Resources, 1999.]","1999",,
"https://legcat.gov.ns.ca/record=b1000574","Public Service Superannuation : annual report / Dept. of Finance.","Annual report : public service superannuation","Nova Scotia. Dept. of Finance",,"Halifax, N.S. : Dept. of Finance, Pension Services Group, 1998.","1998","1998",
"https://legcat.gov.ns.ca/record=b1000576","Nova Scotia Teachers' Pension Plan : annual report.",,"Nova Scotia. Dept. of Finance. Pension Services Group",,"[Halifax] : Dept. of Finance, Pension Services Group,  1998-2005.","1998","2005","https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10005766.html"
"https://legcat.gov.ns.ca/record=b1000578","Industrial strength : contemporary work from the Sydney region.",,,"Dykhuis, Peter,  1956-;Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, c1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000636","[Campaign speeches of Progressive Conservative Party leader John Hamm].",,"Hamm, John Frederick, 1938--","Progressive Conservative Association of Nova Scotia","[Halifax] : Progressive Conservative Association of Nova Scotia, 1999.","1996",,
"https://legcat.gov.ns.ca/record=b1000656","Tax harmonization : the impact on consumer housing in Nova Scotia : response to tax harmonization / by the Nova Scotia Home Builders' Association to the Province of Nova Scotia.",,"Nova Scotia Home Builders' Association.",,"Bedford, N.S. : The Association, 1996.","1996",,
"https://legcat.gov.ns.ca/record=b1000663","Members' manual, House of Assembly of Nova Scotia / edited by Margaret F. Murphy.","Members' manual, Assembly procedures and services;Members' manual, Members' compensation, expenses and constituency administration","Nova Scotia. House of Assembly.","Murphy, Margaret F.;Lusby, Deborah","[Halifax, N.S. : Speaker's Office], 1989-","1989","continuing","https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10006631.html"
"https://legcat.gov.ns.ca/record=b1000665","Assessment of field grow-out strategies for one-year-old quahogs, Mercenaria mercenaria, in Nova Scotia/ prepared for Little Harbour Fisheries by Claire E. Carver and Andre L. Mallet.",,"Carver, Claire E.A.","Mallet, Andre L;Nova Scotia. Dept. of Fisheries","[Halifax] : Dept. of Fisheries, 1991.","1991",,
"https://legcat.gov.ns.ca/record=b1000668","Fillet quality of herring caught in gillnets.",,"Moffatt, Denton","Nova Scotia. Dept. of Fisheries. Technology and Inspection Division","Halifax, N.S. : Dept. of Fisheries, Technology and Inspection Division, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000670","The development of an industry for blue shark skin.",,"Spares, Jeff","Nova Scotia. Dept. of Fisheries. Technology and Inspection Division","Halifax, N.S. : Dept. of Fisheries, Technology and Inspection Division, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000672","Guidelines for industrial thawing of groundfish in air and water.",,"Merritt, John H.","Nova Scotia. Dept. of Fisheries;Technical University of Nova Scotia","Halifax, N.S. : Dept. of Fisheries, 1993.","1993",,
"https://legcat.gov.ns.ca/record=b1000676","Cod worm removal using electrical stimuli / prepared by K.C. Watts & J. Thottan A.",,"Watts, K. C.","Nova Scotia. Dept. of Fisheries. Technology and Inspection Division;Technical University of Nova Scotia","[Halifax, N.S.] : Dept. of Fisheries, Technology and Inspection, 1993.","1993",,
"https://legcat.gov.ns.ca/record=b1000678","A report on Aqua Nor '95 and Aquaculture Europe '95, 9-12 August 1995.",,"Scott, Gary","Nova Scotia. Dept. of Fisheries. Technology and Inspection Division","Halifax : Dept. of Fisheries, Technology & Inspection Division, 1995.","1995",,
"https://legcat.gov.ns.ca/record=b1000681","Overview of Nova Scotia aquaculture sector species development reports.",,"Turner, Gary E.","Nova Scotia. Dept. of Fisheries","[Halifax, N.S.] : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000683","Atlantic salmon (marine) aquaculture development planning report / prepared by the Subcommittee on Atlantic Salmon Aquaculture Development under the direction of M. Hill.",,"Hill, Murray","Nova Scotia. Dept. of Fisheries","[Halifax, N.S.] : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000687","Atlantic salmon (freshwater) aquaculture development planning report / prepared by the Subcommittee on Atlantic Salmon (Freshwater) Aquaculture Development under the direction of M. Hill.",,"Hill, Murray","Nova Scotia. Dept. of Fisheries","[Halifax, N.S.] : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000689","Trout (marine) aquaculture development planning report / prepared by the Subcommittee on Trout (Marine) Aquaculture Development under the direction of M. Hill.",,"Hill, Murray","Nova Scotia. Dept. of Fisheries","[Halifax, N.S.] : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000691","Trout (freshwater) aquaculture development planning report / prepared by the Subcommittee on Trout (Freshwater) Aquaculture Development under the direction of M. Hill.",,"Hill, Murray","Nova Scotia. Dept. of Fisheries","[Halifax, N.S.] : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000692","Alternate finfish species aquaculture development planning report / prepared by the Subcommittee on Alternate Finfish Aquaculture Development under the direction of M. Hill.",,"Hill, Murray","Nova Scotia. Dept. of Fisheries","[Halifax, N.S.] : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000694","Native oyster aquaculture development planning report / prepared by the Sub-Committee on Native Oyster Culture Development, under the direction of L. MacLeod.",,"MacLeod, Lincoln L.","Nova Scotia. Dept. of Fisheries","Pictou, N.S. : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000696","Giant scallop aquaculture development planning report / prepared by the Subcommittee on Giant Scallop Culture Development under the direction of C. Enright.",,"Enright, Catherine","Subcommittee on Giant Scallop Culture Development;Nova Scotia. Dept. of Fisheries","[Halifax] : Dept. of Fisheries, 1992.","1992",,
"https://legcat.gov.ns.ca/record=b1000699","A guide to the Nova Scotia Government.",,"Nova Scotia Information Service.",,"[Halifax] : Nova Scotia Information Service, [1990].","1990",,"https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10006990.pdf"
"https://legcat.gov.ns.ca/record=b1000707","Investing in youth : the Nova Scotia School-to-Work Transition project / Victor Thiessen, E. Dianne Looker.",,"Thiessen, Victor","Looker, E. Dianne;Nova Scotia. Dept. of Education and Culture;Canada. Human Resources Development Canada","Hull : Human Resources Development Canada, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000807","Registry of Joint Stock Companies Automated Information Service.","How to register a business in Nova Scotia.",,"Nova Scotia. Dept. of Business and Consumer Services","[Halifax : Dept. of Business and Consumer Services, 1998]","1998",,
"https://legcat.gov.ns.ca/record=b1000809","A summary of the Nova Scotia solid waste-resource management strategy.","Nova Scotia, too good to waste.","Nova Scotia. Dept. of the Environment.",,"[Halifax] : The Department [1998].","1998",,
"https://legcat.gov.ns.ca/record=b1000859","Demerit system for commercial vehicle carriers and drivers : questions and answers.",,,"Nova Scotia. Dept. of Business and Consumer Services","[Halifax] : Dept. of Business and Consumer Services, [1998]","1998",,
"https://legcat.gov.ns.ca/record=b1000863","Robert's rule[s] of order at-a-glance : a guide fo business meetings.",,,"Nova Scotia. Cooperatives Branch","Truro : Cooperatives Branch, Dept. of Economic Development & Tourism [1998]","1998",,
"https://legcat.gov.ns.ca/record=b1000865","The report of Special Housing Partnership Workshop ... to the Federal Government ... [et al.]",,"Special Housing Partnership Workshop (1993 : Dartmouth, N.S.)","Native Council of Nova Scotia","Truro, N.S. : Rural and Native Housing Group, Native Council of Nova Scotia, [1993]","1993",,
"https://legcat.gov.ns.ca/record=b1000867","Speaker makes decision on Official Opposition.",,"Scott, Murray,  1953-","Nova Scotia. House of Assembly","Halifax : Speaker's Office, 1999.","1999",,"https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10008676.pdf"
"https://legcat.gov.ns.ca/record=b1000879","Final report and recommendations.",,"Nova Scotia. Minister's Task Force on Regionalized Health Care in Nova Scotia.","Goldbloom, Richard B.,  1924-","[Halifax] : Dept. of Health, 1999.","1999",,"https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10008792.pdf"
"https://legcat.gov.ns.ca/record=b1000881","Youth employment resource guide.","Looking for work?",,"Centre for Entrepreneurship Education and Development (Nova Scotia);Canada. Human Resources Development Canada","Halifax : Centre for Entrepreneurship Education and Development c2000.","2000",,
"https://legcat.gov.ns.ca/record=b1000903","Financial accountability : fulfilling a government commitment to full and proper financial disclosure : [press kit].",,"Nova Scotia. Dept. of Finance.",,"[Halifax, N.S.] : The department, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000925","My plans for me : educational information package on advance health care directives in Canada.",,"Canadian Pensioners Concerned Inc. Nova Scotia Division.","McNiven, Jane;Ludlow, Jeffrey P","Halifax : Canadian Pensioners Concerned Inc., c1997.","1997",,
"https://legcat.gov.ns.ca/record=b1000971","Report of the Education Funding Review Work Group.",,"Nova Scotia. Education Funding Review Work Group.","MacCormick, Frank;Nova Scotia. Dept. of Education and Culture","[Halifax] : Dept. of Education and Culture, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1000995","Nova Scotia student aid : program guide.","Program guide : Nova Scotia student aid.",,"Nova Scotia. Dept. of Education and Culture","Halifax : Dept. of Education and Culture, 1995.","1995",,
"https://legcat.gov.ns.ca/record=b1001023","Tenders.",,"Nova Scotia. Procurement Branch.",,"[Halifax] : Dept. of Finance, Procurement Branch, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001025","Sensitive habitats.",,,"Nova Scotia. Aquaculture and Inland Fisheries","[Pictou, N.S.] : Dept. of Fisheries, Aquaculture & Inland , 1991.","1991",,
"https://legcat.gov.ns.ca/record=b1001064","Disaster ship series : Eric Walker's disaster ship series / [text by John Murchie].","Eric Walker's disaster ship series.","Murchie, John","Art Gallery of Nova Scotia","[Halifax] : Art Gallery of Nova Scotia, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001066","Poetry of the vessel / Christopher D. Tyler, curator.",,"Tyler, Christopher D.","Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001068","An expression of faith : sacred art of centuries past / curator: Judy E. Dietz.",,"Dietz, Judy E.","Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001070","Tonia Di Risio : progresso / [text by John Murchie].","Progresso.","Murchie, John","Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001072","Sidney Howard's beacons and strays / Susan MacAlpine Foshay, guest curator.",,"Foshay, Susan MacAlpine","Brooks, Philip J;Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001074","Re-make/re-model : assembled work by Bruce Johnson, Julie Lapalme, Barbara Lounder, James MacSwain, & Bernard Siller / Peter Dykhuis, curator.",,,"Dykhuis, Peter, 1956-;Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001076","Eva Comeau-Hersey : a gift of art = le don de l'art / guest co-curators: Daniel Comeau & Harold Pearse.",,"Comeau, Daniel","Pearse, Harold;Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001078","Alexandra McCurdy : S.O.S. (sources of support) / curator: Gil McElroy.","S.O.S. (sources of support).","McElroy, Gil","Art Gallery of Nova Scotia","Halifax : Art Gallery of Nova Scotia, 1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001081","Far & wide : a celebration of new work by 65 artists from across Nova Scotia /  organized by Visual Arts Nova Scotia ; presented by the Art Gallery of Nova Scotia.","Far and wide.",,"Art Gallery of Nova Scotia;Visual Arts Nova Scotia","Halifax : Art Gallery of Nova Scotia, c1998.","1998",,
"https://legcat.gov.ns.ca/record=b1001084","Offshore waste treatment guidelines.",,,"Canada. National Energy Board;Canada-Newfoundland Offshore Petroleum Board;Canada-Nova Scotia Offshore Petroleum Board","[Ottawa] : National Energy Board, 1996.","1996",,
"https://legcat.gov.ns.ca/record=b1001147","Nova Scotia Utility and Review Board financial statements.","Financial statements","Nova Scotia Utility and Review Board","Grant Thornton (Firm)","[Halifax :  The Board,  1994]-2006.","1994","2006",
"https://legcat.gov.ns.ca/record=b1001208","Report to the Occupational Health and Safety Advisory Council / Occupational Health and Safety Division.","Annual report for the fiscal year ending March 31, ...","Nova Scotia. Dept. of Labour. Occupational Health and Safety Division",,"Halifax, N.S. : Occupational Health and Safety Division, 1999-2000.","1999","2000",
"https://legcat.gov.ns.ca/record=b1001210","Between: Union of Nova Scotia Indians ... and Confederacy of Mainland Micmacs ... and the Assembly of Nova Scotia Mi'kmaq Chiefs, applicants; and Maritimes and Northeast Pipeline Management Ltd. ... and Maritimes and Northeast Pipeline Partnership ..., respondents; and the National Energy Board, intervenor : judgment.","Judgment.","Canada. Federal Court of Appeal.","Linden, Allen M.;Isaac, Julius A.;Rothstein, Marshall E.;Union of Nova Scotia Indians;Maritimes and Northeast Pipeline","Ottawa : The Court, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001235","Task Force report on the use of diesel automobiles.",,"Nova Scotia. Task Force on Diesel Use in Automobiles.","Nova Scotia. Dept. of Mines and Energy.","Halifax : Dept. of Mines and energy, 1980.","1980",,
"https://legcat.gov.ns.ca/record=b1001241","Nursing in Nova Scotia : strengthening the foundation.",,,"Nova Scotia. Health Human Resources Planning Division","[Halifax] : Health Human Resources Planning Division, Health Services Support Branch, Nova Scotia Dept. of Health, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001243","La culture et le nouveau millenaire : un plan pour l'avenir.","Strategie du secteur culturel de la Nouvelle-Ecosse.",,"Nova Scotia Arts Council;Nova Scotia. Dept. of Education and Culture","[Halifax : Comite directeur de la strategie du secteur culturel] 1999.","1999",,"https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10012436.pdf"
"https://legcat.gov.ns.ca/record=b1001245","Brief to the federal Standing Committee on Finance.",,"Nova Scotia Advisory Council on the Status of Women","Canada. Parliament. House of Commons. Standing Committee on Finance","Halifax : The Council, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001254","Report on the status of family planning and sexuality education in Nova Scotia.",,"Nova Scotia Advisory Council on the Status of Women",,"Halifax,  1990.","1990",,
"https://legcat.gov.ns.ca/record=b1001258","Enduring powers of attorney in Nova Scotia.",,"Law Reform Commission of Nova Scotia.",,"Halifax : Law Reform Commission, 1998.","1999",,"https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10012588.pdf"
"https://legcat.gov.ns.ca/record=b1001307","Brief to Industrial Inquiry Commission, William H. Kydd, Commissioner, on Hospital Bargaining / on behalf of the hospitals of Nova Scotia by the Nova Scotia Association of Health Organizations.",,"Nova Scotia Association of Health Organizations.","Kydd, William H.","[Halifax : NSAHO] 1991.","1991",,"https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10013076.pdf"
"https://legcat.gov.ns.ca/record=b1001314","Future direction of the health care system : establishing district health authorities.",,"Nova Scotia. Dept. of Health.",,"[Halifax, N.S.] : The Department, 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001321","Report : Commission of Inquiry on Remuneration of Elected Provincial Officials / Commission of Inquiry on Remuneration of Elected Provincial Officials.","Nova Scotia Commission of Inquiry Legislature Salaries and Allowances : report","Nova Scotia. Commission of Inquiry on Remuneration of Elected Provincial Officials.","MacKay, W. Andrew (William Andrew),  1929-;Mitchell, George M.;White, George L.;Robinson, Ian D.;Rector, S. Myles.;Clarke, Lorne O.;Walker, Graham D.;Donahoe, Arthur Richard, 1940-;McDougall, Barbara;McLellan, George;Gillis, Gordon;Nova Scotia. Commission of Inquiry. Legislature Salaries and Allowances","Halifax, N.S. : Commission of Inquiry on Remuneration of Elected Provincial Officials, 1974-2006.","1974","continuing","https://0-nsleg--edeposit-gov-ns-ca.legcat.gov.ns.ca/deposit/b10013210.html"
"https://legcat.gov.ns.ca/record=b1001325","Annual Design Awards 1989.",,,"Nova Scotia Association of Architects","Halifax, N.S. : Resource Centre Publications, Technical University of Nova Scotia, 1989.","1989",,
"https://legcat.gov.ns.ca/record=b1001357","[Report to the Minister of the Environment following review of the Environmental Assessment and Management Strategy of the Wreck Cove Hydroelectric Project].",,"Nova Scotia. Dept. of the Environment.","Mactavish, J. S","[Halifax, Dept. of the Environment,  1977].","1977",,
"https://legcat.gov.ns.ca/record=b1001361","State of the Province, Metropolitan Halifax Chamber of Commerce, November 15, 1999.",,"Hamm, John Frederick, 1938-","Nova Scotia. Premier","[Halifax, N.S. : Premier's Office] 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001362","Cancer incidence in Sydney and Cape Breton County, 1980-1998.",,,"Nova Scotia Cancer Registry","[Halifax : Nova Scotia Cancer Registry] 1999.","1999",,
"https://legcat.gov.ns.ca/record=b1001363","Report of the Special Committee on House of Assembly Matters.",,"Nova Scotia. House of Assembly. Special Committee on House of Assembly Matters.",,"[Halifax] : The Committee, [1990]","1990",,
"https://legcat.gov.ns.ca/record=b1001364","Cape Breton County profile.",,"Nova Scotia. Dept. of Development.","Nova Scotia. Dept. of Development. Statistical Services Branch","Halifax : Statistical Services Branch, 1977.","1977",,
"https://legcat.gov.ns.ca/record=b1001365","Cape Breton County statistical profile.",,"Nova Scotia. Dept. of Development. Statistical Services Branch.",,"Halifax, N.S. : [The Department], 1979.","1979",,
