"id","ticket_created","date_created","issue_date","issue_time","issue_type","method","issue","caller_id_number","type_of_call_or_messge","advertiser_business_phone_number","city","state","zip","location_1","type_of_property_goods_or_services"
"4848215","2021-06-17T15:46:01.000Z","2021-06-17T00:00:00.000",,"","Internet","Cable","Equipment","None","","None","Palmyra","VA","22963","
VA,  22963
(37.873027, -78.292389)","None"
"4929255","2021-07-28T23:06:32.000Z","2021-07-28T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Cramming (unauthorized charges on your phone bill)","None","","None","Oakland","CA","94601","
CA,  94601
(37.777592, -122.218202)","None"
"5206957","2021-12-23T18:51:30.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","1:20 PM","Phone","Wired","Unwanted Calls","509-400-6618","Live Voice","509-400-6618","Acton","MA","01720","
MA,  01720
(42.480623, -71.442053)","Prizes Won Something Services"
"5207060","2021-12-23T19:26:42.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","1:57 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","325-290-2650","Prerecorded Voice","833-208-2910","Apex","NC","27502","
NC,  27502
(35.725388, -78.882748)","Student Loans Services"
"5396394","2022-04-02T19:17:51.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","1:00 a.m.","TV","Broadcast","Indecency","None","","None","Klamath falls","OR","97601","
OR,  97601
(42.268895, -121.907762)","None"
"5206325","2021-12-23T15:17:35.000Z","2021-12-23T00:00:00.000","2021-12-08T00:00:00.000","1:05 PM","Phone","Internet (VOIP)","Unwanted Calls","661-947-8550","Live Voice","None","Santa clarita","CA","91354","
CA,  91354
(34.450449, -118.551327)","None"
"5207073","2021-12-23T19:29:16.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","2:20 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","833-373-8697","Prerecorded Voice","833-373-8697","Maple heights","OH","44137","
OH,  44137
(41.410862, -81.561009)","Home Improvement Services"
"4900193","2021-07-14T06:29:09.000Z","2021-07-14T00:00:00.000",,"","Broadband Story","","","None","","None","","CA","95037","
CA,  95037
(37.138729, -121.652852)","None"
"5396605","2022-04-02T21:46:38.000Z","2022-04-02T00:00:00.000",,"","TV","Satellite","Availability","None","","None","Navasota","TX","77868","
TX,  77868
(30.372826, -96.050177)","None"
"5585340","2022-07-05T22:09:40.000Z","2022-07-05T00:00:00.000",,"","Internet","Wireless","Availability","None","","None","Remlap","AL","35133","
AL,  35133
(33.816228, -86.607902)","None"
"5396944","2022-04-03T02:51:35.000Z","2022-04-03T00:00:00.000","2022-03-27T00:00:00.000","8:00 pm","TV","Broadcast","Indecency","None","","None","Thousand oaks","CA","91320","
CA,  91320
(34.163619, -118.95474)","None"
"5585480","2022-07-05T23:22:14.000Z","2022-07-05T00:00:00.000",,"","Internet","Wireless","Availability","None","","None","Stillwater","OK","74074","
OK,  74074
(36.08683, -97.093584)","None"
"5396358","2022-04-02T18:57:31.000Z","2022-04-02T00:00:00.000",,"","Phone","Internet (VOIP)","Availability (including rural call completion)","None","","None","Tallahassee","FL","32309","
FL,  32309
(30.546381, -84.140352)","None"
"5583932","2022-07-05T16:03:49.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","10:36 AM","Phone","Wired","Unwanted Calls","866-409-4196","Prerecorded Voice","866-409-4196","Palestine","TX","75803","
TX,  75803-4271
(31.851812, -95.655094)","None"
"4888929","2021-07-08T14:22:09.000Z","2021-07-08T00:00:00.000",,"","Internet","Satellite","Billing","None","","None","Manawa","WI","54949","
WI,  54949
(44.482981, -88.915654)","None"
"5206147","2021-12-23T10:48:41.000Z","2021-12-23T00:00:00.000",,"","TV","Broadcast","Availability","None","","None","Fort myers","FL","33905","
FL,  33905
(26.672329, -81.766777)","None"
"4958362","2021-08-12T21:09:49.000Z","2021-08-12T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Evansville","IN","47711","
IN,  47711
(38.011217, -87.5379)","None"
"4957765","2021-08-12T18:52:58.000Z","2021-08-12T00:00:00.000","2021-08-11T00:00:00.000","","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","San Diego","CA","92120","
CA,  92120
(32.793166, -117.071798)","None"
"5207547","2021-12-24T00:19:08.000Z","2021-12-24T00:00:00.000","2021-12-23T00:00:00.000","6:47 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","651-424-0424","Text Message","651-424-0424","Pittsboro","NC","27312","
NC,  27312
(35.762873, -79.184988)","None"
"4958810","2021-08-13T00:55:11.000Z","2021-08-13T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Availability (including rural call completion)","None","","None","Temple","PA","19560","
PA,  19560
(40.400635, -75.900599)","None"
"5206170","2021-12-23T12:50:35.000Z","2021-12-23T00:00:00.000",,"","Internet","Cable","Availability","None","","None","District heights","MD","20747","
MD,  20747
(38.85327, -76.887155)","None"
"5207581","2021-12-24T01:01:51.000Z","2021-12-24T00:00:00.000","2021-12-23T00:00:00.000","6:00 p.m.","Radio","","Indecency","None","","None","Tucson","AZ","85712","
AZ,  85712
(32.250807, -110.887371)","None"
"4956491","2021-08-12T06:15:54.000Z","2021-08-12T00:00:00.000","2021-07-29T00:00:00.000","11:58 AM","Phone","Wired","Unwanted Calls","323-847-5747","Abandoned Calls","None","None","CA","00000","
CA,  00000
(18.113421, -66.163661)","None"
"5396982","2022-04-03T03:26:06.000Z","2022-04-03T00:00:00.000","2022-04-02T00:00:00.000","11:15 pm","Phone","Internet (VOIP)","Unwanted Calls","None","Prerecorded Voice","None","Havertown","PA","19083","
PA,  19083
(39.977505, -75.31077)","Amazon Services"
"5206333","2021-12-23T15:18:49.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","5:33 am","Phone","Wired","Unwanted Calls","None","Prerecorded Voice","808-466-3752","San diego","CA","92116","
CA,  92116
(32.763353, -117.122032)","None"
"5381497","2022-03-29T12:08:27.000Z","2022-03-29T00:00:00.000","2022-03-28T00:00:00.000","10:33 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Plant city","FL","33566","
FL,  33566
(27.994437, -82.124677)","None"
"5396203","2022-04-02T16:44:54.000Z","2022-04-02T00:00:00.000",,"","Internet","Cable","Availability","None","","None","Fomtana","CA","92335","
CA,  92335
(34.087599, -117.458229)","None"
"4935164","2021-08-01T13:56:33.000Z","2021-08-01T00:00:00.000",,"","Internet","Cable","Billing","None","","None","Shelbyville","IN","46176","
IN,  46176
(39.526012, -85.773612)","None"
"4917318","2021-07-22T23:30:30.000Z","2021-07-22T00:00:00.000",,"","TV","Cable","Billing","None","","None","Lebanon","PA","17042","
PA,  17042
(40.304366, -76.426501)","None"
"5381397","2022-03-29T11:10:53.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","12:17 am","Phone","Internet (VOIP)","Unwanted Calls","None","","None","North augusta","SC","29860","
SC,  29860
(33.599966, -81.966908)","None"
"4883372","2021-07-05T23:26:00.000Z","2021-07-05T00:00:00.000",,"","Internet","Cable","Availability","None","","None","Pickens","SC","29671","
SC,  29671
(34.92527, -82.714369)","None"
"4955003","2021-08-11T16:57:37.000Z","2021-08-11T00:00:00.000","2021-06-30T00:00:00.000","6:00 pm","TV","","Indecency","None","","None","Glen Allen","VA","23060","
VA,  23060
(37.658879, -77.535062)","None"
"5383720","2022-03-29T20:04:21.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","12:30 pm","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Inkom","ID","83245","
ID,  83245
(42.806445, -112.22678)","None"
"5207594","2021-12-24T01:31:29.000Z","2021-12-24T00:00:00.000","2021-12-23T00:00:00.000","7:19 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Prerecorded Voice","573-299-0237","Indianola","MS","38751","
MS,  38751
(33.455762, -90.669396)","Unknown Services"
"5207587","2021-12-24T01:10:26.000Z","2021-12-24T00:00:00.000","2021-12-23T00:00:00.000","6:36 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","718-513-5673","Prerecorded Voice","None","Valley cottage","NY","10989","
NY,  10989
(41.122839, -73.941197)","None"
"5207291","2021-12-23T21:14:07.000Z","2021-12-23T00:00:00.000","2021-12-09T00:00:00.000","9:00 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Milwaukie","OR","97267","
OR,  97267
(45.407794, -122.613046)","None"
"5583586","2022-07-05T14:09:55.000Z","2022-07-05T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Oklahoma city","OK","73162","
OK,  73162
(35.581462, -97.641081)","None"
"5207399","2021-12-23T22:11:36.000Z","2021-12-23T00:00:00.000","2021-12-22T00:00:00.000","10:27 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","320-316-8620","Live Voice","320-316-8620","Scarville","IA","50473","
IA,  50473
(43.470367, -93.677029)","Home Improvement Services"
"5584248","2022-07-05T17:19:52.000Z","2022-07-05T00:00:00.000","2022-06-30T00:00:00.000","03:40 pm","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Greenbelt","MD","20768","
MD,  20768
(39.004612, -76.875671)","None"
"5384876","2022-03-30T01:42:15.000Z","2022-03-30T00:00:00.000","2022-03-28T00:00:00.000","6:54 p.m.","Phone","Wired","Unwanted Calls","None","","None","Pittsburgh","PA","15206","
PA,  15206-3815
(40.461018, -79.926873)","None"
"5395932","2022-04-02T13:02:31.000Z","2022-04-02T00:00:00.000","2022-03-31T00:00:00.000","5:00 pm","Phone","Wired","Unwanted Calls","620-399-6558","Live Voice","None","Medford","NY","11763","
NY,  11763-2617
(40.818785, -73.001775)","None"
"5384980","2022-03-30T02:20:01.000Z","2022-03-30T00:00:00.000","2022-03-29T00:00:00.000","9:50 PM","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Aiken","SC","29803","
SC,  29803
(33.474211, -81.714172)","None"
"5583912","2022-07-05T15:56:33.000Z","2022-07-05T00:00:00.000",,"","TV","Broadcast","Availability","None","","None","Sherman","TX","75090","
TX,  75090
(33.620647, -96.571184)","None"
"4957792","2021-08-12T18:58:07.000Z","2021-08-12T00:00:00.000","2021-08-11T00:00:00.000","1:00 pm","Emergency","","Interference","None","","None","Algonquin","IL","60102","
IL,  60102
(42.161844, -88.309945)","None"
"4932150","2021-07-30T09:38:01.000Z","2021-07-30T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Waterford","PA","16441","
PA,  16441
(41.951558, -79.990381)","None"
"4954346","2021-08-11T12:09:53.000Z","2021-08-11T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Oceanside","CA","92054","
CA,  92054
(33.193155, -117.358567)","None"
"5206290","2021-12-23T15:03:31.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Interference (including signal jammers)","None","","None","Orlando","FL","32824","
FL,  32824
(28.386921, -81.357284)","None"
"5207181","2021-12-23T20:19:49.000Z","2021-12-23T00:00:00.000",,"","Broadband Story","","","None","","None","","WI","53705","
WI,  53705
(43.072618, -89.461782)","None"
"5206175","2021-12-23T13:00:31.000Z","2021-12-23T00:00:00.000",,"","Internet","Cable","Availability","None","","None","District heights","MD","20747","
MD,  20747
(38.85327, -76.887155)","None"
"4957579","2021-08-12T18:00:40.000Z","2021-08-12T00:00:00.000","2021-08-12T00:00:00.000","10:30 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Live Voice","833-233-5087","Dibble","OK","73031","
OK,  73031
(35.013638, -97.62769)","other_services"
"5434460","2022-04-21T15:52:02.000Z","2022-04-21T00:00:00.000",,"","Internet","Wireless","Availability","None","","None","Largo","FL","33770","
FL,  33770
(27.915511, -82.80163)","None"
"5206133","2021-12-23T09:11:19.000Z","2021-12-23T00:00:00.000","2021-12-22T00:00:00.000","7:35 P.M.","Emergency","","Interference","None","","None","Los angeles","CA","90002","
CA,  90002
(33.949079, -118.247877)","None"
"5204296","2021-12-22T12:58:38.000Z","2021-12-22T00:00:00.000",,"","Internet","Wireless","Availability","None","","None","North lauderdale","FL","33068","
FL,  33068
(26.216056, -80.217416)","None"
"5395985","2022-04-02T13:52:38.000Z","2022-04-02T00:00:00.000","2022-04-01T00:00:00.000","3:44 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Text Message","772-262-3585","Eugene","OR","97403","
OR,  97403
(44.037497, -123.05704)","Other Services"
"4896145","2021-07-12T17:06:45.000Z","2021-07-12T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Milan","NM","80721","
NM,  80721
(40.680112, -102.143964)","None"
"4839148","2021-06-13T17:16:12.000Z","2021-06-13T00:00:00.000",,"","Internet","Satellite","Interference","None","","None","Mountain Home","AR","72654","
AR,  72654
(36.34, -92.39)","None"
"5434714","2022-04-21T16:59:40.000Z","2022-04-21T00:00:00.000","2022-04-21T00:00:00.000","9:13 am","Phone","Internet (VOIP)","Unwanted Calls","571-410-1474","Live Voice","None","Marina","CA","93933","
CA,  93933
(36.675218, -121.790758)","None"
"5206183","2021-12-23T13:04:30.000Z","2021-12-23T00:00:00.000",,"","TV","","Billing","None","","None","Portage","MI","49024","
MI,  49024
(42.213472, -85.619216)","None"
"5206293","2021-12-23T15:04:27.000Z","2021-12-23T00:00:00.000","2021-12-22T00:00:00.000","3:53 PM","Phone","Internet (VOIP)","Unwanted Calls","661-420-6149","Live Voice","None","Santa clarita","CA","91354","
CA,  91354
(34.450449, -118.551327)","None"
"5382422","2022-03-29T16:23:25.000Z","2022-03-29T00:00:00.000","2022-03-24T00:00:00.000","3:21 p.m.","Phone","Wired","Unwanted Calls","833-359-2142","Prerecorded Voice","None","Carroll","IA","51401","
IA,  51401-3049
(42.060017, -94.870059)","None"
"5207471","2021-12-23T22:49:22.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","2:45 p.m.","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Text Message","480-331-0457","Valencia","CA","91355","
CA,  91355
(34.416351, -118.574425)","None"
"5206961","2021-12-23T18:52:55.000Z","2021-12-23T00:00:00.000","2021-12-20T00:00:00.000","8:00 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Taylor mill","KY","41015","
KY,  41015
(38.996887, -84.492561)","None"
"4915524","2021-07-22T11:09:33.000Z","2021-07-22T00:00:00.000",,"","Phone","Wired","Availability (including rural call completion)","None","","None","Los Angeles","CA","90002","
CA,  90002
(33.949079, -118.247877)","None"
"5381461","2022-03-29T11:48:20.000Z","2022-03-29T00:00:00.000","2022-03-28T00:00:00.000","10:20 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Atlanta","GA","30328","
GA,  30328
(33.932662, -84.381118)","None"
"5207623","2021-12-24T02:07:11.000Z","2021-12-24T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Montgomery","AL","36109","
AL,  36109
(32.384662, -86.242353)","None"
"4948575","2021-08-08T03:49:50.000Z","2021-08-08T00:00:00.000","2021-08-07T00:00:00.000","9:37 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Hickory Hills","IL","60457","
IL,  60457
(41.7257, -87.828352)","None"
"5206640","2021-12-23T17:17:00.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","8:58 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Live Voice","716-302-6722","Portland","OR","97229","
OR,  97229
(45.546074, -122.812688)","Health Insurance Services"
"5434875","2022-04-21T17:36:10.000Z","2022-04-21T00:00:00.000",,"","Phone","Wired","Billing","None","","None","Crossville","TN","38571","
TN,  38571
(36.037482, -85.040443)","None"
"5396365","2022-04-02T18:58:32.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","12:00 p.m.","TV","","Loud Commercials","None","","None","El paso","TX","79938","
TX,  79938
(31.842614, -106.141952)","None"
"5396694","2022-04-02T23:07:48.000Z","2022-04-02T00:00:00.000","2022-04-02T00:00:00.000","7:30 pm","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Berkley","MI","48072","
MI,  48072-2027
(42.494752, -83.173038)","None"
"5583775","2022-07-05T15:17:12.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","11:07 am","Phone","Internet (VOIP)","Unwanted Calls","423-565-6754","Live Voice","423-565-6754","Gray","TN","37615","
TN,  37615
(36.401418, -82.451572)","Auto Warranty Services"
"5584574","2022-07-05T18:30:19.000Z","2022-07-05T00:00:00.000",,"","Internet","Wireless","Billing","None","","None","Baldwin","MD","21013","
MD,  21013
(39.513191, -76.495584)","None"
"5585862","2022-07-06T04:37:20.000Z","2022-07-06T00:00:00.000",,"","Radio","Amateur Radio","Interference","None","","None","Jackson","NJ","08527","
NJ,  08527
(40.119851, -74.328492)","None"
"5207505","2021-12-23T23:29:57.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Cramming (unauthorized charges on your phone bill)","None","","None","West covina","CA","91791","
CA,  91791
(34.063202, -117.896262)","None"
"4925660","2021-07-27T16:29:44.000Z","2021-07-27T00:00:00.000",,"","Phone","Wired","Availability (including rural call completion)","None","","None","Phillipsburg","MO","65722","
MO,  65722
(37.581408, -92.761338)","None"
"4956530","2021-08-12T10:58:32.000Z","2021-08-12T00:00:00.000",,"","Internet","Cable","Billing","None","","None","Staten Island","NY","10308","
NY,  10308
(40.551772, -74.150769)","None"
"4953358","2021-08-10T20:06:38.000Z","2021-08-10T00:00:00.000",,"","Request for Dispute Assistance","","","None","","None","North olmsted","OH","44070","
OH,  44070
(41.416324, -81.915783)","None"
"5396183","2022-04-02T16:31:48.000Z","2022-04-02T00:00:00.000","2022-04-01T00:00:00.000","8:09 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Kansas city","MO","64156","
MO,  64156
(39.274538, -94.521067)","None"
"4955557","2021-08-11T19:26:40.000Z","2021-08-11T00:00:00.000",,"","Phone","Wired","Availability (including rural call completion)","None","","None","Quakertown","PA","18951","
PA,  18951
(40.447495, -75.348961)","None"
"5206212","2021-12-23T13:53:43.000Z","2021-12-23T00:00:00.000",,"","TV","Cable","Availability","None","","None","Philadelphia","PA","19107","
PA,  19107
(39.952159, -75.158737)","None"
"5206972","2021-12-23T18:57:12.000Z","2021-12-23T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Number Portability (keeping your number if you change providers)","None","","None","Partlow","VA","22534","
VA,  22534
(38.083387, -77.668074)","None"
"5382799","2022-03-29T17:25:36.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","10:20 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Marina del rey","CA","90292","
CA,  90292
(33.979295, -118.450304)","None"
"4895473","2021-07-12T14:21:13.000Z","2021-07-12T00:00:00.000",,"","Internet","Cable","Interference","None","","None","North Las Vegas","NV","89086","
NV,  89086
(36.285325, -115.108324)","None"
"5382476","2022-03-29T16:33:28.000Z","2022-03-29T00:00:00.000","2022-03-28T00:00:00.000","8:40 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Portland","OR","97214","
OR,  97214
(45.514174, -122.644663)","None"
"5381372","2022-03-29T10:58:44.000Z","2022-03-29T00:00:00.000","2022-03-28T00:00:00.000","8:40 pm","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Whittier","CA","90605","
CA,  90605
(33.946845, -118.02893)","None"
"5384695","2022-03-30T00:41:55.000Z","2022-03-30T00:00:00.000","2022-03-29T00:00:00.000","8:35 PM","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Amelia court house","VA","23002","
VA,  23002
(37.344025, -77.951414)","None"
"4942349","2021-08-04T19:51:38.000Z","2021-08-04T00:00:00.000",,"","Phone","Internet (VOIP)","Billing","None","","None","Arlington","VA","22202","
VA,  22202
(38.857857, -77.055713)","None"
"5382721","2022-03-29T17:17:34.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","11:08 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","","None","Boise","ID","83702","
ID,  83702-4706
(43.62454, -116.224563)","None"
"5207360","2021-12-23T21:52:48.000Z","2021-12-23T00:00:00.000",,"","TV","Cable","Availability","None","","None","Altoona","PA","16601","
PA,  16601
(40.533435, -78.39462)","None"
"5206905","2021-12-23T18:41:18.000Z","2021-12-23T00:00:00.000","2021-12-13T00:00:00.000","1:09 PM","Phone","Wired","Unwanted Calls","None","Prerecorded Voice","None","Acton","MA","01720","
MA,  01720
(42.480623, -71.442053)","Credit Card Interest Rates Services"
"5584743","2022-07-05T19:13:44.000Z","2022-07-05T00:00:00.000",,"","TV","Cable","Billing","None","","None","Sterling","VA","20165","
VA,  20165
(39.045562, -77.388911)","None"
"5206433","2021-12-23T15:44:11.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","10:32 A.M.","Phone","Internet (VOIP)","Unwanted Calls","None","Prerecorded Voice","334-460-6526","Hopewell","NJ","08525","
NJ,  08525
(40.393563, -74.778756)","Unknown Services"
"5207186","2021-12-23T20:21:06.000Z","2021-12-23T00:00:00.000",,"","Radio","Broadcast","Availability","None","","None","Janesville","WI","53548","
WI,  53548
(42.684739, -89.104394)","None"
"5585431","2022-07-05T22:53:38.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","2:00 pm","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","None","Live Voice","None","Fishers","IN","46040","
IN,  46040
(39.929848, -85.846891)","Prizes Won Something Services"
"4839700","2021-06-14T06:11:15.000Z","2021-06-14T00:00:00.000",,"","Internet","Cable","Availability","None","","None","Phoenix","AZ","85053","
AZ,  85053
(33.62963, -112.131124)","None"
"4882425","2021-07-05T01:27:57.000Z","2021-07-05T00:00:00.000",,"","Internet","Cable","Billing","None","","None","Iowa City","IA","52246","
IA,  52246
(41.651299, -91.577698)","None"
"5206466","2021-12-23T16:04:35.000Z","2021-12-23T00:00:00.000","2021-12-23T00:00:00.000","10:18 a.m,","Phone","Wired","Unwanted Calls","407-698-1582","Live Voice","407-698-1582","Prospect","CT","06712","
CT,  06712
(41.502221, -72.977336)","Unknown Services"
"4954326","2021-08-11T11:10:47.000Z","2021-08-11T00:00:00.000",,"","TV","","Billing","None","","None","Belfair","WA","98528","
WA,  98528
(47.435376, -122.888484)","None"
"5396729","2022-04-02T23:51:16.000Z","2022-04-02T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Billing","None","","None","Anchorage","AK","99515","
AK,  99515
(61.120822, -149.890065)","None"
"5396714","2022-04-02T23:29:52.000Z","2022-04-02T00:00:00.000",,"","TV","Satellite","Availability","None","","None","Bedias","TX","77831","
TX,  77831
(30.739549, -95.90564)","None"
"5584397","2022-07-05T17:51:06.000Z","2022-07-05T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Number Portability (keeping your number if you change providers)","None","","None","Pasadena","TX","77503","
TX,  77503
(29.694185, -95.158524)","None"
"5584607","2022-07-05T18:39:18.000Z","2022-07-05T00:00:00.000","2022-07-05T00:00:00.000","11:35 am","Phone","Internet (VOIP)","Unwanted Calls","None","","None","Colbert","WA","99005","
WA,  99005
(47.840314, -117.367587)","None"
"4952217","2021-08-10T15:11:19.000Z","2021-08-10T00:00:00.000",,"","Internet","Wireless","Billing","None","","None","Largo","FL","33771","
FL,  33771
(27.907225, -82.75955)","None"
"5396841","2022-04-03T01:40:36.000Z","2022-04-03T00:00:00.000",,"","Phone","Wireless (cell phone/other mobile device)","Equipment","None","","None","Sun valley","CA","91352","
CA,  91352
(34.226115, -118.368817)","None"
"4951938","2021-08-10T13:04:28.000Z","2021-08-10T00:00:00.000",,"","TV","Satellite","Availability","None","","None","Silverlake","MN","55381","
MN,  55381
(44.927144, -94.189283)","None"
"5383728","2022-03-29T20:05:21.000Z","2022-03-29T00:00:00.000","2022-03-29T00:00:00.000","10:06 am","Phone","Wired","Unwanted Calls","434-231-6203","Prerecorded Voice","None","Herndon","VA","20171","
VA,  20171
(38.928034, -77.39899)","None"
"5383337","2022-03-29T18:55:06.000Z","2022-03-29T00:00:00.000","2021-12-01T00:00:00.000","8:00 am","Phone","Wireless (cell phone/other mobile device)","Unwanted Calls","332-223-4979","Live Voice","None","Oceanside","NY","11572","
NY,  11572
(40.635636, -73.637997)","Solar Panels Services"
