Ticket ID,Date of Issue,Time of Issue,Form,Method,Issue,Caller ID Number,Type of Call or Messge,Advertiser Business Number,City,State,Zip,Location (Center point of the Zip Code),States
1375592,,,Phone,Wired,Availability (including rural call completion),None,,None,Rensselaer,IN,47978,"IN 47978
(40.973268, -87.129282)",36
1375709,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Brooklyn,NY,11225,"NY 11225
(40.663779, -73.953905)",48
1375761,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Tulsa,OK,74135,"OK 74135
(36.098265, -95.92363)",20
1375955,,,Phone,Wired,Availability (including rural call completion),None,,None,Homer,LA,71040,"LA 71040
(32.777738, -93.008864)",23
1375960,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Athens,GA,30605,"GA 30605
(33.918481, -83.333122)",32
1376069,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Union,NJ,07083,"NJ 07083
(40.696025, -74.26916)",47
1376098,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Seattle,WA,98119,"WA 98119
(47.639264, -122.367721)",6
1376231,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Burton,MI,48519,"MI 48519
(42.989047, -83.610752)",50
1376267,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Fremont,CA,94536,"CA 94536
(37.562619, -121.998912)",8
1376406,,,Phone,Wired,Availability (including rural call completion),None,,None,Eagle Point,OR,97524,"OR 97524
(42.455327, -122.669161)",12
1376460,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,New York,NY,10011,"NY 10011
(40.741625, -74.000479)",47
1376513,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Greenville,NC,27834,"NC 27834
(35.638103, -77.395174)",38
1376682,,,Phone,Wired,Availability (including rural call completion),None,,None,Tampa,FL,33624,"FL 33624
(28.076582, -82.525688)",31
1376731,,,Phone,Wired,Availability (including rural call completion),None,,None,Austell Ga,GA,30168,"GA 30168
(33.787254, -84.589769)",32
1376845,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Baltimore,MD,21210,"MD 21210
(39.355672, -76.634759)",46
1376914,,,Phone,Wired,Availability (including rural call completion),None,,None,Philadelphia,PA,19154,"PA 19154
(40.092837, -74.980496)",49
1376960,,,Phone,Wired,Availability (including rural call completion),None,,None,Rocky Hill,CT,06073,"CT 06073
(41.65971, -72.570587)",25
1377009,,,Phone,Wired,Availability (including rural call completion),None,,None,Brooklyn,NY,11204,"NY 11204
(40.618877, -73.985272)",
1377029,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Warrensville Hts,OH,44128,"OH 44128
(41.438483, -81.544909)",39
1377201,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Melrose,MA,02176,"MA 02176
(42.457841, -71.06116)",26
1377242,,,Phone,Wired,Availability (including rural call completion),None,,None,Melbourne,FL,32934,"FL 32934
(28.148058, -80.695307)",31
1377456,,,Phone,Wired,Availability (including rural call completion),None,,None,Cheney,WA,99004,"WA 99004
(47.449801, -117.617657)",6
1377620,,,Phone,Wired,Availability (including rural call completion),None,,None,Aliquippa,PA,15001,"PA 15001
(40.598225, -80.299648)",49
1377859,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Englewood,FL,34223,"FL 34223
(26.978935, -82.360901)",31
1377943,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Forest Hills,NY,11375,"NY 11375
(40.720456, -73.84577)",48
1378046,,,Phone,Wired,Availability (including rural call completion),None,,None,Rochester,NY,14692,"NY 14692
(43.155708, -77.612547)",48
1378073,,,Phone,Wired,Availability (including rural call completion),None,,None,Rockchester,NY,14692,"NY 14692
(43.155708, -77.612547)",48
1378167,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Antioch,CA,94509,"CA 94509
(37.993814, -121.81295)",8
1378175,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Lovettsville,VA,20180,"VA 20180
(39.266029, -77.634221)",41
1378240,,,Phone,Wired,Availability (including rural call completion),None,,None,Norwalk,CA,90650,"CA 90650
(33.906944, -118.083926)",8
1378377,,,Phone,Wired,Availability (including rural call completion),None,,None,Moyie Springs,ID,83845,"ID 83845
(48.834804, -116.145494)",5
1378506,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Jupiter,FL,33458,"FL 33458
(26.925353, -80.123102)",31
1378521,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Macwahoc Plt,ME,04451,"ME 04451
(45.607825, -68.225418)",21
1378650,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),,,,Surprise,AZ,85374,"AZ 85374
(33.645625, -112.397079)",7
1378652,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),,,,Waddell,AZ,85355,"AZ 85355
(33.558727, -112.438709)",7
1378658,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Poway,CA,92064,"CA 92064
(32.978009, -117.032069)",8
1378661,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Sterling Heights,MI,48312,"MI 48312
(42.559748, -83.005375)",50
1378671,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),,,,Los Angeles,CA,90043,"CA 90043
(33.988604, -118.335291)",8
1378768,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Dothan,AL,36301,"AL 36301
(31.167263, -85.400235)",30
1378773,,,Phone,,Availability (including rural call completion),None,,None,Brooklyn,NY,11213,"NY 11213
(40.671145, -73.936641)",48
1378826,,,Phone,Wired,Availability (including rural call completion),None,,None,Staten Island,NY,10306,"NY 10306
(40.568821, -74.11862)",
1378859,,,Phone,Wired,Availability (including rural call completion),None,,None,Whitehouse Station,NJ,08889,"NJ 08889
(40.605046, -74.762144)",47
1379019,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Deltona,FL,32738,"FL 32738
(28.909047, -81.190194)",31
1379214,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),,,,Buckhannon,WV,26201,"WV 26201
(38.987594, -80.201457)",43
1379352,,,Phone,Wired,Availability (including rural call completion),None,,None,Mcconnells,SC,29726,"SC 29726
(34.858658, -81.232526)",34
1379424,,,Phone,Wired,Availability (including rural call completion),None,,None,Hudson,FL,34669,"FL 34669
(28.352794, -82.621273)",31
1379481,,,Phone,Wired,Availability (including rural call completion),None,,None,Newton,NJ,07860,"NJ 07860
(41.062156, -74.802802)",47
1379565,,,Phone,Wired,Availability (including rural call completion),None,,None,May,TX,76857,"TX 76857
(31.944084, -98.966556)",24
1379708,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Snover,MI,48472,"MI 48472
(43.514016, -82.95817)",50
1379781,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Warrensburg,NY,12885,"NY 12885
(43.539538, -73.816906)",48
1379796,,,Phone,Wired,Availability (including rural call completion),None,,None,Orange Park,FL,32073,"FL 32073
(30.168618, -81.739396)",31
1379812,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Northbrook,IL,60062,"IL 60062
(42.127486, -87.843314)",35
1379899,,,Phone,Wired,Availability (including rural call completion),None,,None,Far Rockaway,NY,11691,"NY 11691
(40.600316, -73.760713)",
1379960,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Valparaiso,IN,46385,"IN 46385
(41.47774, -87.118628)",36
1380052,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,St Augustine,FL,32092,"FL 32092
(29.953535, -81.506705)",31
1380077,,,Phone,Wired,Availability (including rural call completion),None,,None,Palmetto,FL,34221,"FL 34221
(27.563032, -82.547801)",31
1380086,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Bloomfield,IA,52537,"IA 52537
(40.73399, -92.408517)",16
1380217,,,Phone,Internet (VOIP),Availability (including rural call completion),None,,None,Dover,OH,44622,"OH 44622
(40.541982, -81.477748)",39
1380246,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Bolton Landing,NY,12814,"NY 12814
(43.595223, -73.661376)",48
1380306,,,Phone,Wired,Availability (including rural call completion),None,,None,College Park,GA,30337,"GA 30337
(33.642239, -84.455786)",32
1380318,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Millbrook,AL,36054,"AL 36054
(32.486736, -86.367443)",30
1380558,,,Phone,Wired,Availability (including rural call completion),None,,None,Dallas,TX,75233,"TX 75233
(32.70434, -96.872159)",24
1380620,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Nyc,NY,10028,"NY 10028
(40.776352, -73.952808)",47
1380728,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Walker,LA,70785,"LA 70785
(30.533001, -90.84124)",23
1380786,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Mount Airy,MD,21771,"MD 21771
(39.386047, -77.153897)",46
1380790,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Black,MO,63625,"MO 63625
(37.544636, -91.000439)",18
1380872,,,Phone,Wired,Availability (including rural call completion),None,,None,Chicago,IL,60649,"IL 60649
(41.762202, -87.571522)",35
1380892,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Corpus Christi,TX,78413,"TX 78413
(27.685028, -97.403579)",24
1380972,,,Phone,Wired,Availability (including rural call completion),None,,None,Cambridge,MA,02138,"MA 02138
(42.378793, -71.130462)",26
1380978,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Jacksonville,FL,32207,"FL 32207
(30.293003, -81.634444)",31
1381158,,,Phone,Wired,Availability (including rural call completion),None,,None,Apple Valley,MN,55124,"MN 55124
(44.743676, -93.203008)",1
1381373,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Yonkers,NY,10705,"NY 10705
(40.918216, -73.890871)",48
1381432,,,Phone,Wired,Availability (including rural call completion),None,,None,Valrico,FL,33594,"FL 33594
(27.935792, -82.243133)",31
1381488,,,Phone,Wired,Availability (including rural call completion),None,,None,Covina,CA,91723,"CA 91723
(34.085028, -117.88709)",8
1381544,,,Phone,Wired,Availability (including rural call completion),None,,None,Stateboro,GA,30458,"GA 30458
(32.413707, -81.813026)",32
1381836,,,Phone,Wired,Availability (including rural call completion),None,,None,Jamaica,NY,11433,"NY 11433
(40.697789, -73.787795)",48
1381952,,,Phone,Wired,Availability (including rural call completion),None,,None,Keene,NH,03431,"NH 03431
(42.950607, -72.289237)",27
1381965,,,Phone,Wired,Availability (including rural call completion),None,,None,Cottonwood,AZ,86326,"AZ 86326
(34.710152, -112.021687)",7
1381991,,,Phone,Wired,Availability (including rural call completion),,,,Pembroke Pines,FL,33025,"FL 33025
(25.989077, -80.279175)",31
1382313,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Los Anegeles,CA,90046,"CA 90046
(34.105325, -118.364441)",8
1382465,,,Phone,Wired,Availability (including rural call completion),None,,None,Smartsville,CA,95977,"CA 95977
(39.195816, -121.282229)",8
1382466,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Mount Airy,NC,27030,"NC 27030
(36.489735, -80.62721)",38
1382482,,,Phone,Wired,Availability (including rural call completion),None,,None,Redondo Beach,CA,90278,"CA 90278
(33.87238, -118.371402)",8
1382529,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Lake Isabella,CA,93240,"CA 93240
(35.626556, -118.438061)",8
1382581,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,San Fernando,CA,91340,"CA 91340
(34.285891, -118.437069)",8
1382666,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Oxnard,CA,93033,"CA 93033
(34.162951, -119.150846)",8
1382758,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Ontario,CA,91764,"CA 91764
(34.076035, -117.610999)",8
1382891,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Morrow,GA,30260,"GA 30260
(33.584661, -84.32988)",32
1383034,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Seneca,SC,29679,"SC 29679
(34.69, -82.95)",34
1383056,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Abingdon,MD,21009,"MD 21009
(39.471121, -76.297494)",46
1383218,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Marsing,ID,83639,"ID 83639
(43.533061, -116.857904)",5
1383259,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Fairfield,CA,94533,"CA 94533
(38.27114, -122.026467)",8
1383375,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Latham,NY,12110,"NY 12110
(42.750728, -73.770061)",48
1383413,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Thomson,GA,30824,"GA 30824
(33.491413, -82.499033)",32
1383486,,,Phone,Wired,Availability (including rural call completion),None,,None,Cross Junction,VA,22625,"VA 22625
(39.355259, -78.31199)",41
1383487,,,Phone,Internet (VOIP),Availability (including rural call completion),None,,None,Port Huron,MI,48060,"MI 48060
(42.979565, -82.453429)",50
1383658,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Spring Hill,TN,37174,"TN 37174
(35.728159, -86.904741)",40
1383745,,,Phone,Wired,Availability (including rural call completion),None,,None,Chico,CA,95926,"CA 95926
(39.74539, -121.845089)",8
1383776,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Arlington,WA,98223,"WA 98223
(48.19401, -122.045204)",6
1383860,,,Phone,Wired,Availability (including rural call completion),None,,None,South Chatham,MA,02659,"MA 02659
(41.680753, -70.022679)",26
1383908,,,Phone,Internet (VOIP),Availability (including rural call completion),None,,None,Ormond Beach,FL,32174,"FL 32174
(29.292022, -81.126181)",31
1384128,,,Phone,Wired,Availability (including rural call completion),None,,None,Wethersfield,CT,06109,"CT 06109
(41.700461, -72.673132)",25
1384149,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Madison,WI,53725,"WI 53725
(43.06, -89.4)",42
1384163,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Kimberling City,MO,65686,"MO 65686
(36.630339, -93.436359)",18
1384167,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Jericho,NY,11753,"NY 11753
(40.788138, -73.537344)",48
1384210,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Waterford,MI,48329,"MI 48329
(42.687824, -83.385689)",50
1384218,,,Phone,Wired,Availability (including rural call completion),None,,None,Bethesda,MD,20817,"MD 20817
(38.998099, -77.143306)",46
1384220,,,Phone,Wired,Availability (including rural call completion),None,,None,Middlebourne,WV,26149,"WV 26149
(39.481023, -80.887025)",43
1384230,,,Phone,Wired,Availability (including rural call completion),None,,None,Middlebourne,WV,26149,"WV 26149
(39.481023, -80.887025)",43
1384253,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,San Antonio,TX,78245,"TX 78245
(29.412338, -98.699848)",24
1384305,,,Phone,Wired,Availability (including rural call completion),None,,None,Delaware,OH,43015,"OH 43015
(40.290095, -83.065767)",39
1384424,,,Phone,Wired,Availability (including rural call completion),None,,None,Quogue,NY,11959,"NY 11959
(40.813358, -72.600333)",48
1384750,,,Phone,Wired,Availability (including rural call completion),None,,None,Washington,DC,20015,"DC 20015-2316
(38.975429, -77.062574)",46
1384805,,,Phone,Internet (VOIP),Availability (including rural call completion),None,,None,San Carlos,CA,94070,"CA 94070
(37.497845, -122.267517)",8
1384847,,,Phone,Wired,Availability (including rural call completion),None,,None,Burson,CA,95225,"CA 95225
(38.183282, -120.889747)",8
1384866,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Wamego,KS,66547,"KS 66547
(39.24947, -96.31124)",17
1385024,,,Phone,Wired,Availability (including rural call completion),None,,None,Doraville,GA,30340,"GA 30340
(33.897094, -84.251403)",32
1385221,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Long Beach,CA,90815,"CA 90815
(33.795998, -118.117913)",8
1385247,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Oregon City,OR,97045,"OR 97045
(45.335936, -122.554514)",12
1385398,,,Phone,Wired,Availability (including rural call completion),None,,None,Ozark,AR,72949,"AR 72949
(35.565046, -93.836974)",15
1385453,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Esmond,ND,58332,"ND 58332
(48.083421, -99.731246)",3
1385524,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Pompano Beach,FL,33062,"FL 33062
(26.238147, -80.095452)",31
1385557,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Mcalester,OK,74501,"OK 74501
(34.9256, -95.831658)",20
1385591,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Forest Hills,NY,11375,"NY 11375
(40.720456, -73.84577)",48
1385659,,,Phone,Wired,Availability (including rural call completion),None,,None,Kosciusko,MS,39090,"MS 39090
(33.011121, -89.537967)",33
1385700,,,Phone,Wired,Availability (including rural call completion),None,,None,Gaston,OR,97119,"OR 97119
(45.465361, -123.250327)",12
1385791,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Cincinnati,OH,45255,"OH 45255
(39.062442, -84.327375)",39
1385797,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,New Windsor,NY,12553,"NY 12553-8011
(41.459968, -74.032122)",48
1385814,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Winter Park,FL,32789,"FL 32789
(28.598286, -81.354485)",31
1385956,,,Phone,Internet (VOIP),Availability (including rural call completion),None,,None,Lyman,SC,29365,"SC 29365
(34.976147, -82.160398)",34
1385967,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Carp Lake,MI,49718,"MI 49718
(45.713136, -84.815467)",50
1385981,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Walnut Creek,CA,94598,"CA 94598
(37.916331, -122.020165)",8
1385987,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Louisville,KY,40212,"KY 40212
(38.265993, -85.802497)",37
1386003,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Greensboro,NC,27406,"NC 27406
(36.011695, -79.772104)",38
1386021,,,Phone,Wired,Availability (including rural call completion),None,,None,Sarasota,FL,34235,"FL 34235
(27.365559, -82.481525)",31
1386038,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,New York,NY,10011,"NY 10011
(40.741625, -74.000479)",47
1386092,,,Phone,Internet (VOIP),Availability (including rural call completion),None,,None,West Caldwell,NJ,07006,"NJ 07006
(40.851342, -74.276615)",47
1386114,,,Phone,Wired,Availability (including rural call completion),None,,None,Houston,TX,77047,"TX 77047
(29.611857, -95.3834)",24
1386142,,,Phone,Wired,Availability (including rural call completion),None,,None,Jacksonville Beach,FL,32250,"FL 32250
(30.28188, -81.405122)",31
1386168,,,Phone,Wired,Availability (including rural call completion),None,,None,Flushing,NY,11354,"NY 11354
(40.768432, -73.826093)",48
1386225,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Oakland,CA,94610,"CA 94610
(37.8118, -122.240335)",8
1386308,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Arecibo,PA,00614,"PA 00614
(18.470438, -66.722277)",
1386317,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Ny,NY,20850,"NY 20850
(39.092462, -77.178614)",46
1386359,,,Phone,Wired,Availability (including rural call completion),None,,None,Middleriver,MD,21220,"MD 21220
(39.342075, -76.409498)",46
1386376,,,Phone,Wired,Availability (including rural call completion),None,,None,Delray Beach,FL,33484,"FL 33484
(26.45349, -80.133888)",31
1386383,,,Phone,Wired,Availability (including rural call completion),None,,None,Bridgewater,NJ,08807,"NJ 08807
(40.593467, -74.625191)",47
1386384,,,Phone,,Availability (including rural call completion),None,,None,,,None,,
1386434,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Isabella,PR,00662,"PR 00662
(18.471571, -67.0164)",
1386605,,,Phone,Internet (VOIP),Availability (including rural call completion),None,,None,Grandview,MO,64030,"MO 64030
(38.881062, -94.521809)",18
1386647,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Mexico,MO,65265,"MO 65265
(39.186525, -91.881761)",18
1386660,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Maxwell,TX,78656,"TX 78656
(29.895024, -97.816101)",24
1386709,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Denver,CO,80221,"CO 80221
(39.817822, -105.009312)",9
1386795,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Los Angeles,CA,90019,"CA 90019
(34.048752, -118.340015)",8
1386800,,,Phone,Wired,Availability (including rural call completion),None,,None,Jersey City,NJ,07305,"NJ 07305
(40.70019, -74.087064)",47
1386893,,,Phone,Wired,Availability (including rural call completion),None,,None,Gray,TN,37615,"TN 37615
(36.401418, -82.451572)",40
1386959,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,New Lebanon,NY,12125,"NY 12125
(42.474057, -73.401536)",48
1387271,,,Phone,Wired,Availability (including rural call completion),None,,None,Los Angeles,CA,90036,"CA 90036
(34.069624, -118.349681)",8
1387353,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,San Francisco,CA,94110,"CA 94110
(37.749202, -122.41575)",8
1387432,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Timpson,TX,75975,"TX 75975
(31.871615, -94.393)",24
1387481,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Saline,LA,71070,"LA 71070
(32.109736, -92.981205)",23
1387501,,,Phone,Wired,Availability (including rural call completion),None,,None,Reidsville,NC,27320,"NC 27320
(36.34589, -79.667981)",38
1387553,,,Phone,Wired,Availability (including rural call completion),None,,None,Jonesborough,TN,37659,"TN 37659
(36.296566, -82.499086)",40
1387590,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Bakersfield,CA,93313,"CA 93313
(35.221076, -119.048751)",8
1387688,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,West Columbia,SC,29172,"SC 29172
(33.905788, -81.081445)",34
1387787,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Hallandale Beach,FL,33009,"FL 33009
(25.985727, -80.15054)",31
1387857,,,Phone,Wired,Availability (including rural call completion),None,,None,Burson,CA,95225,"CA 95225
(38.183282, -120.889747)",8
1387954,,,Phone,Wired,Availability (including rural call completion),None,,None,Granada Hills,CA,91344,"CA 91344
(34.28183, -118.502684)",8
1387978,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Portland,OR,97266,"OR 97266
(45.482832, -122.560119)",12
1388107,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Wesalco,TX,78596,"TX 78596
(26.165769, -97.987803)",24
1388151,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Falcon,MO,65470,"MO 65470
(37.55481, -92.388677)",18
1388157,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Dallas,GA,30157,"GA 30157
(33.895937, -84.838499)",32
1388266,,,Phone,Wired,Availability (including rural call completion),None,,None,College Park,GA,30349,"GA 30349
(33.617723, -84.514783)",32
1388272,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Louisville,KY,40219,"KY 40219
(38.140236, -85.682853)",37
1388274,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Grand Blanc,MI,48439,"MI 48439
(42.921221, -83.633645)",50
1388376,,,Phone,Wireless (cell phone/other mobile device),Availability (including rural call completion),None,,None,Orangeburg,SC,29116,"SC 29116
(33.49, -80.86)",34
