"contactdate","beat","race","gender","encountertype","reasonforencounter","search","typeofsearch","resultofsearch","resultofencounter","intelligenceledfactor"
"2016-01-01T00:00:00.000","07X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-01T00:00:00.000","30X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-01T00:00:00.000","04X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","26Y","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","02X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","10X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","02X","Hispanic","Male","Vehicle","Traffic Violation","true","Probation/Parole","Other Weapons - Returned","FI Report",
"2016-01-02T00:00:00.000","02X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","26Y","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","19X","White","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-02T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","true","Probable Cause","Other Weapons - Returned","FI Report",
"2016-01-02T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","true","Probable Cause","None","FI Report",
"2016-01-02T00:00:00.000","02Y","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","26X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","17X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","11X","Afr American","Female","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-02T00:00:00.000","11X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Felony Arrest",
"2016-01-02T00:00:00.000","11X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Felony Arrest",
"2016-01-02T00:00:00.000","23X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","26X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","Citation",
"2016-01-02T00:00:00.000","27Y","Other","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","19X","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","27Y","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","32Y","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","23X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","23X","Other","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","05X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","02Y","Afr American","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","03X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","08X","Afr American","Male","Pedestrian","Reasonable Suspicion","true","Probation/Parole","Yes","Misdemeanor Arrest",
"2016-01-02T00:00:00.000","11X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","03X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","18X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","10Y","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","27Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","19X","Afr American","Female","Pedestrian","Probable Cause","true","Probable Cause","None","Misdemeanor Arrest",
"2016-01-02T00:00:00.000","19X","Afr American","Female","Pedestrian","Probable Cause","true","Weapons","None","Citation",
"2016-01-02T00:00:00.000","19X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-02T00:00:00.000","06X","Afr American","Male","Pedestrian","Probable Cause","true","Incident to Arrest","Other Weapons - Returned","Felony Arrest",
"2016-01-02T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","12Y","Asian","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","12Y","Asian","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","17X","Other","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","14X","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","17Y","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","19X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","27Y","Other","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","24X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Misdemeanor Arrest",
"2016-01-02T00:00:00.000","05Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","26X","Afr American","Female","Vehicle","Traffic Violation","true","Incident to Arrest","Yes","Misdemeanor Arrest",
"2016-01-02T00:00:00.000","26X","White","Male","Vehicle","Traffic Violation","true","Weapons","Yes","Misdemeanor Arrest",
"2016-01-02T00:00:00.000","18X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-24T00:00:00.000","10Y","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-02T00:00:00.000","26X","Afr American","Male","Bicycle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","27Y","Afr American","Male","Pedestrian","Probable Cause","true","Probation/Parole","None","Warning",
"2016-01-02T00:00:00.000","23X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","01X","White","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","10Y","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","01X","White","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","30Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","24X","Afr American","Male","Pedestrian","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","08X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","01X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","01X","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","24X","Hispanic","Male","Vehicle","Traffic Violation","true","Inventory","None","Citation",
"2016-01-02T00:00:00.000","07X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","23X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Other Weapons - Returned","Citation",
"2016-01-02T00:00:00.000","05X","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","25X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","29X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","05X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","true","Incident to Arrest","None","Misdemeanor Arrest",
"2016-01-02T00:00:00.000","10Y","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Yes","Warning",
"2016-01-02T00:00:00.000","02X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","02Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","18X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","09X","White","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","30X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","05X","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","09X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","03X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","26X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","20X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","30X","Hispanic","Male","Vehicle","Traffic Violation","true","Weapons","None","FI Report",
"2016-01-02T00:00:00.000","23X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","20X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","23X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","06X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","11X","White","Male","Pedestrian","Probable Cause","false","No","No","FI Report",
"2016-01-02T00:00:00.000","26X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","04X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","23X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","07X","Afr American","Male","Pedestrian","Traffic Violation","true","Incident to Arrest","None","Warning",
"2016-01-02T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-02T00:00:00.000","19X","Other","Female","Pedestrian","Reasonable Suspicion","false","No","No","FI Report",
"2016-01-02T00:00:00.000","15X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-02T00:00:00.000","06X","Asian","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-02T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","06X","White","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","23X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Felony Arrest",
"2016-01-03T00:00:00.000","07X","White","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","03Y","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","23X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","06X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","19X","Other","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","08X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Misdemeanor Arrest",
"2016-01-03T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","true","Incident to Arrest","None","Misdemeanor Arrest",
"2016-01-03T00:00:00.000","15X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","05Y","Other","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","08X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-03T00:00:00.000","20X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","14X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","Citation",
"2016-01-03T00:00:00.000","14X","Afr American","Male","Vehicle","Traffic Violation","true","Weapons","None","Citation",
"2016-01-03T00:00:00.000","23X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","10X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","Citation",
"2016-01-03T00:00:00.000","12X","Asian","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","23X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-03T00:00:00.000","11X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Citation",
"2016-01-03T00:00:00.000","11X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","03X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","27Y","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","30Y","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","Warning",
"2016-01-03T00:00:00.000","23X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","10Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","11X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Citation",
"2016-01-03T00:00:00.000","23X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","12X","Afr American","Male","Bicycle","Traffic Violation","true","Probation/Parole","None","Warning",
"2016-01-03T00:00:00.000","04X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","27Y","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","26X","Hispanic","Male","Bicycle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","26X","Afr American","Male","Vehicle","Traffic Violation","true","Incident to Arrest","None","Felony Arrest",
"2016-01-03T00:00:00.000","34X","Other","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","26X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","22Y","Afr American","Female","Vehicle","Reasonable Suspicion","true","Weapons","Yes","Citation",
"2016-01-03T00:00:00.000","22Y","Afr American","Male","Vehicle","Reasonable Suspicion","true","Weapons","Yes","Citation",
"2016-01-03T00:00:00.000","22Y","Afr American","Female","Vehicle","Reasonable Suspicion","true","Weapons","Yes","FI Report",
"2016-01-03T00:00:00.000","34X","Afr American","Female","Vehicle","Traffic Violation","true","Probable Cause","None","Citation",
"2016-01-03T00:00:00.000","26X","White","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","09X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","20X","Hispanic","Male","Vehicle","Probable Cause","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-03T00:00:00.000","12Y","White","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","12X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","34X","Afr American","Male","Pedestrian","Probable Cause","true","Probable Cause","None","FI Report",
"2016-01-03T00:00:00.000","09X","White","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","16X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","20X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","20X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","23X","Hispanic","Male","Pedestrian","Reasonable Suspicion","false","No","No","FI Report",
"2016-01-03T00:00:00.000","18X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","17X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","08X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","21X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","None","FI Report",
"2016-01-03T00:00:00.000","19X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
"2016-01-03T00:00:00.000","21X","Hispanic","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","20X","Hispanic","Male","Pedestrian","Reasonable Suspicion","false","No","No","FI Report",
"2016-01-03T00:00:00.000","17Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Other Weapons - Returned","Citation",
"2016-01-03T00:00:00.000","33X","Afr American","Male","Vehicle","Probable Cause","false","No","No","FI Report",
"2016-01-03T00:00:00.000","07X","Afr American","Female","Vehicle","Traffic Violation","true","Incident to Arrest","Other Weapons - Returned","Misdemeanor Arrest",
"2016-01-03T00:00:00.000","26X","Afr American","Male","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Felony Arrest",
"2016-01-03T00:00:00.000","26X","Afr American","Female","Vehicle","Traffic Violation","true","Incident to Arrest","Yes","Felony Arrest",
"2016-01-03T00:00:00.000","23X","Hispanic","Female","Vehicle","Traffic Violation","true","Probation/Parole","Yes","Warning",
"2016-01-03T00:00:00.000","19X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","33X","Afr American","Male","Vehicle","Traffic Violation","true","Inventory","Other Weapons - Returned","Citation",
"2016-01-03T00:00:00.000","26Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","26X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","07X","Afr American","Male","Vehicle","Traffic Violation","true","Probable Cause","Other Weapons - Returned","Citation",
"2016-01-03T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","12X","Afr American","Male","Bicycle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","27X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","10Y","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","12X","Afr American","Female","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-03T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Misdemeanor Arrest",
"2016-01-03T00:00:00.000","02X","Afr American","Male","Vehicle","Traffic Violation","true","Incident to Arrest","Yes","Misdemeanor Arrest",
"2016-01-03T00:00:00.000","23X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Citation",
"2016-01-03T00:00:00.000","15X","Hispanic","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","24X","Asian","Male","Vehicle","Traffic Violation","true","Inventory","None","Citation",
"2016-01-04T00:00:00.000","10Y","Afr American","Female","Vehicle","Traffic Violation","true","Probable Cause","Yes","Citation",
"2016-01-04T00:00:00.000","05X","Afr American","Male","Vehicle","Traffic Violation","false","No","No","Warning",
"2016-01-04T00:00:00.000","07X","Other","Male","Vehicle","Traffic Violation","false","No","No","FI Report",
