Issue Date,Permit Number,Inspection,LRSN,Inspector,Type,Application Status Closed,Permit Status,Location,ZIP Code,Zip Codes
07/06/2016,E16-00688,INS-0028213-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 17B
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/06/2016,E16-00689,INS-0028226-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 2H
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/06/2016,E16-00690,INS-0028242-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 31C
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/06/2016,E16-00691,INS-0028251-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 11H
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/06/2016,E16-00692,INS-0028294-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 24C
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/06/2016,E16-00692,INS-0030635-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 24C
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/06/2016,E16-00695,INS-0028466-16,3004104,James Howard,EL - Final,Yes,Finaled,"2 LANGSTON BLVD
HAMPTON, VA 23666
(37.02711, -76.402802)",23666,13595
07/06/2016,E16-00696,INS-0037014-16,3004716,Steve Bailey,EL - Final,Yes,Finaled,"2 CORNELIUS DR
HAMPTON, VA 23666
(37.033552, -76.396737)",23666,13595
07/06/2016,E16-00696,INS-0028471-16,3004716,Steve Bailey,EL - Final,Yes,Finaled,"2 CORNELIUS DR
HAMPTON, VA 23666
(37.033552, -76.396737)",23666,13595
07/06/2016,E16-00696,INS-0034661-16,3004716,Steve Bailey,EL - Final,Yes,Finaled,"2 CORNELIUS DR
HAMPTON, VA 23666
(37.033552, -76.396737)",23666,13595
07/06/2016,E16-00696,INS-0033258-16,3004716,Steve Bailey,EL - Final,Yes,Finaled,"2 CORNELIUS DR
HAMPTON, VA 23666
(37.033552, -76.396737)",23666,13595
07/06/2016,M16-00712,INS-0028336-16,2002815,Ricky Hatcher,MECH - Final,Yes,Finaled,"29 TRAIL ST
HAMPTON, VA 23669
(37.012628, -76.349549)",23669,13925
07/06/2016,P16-00488,INS-0028441-16,8001108,Ricky Hatcher,PL - Final,Yes,Finaled,"27 HUFFMAN DR
HAMPTON, VA 23669
(37.039297, -76.344779)",23669,13925
07/06/2016,P16-00488,INS-0028444-16,8001108,Ricky Hatcher,PL - Final,No,Finaled,"27 HUFFMAN DR
HAMPTON, VA 23669
(37.039297, -76.344779)",23669,13925
07/07/2016,B16-00424,INS-0015789-16,7001360,Gary Willis,BLD - Final,Yes,Finaled,"15 COLISEUM XING
HAMPTON, VA 23666
(37.046986, -76.39261)",23666,13595
07/07/2016,E16-00697,INS-0028551-16,12004434,Steve Bailey,EL - Final,No,Issued,"1905 KENSINGTON DR
HAMPTON, VA 23663
(37.040825, -76.313627)",23663,13190
07/07/2016,E16-00698,INS-0028570-16,4004576,Steve Bailey,EL - Final,No,Issued,"53 BROGDEN LN
HAMPTON, VA 23666
(37.055647, -76.432371)",23666,13595
07/07/2016,E16-00699,INS-0028616-16,8005719,Aaron Greene,EL - Final,Yes,Finaled,"148 DOOLITTLE RD APT. 24
HAMPTON, VA 23669
(37.044545, -76.358698)",23669,13925
07/07/2016,E16-00699,INS-0028774-16,8005719,Aaron Greene,EL - Final,Yes,Finaled,"148 DOOLITTLE RD APT. 24
HAMPTON, VA 23669
(37.044545, -76.358698)",23669,13925
07/07/2016,E16-00701,INS-0046713-16,13004336,Steve Bailey,EL - Final,Yes,Finaled,"261 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,E16-00701,INS-0028669-16,13004336,Steve Bailey,EL - Final,Yes,Finaled,"261 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,E16-00702,INS-0049144-16,13004337,Steve Bailey,EL - Final,Yes,Finaled,"265 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,E16-00702,INS-0050180-16,13004337,Steve Bailey,EL - Final,Yes,Finaled,"265 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,E16-00702,INS-0028683-16,13004337,Steve Bailey,EL - Final,Yes,Finaled,"265 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,E16-00703,INS-0028735-16,4001282,James Howard,EL - Final,Yes,Finaled,"714 ERSKINE ST
HAMPTON, VA 23666
(37.053116, -76.422911)",23666,13595
07/07/2016,M16-00602,INS-0024566-16,12004070,Tom Jones,MECH - Final,Yes,Finaled,"1979 E PEMBROKE AVE
HAMPTON, VA 23663
(37.040032, -76.305504)",23663,13190
07/07/2016,M16-00716,INS-0028697-16,13000606,Tom Jones,MECH - Final,Yes,Finaled,"6 GIBBS CT
HAMPTON, VA 23664
(37.076597, -76.291669)",23664,13578
07/07/2016,M16-00717,INS-0029421-16,5000988,Tom Jones,MECH - Final,Yes,Finaled,"7 ASHMONT CIR
HAMPTON, VA 23666
(37.08578, -76.430482)",23666,13595
07/07/2016,M16-00717,INS-0028742-16,5000988,Tom Jones,MECH - Final,Yes,Finaled,"7 ASHMONT CIR
HAMPTON, VA 23666
(37.08578, -76.430482)",23666,13595
07/07/2016,P16-00489,INS-0028647-16,13004337,Ricky Hatcher,PL - Final,Yes,Finaled,"265 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,P16-00489,INS-0028650-16,13004337,Ricky Hatcher,PL - Final,No,Finaled,"265 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,P16-00490,INS-0028676-16,13004336,Ricky Hatcher,PL - Final,Yes,Finaled,"261 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,P16-00490,INS-0028673-16,13004336,Ricky Hatcher,PL - Final,No,Finaled,"261 50TH ST
HAMPTON, VA 23661",23661,
07/07/2016,P16-00491,INS-0028745-16,2000986,Ricky Hatcher,PL - Final,No,Finaled,"377 LINCOLN ST
HAMPTON, VA 23669
(37.02731, -76.355058)",23669,13925
07/07/2016,P16-00491,INS-0028748-16,2000986,Ricky Hatcher,PL - Final,Yes,Finaled,"377 LINCOLN ST
HAMPTON, VA 23669
(37.02731, -76.355058)",23669,13925
07/08/2016,B16-00726,INS-0028657-16,3003746,Robert Noble,BLD - Final,Yes,Finaled,"207 HICKORY HILL RD
HAMPTON, VA 23666
(37.028394, -76.411038)",23666,13595
07/08/2016,B16-00726,INS-0029179-16,3003746,Robert Noble,BLD - Final,Yes,Finaled,"207 HICKORY HILL RD
HAMPTON, VA 23666
(37.028394, -76.411038)",23666,13595
07/08/2016,E16-00704,INS-0028790-16,6000828,Gary Willis,EL - Final,No,Issued,"20 POTTER LN
HAMPTON, VA 23666
(37.070456, -76.375421)",23666,13595
07/08/2016,E16-00706,INS-0028833-16,13004329,Steve Bailey,EL - Final,No,Issued,"1615 KECOUGHTAN RD
HAMPTON, VA 23661
(36.999298, -76.385321)",23661,13187
07/08/2016,E16-00707,INS-0028921-16,3003476,Steve Bailey,EL - Final,Yes,Finaled,"25 TALLWOOD DR
HAMPTON, VA 23666
(37.033182, -76.410615)",23666,13595
07/08/2016,M16-00690,INS-0027134-16,10000759,Dale Green,MECH - Final,Yes,Finaled,"113 GRAND VIEW DR
HAMPTON, VA 23664
(37.075879, -76.277046)",23664,13578
07/08/2016,M16-00718,INS-0029068-16,3001953,Ricky Hatcher,MECH - Final,Yes,Finaled,"306 SOURWOOD DR
HAMPTON, VA 23666
(37.0293, -76.428068)",23666,13595
07/08/2016,M16-00718,INS-0028793-16,3001953,Ricky Hatcher,MECH - Final,Yes,Finaled,"306 SOURWOOD DR
HAMPTON, VA 23666
(37.0293, -76.428068)",23666,13595
07/08/2016,M16-00719,INS-0028877-16,3001358,Robert Noble,MECH - Final,No,Issued,"12 LYFORD KY UNIT A
HAMPTON, VA 23666
(37.035376, -76.42099)",23666,13595
07/08/2016,M16-00720,INS-0028880-16,2000986,Ricky Hatcher,MECH - Final,Yes,Finaled,"377 LINCOLN ST
HAMPTON, VA 23669
(37.02731, -76.355058)",23669,13925
07/08/2016,P16-00492,INS-0028784-16,1005351,Ricky Hatcher,PL - Final,Yes,Finaled,"126 CHESTERFIELD RD
HAMPTON, VA 23661
(37.000947, -76.377204)",23661,13187
07/11/2016,B16-00739,INS-0029027-16,12006016,Gary Willis,BLD - Final,Yes,Finaled,"35 AMBROSE LN
HAMPTON, VA 23663
(37.035799, -76.30699)",23663,13190
07/11/2016,B16-00739,INS-0032339-16,12006016,Gary Willis,BLD - Final,Yes,Finaled,"35 AMBROSE LN
HAMPTON, VA 23663
(37.035799, -76.30699)",23663,13190
07/11/2016,B16-00740,INS-0029115-16,7000384,Robert Noble,BLD - Final,Yes,Finaled,"37 N GREENFIELD AVE
HAMPTON, VA 23666
(37.051149, -76.372965)",23666,13595
07/11/2016,B16-00740,INS-0047964-16,7000384,Robert Noble,BLD - Final,Yes,Finaled,"37 N GREENFIELD AVE
HAMPTON, VA 23666
(37.051149, -76.372965)",23666,13595
07/11/2016,E16-00710,INS-0029084-16,3001358,James Howard,EL - Final,Yes,Finaled,"12 LYFORD KY UNIT A
HAMPTON, VA 23666
(37.035376, -76.42099)",23666,13595
07/11/2016,E16-00710,INS-0041329-16,3001358,James Howard,EL - Final,Yes,Finaled,"12 LYFORD KY UNIT A
HAMPTON, VA 23666
(37.035376, -76.42099)",23666,13595
07/11/2016,E16-00711,INS-0048523-16,7000384,Aaron Greene,EL - Final,Yes,Finaled,"37 N GREENFIELD AVE
HAMPTON, VA 23666
(37.051149, -76.372965)",23666,13595
07/11/2016,E16-00711,INS-0048456-16,7000384,Aaron Greene,EL - Final,Yes,Finaled,"37 N GREENFIELD AVE
HAMPTON, VA 23666
(37.051149, -76.372965)",23666,13595
07/11/2016,E16-00711,INS-0049321-16,7000384,Aaron Greene,EL - Final,Yes,Finaled,"37 N GREENFIELD AVE
HAMPTON, VA 23666
(37.051149, -76.372965)",23666,13595
07/11/2016,E16-00712,INS-0042832-16,1005495,Steve Bailey,EL - Final,Yes,Finaled,"122 POCAHONTAS PL
HAMPTON, VA 23661
(37.001531, -76.376216)",23661,13187
07/11/2016,E16-00712,INS-0029135-16,1005495,Steve Bailey,EL - Final,Yes,Finaled,"122 POCAHONTAS PL
HAMPTON, VA 23661
(37.001531, -76.376216)",23661,13187
07/11/2016,E16-00713,INS-0029149-16,12000493,Aaron Greene,EL - Final,No,Issued,"9 S BOXWOOD ST
HAMPTON, VA 23669
(37.03226, -76.332461)",23669,13925
07/11/2016,E16-00714,INS-0029162-16,6000848,James Howard,EL - Final,Yes,Finaled,"18 KLICH DR
HAMPTON, VA 23666
(37.08449, -76.382756)",23666,13595
07/11/2016,E16-00715,INS-0029194-16,4002477,James Howard,EL - Final,No,Finaled,"151 MIDDLEBERG HUNT RD
HAMPTON, VA 23666
(37.048694, -76.414503)",23666,13595
07/11/2016,E16-00715,INS-0029192-16,4002477,James Howard,EL - Final,Yes,Finaled,"151 MIDDLEBERG HUNT RD
HAMPTON, VA 23666
(37.048694, -76.414503)",23666,13595
07/11/2016,M16-00721,INS-0029101-16,4000703,Ricky Hatcher,MECH - Final,Yes,Finaled,"1021 BIG BETHEL RD
HAMPTON, VA 23666
(37.047476, -76.430006)",23666,13595
07/11/2016,P16-00494,INS-0029097-16,4000703,Ricky Hatcher,PL - Final,Yes,Finaled,"1021 BIG BETHEL RD
HAMPTON, VA 23666
(37.047476, -76.430006)",23666,13595
07/12/2016,B16-00745,INS-0029277-16,7001360,Robert Noble,BLD - Final,Yes,Finaled,"3 COLISEUM XING
HAMPTON, VA 23666
(37.046771, -76.392601)",23666,13595
07/12/2016,B16-00747,INS-0029292-16,7001360,Robert Noble,BLD - Final,Yes,Finaled,"4 COLISEUM XING
HAMPTON, VA 23666
(37.046771, -76.392601)",23666,13595
07/12/2016,B16-00748,INS-0029302-16,7001360,Robert Noble,BLD - Final,Yes,Finaled,"5 COLISEUM XING
HAMPTON, VA 23666
(37.046807, -76.392602)",23666,13595
07/12/2016,B16-00749,INS-0029311-16,7001360,Robert Noble,BLD - Final,Yes,Finaled,"97 COLISEUM XING
HAMPTON, VA 23666
(37.048106, -76.39226)",23666,13595
07/12/2016,B16-00750,INS-0030477-16,8000133,Robert Noble,BLD - Final,Yes,Finaled,"204 ALBERT E SIMPSON ST
HAMPTON, VA 23669
(37.03597, -76.353947)",23669,13925
07/12/2016,B16-00750,INS-0029431-16,8000133,Robert Noble,BLD - Final,Yes,Finaled,"204 ALBERT E SIMPSON ST
HAMPTON, VA 23669
(37.03597, -76.353947)",23669,13925
07/12/2016,E16-00716,INS-0029259-16,13000606,Aaron Greene,EL - Final,No,Issued,"6 GIBBS CT
HAMPTON, VA 23664
(37.076597, -76.291669)",23664,13578
07/12/2016,E16-00718,INS-0036931-16,13000929,Aaron Greene,EL - Final,Yes,Finaled,"113 COLISEUM XING
HAMPTON, VA 23666
(37.048355, -76.392327)",23666,13595
07/12/2016,E16-00718,INS-0029388-16,13000929,Aaron Greene,EL - Final,Yes,Finaled,"113 COLISEUM XING
HAMPTON, VA 23666
(37.048355, -76.392327)",23666,13595
07/12/2016,E16-00718,INS-0031968-16,13000929,Aaron Greene,EL - Final,Yes,Finaled,"113 COLISEUM XING
HAMPTON, VA 23666
(37.048355, -76.392327)",23666,13595
07/12/2016,M16-00725,INS-0029520-16,3000236,Tom Jones,MECH - Final,Yes,Finaled,"5122 GOLDSBORO DR APT. 2
HAMPTON, VA 23605
(37.032043, -76.44367)",23605,19168
07/12/2016,M16-00725,INS-0029576-16,3000236,Tom Jones,MECH - Final,Yes,Finaled,"5122 GOLDSBORO DR APT. 2
HAMPTON, VA 23605
(37.032043, -76.44367)",23605,19168
07/12/2016,P16-00495,INS-0029237-16,12006790,Jones Davis,PL - Final,No,Issued,"205 BUCKROE AVE
HAMPTON, VA 23664
(37.042797, -76.292595)",23664,13578
07/12/2016,P16-00495,INS-0029234-16,12006790,Jones Davis,PL - Final,No,Issued,"205 BUCKROE AVE
HAMPTON, VA 23664
(37.042797, -76.292595)",23664,13578
07/12/2016,P16-00496,INS-0029398-16,13002540,Ricky Hatcher,PL - Final,No,Finaled,"11 HARMONY CT
HAMPTON, VA 23666
(37.064491, -76.389021)",23666,13595
07/12/2016,P16-00496,INS-0029401-16,13002540,Ricky Hatcher,PL - Final,Yes,Finaled,"11 HARMONY CT
HAMPTON, VA 23666
(37.064491, -76.389021)",23666,13595
07/12/2016,P16-00497,INS-0029407-16,2003238,Ricky Hatcher,PL - Final,Yes,Finaled,"236 N KING ST
HAMPTON, VA 23669
(37.028812, -76.344993)",23669,13925
07/13/2016,E16-00644,INS-0026680-16,13002295,James Howard,EL - Final,Yes,Finaled,"3961 KILGORE AVE
HAMPTON, VA 23666
(37.043595, -76.391391)",23666,13595
07/13/2016,E16-00644,INS-0044507-16,13002295,James Howard,EL - Final,Yes,Finaled,"3961 KILGORE AVE
HAMPTON, VA 23666
(37.043595, -76.391391)",23666,13595
07/13/2016,E16-00720,INS-0034356-16,7001908,James Howard,EL - Final,Yes,Finaled,"1420 PAUL JACK DR
HAMPTON, VA 23666
(37.056793, -76.397986)",23666,13595
07/13/2016,E16-00720,INS-0029705-16,7001908,James Howard,EL - Final,Yes,Finaled,"1420 PAUL JACK DR
HAMPTON, VA 23666
(37.056793, -76.397986)",23666,13595
07/13/2016,E16-00721,INS-0029737-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 17F
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/13/2016,E16-00721,INS-0030636-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR APT. 17F
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/13/2016,E16-00722,INS-0029746-16,3000235,James Howard,EL - Final,Yes,Finaled,"5109 GOLDSBORO DR Apt. 2C
HAMPTON, VA 23605
(37.03167, -76.442041)",23605,19168
07/13/2016,E16-00724,INS-0029802-16,8005241,Steve Bailey,EL - Final,Yes,Finaled,"19 KINGSLEE LN
HAMPTON, VA 23669
(37.057681, -76.345357)",23669,13925
07/13/2016,E16-00725,INS-0029807-16,10000569,Aaron Greene,EL - Final,No,Issued,"369 DANDY HAVEN RD
HAMPTON, VA 23664
(37.093202, -76.296738)",23664,13578
07/13/2016,M16-00726,INS-0029546-16,13004125,Tom Jones,MECH - Final,Yes,Finaled,"2121 PRIDGEN RD
HAMPTON, VA 23663
(37.050565, -76.306274)",23663,13190
07/13/2016,M16-00726,INS-0029548-16,13004125,Tom Jones,MECH - Final,No,Finaled,"2121 PRIDGEN RD
HAMPTON, VA 23663
(37.050565, -76.306274)",23663,13190
07/13/2016,M16-00727,INS-0029613-16,13004133,Tom Jones,MECH - Final,No,Finaled,"2118 PRIDGEN RD
HAMPTON, VA 23663
(37.050469, -76.306177)",23663,13190
07/13/2016,M16-00727,INS-0029611-16,13004133,Tom Jones,MECH - Final,Yes,Finaled,"2118 PRIDGEN RD
HAMPTON, VA 23663
(37.050469, -76.306177)",23663,13190
07/13/2016,M16-00728,INS-0029616-16,13004133,Tom Jones,MECH - Final,No,Issued,"2112 PRIDGEN RD
HAMPTON, VA 23663
(37.050258, -76.305961)",23663,13190
07/13/2016,M16-00729,INS-0029621-16,13004133,Tom Jones,MECH - Final,No,Issued,"2108 PRIDGEN RD
HAMPTON, VA 23663
(37.050137, -76.305836)",23663,13190
07/13/2016,M16-00730,INS-0029630-16,13004133,Tom Jones,MECH - Final,Yes,Finaled,"2106 PRIDGEN RD
HAMPTON, VA 23663
(37.050076, -76.305774)",23663,13190
07/13/2016,M16-00731,INS-0029634-16,13004133,Tom Jones,MECH - Final,No,Issued,"2100 PRIDGEN RD
HAMPTON, VA 23663
(37.049877, -76.305571)",23663,13190
07/13/2016,M16-00734,INS-0029674-16,1007178,Ricky Hatcher,MECH - Final,Yes,Finaled,"327 LASALLE AVE
HAMPTON, VA 23661
(37.013591, -76.360254)",23661,13925
07/13/2016,P16-00498,INS-0029700-16,13002295,Ricky Hatcher,PL - Final,Yes,Finaled,"3985 KILGORE AVE
HAMPTON, VA 23666
(37.043625, -76.391397)",23666,13595
07/14/2016,B16-00641,INS-0044768-16,11001809,Jones Davis,BLD - Final,Yes,Finaled,"2115 ANDREWS BLVD
HAMPTON, VA 23663
(37.047015, -76.30954)",23663,13190
07/14/2016,B16-00641,INS-0025064-16,11001809,Jones Davis,BLD - Final,Yes,Finaled,"2115 ANDREWS BLVD
HAMPTON, VA 23663
(37.047015, -76.30954)",23663,13190
07/14/2016,B16-00662,INS-0025193-16,12003987,Jones Davis,BLD - Final,Yes,Finaled,"100 IRELAND ST
HAMPTON, VA 23663
(37.035161, -76.313865)",23663,13190
07/14/2016,E16-00723,INS-0031541-16,13001134,Aaron Greene,EL - Final,Yes,Finaled,"7 OAKVILLE RD
HAMPTON, VA 23669
(37.065118, -76.342351)",23669,13925
07/14/2016,E16-00723,INS-0029792-16,13001134,Aaron Greene,EL - Final,No,Finaled,"7 OAKVILLE RD
HAMPTON, VA 23669
(37.065118, -76.342351)",23669,13925
07/14/2016,E16-00723,INS-0029790-16,13001134,Aaron Greene,EL - Final,Yes,Finaled,"7 OAKVILLE RD
HAMPTON, VA 23669
(37.065118, -76.342351)",23669,13925
07/14/2016,E16-00726,INS-0029836-16,2003238,Steve Bailey,EL - Final,Yes,Finaled,"236 N KING ST
HAMPTON, VA 23669
(37.028812, -76.344993)",23669,13925
07/14/2016,E16-00728,INS-0029896-16,13002295,James Howard,EL - Final,Yes,Finaled,"3985 KILGORE AVE
HAMPTON, VA 23666
(37.043625, -76.391397)",23666,13595
07/14/2016,E16-00729,INS-0029922-16,8005409,Aaron Greene,EL - Final,Yes,Finaled,"14 SINCLAIR RD
HAMPTON, VA 23669
(37.053888, -76.34858)",23669,13925
07/14/2016,E16-00732,INS-0029988-16,8001037,Steve Bailey,EL - Final,Yes,Finaled,"8 KNOX PL
HAMPTON, VA 23669
(37.042524, -76.344387)",23669,13925
07/14/2016,P16-00499,INS-0029845-16,4004384,Tom Jones,PL - Final,No,Finaled,"3 KETTERING LN
HAMPTON, VA 23666
(37.066583, -76.423279)",23666,13595
07/14/2016,P16-00499,INS-0032151-16,4004384,Tom Jones,PL - Final,Yes,Finaled,"3 KETTERING LN
HAMPTON, VA 23666
(37.066583, -76.423279)",23666,13595
07/14/2016,P16-00500,INS-0029931-16,12003987,Tom Jones,PL - Final,Yes,Finaled,"100 IRELAND ST
HAMPTON, VA 23663
(37.035161, -76.313865)",23663,13190
07/15/2016,B16-00719,INS-0028315-16,12002802,Gary Willis,BLD - Final,Yes,Finaled,"217 BRYANT DR
HAMPTON, VA 23663
(37.030311, -76.316279)",23663,13190
07/15/2016,B16-00763,INS-0030007-16,4000580,Robert Noble,BLD - Final,Yes,Finaled,"1 RIDGECREST DR
HAMPTON, VA 23666
(37.043342, -76.439325)",23666,13595
07/15/2016,B16-00765,INS-0030132-16,8003552,Gary Willis,BLD - Final,Yes,Finaled,"287 CLEMWOOD PKWY
HAMPTON, VA 23669
(37.054549, -76.332046)",23669,13925
07/15/2016,E16-00733,INS-0030024-16,8002546,Aaron Greene,EL - Final,Yes,Finaled,"6 CAVALIER RD
HAMPTON, VA 23669
(37.048786, -76.346949)",23669,13925
07/15/2016,E16-00734,INS-0030047-16,12000389,Steve Bailey,EL - Final,Yes,Finaled,"24 MYRTLE ST
HAMPTON, VA 23669
(37.034293, -76.334866)",23669,13925
07/15/2016,E16-00734,INS-0008300-17,12000389,Steve Bailey,EL - Final,Yes,Finaled,"24 MYRTLE ST
HAMPTON, VA 23669
(37.034293, -76.334866)",23669,13925
07/15/2016,E16-00734,INS-0008656-17,12000389,Steve Bailey,EL - Final,Yes,Finaled,"24 MYRTLE ST
HAMPTON, VA 23669
(37.034293, -76.334866)",23669,13925
07/15/2016,E16-00735,INS-0030061-16,2001886,Steve Bailey,EL - Final,Yes,Finaled,"302 LEE ST
HAMPTON, VA 23669
(37.02262, -76.352646)",23669,13925
07/15/2016,E16-00737,INS-0035541-16,11000247,Aaron Greene,EL - Final,Yes,Finaled,"466 BEAUMONT ST
HAMPTON, VA 23669
(37.058395, -76.309105)",23669,13925
07/15/2016,E16-00738,INS-0030122-16,3005143,Steve Bailey,EL - Final,Yes,Finaled,"915 ABERDEEN RD
HAMPTON, VA 23666
(37.020105, -76.404041)",23666,13595
07/15/2016,M16-00683,INS-0026697-16,12001704,Tom Jones,MECH - Final,Yes,Finaled,"608 E MERCURY BLVD
HAMPTON, VA 23663
(37.021889, -76.318991)",23663,13190
07/15/2016,M16-00683,INS-0047383-16,12001704,Tom Jones,MECH - Final,Yes,Finaled,"608 E MERCURY BLVD
HAMPTON, VA 23663
(37.021889, -76.318991)",23663,13190
07/15/2016,M16-00739,INS-0030016-16,12003437,Tom Jones,MECH - Final,Yes,Finaled,"238 CANTON DR
HAMPTON, VA 23669
(37.0372, -76.322597)",23669,13925
07/15/2016,P16-00501,INS-0030039-16,12000389,Dale Green,PL - Final,No,Finaled,"24 MYRTLE ST
HAMPTON, VA 23669
(37.034293, -76.334866)",23669,13925
07/15/2016,P16-00501,INS-0030042-16,12000389,Dale Green,PL - Final,Yes,Finaled,"24 MYRTLE ST
HAMPTON, VA 23669
(37.034293, -76.334866)",23669,13925
