"state","agency","division","combo","address","city","state_1","zip_code","phone","fax","email","business_hours","website","oa","point_of_contact","geo_ref1","office"
"Massachusetts","MARAD","North-Atlantic Gateway","MARADNorth-Atlantic Gateway","One Bowling Green, Room 418","New York","NY","10004","(212)668-2064",,"jeffrey.flumignan@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/north-atlantic-gateway-office-new-york",,"Jeffrey Flumignan","POINT (-71.481104 42.151077)","MARAD"
"Massachusetts","FTA","Region 1","FTARegion 1 Office","55 Broadway, Suite 920","Cambridge","MA","02142","617-494-2055","617-494-2865",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-1/region-1",,,"POINT (-71.481104 42.151077)","FTA"
"Massachusetts","NHTSA","Region 1","NHTSARegion 1","55 Broadway, Kendall Square","Cambridge","MA","02142","617-494-3427","617-494-3646","Region1@dot.gov",,,,,"POINT (-71.481104 42.151077)","NHTSA"
"Massachusetts","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-71.481104 42.151077)","PHMSA"
"Massachusetts","FAA","New England Region","FAANew England Region","1200 District Ave","Burlington","MA","01803","781-238-7600","781-238-7608",,,"https://www.faa.gov/airports/new_england",,,"POINT (-71.481104 42.151077)","FAA"
"New Hampshire","FHWA","New Hampshire Division","FHWANew Hampshire","53 Pleasant Street, Suite 2200","Concord","NH","03301","(603) 228-0417","603-228-2829","NewHampshire.FHWA@fhwa.dot.gov","8:00 AM - 4:30 PM EST","https://www.fhwa.dot.gov/nhdiv","Federal Highway Administration",,"POINT (-71.57139 43.680429)","FHWA"
"New Hampshire","FMCSA","New Hampshire Division","FMCSANew Hampshire","53 Pleasant Street, Suite 3300","Concord","NH","03301","(603) 228-3112","(603) 223-0390",,,,,,"POINT (-71.57139 43.680429)","FMCSA"
"New Hampshire","MARAD","North-Atlantic Gateway","MARADNorth-Atlantic Gateway","One Bowling Green, Room 418","New York","NY","10004","(212)668-2064",,"jeffrey.flumignan@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/north-atlantic-gateway-office-new-york",,"Jeffrey Flumignan","POINT (-71.57139 43.680429)","MARAD"
"New Hampshire","FTA","Region 1","FTARegion 1 Office","55 Broadway, Suite 920","Cambridge","MA","02142","617-494-2055","617-494-2865",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-1/region-1",,,"POINT (-71.57139 43.680429)","FTA"
"New Hampshire","NHTSA","Region 1","NHTSARegion 1","55 Broadway, Kendall Square","Cambridge","MA","02142","617-494-3427","617-494-3646","Region1@dot.gov",,,,,"POINT (-71.57139 43.680429)","NHTSA"
"New Hampshire","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-71.57139 43.680429)","PHMSA"
"New Hampshire","FAA","New England Region","FAANew England Region","1200 District Ave","Burlington","MA","01803","781-238-7600","781-238-7608",,,"https://www.faa.gov/airports/new_england",,,"POINT (-71.57139 43.680429)","FAA"
"Rhode Island","FHWA","Rhode Island Division","FHWARhode Island Division","380 Westminster Street, Suite 601","Providence","RI","12903","(401) 528-4541","(401) 528-4542","RhodeIsland.FHWA@fhwa.dot.gov","8:00 AM - 4:30 PM EST","http://www.fhwa.dot.gov/ridiv/index.htm","Federal Highway Administration",,"POINT (-71.534637 41.572574)","FHWA"
"Rhode Island","FMCSA","Rhode Island Division","FMCSARhode Island Division","20 Risho Avenue, Suite E","East Providence","RI","02914","(401) 431-6010","(401) 431-6019",,,,,,"POINT (-71.534637 41.572574)","FMCSA"
"Rhode Island","MARAD","North-Atlantic Gateway","MARADNorth-Atlantic Gateway","One Bowling Green, Room 418","New York","NY","10004","(212)668-2064",,"jeffrey.flumignan@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/north-atlantic-gateway-office-new-york",,"Jeffrey Flumignan","POINT (-71.534637 41.572574)","MARAD"
"Rhode Island","FTA","Region 1","FTARegion 1 Office","55 Broadway, Suite 920","Cambridge","MA","02142","617-494-2055","617-494-2865",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-1/region-1",,,"POINT (-71.534637 41.572574)","FTA"
"Rhode Island","NHTSA","Region 1","NHTSARegion 1","55 Broadway, Kendall Square","Cambridge","MA","02142","617-494-3427","617-494-3646","Region1@dot.gov",,,,,"POINT (-71.534637 41.572574)","NHTSA"
"Rhode Island","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-71.534637 41.572574)","PHMSA"
"Rhode Island","FAA","New England Region","FAANew England Region","1200 District Ave","Burlington","MA","01803","781-238-7600","781-238-7608",,,"https://www.faa.gov/airports/new_england",,,"POINT (-71.534637 41.572574)","FAA"
"Vermont","FHWA","Vermont Division","FHWAVermont Division","87 State Street Suite 216","Montpelier","VT","05602","(802) 828-4423","(802) 828-4424","Vermont.FHWA@fhwa.dot.gov","7:30 AM - 4:00 PM EST","http://www.fhwa.dot.gov/vtdiv/index.htm","Federal Highway Administration",,"POINT (-72.662695 44.075252)","FHWA"
"Vermont","FMCSA","Vermont Division","FMCSAVermont Division","87 State Street Room 305, P O Box 338","Montpelier","VT","05601","(802) 828-4480","(802) 828-4581",,,,,,"POINT (-72.662695 44.075252)","FMCSA"
"Vermont","MARAD","North-Atlantic Gateway","MARADNorth-Atlantic Gateway","One Bowling Green, Room 418","New York","NY","10004","(212)668-2064",,"jeffrey.flumignan@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/north-atlantic-gateway-office-new-york",,"Jeffrey Flumignan","POINT (-72.662695 44.075252)","MARAD"
"Vermont","FTA","Region 1","FTARegion 1 Office","55 Broadway, Suite 920","Cambridge","MA","02142","617-494-2055","617-494-2865",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-1/region-1",,,"POINT (-72.662695 44.075252)","FTA"
"Vermont","NHTSA","Region 1","NHTSARegion 1","55 Broadway, Kendall Square","Cambridge","MA","02142","617-494-3427","617-494-3646","Region1@dot.gov",,,,,"POINT (-72.662695 44.075252)","NHTSA"
"Vermont","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-72.662695 44.075252)","PHMSA"
"Vermont","FAA","New England Region","FAANew England Region","1200 District Ave","Burlington","MA","01803","781-238-7600","781-238-7608",,,"https://www.faa.gov/airports/new_england",,,"POINT (-72.662695 44.075252)","FAA"
"Alaska","FHWA","Alaska Division","FHWAAlaska Division","P.O. Box 21648
709 West 9th Street, Room 851","Juneau","AK","99802","(907) 586-7418","(907) 586-7420","Alaska.FHWA@dot.gov","7:30 AM - 4:00 PM AST","http://www.fhwa.dot.gov/akdiv","Federal Highway Administration",,"POINT (-151.631889 63.631126)","FHWA"
"Alaska","FMCSA","Alaska Division","FMCSAAlaska Division","222 W 7th Avenue Suite 518","Anchorage","AK","99513","(907) 271-4068",,,,,,,"POINT (-151.631889 63.631126)","FMCSA"
"Alaska","MARAD","Pacific Northwest & Alaska Gateway","MARADPacific Northwest Office","915 Second Ave, Room 2608","Seattle","WA","98174","(206) 220-7717",,"bruce.lambert@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/pacific-northwest-alaska-gateway-office-seattle",,"Bruce Lambert","POINT (-151.631889 63.631126)","MARAD"
"Alaska","FTA","Region 10","FTARegion 10 Office","915 Second Street, Suite 3142","Seattle","WA","98174","206-220-7518","206-220-7518",,"8:30 a.m.-5 p.m. PT, M-F","https://www.transit.dot.gov/about/regional-offices/region-10/region-10",,,"POINT (-151.631889 63.631126)","FTA"
"Alaska","NHTSA","Region 10","NHTSARegion 10","3140 Jackson Avenue","Seattle","WA","98174","206-220-7640","206-220-7651","Region10@dot.gov",,,,,"POINT (-151.631889 63.631126)","NHTSA"
"Alaska","PHMSA","Western Region","PHMSAWestern Region","3401 Centrelake Drive, Suite 550B","Ontario","CA","91761","909-937-3279","909-390-5142",,,"https://www.phmsa.dot.gov/about-phmsa/offices/western-region",,,"POINT (-151.631889 63.631126)","PHMSA"
"Alaska","FAA","Alaskan Region","FAAAlaskan Region","222 W. 7th Ave, M/S #14","Anchorage","AK","99513","(907) 271-5438","(907) 271-2851",,,"https://www.faa.gov/airports/alaskan",,,"POINT (-151.631889 63.631126)","FAA"
"Idaho","FHWA","Idaho Division","FHWAIdaho Division","3050 Lakeharbor Lane, #126","Boise","ID","83703","(208) 334-1843","208-334-1691","Idaho.FHWA@DOT.GOV","7:00 AM - 4:30 PM MST","http://www.fhwa.dot.gov/iddiv/","Federal Highway Administration",,"POINT (-114.659366 44.389073)","FHWA"
"Idaho","FMCSA","Idaho Division","FMCSAIdaho Division","1387 Vinnell Way, Suite 341","Boise","ID","83709","(208) 334-1842","(208) 334-1046",,,,,,"POINT (-114.659366 44.389073)","FMCSA"
"Idaho","MARAD","Inland Waterways Gateway","MARADInland Waterways (Paducah, KY)","300 South 3rd Street, Second Floor","Paducah","KY","42003","(270)408-4828",,"chad.dorsey@dot","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/inland-waterways-gateway-office-paducah-ky",,"Chad Dorsey","POINT (-114.659366 44.389073)","MARAD"
"Idaho","FTA","Region 10","FTARegion 10 Office","915 Second Street, Suite 3142","Seattle","WA","98174","206-220-7518","206-220-7518",,"8:30 a.m.-5 p.m. PT, M-F","https://www.transit.dot.gov/about/regional-offices/region-10/region-10",,,"POINT (-114.659366 44.389073)","FTA"
"Idaho","NHTSA","Region 10","NHTSARegion 10","3140 Jackson Avenue","Seattle","WA","98174","206-220-7640","206-220-7651","Region10@dot.gov",,,,,"POINT (-114.659366 44.389073)","NHTSA"
"Idaho","PHMSA","Western Region","PHMSAWestern Region","3401 Centrelake Drive, Suite 550B","Ontario","CA","91761","909-937-3279","909-390-5142",,,"https://www.phmsa.dot.gov/about-phmsa/offices/western-region",,,"POINT (-114.659366 44.389073)","PHMSA"
"Idaho","FAA","Northwest Mountain Region","FAANorthwest Mountain Region","2200 S 216th St","Des Moines","WA","98198","206-231-4100",,,,"https://www.faa.gov/airports/northwest_mountain/",,,"POINT (-114.659366 44.389073)","FAA"
"Oregon","FHWA","Oregon Division","FHWAOregon Division","530 Center Street NE, Suite 420","Salem","OR","97301","(503) 399-5749","(503) 399-5838","Oregon.FHWA@dot.gov","7:30 AM - 4:15 PM PST","http://www.fhwa.dot.gov/ordiv/ordiv.htm","Federal Highway Administration",,"POINT (-120.605279 43.940449)","FHWA"
"Oregon","FMCSA","Oregon Division","FMCSAOregon Division","530 Center Street NE, Suite 440","Salem","OR","97301","(503) 399-5775","(503) 316-2580",,,,,,"POINT (-120.605279 43.940449)","FMCSA"
"Oregon","MARAD","Pacific Northwest & Alaska Gateway","MARADPacific Northwest Office","915 Second Ave, Room 2608","Seattle","WA","98174","(206) 220-7717",,"bruce.lambert@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/pacific-northwest-alaska-gateway-office-seattle",,"Bruce Lambert","POINT (-120.605279 43.940449)","MARAD"
"Oregon","FTA","Region 10","FTARegion 10 Office","915 Second Street, Suite 3142","Seattle","WA","98174","206-220-7518","206-220-7518",,"8:30 a.m.-5 p.m. PT, M-F","https://www.transit.dot.gov/about/regional-offices/region-10/region-10",,,"POINT (-120.605279 43.940449)","FTA"
"Oregon","NHTSA","Region 10","NHTSARegion 10","3140 Jackson Avenue","Seattle","WA","98174","206-220-7640","206-220-7651","Region10@dot.gov",,,,,"POINT (-120.605279 43.940449)","NHTSA"
"Oregon","PHMSA","Western Region","PHMSAWestern Region","3401 Centrelake Drive, Suite 550B","Ontario","CA","91761","909-937-3279","909-390-5142",,,"https://www.phmsa.dot.gov/about-phmsa/offices/western-region",,,"POINT (-120.605279 43.940449)","PHMSA"
"Oregon","FAA","Northwest Mountain Region","FAANorthwest Mountain Region","2200 S 216th St","Des Moines","WA","98198","206-231-4100",,,,"https://www.faa.gov/airports/northwest_mountain/",,,"POINT (-120.605279 43.940449)","FAA"
"Washington","FHWA","Washington Division","FHWAWashington Division","711 Capitol Way, Suite 501","Olympia","WA","98501","(360) 753-9480","(360) 753-9889","Washington.fhwa@dot.gov","8:00 AM - 4:30 PM PST","http://www.fhwa.dot.gov/wadiv","Federal Highway Administration",,"POINT (-120.592492 47.411715)","FHWA"
"Washington","FMCSA","Washington Division","FMCSAWashington Division","724 Columbia street, NW, Suite 200","Olympia","WA","98501","(360) 753-9875","(360) 753-9024",,,,,,"POINT (-120.592492 47.411715)","FMCSA"
"Washington","MARAD","Pacific Northwest & Alaska Gateway","MARADPacific Northwest Office","915 Second Ave, Room 2608","Seattle","WA","98174","(206) 220-7717",,"bruce.lambert@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/pacific-northwest-alaska-gateway-office-seattle",,"Bruce Lambert","POINT (-120.592492 47.411715)","MARAD"
"Washington","FTA","Region 10","FTARegion 10 Office","915 Second Street, Suite 3142","Seattle","WA","98174","206-220-7518","206-220-7518",,"8:30 a.m.-5 p.m. PT, M-F","https://www.transit.dot.gov/about/regional-offices/region-10/region-10",,,"POINT (-120.592492 47.411715)","FTA"
"Washington","NHTSA","Region 10","NHTSARegion 10","3140 Jackson Avenue","Seattle","WA","98174","206-220-7640","206-220-7651","Region10@dot.gov",,,,,"POINT (-120.592492 47.411715)","NHTSA"
"Washington","PHMSA","Western Region","PHMSAWestern Region","3401 Centrelake Drive, Suite 550B","Ontario","CA","91761","909-937-3279","909-390-5142",,,"https://www.phmsa.dot.gov/about-phmsa/offices/western-region",,,"POINT (-120.592492 47.411715)","PHMSA"
"Washington","FAA","Northwest Mountain Region","FAANorthwest Mountain Region","2200 S 216th St","Des Moines","WA","98198","206-231-4100",,,,"https://www.faa.gov/airports/northwest_mountain/",,,"POINT (-120.592492 47.411715)","FAA"
"New Jersey","FHWA","New Jersey Division","FHWANew Jersey Division","840 Bear Tavern Road Suite 202","West Trenton","NJ","18628","(609) 637-4200","(609) 538-4919","NewJersey.FHWA@fhwa.dot.gov","6:30 AM - 4:30 PM EST","http://www.fhwa.dot.gov/njdiv/index.htm","Federal Highway Administration",,"POINT (-74.655514 40.110253)","FHWA"
"New Jersey","FMCSA","New Jersey Division","FMCSANew Jersey Division","5 Independence Way, Suite 250","Princeton","NJ","08540","(609) 275-2604","(609) 275-5108",,,,,,"POINT (-74.655514 40.110253)","FMCSA"
"New Jersey","MARAD","Mid-Atlantic Gateway","MARADMid Atlantic Office","1200 New Jersey Ave, S.E. Mail Stop 3","Washington","DC","20590","(202)366-1332",,"amanda.rutherford@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/mid-atlantic-gateway-office-washington-dc",,"Amanda Rutherford","POINT (-74.655514 40.110253)","MARAD"
"New Jersey","FTA","Region 2","FTARegion 2 Office","One Bowling Green, Room 428","New York","NY","10004","212-668-2170","212-668-2136",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-2/region-2",,,"POINT (-74.655514 40.110253)","FTA"
"New Jersey","NHTSA","Region 2","NHTSARegion 2","245 Main Street","White Plains","NY","10601","914-682-6162","914-682-6239","Region2@dot.gov",,,,,"POINT (-74.655514 40.110253)","NHTSA"
"New Jersey","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-74.655514 40.110253)","PHMSA"
"New Jersey","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-74.655514 40.110253)","FAA"
"New York","FHWA","New York Division","FHWANew York Division","11A Clinton Ave Room 719","Albany","NY","12207","(518) 431-4127","(518) 431-4121","NewYork.FHWA@fhwa.dot.gov","7:00 AM - 5:00 PM EST","http://www.fhwa.dot.gov/nydiv/","Federal Highway Administration",,"POINT (-75.59655 42.921241)","FHWA"
"New York","FMCSA","New York Division","FMCSANew York Division","Leo W. O'Brien Federal Building, Room 815, Clinton Avenue and N. Pearl Street","Albany","NY","12207","(518) 431-4145","(518) 431-4140",,,,,,"POINT (-75.59655 42.921241)","FMCSA"
"New York","MARAD","Great Lakes Gateway","MARADGreat Lakes Office","230 S. Dearborn Street, Room 1582","Chicago","IL","60661","(312) 353-1032",,"Robert.M.Sullivan@dot.gov","9:00am -5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/great-lakes-gateway-office-chicago",,"Robert Sullivan","POINT (-75.59655 42.921241)","MARAD"
"Pennsylvania","FMCSA","Pennsylvania Division","FMCSAPennsylvania Division","215 Limekiln Road, Suite 200","New Cumberland","PA","17070","(717) 614-4060","(717) 614-4066",,,,,,"POINT (-77.838886 40.896694)","FMCSA"
"New York","MARAD","North-Atlantic Gateway","MARADNorth-Atlantic Gateway","One Bowling Green, Room 418","New York","NY","10004","(212)668-2064",,"jeffrey.flumignan@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/north-atlantic-gateway-office-new-york",,"Jeffrey Flumignan","POINT (-75.59655 42.921241)","MARAD"
"New York","FTA","Region 2","FTARegion 2 Office","One Bowling Green, Room 428","New York","NY","10004","212-668-2170","212-668-2136",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-2/region-2",,,"POINT (-75.59655 42.921241)","FTA"
"New York","NHTSA","Region 2","NHTSARegion 2","245 Main Street","White Plains","NY","10601","914-682-6162","914-682-6239","Region2@dot.gov",,,,,"POINT (-75.59655 42.921241)","NHTSA"
"New York","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-75.59655 42.921241)","PHMSA"
"New York","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-75.59655 42.921241)","FAA"
"District of Columbia","FHWA","District of Columbia Division","FHWADistrict of Columbia Division","1200 New Jersey Avenue, SE","Washington","DC","20590","202-493-7020",,,"8:00 AM - 4:30 PM EST","http://www.fhwa.dot.gov/dcdiv/index.htm","Federal Highway Administration",,"POINT (-77.016275 38.904785)","FHWA"
"District of Columbia","FMCSA","District of Columbia Division","FMCSADistrict of Columbia Division","1200 New Jersey Ave, SE, Maritime Administration, Mail Stop 5 / Room W26-417","Washington","DC","20590","(202) 366-4000","(202) 219-3546",,,,,,"POINT (-77.016275 38.904785)","FMCSA"
"District of Columbia","MARAD","Mid-Atlantic Gateway","MARADMid Atlantic Office","1200 New Jersey Ave, S.E. Mail Stop 3","Washington","DC","20590","(202)366-1332",,"amanda.rutherford@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/mid-atlantic-gateway-office-washington-dc",,"Amanda Rutherford","POINT (-77.016275 38.904785)","MARAD"
"District of Columbia","FTA","Region 3","FTARegion 3 Office","1835 Market Street, Suite 1910","Philadelphia","PA","19103","215-656-7100","215-656-7260",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-3/region-3",,,"POINT (-77.016275 38.904785)","FTA"
"District of Columbia","NHTSA","Region 3","NHTSARegion 3","31 Hopkins Plaza","Baltimore","MD","21201","410-962-0090","410-962-2770","Region3@dot.gov",,,,,"POINT (-77.016275 38.904785)","NHTSA"
"District of Columbia","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-77.016275 38.904785)","PHMSA"
"District of Columbia","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-77.016275 38.904785)","FAA"
"Delaware","FHWA","Delaware Division","FHWADelaware Division","1201 College Park Drive, Suite 102","Dover","DE","19904","(302) 734-5323","(302) 734-3066","Delaware.FHWA@fhwa.dot.gov","8:00 AM - 4:30 PM EST","http://www.fhwa.dot.gov/dediv","Federal Highway Administration",,"POINT (-75.452394 38.994926)","FHWA"
"Delaware","FMCSA","Delaware Division","FMCSADelaware Division","1203 College Park Drive, Suite 102","Dover","DE","19904","(302) 734-8173","(302) 346-5101",,,,,,"POINT (-75.452394 38.994926)","FMCSA"
"Delaware","MARAD","Mid-Atlantic Gateway","MARADMid Atlantic Office","1200 New Jersey Ave, S.E. Mail Stop 3","Washington","DC","20590","(202)366-1332",,"amanda.rutherford@dot.gov","9:00am-5:00pm ET, M-F","https://www.maritime.dot.gov/about-us/gateway-offices/mid-atlantic-gateway-office-washington-dc",,"Amanda Rutherford","POINT (-75.452394 38.994926)","MARAD"
"Delaware","FTA","Region 3","FTARegion 3 Office","1835 Market Street, Suite 1910","Philadelphia","PA","19103","215-656-7100","215-656-7260",,"8:30 a.m.-5 p.m. ET, M-F","https://www.transit.dot.gov/about/regional-offices/region-3/region-3",,,"POINT (-75.452394 38.994926)","FTA"
"Delaware","NHTSA","Region 3","NHTSARegion 3","31 Hopkins Plaza","Baltimore","MD","21201","410-962-0090","410-962-2770","Region3@dot.gov",,,,,"POINT (-75.452394 38.994926)","NHTSA"
"Delaware","PHMSA","Eastern Region","PHMSAEastern Region","840 Bear Tavern Rd., Suite. 300","West Trenton","NJ","8628","(609) 771-7890","609-771-7490",,,"https://www.phmsa.dot.gov/about-phmsa/offices/eastern-region",,,"POINT (-75.452394 38.994926)","PHMSA"
"Delaware","FAA","Eastern Region","FAAEastern Region","1 Aviation Plaza","Jamaica","NY","11434","718-553-3330","718-995-5694",,,"https://www.faa.gov/airports/eastern",,,"POINT (-75.452394 38.994926)","FAA"
"Maryland","FHWA","Maryland Division","FHWAMaryland Division","31 Hopkins Plaza, Suite 1520","Baltimore","MD","21201","(410) 962-4440","(410) 962-4054","Maryland.FHWA@fhwa.dot.gov","8:00 AM - 4:30 PM EST","http://www.fhwa.dot.gov/mddiv","Federal Highway Administration",,"POINT (-76.687282 38.946466)","FHWA"
"Maryland","FMCSA","Maryland Division","FMCSAMaryland Division","31 Hopkins Plaza, Suite 750","Baltimore","MD","21201","(443) 703-2360","(443) 703-2374",,,,,,"POINT (-76.687282 38.946466)","FMCSA"
