"year","disposition","offense_type","gender","defendant_count"
"2016","Finding Not Not Guilty","Aggravated Fleeing and Eluding","Female","1"
"2016","Nolle Prosecution","Aggravated Fleeing and Eluding","Female","3"
"2016","Plea Of Guilty","Aggravated Fleeing and Eluding","Female","15"
"2016","Death Suggested-Cause Abated","Aggravated Fleeing and Eluding","Male","5"
"2016","Finding Guilty","Aggravated Fleeing and Eluding","Male","24"
"2016","FNG","Aggravated Fleeing and Eluding","Male","6"
"2016","FNPC","Aggravated Fleeing and Eluding","Male","1"
"2016","Nolle Prosecution","Aggravated Fleeing and Eluding","Male","17"
"2016","Plea Of Guilty","Aggravated Fleeing and Eluding","Male","252"
"2016","Superseded by Indictment","Aggravated Fleeing and Eluding","Male","1"
"2016","Verdict Guilty","Aggravated Fleeing and Eluding","Male","2"
"2016",,"Aggravated Fleeing and Eluding","Male","2"
"2016","Plea Of Guilty","Aggravated Fleeing and Eluding",,"1"
"2016","Finding Guilty","Aggravated Identity Theft","Female","1"
"2016","Plea Of Guilty","Aggravated Identity Theft","Female","5"
"2016","Finding Guilty","Aggravated Identity Theft","Male","1"
"2016","Nolle Prosecution","Aggravated Identity Theft","Male","1"
"2016","Plea Of Guilty","Aggravated Identity Theft","Male","13"
"2016","Plea Of Guilty","Aggravated Robbery","Female","9"
"2016","Death Suggested-Cause Abated","Aggravated Robbery","Male","1"
"2016","Finding Guilty","Aggravated Robbery","Male","12"
"2016","FNG","Aggravated Robbery","Male","9"
"2016","Nolle Prosecution","Aggravated Robbery","Male","9"
"2016","Plea Of Guilty","Aggravated Robbery","Male","96"
"2016","Verdict-Not Guilty","Aggravated Robbery","Male","1"
"2016","Plea Of Guilty","Aggravated Robbery BB Gun","Female","1"
"2016","Plea Of Guilty","Aggravated Robbery BB Gun","Male","22"
"2016","Finding Guilty","Armed Robbery","Female","10"
"2016","Nolle Prosecution","Armed Robbery","Female","2"
"2016","Plea Of Guilty","Armed Robbery","Female","25"
"2016","Plea of Guilty - Amended Charge","Armed Robbery","Female","1"
"2016","Transferred - Misd Crt","Armed Robbery","Female","1"
"2016","Death Suggested-Cause Abated","Armed Robbery","Male","6"
"2016","Finding Guilty","Armed Robbery","Male","102"
"2016","FNG","Armed Robbery","Male","24"
"2016","FNPC","Armed Robbery","Male","1"
"2016","Nolle Prosecution","Armed Robbery","Male","53"
"2016","Plea Of Guilty","Armed Robbery","Male","344"
"2016","Plea of Guilty - Amended Charge","Armed Robbery","Male","2"
"2016","Superseded by Indictment","Armed Robbery","Male","1"
"2016","Verdict Guilty","Armed Robbery","Male","11"
"2016","Verdict-Not Guilty","Armed Robbery","Male","3"
"2016","FNPC","Armed Robbery",,"1"
"2016","Finding Guilty","Armed Violence","Male","10"
"2016","FNG","Armed Violence","Male","2"
"2016","Nolle Prosecution","Armed Violence","Male","3"
"2016","Plea Of Guilty","Armed Violence","Male","29"
"2016","Superseded by Indictment","Armed Violence","Male","1"
"2016","Verdict-Not Guilty","Armed Violence","Male","1"
"2016","Finding Guilty","Arson","Female","3"
"2016","FNG","Arson","Female","2"
"2016","FNPC","Arson","Female","1"
"2016","Plea Of Guilty","Arson","Female","7"
"2016","Death Suggested-Cause Abated","Arson","Male","1"
"2016","Finding Guilty","Arson","Male","1"
"2016","Finding Not Not Guilty","Arson","Male","1"
"2016","Nolle Prosecution","Arson","Male","3"
"2016","Plea Of Guilty","Arson","Male","24"
"2016","Plea of Guilty - Amended Charge","Arson","Male","1"
"2016","Verdict Guilty","Arson","Male","1"
"2016","Plea Of Guilty","Arson and Attempt Arson","Male","1"
"2016","Death Suggested-Cause Abated","Attempt Armed Robbery","Male","1"
"2016","Finding Guilty","Attempt Armed Robbery","Male","1"
"2016","Nolle Prosecution","Attempt Armed Robbery","Male","2"
"2016","Plea Of Guilty","Attempt Armed Robbery","Male","10"
"2016","Plea Of Guilty","Attempt Arson","Female","1"
"2016","Plea Of Guilty","Attempt Arson","Male","5"
"2016","Finding Guilty","Attempt Homicide","Female","3"
"2016","Finding Not Not Guilty","Attempt Homicide","Female","1"
"2016","Plea Of Guilty","Attempt Homicide","Female","2"
"2016","Death Suggested-Cause Abated","Attempt Homicide","Male","3"
"2016","Finding Guilty","Attempt Homicide","Male","24"
"2016","FNG","Attempt Homicide","Male","6"
"2016","Nolle Prosecution","Attempt Homicide","Male","9"
"2016","Plea Of Guilty","Attempt Homicide","Male","43"
"2016","Verdict Guilty","Attempt Homicide","Male","14"
"2016","Verdict-Not Guilty","Attempt Homicide","Male","3"
"2016","Nolle Prosecution","Attempt Sex Crimes","Male","1"
"2016","Plea Of Guilty","Attempt Vehicular Hijacking","Male","2"
"2016","Plea Of Guilty","Battery","Male","1"
"2016","Plea Of Guilty","Bomb Threat","Male","2"
"2016","Finding Guilty","Bribery","Female","1"
"2016","Death Suggested-Cause Abated","Bribery","Male","1"
"2016","Plea Of Guilty","Bribery","Male","3"
"2016","Plea Of Guilty","Bribery",,"1"
"2016","BFW","Burglary","Female","1"
"2016","Finding Guilty","Burglary","Female","6"
"2016","Nolle Prosecution","Burglary","Female","1"
"2016","Plea Of Guilty","Burglary","Female","33"
"2016","BFW","Burglary","Male","5"
"2016","Case Dismissed","Burglary","Male","5"
"2016","Death Suggested-Cause Abated","Burglary","Male","5"
"2016","Finding Guilty","Burglary","Male","108"
"2016","Finding Not Not Guilty","Burglary","Male","1"
"2016","FNG","Burglary","Male","24"
"2016","FNG Reason Insanity","Burglary","Male","1"
"2016","FNPC","Burglary","Male","8"
"2016","Nolle Prosecution","Burglary","Male","66"
"2016","Plea Of Guilty","Burglary","Male","886"
"2016","Plea of Guilty - Amended Charge","Burglary","Male","2"
"2016","Superseded by Indictment","Burglary","Male","4"
"2016","Verdict Guilty","Burglary","Male","4"
"2016","Verdict-Not Guilty","Burglary","Male","1"
"2016",,"Burglary","Male","1"
"2016","Finding Guilty","Burglary",,"1"
"2016","Plea Of Guilty","Burglary",,"2"
"2016","Finding Guilty","Child Abduction","Female","1"
"2016","Plea Of Guilty","Child Abduction","Female","3"
"2016","Finding Guilty","Child Abduction","Male","2"
"2016","FNPC","Child Abduction","Male","1"
"2016","Plea Of Guilty","Child Abduction","Male","4"
"2016","Plea Of Guilty","Child Pornography","Male","12"
"2016","Plea Of Guilty","Communicating With Witness","Female","1"
"2016","Nolle Prosecution","Communicating With Witness","Male","2"
"2016","Plea Of Guilty","Communicating With Witness","Male","2"
"2016","Finding Guilty","Credit Card Cases","Female","3"
"2016","Nolle Prosecution","Credit Card Cases","Female","7"
"2016","Plea Of Guilty","Credit Card Cases","Female","53"
"2016","BFW","Credit Card Cases","Male","1"
"2016","Finding Guilty","Credit Card Cases","Male","10"
"2016","FNPC","Credit Card Cases","Male","1"
"2016","Nolle Prosecution","Credit Card Cases","Male","15"
"2016","Plea Of Guilty","Credit Card Cases","Male","97"
"2016","Verdict Guilty","Credit Card Cases","Male","1"
"2016","WOWI","Credit Card Cases","Male","1"
"2016","Finding Guilty","Criminal Damage to Property","Female","1"
"2016","FNG","Criminal Damage to Property","Female","1"
"2016","Nolle Prosecution","Criminal Damage to Property","Female","4"
"2016","Plea Of Guilty","Criminal Damage to Property","Female","29"
"2016","Case Dismissed","Criminal Damage to Property","Male","2"
"2016","Death Suggested-Cause Abated","Criminal Damage to Property","Male","3"
"2016","Finding Guilty","Criminal Damage to Property","Male","21"
"2016","FNG","Criminal Damage to Property","Male","6"
"2016","FNPC","Criminal Damage to Property","Male","4"
"2016","Nolle Prosecution","Criminal Damage to Property","Male","28"
"2016","Plea Of Guilty","Criminal Damage to Property","Male","150"
"2016","Plea of Guilty - Amended Charge","Criminal Damage to Property","Male","1"
"2016","Superseded by Indictment","Criminal Damage to Property","Male","2"
"2016","FNPC","Criminal Damage to Property",,"1"
"2016","Nolle Prosecution","Criminal Damage to Property",,"1"
"2016","Plea Of Guilty","Criminal Damage to Property",,"2"
"2016","Plea of Guilty - Amended Charge","Criminal Damage to Property",,"1"
"2016","Plea Of Guilty","Criminal Trespass To Residence","Female","4"
"2016","Finding Guilty","Criminal Trespass To Residence","Male","2"
"2016","Nolle Prosecution","Criminal Trespass To Residence","Male","1"
"2016","Plea Of Guilty","Criminal Trespass To Residence","Male","10"
"2016","Nolle Prosecution","Deceptive Practice","Female","2"
"2016","Plea Of Guilty","Deceptive Practice","Female","8"
"2016","Finding Guilty","Deceptive Practice","Male","2"
"2016","Nolle Prosecution","Deceptive Practice","Male","2"
"2016","Plea Of Guilty","Deceptive Practice","Male","15"
"2016","FNG","Disarming Police Officer","Male","1"
"2016","Plea Of Guilty","Disarming Police Officer","Male","5"
"2016","FNG","Dog Fighting","Male","1"
"2016","Plea Of Guilty","Dog Fighting","Male","2"
"2016","Finding Guilty","Domestic Battery","Female","4"
"2016","Nolle Prosecution","Domestic Battery","Female","1"
"2016","Plea Of Guilty","Domestic Battery","Female","13"
"2016","Verdict Guilty","Domestic Battery","Female","1"
"2016","Verdict-Not Guilty","Domestic Battery","Female","1"
"2016","Death Suggested-Cause Abated","Domestic Battery","Male","2"
"2016","Finding Guilty","Domestic Battery","Male","29"
"2016","Finding Guilty - Amended Charge","Domestic Battery","Male","1"
"2016","Finding Not Not Guilty","Domestic Battery","Male","1"
"2016","FNG","Domestic Battery","Male","6"
"2016","FNPC","Domestic Battery","Male","2"
"2016","Nolle Prosecution","Domestic Battery","Male","21"
"2016","Plea Of Guilty","Domestic Battery","Male","159"
"2016","Verdict Guilty","Domestic Battery","Male","3"
"2016","Verdict-Not Guilty","Domestic Battery","Male","1"
"2016","Finding Guilty","Driving With Suspended Or Revoked License","Female","5"
"2016","Nolle Prosecution","Driving With Suspended Or Revoked License","Female","6"
"2016","Plea Of Guilty","Driving With Suspended Or Revoked License","Female","80"
"2016","BFW","Driving With Suspended Or Revoked License","Male","8"
"2016","Case Dismissed","Driving With Suspended Or Revoked License","Male","1"
"2016","Death Suggested-Cause Abated","Driving With Suspended Or Revoked License","Male","6"
"2016","Finding Guilty","Driving With Suspended Or Revoked License","Male","89"
"2016","Finding Guilty - Amended Charge","Driving With Suspended Or Revoked License","Male","1"
"2016","FNG","Driving With Suspended Or Revoked License","Male","3"
"2016","FNPC","Driving With Suspended Or Revoked License","Male","8"
"2016","Nolle Prosecution","Driving With Suspended Or Revoked License","Male","106"
"2016","Plea Of Guilty","Driving With Suspended Or Revoked License","Male","1089"
"2016","Plea of Guilty - Amended Charge","Driving With Suspended Or Revoked License","Male","1"
"2016","Sexually Dangerous Person","Driving With Suspended Or Revoked License","Male","1"
"2016","Superseded by Indictment","Driving With Suspended Or Revoked License","Male","1"
"2016","Verdict Guilty","Driving With Suspended Or Revoked License","Male","2"
"2016","Verdict-Not Guilty","Driving With Suspended Or Revoked License","Male","1"
"2016","WOWI","Driving With Suspended Or Revoked License","Male","1"
"2016","FNPC","Driving With Suspended Or Revoked License",,"2"
"2016","Nolle Prosecution","Driving With Suspended Or Revoked License",,"7"
"2016","Plea Of Guilty","Driving With Suspended Or Revoked License",,"10"
"2016","Plea of Guilty - Lesser Included","Driving With Suspended Or Revoked License",,"1"
"2016","Finding Guilty","DUI","Female","3"
"2016","FNG","DUI","Female","3"
"2016","FNPC","DUI","Female","1"
"2016","Nolle Prosecution","DUI","Female","3"
"2016","Plea Of Guilty","DUI","Female","31"
"2016","Verdict Guilty","DUI","Female","1"
"2016","BFW","DUI","Male","2"
"2016","Death Suggested-Cause Abated","DUI","Male","4"
"2016","Finding Guilty","DUI","Male","23"
"2016","FNG","DUI","Male","16"
"2016","FNPC","DUI","Male","10"
"2016","Nolle Prosecution","DUI","Male","8"
"2016","Plea Of Guilty","DUI","Male","284"
"2016","Superseded by Indictment","DUI","Male","1"
"2016","Verdict-Not Guilty","DUI","Male","1"
"2016","Finding Guilty","DUI",,"1"
"2016","FNG","DUI",,"1"
"2016","FNPC","DUI",,"3"
"2016","Nolle Prosecution","DUI",,"1"
"2016","Plea Of Guilty","DUI",,"2"
"2016","Finding Guilty","Escape - Failure to Return","Female","1"
"2016","Nolle Prosecution","Escape - Failure to Return","Female","1"
"2016","Plea Of Guilty","Escape - Failure to Return","Female","9"
"2016","BFW","Escape - Failure to Return","Male","1"
"2016","Finding Guilty","Escape - Failure to Return","Male","19"
"2016","FNG","Escape - Failure to Return","Male","2"
"2016","Nolle Prosecution","Escape - Failure to Return","Male","30"
"2016","Plea Of Guilty","Escape - Failure to Return","Male","296"
"2016","Plea Of Guilty","Escape - Failure to Return",,"1"
"2016","Nolle Prosecution","Failure to Register as a Sex Offender","Female","2"
"2016","Plea Of Guilty","Failure to Register as a Sex Offender","Female","3"
"2016","Finding Guilty","Failure to Register as a Sex Offender","Male","15"
"2016","Finding Not Not Guilty","Failure to Register as a Sex Offender","Male","1"
"2016","FNG","Failure to Register as a Sex Offender","Male","23"
"2016","FNPC","Failure to Register as a Sex Offender","Male","3"
"2016","Nolle Prosecution","Failure to Register as a Sex Offender","Male","32"
"2016","Plea Of Guilty","Failure to Register as a Sex Offender","Male","181"
"2016","Superseded by Indictment","Failure to Register as a Sex Offender","Male","1"
"2016","Death Suggested-Cause Abated","Forgery","Female","1"
"2016","Finding Guilty","Forgery","Female","12"
"2016","Nolle Prosecution","Forgery","Female","20"
"2016","Plea Of Guilty","Forgery","Female","92"
"2016","Superseded by Indictment","Forgery","Female","1"
"2016","BFW","Forgery","Male","4"
"2016","Death Suggested-Cause Abated","Forgery","Male","1"
"2016","Finding Guilty","Forgery","Male","16"
"2016","FNG","Forgery","Male","1"
"2016","FNPC","Forgery","Male","3"
"2016","Nolle Prosecution","Forgery","Male","23"
"2016","Plea Of Guilty","Forgery","Male","132"
"2016","Verdict-Not Guilty","Forgery","Male","2"
"2016","Nolle Prosecution","Forgery",,"3"
"2016","Plea Of Guilty","Forgery",,"1"
"2016","Death Suggested-Cause Abated","Fraud","Female","1"
"2016","Finding Guilty","Fraud","Female","2"
"2016","Nolle Prosecution","Fraud","Female","1"
"2016","Plea Of Guilty","Fraud","Female","16"
"2016","BFW","Fraud","Male","1"
"2016","Finding Guilty","Fraud","Male","1"
"2016","Nolle Prosecution","Fraud","Male","2"
"2016","Plea Of Guilty","Fraud","Male","35"
"2016","Nolle Prosecution","Fraud",,"1"
"2016","Plea Of Guilty","Fraud",,"1"
"2016","Finding Guilty","Fraudulent ID","Female","1"
"2016","FNPC","Fraudulent ID","Female","1"
"2016","Plea Of Guilty","Fraudulent ID","Female","5"
"2016","FNPC","Fraudulent ID","Male","6"
"2016","Nolle Prosecution","Fraudulent ID","Male","15"
"2016","Plea Of Guilty","Fraudulent ID","Male","28"
"2016","Nolle Prosecution","Fraudulent ID",,"1"
"2016","Nolle Prosecution","Gambling","Male","1"
"2016","Plea Of Guilty","Gambling","Male","2"
"2016","Finding Guilty","Gun - Non UUW","Male","1"
"2016","FNG","Gun - Non UUW","Male","1"
"2016","Nolle Prosecution","Gun - Non UUW","Male","5"
"2016","Plea Of Guilty","Gun - Non UUW","Male","13"
"2016","Verdict Guilty","Gun - Non UUW","Male","1"
"2016","FNG","Hate Crimes","Male","1"
"2016","Nolle Prosecution","Hate Crimes","Male","3"
"2016","Plea Of Guilty","Hate Crimes","Male","9"
"2016","Finding Guilty","Home Invasion","Female","1"
"2016","FNG","Home Invasion","Female","1"
"2016","Nolle Prosecution","Home Invasion","Female","2"
"2016","Plea Of Guilty","Home Invasion","Female","11"
"2016","Finding Guilty","Home Invasion","Male","15"
"2016","Finding Not Not Guilty","Home Invasion","Male","1"
"2016","FNG","Home Invasion","Male","6"
"2016","Nolle Prosecution","Home Invasion","Male","6"
"2016","Plea Of Guilty","Home Invasion","Male","67"
"2016","Verdict Guilty","Home Invasion","Male","1"
"2016","Plea Of Guilty","Home Invasion",,"1"
"2016","Finding Guilty","Homicide","Female","9"
"2016","FNG","Homicide","Female","1"
"2016","Nolle Prosecution","Homicide","Female","3"
"2016","Plea Of Guilty","Homicide","Female","13"
"2016","Plea of Guilty But Mentally Ill","Homicide","Female","1"
"2016","Verdict Guilty","Homicide","Female","3"
"2016","Verdict-Not Guilty","Homicide","Female","1"
"2016","Death Suggested-Cause Abated","Homicide","Male","1"
"2016","Finding Guilty","Homicide","Male","34"
"2016","Finding Guilty - Lesser Included","Homicide","Male","1"
"2016","FNG","Homicide","Male","9"
"2016","Nolle Prosecution","Homicide","Male","8"
"2016","Plea Of Guilty","Homicide","Male","65"
"2016","Plea of Guilty - Amended Charge","Homicide","Male","1"
"2016","Superseded by Indictment","Homicide","Male","1"
"2016","Verdict Guilty","Homicide","Male","38"
"2016","Verdict-Not Guilty","Homicide","Male","9"
"2016",,"Homicide","Male","1"
"2016","Plea Of Guilty","Human Trafficking","Female","2"
"2016","Plea Of Guilty","Human Trafficking","Male","4"
"2016","Death Suggested-Cause Abated","Identity Theft","Female","1"
"2016","Finding Guilty","Identity Theft","Female","6"
"2016","Nolle Prosecution","Identity Theft","Female","5"
"2016","Plea Of Guilty","Identity Theft","Female","68"
"2016","BFW","Identity Theft","Male","1"
"2016","Finding Guilty","Identity Theft","Male","20"
"2016","FNG","Identity Theft","Male","1"
"2016","FNPC","Identity Theft","Male","1"
"2016","Nolle Prosecution","Identity Theft","Male","11"
"2016","Plea Of Guilty","Identity Theft","Male","107"
"2016","Plea Of Guilty","Identity Theft",,"1"
"2016","Finding Guilty","Impersonating Police Officer","Male","2"
"2016","FNG","Impersonating Police Officer","Male","1"
"2016","Nolle Prosecution","Impersonating Police Officer","Male","1"
"2016","Plea Of Guilty","Impersonating Police Officer","Male","5"
"2016","Finding Guilty","Intimidation","Female","1"
"2016","Plea Of Guilty","Intimidation","Female","2"
"2016","Finding Guilty","Intimidation","Male","2"
"2016","FNG","Intimidation","Male","1"
"2016","Nolle Prosecution","Intimidation","Male","2"
"2016","Plea Of Guilty","Intimidation","Male","16"
"2016","Superseded by Indictment","Intimidation","Male","2"
"2016","Verdict-Not Guilty","Intimidation","Male","1"
"2016","Plea Of Guilty","Kidnapping","Female","3"
"2016","Finding Guilty","Kidnapping","Male","7"
"2016","FNG Reason Insanity","Kidnapping","Male","1"
"2016","Nolle Prosecution","Kidnapping","Male","1"
"2016","Plea Of Guilty","Kidnapping","Male","19"
"2016","Plea Of Guilty","Major Accidents","Female","2"
"2016","Finding Guilty","Major Accidents","Male","2"
"2016","FNG","Major Accidents","Male","1"
"2016","Nolle Prosecution","Major Accidents","Male","2"
"2016","Plea Of Guilty","Major Accidents","Male","18"
"2016","BFW","Narcotics","Female","10"
"2016","Case Dismissed","Narcotics","Female","1"
"2016","Death Suggested-Cause Abated","Narcotics","Female","7"
"2016","Finding Guilty","Narcotics","Female","77"
"2016","Finding Not Not Guilty","Narcotics","Female","2"
"2016","FNG","Narcotics","Female","18"
"2016","FNPC","Narcotics","Female","287"
"2016","Nolle Prosecution","Narcotics","Female","556"
"2016","Plea Of Guilty","Narcotics","Female","785"
"2016","Plea of Guilty - Amended Charge","Narcotics","Female","4"
"2016","Transferred - Misd Crt","Narcotics","Female","8"
"2016","Verdict-Not Guilty","Narcotics","Female","1"
"2016","BFW","Narcotics","Male","46"
"2016","Case Dismissed","Narcotics","Male","2"
"2016","Death Suggested-Cause Abated","Narcotics","Male","46"
"2016","Finding Guilty","Narcotics","Male","444"
"2016","Finding Guilty - Amended Charge","Narcotics","Male","1"
"2016","Finding Guilty - Lesser Included","Narcotics","Male","2"
"2016","Finding Not Not Guilty","Narcotics","Male","16"
"2016","FNG","Narcotics","Male","195"
"2016","FNPC","Narcotics","Male","1577"
"2016","Mistrial Declared","Narcotics","Male","2"
"2016","Nolle On Remand","Narcotics","Male","1"
"2016","Nolle Prosecution","Narcotics","Male","2852"
"2016","Plea Of Guilty","Narcotics","Male","5162"
"2016","Plea of Guilty - Amended Charge","Narcotics","Male","8"
"2016","Plea of Guilty - Lesser Included","Narcotics","Male","2"
"2016","SOL","Narcotics","Male","5"
"2016","SOLW","Narcotics","Male","5"
"2016","Superseded by Indictment","Narcotics","Male","3"
"2016","Transferred - Misd Crt","Narcotics","Male","85"
"2016","Verdict Guilty","Narcotics","Male","27"
"2016","Verdict-Not Guilty","Narcotics","Male","9"
"2016","WOWI","Narcotics","Male","2"
"2016","Plea Of Guilty","Narcotics","Unknown","1"
"2016","BFW","Narcotics",,"1"
"2016","Finding Guilty","Narcotics",,"1"
"2016","FNPC","Narcotics",,"27"
"2016","Nolle Prosecution","Narcotics",,"35"
"2016","Plea Of Guilty","Narcotics",,"2"
"2016","Transferred - Misd Crt","Narcotics",,"1"
"2016","Finding Guilty","Obstructing Justice","Female","1"
"2016","FNG","Obstructing Justice","Female","1"
"2016","Nolle Prosecution","Obstructing Justice","Female","1"
"2016","Plea Of Guilty","Obstructing Justice","Female","4"
"2016","Finding Guilty","Obstructing Justice","Male","2"
"2016","Finding Not Not Guilty","Obstructing Justice","Male","1"
"2016","FNPC","Obstructing Justice","Male","3"
"2016","Nolle Prosecution","Obstructing Justice","Male","1"
"2016","Plea Of Guilty","Obstructing Justice","Male","8"
"2016","Finding Guilty","Obstructing Justice",,"1"
"2016","Nolle Prosecution","Obstructing Justice",,"2"
"2016","Plea Of Guilty","Official Misconduct","Female","1"
"2016","FNG","Official Misconduct","Male","1"
"2016","BFW","Other Offense","Female","1"
"2016","Finding Guilty","Other Offense","Female","8"
"2016","FNG","Other Offense","Female","1"
"2016","FNPC","Other Offense","Female","3"
"2016","Nolle Prosecution","Other Offense","Female","14"
"2016","Plea Of Guilty","Other Offense","Female","62"
"2016","BFW","Other Offense","Male","4"
"2016","Death Suggested-Cause Abated","Other Offense","Male","2"
"2016","Finding Guilty","Other Offense","Male","34"
