ID,County,Company Name:,Location:,Phone:,Municipality:,Company State,Operator,Address,City,State,Zip,Phone, TotalWaste ,Zip Codes,Commissioner's Districts,Municipality
1990555107,Williamson,Ashalex Recycling Compost Site (Active),,N/A,Marion,Illinois,McVicker Excavating Inc.,816 E. Clark Trail,Herrin,IL,62948,618-942-6104,0,,,
0971505058,Lake,Countryside Landscape Composting (New),"30270 U Route 12 - Rand Road
Round Lake, Illinois
(42.35644999976785, -88.09357999991693)",N/A,Round Lake,Illinois,RRW LLC,29947 North Rand Road,Wauconda,IL,60084,847/526-1909,0,9453,,
0970800005,Lake,Lake Forest Recycling & Compost Center (Active),"1381 Kennedy Road
Lake Forest, Illinois
(42.23997660556275, -87.88497857187278)",N/A,Lake Forest,Illinois,"P.Clifford Miller, Inc.","11 N. Skokie Hwy., Ste. 200",Lake Bluff,IL,60044,847-234-6664,0,17021,,
0378020001,DeKalb,DeKalb County Landfill Compost Facility (Active),"18370 Somonauk Road
DeKalb, Illinois
(41.897865459266114, -88.68918576444355)",815-758-6906,DeKalb,Illinois,Waste Management of Illinois Inc.,18370 Somonauk Road,DeKalb,IL,60115-8738,815-758-6906,12392,15584,,
0950600001,Knox,Knox County Landfill Compost Site (Active),"996 Knox Road
Oneida, Illinois
(41.07849457297349, -90.2498968944075)",309-375-6795,Oneida,Illinois,Knox County Landfill #3,P.O. Box 407,Wataga,IL,61488,309-375-6045,250,11064,,
1838040029,Vermilion,Brickyard Disposal & Recycling Compost Facility (Active),"601 Brickyard Road
Danville, Illinois
(40.09966970995063, -87.61334701621347)",217-443-3128,Danville,Illinois,City of Danville,17 W. Main St.,Danville,IL,61832,217-431-2287,1027,144,,
1618100014,Rock Island,Upper Rock Island County Landfill Compost Site #2 (Active),"17201 20th Ave
East Moline, Illinois
(41.53637067432893, -90.37615330905372)",309-496-2396,East Moline,Illinois,Upper Rock Island County Landfill Inc.**,17201 20th Ave. North,East Moline,IL,61244,309-496-2396,7550,4340,,
1150150066,Macon,Macon County Composting Facility (Active),"3520 Bearsdale Road
Decatur, Illinois
(39.884835518842266, -89.01134542598129)",217-424-1626,Decatur,Illinois,Evans Recycling Inc.,1868 Midway Road,Murrayville,IL,62688,217-882-2081,3880,13580,,
1970100001,Will,Willow Ranch Composting Facility (Closed),"1371 Joliet Road
Romeoville, Illinois
(41.67425702840021, -88.05784325900035)",708-720-5100,Romeoville,Illinois,Land and Lakes Yard Waste Reclamation Inc.**,"123 N. Northwest Highway, P.O. Box 778",Park Ridge,IL,60068-0778,847-825-5000,0,9722,,
0311170002,Cook,"Hazel Crest Composting (Active, now closed)","2600 170th Place
Hazel Crest, Illinois
(41.580847814649196, -87.68065571155074)",708-335-9620,Hazel Crest,Illinois,Village of Hazel Crest,3000 W. 170th Place,Hazel Crest,IL,60429,708-335-9600,2100,9299,5,8
1878080001,Warren,Monmouth Municipal Compost Site (Active),"836 186th Ave
Monmouth, Illinois
(40.91207999969242, -90.65017000014524)",309-734-4026,Monmouth,Illinois,"City of Monmouth, Public Works",100 E. Broadway,Monmouth,IL,61462,309-734-4026,172,11061,,
1110150034,McHenry,Crystal Lake Composting (Active),"410 Main St
Crystal Lake, Illinois
(42.229418207565196, -88.315857251845)",815-459-2020,Crystal Lake,Illinois,"City of Crystal Lake, Public Works Dept.",P.O. Box 597,Crystal Lake,IL,60039-0597,815-459-2020,1863,4580,,
1150155553,Macon,Decatur Compost Inc. (Active),"3680 Bearsdale Road
Decatur, Illinois
(39.887390897186435, -89.01134088712098)",217-519-7696,Decatur,Illinois,Decatur Compost Inc.,3741 Bearsdale Road,Decatur,IL,62526,217-877-7697,3200,13580,,
1438165005,Peoria,Peoria City/County Landfill #1 Compost Site (Active),"11501 Cottonwood Road
Brimfield, Illinois
(40.73825289942549, -89.77216581310421)",309-565-4281,Brimfield,Illinois,Waste Management of Illinois Inc.,11501 W. Cottonwood Road,Brimfield,IL,61517,309-565-4281,4200,11752,,
0990850002,LaSalle,Peru Municipal Landfill #2 Compost Facility (Active),"251 Ben Samek Road
Peru, Illinois
(41.3276199996634, -89.12850000027464)",815-228-2066,Peru,Illinois,City of Peru,1727 4th Street,Peru,IL,61354,815-223-2962,575,6234,,
1190250011,Madison,Roxana Landfill Compost Site (Active),"4600 Cahokia Creek Road
Roxana, Illinois
(38.82738797494861, -90.0123279870729)",618-656-6912,Roxana,Illinois,Laidlaw Waste Systems Inc.,"4600 Cahokia Creek Road, P.O. Box 97",Roxana,IL,62084,618-656-6912  Ext. 6100,0,2191,,
1970755021,Will,Christiansen Farms (Active),"12151 Wilmington Rd
Peotone, Illinois
(41.323301678254026, -87.9047753514128)",708-258-6123,Peotone,Illinois,Christiansen Farms,12151 W. Wilmington Road,Peotone,IL,60468,708-258-6123,18212,2313,,
2010301128,Winnebago,Rockford Composting Facility/Cherry Valley (Active),"6200 Baxter Road
Cherry Valley, Illinois
(42.166271622840945, -88.99455911362756)",815-381-5641,Cherry Valley,Illinois,Rock River Disposal Services Inc.,"5450 Wansford Way, Ste. 201B",Rockford,IL,61109,815-381-5646,164509,5623,,
0198270001,Champaign,Urbana Municipal Landscape Recycling Center (Active),"1210 University Ave
Urbana, Illinois
(40.11645685717616, -88.22422977180203)",217-384-2342,Urbana,Illinois,"City of Urbana, Public Works Dept.",706 S. Glover Ave.,Urbana,IL,61802-4427,217-384-2393,2892,20921,,
0938010005,Kendall,Green Organics Inc. (Active),"1270 Beecher
Bristol, Illinois
(41.688049999707914, -88.42898999998835)",630-588-0993,Bristol,Illinois,Green Organics Inc.,290 S. Main Place #101,Carol Stream,IL,60188-2476,630-871-0108,14877,3110,,
1978030003,Will,Land & Lakes/Willow Ranch Compost Facility (Active),"1371 Joliet Road
Romeoville, Illinois
(41.67425702840021, -88.05784325900035)",708-720-5100,Romeoville,Illinois,Land and Lakes Yard Waste Reclamation Inc.**,"123 N. Northwest Highway, P.O. Box 778",Park Ridge,IL,60068-0778,847-825-5000,36733,9722,,
1998520006,Williamson,New Earth (Active),"11189 Samuel Road
Carterville, Illinois
(37.75717310395219, -89.04486434373585)",618-985-5007,Carterville,Illinois,Joseph Groskind,11189 Samuel Road,Carterville,IL,62918,618-985-5007,375,8547,,
1890300009,Washington,Nashville Municipal Compost Facility (Active),"9384 Washington Road
Nashville, Illinois
(38.34367999983232, -89.38264000003585)",N/A,Nashville,Illinois,City of Nashville,190 N. East Court St.,Nashville,IL,62263,618-327-8918,115,30783,,
0978120004,Lake,Land & Lakes #5/Wheeling (Active),"21488 Milwaukee
Deerfield, Illinois
(42.17442203479144, -87.92383592042393)",708-720-5100,Deerfield,Illinois,Land and Lakes Yard Waste Reclamation Inc.**,"123 N. Northwest Highway, P.O. Box 778",Park Ridge,IL,60068-0778,847-825-5000,6714,4587,,
0310810013,Cook,James Park Leaf Compost (Closed),"2222 Oakton St
Evanston, Illinois
(42.02644194114304, -87.7043779596176)",N/A,Evanston,Illinois,City of Evanston,2020 Asbury Ave.,Evanston,IL,60201,847-866-2940,,26609,13,732
1218130007,Marion,Salem Municipal Landfill #2 Compost Facility (Active),"900 Lake St
Salem, Illinois
(38.62666000035887, -88.94561000010128)",618-548-2222,Salem,Illinois,Salem Municipal Landfill #2,900 E. Lake St.,Salem,IL,62881-1699,618-548-7781,735,5644,,
0970755072,Lake,Mariani Landscape Design Composting (New),"300 Rockland Road
Lake Bluff, Illinois
(42.279476110889966, -87.86560209744972)",847-234-2172,Lake Bluff,Illinois,Mariani Landscape Design,300 Rockland Road - C,Lake Bluff,IL,60044,847-234-2172,3200,17020,,
0970750002,Lake,Lake Bluff Municipal #2 Compost Facility (Active),"640 Rockland Road
Lake Bluff, Illinois
(42.27964493551647, -87.87496200935956)",847-234-5499,Lake Bluff,Illinois,DK Organics LLC,725 N. Skokie Highway,Lake Bluff,IL,60044,847-234-5499,2927,17020,,
0316000005,Cook,Land & Lakes #1 & #2 Compost Facility (Active),"1220 138th St
Chicago, Illinois
(41.64465456143056, -87.5936303874588)",708-720-5100,Chicago,Illinois,Land and Lakes Yard Waste Reclamation Inc.**,"123 N. Northwest Highway, P.O. Box 778",Park Ridge,IL,60068-0778,847-825-5000,62453,4460,5,791
1671200110,Sangamon,Dirksen Parkway Compost Facility (Active),"2901 Dirksen Parkway
Springfield, Illinois
(39.84548187258144, -89.60432428344829)",217-786-6154,Springfield,Illinois,"Secretary of State, Physical Services","107 1/2 E. Monroe, Howlett Building",Springfield,IL,62756,217-782-6530,325,4521,,
0971905407,Lake,Waukegan Landscape Waste Compost Facility (Active),"825 Pershing Road
Waukegan, Illinois
(42.37188369743939, -87.82588928091678)",N/A,Waukegan,Illinois,"City of Waukegan, Dept. of Public Works",1700 McAree Road,Waukegan,IL,60085,847-625-6832,21905,9474,,
0970750012,Lake,DK-Lake Bluff (Active),"640 Rockland Road
Lake Bluff, Illinois
(42.27964493551647, -87.87496200935956)",847-234-0774,Lake Bluff,Illinois,DK Organics LLC,725 N. Skokie Highway,Lake Bluff,IL,60044,847-234-5499,6171,17020,,
0270405005,Clinton,Clinton County Compost Inc. (Active),"22100 St
Centralia, Illinois
(38.52829999974534, -89.13066999962064)",877-504-9197,Centralia,Illinois,Clinton County Compost Inc.,22100 State Route 161,Centralia,IL,62801,618-495-9028,7200,29768,,
1790600019,Tazewell,Pekin Composting Facility (Active),"14379 Illinois Route
Pekin, Illinois
(40.56972000017805, -89.64477000043502)",309-347-7166,Pekin,Illinois,City of Pekin**,1130 Koch St.,Pekin,IL,61554,309-478-2329,0,12432,,
