"registration_account","company","tax_type","address_line_1","address_line_2","city","state","zip_code","location"
"10793306","AL PIEMONTE NISSAN, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1600 W NORTH AVE",,"MELROSE PARK","IL","60160 - 1318","POINT (-87.854061 41.907958)"
"11127327","ALPINE VILLAGE","NEW MOTOR VEHICLE AND TRAILERS TAX","450 CHILLON DRIVE",,"LYNWOOD","IL","60411","POINT (-87.527041 41.502687)"
"10793615","AMERICAN CHEVROLET, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","9510 W JOLIET RD",,"COUNTRYSIDE","IL","60525","POINT (-87.864757 41.780064)"
"10793391","APPLE CHEVROLET, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8585 W 159TH ST",,"TINLEY PARK","IL","60487","POINT (-87.827411 41.601734)"
"10793366","ARLINGTON ACURA IN PALATINE","NEW MOTOR VEHICLE AND TRAILERS TAX","1275 E DUNDEE RD",,"PALATINE","IL","60067","POINT (-88.00984 42.139167)"
"11128168","ARLINGTON HEIGHTS FORD LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","801 W. DUNDEE RD",,"ARLINGTON HEIGHTS","IL","60004","POINT (-87.991822 42.139038)"
"10793394","ARLINGTON LEXUS IN PALATINE","NEW MOTOR VEHICLE AND TRAILERS TAX","1510 W. DUNDEE RD",,"ARLINGTON HEIGHTS","IL","60004","POINT (-87.998959 42.139156)"
"10793416","ARLINGTON NISSAN IN ARLINGTON HGHTS.","NEW MOTOR VEHICLE AND TRAILERS TAX","1100 W. DUNDEE ROAD",,"ARLINGTON HEIGHTS","IL","60004","POINT (-87.996604 42.139152)"
"10793334","ARLINGTON TOYOTA, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2095 N. RAND ROAD",,"PALATINE","IL","60074","POINT (-88.029845 42.146612)"
"10793259","ARNIE BAUER CADILLAC GMAC","NEW MOTOR VEHICLE AND TRAILERS TAX","5525 MILLER CIRCLE DR",,"MATTESON","IL","60443","POINT (-87.749113 41.505813)"
"10793570","ARROW MOBILE HOME PARK, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","11725 S RIDGELAND AVE",,"WORTH","IL","60482","POINT (-87.778204 41.677542)"
"10831547","ATLAS BOBCAT LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","1815 LANDMEIER RD",,"ELK GROVE VILLAGE","IL","60007","POINT (-87.955767 42.011047)"
"10793396","AUDI HOFFMAN ESTATES","NEW MOTOR VEHICLE AND TRAILERS TAX","1200 W. GOLF RD",,"HOFFMAN ESTATES","IL","60169","POINT (-88.110696 42.048015)"
"10793380","AUTOBARN MAZDA OF EVANSTON","NEW MOTOR VEHICLE AND TRAILERS TAX","1015 CHICAGO AVE",,"EVANSTON","IL","60202 - 1323","POINT (-87.679832 42.036248)"
"10793513","AUTOBARN NISSAN","NEW MOTOR VEHICLE AND TRAILERS TAX","1015 CHICAGO AVE",,"EVANSTON","IL","60202","POINT (-87.679832 42.036248)"
"10793277","AUTOHAUS ON EDENS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1550 FRONTAGE RD",,"NORTHBROOK","IL","60062 - 4105",
"10851702","AUTONATION HONDA O'HARE","NEW MOTOR VEHICLE AND TRAILERS TAX","1533 S. RIVER ROAD",,"DES PLAINES","IL","60018","POINT (-87.877498 42.025676)"
"10851712","AUTONATION HYUNDAI OHARE","NEW MOTOR VEHICLE AND TRAILERS TAX","1509 S. RIVER ROAD",,"DES PLAINES","IL","60018","POINT (-87.877073 42.024839)"
"10793569","BARRINGTON MOTOR SALES","NEW MOTOR VEHICLE AND TRAILERS TAX","3825 COMMERCE DR",,"ST. CHARLES","IL","60174 - 5325","POINT (-88.266576 41.905716)"
"10793323","BARTLETT MOBILE HOME, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","100 FIRST ST",,"BARTLETT","IL","60103",
"21004025","BERMAN OAK LAWN INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","4630 W 95TH ST",,"OAK LAWN","IL","60453 - 2514","POINT (-87.736568 41.720165)"
"10816788","BERMAN'S INFINITI OF CHICAGO, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","3456 N. KEDZIE AVE.",,"CHICAGO","IL","60618","POINT (-87.707726 41.944362)"
"11126510","BERMAN SUBARU OF CHICAGO INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","4330 W. IRVING PARK ROAD",,"CHICAGO","IL","60641","POINT (-87.737246 41.953563)"
"10831247","BERWYN KIA","NEW MOTOR VEHICLE AND TRAILERS TAX","7050 OGDEN AVE.",,"BERWYN","IL","60402","POINT (-87.79975 41.824759)"
"10793280","BETTENHAUSEN MOTOR SALES","NEW MOTOR VEHICLE AND TRAILERS TAX","17514 S OAK PARK AVE",,"TINLEY PARK","IL","60487",
"10793298","BIGGERS CHEVROLET, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1385 E CHICAGO ST",,"ELGIN","IL","60120 - 4799","POINT (-88.238082 42.030324)"
"10793411","BIGGERS IMPORTS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1325 E CHICAGO ST",,"ELGIN","IL","60120","POINT (-88.239653 42.030285)"
"10793461","BIGGERS MOTORS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1320 E CHICAGO ST",,"ELGIN","IL","60120","POINT (-88.239551 42.030279)"
"21003944","BILL JACOBS AURORA INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2211 AURORA AVE",,"NAPERVILLE","IL","60540 - 1003","POINT (-88.190526 41.764151)"
"21003945","BILL JACOBS NAPERVILLE LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","2495 AURORA AVE",,"NAPERVILLE","IL","60540 - 1023","POINT (-88.194768 41.763457)"
"10793479","BILL KAY FORD, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","14633 CICERO AVE",,"MIDLOTHIAN","IL","60445 - 2556","POINT (-87.73726 41.626242)"
"10811648","BOB ROHRMAN SCHAUMBURG FORD","NEW MOTOR VEHICLE AND TRAILERS TAX","815 E. GOLF ROAD",,"SCHAUMBURG","IL","60173","POINT (-88.055106 42.050188)"
"10848030","BOB ROHRMAN SCHAUMBURG LINCOLN","NEW MOTOR VEHICLE AND TRAILERS TAX","1200 E. GOLF RD",,"SCHAUMBURG","IL","60173","POINT (-88.049296 42.050349)"
"10793402","BREDEMANN FORD IN GLENVIEW","NEW MOTOR VEHICLE AND TRAILERS TAX","2038 WAUKEGAN RD",,"GLENVIEW","IL","60025","POINT (-87.797836 42.091685)"
"10793305","BREDEMANN TOYOTA, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1301 W DEMPSTER",,"PARK RIDGE","IL","60068",
"11128229","BUFFALO TRAILER MANUFACTURING INC","NEW MOTOR VEHICLE AND TRAILERS TAX","3120 LEWIS ST.",,"STEGER","IL","60475","POINT (-87.624522 41.474893)"
"11126875","CABELA'S","NEW MOTOR VEHICLE AND TRAILERS TAX","5225 PRAIRIE STONE PKWY",,"HOFFMAN ESTATES","IL","60192","POINT (-88.207949 42.072802)"
"10793521","CALUMET DOCKSIDE SERVICE","NEW MOTOR VEHICLE AND TRAILERS TAX","426 BURNHAM AVE",,"CALUMET CITY","IL","60409","POINT (-87.539703 41.623658)"
"11128079","CAMBRIDGE COURTS MH SALES LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","55 E JACKSON BLVD STE 500",,"CHICAGO","IL","60604","POINT (-87.625585 41.878258)"
"10793587","CANDLELIGHT VILLAGE","NEW MOTOR VEHICLE AND TRAILERS TAX","4 CANDLELIGHT DR",,"CHICAGO HEIGHTS","IL","60411","POINT (-87.558251 41.501871)"
"10793422","CASEY EQUIPMENT","NEW MOTOR VEHICLE AND TRAILERS TAX","1603 E ALGONQUIN RD",,"ARLINGTON HEIGHTS","IL","60005","POINT (-87.946747 42.030469)"
"10793332","CASTLE BUICK-PONTIAC, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","7400 W CERMAK",,"NORTH RIVERSIDE","IL","60546","POINT (-87.807288 41.850375)"
"21004221","CASTLE CARS OF NAPERVILLE","NEW MOTOR VEHICLE AND TRAILERS TAX","1565 W OGDEN AVE",,"NAPERVILLE","IL","60540 - 3906","POINT (-88.186371 41.76815)"
"21003806","CASTLE CARS OF SCHAUMBURG","NEW MOTOR VEHICLE AND TRAILERS TAX","1000 E GOLF RD",,"SCHAUMBURG","IL","60173 - 4506","POINT (-88.054447 42.05021)"
"11106570","CASTLE CHEVROLET NORTH LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","175 N. ARLINGTON HEIGHTS RD",,"ELK GROVE VILLAGE","IL","60007","POINT (-87.986479 42.029889)"
"10793324","CASTLE MOTOR SALES","NEW MOTOR VEHICLE AND TRAILERS TAX","8833 WAUKEGAN RD",,"MORTON GROVE","IL","60053","POINT (-87.79909 42.042049)"
"11101969","CF MH SUB LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","25 IRONWOOD",,"JUSTICE","IL","60458","POINT (-87.852229 41.747108)"
"10793464","CHEVROLET OF HOMEWOOD, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","18033-35 S HALSTED",,"HOMEWOOD","IL","60430","POINT (-87.636098 41.561901)"
"10852681","CHICAGO HARLEY-DAVIDSON","NEW MOTOR VEHICLE AND TRAILERS TAX","1027 W ADDISON ST",,"CHICAGO","IL","60613","POINT (-87.655497 41.947241)"
"10840752","CHICAGO MACK","NEW MOTOR VEHICLE AND TRAILERS TAX","4350 CLYDE PARK AVE SW",,"WYOMING","MI","49509","POINT (-85.684493 42.885621)"
"10840752","CHICAGO MACK","NEW MOTOR VEHICLE AND TRAILERS TAX","4350 CLYDE PARK AVE SW",,"WYOMING","MI","49509","POINT (-85.684493 42.885621)"
"10793572","CHICAGO MARMON TRUCKS","NEW MOTOR VEHICLE AND TRAILERS TAX","15220 S HALSTED",,"HARVEY","IL","60426",
"10793503","CHICAGO NORTHSIDE TOYOTA","NEW MOTOR VEHICLE AND TRAILERS TAX","6042 N. WESTERN AVE",,"CHICAGO","IL","60659","POINT (-87.689768 41.991278)"
"10793582","CHI-TOWN HARLEY DAVIDSON","NEW MOTOR VEHICLE AND TRAILERS TAX","17801 S LAGRANGE RD",,"TINLEY PARK","IL","60487","POINT (-87.85149 41.566559)"
"10793307","CITY LIMITS HARLEY-DAVIDSON, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2015 N RAND RD",,"PALATINE","IL","60074","POINT (-88.02895 42.145842)"
"11127996","CITY VOLKSWAGEN OF CHICAGO","NEW MOTOR VEHICLE AND TRAILERS TAX","5330 W. IRVING PARK DR",,"CHICAGO","IL","60641","POINT (-87.762365 41.953256)"
"11128142","CITY VOLKSWAGEN OF EVANSTON","NEW MOTOR VEHICLE AND TRAILERS TAX","1033 CHICAGO AVE",,"EVANSTON","IL","60202","POINT (-87.679962 42.036907)"
"10854699","CJ WILSON MAZDA OF ORLAND PARK","NEW MOTOR VEHICLE AND TRAILERS TAX","8910 W. 159TH STREET",,"ORLAND PARK","IL","60462","POINT (-87.83451 41.601733)"
"10793339","COMMUNITY HONDA, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8340 W 159TH ST",,"ORLAND PARK","IL","60462 - 4941","POINT (-87.823171 41.601902)"
"10793286","CONTINENTAL TOYOTA, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","6701 S. LAGRANGE ROAD",,"HODGKINS","IL","60525","POINT (-87.867642 41.767447)"
"11128156","COUNTRYSIDE MITSUBISHI","NEW MOTOR VEHICLE AND TRAILERS TAX","5800 S. LAGRANGE RD","ADAM@JIDDMOTORS.COM","COUNTRYSIDE","IL","60525","POINT (-87.868474 41.784741)"
"11128175","COUNTRYSIDE NISSAN","NEW MOTOR VEHICLE AND TRAILERS TAX","5750 S. LA GRANGE RD",,"COUNTRYSIDE","IL","60525","POINT (-87.8685 41.78586)"
"10793421","CRANE & MACHINERY, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","9725 INDUSTRIAL DR..",,"BRIDGEVIEW","IL","60455","POINT (-87.806132 41.715035)"
"21003711","CROWLEY'S YACHT YARD LAKESIDE, LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","3434 E 95TH ST",,"CHICAGO","IL","60617 - 5101","POINT (-87.540343 41.722884)"
"10793284","CUMBERLAND SERVICENTER, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2375 E OAKTON ST",,"ARLINGTON HEIGHTS","IL","60005 - 4817","POINT (-87.950885 42.02253)"
"10800661","CURRIE MOTORS CHEVROLET, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","7901 W. ROOSEVELT ROAD",,"FOREST PARK","IL","60130","POINT (-87.818921 41.864783)"
"10793610","DES PLAINES HONDA","NEW MOTOR VEHICLE AND TRAILERS TAX","1201 S. NORTHWEST HWY",,"BARRINGTON","IL","60016","POINT (-88.100251 42.136768)"
"10793362","D & S TRUCK CENTER, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","6035 EAST AVE",,"HODGKINS","IL","60525","POINT (-87.858463 41.78066)"
"10793358","ED NAPLETON HONDA","NEW MOTOR VEHICLE AND TRAILERS TAX","5800 W. 95TH ST",,"OAK LAWN","IL","60453","POINT (-87.765966 41.719764)"
"10793254","EHRHARDT'S TRAILER SALES","NEW MOTOR VEHICLE AND TRAILERS TAX","776 W OAKTON ST",,"DES PLAINES","IL","60018","POINT (-87.938509 42.022752)"
"11117162","ELGIN CHRYSLER JEEP DODGE RAM","NEW MOTOR VEHICLE AND TRAILERS TAX","1010 E. CHICAGO ST",,"ELGIN","IL","60120","POINT (-88.251787 42.033097)"
"10793504","ELGIN HYUNDAI","NEW MOTOR VEHICLE AND TRAILERS TAX","881 E CHICAGO ST",,"ELGIN","IL","60120","POINT (-88.256529 42.034513)"
"10793580","ELGIN TOYOTA","NEW MOTOR VEHICLE AND TRAILERS TAX","1200 E CHICAGO ST",,"ELGIN","IL","60120","POINT (-88.243837 42.031066)"
"10793349","EMKAY, INC","NEW MOTOR VEHICLE AND TRAILERS TAX","650 E GOLF RD",,"SCHAUMBURG","IL","60173","POINT (-88.063326 42.049994)"
"10793353","ETTLESON CAD-BUICK-OLDS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","6201 S LA GRANGE RD",,"HODGKINS","IL","60525","POINT (-87.868007 41.777615)"
"10793487","ETTLESON HYUNDAI LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","5631 S. LAGRANGE RD",,"COUNTRYSIDE","IL","60525","POINT (-87.868569 41.787358)"
"10793480","EVERGREEN KIA","NEW MOTOR VEHICLE AND TRAILERS TAX","9205 S WESTERN AVE",,"CHICAGO","IL","60620","POINT (-87.682161 41.725946)"
"10793477","FAMILY HYUNDAI & SUZUKI, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8101 W. 159TH STREET",,"TINLEY PARK","IL","60477","POINT (-87.817643 41.601875)"
"10793304","FIELDS IMPORTS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","700 FRONTAGE RD",,"NORTHFIELD","IL","60093",
"10793553","FIELDS INFINITI","NEW MOTOR VEHICLE AND TRAILERS TAX","2100 FRONTAGE RD",,"GLENCOE","IL","60022","POINT (-87.779196 42.116876)"
"10793312","FIELDS JEEP EAGLE, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2800 PATRIOT BLVD",,"GLENVIEW","IL","60026 - 8041","POINT (-87.823501 42.106147)"
"11128014","FIELDS LEXUS GLENVIEW","NEW MOTOR VEHICLE AND TRAILERS TAX","2000 N. WAUKEGAN RD",,"GLENVIEW","IL","60025","POINT (-87.797864 42.091185)"
"10794704","FIELDS VOLVO","NEW MOTOR VEHICLE AND TRAILERS TAX","770 FRONTAGE ROAD",,"NORTHFIELD","IL","60093",
"10793460","FLETCHER JONES AUTOMOTIVE ENTP","NEW MOTOR VEHICLE AND TRAILERS TAX","1520 W. NORTH AVE",,"CHICAGO","IL","60642","POINT (-87.66629 41.910635)"
"10793292","FLIKKEMA MOTORS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","2424 E 176TH ST",,"LANSING","IL","60438","POINT (-87.558486 41.574804)"
"21003493","FORD OF HOMEWOOD","NEW MOTOR VEHICLE AND TRAILERS TAX","3233 183RD ST",,"HOMEWOOD","IL","60430 - 2601","POINT (-87.695687 41.557125)"
"10843450","FOX FORD LINCOLN CHICAGO","NEW MOTOR VEHICLE AND TRAILERS TAX","2501 N. ELSTON VE",,"CHICAGO","IL","60647","POINT (-87.680484 41.92716)"
"11120287","FRANK H GILL COMPANY","NEW MOTOR VEHICLE AND TRAILERS TAX","2859 BERNICE ROAD",,"LANSING","IL","60438","POINT (-87.547148 41.579261)"
"10793267","FREEWAY FORD-STERLING TRUCK SL","NEW MOTOR VEHICLE AND TRAILERS TAX","8445 W 45TH ST",,"LYONS","IL","60534","POINT (-87.832395 41.809761)"
"10793573","GALLO EQUIPMENT CO.","NEW MOTOR VEHICLE AND TRAILERS TAX","11835 S AVE O",,"CHICAGO","IL","60617","POINT (-87.540019 41.679881)"
"11128018","GERALD HONDA OF MATTESON","NEW MOTOR VEHICLE AND TRAILERS TAX","5505 AUTO CT",,"MATTESON","IL","60443","POINT (-87.746711 41.504036)"
"21003757","GERALD IMPORTS COUNTRYSIDE, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","5901 S LA GRANGE RD",,"COUNTRYSIDE","IL","60525 - 4067","POINT (-87.868509 41.785525)"
"11128017","GERALD TOYOTA OF MATTESON","NEW MOTOR VEHICLE AND TRAILERS TAX","5540 AUTO CT",,"MATTESON","IL","60443 - 1486","POINT (-87.75038 41.504032)"
"10793492","GIUFFRE MIDWEST LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","3401 S CICERO AVE",,"CICERO","IL","60804","POINT (-87.743558 41.831334)"
"11127466","GLENVIEW LUXURY IMPORTS LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","301 WAUKEGAN ROAD",,"GLENVIEW","IL","60025","POINT (-87.799635 42.060832)"
"10818674","GOLD COAST EXOTIC IMPORTS, LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","834 N. RUSH",,"CHICAGO","IL","60611","POINT (-87.626176 41.897997)"
"21003530","GOLFGREEN MOTOR SALES, LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","9430 N GREENWOOD AVE",,"NILES","IL","60714",
"10793500","GOLF MILL MOTOR SALES, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","9401 N MILWAUKEE AVE",,"NILES","IL","60714","POINT (-87.834876 42.051204)"
"11113662","HARBOR HOME SALES LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","4000 E. 134TH AVE",,"CHICAGO","IL","60633","POINT (-87.531673 41.651863)"
"10793473","HAWK CHRYSLER DODGE JEEP","NEW MOTOR VEHICLE AND TRAILERS TAX","7911 W ROOSEVELT ROAD",,"FOREST PARK","IL","60130","POINT (-87.820973 41.86474)"
"10793529","HAWK FORD OF OAK LAWN","NEW MOTOR VEHICLE AND TRAILERS TAX","6100 W 95TH ST",,"OAK LAWN","IL","60453","POINT (-87.774262 41.71972)"
"10815972","HAWKINSON KIA","NEW MOTOR VEHICLE AND TRAILERS TAX","5501 MILLER CIRCLE DR.",,"MATTESON","IL","60443","POINT (-87.747222 41.505725)"
"10793448","HAWKINSON NISSAN LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","5513 MILLER CIRCLE DR",,"MATTESON","IL","60443","POINT (-87.748349 41.505784)"
"10793296","HIGHLANDS YAMAHA INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","5320 E AVE",,"COUNTRYSIDE","IL","60525","POINT (-87.859044 41.793114)"
"10793420","HINO OF CHICAGO","NEW MOTOR VEHICLE AND TRAILERS TAX","5330 W PERSHING RD",,"CICERO","IL","60804","POINT (-87.760708 41.821834)"
"10793276","HOLIDAY BOAT SALES, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","21740 LINCOLN HWY",,"LYNWOOD","IL","60411",
"10793539","HONDA CITY","NEW MOTOR VEHICLE AND TRAILERS TAX","4950 S PULASKI AVE",,"CHICAGO","IL","60632","POINT (-87.723505 41.802637)"
"10793262","HOUSE OF CAMPING","NEW MOTOR VEHICLE AND TRAILERS TAX","8424 S HARLEM",,"BRIDGEVIEW","IL","60455","POINT (-87.79938 41.738281)"
"10793251","HOWARD ORLOFF JAGUAR VOLVO","NEW MOTOR VEHICLE AND TRAILERS TAX","1924 N PAULINA",,"CHICAGO","IL","60622","POINT (-87.670354 41.917203)"
"10793252","ILLINOIS HARLEY DAVIDSON SALES","NEW MOTOR VEHICLE AND TRAILERS TAX","9950 JOLIET  ROAD",,"COUNTRYSIDE","IL","60525","POINT (-87.866325 41.779377)"
"10793386","ILLINOIS TRUCK CENTRE, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","700 DEVON AVE",,"ELK GROVE VILLAGE","IL","60007",
"11128076","INFINITI OF HOFFMAN ESTATES","NEW MOTOR VEHICLE AND TRAILERS TAX","1075 W GOLF RD",,"HOFFMAN ESTATES","IL","60169 - 1339","POINT (-88.106853 42.04805)"
"10793244","JACK PHELAN CHEVROLET, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","4000 S HARLEM AVE","4000 S HARLEM AVE","LYONS","IL","60534","POINT (-87.802598 41.81896)"
"10793502","JACK PHELAN DODGE LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","5859 S. LAGRANGE ROAD",,"COUNTRYSIDE","IL","60525","POINT (-87.868413 41.783744)"
"10793428","JACOB PRESS' SONS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","7674 W 79TH ST",,"BRIDGEVIEW","IL","60455","POINT (-87.809819 41.747943)"
"11128077","JAGUAR SCHAUMBURG & LAND ROVER SCHAUMBUR","NEW MOTOR VEHICLE AND TRAILERS TAX","920 GOLF RD",,"SCHAUMBURG","IL","60194",
"21004170","JDC AUTO, LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","5950 N WESTERN AVE",,"CHICAGO","IL","60659 - 5004","POINT (-87.689719 41.989648)"
"10793236","JENNINGS CHEVROLET, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","241 WAUKEGAN RD",,"GLENVIEW","IL","60025 - 5190","POINT (-87.79965 42.059994)"
"10793384","JENNINGS VOLKSWAGON, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","201 WAUKEGAN RD",,"GLENVIEW","IL","60025 - 5100","POINT (-87.799572 42.059235)"
"11128006","JOE RIZZA ALFA ROMEO MASERATI","NEW MOTOR VEHICLE AND TRAILERS TAX","8130 W. 159TH ST",,"ORLAND PARK","IL","60462","POINT (-87.815989 41.602006)"
"10793377","JOE RIZZAFORD OF ORLAND PARK, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8100 W 159TH ST",,"ORLAND PARK","IL","60462","POINT (-87.815812 41.602008)"
"10793600","JOE RIZZA IMPORTS, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8150 W 159 TH ST",,"ORLAND PARK","IL","60462","POINT (-87.817691 41.601984)"
"10793591","KELLY NISSAN, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","4300 W 95 TH ST",,"OAK LAWN","IL","60453","POINT (-87.728578 41.720329)"
"10818099","KINGDOM CHEVROLET","NEW MOTOR VEHICLE AND TRAILERS TAX","6603 S. WESTERN AVE",,"CHICAGO","IL","60636","POINT (-87.683424 41.772711)"
"10793393","KOWALIS MOTOR CAR, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8300 W 159 TH ST",,"ORLAND PARK","IL","60462","POINT (-87.820341 41.601942)"
"21003896","LAND ROVER HINSDALE LLC","NEW MOTOR VEHICLE AND TRAILERS TAX","336 E OGDEN AVE",,"HINSDALE","IL","60521 - 3609","POINT (-87.921493 41.817316)"
"10793583","LANDROVER NORTHFIELD","NEW MOTOR VEHICLE AND TRAILERS TAX","670 W FRONTAGE RD",,"NORTHFIELD","IL","60093 - 1254","POINT (-87.774237 42.110067)"
"10813522","LANDROVER VOLVO AUDI JAGUAR","NEW MOTOR VEHICLE AND TRAILERS TAX","8021-8031 W. 159TH STREET",,"TINLEY PARK","IL","60477","POINT (-87.814926 41.601911)"
"11100311","LEHMANN-PETERSON CORP.","NEW MOTOR VEHICLE AND TRAILERS TAX","3737 INDUSTRIAL AVE",,"ROLLING MEADOWS","IL","60008","POINT (-88.034119 42.095654)"
"10793359","LOEBER MOTORS, INC. (LINCOLWD)","NEW MOTOR VEHICLE AND TRAILERS TAX","4255 W TOUHY AVE",,"LINCOLNWOOD","IL","60712","POINT (-87.735201 42.01173)"
"10793363","LOREN HYUNDAI, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","1610 WAUKEGAN",,"GLENVIEW","IL","60025","POINT (-87.798385 42.083982)"
"10793497","LYNCH CHICAGO INC","NEW MOTOR VEHICLE AND TRAILERS TAX","4300 W. 123RD ST",,"ALSIP","IL","60803","POINT (-87.726493 41.669253)"
"10793328","MANCARI'S CHRYSLER PLYMOUTH","NEW MOTOR VEHICLE AND TRAILERS TAX","4630 W 95TH ST",,"OAK LAWN","IL","60453","POINT (-87.736568 41.720165)"
"10793285","MANOR MOBILE HOME SALES, INC.","NEW MOTOR VEHICLE AND TRAILERS TAX","8035 W 79TH ST",,"JUSTICE","IL","60458","POINT (-87.820579 41.747571)"
