"year","section","sub_section","place","age_group","race_ethnicity","gender","number","crude_mortality_rate","age_adjusted_mortality_rate"
"2000","All Cause","All Cause","6 South District","j) 65-74 yrs","All Race/Ethn","Male","427","3314.5",
"2000","All Cause","All Cause","6 South District","j) 65-74 yrs","Hispanic","All Genders","28","2794.4",
"2000","All Cause","All Cause","6 South District","j) 65-74 yrs","NH Asian/PI","All Genders",,,
"2000","All Cause","All Cause","6 South District","j) 65-74 yrs","NH Black","All Genders","256","3248.7",
"2000","All Cause","All Cause","6 South District","j) 65-74 yrs","NH White","All Genders","525","2591.2",
"2000","All Cause","All Cause","6 South District","k) 75-84 yrs","All Race/Ethn","All Genders","1244","6173.7",
"2000","All Cause","All Cause","6 South District","k) 75-84 yrs","All Race/Ethn","Female","696","5598.5",
"2000","All Cause","All Cause","6 South District","k) 75-84 yrs","All Race/Ethn","Male","548","7100.3",
"2000","All Cause","All Cause","6 South District","k) 75-84 yrs","Hispanic","All Genders","26","7580.2",
"2000","All Cause","All Cause","6 South District","k) 75-84 yrs","NH Asian/PI","All Genders",,,
"2000","All Cause","All Cause","6 South District","k) 75-84 yrs","NH Black","All Genders","269","7480.5",
"2000","All Cause","All Cause","6 South District","k) 75-84 yrs","NH White","All Genders","934","5844.4",
"2000","All Cause","All Cause","6 South District","l) 85 yrs and older","All Race/Ethn","All Genders","890","15315.8",
"2000","All Cause","All Cause","6 South District","l) 85 yrs and older","All Race/Ethn","Female","599","14289.1",
"2000","All Cause","All Cause","6 South District","l) 85 yrs and older","All Race/Ethn","Male","291","17974.1",
"2000","All Cause","All Cause","6 South District","l) 85 yrs and older","Hispanic","All Genders","11",,
"2000","All Cause","All Cause","6 South District","l) 85 yrs and older","NH Asian/PI","All Genders",,,
"2000","All Cause","All Cause","6 South District","l) 85 yrs and older","NH Black","All Genders","168","15657.0",
"2000","All Cause","All Cause","6 South District","l) 85 yrs and older","NH White","All Genders","702","15250.9",
"2000","All Cause","All Cause","5 Southwest District","a) All Ages","All Race/Ethn","All Genders","3123","886.1","758.9"
"2000","All Cause","All Cause","5 Southwest District","a) All Ages","All Race/Ethn","Female","1691","923.1","638.8"
"2000","All Cause","All Cause","5 Southwest District","a) All Ages","All Race/Ethn","Male","1432","846.1","939.4"
"2000","All Cause","All Cause","5 Southwest District","a) All Ages","Hispanic","All Genders","61","199.5","509.5"
"2000","All Cause","All Cause","5 Southwest District","a) All Ages","NH Asian/PI","All Genders","10",,
"2000","All Cause","All Cause","5 Southwest District","a) All Ages","NH Black","All Genders","165","683.3","1138.7"
"2000","All Cause","All Cause","5 Southwest District","a) All Ages","NH White","All Genders","2862","1005.6","753.8"
"2000","All Cause","All Cause","5 Southwest District","b) Under 1 yr","All Race/Ethn","All Genders","38","839.9",
"2000","All Cause","All Cause","5 Southwest District","b) Under 1 yr","All Race/Ethn","Female","15",,
"2000","All Cause","All Cause","5 Southwest District","b) Under 1 yr","All Race/Ethn","Male","23","995.8",
"2000","All Cause","All Cause","5 Southwest District","b) Under 1 yr","Hispanic","All Genders","6",,
"2000","All Cause","All Cause","5 Southwest District","b) Under 1 yr","NH Asian/PI","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","b) Under 1 yr","NH Black","All Genders","8",,
"2000","All Cause","All Cause","5 Southwest District","b) Under 1 yr","NH White","All Genders","23","731.6",
"2000","All Cause","All Cause","5 Southwest District","c) 1-4 yrs","All Race/Ethn","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","c) 1-4 yrs","All Race/Ethn","Female","0",,
"2000","All Cause","All Cause","5 Southwest District","c) 1-4 yrs","All Race/Ethn","Male",,,
"2000","All Cause","All Cause","5 Southwest District","c) 1-4 yrs","Hispanic","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","c) 1-4 yrs","NH Asian/PI","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","c) 1-4 yrs","NH Black","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","c) 1-4 yrs","NH White","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","d) 5-14 yrs","All Race/Ethn","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","d) 5-14 yrs","All Race/Ethn","Female",,,
"2000","All Cause","All Cause","5 Southwest District","d) 5-14 yrs","All Race/Ethn","Male",,,
"2000","All Cause","All Cause","5 Southwest District","d) 5-14 yrs","Hispanic","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","d) 5-14 yrs","NH Asian/PI","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","d) 5-14 yrs","NH Black","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","d) 5-14 yrs","NH White","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","e) 15-24 yrs","All Race/Ethn","All Genders","32","71.9",
"2000","All Cause","All Cause","5 Southwest District","e) 15-24 yrs","All Race/Ethn","Female","8",,
"2000","All Cause","All Cause","5 Southwest District","e) 15-24 yrs","All Race/Ethn","Male","24","105.8",
"2000","All Cause","All Cause","5 Southwest District","e) 15-24 yrs","Hispanic","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","e) 15-24 yrs","NH Asian/PI","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","e) 15-24 yrs","NH Black","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","e) 15-24 yrs","NH White","All Genders","25","75.8",
"2000","All Cause","All Cause","5 Southwest District","f) 25-34 yrs","All Race/Ethn","All Genders","32","72.4",
"2000","All Cause","All Cause","5 Southwest District","f) 25-34 yrs","All Race/Ethn","Female","9",,
"2000","All Cause","All Cause","5 Southwest District","f) 25-34 yrs","All Race/Ethn","Male","23","104.2",
"2000","All Cause","All Cause","5 Southwest District","f) 25-34 yrs","Hispanic","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","f) 25-34 yrs","NH Asian/PI","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","f) 25-34 yrs","NH Black","All Genders","6",,
"2000","All Cause","All Cause","5 Southwest District","f) 25-34 yrs","NH White","All Genders","23","71.4",
"2000","All Cause","All Cause","5 Southwest District","g) 35-44 yrs","All Race/Ethn","All Genders","76","136.4",
"2000","All Cause","All Cause","5 Southwest District","g) 35-44 yrs","All Race/Ethn","Female","21","73.6",
"2000","All Cause","All Cause","5 Southwest District","g) 35-44 yrs","All Race/Ethn","Male","55","202.4",
"2000","All Cause","All Cause","5 Southwest District","g) 35-44 yrs","Hispanic","All Genders",,,
"2000","All Cause","All Cause","5 Southwest District","g) 35-44 yrs","NH Asian/PI","All Genders","0",,
"2000","All Cause","All Cause","5 Southwest District","g) 35-44 yrs","NH Black","All Genders","12",,
"2000","All Cause","All Cause","5 Southwest District","g) 35-44 yrs","NH White","All Genders","60","131.4",
"2000","All Cause","All Cause","5 Southwest District","h) 45-54 yrs","All Race/Ethn","All Genders","182","374.2",
"2000","All Cause","All Cause","5 Southwest District","h) 45-54 yrs","All Race/Ethn","Female","73","293.0",
"2000","All Cause","All Cause","5 Southwest District","h) 45-54 yrs","All Race/Ethn","Male","109","459.5",
"2000","All Cause","All Cause","5 Southwest District","h) 45-54 yrs","Hispanic","All Genders","6",,
"2000","All Cause","All Cause","5 Southwest District","h) 45-54 yrs","NH Asian/PI","All Genders","0",,
