"tax_sale_year","pin","from_year","to_year","total_amount_paid","sold_at_sale","vol","township","buyer","buyer_name","location_1"
"2015","09-17-200-114-0000","2006","2013","440","true","089","Maine","1500180","AAA FUNDING","(42.051342840383, -87.892265968716)"
"2015","09-20-313-015-0000","1995","2013","440","true","090","Maine","1500168","GT ALTERNATIVES","(42.029862965295, -87.897894422568)"
"2015","09-20-320-043-0000","1995","2013","440","true","090","Maine","1500168","GT ALTERNATIVES","(42.024795774126, -87.90371414138)"
"2015","09-28-111-061-0000","2007","2013","440","true","094","Maine","1500168","GT ALTERNATIVES","(42.021889472088, -87.880449761264)"
"2015","09-36-327-026-0000","2003","2013","440","true","096","Maine","1500003","GIAMBARBEREE","(41.997422523615, -87.825425061821)"
"2015","10-09-304-031-1044","2008","2010","41190","true","031","Niles","1500135","ORTEGA","(42.057752153665, -87.759815408317)"
"2015","10-12-424-005-0000","1996","2013","440","true","053","Evanston","1500264","SABRE","(42.056555636911, -87.691635716267)"
"2015","10-13-119-026-0000","2008","2012","1290","true","053","Evanston","1500010","PATINO","(42.049834493063, -87.699799359891)"
"2015","10-13-208-007-0000","1995","2010","1590","true","053","Evanston","1500113","RIFAI","(42.052976947986, -87.696912877004)"
"2015","10-13-214-002-0000","2004","2013","440","true","053","Evanston","1500168","GT ALTERNATIVES","(42.051773137587, -87.6986142186)"
"2015","10-13-408-016-0000","2009","2013","18190","true","054","Evanston","1500151","INTERSTATE","(42.046678583986, -87.69542594865)"
"2015","10-15-206-047-0000","2009","2013","440","true","112","Niles","1500026","CORONA","(42.054929827692, -87.728528231651)"
"2015","10-15-427-010-0000","2010","2012","7790","true","113","Niles","1500064","REALTY USA","(42.042311310253, -87.733794400169)"
"2015","10-15-427-036-0000","2010","2012","1190","true","113","Niles","1500026","CORONA","(42.04231141665, -87.733674642399)"
"2015","10-16-317-017-0000","1995","2013","440","true","114","Niles","1500168","GT ALTERNATIVES","(42.043350360531, -87.765786568112)"
"2015","10-21-119-115-1032","2007","2013","5190","true","119","Niles","1500151","INTERSTATE","(42.035094820857, -87.7647595514)"
"2015","10-22-328-049-1014","2005","2013","440","true","121","Niles","1500168","GT ALTERNATIVES","(42.027497813261, -87.742991347465)"
"2015","10-22-328-049-1015","2005","2013","440","true","121","Niles","1500168","GT ALTERNATIVES","(42.027497813261, -87.742991347465)"
"2015","10-22-328-049-1016","2005","2013","440","true","121","Niles","1500168","GT ALTERNATIVES","(42.027497813261, -87.742991347465)"
"2015","10-24-214-016-0000","2005","2009","1690","true","055","Evanston","1500069","KOTHARI","(42.037290265349, -87.697870332235)"
"2015","10-27-104-003-0000","2009","2013","5190","true","124","Niles","1500180","AAA FUNDING","(42.025982143663, -87.738688657133)"
"2015","10-35-330-009-0000","1995","2013","440","true","130","Niles","1500163","CHICAGO BUILDINGS","(41.997641473561, -87.722637188949)"
"2015","10-36-208-043-0000","2011","2013","440","true","503","Rogers Park","1500100","FAIR DEAL OF ILLINOIS","(42.009803780479, -87.697650193143)"
"2015","10-36-424-034-1001","2007","2013","440","true","504","Rogers Park","1500080","YANCY","(41.999151345937, -87.699343332092)"
"2015","10-36-424-034-1003","2007","2013","440","true","504","Rogers Park","1500272","DENNIS","(41.999151345937, -87.699343332092)"
"2015","11-29-300-001-0000","2007","2013","1190","true","505","Rogers Park","1500026","CORONA","(42.019071056393, -87.670615215009)"
"2015","11-29-317-051-1002","2009","2011","1890","true","149","Rogers Park","1500272","DENNIS","(42.014675839068, -87.665578018216)"
"2015","11-29-318-014-1133","2009","2013","1290","true","505","Rogers Park","1500100","FAIR DEAL OF ILLINOIS","(42.014869479071, -87.662818176386)"
"2015","11-30-307-219-1038","2008","2013","440","true","419","Rogers Park","1500161","WHEELER","(42.015054560542, -87.68486576428)"
"2015","11-30-307-219-1080","2008","2013","440","true","505","Rogers Park","1500080","YANCY","(42.015054560542, -87.68486576428)"
"2015","11-30-312-010-0000","2011","2013","57190","true","505","Rogers Park","1500151","INTERSTATE","(42.0177027013, -87.681824172548)"
"2015","11-30-423-035-1010","2009","2011","7690","true","261","Rogers Park","1500161","WHEELER","(42.013001828368, -87.673054579113)"
"2015","11-32-320-006-0000","2006","2012","5190","true","507","Rogers Park","1500026","CORONA","(42.00108372594, -87.664305116351)"
"2015","12-01-127-004-0000","2009","2013","100190","true","135","Norwood Park","1500034","PHOENIX BOND","(41.993351512092, -87.823016530157)"
"2015","12-01-402-039-1008","2008","2013","1290","true","310","Jefferson","1500158","SCRIBE FUNDING","(41.988539218818, -87.809528324182)"
"2015","12-02-112-023-0000","2009","2013","440","true","063","Leyden","1500168","GT ALTERNATIVES","(41.995770758003, -87.836868186313)"
"2015","12-09-200-041-0000","1995","2013","440","true","063","Leyden","1500235","KURZAC","(41.976851362975, -87.868695808334)"
"2015","12-12-315-014-0000","2003","2007","11190","true","135","Norwood Park","1500026","CORONA","(41.973423087397, -87.822114935955)"
"2015","12-14-115-031-0000","2011","2013","42190","true","312","Jefferson","1500264","SABRE","(41.962802090402, -87.842450012003)"
"2015","12-19-100-084-0000","2006","2009","440","true","064","Leyden","1500180","AAA FUNDING","(41.948594046612, -87.919806680334)"
"2015","12-21-111-022-1001","2011","2013","440","true","240","Leyden","1500180","AAA FUNDING","(41.950050007697, -87.880468015959)"
"2015","12-21-308-039-0000","2009","2013","440","true","065","Leyden","1500025","OHR","(41.941026078181, -87.87866155758)"
"2015","12-24-417-019-0000","2010","2013","50190","true","315","Jefferson","1500186","N & K CORP0RATION","(41.940023016455, -87.814513171426)"
"2015","12-25-219-006-0000","1995","2013","440","true","066","Leyden","1500169","ALRERNATIVE ACQUISITIONS","(41.933604169551, -87.812348765096)"
"2015","12-25-225-041-1001","2006","2013","8290","true","066","Leyden","1500235","KURZAC","(41.930937406523, -87.814625539641)"
"2015","12-27-219-042-0000","2008","2012","50190","true","518","Leyden","1500161","WHEELER","(41.931321417423, -87.854698058675)"
"2015","12-28-224-001-0000","2007","2013","440","true","069","Leyden","1500168","GT ALTERNATIVES","(41.932780965218, -87.86762728505)"
"2015","12-28-224-002-0000","2000","2012","440","true","069","Leyden","1500168","GT ALTERNATIVES","(41.932782561093, -87.867545448398)"
"2015","12-28-224-003-0000","2000","2012","2190","true","459","Leyden","1500168","GT ALTERNATIVES","(41.932784277482, -87.867454439815)"
"2015","12-28-229-041-0000","2008","2013","10290","true","069","Leyden","1500188","PRACTICORP","(41.93012519867, -87.870292849444)"
"2015","12-32-207-023-0000","2009","2011","7190","true","071","Leyden","1500235","KURZAC","(41.916943362439, -87.884609291254)"
"2015","12-32-207-024-0000","2009","2011","440","true","071","Leyden","1500235","KURZAC","(41.916816545235, -87.884604047267)"
"2015","12-32-207-025-0000","2009","2011","440","true","071","Leyden","1500235","KURZAC","(41.916689657201, -87.884598781217)"
"2015","12-32-207-026-0000","2009","2011","440","true","276","Leyden","1500235","KURZAC","(41.916562910777, -87.884593362912)"
"2015","12-32-207-071-0000","2009","2013","440","true","071","Leyden","1500235","KURZAC","(41.91624790782, -87.884691342413)"
"2015","12-35-107-030-0000","2009","2013","440","true","296","Leyden","1500235","KURZAC","(41.919483144188, -87.841021579515)"
"2015","12-36-418-037-0000","1995","2013","440","true","072","Leyden","1500235","KURZAC","(41.910964045147, -87.812301219964)"
"2015","12-36-430-035-0000","2011","2013","48190","true","072","Leyden","1500026","CORONA","(41.909859580996, -87.807882808774)"
"2015","13-01-328-062-0000","2009","2013","161190","true","317","Jefferson","1500264","SABRE","(41.983784603822, -87.700044031809)"
"2015","13-04-411-016-0000","1995","2013","30190","true","321","Jefferson","1500034","PHOENIX BOND","(41.985619407704, -87.751269122315)"
"2015","13-05-110-012-0000","2004","2013","2190","true","321","Jefferson","1500100","FAIR DEAL OF ILLINOIS","(41.994560525787, -87.781249939336)"
"2015","13-06-104-005-0000","1995","2013","440","true","323","Jefferson","1500100","FAIR DEAL OF ILLINOIS","(41.997451557541, -87.802031464148)"
"2015","13-08-416-050-0000","2008","2013","440","true","327","Jefferson","1500030","TLI CHICAGO 2014","(41.972445881784, -87.769275702588)"
"2015","13-11-431-027-1002","2007","2013","13690","true","332","Jefferson","1500272","DENNIS","(41.969108235084, -87.709366417468)"
"2015","13-12-235-025-0000","1995","2013","440","true","332","Jefferson","1500030","TLI CHICAGO 2014","(41.978467376663, -87.691130422812)"
"2015","13-12-235-026-0000","1995","2013","440","true","332","Jefferson","1500030","TLI CHICAGO 2014","(41.978469532358, -87.691027312039)"
"2015","13-13-321-038-0000","2006","2013","440","true","335","Jefferson","1500159","THE MIDDLE PATH","(41.95598599608, -87.701616458109)"
"2015","13-14-412-040-0000","1995","2013","440","true","337","Jefferson","1500169","ALRERNATIVE ACQUISITIONS","(41.958695118636, -87.711219951168)"
"2015","13-15-417-031-1001","2006","2011","3690","true","459","Jefferson","1500158","SCRIBE FUNDING","(41.956574945434, -87.729769425875)"
"2015","13-16-103-025-1007","2005","2012","1890","true","339","Jefferson","1500151","INTERSTATE","(41.967438123075, -87.763176287629)"
"2015","13-16-115-048-1011","2008","2013","2190","true","180","Jefferson","1500272","DENNIS","(41.963753578166, -87.76326190175)"
"2015","13-16-210-020-0000","1995","2013","1190","true","340","Jefferson","1500030","TLI CHICAGO 2014","(41.965976584954, -87.754270366403)"
"2015","13-17-226-036-0000","2009","2013","1090","true","342","Jefferson","1500026","CORONA","(41.960637926305, -87.775025874915)"
"2015","13-19-207-074-0000","1998","2013","440","true","344","Jefferson","1500030","TLI CHICAGO 2014","(41.949228002941, -87.794779536094)"
"2015","13-21-415-026-0000","2008","2012","2890","true","348","Jefferson","1500026","CORONA","(41.940896131877, -87.748313615647)"
"2015","13-22-213-001-0000","1995","2012","440","true","349","Jefferson","1500100","FAIR DEAL OF ILLINOIS","(41.951610236842, -87.728945071469)"
"2015","13-26-106-028-0000","2009","2011","6490","true","354","Jefferson","1500026","CORONA","(41.938481192123, -87.718952353065)"
"2015","13-26-117-012-0000","2007","2013","32190","true","354","Jefferson","1500026","CORONA","(41.935398032844, -87.719008666227)"
"2015","13-26-404-013-0000","2007","2013","31190","true","355","Jefferson","1500026","CORONA","(41.9304602336, -87.711888179713)"
"2015","13-26-407-005-0000","2006","2008","2690","true","355","Jefferson","1500047","B HARTMAN GROUP","(41.931602108713, -87.707934775313)"
"2015","13-27-121-004-0000","2010","2013","42680.15","true","356","Jefferson","1500151","INTERSTATE","(41.934923710486, -87.737778215598)"
"2015","13-29-125-036-0000","2009","2011","13410.02","true","360","Jefferson","1500135","ORTEGA","(41.931530157399, -87.7799770053)"
"2015","13-30-306-033-0000","2007","2010","62190","true","363","Jefferson","1500186","N & K CORP0RATION","(41.929781710671, -87.797010470659)"
"2015","13-30-315-010-0000","2011","2013","15190","true","363","Jefferson","1500151","INTERSTATE","(41.928201501298, -87.796256708544)"
"2015","13-31-314-003-0000","2008","2011","440","true","364","Jefferson","1500026","CORONA","(41.912212140613, -87.805368128984)"
"2015","13-32-303-035-0000","2008","2013","1290","true","366","Jefferson","1500100","FAIR DEAL OF ILLINOIS","(41.91380027009, -87.78155022539)"
"2015","13-32-320-026-0000","2004","2013","1790","true","366","Jefferson","1500100","FAIR DEAL OF ILLINOIS","(41.909887548578, -87.776807631153)"
"2015","13-33-216-020-0000","2010","2012","1077.58","true","368","Jefferson","1500161","WHEELER","(41.918845613394, -87.754412707631)"
"2015","13-33-300-021-0000","2004","2013","440","true","368","Jefferson","1500135","ORTEGA","(41.914571622192, -87.760680938355)"
"2015","13-33-423-048-0000","2010","2013","9546.35","true","369","Jefferson","1500135","ORTEGA","(41.909900657259, -87.746970245934)"
"2015","13-33-423-050-0000","2010","2013","24748.1","true","369","Jefferson","1500135","ORTEGA","(41.909903686336, -87.746740089931)"
"2015","13-34-427-007-0000","2010","2013","10015.67","true","371","Jefferson","1500047","B HARTMAN GROUP","(41.911073133287, -87.730902122874)"
"2015","13-35-201-003-0000","2006","2011","8190","true","373","Jefferson","1500026","CORONA","(41.924320847555, -87.71492685693)"
"2015","13-35-236-035-1001","2006","2012","29190","true","373","Jefferson","1500161","WHEELER","(41.91810688943, -87.707419451183)"
"2015","13-35-328-044-0000","2009","2011","28839.22","true","021","Jefferson","1500026","CORONA","(41.91057254157, -87.716935970492)"
"2015","13-36-103-046-1012","2004","2012","440","true","530","West Chicago","1500135","ORTEGA","(41.923565562058, -87.697872302641)"
"2015","13-36-104-008-0000","2010","2013","6890","true","530","West Chicago","1500135","ORTEGA","(41.923537929779, -87.703733697937)"
"2015","13-36-228-041-1080","2007","2013","3790","true","530","West Chicago","1500135","ORTEGA","(41.917414748344, -87.69607051246)"
"2015","13-36-228-041-1083","2007","2013","3790","true","530","West Chicago","1500135","ORTEGA","(41.917414748344, -87.69607051246)"
"2015","14-05-211-021-1049","2010","2012","30190","true","472","Lake View","1500158","SCRIBE FUNDING","(41.992743306111, -87.654472111292)"
"2015","14-05-407-017-1033","2008","2011","16190","true","473","Lake View","1500158","SCRIBE FUNDING","(41.98603870805, -87.654659292325)"
"2015","14-17-101-030-1023","2004","2013","1090","true","478","Lake View","1500272","DENNIS","(41.968730704745, -87.666585430405)"
"2015","14-18-321-064-0000","2006","2013","490","true","480","Lake View","1500159","THE MIDDLE PATH","(41.956288875267, -87.680633743557)"
"2015","14-19-307-013-0000","2009","2012","1890","true","482","Lake View","1500100","FAIR DEAL OF ILLINOIS","(41.94611371764, -87.67939960084)"
"2015","14-21-101-050-0000","2005","2013","1690","true","485","Lake View","1500178","THOMAS ARCHIE","(41.953968961137, -87.646873147951)"
"2015","14-28-103-065-1259","2006","2010","690","true","486","Lake View","1500240","LAW VENTURES","(41.938991010983, -87.641410072057)"
"2015","14-28-318-087-1062","2007","2011","26190","true","486","Lake View","1500026","CORONA","(41.929426232932, -87.641077836335)"
"2015","14-28-322-038-1134","2008","2012","28190","true","432","Lake View","1500158","SCRIBE FUNDING","(41.925978687736, -87.639549957089)"
"2015","14-31-210-066-0000","2006","2013","2190","true","533","West Chicago","1500026","CORONA","(41.919889764895, -87.674523326422)"
"2015","14-31-216-046-0000","2003","2005","6190","true","533","West Chicago","1500026","CORONA","(41.918812482792, -87.673200978218)"
"2015","14-33-129-080-0000","2009","2013","440","true","494","North Chicago","1500159","THE MIDDLE PATH","(41.919774089138, -87.642859178663)"
"2015","14-33-414-044-1110","2009","2012","8190","true","496","North Chicago","1500100","FAIR DEAL OF ILLINOIS","(41.914307240353, -87.634217263109)"
"2015","15-02-200-032-0000","2009","2013","9190","true","153","Proviso","1500180","AAA FUNDING","(41.906196293147, -87.834380171213)"
"2015","15-03-313-011-0000","2009","2013","7690","true","030","Proviso","1500272","DENNIS","(41.899259359668, -87.857241985257)"
"2015","15-03-447-011-0000","2002","2013","907.45","true","154","Proviso","1500158","SCRIBE FUNDING","(41.894942669358, -87.853324531547)"
"2015","15-04-114-004-0000","2010","2012","13190","true","155","Proviso","1500034","PHOENIX BOND","(41.905212583322, -87.876050389083)"
"2015","15-07-310-022-0000","2008","2013","440","true","157","Proviso","1500066","MUSTAFA TAIR","(41.880869169928, -87.913345788664)"
"2015","15-09-209-013-0000","2008","2013","440","true","200","Proviso","1500033","AP FINANCIAL","(41.888111745391, -87.86481703149)"
"2015","15-10-104-055-0000","2009","2013","440","true","160","Proviso","1500135","ORTEGA","(41.891556469487, -87.858181094873)"
"2015","15-10-105-035-0000","2011","2013","9190","true","160","Proviso","1500151","INTERSTATE","(41.892666989098, -87.857010046365)"
"2015","15-18-230-012-0000","2007","2011","440","true","061","Proviso","1500072","CASTILLO","(41.870449640337, -87.907011796725)"
"2015","15-22-202-023-0000","2007","2013","440","true","171","Proviso","1500023","JUDD M HARRIS & ASSOC","(41.863855622861, -87.850387416338)"
"2015","15-22-202-024-0000","2007","2013","11990","true","171","Proviso","1500026","CORONA","(41.863858234874, -87.850283869083)"
"2015","15-22-209-024-0000","2008","2013","30190","true","171","Proviso","1500151","INTERSTATE","(41.860889530771, -87.85081868371)"
"2015","15-36-313-032-0000","2008","2013","3190","true","186","Riverside","1500118","1016A LLC","(41.822660781366, -87.816287821167)"
"2015","16-01-229-015-0000","1995","2013","10190","true","535","West Chicago","1500135","ORTEGA","(41.903695181378, -87.687911286447)"
"2015","16-01-229-016-0000","1996","2013","11190","true","535","West Chicago","1500135","ORTEGA","(41.903629308822, -87.687909519394)"
"2015","16-01-229-017-0000","1996","2013","11190","true","535","West Chicago","1500135","ORTEGA","(41.903552470853, -87.68790758176)"
"2015","16-01-403-008-0000","1999","2013","77190","true","536","West Chicago","1500034","PHOENIX BOND","(41.90270240381, -87.688069764612)"
"2015","16-01-404-049-1001","2009","2013","10290","true","203","West Chicago","1500135","ORTEGA","(41.901371141102, -87.69573996353)"
"2015","16-02-125-012-0000","2008","2013","12523.46","true","537","West Chicago","1500161","WHEELER","(41.903444902169, -87.725974651573)"
"2015","16-02-128-007-0000","2008","2013","4190","true","537","West Chicago","1500135","ORTEGA","(41.904054828007, -87.721810015196)"
"2015","16-02-316-042-1004","2009","2012","440","true","440","West Chicago","1500062","SCHRADER","(41.899259281695, -87.717308998942)"
"2015","16-02-415-023-0000","2009","2013","6297.18","true","540","West Chicago","1500161","WHEELER","(41.898977431898, -87.715559712251)"
"2015","16-02-427-036-0000","2008","2013","440","true","540","West Chicago","1500057","SHEALEY","(41.897513415366, -87.710245723016)"
"2015","16-03-319-038-0000","2011","2013","9960.77","true","541","West Chicago","1500100","FAIR DEAL OF ILLINOIS","(41.896384992917, -87.736461599019)"
"2015","16-03-428-038-0000","2005","2013","440","true","542","West Chicago","1500118","1016A LLC","(41.89558410128, -87.730175912925)"
"2015","16-04-100-018-0000","2008","2011","1773.14","true","543","West Chicago","1500100","FAIR DEAL OF ILLINOIS","(41.908134573792, -87.765510839786)"
"2015","16-04-108-029-0000","2011","2013","12724.5","true","543","West Chicago","1500100","FAIR DEAL OF ILLINOIS","(41.906385041179, -87.764919879675)"
"2015","16-04-327-013-0000","1995","1997","16264.28","true","544","West Chicago","1500188","PRACTICORP","(41.895533813902, -87.761710193031)"
"2015","16-04-422-030-0000","2011","2013","2479.39","true","545","West Chicago","1500100","FAIR DEAL OF ILLINOIS","(41.897082572567, -87.746926232783)"
"2015","16-05-226-043-0000","2006","2013","440","true","546","West Chicago","1500050","BURTLEY","(41.902219170706, -87.772782408097)"
"2015","16-05-228-002-0000","2010","2012","16541.22","true","546","West Chicago","1500026","CORONA","(41.903660307014, -87.770213229694)"
"2015","16-07-326-020-0000","2006","2013","10190","true","141","Oak Park","1500023","JUDD M HARRIS & ASSOC","(41.880007473504, -87.79626296051)"
"2015","16-08-200-026-0000","2008","2012","11857.13","true","548","West Chicago","1500188","PRACTICORP","(41.894098910895, -87.773193891655)"
"2015","16-08-314-043-1033","2002","2013","440","true","142","Oak Park","1500135","ORTEGA","(41.882094534924, -87.780687546377)"
"2015","16-08-401-028-0000","2010","2013","440","true","548","West Chicago","1500118","1016A LLC","(41.886961159226, -87.772227459993)"
"2015","16-08-411-020-1003","2009","2013","440","true","548","West Chicago","1500183","EXTERPLEXY","(41.884530418098, -87.766200617888)"
"2015","16-08-411-020-1004","2009","2013","440","true","548","West Chicago","1500183","EXTERPLEXY","(41.884530418098, -87.766200617888)"
"2015","16-08-411-020-1006","2007","2013","440","true","548","West Chicago","1500183","EXTERPLEXY","(41.884530418098, -87.766200617888)"
"2015","16-09-102-036-0000","2008","2013","492.21","true","549","West Chicago","1500188","PRACTICORP","(41.89378646421, -87.760996136588)"
"2015","16-09-106-031-0000","2011","2013","2422.13","true","549","West Chicago","1500188","PRACTICORP","(41.893960001503, -87.755919626754)"
"2015","16-09-114-028-0000","2009","2013","2937.58","true","549","West Chicago","1500161","WHEELER","(41.889576713411, -87.764199677639)"
"2015","16-09-307-028-0000","1999","2013","1790","true","550","West Chicago","1500272","DENNIS","(41.886945559888, -87.755909601624)"
"2015","16-09-423-021-0000","2009","2013","440","true","558","West Chicago","1500272","DENNIS","(41.882145273298, -87.749618782594)"
"2015","16-10-308-005-0000","2008","2013","440","true","551","West Chicago","1500006","CHANCE AFTER","(41.885698153964, -87.744930519579)"
"2015","16-10-407-007-0000","2008","2013","440","true","551","West Chicago","1500110","ALD PARTNERS","(41.88648098595, -87.727549756469)"
"2015","16-10-420-009-0000","2010","2013","440","true","457","West Chicago","1500272","DENNIS","(41.882889396783, -87.729651006221)"
"2015","16-11-103-026-0000","2011","2013","6041.89","true","552","West Chicago","1500161","WHEELER","(41.89453675014, -87.721532236517)"
"2015","16-11-105-002-0000","2000","2013","846.17","true","552","West Chicago","1500058","WILLIAMS","(41.895150059543, -87.71974760572)"
"2015","16-11-213-004-0000","2009","2013","4711.16","true","553","West Chicago","1500023","JUDD M HARRIS & ASSOC","(41.893340578763, -87.709800916183)"
"2015","16-11-304-044-1001","2007","2013","990","true","553","West Chicago","1500062","SCHRADER","(41.886211773422, -87.721396463955)"
"2015","16-11-402-021-0000","2011","2013","3452.2","true","554","West Chicago","1500023","JUDD M HARRIS & ASSOC","(41.887792218829, -87.709084928338)"
"2015","16-11-402-041-0000","2008","2013","990","true","554","West Chicago","1500200","CHOATE","(41.887814529306, -87.707339538106)"
"2015","16-11-405-061-0000","2011","2013","4638.73","true","554","West Chicago","1500023","JUDD M HARRIS & ASSOC","(41.886722318503, -87.709122884081)"
"2015","16-11-407-011-0000","2009","2012","3167.16","true","554","West Chicago","1500054","LEMKE","(41.88605108231, -87.712453036839)"
"2015","16-12-101-011-0000","2011","2013","9746.9","true","554","West Chicago","1500227","VCOR ASSLT","(41.894490621, -87.704940741189)"
"2015","16-12-101-012-0000","2005","2013","9796.51","true","554","West Chicago","1500227","VCOR ASSLT","(41.894422045015, -87.70493879979)"
"2015","16-12-102-018-0000","2011","2013","3426.06","true","554","West Chicago","1500227","VCOR ASSLT","(41.893609797624, -87.705622025549)"
"2015","16-12-107-009-0000","2009","2012","4480.36","true","554","West Chicago","1500023","JUDD M HARRIS & ASSOC","(41.891152669208, -87.704833188088)"
