"year","initiation_result","offense_type","gender","defendant_count"
"2016","Rejected","Failure To Pay Child Support","Male","2"
"2016","Approved","Failure to Register as a Sex Offender","Female","2"
"2016","Rejected","Failure to Register as a Sex Offender","Female","3"
"2016","Advice","Failure to Register as a Sex Offender","Male","1"
"2016","Approved","Failure to Register as a Sex Offender","Male","150"
"2016","Continued Investigation","Failure to Register as a Sex Offender","Male","20"
"2016","Rejected","Failure to Register as a Sex Offender","Male","66"
"2016","True Bill","Failure to Register as a Sex Offender","Male","46"
"2016","Continued Investigation","Failure to Register as a Sex Offender",,"2"
"2016","Rejected","Failure to Register as a Sex Offender",,"5"
"2016","Advice","Forgery","Female","1"
"2016","Approved","Forgery","Female","96"
"2016","Continued Investigation","Forgery","Female","5"
"2016","Rejected","Forgery","Female","5"
"2016","True Bill","Forgery","Female","17"
"2016","Advice","Forgery","Male","1"
"2016","Approved","Forgery","Male","168"
"2016","Continued Investigation","Forgery","Male","7"
"2016","Rejected","Forgery","Male","17"
"2016","True Bill","Forgery","Male","38"
"2016","Approved","Forgery",,"1"
"2016","Continued Investigation","Forgery",,"5"
"2016","Rejected","Forgery",,"2"
"2016","Approved","Fraud","Female","8"
"2016","Continued Investigation","Fraud","Female","1"
"2016","True Bill","Fraud","Female","30"
"2016","Approved","Fraud","Male","25"
"2016","Continued Investigation","Fraud","Male","2"
"2016","Rejected","Fraud","Male","3"
"2016","True Bill","Fraud","Male","45"
"2016","True Bill","Fraud",,"2"
"2016","Approved","Fraudulent ID","Female","15"
"2016","Approved","Fraudulent ID","Male","49"
"2016","Rejected","Fraudulent ID","Male","4"
"2016","True Bill","Fraudulent ID","Male","1"
"2016","Approved","Fraudulent ID",,"3"
"2016","Rejected","Fraudulent ID",,"1"
"2016","Approved","Gambling","Male","1"
"2016","Approved","Gun - Non UUW","Male","28"
"2016","Continued Investigation","Gun - Non UUW","Male","1"
"2016","Rejected","Gun - Non UUW","Male","2"
"2016","True Bill","Gun - Non UUW","Male","6"
"2016","Approved","Gun - Non UUW",,"1"
"2016","Approved","Gun Running","Female","1"
"2016","Approved","Hate Crimes","Female","1"
"2016","Continued Investigation","Hate Crimes","Female","1"
"2016","Approved","Hate Crimes","Male","8"
"2016","Rejected","Hate Crimes","Male","1"
"2016","True Bill","Hate Crimes","Male","1"
"2016","Continued Investigation","Hate Crimes",,"1"
"2016","Rejected","Hate Crimes",,"1"
"2016","Approved","Home Invasion","Female","19"
"2016","Continued Investigation","Home Invasion","Female","6"
"2016","Rejected","Home Invasion","Female","2"
"2016","True Bill","Home Invasion","Female","7"
"2016","Approved","Home Invasion","Male","114"
"2016","Continued Investigation","Home Invasion","Male","10"
"2016","Disregard","Home Invasion","Male","1"
"2016","Rejected","Home Invasion","Male","13"
"2016","True Bill","Home Invasion","Male","36"
"2016","Approved","Homicide","Female","25"
"2016","Continued Investigation","Homicide","Female","5"
"2016","Rejected","Homicide","Female","5"
"2016","True Bill","Homicide","Female","10"
"2016","Advice","Homicide","Male","2"
"2016","Approved","Homicide","Male","222"
"2016","Continued Investigation","Homicide","Male","140"
"2016","Rejected","Homicide","Male","15"
"2016","True Bill","Homicide","Male","56"
"2016","Approved","Homicide",,"1"
"2016","Continued Investigation","Homicide",,"16"
"2016","Rejected","Homicide",,"6"
"2016","Approved","Human Trafficking","Female","1"
"2016","Approved","Human Trafficking","Male","2"
"2016","Continued Investigation","Human Trafficking","Male","3"
"2016","True Bill","Human Trafficking","Male","1"
"2016","Approved","Identity Theft","Female","89"
"2016","Continued Investigation","Identity Theft","Female","2"
"2016","Rejected","Identity Theft","Female","3"
"2016","True Bill","Identity Theft","Female","10"
"2016","Approved","Identity Theft","Male","141"
"2016","Continued Investigation","Identity Theft","Male","10"
"2016","Rejected","Identity Theft","Male","2"
"2016","True Bill","Identity Theft","Male","20"
"2016","Approved","Identity Theft",,"2"
"2016","True Bill","Identity Theft",,"1"
"2016","Approved","Impersonating Police Officer","Male","9"
"2016","Continued Investigation","Impersonating Police Officer","Male","1"
"2016","Rejected","Impersonating Police Officer","Male","1"
"2016","Approved","Intimidation","Female","3"
"2016","Continued Investigation","Intimidation","Female","1"
"2016","True Bill","Intimidation","Female","1"
"2016","Approved","Intimidation","Male","15"
"2016","Continued Investigation","Intimidation","Male","1"
"2016","Rejected","Intimidation","Male","2"
"2016","True Bill","Intimidation","Male","9"
"2016","Rejected","Intimidation",,"1"
"2016","Approved","Kidnapping","Female","1"
"2016","Approved","Kidnapping","Male","31"
"2016","Continued Investigation","Kidnapping","Male","2"
"2016","Rejected","Kidnapping","Male","2"
"2016","True Bill","Kidnapping","Male","5"
"2016","Continued Investigation","Kidnapping",,"1"
"2016","Rejected","Kidnapping",,"1"
"2016","Approved","Major Accidents","Female","3"
"2016","True Bill","Major Accidents","Female","1"
"2016","Approved","Major Accidents","Male","14"
"2016","Continued Investigation","Major Accidents","Male","2"
"2016","True Bill","Major Accidents","Male","2"
"2016","Continued Investigation","Major Accidents",,"1"
"2016","Approved","Narcotics","Female","2"
"2016","BOND SET","Narcotics","Female","1225"
"2016","True Bill","Narcotics","Female","116"
"2016","Approved","Narcotics","Male","16"
"2016","BOND SET","Narcotics","Male","7490"
"2016","Continued Investigation","Narcotics","Male","2"
"2016","Rejected","Narcotics","Male","5"
"2016","True Bill","Narcotics","Male","877"
"2016","Approved","Narcotics",,"1"
"2016","BOND SET","Narcotics",,"54"
"2016","True Bill","Narcotics",,"1"
"2016","Approved","Obstructing Justice","Female","3"
"2016","Disregard","Obstructing Justice","Female","1"
"2016","Rejected","Obstructing Justice","Female","1"
"2016","Approved","Obstructing Justice","Male","13"
"2016","Continued Investigation","Obstructing Justice","Male","1"
"2016","Rejected","Obstructing Justice","Male","2"
"2016","True Bill","Obstructing Justice","Male","1"
"2016","Approved","Obstructing Justice",,"1"
"2016","True Bill","Official Misconduct","Female","4"
"2016","Rejected","Official Misconduct","Male","2"
"2016","True Bill","Official Misconduct","Male","3"
"2016","Approved","Other Offense","Female","71"
"2016","Continued Investigation","Other Offense","Female","5"
"2016","Rejected","Other Offense","Female","9"
"2016","True Bill","Other Offense","Female","8"
"2016","Advice","Other Offense","Male","1"
"2016","Approved","Other Offense","Male","288"
"2016","Continued Investigation","Other Offense","Male","18"
"2016","Rejected","Other Offense","Male","29"
"2016","True Bill","Other Offense","Male","44"
"2016","Advice","Other Offense",,"1"
"2016","Approved","Other Offense",,"7"
"2016","Continued Investigation","Other Offense",,"5"
"2016","Rejected","Other Offense",,"10"
"2016","True Bill","Perjury","Male","3"
"2016","Approved","Police Shooting","Female","1"
"2016","Approved","Police Shooting","Male","1"
"2016","Continued Investigation","Police Shooting","Male","2"
"2016","Approved","Possession Of Burglary Tools","Male","10"
"2016","Continued Investigation","Possession Of Burglary Tools","Male","3"
"2016","Rejected","Possession Of Burglary Tools","Male","3"
"2016","True Bill","Possession Of Burglary Tools","Male","1"
"2016","Approved","Possession of Contraband in Penal Institution","Male","1"
"2016","Approved","Possession of Stolen Motor Vehicle","Female","38"
"2016","Continued Investigation","Possession of Stolen Motor Vehicle","Female","7"
"2016","Disregard","Possession of Stolen Motor Vehicle","Female","1"
"2016","Rejected","Possession of Stolen Motor Vehicle","Female","20"
"2016","Advice","Possession of Stolen Motor Vehicle","Male","1"
"2016","Approved","Possession of Stolen Motor Vehicle","Male","261"
"2016","BOND SET","Possession of Stolen Motor Vehicle","Male","1"
"2016","Continued Investigation","Possession of Stolen Motor Vehicle","Male","44"
"2016","Disregard","Possession of Stolen Motor Vehicle","Male","2"
"2016","Rejected","Possession of Stolen Motor Vehicle","Male","124"
"2016","True Bill","Possession of Stolen Motor Vehicle","Male","34"
"2016","Approved","Possession of Stolen Motor Vehicle","Male name, no gender given","1"
"2016","Approved","Possession of Stolen Motor Vehicle",,"2"
"2016","Continued Investigation","Possession of Stolen Motor Vehicle",,"10"
"2016","Rejected","Possession of Stolen Motor Vehicle",,"26"
"2016","Advice","PROMIS Conversion","Male","1"
"2016","Approved","PROMIS Conversion","Male","2"
"2016","Continued Investigation","PROMIS Conversion","Male","2"
"2016","Approved","Reckless Discharge of Firearm","Female","7"
"2016","Approved","Reckless Discharge of Firearm","Male","53"
"2016","BOND SET","Reckless Discharge of Firearm","Male","1"
"2016","Continued Investigation","Reckless Discharge of Firearm","Male","7"
"2016","Rejected","Reckless Discharge of Firearm","Male","5"
"2016","True Bill","Reckless Discharge of Firearm","Male","11"
"2016","Approved","Reckless Discharge of Firearm",,"1"
"2016","Rejected","Reckless Discharge of Firearm",,"2"
"2016","Approved","Reckless Homicide","Female","3"
"2016","Approved","Reckless Homicide","Male","11"
"2016","Continued Investigation","Reckless Homicide","Male","8"
"2016","True Bill","Reckless Homicide","Male","5"
"2016","Approved","Residential Burglary","Female","28"
"2016","Continued Investigation","Residential Burglary","Female","1"
"2016","Rejected","Residential Burglary","Female","1"
"2016","True Bill","Residential Burglary","Female","6"
"2016","Approved","Residential Burglary","Male","275"
"2016","BOND SET","Residential Burglary","Male","1"
"2016","Continued Investigation","Residential Burglary","Male","14"
"2016","Rejected","Residential Burglary","Male","20"
"2016","True Bill","Residential Burglary","Male","51"
"2016","Approved","Residential Burglary",,"2"
"2016","Continued Investigation","Residential Burglary",,"2"
"2016","Approved","Retail Theft","Female","670"
"2016","Continued Investigation","Retail Theft","Female","47"
"2016","Disregard","Retail Theft","Female","4"
"2016","Rejected","Retail Theft","Female","91"
"2016","True Bill","Retail Theft","Female","15"
"2016","Advice","Retail Theft","Male","7"
"2016","Approved","Retail Theft","Male","1660"
"2016","Continued Investigation","Retail Theft","Male","123"
"2016","Disregard","Retail Theft","Male","3"
"2016","Rejected","Retail Theft","Male","301"
"2016","True Bill","Retail Theft","Male","51"
"2016","Approved","Retail Theft",,"45"
"2016","Continued Investigation","Retail Theft",,"9"
"2016","Disregard","Retail Theft",,"1"
"2016","Rejected","Retail Theft",,"34"
"2016","Approved","Robbery","Female","44"
"2016","Continued Investigation","Robbery","Female","2"
"2016","Rejected","Robbery","Female","3"
"2016","True Bill","Robbery","Female","8"
"2016","Advice","Robbery","Male","1"
"2016","Approved","Robbery","Male","293"
"2016","Continued Investigation","Robbery","Male","14"
"2016","Disregard","Robbery","Male","1"
"2016","Rejected","Robbery","Male","18"
"2016","True Bill","Robbery","Male","44"
"2016","Continued Investigation","Robbery",,"1"
"2016","Rejected","Robbery",,"1"
"2016","Approved","Sex Crimes","Female","11"
"2016","Continued Investigation","Sex Crimes","Female","2"
"2016","Rejected","Sex Crimes","Female","3"
"2016","True Bill","Sex Crimes","Female","6"
"2016","Advice","Sex Crimes","Male","4"
"2016","Approved","Sex Crimes","Male","424"
"2016","Continued Investigation","Sex Crimes","Male","90"
"2016","Disregard","Sex Crimes","Male","2"
"2016","Rejected","Sex Crimes","Male","122"
"2016","True Bill","Sex Crimes","Male","172"
"2016","Approved","Sex Crimes",,"6"
"2016","Continued Investigation","Sex Crimes",,"15"
"2016","Disregard","Sex Crimes",,"1"
"2016","Rejected","Sex Crimes",,"22"
"2016","Continued Investigation","Stalking","Female","2"
"2016","True Bill","Stalking","Female","2"
"2016","Approved","Stalking","Male","26"
"2016","Continued Investigation","Stalking","Male","3"
"2016","Rejected","Stalking","Male","3"
"2016","True Bill","Stalking","Male","12"
"2016","Approved","Theft","Female","133"
"2016","Continued Investigation","Theft","Female","13"
"2016","Rejected","Theft","Female","8"
"2016","True Bill","Theft","Female","33"
"2016","Approved","Theft","Male","434"
"2016","Continued Investigation","Theft","Male","24"
"2016","Rejected","Theft","Male","28"
"2016","True Bill","Theft","Male","54"
"2016","Approved","Theft",,"6"
"2016","Continued Investigation","Theft",,"3"
"2016","Rejected","Theft",,"11"
"2016","True Bill","Theft",,"2"
"2016","Approved","Theft by Deception","Female","3"
"2016","Rejected","Theft by Deception","Female","1"
"2016","True Bill","Theft by Deception","Female","4"
"2016","Approved","Theft by Deception","Male","4"
"2016","Continued Investigation","Theft by Deception","Male","1"
"2016","True Bill","Theft by Deception","Male","9"
"2016","Rejected","Theft by Deception",,"1"
"2016","Approved","Unlawful Restraint","Female","1"
"2016","Continued Investigation","Unlawful Restraint","Female","1"
"2016","Approved","Unlawful Restraint","Male","20"
"2016","Continued Investigation","Unlawful Restraint","Male","2"
"2016","Rejected","Unlawful Restraint","Male","1"
"2016","True Bill","Unlawful Restraint","Male","3"
"2016","Approved","UUW - Unlawful Use of Weapon","Female","82"
"2016","Continued Investigation","UUW - Unlawful Use of Weapon","Female","7"
"2016","Rejected","UUW - Unlawful Use of Weapon","Female","15"
"2016","True Bill","UUW - Unlawful Use of Weapon","Female","27"
"2016","Advice","UUW - Unlawful Use of Weapon","Male","4"
"2016","Approved","UUW - Unlawful Use of Weapon","Male","2201"
"2016","BOND SET","UUW - Unlawful Use of Weapon","Male","2"
"2016","Continued Investigation","UUW - Unlawful Use of Weapon","Male","112"
"2016","Rejected","UUW - Unlawful Use of Weapon","Male","180"
"2016","True Bill","UUW - Unlawful Use of Weapon","Male","521"
"2016","Advice","UUW - Unlawful Use of Weapon",,"1"
"2016","Approved","UUW - Unlawful Use of Weapon",,"8"
"2016","Continued Investigation","UUW - Unlawful Use of Weapon",,"14"
"2016","Rejected","UUW - Unlawful Use of Weapon",,"17"
"2016","Approved","Vehicular Hijacking","Female","2"
"2016","Approved","Vehicular Hijacking","Male","72"
"2016","Continued Investigation","Vehicular Hijacking","Male","3"
"2016","Rejected","Vehicular Hijacking","Male","5"
"2016","True Bill","Vehicular Hijacking","Male","16"
"2016","Continued Investigation","Vehicular Hijacking",,"1"
"2016","Approved","Vehicular Invasion","Female","4"
"2016","True Bill","Vehicular Invasion","Female","3"
"2016","Approved","Vehicular Invasion","Male","14"
"2016","Continued Investigation","Vehicular Invasion","Male","4"
"2016","True Bill","Vehicular Invasion","Male","1"
"2016","True Bill","Violate Bail Bond","Female","2"
"2016","True Bill","Violate Bail Bond","Male","30"
"2016","Advice","Violation of Sex Offender Registration","Male","1"
"2016","Approved","Violation of Sex Offender Registration","Male","3"
"2016","Continued Investigation","Violation of Sex Offender Registration","Male","2"
"2016","Rejected","Violation of Sex Offender Registration","Male","2"
"2016","True Bill","Violation of Sex Offender Registration","Male","8"
"2016","Approved","Violation Order Of Protection","Female","5"
"2016","Continued Investigation","Violation Order Of Protection","Female","1"
"2016","Approved","Violation Order Of Protection","Male","48"
"2016","Continued Investigation","Violation Order Of Protection","Male","2"
"2016","Rejected","Violation Order Of Protection","Male","4"
"2016","True Bill","Violation Order Of Protection","Male","10"
"2016","Rejected","Violation Order Of Protection",,"1"
"2015","Approved","Aggravated Assault Police Officer","Female","6"
"2015","Rejected","Aggravated Assault Police Officer","Female","1"
"2015","Approved","Aggravated Assault Police Officer","Male","41"
"2015","Continued Investigation","Aggravated Assault Police Officer","Male","3"
"2015","Rejected","Aggravated Assault Police Officer","Male","2"
