"year","disposition","offense_type","age","defendant_count"
"2016","Nolle Prosecution","Aggravated Battery","30","1"
"2016","Plea Of Guilty","Aggravated Battery","30","18"
"2016","Finding Guilty","Aggravated Battery","31","2"
"2016","Nolle Prosecution","Aggravated Battery","31","1"
"2016","Plea Of Guilty","Aggravated Battery","31","10"
"2016","Finding Guilty","Aggravated Battery","32","2"
"2016","FNG","Aggravated Battery","32","1"
"2016","FNPC","Aggravated Battery","32","2"
"2016","Nolle Prosecution","Aggravated Battery","32","2"
"2016","Plea Of Guilty","Aggravated Battery","32","7"
"2016","Finding Guilty","Aggravated Battery","33","1"
"2016","FNG","Aggravated Battery","33","1"
"2016","Nolle Prosecution","Aggravated Battery","33","1"
"2016","Plea Of Guilty","Aggravated Battery","33","9"
"2016","Verdict Guilty","Aggravated Battery","33","1"
"2016","Finding Guilty","Aggravated Battery","34","2"
"2016","Plea Of Guilty","Aggravated Battery","34","12"
"2016","FNG","Aggravated Battery","35","2"
"2016","Plea Of Guilty","Aggravated Battery","35","9"
"2016","Verdict-Not Guilty","Aggravated Battery","35","1"
"2016","Finding Guilty","Aggravated Battery","36","1"
"2016","FNG","Aggravated Battery","36","1"
"2016","Plea Of Guilty","Aggravated Battery","36","5"
"2016","Finding Guilty","Aggravated Battery","37","2"
"2016","FNG","Aggravated Battery","37","1"
"2016","Nolle Prosecution","Aggravated Battery","37","1"
"2016","Plea Of Guilty","Aggravated Battery","37","7"
"2016","Verdict Guilty","Aggravated Battery","37","1"
"2016","Plea Of Guilty","Aggravated Battery","38","9"
"2016","Verdict Guilty","Aggravated Battery","38","1"
"2016","Finding Guilty","Aggravated Battery","39","2"
"2016","FNPC","Aggravated Battery","39","1"
"2016","Plea Of Guilty","Aggravated Battery","39","3"
"2016","Nolle Prosecution","Aggravated Battery","40","2"
"2016","Plea Of Guilty","Aggravated Battery","40","2"
"2016","Finding Guilty","Aggravated Battery","41","1"
"2016","Plea Of Guilty","Aggravated Battery","41","4"
"2016","Plea Of Guilty","Aggravated Battery","42","5"
"2016","FNG Reason Insanity","Aggravated Battery","43","1"
"2016","Plea Of Guilty","Aggravated Battery","43","1"
"2016","Finding Guilty","Aggravated Battery","44","1"
"2016","Nolle Prosecution","Aggravated Battery","44","1"
"2016","Plea Of Guilty","Aggravated Battery","44","7"
"2016","Plea Of Guilty","Aggravated Battery","45","4"
"2016","Plea Of Guilty","Aggravated Battery","46","4"
"2016","Case Dismissed","Aggravated Battery","47","1"
"2016","Finding Not Not Guilty","Aggravated Battery","47","1"
"2016","FNG","Aggravated Battery","47","1"
"2016","Plea Of Guilty","Aggravated Battery","47","8"
"2016","Finding Guilty","Aggravated Battery","48","1"
"2016","Nolle Prosecution","Aggravated Battery","48","1"
"2016","Plea Of Guilty","Aggravated Battery","48","2"
"2016","Finding Guilty","Aggravated Battery","49","1"
"2016","Plea Of Guilty","Aggravated Battery","49","5"
"2016","Finding Guilty","Aggravated Battery","50","2"
"2016","FNG","Aggravated Battery","50","1"
"2016","FNPC","Aggravated Battery","50","1"
"2016","Nolle Prosecution","Aggravated Battery","50","1"
"2016","Plea Of Guilty","Aggravated Battery","50","2"
"2016","FNG","Aggravated Battery","51","1"
"2016","Plea Of Guilty","Aggravated Battery","51","7"
"2016","Finding Guilty","Aggravated Battery","52","3"
"2016","FNPC","Aggravated Battery","52","2"
"2016","Plea Of Guilty","Aggravated Battery","52","4"
"2016","FNG","Aggravated Battery","53","2"
"2016","Plea Of Guilty","Aggravated Battery","53","7"
"2016","FNG","Aggravated Battery","54","1"
"2016","Plea Of Guilty","Aggravated Battery","54","4"
"2016","FNG","Aggravated Battery","55","1"
"2016","Nolle Prosecution","Aggravated Battery","55","1"
"2016","Plea Of Guilty","Aggravated Battery","55","6"
"2016","Nolle Prosecution","Aggravated Battery","56","1"
"2016","Plea Of Guilty","Aggravated Battery","56","1"
"2016","Plea Of Guilty","Aggravated Battery","57","4"
"2016","Nolle Prosecution","Aggravated Battery","58","1"
"2016","Plea Of Guilty","Aggravated Battery","58","1"
"2016","Finding Guilty","Aggravated Battery","59","1"
"2016","Nolle Prosecution","Aggravated Battery","59","1"
"2016","Plea Of Guilty","Aggravated Battery","59","3"
"2016","FNG","Aggravated Battery","60","1"
"2016","Plea Of Guilty","Aggravated Battery","60","2"
"2016","Case Dismissed","Aggravated Battery","61","1"
"2016","Plea Of Guilty","Aggravated Battery","61","3"
"2016","Plea Of Guilty","Aggravated Battery","63","1"
"2016","Nolle Prosecution","Aggravated Battery","64","1"
"2016","Plea Of Guilty","Aggravated Battery","64","1"
"2016","Finding Not Not Guilty","Aggravated Battery","65","1"
"2016","Plea Of Guilty","Aggravated Battery","66","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","17","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","17","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","18","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","18","22"
"2016","Finding Guilty","Aggravated Battery Police Officer","19","8"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","19","3"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","19","34"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","19","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","20","3"
"2016","FNG","Aggravated Battery Police Officer","20","2"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","20","5"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","20","25"
"2016","Finding Guilty","Aggravated Battery Police Officer","21","2"
"2016","FNG","Aggravated Battery Police Officer","21","1"
"2016","FNPC","Aggravated Battery Police Officer","21","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","21","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","21","27"
"2016","Finding Guilty","Aggravated Battery Police Officer","22","1"
"2016","FNPC","Aggravated Battery Police Officer","22","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","22","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","22","24"
"2016","Verdict Guilty","Aggravated Battery Police Officer","22","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","23","3"
"2016","FNG","Aggravated Battery Police Officer","23","3"
"2016","FNPC","Aggravated Battery Police Officer","23","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","23","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","23","32"
"2016","Finding Guilty","Aggravated Battery Police Officer","24","4"
"2016","FNPC","Aggravated Battery Police Officer","24","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","24","5"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","24","24"
"2016","Verdict Guilty","Aggravated Battery Police Officer","24","1"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","24","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","25","2"
"2016","FNG","Aggravated Battery Police Officer","25","1"
"2016","FNPC","Aggravated Battery Police Officer","25","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","25","29"
"2016","Finding Guilty","Aggravated Battery Police Officer","26","4"
"2016","FNG","Aggravated Battery Police Officer","26","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","26","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","26","22"
"2016","Verdict Guilty","Aggravated Battery Police Officer","26","1"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","26","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","27","4"
"2016","FNPC","Aggravated Battery Police Officer","27","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","27","17"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","28","17"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","28","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","29","3"
"2016","FNPC","Aggravated Battery Police Officer","29","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","29","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","29","20"
"2016","Finding Guilty","Aggravated Battery Police Officer","30","2"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","30","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","30","9"
"2016","Verdict Guilty","Aggravated Battery Police Officer","30","1"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","30","1"
"2016","Finding Not Not Guilty","Aggravated Battery Police Officer","31","1"
"2016","FNPC","Aggravated Battery Police Officer","31","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","31","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","31","17"
"2016","Finding Guilty","Aggravated Battery Police Officer","32","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","32","6"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","32","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","33","2"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","33","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","33","13"
"2016","Finding Guilty","Aggravated Battery Police Officer","34","3"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","34","3"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","34","8"
"2016","Finding Guilty","Aggravated Battery Police Officer","35","1"
"2016","FNG","Aggravated Battery Police Officer","35","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","35","16"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","35","2"
"2016","Finding Guilty","Aggravated Battery Police Officer","36","1"
"2016","FNG","Aggravated Battery Police Officer","36","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","36","10"
"2016","BFW","Aggravated Battery Police Officer","37","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","37","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","37","9"
"2016","Verdict Guilty","Aggravated Battery Police Officer","37","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","38","8"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","39","7"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","39","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","40","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","40","6"
"2016","Finding Guilty","Aggravated Battery Police Officer","41","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","41","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","41","6"
"2016","Finding Guilty","Aggravated Battery Police Officer","42","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","42","7"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","43","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","43","3"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","44","6"
"2016","Verdict-Not Guilty","Aggravated Battery Police Officer","44","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","45","8"
"2016","Verdict Guilty","Aggravated Battery Police Officer","45","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","46","6"
"2016","FNPC","Aggravated Battery Police Officer","47","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","47","4"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","48","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","48","4"
"2016","Nolle Prosecution","Aggravated Battery Police Officer","49","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","49","5"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","50","5"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","51","4"
"2016","FNG","Aggravated Battery Police Officer","52","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","52","10"
"2016","Verdict Guilty","Aggravated Battery Police Officer","52","1"
"2016","FNG","Aggravated Battery Police Officer","53","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","53","3"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","54","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","55","2"
"2016","Finding Guilty","Aggravated Battery Police Officer","56","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","56","7"
"2016","FNG","Aggravated Battery Police Officer","57","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","57","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","58","2"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","59","1"
"2016","Finding Guilty","Aggravated Battery Police Officer","60","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer","63","1"
"2016","Case Dismissed","Aggravated Battery Police Officer","75","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer Firearm","23","1"
"2016","Plea Of Guilty","Aggravated Battery Police Officer Firearm","27","1"
"2016","Nolle Prosecution","Aggravated Battery Police Officer Firearm","28","1"
"2016","Death Suggested-Cause Abated","Aggravated Battery With A Firearm","15","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","15","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","16","4"
"2016","FNG","Aggravated Battery With A Firearm","16","2"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","16","8"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","16","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","17","4"
"2016","FNG","Aggravated Battery With A Firearm","17","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","17","9"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","17","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","18","3"
"2016","FNG","Aggravated Battery With A Firearm","18","2"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","18","6"
"2016","Finding Guilty","Aggravated Battery With A Firearm","19","1"
"2016","Nolle Prosecution","Aggravated Battery With A Firearm","19","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","19","9"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","19","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","20","2"
"2016","Finding Not Not Guilty","Aggravated Battery With A Firearm","20","1"
"2016","FNG","Aggravated Battery With A Firearm","20","2"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","20","7"
"2016","Verdict-Not Guilty","Aggravated Battery With A Firearm","20","1"
"2016","FNG","Aggravated Battery With A Firearm","21","2"
"2016","Nolle Prosecution","Aggravated Battery With A Firearm","21","2"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","21","5"
"2016","Plea of Guilty - Amended Charge","Aggravated Battery With A Firearm","21","1"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","21","2"
"2016","Finding Guilty","Aggravated Battery With A Firearm","22","2"
"2016","FNG","Aggravated Battery With A Firearm","22","3"
"2016","Nolle Prosecution","Aggravated Battery With A Firearm","22","2"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","22","9"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","22","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","23","3"
"2016","FNG","Aggravated Battery With A Firearm","23","3"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","23","3"
"2016","Verdict-Not Guilty","Aggravated Battery With A Firearm","23","2"
"2016","Finding Guilty","Aggravated Battery With A Firearm","24","1"
"2016","Finding Guilty - Lesser Included","Aggravated Battery With A Firearm","24","1"
"2016","FNG","Aggravated Battery With A Firearm","24","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","24","3"
"2016","Finding Guilty","Aggravated Battery With A Firearm","25","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","25","2"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","25","1"
"2016","FNG","Aggravated Battery With A Firearm","26","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","26","1"
"2016","FNG","Aggravated Battery With A Firearm","27","1"
"2016","Nolle Prosecution","Aggravated Battery With A Firearm","27","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","27","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","28","2"
"2016","Nolle Prosecution","Aggravated Battery With A Firearm","28","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","28","1"
"2016","FNG","Aggravated Battery With A Firearm","29","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","29","2"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","31","3"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","31","1"
"2016","Verdict-Not Guilty","Aggravated Battery With A Firearm","31","1"
"2016","FNG","Aggravated Battery With A Firearm","32","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","32","3"
"2016","FNG","Aggravated Battery With A Firearm","33","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","33","2"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","33","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","34","1"
"2016","FNG","Aggravated Battery With A Firearm","35","1"
"2016","FNG","Aggravated Battery With A Firearm","36","1"
"2016","Nolle Prosecution","Aggravated Battery With A Firearm","36","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","39","1"
"2016","Finding Guilty - Lesser Included","Aggravated Battery With A Firearm","41","1"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","41","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","43","1"
"2016","Plea Of Guilty","Aggravated Battery With A Firearm","49","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","51","1"
"2016","Verdict Guilty","Aggravated Battery With A Firearm","55","1"
"2016","Finding Guilty","Aggravated Battery With A Firearm","56","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","17","1"
"2016","Finding Guilty","Aggravated Discharge Firearm","18","4"
"2016","FNG","Aggravated Discharge Firearm","18","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","18","4"
"2016","FNG","Aggravated Discharge Firearm","19","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","19","4"
"2016","Finding Guilty","Aggravated Discharge Firearm","20","5"
"2016","FNG","Aggravated Discharge Firearm","20","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","20","2"
"2016","Verdict Guilty","Aggravated Discharge Firearm","20","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","21","1"
"2016","Finding Guilty","Aggravated Discharge Firearm","22","1"
"2016","FNG","Aggravated Discharge Firearm","22","2"
"2016","Nolle Prosecution","Aggravated Discharge Firearm","22","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","22","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","23","4"
"2016","Finding Guilty","Aggravated Discharge Firearm","24","1"
"2016","FNG","Aggravated Discharge Firearm","24","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","24","5"
"2016","Verdict-Not Guilty","Aggravated Discharge Firearm","24","1"
"2016","Finding Guilty","Aggravated Discharge Firearm","25","2"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","25","3"
"2016","FNG","Aggravated Discharge Firearm","26","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","26","2"
"2016","FNG","Aggravated Discharge Firearm","27","2"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","27","3"
"2016","Finding Guilty","Aggravated Discharge Firearm","28","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","28","2"
"2016","FNG","Aggravated Discharge Firearm","29","2"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","29","1"
"2016","Finding Guilty","Aggravated Discharge Firearm","30","1"
"2016","Nolle Prosecution","Aggravated Discharge Firearm","30","2"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","30","1"
"2016","FNG","Aggravated Discharge Firearm","31","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","31","2"
"2016","Finding Guilty","Aggravated Discharge Firearm","32","2"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","32","1"
"2016","Finding Guilty","Aggravated Discharge Firearm","33","2"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","35","2"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","37","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","38","1"
"2016","Verdict Guilty","Aggravated Discharge Firearm","38","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","39","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","40","1"
"2016","Verdict Guilty","Aggravated Discharge Firearm","40","1"
"2016","Finding Guilty","Aggravated Discharge Firearm","41","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","41","1"
"2016","FNG","Aggravated Discharge Firearm","43","1"
"2016","FNG","Aggravated Discharge Firearm","44","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","44","2"
"2016","FNG","Aggravated Discharge Firearm","52","1"
"2016","FNG","Aggravated Discharge Firearm","62","1"
"2016","Plea Of Guilty","Aggravated Discharge Firearm","66","1"
"2016","Plea Of Guilty","Aggravated DUI","15","1"
"2016","Plea Of Guilty","Aggravated DUI","16","1"
"2016","Plea Of Guilty","Aggravated DUI","17","1"
"2016","FNPC","Aggravated DUI","18","1"
"2016","Plea Of Guilty","Aggravated DUI","18","12"
"2016","Plea Of Guilty","Aggravated DUI","19","14"
"2016","Verdict Guilty","Aggravated DUI","19","1"
"2016","FNPC","Aggravated DUI","20","3"
"2016","Nolle Prosecution","Aggravated DUI","20","1"
"2016","Plea Of Guilty","Aggravated DUI","20","20"
"2016","Transferred - Misd Crt","Aggravated DUI","20","1"
"2016","Finding Guilty","Aggravated DUI","21","1"
"2016","FNPC","Aggravated DUI","21","1"
"2016","Plea Of Guilty","Aggravated DUI","21","25"
"2016","BFW","Aggravated DUI","22","1"
"2016","Finding Guilty","Aggravated DUI","22","1"
"2016","FNPC","Aggravated DUI","22","2"
"2016","Nolle Prosecution","Aggravated DUI","22","1"
"2016","Plea Of Guilty","Aggravated DUI","22","31"
"2016","BFW","Aggravated DUI","23","3"
"2016","Finding Guilty","Aggravated DUI","23","2"
"2016","FNPC","Aggravated DUI","23","2"
"2016","Nolle Prosecution","Aggravated DUI","23","2"
"2016","Plea Of Guilty","Aggravated DUI","23","39"
"2016","Verdict-Not Guilty","Aggravated DUI","23","1"
"2016","Finding Guilty","Aggravated DUI","24","3"
"2016","Finding Not Not Guilty","Aggravated DUI","24","1"
"2016","FNG","Aggravated DUI","24","2"
"2016","FNPC","Aggravated DUI","24","2"
"2016","Plea Of Guilty","Aggravated DUI","24","35"
"2016","Finding Guilty","Aggravated DUI","25","2"
"2016","FNG","Aggravated DUI","25","2"
