"bid_opening_date","procurement_type","contract_number","project_name","procurement_contact","no_responses","company_name","city","state","bid_amount","notes"
"2022-05-18T00:00:00.000","Bid-Formal > $25K","2109-10153","LIVESCAN FINGERPRINTING SERVICE","SERGIO REYES","false","ACCURATE BIOMETRICS","ITASCA","IL","54000",
"2022-05-18T00:00:00.000","Bid-Formal > $25K","2109-10153","LIVESCAN FINGERPRINTING SERVICE","SERGIO REYES","false","TRACE2 BIOMETRETICS LLC","CHICAGO","IL","180000",
"2022-05-18T00:00:00.000","Bid-Formal > $25K","2150-09171","DAIRY PRODUCTS","HALYNA SHURUK","false","BLACK DOG","LYONS","IL","195875",
"2022-05-11T00:00:00.000","Bid-Formal > $25K","2208-12171","PRESORT AND METERING SERVICES","ANNEICE OWENS","false","POSTAL PARTNERS, INC.","BRADLEY","IL","600204.75",
"2022-05-11T00:00:00.000","Bid-Formal > $25K","2217-03161","LAUNDRY CHEMICALS","COLLEEN CHAMBERS","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","1108500",
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2102-09022","RIXSON DOOR PARTS","ANGELIQUE RANDLE","false","AMERICAN BUILDING SERVICES","WHEELING","ANGEL","68250",
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2102-09173R","BULK PAPER COLLECTIONS AND RECYCLING","ANGELIQUE RANDLE","true",,,,,
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02081","VEHICLE REPAIR SERVICES","COLLEEN CHAMBERS","false","AUTO EXPERTS OF OAK PARK","OAK PARK","IL","1241515",
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02081","VEHICLE REPAIR SERVICES","COLLEEN CHAMBERS","false","BEVERLY HILLS GARAGE","CHICAGO","IL","1271000",
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02081","VEHICLE REPAIR SERVICES","COLLEEN CHAMBERS","false","SCHAUMBURG AUTOMEDICS","SCHAUMBURG","IL","2060025",
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02083","SMITH & WESSON SECURITY CUFFS","COLLEEEN CHAMBERS","false","CHICAGO UNITED INDUSTRIES, LTD.","CHICAGO","IL","83603",
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02088","BODY SCANNERS","COLLEEN CHAMBERS","false","ADANI SYSTEMS, INC.","CONROE","TX","542792.48",
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02088","BODY SCANNERS","COLLEEN CHAMBERS","false","VMI SYSTEMS CORP.","MIAMI","FL","331580",
"2022-04-27T00:00:00.000","Bid-Formal > $25K","2245-12016","COUNTYWIDE CAR WASH","DAN GIZZI","true",,,,,
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11241","FORD VEHICLES","DAN GIZZI","false","FELDMAN FORD","DETROIT","MI","875294",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11241","FORD VEHICLES","DAN GIZZI","false","SUTTON FORD, INC.","MATTESON","IL","913337",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11242","FORD VANS","DAN GIZZI","false","FELDMAN FORD","DETROIT","MI","718410",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11242","FORD VANS","DAN GIZZI","false","SUTTON FORD, INC","MATTESON","IL","746768",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2211-01271","VIBRATORY ASPHALT ROLLER","KIMBERLEI AARON","false","MCCANN INDUSTRIES, INC.","BOLINGBROOK","IL","239980",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","BLUETRACK, INC.","CLIFTON","NJ","4399.45",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","BOB BARKER COMPANY, INC.","FUQUAY VARINA","NC","19505.75",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","BY LOVE, INC.","ORANGE","CA","7700",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","ERVA BONITA, INC.","JACKSON HEIGHTS","NY","31900",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","IMAGE PRINTING","ROYAL OAK","MI","11550",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","MAADHO DISTRIBURORS, INC.",,,"8800",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","MEDZON HEALTH","ANAHEIM","CA","33000",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02082","3 PLY WIRELESS SURGICAL MASKS","COLLEEN CHAMBERS","false","MERSI DISTRIBUTION LLC","MIAMI CITY","FL","3244.45",
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2217-02091","TAYLOR DUNN CARTS","COLLEEN CHAMBERS","true",,,,,
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2245-01261","SCRAP METAL RECYCLING","DAN GIZZI","true",,,,,
"2022-04-13T00:00:00.000","Bid-Formal > $25K","2102-18741","SWITCHGEAR, PREVENTIVE MAINTENANCE, REPAIR AND REPLACEMENT OF ELECTRICAL DISTRIBUTION EQUIPMENT","ANGELIQUE RANDLE","false","PRIME ELECTRIC COMPANY, INC.","CHICAGO","IL","1471805",
"2022-04-13T00:00:00.000","Bid-Formal > $25K","2208-01071","SECURITY EQUIPMENT","ANNIECE OWENS","false","ADVANCE SECURITY RESOURCES LLC","CHICAGO","IL","122776",
"2022-04-13T00:00:00.000","Bid-Formal > $25K","2208-01071","SECURITY EQUIPMENT","ANNIECE OWENS","false","VMI SECURITY","MIAMI","FL","133380",
"2022-04-13T00:00:00.000","Bid-Formal > $25K","2208-01071","SECURITY EQUIPMENT","ANNIECE OWENS","false","YATES PROTECT","CHICAGO","IL","172760",
"2022-04-13T00:00:00.000","Bid-Formal > $25K","2211-02089","BITUMINOUS MATERIALS (HOT PATCH) AND PRIME COAT MATERIAL - NORTH AREA","KIMBEREI AARON","false","ARROW ROAD CONSTRUCTION COMPANY","ELK GROVE VILLAGE","IL","262540",
"2022-04-13T00:00:00.000","Bid-Formal > $25K","2211-02089","BITUMINOUS MATERIALS (HOT PATCH) AND PRIME COAT MATERIAL - NORTH AREA","KIMBEREI AARON","false","K-FIVE CONSTRUCTION COMPANY","WESTMONT","IL","283460",
"2022-04-06T00:00:00.000","Bid-Formal > $25K","2102-07233","GLASS SUPPLIES","ANGELIQUE RANDLE","true",,,,,
"2022-04-06T00:00:00.000","Bid-Formal > $25K","2106-07281R","AMMUNITION","COLLEEN CHAMBERS","false","RAY O'HERRON CO., INC.","DANVILLE","IL","609255",
"2022-04-06T00:00:00.000","Bid-Formal > $25K","2245-02281","COUNTYWIDE PARKING SPACES FOR RESERVED AND SELF PARK COUNTY OWNED VEHICLES","DAN GIZZI","true",,,,,
"2022-03-30T00:00:00.000","Bid-Formal > $25K","2102-18680","FURNISH AND INSTALLATION OF FLOORING","ANGELIQUE RANDLE","false","ANGSTROM LLC","CHICAGO","IL","1204500",
"2022-03-30T00:00:00.000","Bid-Formal > $25K","2102-18680","FURNISH AND INSTALLATION OF FLOORING","ANGELIQUE RANDLE","false","MALOR AND COMPANY, INC.","NEW YORK","NY","996160",
"2022-03-30T00:00:00.000","Bid-Formal > $25K","2102-18680","FURNISH AND INSTALLATION OF FLOORING","ANGELIQUE RANDLE","false","TILES IN STYLE, LLC","SOUTH HOLLAND","IL","1542450",
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2102-10151","CEILING TILES AND SUPPLIES","ANGELIQUE RANDLE","false","ATLAS AND ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","484750.84",
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2102-10151","CEILING TILES AND SUPPLIES","ANGELIQUE RANDLE","false","CHICAGO UNITED INDUSTRIES, LTD.","CHICAGO","IL","488157",
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2102-10151","CEILING TILES AND SUPPLIES","ANGELIQUE RANDLE","false","TILES IN STYLE LLC","SOUTH HOLLAND","IL","841521.11",
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2106-07212","INMATE CANVAS SHOES","COLLEEN CHAMBERS","false","BOB BARKER COMPANY, INC.","FUQUAY VARINA","NC","44575.2","SAMPLES SUBMITTED"
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2106-07212","INMATE CANVAS SHOES","COLLEEN CHAMBERS","false","CHARM-TEX","BROOKLYN","NY","43367.2","SAMPLES SUBMITTED"
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2106-07212","INMATE CANVAS SHOES","COLLEEN CHAMBERS","false","CHICAGO UNITED INDUSTRIES, LTD.","CHICAGO","IL","40226.4","SAMPLES SUBMITTED"
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2106-07212","INMATE CANVAS SHOES","COLLEEN CHAMBERS","false","SHOE CORPORATION OF BIRMINGHAM, INC.","BIRMINGHAM","AL","40890.8","SAMPLES SUBMITTED"
"2022-03-23T00:00:00.000","Bid-Formal > $25K","2123-07151","AIR MONITORING SUPPORT SERVICES","ED RENDON","false","MONTROSE AIR QUALITY SERVICES LLC","IRVINE","CA","684506",
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2045-18352","COUNTYWIDE VERITICAL TRANSPORTATION MAINTENANCE AND REPAIRS","DAN GIZZI","false","ANDERSON ELEVATOR COMPANY",,,"10000","FIVE YEAR SAFETY TEST COST"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2045-18352","COUNTYWIDE VERITICAL TRANSPORTATION MAINTENANCE AND REPAIRS","DAN GIZZI","false","ANDERSON ELEVATOR COMPANY",,,"8549772","MONTHLY MAINTENANCE COST"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2045-18352","COUNTYWIDE VERITICAL TRANSPORTATION MAINTENANCE AND REPAIRS","DAN GIZZI","false","ANDERSON ELEVATOR COMPANY",,,"1118375","WAGES"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2045-18352","COUNTYWIDE VERITICAL TRANSPORTATION MAINTENANCE AND REPAIRS","DAN GIZZI","false","SMART ELEVATORS",,,"80000","FIVE YEAR SAFETY TEST COST"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2045-18352","COUNTYWIDE VERITICAL TRANSPORTATION MAINTENANCE AND REPAIRS","DAN GIZZI","false","SMART ELEVATORS",,,"1119140","WAGES"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2045-18352","COUNTYWIDE VERITICAL TRANSPORTATION MAINTENANCE AND REPAIRS","DAN GIZZI","false","SMART ELEVATORS",,,"11750578.92","MONTHLY MAINTENANCE COST"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2102-09173","BULK PAPER COLLECTIONS AND RECYCLING","ANGELIQUE RANDLE","false","LOOP PAPER RECYCLING, INC.",,,"11880","OLD CORROGATED CONTAINERS"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2102-09173","BULK PAPER COLLECTIONS AND RECYCLING","ANGELIQUE RANDLE","false","LOOP PAPER RECYCLING, INC.",,,"147168","SORTED OFFICE PAPER"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2102-09173","BULK PAPER COLLECTIONS AND RECYCLING","ANGELIQUE RANDLE","false","MIDWAY MOVING & STORAGE",,,"47.52","OLD CORROGATED CONTAINERS"
"2022-03-09T00:00:00.000","Bid-Formal > $25K","2102-09173","BULK PAPER COLLECTIONS AND RECYCLING","ANGELIQUE RANDLE","false","MIDWAY MOVING & STORAGE",,,"367.92","SORTED OFFICE PAPER"
