"tax_sale_year","pin","classification","township_name","sold_at_sale","tax_amount_offered","penalty_amount_offered","total_tax_and_penalty_amount_offered","cost","total_amount_paid","total_amount_forfeited","winning_bid_percent","buyer_name","location_1"
"2014","02-08-107-009-0000","100","PALATINE","false","1590.48","326.46","1916.94","10",,"1926.94",,,"(42.1335837959139, -88.1011485723927)"
"2014","02-08-404-001-0000","204","PALATINE","true","8800.56","1452.11","10252.67","200","10452.67",,"0","Nebraska AllianceRealty","(42.1265757842799, -88.0915430100963)"
"2014","02-09-108-002-0000","241","PALATINE","false","1966.13","403.55","2369.68","10",,"2379.68",,,"(42.1358614466561, -88.0737910752722)"
"2014","02-09-108-003-0000","241","PALATINE","false","1980.16","406.3","2386.46","10",,"2396.46",,,"(42.1358707706964, -88.0736925699678)"
"2014","02-09-108-004-0000","202","PALATINE","true","3787.03","777","4564.03","200","4764.03",,"0","Equity One Investment Fun","(42.1358806647411, -88.0735911169614)"
"2014","02-09-108-005-0000","241","PALATINE","false","1994.08","409.16","2403.24","10",,"2413.24",,,"(42.1358911062476, -88.0734890684154)"
"2014","02-09-113-018-0000","100","PALATINE","false","1540.36","316","1856.36","10",,"1866.36",,,"(42.1327667933106, -88.080139377804)"
"2014","02-09-115-020-0000","100","PALATINE","false","239.78","49.25","289.03","10",,"299.03",,,"(42.1334164035888, -88.076885872623)"
"2014","02-09-119-030-0000","100","PALATINE","false","3915.1","803.27","4718.37","10",,"4728.37",,,"(42.1327848671191, -88.0807122118102)"
"2014","02-09-120-006-0000","100","PALATINE","true","1790.16","367.3","2157.46","200","2357.46",,"17","Elm Limited, LLC","(42.1337087436511, -88.073142236763)"
"2014","02-09-205-131-0000","295","PALATINE","true","1690.24","278.85","1969.09","200","2169.09",,"0","Scribe Funding","(42.1321262144088, -88.06866207329)"
"2014","02-09-313-007-0000","203","PALATINE","true","5072.57","1040.14","6112.71","200","6312.71",,"0","US Bank  Tower DBW VI","(42.1278560391772, -88.0795193292429)"
"2014","02-09-313-012-0000","203","PALATINE","true","3307.91","678.42","3986.33","200","4186.33",,"0","MTAG CUST CAZCREEKIL II","(42.1276997920703, -88.0799534076578)"
"2014","02-09-313-013-0000","203","PALATINE","true","3307.91","678.42","3986.33","200","4186.33",,"0","Empathy Financial LLC","(42.1276634635878, -88.0798722532106)"
"2014","02-09-313-014-0000","201","PALATINE","true","1418.3","290.97","1709.27","200","1909.27",,"0","PineValley OneRealEstate","(42.1276272317361, -88.0797884113827)"
"2014","02-09-313-015-0000","201","PALATINE","true","1418.3","290.97","1709.27","200","1909.27",,"0","PineValley OneRealEstate","(42.1275900685219, -88.0797080474319)"
"2014","02-09-313-016-0000","100","PALATINE","true","227.64","46.66","274.3","200","474.3",,"14","Elm Limited, LLC","(42.1275550650415, -88.0796263030553)"
"2014","02-09-313-017-0000","100","PALATINE","true","227.64","46.66","274.3","200","474.3",,"0","Sabre Inve stments LLC","(42.1275180312435, -88.079544487642)"
"2014","02-09-313-018-0000","100","PALATINE","true","227.64","46.66","274.3","200","474.3",,"0","Sabre Inve stments LLC","(42.1274809335676, -88.0794633410522)"
"2014","02-09-313-019-0000","100","PALATINE","true","425.54","87.28","512.82","200","712.82",,"0","Sabre Inve stments LLC","(42.1273985225788, -88.0793739284886)"
"2014","02-09-318-018-0000","100","PALATINE","false","129.01","21.34","150.35","10",,"160.35",,,"(42.1316957827802, -88.0798586449286)"
"2014","02-09-402-080-0000","295","PALATINE","true","3700.97","610.61","4311.58","200","4511.58",,"0","Christiana TR Custodian","(42.1251438136022, -88.0688424884054)"
"2014","02-09-402-100-1583","299","PALATINE","true","1892.8","389.34","2282.14","200","2482.14",,"0","WHEELER  FINANCIAL","(42.1297169906719, -88.0716724095698)"
"2014","02-10-305-010-0000","100","PALATINE","true","3093.68","634.01","3727.69","200","3927.69",,"0","Sabre Inve stments LLC","(42.1252551135362, -88.05883025234)"
"2014","02-10-405-062-0000","100","PALATINE","false","120.84","24.76","145.6","10",,"155.6",,,"(42.1250822914354, -88.0511946459674)"
"2014","02-10-406-029-0000","100","PALATINE","false","753.31","154.6","907.91","10",,"917.91",,,"(42.1254018989384, -88.0447114012474)"
"2014","02-10-406-033-1085","299","PALATINE","true","4036.72","828.3","4865.02","200","5065.02",,"0","PineValley OneRealEstate","(42.1254826933404, -88.0497417157924)"
"2014","02-11-101-002-0000","100","PALATINE","false","2390.22","490.56","2880.78","10",,"2890.78",,,"(42.1389119823982, -88.0380826670584)"
"2014","02-11-101-003-0000","100","PALATINE","false","2390.22","490.56","2880.78","10",,"2890.78",,,"(42.1389084610578, -88.0377156446217)"
"2014","02-11-106-016-0000","234","PALATINE","true","7318.01","1500.37","8818.38","200","9018.38",,"0","Integrity Investment Fnd","(42.1359387985657, -88.0432943482046)"
"2014","02-11-405-002-0000","278","PALATINE","true","2745.53","452.98","3198.51","200","3398.51",,"0","MTAG cust ATCF II IL LLC","(42.1288770411511, -88.030512208175)"
"2014","02-11-408-014-0000","278","PALATINE","true","7434.84","1532.67","8967.51","200","9167.51",,"0","RDG Fund-5 LNS LLC","(42.1266701589487, -88.0255528891849)"
"2014","02-12-100-023-1020","299","PALATINE","true","2670.32","581.91","3252.23","200","3452.23",,"0","MTAG Cust MGD-ILL, LLC","(42.13345005571, -88.0147632542346)"
"2014","02-12-100-023-1033","299","PALATINE","true","568.05","93.72","661.77","200","861.77",,"0","Elm Limited, LLC","(42.13345005571, -88.0147632542346)"
"2014","02-12-100-090-0000","390","PALATINE","false","250.14","51.3","301.44","10",,"311.44",,,"(42.134425033524, -88.0181404701055)"
"2014","02-12-100-114-0000","390","PALATINE","true","3703.5","759.9","4463.4","200","4663.4",,"0","Elm Limited, LLC","(42.1358141875489, -88.0184692983718)"
"2014","02-12-200-021-1010","299","PALATINE","true","2319.73","476.05","2795.78","200","2995.78",,"0","Scribe Funding","(42.1364190404007, -88.0133823584356)"
"2014","02-12-200-092-1018","299","PALATINE","true","919.18","151.69","1070.87","200","1270.87",,"0","PhoenixBon d&IndemnityC","(42.1358074893396, -88.0120638882737)"
"2014","02-12-200-092-1063","299","PALATINE","true","881.11","145.42","1026.53","200","1226.53",,"0","Longstreet Capital Fundin","(42.1358074893396, -88.0120638882737)"
"2014","02-12-200-104-1143","299","PALATINE","true","1391.01","282.97","1673.98","200","1873.98",,"0","WHEELER  FINANCIAL","(42.1369400868322, -88.0113035343067)"
"2014","02-12-200-104-1186","299","PALATINE","true","679.32","112.09","791.41","200","991.41",,"0","Longstreet Capital Fundin","(42.1369400868322, -88.0113035343067)"
"2014","02-12-211-004-0000","100","PALATINE","false","376.55","77.2","453.75","10",,"463.75",,,"(42.1327348483029, -88.0055069264555)"
"2014","02-12-211-039-0000","100","PALATINE","false","2003.82","410.66","2414.48","10",,"2424.48",,,"(42.1332488133372, -88.0067652100878)"
"2014","02-12-212-010-0000","100","PALATINE","false","112.6","23.14","135.74","10",,"145.74",,,"(42.1334716153621, -88.014200941046)"
"2014","02-12-213-001-1121","299","PALATINE","true","1618.99","332.29","1951.28","200","2151.28",,"0","RDG Fund-5 LNS LLC","(42.1342981526231, -88.0077413226292)"
"2014","02-12-401-038-1020","299","PALATINE","true","4776.99","980.15","5757.14","200","5957.14",,"0","ICIB .","(42.131105055481, -88.008538353268)"
"2014","02-13-408-021-0000","234","PALATINE","true","6535.64","1341.03","7876.67","200","8076.67",,"0","Nebraska AllianceRealty","(42.1108458694388, -88.0068980285376)"
"2014","02-14-100-026-0000","100","PALATINE","false","1176.4","241.45","1417.85","10",,"1427.85",,,"(42.1228261915398, -88.035903180259)"
"2014","02-14-100-090-1114","299","PALATINE","true","382.36","63.14","445.5","200","645.5",,"0","Equity One Investment Fun","(42.1235748990911, -88.0382078871733)"
"2014","02-14-110-031-0000","204","PALATINE","true","12322.42","2528.43","14850.85","200","15050.85",,"0","WHEELER  FINANCIAL","(42.1211364482225, -88.0419594244795)"
"2014","02-14-305-006-0000","278","PALATINE","true","14094.58","2325.62","16420.2","200","16620.2",,"0","Integrity Investment Fnd","(42.116643166327, -88.0385077152484)"
"2014","02-14-324-007-0000","204","PALATINE","true","7466.36","1531.24","8997.6","200","9197.6",,"0","Equity One Investment Fun","(42.1116230401236, -88.0416869549194)"
"2014","02-14-412-020-0000","241","PALATINE","true","396.11","65.34","461.45","200","661.45",,"0","Equity One Investment Fun","(42.1105646427354, -88.0262267273321)"
"2014","02-15-102-007-0000","100","PALATINE","false","11162.17","2290.38","13452.55","10",,"13462.55",,,"(42.1193149988056, -88.0542052902274)"
"2014","02-15-102-050-0000","100","PALATINE","false","8565.8","1757.58","10323.38","10",,"10333.38",,,"(42.1182471548641, -88.0558269971325)"
"2014","02-15-102-118-0000","241","PALATINE","false","1496.03","306.99","1803.02","10",,"1813.02",,,"(42.1222091905339, -88.057671490812)"
"2014","02-15-103-010-0000","203","PALATINE","true","6056.52","1219.15","7275.67","200","7475.67",,"0","MTAG CUST CAZCREEKIL II","(42.122348254646, -88.0606237139307)"
"2014","02-15-201-034-0000","241","PALATINE","false","191.22","39.27","230.49","10",,"240.49",,,"(42.1247763201499, -88.0465604538863)"
"2014","02-15-202-010-0000","100","PALATINE","false","2523.09","517.64","3040.73","10",,"3050.73",,,"(42.1213353016936, -88.0476688937886)"
"2014","02-15-304-098-0000","100","PALATINE","false","171.84","35.28","207.12","10",,"217.12",,,"(42.1116676163547, -88.0559376903308)"
"2014","02-15-400-032-0000","100","PALATINE","false","110.81","22.71","133.52","10",,"143.52",,,"(42.1156773790642, -88.0533833668762)"
"2014","02-15-400-053-1050","299","PALATINE","true","766.96","126.5","893.46","200","1093.46",,"0","ROYCE RE, LLC","(42.1163400578138, -88.0498059260952)"
"2014","02-15-401-042-0000","100","PALATINE","false","118.05","24.22","142.27","10",,"152.27",,,"(42.1159706180953, -88.0465323604459)"
"2014","02-15-407-049-1001","299","PALATINE","true","867.91","143.22","1011.13","200","1211.13",,"0","Equity One Investment Fun","(42.1139813423969, -88.0478886499158)"
"2014","02-15-411-080-1085","299","PALATINE","true","3630.25","598.95","4229.2","200","4429.2",,"0","Sabre Inve stments LLC","(42.1132103669983, -88.0506303780788)"
"2014","02-16-105-006-0000","100","PALATINE","false","925.7","189.89","1115.59","10",,"1125.59",,,"(42.1226843028734, -88.0805927104654)"
"2014","02-16-205-021-0000","202","PALATINE","true","4870.21","999.3","5869.51","200","6069.51",,"0","Belmont  Realty Corp.","(42.123263545949, -88.0636048784005)"
"2014","02-16-207-033-0000","278","PALATINE","true","5564.04","918.06","6482.1","200","6682.1",,"0","Belmont  Realty Corp.","(42.1218059877162, -88.0658587846945)"
"2014","02-16-209-010-0000","100","PALATINE","false","798.86","163.88","962.74","10",,"972.74",,,"(42.1202456155846, -88.0634188334294)"
"2014","02-16-213-013-0000","208","PALATINE","true","1128.08","0","1128.08","200","1328.08",,"0","Propel Fun ding Multistate","(42.1192674301212, -88.0705003449959)"
"2014","02-16-215-071-0000","295","PALATINE","true","1753.84","289.41","2043.25","200","2243.25",,"0","WHEELER  FINANCIAL","(42.1198154352948, -88.0650035385568)"
"2014","02-16-215-119-0000","295","PALATINE","true","5414.7","1111.07","6525.77","200","6725.77",,"0","Nebraska AllianceRealty","(42.1184105461472, -88.0639416083393)"
"2014","02-16-215-141-0000","295","PALATINE","true","5165.23","852.28","6017.51","200","6217.51",,"0","PineValley OneRealEstate","(42.1208301132984, -88.067366061174)"
"2014","02-16-215-142-0000","295","PALATINE","true","5771.08","952.27","6723.35","200","6923.35",,"0","Sabre Inve stments LLC","(42.1207672265546, -88.0673611723037)"
"2014","02-16-410-004-0000","100","PALATINE","false","3819.43","783.85","4603.28","10",,"4613.28",,,"(42.1119425393111, -88.0687212653688)"
"2014","02-16-410-005-0000","100","PALATINE","false","3295.88","676.34","3972.22","10",,"3982.22",,,"(42.1115870010286, -88.0687213996861)"
"2014","02-17-103-001-0000","100","PALATINE","false","1990.39","408","2398.39","10",,"2408.39",,,"(42.1210978808715, -88.0989717110463)"
"2014","02-17-103-002-0000","100","PALATINE","false","1990.39","408","2398.39","10",,"2408.39",,,"(42.1205585406659, -88.0989788403517)"
"2014","02-17-103-003-0000","241","PALATINE","false","2786.38","571.35","3357.73","10",,"3367.73",,,"(42.1200184047925, -88.09898575122)"
"2014","02-17-104-003-0000","100","PALATINE","true","677.08","138.86","815.94","200","1015.94",,"18","Elm Limited, LLC","(42.1193397069484, -88.1002780762035)"
"2014","02-17-104-010-0000","100","PALATINE","true","803.4","164.7","968.1","200","1168.1",,"0","Sabre Inve stments LLC","(42.1183067216852, -88.0999233685586)"
"2014","02-17-105-001-0000","100","PALATINE","true","677.08","138.86","815.94","200","1015.94",,"18","Elm Limited, LLC","(42.1193326358077, -88.0989936699188)"
"2014","02-17-105-002-0000","100","PALATINE","true","677.08","138.86","815.94","200","1015.94",,"18","Elm Limited, LLC","(42.118870633998, -88.0989958983136)"
"2014","02-17-308-026-0000","100","PALATINE","false","527.33","108.11","635.44","10",,"645.44",,,"(42.1117611812014, -88.1003067646721)"
"2014","02-17-308-027-0000","100","PALATINE","false","222.02","45.53","267.55","10",,"277.55",,,"(42.1117430644483, -88.09520469086)"
"2014","02-17-404-012-0000","204","PALATINE","true","5516.84","910.25","6427.09","190","6617.09",,"0","MTAG Cust MGD-ILL, LLC","(42.1109801099167, -88.0851220044648)"
"2014","02-18-203-007-0000","202","PALATINE","true","6695.85","1172.49","7868.34","200","8068.34",,"0","TTLBL, LLC .","(42.1225228674791, -88.1061705295335)"
"2014","02-18-209-001-0000","100","PALATINE","false","602.21","123.54","725.75","10",,"735.75",,,"(42.1193770313032, -88.1038374161089)"
"2014","02-18-209-012-0000","100","PALATINE","false","880.03","180.4","1060.43","10",,"1070.43",,,"(42.1190509291685, -88.1038411895728)"
"2014","02-18-313-062-0000","100","PALATINE","false","2027.13","415.8","2442.93","10",,"2452.93",,,"(42.1157837514293, -88.1210686477671)"
"2014","02-18-313-063-0000","100","PALATINE","false","1295.32","265.78","1561.1","10",,"1571.1",,,"(42.1125951437712, -88.1209434778814)"
"2014","02-18-313-064-0000","100","PALATINE","false","1446.57","296.8","1743.37","10",,"1753.37",,,"(42.111162130401, -88.1210459192164)"
"2014","02-18-318-012-0000","278","PALATINE","true","12523.8","2568.6","15092.4","200","15292.4",,"0","Madison C/ Stonefield IV","(42.1116911725421, -88.1183115292702)"
"2014","02-18-319-051-0000","100","PALATINE","false","1502.41","308.29","1810.7","10",,"1820.7",,,"(42.1158700894514, -88.1170664030449)"
