"year","sentencing_result","offense_type","gender","defendant_count"
"2016","Supervision","Aggravated DUI","Female","9"
"2016","Supervision","Aggravated DUI","Male","24"
"2016","2nd Chance Probation","Aggravated Fleeing and Eluding","Female","1"
"2016","2nd Chance Probation","Aggravated Fleeing and Eluding","Male","1"
"2016","Conditional Discharge","Aggravated Fleeing and Eluding","Female","2"
"2016","Conditional Discharge","Aggravated Fleeing and Eluding","Male","8"
"2016","Jail","Aggravated Fleeing and Eluding","Male","8"
"2016","Prison","Aggravated Fleeing and Eluding","Female","1"
"2016","Prison","Aggravated Fleeing and Eluding","Male","144"
"2016","Probation","Aggravated Fleeing and Eluding","Male","112"
"2016","Probation","Aggravated Fleeing and Eluding","Female","12"
"2016","Probation","Aggravated Fleeing and Eluding",,"1"
"2016","Supervision","Aggravated Fleeing and Eluding","Female","1"
"2016","Supervision","Aggravated Fleeing and Eluding","Male","5"
"2016",,"Aggravated Fleeing and Eluding","Female","1"
"2016","2nd Chance Probation","Aggravated Identity Theft","Female","1"
"2016","2nd Chance Probation","Aggravated Identity Theft","Male","1"
"2016","Prison","Aggravated Identity Theft","Male","5"
"2016","Prison","Aggravated Identity Theft","Female","2"
"2016","Probation","Aggravated Identity Theft","Male","8"
"2016","Probation","Aggravated Identity Theft","Female","3"
"2016","2nd Chance Probation","Aggravated Robbery","Male","1"
"2016","Conditional Discharge","Aggravated Robbery","Male","1"
"2016","Death","Aggravated Robbery","Male","1"
"2016","Jail","Aggravated Robbery","Male","2"
"2016","Prison","Aggravated Robbery","Female","6"
"2016","Prison","Aggravated Robbery","Male","78"
"2016","Probation","Aggravated Robbery","Female","3"
"2016","Probation","Aggravated Robbery","Male","24"
"2016","Probation Terminated Instanter","Aggravated Robbery","Male","1"
"2016","Jail","Aggravated Robbery BB Gun","Male","1"
"2016","Prison","Aggravated Robbery BB Gun","Male","17"
"2016","Probation","Aggravated Robbery BB Gun","Male","4"
"2016","Probation","Aggravated Robbery BB Gun","Female","1"
"2016","2nd Chance Probation","Armed Robbery","Male","1"
"2016","Cook County Boot Camp","Armed Robbery","Male","2"
"2016","Death","Armed Robbery","Male","1"
"2016","Jail","Armed Robbery","Male","5"
"2016","Prison","Armed Robbery","Female","27"
"2016","Prison","Armed Robbery","Male","413"
"2016","Probation","Armed Robbery","Female","9"
"2016","Probation","Armed Robbery","Male","32"
"2016",,"Armed Robbery","Male","5"
"2016","Cook County Boot Camp","Armed Violence","Male","1"
"2016","Prison","Armed Violence","Male","29"
"2016","Probation","Armed Violence","Male","9"
"2016","2nd Chance Probation","Arson","Female","1"
"2016","Jail","Arson","Male","1"
"2016","Prison","Arson","Female","4"
"2016","Prison","Arson","Male","18"
"2016","Probation","Arson","Male","6"
"2016","Probation","Arson","Female","4"
"2016","Supervision","Arson","Male","1"
"2016","Supervision","Arson","Female","1"
"2016",,"Arson","Male","2"
"2016","Probation","Arson and Attempt Arson","Male","1"
"2016","Prison","Attempt Armed Robbery","Male","8"
"2016","Probation","Attempt Armed Robbery","Male","3"
"2016","2nd Chance Probation","Attempt Arson","Male","1"
"2016","Prison","Attempt Arson","Female","1"
"2016","Prison","Attempt Arson","Male","2"
"2016","Probation","Attempt Arson","Male","2"
"2016","Jail","Attempt Homicide","Male","4"
"2016","Prison","Attempt Homicide","Female","5"
"2016","Prison","Attempt Homicide","Male","73"
"2016","Probation","Attempt Homicide","Male","4"
"2016","Probation","Attempt Homicide","Female","1"
"2016","2nd Chance Probation","Attempt Vehicular Hijacking","Male","1"
"2016","Prison","Attempt Vehicular Hijacking","Male","1"
"2016","Conditional Discharge","Battery","Male","1"
"2016","Probation","Bomb Threat","Male","2"
"2016","Conditional Discharge","Bribery","Male","1"
"2016","Conditional Discharge","Bribery",,"1"
"2016","Prison","Bribery","Female","1"
"2016","Prison","Bribery","Male","1"
"2016","Probation","Bribery","Male","1"
"2016","2nd Chance Probation","Burglary","Male","49"
"2016","2nd Chance Probation","Burglary","Female","4"
"2016","Conditional Discharge","Burglary",,"1"
"2016","Conditional Discharge","Burglary","Male","5"
"2016","Cook County Boot Camp","Burglary","Male","3"
"2016","Death","Burglary","Male","1"
"2016","Jail","Burglary","Male","26"
"2016","Prison","Burglary","Female","7"
"2016","Prison","Burglary",,"1"
"2016","Prison","Burglary","Male","539"
"2016","Probation","Burglary","Male","366"
"2016","Probation","Burglary","Female","26"
"2016","Probation","Burglary",,"1"
"2016","Supervision","Burglary","Male","6"
"2016","Supervision","Burglary","Female","2"
"2016",,"Burglary","Male","6"
"2016","Prison","Child Abduction","Female","2"
"2016","Prison","Child Abduction","Male","3"
"2016","Probation","Child Abduction","Female","1"
"2016","Probation","Child Abduction","Male","2"
"2016","Supervision","Child Abduction","Male","1"
"2016","Supervision","Child Abduction","Female","1"
"2016","Prison","Child Pornography","Male","6"
"2016","Probation","Child Pornography","Male","6"
"2016","Conditional Discharge","Communicating With Witness","Male","1"
"2016","Prison","Communicating With Witness","Female","1"
"2016","Prison","Communicating With Witness","Male","1"
"2016","2nd Chance Probation","Credit Card Cases","Male","8"
"2016","2nd Chance Probation","Credit Card Cases","Female","13"
"2016","Conditional Discharge","Credit Card Cases","Female","3"
"2016","Conditional Discharge","Credit Card Cases","Male","3"
"2016","Jail","Credit Card Cases","Male","3"
"2016","Jail","Credit Card Cases","Female","1"
"2016","Prison","Credit Card Cases","Female","16"
"2016","Prison","Credit Card Cases","Male","45"
"2016","Probation","Credit Card Cases","Female","20"
"2016","Probation","Credit Card Cases","Male","45"
"2016","Probation Terminated Unsatisfactorily","Credit Card Cases","Male","1"
"2016","Supervision","Credit Card Cases","Female","1"
"2016","Supervision","Credit Card Cases","Male","1"
"2016",,"Credit Card Cases","Male","2"
"2016",,"Credit Card Cases","Female","2"
"2016","2nd Chance Probation","Criminal Damage to Property","Female","9"
"2016","2nd Chance Probation","Criminal Damage to Property","Male","10"
"2016","Conditional Discharge","Criminal Damage to Property",,"1"
"2016","Conditional Discharge","Criminal Damage to Property","Male","14"
"2016","Conditional Discharge","Criminal Damage to Property","Female","1"
"2016","Jail","Criminal Damage to Property","Female","1"
"2016","Jail","Criminal Damage to Property","Male","11"
"2016","Prison","Criminal Damage to Property","Female","2"
"2016","Prison","Criminal Damage to Property","Male","39"
"2016","Probation","Criminal Damage to Property","Male","86"
"2016","Probation","Criminal Damage to Property","Female","15"
"2016","Supervision","Criminal Damage to Property",,"1"
"2016","Supervision","Criminal Damage to Property","Female","2"
"2016","Supervision","Criminal Damage to Property","Male","9"
"2016",,"Criminal Damage to Property","Male","3"
"2016",,"Criminal Damage to Property",,"1"
"2016","Conditional Discharge","Criminal Trespass To Residence","Female","1"
"2016","Jail","Criminal Trespass To Residence","Male","1"
"2016","Prison","Criminal Trespass To Residence","Male","4"
"2016","Probation","Criminal Trespass To Residence","Female","2"
"2016","Probation","Criminal Trespass To Residence","Male","5"
"2016","Supervision","Criminal Trespass To Residence","Male","2"
"2016","Supervision","Criminal Trespass To Residence","Female","1"
"2016","2nd Chance Probation","Deceptive Practice","Male","1"
"2016","2nd Chance Probation","Deceptive Practice","Female","1"
"2016","Jail","Deceptive Practice","Male","1"
"2016","Prison","Deceptive Practice","Male","4"
"2016","Prison","Deceptive Practice","Female","1"
"2016","Probation","Deceptive Practice","Male","10"
"2016","Probation","Deceptive Practice","Female","6"
"2016","Supervision","Deceptive Practice","Male","1"
"2016","Prison","Disarming Police Officer","Male","3"
"2016","Probation","Disarming Police Officer","Male","1"
"2016",,"Disarming Police Officer","Male","1"
"2016","Prison","Dog Fighting","Male","1"
"2016","Probation","Dog Fighting","Male","1"
"2016","Conditional Discharge","Domestic Battery","Female","1"
"2016","Conditional Discharge","Domestic Battery","Male","2"
"2016","Jail","Domestic Battery","Female","1"
"2016","Jail","Domestic Battery","Male","8"
"2016","Prison","Domestic Battery","Male","100"
"2016","Prison","Domestic Battery","Female","6"
"2016","Probation","Domestic Battery","Female","9"
"2016","Probation","Domestic Battery","Male","81"
"2016","Supervision","Domestic Battery","Male","1"
"2016",,"Domestic Battery","Female","1"
"2016",,"Domestic Battery","Male","1"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License",,"3"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License","Male","47"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License","Female","7"
"2016","Conditional Release","Driving With Suspended Or Revoked License","Male","1"
"2016","Death","Driving With Suspended Or Revoked License","Male","1"
"2016","Jail","Driving With Suspended Or Revoked License","Female","1"
"2016","Jail","Driving With Suspended Or Revoked License","Male","37"
"2016","Prison","Driving With Suspended Or Revoked License","Female","18"
"2016","Prison","Driving With Suspended Or Revoked License","Male","575"
"2016","Probation","Driving With Suspended Or Revoked License",,"6"
"2016","Probation","Driving With Suspended Or Revoked License","Male","505"
"2016","Probation","Driving With Suspended Or Revoked License","Female","58"
"2016","Probation Terminated Instanter","Driving With Suspended Or Revoked License","Male","1"
"2016","Supervision","Driving With Suspended Or Revoked License","Male","5"
"2016",,"Driving With Suspended Or Revoked License","Male","10"
"2016",,"Driving With Suspended Or Revoked License","Female","1"
"2016",,"Driving With Suspended Or Revoked License",,"2"
"2016","2nd Chance Probation","DUI","Male","1"
"2016","Conditional Discharge","DUI","Male","10"
"2016","Conditional Discharge","DUI","Female","3"
"2016","Jail","DUI","Male","3"
"2016","Jail","DUI","Female","1"
"2016","Prison","DUI","Male","84"
"2016","Prison","DUI",,"1"
"2016","Prison","DUI","Female","8"
"2016","Probation","DUI","Female","21"
"2016","Probation","DUI",,"2"
"2016","Probation","DUI","Male","197"
"2016","Probation Terminated Unsatisfactorily","DUI","Male","1"
"2016","Supervision","DUI","Male","10"
"2016","Supervision","DUI","Female","2"
"2016",,"DUI","Male","1"
"2016","Cook County Boot Camp","Escape - Failure to Return","Male","3"
"2016","Jail","Escape - Failure to Return","Male","12"
"2016","Prison","Escape - Failure to Return",,"1"
"2016","Prison","Escape - Failure to Return","Female","5"
"2016","Prison","Escape - Failure to Return","Male","217"
"2016","Probation","Escape - Failure to Return","Male","78"
"2016","Probation","Escape - Failure to Return","Female","5"
"2016","Probation Terminated Instanter","Escape - Failure to Return","Male","3"
"2016",,"Escape - Failure to Return","Male","2"
"2016","Conditional Discharge","Failure to Register as a Sex Offender","Male","2"
"2016","Jail","Failure to Register as a Sex Offender","Male","3"
"2016","Prison","Failure to Register as a Sex Offender","Male","136"
"2016","Probation","Failure to Register as a Sex Offender","Female","3"
"2016","Probation","Failure to Register as a Sex Offender","Male","55"
"2016",,"Failure to Register as a Sex Offender","Male","1"
"2016","2nd Chance Probation","Forgery","Male","9"
"2016","2nd Chance Probation","Forgery","Female","22"
"2016","Conditional Discharge","Forgery","Female","1"
"2016","Conditional Discharge","Forgery","Male","7"
"2016","Jail","Forgery","Female","2"
"2016","Jail","Forgery","Male","3"
"2016","Prison","Forgery","Female","13"
"2016","Prison","Forgery","Male","44"
"2016","Probation","Forgery","Female","65"
"2016","Probation","Forgery",,"1"
"2016","Probation","Forgery","Male","83"
"2016","Supervision","Forgery","Male","2"
"2016","Supervision","Forgery","Female","1"
"2016","2nd Chance Probation","Fraud","Male","2"
"2016","2nd Chance Probation","Fraud","Female","3"
"2016","Conditional Discharge","Fraud","Male","6"
"2016","Conditional Discharge","Fraud","Female","1"
"2016","Jail","Fraud","Female","1"
"2016","Prison","Fraud","Male","6"
"2016","Prison","Fraud","Female","2"
"2016","Probation","Fraud","Female","11"
"2016","Probation","Fraud",,"1"
"2016","Probation","Fraud","Male","20"
"2016","Supervision","Fraud","Male","1"
"2016",,"Fraud","Male","1"
"2016","2nd Chance Probation","Fraudulent ID","Female","1"
"2016","2nd Chance Probation","Fraudulent ID","Male","2"
"2016","Conditional Discharge","Fraudulent ID","Male","1"
"2016","Jail","Fraudulent ID","Male","2"
"2016","Prison","Fraudulent ID","Male","4"
"2016","Prison","Fraudulent ID","Female","2"
"2016","Probation","Fraudulent ID","Female","3"
"2016","Probation","Fraudulent ID","Male","18"
"2016","Supervision","Fraudulent ID","Male","1"
"2016","Prison","Gambling","Male","1"
"2016","Supervision","Gambling","Male","1"
"2016","Conditional Discharge","Gun - Non UUW","Male","1"
"2016","Prison","Gun - Non UUW","Male","9"
"2016","Probation","Gun - Non UUW","Male","4"
"2016",,"Gun - Non UUW","Male","1"
"2016","Prison","Hate Crimes","Male","3"
"2016","Probation","Hate Crimes","Male","3"
"2016","Supervision","Hate Crimes","Male","2"
"2016",,"Hate Crimes","Male","1"
"2016","Conditional Discharge","Home Invasion","Male","1"
"2016","Jail","Home Invasion","Male","2"
"2016","Prison","Home Invasion","Female","8"
"2016","Prison","Home Invasion","Male","68"
"2016","Probation","Home Invasion","Male","12"
"2016","Probation","Home Invasion","Female","1"
"2016","Probation","Home Invasion",,"1"
"2016","Supervision","Home Invasion","Female","3"
"2016",,"Home Invasion","Male","1"
"2016","Jail","Homicide","Female","2"
"2016","Jail","Homicide","Male","1"
"2016","Prison","Homicide","Female","24"
"2016","Prison","Homicide","Male","134"
"2016","Probation","Homicide","Male","3"
"2016",,"Homicide","Male","1"
"2016","Prison","Human Trafficking","Male","1"
"2016","Prison","Human Trafficking","Female","1"
"2016","Probation","Human Trafficking","Female","1"
"2016","Probation","Human Trafficking","Male","3"
"2016","2nd Chance Probation","Identity Theft","Male","7"
"2016","2nd Chance Probation","Identity Theft","Female","6"
"2016","Conditional Discharge","Identity Theft",,"1"
"2016","Conditional Discharge","Identity Theft","Male","2"
"2016","Cook County Boot Camp","Identity Theft","Male","1"
"2016","Jail","Identity Theft","Male","2"
"2016","Prison","Identity Theft","Male","55"
"2016","Prison","Identity Theft","Female","18"
"2016","Probation","Identity Theft","Female","49"
"2016","Probation","Identity Theft","Male","58"
"2016","Supervision","Identity Theft","Male","1"
"2016","Supervision","Identity Theft","Female","1"
"2016",,"Identity Theft","Male","1"
"2016","Prison","Impersonating Police Officer","Male","2"
"2016","Probation","Impersonating Police Officer","Male","3"
"2016","Supervision","Impersonating Police Officer","Male","2"
"2016","Prison","Intimidation","Male","7"
"2016","Prison","Intimidation","Female","1"
"2016","Probation","Intimidation","Female","2"
"2016","Probation","Intimidation","Male","7"
"2016","Supervision","Intimidation","Male","2"
"2016",,"Intimidation","Male","2"
"2016","Prison","Kidnapping","Male","14"
"2016","Prison","Kidnapping","Female","2"
"2016","Probation","Kidnapping","Female","1"
"2016","Probation","Kidnapping","Male","12"
"2016","Prison","Major Accidents","Male","11"
"2016","Probation","Major Accidents","Female","2"
"2016","Probation","Major Accidents","Male","9"
"2016","2nd Chance Probation","Narcotics","Female","4"
"2016","2nd Chance Probation","Narcotics","Male","28"
"2016","Conditional Discharge","Narcotics","Male","33"
"2016","Conditional Discharge","Narcotics","Female","2"
"2016","Conditional Release","Narcotics","Male","3"
"2016","Cook County Boot Camp","Narcotics","Female","1"
"2016","Cook County Boot Camp","Narcotics","Male","14"
"2016","Death","Narcotics","Male","1"
"2016","Jail","Narcotics","Female","17"
"2016","Jail","Narcotics","Male","242"
"2016","Prison","Narcotics","Female","259"
"2016","Prison","Narcotics","Unknown","1"
"2016","Prison","Narcotics","Male","2886"
"2016","Probation","Narcotics","Female","569"
"2016","Probation","Narcotics","Male","2380"
"2016","Probation","Narcotics",,"2"
"2016","Probation Terminated Instanter","Narcotics","Male","2"
"2016","Probation Terminated Unsatisfactorily","Narcotics","Male","8"
"2016","Supervision","Narcotics","Female","6"
"2016","Supervision","Narcotics","Male","25"
"2016",,"Narcotics","Male","40"
"2016",,"Narcotics",,"1"
"2016",,"Narcotics","Female","10"
"2016","Jail","Obstructing Justice","Male","1"
"2016","Jail","Obstructing Justice","Female","1"
"2016","Prison","Obstructing Justice",,"1"
"2016","Prison","Obstructing Justice","Male","5"
"2016","Probation","Obstructing Justice","Female","2"
"2016","Probation","Obstructing Justice","Male","4"
"2016","Supervision","Obstructing Justice","Female","2"
"2016",,"Obstructing Justice","Male","1"
"2016","Probation","Official Misconduct","Female","1"
"2016","2nd Chance Probation","Other Offense","Male","8"
"2016","2nd Chance Probation","Other Offense","Female","4"
"2016","Conditional Discharge","Other Offense","Female","6"
"2016","Conditional Discharge","Other Offense","Male","15"
"2016","Conditional Discharge","Other Offense",,"2"
"2016","Cook County Boot Camp","Other Offense","Male","1"
"2016","Jail","Other Offense","Male","13"
"2016","Jail","Other Offense","Female","2"
"2016","Prison","Other Offense","Female","8"
"2016","Prison","Other Offense","Male","120"
"2016","Probation","Other Offense","Male","163"
"2016","Probation","Other Offense","Female","43"
"2016","Probation Terminated Unsatisfactorily","Other Offense","Female","1"
"2016","Supervision","Other Offense","Female","4"
"2016","Supervision","Other Offense",,"1"
"2016","Supervision","Other Offense","Male","15"
"2016",,"Other Offense","Male","4"
"2016",,"Other Offense","Female","2"
"2016","Prison","Pandering","Male","1"
"2016","2nd Chance Probation","Possession Of Burglary Tools","Male","1"
"2016","Jail","Possession Of Burglary Tools","Male","3"
"2016","Prison","Possession Of Burglary Tools","Male","3"
"2016","Probation","Possession Of Burglary Tools","Male","4"
"2016","Probation Terminated Unsatisfactorily","Possession Of Burglary Tools","Male","1"
"2016",,"Possession Of Burglary Tools","Male","1"
"2016","Prison","Possession of Contraband in Penal Institution","Male","5"
"2016","Probation","Possession of Contraband in Penal Institution","Female","1"
"2016","Probation Terminated Instanter","Possession of Contraband in Penal Institution","Male","1"
"2016","Prison","Possession of Shank in Penal Institution","Male","1"
"2016","2nd Chance Probation","Possession of Stolen Motor Vehicle","Female","6"
"2016","2nd Chance Probation","Possession of Stolen Motor Vehicle","Male","10"
"2016","Conditional Discharge","Possession of Stolen Motor Vehicle","Male","3"
"2016","Conditional Discharge","Possession of Stolen Motor Vehicle","Female","2"
"2016","Cook County Boot Camp","Possession of Stolen Motor Vehicle","Male","7"
"2016","Jail","Possession of Stolen Motor Vehicle","Female","2"
"2016","Jail","Possession of Stolen Motor Vehicle","Male","15"
"2016","Prison","Possession of Stolen Motor Vehicle","Male","166"
"2016","Prison","Possession of Stolen Motor Vehicle","Female","1"
"2016","Probation","Possession of Stolen Motor Vehicle","Female","17"
"2016","Probation","Possession of Stolen Motor Vehicle","Male","124"
"2016","Probation Terminated Unsatisfactorily","Possession of Stolen Motor Vehicle","Female","1"
"2016","Probation Terminated Unsatisfactorily","Possession of Stolen Motor Vehicle","Male","1"
"2016","Supervision","Possession of Stolen Motor Vehicle","Female","1"
"2016","Supervision","Possession of Stolen Motor Vehicle","Male","4"
"2016",,"Possession of Stolen Motor Vehicle","Male","1"
"2016","2nd Chance Probation","PROMIS Conversion","Female","1"
"2016","Conditional Discharge","PROMIS Conversion","Female","1"
"2016","Conditional Discharge","PROMIS Conversion","Male","1"
"2016","Conversion","PROMIS Conversion","Male","4"
"2016","Jail","PROMIS Conversion","Female","4"
"2016","Jail","PROMIS Conversion","Male","6"
"2016","Prison","PROMIS Conversion",,"2"
"2016","Prison","PROMIS Conversion","Female","2"
"2016","Prison","PROMIS Conversion","Male","51"
"2016","Probation","PROMIS Conversion","Male","25"
"2016","Probation","PROMIS Conversion","Female","4"
"2016","Supervision","PROMIS Conversion","Male","2"
"2016","Supervision","PROMIS Conversion","Female","1"
"2016",,"PROMIS Conversion","Male","3"
"2016","Conditional Discharge","Prostitution","Male","1"
"2016","Prison","Prostitution","Male","1"
"2016","Probation","Prostitution","Female","1"
"2016","Probation","Prostitution","Male","1"
"2016","Conditional Discharge","Reckless Discharge of Firearm","Male","1"
"2016","Jail","Reckless Discharge of Firearm","Male","2"
"2016","Jail","Reckless Discharge of Firearm","Female","1"
"2016","Prison","Reckless Discharge of Firearm","Female","2"
"2016","Prison","Reckless Discharge of Firearm","Male","41"
"2016","Probation","Reckless Discharge of Firearm","Female","4"
"2016","Probation","Reckless Discharge of Firearm","Male","26"
"2016","Supervision","Reckless Discharge of Firearm","Male","4"
"2016","Supervision","Reckless Discharge of Firearm","Female","1"
"2016","Prison","Reckless Homicide","Male","9"
"2016","Prison","Reckless Homicide","Female","1"
"2016","Probation","Reckless Homicide","Male","2"
"2016","Probation","Reckless Homicide","Female","1"
"2016","2nd Chance Probation","Residential Burglary","Male","4"
"2016","2nd Chance Probation","Residential Burglary","Female","2"
"2016","2nd Chance Probation","Residential Burglary",,"1"
"2016","Conditional Discharge","Residential Burglary","Female","1"
"2016","Death","Residential Burglary","Male","1"
"2016","Jail","Residential Burglary","Male","5"
"2016","Prison","Residential Burglary","Female","7"
"2016","Prison","Residential Burglary",,"1"
"2016","Prison","Residential Burglary","Male","237"
"2016","Probation","Residential Burglary","Female","20"
"2016","Probation","Residential Burglary","Male","129"
"2016","Supervision","Residential Burglary","Male","3"
"2016",,"Residential Burglary","Male","4"
"2016","2nd Chance Probation","Retail Theft","Male","55"
"2016","2nd Chance Probation","Retail Theft","Female","82"
"2016","Conditional Discharge","Retail Theft","Male","30"
"2016","Conditional Discharge","Retail Theft","Female","22"
"2016","Conditional Discharge","Retail Theft",,"7"
"2016","Cook County Boot Camp","Retail Theft","Male","1"
"2016","Jail","Retail Theft","Male","120"
"2016","Jail","Retail Theft","Female","54"
"2016","Prison","Retail Theft","Male","762"
"2016","Prison","Retail Theft","Female","156"
"2016","Prison","Retail Theft",,"1"
"2016","Probation","Retail Theft",,"5"
"2016","Probation","Retail Theft","Female","267"
"2016","Probation","Retail Theft","Male","464"
"2016","Probation Terminated Instanter","Retail Theft","Male","1"
"2016","Probation Terminated Instanter","Retail Theft","Female","1"
"2016","Probation Terminated Satisfactorily","Retail Theft","Male","1"
"2016","Probation Terminated Unsatisfactorily","Retail Theft","Male","4"
"2016","Supervision","Retail Theft","Female","11"
"2016","Supervision","Retail Theft","Male","9"
"2016","Supervision","Retail Theft",,"1"
"2016",,"Retail Theft","Female","10"
"2016",,"Retail Theft",,"3"
"2016",,"Retail Theft","Male","10"
"2016","2nd Chance Probation","Robbery","Male","12"
"2016","2nd Chance Probation","Robbery","Female","3"
"2016","Conditional Discharge","Robbery","Female","1"
"2016","Death","Robbery","Male","1"
"2016","Jail","Robbery","Male","6"
"2016","Prison","Robbery","Female","11"
"2016","Prison","Robbery","Male","173"
"2016","Probation","Robbery","Male","105"
"2016","Probation","Robbery","Female","23"
"2016","Supervision","Robbery","Male","1"
"2016",,"Robbery","Male","4"
"2016",,"Robbery","Female","1"
"2016","Conditional Discharge","Sex Crimes","Male","2"
"2016","Jail","Sex Crimes","Male","12"
"2016","Prison","Sex Crimes","Female","1"
"2016","Prison","Sex Crimes","Male","280"
"2016","Probation","Sex Crimes","Male","99"
"2016","Probation","Sex Crimes","Female","2"
"2016","Supervision","Sex Crimes","Male","4"
"2016","Supervision","Sex Crimes","Female","2"
"2016",,"Sex Crimes","Male","5"
"2016","2nd Chance Probation","Stalking","Male","1"
"2016","Jail","Stalking","Male","1"
"2016","Prison","Stalking","Female","1"
"2016","Prison","Stalking","Male","20"
"2016","Probation","Stalking","Male","9"
"2016","Supervision","Stalking","Male","1"
"2016","Conditional Discharge","Tampering","Male","1"
"2016","Probation","Tampering","Female","3"
"2016","2nd Chance Probation","Theft","Female","33"
"2016","2nd Chance Probation","Theft","Male","51"
"2016","Conditional Discharge","Theft","Male","20"
"2016","Conditional Discharge","Theft",,"2"
"2016","Conditional Discharge","Theft","Female","2"
"2016","Cook County Boot Camp","Theft","Male","3"
"2016","Jail","Theft","Male","21"
"2016","Jail","Theft","Female","2"
"2016","Prison","Theft",,"1"
"2016","Prison","Theft","Female","20"
"2016","Prison","Theft","Male","182"
"2016","Probation","Theft","Male","226"
"2016","Probation","Theft",,"3"
"2016","Probation","Theft","Female","83"
"2016","Probation Terminated Instanter","Theft","Male","1"
"2016","Supervision","Theft","Female","5"
"2016","Supervision","Theft","Male","4"
"2016",,"Theft","Female","1"
"2016",,"Theft",,"1"
"2016",,"Theft","Male","1"
"2016","2nd Chance Probation","Theft by Deception","Male","1"
"2016","Jail","Theft by Deception","Male","1"
"2016","Prison","Theft by Deception","Female","1"
"2016","Prison","Theft by Deception","Male","6"
"2016","Probation","Theft by Deception","Male","16"
"2016","Probation","Theft by Deception",,"1"
"2016","Probation","Theft by Deception","Female","1"
"2016","Conditional Discharge","Unlawful Restraint","Male","1"
