"registration_account","company","tax_type","address_line_1","address_line_2","city","state","zip_code","location"
"21001690","613 NORTH WELLS STREET LLC","HOTEL TAX","613 N WELLS ST",,"CHICAGO","IL","60654 - 3714","POINT (-87.634105 41.892803)"
"11113937","616 ARLINGTON PROPERTY LLC","HOTEL TAX","616 W ARLINGTON PL",,"CHICAGO","IL","60661","POINT (-87.644633 41.92673)"
"21003897","633 ST. CLAIR HOTEL LLC","HOTEL TAX","633 N SAINT CLAIR ST",,"CHICAGO","IL","60611 - 3234","POINT (-87.622722 41.893812)"
"20000770","636 CHICAGO HOTEL LLC","HOTEL TAX","636 S MICHIGAN AVE",,"CHICAGO","IL","60605 - 1901","POINT (-87.62428 41.873697)"
"20000135","6S LLC","HOTEL TAX","2014 W WABANSIA","UNIT 2S","CHICAGO","IL","60647","POINT (-87.678033 41.912477)"
"10795123","900 HOTEL VENTURE LLC","HOTEL TAX","120 E DELAWARE PL",,"CHICAGO","IL","60611","POINT (-87.624928 41.89921)"
"21001239","918 N. NOBLE LLC","HOTEL TAX","918 N NOBLE ST",,"CHICAGO","IL","60642 - 5303","POINT (-87.66247 41.89856)"
"21002535","A4 LLC","HOTEL TAX","17301 HALSTED ST BLDG B",,"SOUTH HOLLAND","IL","60473 - 2744","POINT (-87.636312 41.573957)"
"20000024","AAA HOSPITALITY LLC","HOTEL TAX","2281 WESTVIEW DR",,"DES PLAINES","IL","60018","POINT (-87.903216 42.010822)"
"20000060","AAKET LLC","HOTEL TAX","2505 BERNICE RD",,"LANSING","IL","60438","POINT (-87.554969 41.579248)"
"21002220","AAREANA HOSPTALITY, LLC","HOTEL TAX","340 S WAUKEGAN RD",,"DEERFIELD","IL","60015 - 1331","POINT (-87.831472 42.146791)"
"20000590","ABODE MOTEL CORP","HOTEL TAX","3760 RIVER RD",,"SCHILLER PARK","IL","60176","POINT (-87.855745 41.946742)"
"20000092","A C MOTEL LLC","HOTEL TAX","5230 N LINCOLN AVE",,"CHICAGO","IL","60625","POINT (-87.692474 41.977128)"
"21002678","ADMIRAL HOSPITALITY LLC","HOTEL TAX","9118 S COTTAGE GROVE AVE",,"CHICAGO","IL","60619 - 7606","POINT (-87.60473 41.728768)"
"21000040","AFP 110 CORP.","HOTEL TAX","66 E WACKER PL",,"CHICAGO","IL","60601 - 7202","POINT (-87.625436 41.886784)"
"21000040","AFP 110 CORP.","HOTEL TAX","66 E WACKER PL",,"CHICAGO","IL","60601 - 7202","POINT (-87.625436 41.886784)"
"21001335","AGODA INTERNATIONAL USA LLC","HOTEL TAX","350 5TH AVE STE 4700",,"NEW YORK","NY","10118 - 4700",
"21001622","AGRANI INC","HOTEL TAX","14455 S LA GRANGE RD",,"ORLAND PARK","IL","60462 - 2505","POINT (-87.853723 41.626533)"
"21001992","AHG HOSPITALITY INC","HOTEL TAX","5335 S PULASKI RD",,"CHICAGO","IL","60632 - 4223","POINT (-87.723127 41.795644)"
"20000007","AH LODGING LLC","HOTEL TAX","1415 W DUNDEE RD",,"ARLINGTON HEIGHTS","IL","60004","POINT (-87.999071 42.138794)"
"21002196","AH RRI HOTEL LLC","HOTEL TAX","22 W ALGONQUIN RD",,"ARLINGTON HEIGHTS","IL","60005 - 4402","POINT (-87.98424 42.044728)"
"20000064","AIRBNB INC","HOTEL TAX","888 BRANNAN ST",,"SAN FRANCISCO","CA","94103","POINT (-122.404924 37.771698)"
"21001628","AJJK, INC.","HOTEL TAX","1 E DELAWARE PL APT 14G",,"CHICAGO","IL","60611 - 4973","POINT (-87.628206 41.899145)"
"21003540","AKSHAR HOSPITALITY HE LLC","HOTEL TAX","2825 GREENSPOINT PKWY",,"HOFFMAN ESTATES","IL","60169 - 7202","POINT (-88.149417 42.065835)"
"20000804","ALBION HOTEL LLC","HOTEL TAX","1209 W ALBION AVE",,"CHICAGO","IL","60626 - 4713","POINT (-87.661203 42.002529)"
"20000822","ALF CORPORATION","HOTEL TAX",,,,,,
"21002507","ALFD, INC","HOTEL TAX","2955 MANNHEIM RD",,"FRANKLIN PARK","IL","60131 - 2223","POINT (-87.884672 41.932274)"
"21003473","ALL SET LTD","HOTEL TAX","1235 N DAMEN AVE",,"CHICAGO","IL","60622 - 3142","POINT (-87.677308 41.904309)"
"20000224","ALSIP HOSPITALITY INC","HOTEL TAX","5150 W 127TH ST",,"ALSIP","IL","60803","POINT (-87.745564 41.661638)"
"20000011","ALSIP HOTEL INVESTORS LLC","HOTEL TAX","5000 W 127TH ST",,"ALSIP","IL","60803","POINT (-87.744219 41.661667)"
"21000712","ALSIP HOTELS","HOTEL TAX","12340 S CICERO AVE",,"ALSIP","IL","60803 - 2915","POINT (-87.738909 41.66712)"
"21001042","AMBER MOTEL, INC.","HOTEL TAX","3901 S MICHIGAN AVE",,"CHICAGO","IL","60653","POINT (-87.623171 41.823607)"
"20000107","AMERICAN MOTELS INC","HOTEL TAX","17301 OAK AVE",,"LANSING","IL","60438","POINT (-87.555188 41.580707)"
"20000609","AMERICAN YOUTH HOSTELS-CHICAGO INC.","HOTEL TAX","24 E CONGRESS PKWY",,"CHICAGO","IL","60605 - 1226",
"21003761","AMRUT LILA LLC","HOTEL TAX","8515 S CICERO AVE",,"CHICAGO","IL","60652 - 3504","POINT (-87.740873 41.737567)"
"20000379","AMS HOSPITALITY CORP","HOTEL TAX","1900 OAKTON ST",,"ELK GROVE VILLAGE","IL","60007 - 2132","POINT (-87.958304 42.022514)"
"21002011","ANITEJ HOTEL CORP.","HOTEL TAX","2280 BARRINGTON RD",,"HOFFMAN ESTATES","IL","60169 - 2062","POINT (-88.144685 42.062217)"
"20000674","A & P HOSPITALITY OF ILLINOIS LLC","HOTEL TAX","12800 S ASHLAND AVE",,"CALUMET PARK","IL","60827 - 6308","POINT (-87.660882 41.661047)"
"20000048","APPLE TEN HOSPITALITY MANAGEMENT INC","HOTEL TAX","2425 BARRINGTON RD",,"HOFFMAN ESTATES","IL","60192","POINT (-88.144328 42.068769)"
"20000139","APPLE TEN ILLINOIS SERVICES INC","HOTEL TAX","9480 W HIGGINS RD",,"ROSEMONT","IL","60018","POINT (-87.86244 41.992253)"
"10833376","APPLE TEN SERVICES OHARE INC","HOTEL TAX","2930 S RIVER RD",,"DES PLAINES","IL","60018","POINT (-87.863906 42.000961)"
"20000138","APPLE TEN SERVICES SKOKIE INC","HOTEL TAX","5201 OLD ORCHARD RD",,"SKOKIE","IL","60077","POINT (-87.756175 42.062439)"
"21002543","ARCHER HOSPITALITY LLC","HOTEL TAX","4944 S ARCHER AVE",,"CHICAGO","IL","60632 - 3623","POINT (-87.721763 41.80337)"
"11114367","ARC HOSPITALITY PORTFOLIO I TRS LLC","HOTEL TAX","40 E GRAND AVE","STE 301","CHICAGO","IL","60611","POINT (-87.626438 41.891709)"
"21001570","ARIHANTANAM 2 LLC","HOTEL TAX","2860 W 159TH ST",,"MARKHAM","IL","60428 - 4024","POINT (-87.6871 41.600892)"
"10795387","ARLINGTON HEIGHTS LLC","HOTEL TAX","75 W ALGONQUIN",,"ARLINGTON HEIGHTS","IL","60005","POINT (-87.984996 42.04486)"
"21004022","ARLINGTON HOTELS LLC","HOTEL TAX","3700 N WILKE RD",,"ARLINGTON HEIGHTS","IL","60004 - 1200","POINT (-88.004533 42.143287)"
"21004212","ASHAPURI INC","HOTEL TAX","397 N MILWAUKEE AVE",,"WHEELING","IL","60090 - 3017","POINT (-87.911052 42.145924)"
"10854411","ASHFORD TRS CHICAGO II LLC","HOTEL TAX","20 E CHESTNUT ST",,"CHICAGO","IL","60611","POINT (-87.627402 41.898308)"
"21001854","AVR WHEELING HOTEL TENANT LLC","HOTEL TAX","601 N MILWAUKEE AVE",,"WHEELING","IL","60090 - 3023","POINT (-87.912906 42.150258)"
"20000156","BALDWIN COMMODITIES CORP","HOTEL TAX","1000 COUNTY RD KE",,"MARQUETTE","MI","49855","POINT (-87.570368 46.684283)"
"20000146","BAR INVESTORS INC","HOTEL TAX","6250 N LINCOLN AVE",,"CHICAGO","IL","60659","POINT (-87.715419 41.995216)"
"20000380","BBC PH KINZIE LLC","HOTEL TAX","20 W KINZIE","STE 420","CHICAGO","IL","60654","POINT (-87.628906 41.889241)"
"21002619","BEAUTIFUL DAY LLC","HOTEL TAX","2616 N CLARK ST",,"CHICAGO","IL","60614 - 2290","POINT (-87.643492 41.930098)"
"20000661","BELMONT HOTEL INVESTMENT LLC","HOTEL TAX","933 W BELMONT AVE",,"CHICAGO","IL","60657 - 4408","POINT (-87.652822 41.939954)"
"20000637","BEVERLY MOTEL & SUITES INC","HOTEL TAX","1146 W 95TH ST",,"CHICAGO","IL","60643 - 1454","POINT (-87.652552 41.721398)"
"21002575","BH CHICAGO OWNER, LLC","HOTEL TAX","110 W HURON ST",,"CHICAGO","IL","60654 - 3601","POINT (-87.631786 41.894827)"
"20000787","BLUEGREEN RESORT MANAGEMENT","HOTEL TAX","500 S DEARBORN ST",,"CHICAGO","IL","60605 - 1502","POINT (-87.629222 41.875416)"
"20000790","BLUEGREEN VACATIONS UNLIMITED INC","HOTEL TAX","4960 CONFERENCE WAY N STE 100",,"BOCA RATON","FL","33431 - 3311","POINT (-80.109275 26.391586)"
"20000165","BPG HOSPITALITY INC","HOTEL TAX","7050 W ARCHER AVE",,"CHICAGO","IL","60638","POINT (-87.79837 41.792065)"
"21002083","BRAVO 4200 LLC","HOTEL TAX","4200 RIVER RD",,"SCHILLER PARK","IL","60176 - 1625","POINT (-87.859262 41.955901)"
"20000131","BRE QUAD IL OWNER LLC","HOTEL TAX","111 W ADAMS ST","5TH FL","CHICAGO","IL","60603","POINT (-87.630947 41.879433)"
"10795476","BRE SWISS LP","HOTEL TAX","323 E WACKER DR",,"CHICAGO","IL","60601","POINT (-87.61962 41.887709)"
"20000114","BRIDGESTREET CORPORATE HOUSING LLC","HOTEL TAX","505 N STATE ST",,"CHICAGO","IL","60654 - 4803","POINT (-87.628033 41.891101)"
"21002554","BRIDGEVIEW HOSPITALITY LLC","HOTEL TAX","10030 S HARLEM AVE",,"BRIDGEVIEW","IL","60455 - 2419","POINT (-87.79832 41.709628)"
"20000374","BRIDGEVIEW HOTEL LLC","HOTEL TAX","9625 S 76TH AVE","STE D","BRIDGEVIEW","IL","60455","POINT (-87.808693 41.716293)"
"21001503","BRIDGE VIEW MOTEL LLC","HOTEL TAX","8440 S HARLEM AVE",,"BRIDGEVIEW","IL","60455 - 1721","POINT (-87.799357 41.737968)"
"20000046","BROADVIEW HOSPITALITY LLC","HOTEL TAX","1150 W ROOSEVELT RD",,"BROADVIEW","IL","60155","POINT (-87.84649 41.864232)"
"20000663","BROMPTON HOTEL INVESTMENT LLC","HOTEL TAX","528 W BROMPTON AVE",,"CHICAGO","IL","60657 - 1828","POINT (-87.644203 41.947287)"
"21000005","BROTHERS OF THE HOLY CROSS JERUSALEM","HOTEL TAX","3111 S ABERDEEN ST",,"CHICAGO","IL","60608 - 6503","POINT (-87.653567 41.837619)"
"20000076","BUCKTOWN HOUSE INC","HOTEL TAX","2216 W PALMER ST",,"CHICAGO","IL","60647","POINT (-87.683456 41.921908)"
"20000743","BUDGET HOSPITALITY INC","HOTEL TAX",,,,,,
"20000086","BUDGET INN INC","HOTEL TAX","8450 S CICERO",,"BURBANK","IL","60459","POINT (-87.741084 41.738774)"
"20000230","B W GLENVIEW LLC","HOTEL TAX","4514 W LAKE AVE",,"GLENVIEW","IL","60026","POINT (-87.868138 42.087274)"
"11112299","BW RIVER NORTH HOTEL LLC","HOTEL TAX","125 W OHIO ST",,"CHICAGO","IL","60654 - 4110","POINT (-87.632318 41.892435)"
"11113548","CAA HOTEL OWNER LLC","HOTEL TAX","12 S MICHIGAN AVE",,"CHICAGO","IL","60614","POINT (-87.624454 41.88166)"
"21003615","CATALYST TALBOTT OPERATING LLC","HOTEL TAX","20 E DELAWARE PL",,"CHICAGO","IL","60611 - 1431","POINT (-87.627336 41.899148)"
"20000182","CATHERINE OAKES","HOTEL TAX","5705 N MAGNOLIA AVE",,"CHICAGO","IL","60660","POINT (-87.661437 41.985866)"
"10795092","CCES CHICAGO LLC","HOTEL TAX","511 N COLUMBUS DR",,"CHICAGO","IL","60611","POINT (-87.620164 41.891416)"
"20000027","CEDAR APLHIE LLC","HOTEL TAX","1401 N ROSELLE RD",,"SCHAUMBURG","IL","60195","POINT (-88.079538 42.053569)"
"20000038","CEDAR LINCOLN LLC","HOTEL TAX","600 N MARTINGALE RD",,"SCHAUMBURG","IL","60173","POINT (-88.035661 42.039753)"
"21001159","CEDAR PROPERTY LLC","HOTEL TAX","1118 N STATE ST",,"CHICAGO","IL","60610","POINT (-87.628439 41.902658)"
"21001940","CHARDI KALA HOSPITALITY LLC","HOTEL TAX",,,,,,
"21002432","CHDG PHASE 1A1 SUB LESSEE LLC","HOTEL TAX","1835 W HARRISON ST",,"CHICAGO","IL","60612 - 3771","POINT (-87.67297 41.874058)"
"21000081","CHESTNUT MARC VENTURE OPERATING LLC","HOTEL TAX","312 W CHESTNUT ST",,"CHICAGO","IL","60610 - 3004","POINT (-87.636077 41.89818)"
"21003593","CHICAGO 2875 LLC","HOTEL TAX","2875 MILWAUKEE AVE",,"NORTHBROOK","IL","60062 - 6103","POINT (-87.8825 42.099799)"
"10795324","CHICAGO HOTEL HOLDINGS INC","HOTEL TAX","163 E WALTON PL",,"CHICAGO","IL","60611","POINT (-87.6231 41.900042)"
"20000586","CHICAGO HOTEL LLC","HOTEL TAX","1622 W JACKSON",,"CHICAAGO","IL","60610","POINT (-87.667288 41.87764)"
"20000141","CHICAGOLAND INC","HOTEL TAX","7225 OGDEN AVE",,"LYONS","IL","60534 - 1211","POINT (-87.803823 41.823293)"
"11119094","CHICAGO LESSEE LLC","HOTEL TAX","720 S MICHIGAN AVE",,"CHICAGO","IL","60605 - 2116","POINT (-87.624255 41.87253)"
"20000155","CHICAGO RIDGE MOTEL INC","HOTEL TAX","7150 103RD ST",,"CHICAGO RIDGE","IL","60415","POINT (-87.796651 41.704687)"
"20000069","CHICAGO SOUTH LOOP HOTEL LLC","HOTEL TAX","11 W 26TH ST","STE 300","CHICAGO","IL","60616","POINT (-87.627532 41.845604)"
"10795306","CHICAGO UMA LLC","HOTEL TAX","121 NW POINT BLVD",,"ELK GROVE VILLAGE","IL","60007 - 1019","POINT (-87.980577 42.036127)"
"20000764","CHICAGO WEST MANAGEMENT, INC.","HOTEL TAX","200 S MANNHEIM RD",,"HILLSIDE","IL","60162 - 1825","POINT (-87.882744 41.866284)"
"21002169","CHINATOWN HOTEL CORP","HOTEL TAX","214 W 22ND PL",,"CHICAGO","IL","60616 - 1856","POINT (-87.632581 41.852171)"
"20000726","CHITOWN MANAGEMENT LLC SERIES ROSCOE VILLAGE GUESTHOUSE","HOTEL TAX",,,,,,
"21002064","CHIYS TRIVEDI HOSPITALITY LLC","HOTEL TAX","1100 E HIGGINS RD",,"SCHAUMBURG","IL","60173 - 4709","POINT (-88.052238 42.040016)"
"21001469","CHOWDHURY HOSPITALITY LLC","HOTEL TAX","16900 HALSTED ST",,"HARVEY","IL","60426 - 6164","POINT (-87.636461 41.583516)"
"21001617","CHOXY HOTEL LLC","HOTEL TAX","530 N LASALLE DR",,"CHICAGO","IL","60654","POINT (-87.632678 41.891753)"
"10794934","CHROMCOR CORP","HOTEL TAX","6455 N SAINT LOUIS AVE",,"LINCOLNWOOD","IL","60712 - 3836","POINT (-87.716727 41.998829)"
"20000151","CHSP TRS CHICAGO LLC","HOTEL TAX","172 W ADAMS ST",,"CHICAGO","IL","60603 - 7602","POINT (-87.633126 41.879384)"
"20000117","CHSP TRS LAKESHORE LLC","HOTEL TAX","644 N LAKE SHORE DR",,"CHICAGO","IL","60611 - 3017","POINT (-87.615201 41.894039)"
"21001767","CICERO HOTEL LLC","HOTEL TAX","4501 S CICERO AVE",,"CHICAGO","IL","60632 - 4818","POINT (-87.743115 41.81033)"
"20000643","CINDY LYN MOTEL","HOTEL TAX","5029 W OGDEN AVE",,"CICERO","IL","60804 - 3536","POINT (-87.750357 41.84205)"
"21001997","CITY OF CHICAGO DEPT OF AVIATION","HOTEL TAX","10000 W OHARE AVE",,"CHICAGO","IL","60666 - 6000","POINT (-87.895169 41.980739)"
"20000050","CLARGRAN LLC","HOTEL TAX","60 W ILLINOIS ST",,"CHICAGO","IL","60654","POINT (-87.630279 41.890838)"
"10795028","CONGRESS PLAZA HOTEL LLC","HOTEL TAX","520 S MICHIGAN",,"CHICAGO","IL","60605","POINT (-87.624321 41.875068)"
"20000075","CONRAD HOTEL MANAGEMENT LLC","HOTEL TAX","101 E ERIE ST",,"CHICAGO","IL","60611","POINT (-87.625272 41.894124)"
"10805868","CONTINENTAL 191 FUND LLC","HOTEL TAX","5851 LEGACY CIR",,"PLANO","TX","75024 - 5966","POINT (-96.822248 33.080693)"
"20000039","CORPORATE SUITES NETWORK LLC","HOTEL TAX","555 W MADISON OFFICE","STE 310","CHICAGO","IL","60661","POINT (-87.641652 41.881863)"
"20000173","COUNTYSIDE LODGING","HOTEL TAX","6251 JOLIET RD",,"COUNTRYSIDE","IL","60525","POINT (-87.872923 41.776431)"
"10799904","COURTYARD MANAGEMENT CORP.","HOTEL TAX","30 E HUBBARD ST",,"CHICAGO","IL","60611 - 3530","POINT (-87.627119 41.890081)"
"11107266","CP CHICAGO OHARE LLC","HOTEL TAX","8535 W HIGGINS RD",,"CHICAGO","IL","60631","POINT (-87.840495 41.986609)"
"10839096","CP IPERS ROSEMONT HOTEL LLC","HOTEL TAX","6100 N RIVER RD",,"ROSEMONT","IL","60018 - 5128","POINT (-87.860133 41.989598)"
"10802904","CPO HOSPITALITY LLC","HOTEL TAX","5440 N RIVER RD",,"ROSEMONT","IL","60018","POINT (-87.862765 41.977312)"
"20000768","CREST MOTEL","HOTEL TAX","345 E LAKE ST",,"BARTLETT","IL","60103 - 4152","POINT (-88.178463 42.002265)"
"20000226","CROSS ROADS HOSPITALITY INC","HOTEL TAX","5300 S PULASKI",,"CHICAGO","IL","60632","POINT (-87.723332 41.796956)"
"21002120","CROSS & ROSEN, LLC","HOTEL TAX","1343 W WINONA ST APT 1W",,"CHICAGO","IL","60640 - 2921","POINT (-87.664015 41.97532)"
"10795041","CTYD III CORPORATION","HOTEL TAX","2950 S RIVER RD",,"DES PLAINES","IL","60018","POINT (-87.863591 42.000203)"
"21002416","CUIC LLC","HOTEL TAX","625 S ASHLAND AVE",,"CHICAGO","IL","60607 - 3101","POINT (-87.666488 41.873816)"
"10795527","CUMBERLAND KENNEDY HOSPITALITY INC","HOTEL TAX","5615 N CUMBERLAND AVE",,"CHICAGO","IL","60631","POINT (-87.836426 41.981523)"
"20000108","DANA HOTEL LLC","HOTEL TAX","2 W ERIE ST","2ND FLR","CHICAGO","IL","60654","POINT (-87.628359 41.894089)"
"10803778","DEARKIN RES (DE) LLC","HOTEL TAX","410 N DEARBORN ST",,"CHICAGO","IL","60654","POINT (-87.6296 41.889621)"
"20000705","DESTINATION CHICAGO INC","HOTEL TAX","2848 N RACINE AVE",,"CHICAGO","IL","60657 - 4204","POINT (-87.658745 41.933977)"
"20000658","DHARMI CORPORATION USA","HOTEL TAX","536 E NORTHWEST HWY",,"PALATINE","IL","60074 - 6355","POINT (-88.030212 42.105152)"
"10832767","DH DEERFIELD MANAGEMENT LLC","HOTEL TAX","1445 LAKE COOK RD",,"DEERFIELD","IL","60015","POINT (-87.863169 42.152844)"
"10795029","DIAMONDROCK CHICAGO CONRAD TENANT LLC","HOTEL TAX","521 N RUSH ST",,"CHICAGO","IL","60611 - 3646","POINT (-87.62536 41.8915)"
"21002615","DIYA ALLIANCE LLC","HOTEL TAX","441 W ALGONQUIN RD",,"ARLINGTON HEIGHTS","IL","60005 - 4409","POINT (-87.98771 42.046505)"
"20000080","DIYANAV HOSPITALITY GROUP INC","HOTEL TAX","374 N MILWAUKEE AVE",,"WHEELING","IL","60090","POINT (-87.910956 42.145749)"
"20000129","D-LUX BUDGET INN INC","HOTEL TAX","14130 SHEFFIED DR#303",,"HOMER GLEN","IL","60491","POINT (-87.924484 41.633194)"
"21002355","DOMIO 201 E DELAWARE PLACE LLC","HOTEL TAX","201 E DELAWARE PL",,"CHICAGO","IL","60611 - 1713","POINT (-87.621587 41.899258)"
"10794886","DTRS COLUMBUS DRIVE LLC","HOTEL TAX","200 N COLUMBUS DR",,"CHICAGO","IL","60601","POINT (-87.62073 41.886167)"
"21001860","EAST OF THE RYAN INC.","HOTEL TAX","914 E 79TH ST",,"CHICAGO","IL","60619","POINT (-87.60186 41.751314)"
"10816161","ECD GREAT STREET LLC","HOTEL TAX","201 N STATE ST","STE 120","CHICAGO","IL","60601","POINT (-87.627865 41.886048)"
"20000009","ECD STREETERVILLE HOTEL LLC","HOTEL TAX","216 E ONTARIO","STE 120","CHICAGO","IL","60611","POINT (-87.621991 41.893377)"
"21000220","EDWARD HOTEL CHICAGO LLC","HOTEL TAX","6600 MANNHEIM RD",,"ROSEMONT","IL","60018 - 3625","POINT (-87.884603 41.999623)"
"20000605","ELINOR BUILDING CORPORATION","HOTEL TAX","3216 N CICERO AVE",,"CHICAGO","IL","60641 - 4423","POINT (-87.746936 41.939325)"
"20000229","ELK GROVE HOTEL INC","HOTEL TAX","1600 OAKTON ST",,"ELK GROVE VILLAGE","IL","60007 - 2102","POINT (-87.962006 42.022438)"
"20000377","ELK GROVE VILLAGE HOTEL LLC","HOTEL TAX","1000 W DEVON AVE","STE D","ELK GROVE VILLAGE","IL","60007","POINT (-88.025202 41.992547)"
"21002613","EL MAR HOTEL MANAGMENT LLC","HOTEL TAX","162 E OHIO ST",,"CHICAGO","IL","60611 - 3105","POINT (-87.623481 41.892566)"
"20000714","ESA P PORTFOLIO OPERATING LESSEE INC","HOTEL TAX","PO BOX 49550",,"CHARLOTTE","NC","28277 - 9550",
"20000103","ESSEX HOTEL MANAGER LLC","HOTEL TAX","800 S MICHIGAN AVE",,"CHICAGO","IL","60605","POINT (-87.624241 41.871791)"
"11110516","EVANSTON NORTHSHORE PARTNERS LLC","HOTEL TAX","1501 SHERMAN AVE",,"EVANSTON","IL","60201","POINT (-87.681923 42.044633)"
"10838686","FH CHI LLC","HOTEL TAX","166 E SUPERIOR ST",,"CHICAGO","IL","60611 - 2924","POINT (-87.623402 41.895754)"
"20000010","FIRESIDE LAND DEVELOPMENT LLC","HOTEL TAX","2855 N MILWAUKEE AVE",,"NORTHBROOK","IL","60062","POINT (-87.883432 42.100834)"
"21002062","FIRST CBV LLC","HOTEL TAX","7010 S HARLEM AVE",,"BRIDGEVIEW","IL","60455 - 1160","POINT (-87.800626 41.764809)"
"21001325","FIRST COS LLC","HOTEL TAX","6501 MANNHEIM RD",,"ROSEMONT","IL","60018 - 3627","POINT (-87.884441 41.997182)"
"20000068","FIRST FM JOINT VENTURE","HOTEL TAX","33 W ILLINOIS","STE 300","CHICAGO","IL","60654","POINT (-87.62923 41.890853)"
"20000166","F & P HOSPITALITY LLC","HOTEL TAX","2550 LANDMEIER RD",,"ELK GROCE VILLAGE","IL","60007","POINT (-87.941513 42.012393)"
"21003480","FP SCHAUMBURG LLC","HOTEL TAX","1191 E WOODFIELD RD",,"SCHAUMBURG","IL","60173 - 4773","POINT (-88.051754 42.043096)"
"21002622","FREESTAND HOME SOLUTION, LLC","HOTEL TAX","625 S. HARLEM AVE UNIT 1",,"FOREST PARK","IL","60130 - 1919","POINT (-87.804593 41.874791)"
