"year","sentencing_result","offense_type","race","defendant_count"
"2016","2nd Chance Probation","Aggravated Battery Police Officer","White","1"
"2016","Conditional Discharge","Aggravated Battery Police Officer","Black","13"
"2016","Conditional Discharge","Aggravated Battery Police Officer","White [Hispanic or Latino]","6"
"2016","Conditional Discharge","Aggravated Battery Police Officer","White","2"
"2016","Conditional Discharge","Aggravated Battery Police Officer",,"1"
"2016","Conditional Discharge","Aggravated Battery Police Officer","HISPANIC","2"
"2016","Cook County Boot Camp","Aggravated Battery Police Officer","Black","2"
"2016","Inpatient Mental Health Services","Aggravated Battery Police Officer","White","1"
"2016","Jail","Aggravated Battery Police Officer","White","6"
"2016","Jail","Aggravated Battery Police Officer","White [Hispanic or Latino]","5"
"2016","Jail","Aggravated Battery Police Officer","Black","30"
"2016","Prison","Aggravated Battery Police Officer","White","30"
"2016","Prison","Aggravated Battery Police Officer",,"2"
"2016","Prison","Aggravated Battery Police Officer","Black","177"
"2016","Prison","Aggravated Battery Police Officer","White [Hispanic or Latino]","27"
"2016","Prison","Aggravated Battery Police Officer","Unknown","1"
"2016","Probation","Aggravated Battery Police Officer","Biracial","1"
"2016","Probation","Aggravated Battery Police Officer","White/Black [Hispanic or Latino]","3"
"2016","Probation","Aggravated Battery Police Officer","White","52"
"2016","Probation","Aggravated Battery Police Officer","HISPANIC","3"
"2016","Probation","Aggravated Battery Police Officer","Asian","2"
"2016","Probation","Aggravated Battery Police Officer","White [Hispanic or Latino]","37"
"2016","Probation","Aggravated Battery Police Officer","Black","120"
"2016","Probation","Aggravated Battery Police Officer","Unknown","1"
"2016","Supervision","Aggravated Battery Police Officer","Black","13"
"2016","Supervision","Aggravated Battery Police Officer","Biracial","1"
"2016","Supervision","Aggravated Battery Police Officer",,"2"
"2016","Supervision","Aggravated Battery Police Officer","White [Hispanic or Latino]","4"
"2016","Supervision","Aggravated Battery Police Officer","White","6"
"2016",,"Aggravated Battery Police Officer","Black","1"
"2016",,"Aggravated Battery Police Officer",,"1"
"2016",,"Aggravated Battery Police Officer","White","1"
"2016","Prison","Aggravated Battery Police Officer Firearm","White [Hispanic or Latino]","1"
"2016","Prison","Aggravated Battery Police Officer Firearm","Black","1"
"2016","Prison","Aggravated Battery With A Firearm","White/Black [Hispanic or Latino]","1"
"2016","Prison","Aggravated Battery With A Firearm","Black","86"
"2016","Prison","Aggravated Battery With A Firearm","White","1"
"2016","Prison","Aggravated Battery With A Firearm","White [Hispanic or Latino]","26"
"2016","Prison","Aggravated Battery With A Firearm",,"1"
"2016","Probation","Aggravated Battery With A Firearm","Black","1"
"2016","Probation","Aggravated Battery With A Firearm","White [Hispanic or Latino]","2"
"2016","Probation","Aggravated Battery With A Firearm","White","1"
"2016","Jail","Aggravated Discharge Firearm","Asian","3"
"2016","Prison","Aggravated Discharge Firearm","White [Hispanic or Latino]","17"
"2016","Prison","Aggravated Discharge Firearm","White","3"
"2016","Prison","Aggravated Discharge Firearm",,"1"
"2016","Prison","Aggravated Discharge Firearm","Black","37"
"2016","Probation","Aggravated Discharge Firearm","Black","5"
"2016","Probation","Aggravated Discharge Firearm","White","3"
"2016","Probation","Aggravated Discharge Firearm","White [Hispanic or Latino]","2"
"2016","Conditional Discharge","Aggravated DUI","HISPANIC","3"
"2016","Conditional Discharge","Aggravated DUI","White","10"
"2016","Conditional Discharge","Aggravated DUI",,"2"
"2016","Conditional Discharge","Aggravated DUI","Black","8"
"2016","Conditional Discharge","Aggravated DUI","White [Hispanic or Latino]","17"
"2016","Cook County Boot Camp","Aggravated DUI","White [Hispanic or Latino]","3"
"2016","Cook County Boot Camp","Aggravated DUI","HISPANIC","2"
"2016","Jail","Aggravated DUI","White","2"
"2016","Jail","Aggravated DUI","Black","9"
"2016","Jail","Aggravated DUI","White [Hispanic or Latino]","4"
"2016","Prison","Aggravated DUI","Asian","6"
"2016","Prison","Aggravated DUI",,"6"
"2016","Prison","Aggravated DUI","Black","207"
"2016","Prison","Aggravated DUI","HISPANIC","31"
"2016","Prison","Aggravated DUI","Unknown","3"
"2016","Prison","Aggravated DUI","White [Hispanic or Latino]","139"
"2016","Prison","Aggravated DUI","White","85"
"2016","Probation","Aggravated DUI","Asian","8"
"2016","Probation","Aggravated DUI","White/Black [Hispanic or Latino]","10"
"2016","Probation","Aggravated DUI","White","137"
"2016","Probation","Aggravated DUI","Unknown","1"
"2016","Probation","Aggravated DUI","HISPANIC","65"
"2016","Probation","Aggravated DUI","White [Hispanic or Latino]","468"
"2016","Probation","Aggravated DUI","Black","225"
"2016","Probation","Aggravated DUI",,"8"
"2016","Probation","Aggravated DUI","American Indian","1"
"2016","Probation Terminated Instanter","Aggravated DUI","Black","1"
"2016","Probation Terminated Instanter","Aggravated DUI","White [Hispanic or Latino]","2"
"2016","Probation Terminated Unsatisfactorily","Aggravated DUI","Black","1"
"2016","Probation Terminated Unsatisfactorily","Aggravated DUI","White [Hispanic or Latino]","1"
"2016","Supervision","Aggravated DUI",,"1"
"2016","Supervision","Aggravated DUI","White [Hispanic or Latino]","22"
"2016","Supervision","Aggravated DUI","White","5"
"2016","Supervision","Aggravated DUI","Black","5"
"2016","2nd Chance Probation","Aggravated Fleeing and Eluding","Black","2"
"2016","Conditional Discharge","Aggravated Fleeing and Eluding","White","1"
"2016","Conditional Discharge","Aggravated Fleeing and Eluding","Black","8"
"2016","Conditional Discharge","Aggravated Fleeing and Eluding","White [Hispanic or Latino]","1"
"2016","Jail","Aggravated Fleeing and Eluding","Black","5"
"2016","Jail","Aggravated Fleeing and Eluding","White","1"
"2016","Jail","Aggravated Fleeing and Eluding","HISPANIC","1"
"2016","Jail","Aggravated Fleeing and Eluding","White [Hispanic or Latino]","1"
"2016","Prison","Aggravated Fleeing and Eluding","HISPANIC","2"
"2016","Prison","Aggravated Fleeing and Eluding","White/Black [Hispanic or Latino]","1"
"2016","Prison","Aggravated Fleeing and Eluding","White","16"
"2016","Prison","Aggravated Fleeing and Eluding","White [Hispanic or Latino]","16"
"2016","Prison","Aggravated Fleeing and Eluding","Black","109"
"2016","Prison","Aggravated Fleeing and Eluding",,"1"
"2016","Probation","Aggravated Fleeing and Eluding","White [Hispanic or Latino]","28"
"2016","Probation","Aggravated Fleeing and Eluding",,"1"
"2016","Probation","Aggravated Fleeing and Eluding","HISPANIC","1"
"2016","Probation","Aggravated Fleeing and Eluding","Asian","1"
"2016","Probation","Aggravated Fleeing and Eluding","Black","81"
"2016","Probation","Aggravated Fleeing and Eluding","White","13"
"2016","Supervision","Aggravated Fleeing and Eluding","White","2"
"2016","Supervision","Aggravated Fleeing and Eluding","White [Hispanic or Latino]","1"
"2016","Supervision","Aggravated Fleeing and Eluding","Black","3"
"2016",,"Aggravated Fleeing and Eluding","Asian","1"
"2016","2nd Chance Probation","Aggravated Identity Theft","White [Hispanic or Latino]","1"
"2016","2nd Chance Probation","Aggravated Identity Theft","White","1"
"2016","Prison","Aggravated Identity Theft","Black","7"
"2016","Probation","Aggravated Identity Theft","Asian","2"
"2016","Probation","Aggravated Identity Theft","Black","6"
"2016","Probation","Aggravated Identity Theft","White","3"
"2016","2nd Chance Probation","Aggravated Robbery","Black","1"
"2016","Conditional Discharge","Aggravated Robbery","White [Hispanic or Latino]","1"
"2016","Death","Aggravated Robbery","Black","1"
"2016","Jail","Aggravated Robbery","Black","1"
"2016","Jail","Aggravated Robbery","White [Hispanic or Latino]","1"
"2016","Prison","Aggravated Robbery","White [Hispanic or Latino]","8"
"2016","Prison","Aggravated Robbery","Black","65"
"2016","Prison","Aggravated Robbery","White","11"
"2016","Probation","Aggravated Robbery","Black","13"
"2016","Probation","Aggravated Robbery","White","7"
"2016","Probation","Aggravated Robbery","White [Hispanic or Latino]","7"
"2016","Probation Terminated Instanter","Aggravated Robbery","Black","1"
"2016","Jail","Aggravated Robbery BB Gun","Black","1"
"2016","Prison","Aggravated Robbery BB Gun","Black","15"
"2016","Prison","Aggravated Robbery BB Gun","White","2"
"2016","Probation","Aggravated Robbery BB Gun","Black","3"
"2016","Probation","Aggravated Robbery BB Gun","White [Hispanic or Latino]","2"
"2016","2nd Chance Probation","Armed Robbery","White [Hispanic or Latino]","1"
"2016","Cook County Boot Camp","Armed Robbery","Black","2"
"2016","Death","Armed Robbery","White","1"
"2016","Jail","Armed Robbery","Black","5"
"2016","Prison","Armed Robbery","White [Hispanic or Latino]","60"
"2016","Prison","Armed Robbery","Black","346"
"2016","Prison","Armed Robbery","White","30"
"2016","Prison","Armed Robbery","Asian","1"
"2016","Prison","Armed Robbery","HISPANIC","1"
"2016","Prison","Armed Robbery","White/Black [Hispanic or Latino]","2"
"2016","Probation","Armed Robbery","Black","18"
"2016","Probation","Armed Robbery","White [Hispanic or Latino]","12"
"2016","Probation","Armed Robbery","White","9"
"2016","Probation","Armed Robbery","Unknown","2"
"2016",,"Armed Robbery","Black","5"
"2016","Cook County Boot Camp","Armed Violence","Black","1"
"2016","Prison","Armed Violence","White","2"
"2016","Prison","Armed Violence","Asian","1"
"2016","Prison","Armed Violence","Black","20"
"2016","Prison","Armed Violence","White [Hispanic or Latino]","6"
"2016","Probation","Armed Violence","White","2"
"2016","Probation","Armed Violence","Black","6"
"2016","Probation","Armed Violence","White [Hispanic or Latino]","1"
"2016","2nd Chance Probation","Arson","White [Hispanic or Latino]","1"
"2016","Jail","Arson","Black","1"
"2016","Prison","Arson","White","4"
"2016","Prison","Arson","White/Black [Hispanic or Latino]","1"
"2016","Prison","Arson","White [Hispanic or Latino]","3"
"2016","Prison","Arson","Black","14"
"2016","Probation","Arson","White","4"
"2016","Probation","Arson","Black","3"
"2016","Probation","Arson","White [Hispanic or Latino]","3"
"2016","Supervision","Arson","White","2"
"2016",,"Arson","White","1"
"2016",,"Arson","Black","1"
"2016","Probation","Arson and Attempt Arson","Black","1"
"2016","Prison","Attempt Armed Robbery","White","2"
"2016","Prison","Attempt Armed Robbery","Black","3"
"2016","Prison","Attempt Armed Robbery","White [Hispanic or Latino]","3"
"2016","Probation","Attempt Armed Robbery","White [Hispanic or Latino]","1"
"2016","Probation","Attempt Armed Robbery","Black","2"
"2016","2nd Chance Probation","Attempt Arson","White [Hispanic or Latino]","1"
"2016","Prison","Attempt Arson","Black","3"
"2016","Probation","Attempt Arson","White [Hispanic or Latino]","1"
"2016","Probation","Attempt Arson","White","1"
"2016","Jail","Attempt Homicide","White","1"
"2016","Jail","Attempt Homicide","Black","3"
"2016","Prison","Attempt Homicide","White [Hispanic or Latino]","20"
"2016","Prison","Attempt Homicide","White","4"
"2016","Prison","Attempt Homicide","Black","53"
"2016","Prison","Attempt Homicide","Unknown","1"
"2016","Probation","Attempt Homicide","Black","3"
"2016","Probation","Attempt Homicide","White [Hispanic or Latino]","2"
"2016","2nd Chance Probation","Attempt Vehicular Hijacking","White [Hispanic or Latino]","1"
"2016","Prison","Attempt Vehicular Hijacking","White [Hispanic or Latino]","1"
"2016","Conditional Discharge","Battery","Black","1"
"2016","Probation","Bomb Threat","Black","1"
"2016","Probation","Bomb Threat","White [Hispanic or Latino]","1"
"2016","Conditional Discharge","Bribery","Black","1"
"2016","Conditional Discharge","Bribery",,"1"
"2016","Prison","Bribery","White [Hispanic or Latino]","1"
"2016","Prison","Bribery","Black","1"
"2016","Probation","Bribery","Black","1"
"2016","2nd Chance Probation","Burglary","Black","14"
"2016","2nd Chance Probation","Burglary","HISPANIC","2"
"2016","2nd Chance Probation","Burglary","White [Hispanic or Latino]","29"
"2016","2nd Chance Probation","Burglary","White","6"
"2016","2nd Chance Probation","Burglary","Asian","1"
"2016","2nd Chance Probation","Burglary","Unknown","1"
"2016","Conditional Discharge","Burglary","Black","4"
"2016","Conditional Discharge","Burglary","White","1"
"2016","Conditional Discharge","Burglary",,"1"
"2016","Cook County Boot Camp","Burglary","White [Hispanic or Latino]","1"
"2016","Cook County Boot Camp","Burglary","Black","2"
"2016","Death","Burglary","Black","1"
"2016","Jail","Burglary","White","7"
"2016","Jail","Burglary","Black","17"
"2016","Jail","Burglary","White [Hispanic or Latino]","2"
"2016","Prison","Burglary","White [Hispanic or Latino]","59"
"2016","Prison","Burglary","Black","364"
"2016","Prison","Burglary","White","120"
"2016","Prison","Burglary","White/Black [Hispanic or Latino]","2"
"2016","Prison","Burglary","American Indian","1"
"2016","Prison","Burglary",,"1"
"2016","Probation","Burglary","HISPANIC","2"
"2016","Probation","Burglary","Black","203"
"2016","Probation","Burglary","Asian","4"
"2016","Probation","Burglary","White [Hispanic or Latino]","78"
"2016","Probation","Burglary","White","96"
"2016","Probation","Burglary",,"1"
"2016","Probation","Burglary","White/Black [Hispanic or Latino]","9"
"2016","Supervision","Burglary","White","4"
"2016","Supervision","Burglary","White [Hispanic or Latino]","3"
"2016","Supervision","Burglary","Black","1"
"2016",,"Burglary","White","2"
"2016",,"Burglary","Black","4"
"2016","Prison","Child Abduction","White","2"
"2016","Prison","Child Abduction","White [Hispanic or Latino]","1"
"2016","Prison","Child Abduction","Black","2"
"2016","Probation","Child Abduction","Black","1"
"2016","Probation","Child Abduction","White","2"
"2016","Supervision","Child Abduction","White [Hispanic or Latino]","1"
"2016","Supervision","Child Abduction","White","1"
"2016","Prison","Child Pornography","Black","1"
"2016","Prison","Child Pornography","White","5"
"2016","Probation","Child Pornography","White [Hispanic or Latino]","1"
"2016","Probation","Child Pornography","White","5"
"2016","Conditional Discharge","Communicating With Witness","White [Hispanic or Latino]","1"
"2016","Prison","Communicating With Witness","White","2"
"2016","2nd Chance Probation","Credit Card Cases","White [Hispanic or Latino]","2"
"2016","2nd Chance Probation","Credit Card Cases","Black","16"
"2016","2nd Chance Probation","Credit Card Cases","Asian","2"
"2016","2nd Chance Probation","Credit Card Cases","White","1"
"2016","Conditional Discharge","Credit Card Cases","Black","5"
"2016","Conditional Discharge","Credit Card Cases","White [Hispanic or Latino]","1"
"2016","Jail","Credit Card Cases","White","1"
"2016","Jail","Credit Card Cases","Black","3"
"2016","Prison","Credit Card Cases","Black","43"
"2016","Prison","Credit Card Cases","White","9"
"2016","Prison","Credit Card Cases",,"1"
"2016","Prison","Credit Card Cases","White [Hispanic or Latino]","8"
"2016","Probation","Credit Card Cases","Black","52"
"2016","Probation","Credit Card Cases","White","4"
"2016","Probation","Credit Card Cases","White [Hispanic or Latino]","4"
"2016","Probation","Credit Card Cases","Asian","4"
"2016","Probation","Credit Card Cases","HISPANIC","1"
"2016","Probation Terminated Unsatisfactorily","Credit Card Cases","Black","1"
"2016","Supervision","Credit Card Cases","Black","2"
"2016",,"Credit Card Cases","Black","2"
"2016",,"Credit Card Cases","White","2"
"2016","2nd Chance Probation","Criminal Damage to Property","Black","5"
"2016","2nd Chance Probation","Criminal Damage to Property","HISPANIC","1"
"2016","2nd Chance Probation","Criminal Damage to Property","White [Hispanic or Latino]","4"
"2016","2nd Chance Probation","Criminal Damage to Property","White","8"
"2016","2nd Chance Probation","Criminal Damage to Property",,"1"
"2016","Conditional Discharge","Criminal Damage to Property",,"1"
"2016","Conditional Discharge","Criminal Damage to Property","HISPANIC","4"
"2016","Conditional Discharge","Criminal Damage to Property","Black","4"
"2016","Conditional Discharge","Criminal Damage to Property","White","5"
"2016","Conditional Discharge","Criminal Damage to Property","White [Hispanic or Latino]","2"
"2016","Jail","Criminal Damage to Property","Black","7"
"2016","Jail","Criminal Damage to Property","White [Hispanic or Latino]","1"
"2016","Jail","Criminal Damage to Property","White","4"
"2016","Prison","Criminal Damage to Property","HISPANIC","1"
"2016","Prison","Criminal Damage to Property","White","8"
"2016","Prison","Criminal Damage to Property","White [Hispanic or Latino]","6"
"2016","Prison","Criminal Damage to Property","Black","26"
"2016","Probation","Criminal Damage to Property","White [Hispanic or Latino]","15"
"2016","Probation","Criminal Damage to Property","White","40"
"2016","Probation","Criminal Damage to Property","Black","44"
"2016","Probation","Criminal Damage to Property","HISPANIC","2"
"2016","Supervision","Criminal Damage to Property","Black","1"
"2016","Supervision","Criminal Damage to Property","Asian","1"
"2016","Supervision","Criminal Damage to Property","White","5"
"2016","Supervision","Criminal Damage to Property",,"2"
"2016","Supervision","Criminal Damage to Property","White [Hispanic or Latino]","3"
"2016",,"Criminal Damage to Property","White","2"
"2016",,"Criminal Damage to Property",,"1"
"2016",,"Criminal Damage to Property","White [Hispanic or Latino]","1"
"2016","Conditional Discharge","Criminal Trespass To Residence","White [Hispanic or Latino]","1"
"2016","Jail","Criminal Trespass To Residence","Black","1"
"2016","Prison","Criminal Trespass To Residence","Black","4"
"2016","Probation","Criminal Trespass To Residence","White [Hispanic or Latino]","2"
"2016","Probation","Criminal Trespass To Residence","White","2"
"2016","Probation","Criminal Trespass To Residence","Black","3"
"2016","Supervision","Criminal Trespass To Residence","White","1"
"2016","Supervision","Criminal Trespass To Residence","Black","2"
"2016","2nd Chance Probation","Deceptive Practice","Black","2"
"2016","Jail","Deceptive Practice","Black","1"
"2016","Prison","Deceptive Practice","White","3"
"2016","Prison","Deceptive Practice","Black","2"
"2016","Probation","Deceptive Practice","White","6"
"2016","Probation","Deceptive Practice","Black","7"
"2016","Probation","Deceptive Practice","White [Hispanic or Latino]","3"
"2016","Supervision","Deceptive Practice","Black","1"
"2016","Prison","Disarming Police Officer","Black","2"
"2016","Prison","Disarming Police Officer","White [Hispanic or Latino]","1"
"2016","Probation","Disarming Police Officer","White","1"
"2016",,"Disarming Police Officer","White","1"
"2016","Prison","Dog Fighting","Black","1"
"2016","Probation","Dog Fighting","Black","1"
"2016","Conditional Discharge","Domestic Battery","White [Hispanic or Latino]","1"
"2016","Conditional Discharge","Domestic Battery","White","1"
"2016","Conditional Discharge","Domestic Battery","Black","1"
"2016","Jail","Domestic Battery","White [Hispanic or Latino]","2"
"2016","Jail","Domestic Battery","White","1"
"2016","Jail","Domestic Battery","Black","6"
"2016","Prison","Domestic Battery","Black","54"
"2016","Prison","Domestic Battery","White","23"
"2016","Prison","Domestic Battery","White [Hispanic or Latino]","26"
"2016","Prison","Domestic Battery","HISPANIC","1"
"2016","Prison","Domestic Battery","White/Black [Hispanic or Latino]","2"
"2016","Probation","Domestic Battery","White [Hispanic or Latino]","19"
"2016","Probation","Domestic Battery","Asian","1"
"2016","Probation","Domestic Battery","Black","44"
"2016","Probation","Domestic Battery","HISPANIC","1"
"2016","Probation","Domestic Battery","White","25"
"2016","Supervision","Domestic Battery","White","1"
"2016",,"Domestic Battery","Black","2"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License","White [Hispanic or Latino]","10"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License",,"3"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License","White","9"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License","Black","18"
"2016","Conditional Discharge","Driving With Suspended Or Revoked License","HISPANIC","17"
"2016","Conditional Release","Driving With Suspended Or Revoked License","White [Hispanic or Latino]","1"
"2016","Death","Driving With Suspended Or Revoked License","White","1"
"2016","Jail","Driving With Suspended Or Revoked License","Black","22"
"2016","Jail","Driving With Suspended Or Revoked License",,"3"
"2016","Jail","Driving With Suspended Or Revoked License","White","8"
"2016","Jail","Driving With Suspended Or Revoked License","Asian","1"
"2016","Jail","Driving With Suspended Or Revoked License","HISPANIC","2"
"2016","Jail","Driving With Suspended Or Revoked License","White [Hispanic or Latino]","2"
"2016","Prison","Driving With Suspended Or Revoked License","White [Hispanic or Latino]","118"
"2016","Prison","Driving With Suspended Or Revoked License",,"2"
"2016","Prison","Driving With Suspended Or Revoked License","White","88"
"2016","Prison","Driving With Suspended Or Revoked License","Asian","5"
"2016","Prison","Driving With Suspended Or Revoked License","White/Black [Hispanic or Latino]","2"
"2016","Prison","Driving With Suspended Or Revoked License","HISPANIC","26"
"2016","Prison","Driving With Suspended Or Revoked License","Black","352"
"2016","Probation","Driving With Suspended Or Revoked License","HISPANIC","44"
"2016","Probation","Driving With Suspended Or Revoked License","Black","256"
"2016","Probation","Driving With Suspended Or Revoked License","White/Black [Hispanic or Latino]","2"
"2016","Probation","Driving With Suspended Or Revoked License","Unknown","2"
"2016","Probation","Driving With Suspended Or Revoked License","White","67"
"2016","Probation","Driving With Suspended Or Revoked License","White [Hispanic or Latino]","186"
"2016","Probation","Driving With Suspended Or Revoked License",,"12"
"2016","Probation Terminated Instanter","Driving With Suspended Or Revoked License","Black","1"
"2016","Supervision","Driving With Suspended Or Revoked License","White [Hispanic or Latino]","2"
"2016","Supervision","Driving With Suspended Or Revoked License","Black","3"
"2016",,"Driving With Suspended Or Revoked License","Black","4"
"2016",,"Driving With Suspended Or Revoked License","HISPANIC","3"
"2016",,"Driving With Suspended Or Revoked License","White","1"
"2016",,"Driving With Suspended Or Revoked License","White [Hispanic or Latino]","2"
"2016",,"Driving With Suspended Or Revoked License",,"3"
"2016","2nd Chance Probation","DUI","White [Hispanic or Latino]","1"
"2016","Conditional Discharge","DUI","HISPANIC","1"
"2016","Conditional Discharge","DUI","White [Hispanic or Latino]","9"
"2016","Conditional Discharge","DUI","White","3"
"2016","Jail","DUI","Black","3"
"2016","Jail","DUI","White [Hispanic or Latino]","1"
"2016","Prison","DUI","Asian","2"
"2016","Prison","DUI","Black","41"
"2016","Prison","DUI","HISPANIC","6"
"2016","Prison","DUI","White [Hispanic or Latino]","28"
"2016","Prison","DUI",,"1"
"2016","Prison","DUI","White","14"
"2016","Prison","DUI","White/Black [Hispanic or Latino]","1"
"2016","Probation","DUI","HISPANIC","19"
"2016","Probation","DUI","White","30"
"2016","Probation","DUI","Unknown","1"
"2016","Probation","DUI","White [Hispanic or Latino]","113"
"2016","Probation","DUI",,"4"
"2016","Probation","DUI","Asian","2"
"2016","Probation","DUI","Black","51"
"2016","Probation Terminated Unsatisfactorily","DUI","Black","1"
"2016","Supervision","DUI","Black","1"
"2016","Supervision","DUI","White [Hispanic or Latino]","11"
"2016",,"DUI","White [Hispanic or Latino]","1"
"2016","Cook County Boot Camp","Escape - Failure to Return","White [Hispanic or Latino]","1"
"2016","Cook County Boot Camp","Escape - Failure to Return","Black","2"
"2016","Jail","Escape - Failure to Return","White","1"
"2016","Jail","Escape - Failure to Return","White [Hispanic or Latino]","1"
"2016","Jail","Escape - Failure to Return","Black","10"
"2016","Prison","Escape - Failure to Return","White [Hispanic or Latino]","25"
"2016","Prison","Escape - Failure to Return","Unknown","1"
"2016","Prison","Escape - Failure to Return","White","19"
"2016","Prison","Escape - Failure to Return","Biracial","1"
"2016","Prison","Escape - Failure to Return","Black","177"
"2016","Probation","Escape - Failure to Return","White","8"
"2016","Probation","Escape - Failure to Return","Black","63"
"2016","Probation","Escape - Failure to Return","White [Hispanic or Latino]","12"
"2016","Probation Terminated Instanter","Escape - Failure to Return","Black","3"
"2016",,"Escape - Failure to Return","Black","1"
"2016",,"Escape - Failure to Return","White [Hispanic or Latino]","1"
"2016","Conditional Discharge","Failure to Register as a Sex Offender","Black","1"
"2016","Conditional Discharge","Failure to Register as a Sex Offender","White","1"
"2016","Jail","Failure to Register as a Sex Offender","Black","3"
"2016","Prison","Failure to Register as a Sex Offender","HISPANIC","1"
"2016","Prison","Failure to Register as a Sex Offender","White","14"
"2016","Prison","Failure to Register as a Sex Offender","Black","108"
"2016","Prison","Failure to Register as a Sex Offender","White [Hispanic or Latino]","12"
"2016","Prison","Failure to Register as a Sex Offender","White/Black [Hispanic or Latino]","1"
"2016","Probation","Failure to Register as a Sex Offender","Black","44"
"2016","Probation","Failure to Register as a Sex Offender","White [Hispanic or Latino]","8"
"2016","Probation","Failure to Register as a Sex Offender","White","6"
"2016",,"Failure to Register as a Sex Offender","White","1"
"2016","2nd Chance Probation","Forgery","Black","21"
"2016","2nd Chance Probation","Forgery","White","9"
"2016","2nd Chance Probation","Forgery","White [Hispanic or Latino]","1"
"2016","Conditional Discharge","Forgery","Black","7"
"2016","Conditional Discharge","Forgery","White","1"
"2016","Jail","Forgery","White","2"
"2016","Jail","Forgery","HISPANIC","1"
"2016","Jail","Forgery","Black","2"
"2016","Prison","Forgery","Black","42"
"2016","Prison","Forgery","White","12"
"2016","Prison","Forgery","White/Black [Hispanic or Latino]","1"
"2016","Prison","Forgery",,"1"
"2016","Prison","Forgery","Asian","1"
"2016","Probation","Forgery","White","27"
"2016","Probation","Forgery","White [Hispanic or Latino]","3"
"2016","Probation","Forgery","Black","115"
"2016","Probation","Forgery","HISPANIC","2"
"2016","Probation","Forgery",,"2"
"2016","Supervision","Forgery","Black","3"
"2016","2nd Chance Probation","Fraud","Black","4"
"2016","2nd Chance Probation","Fraud","White","1"
"2016","Conditional Discharge","Fraud","White","5"
"2016","Conditional Discharge","Fraud","Black","1"
"2016","Conditional Discharge","Fraud","White [Hispanic or Latino]","1"
"2016","Jail","Fraud","White","1"
"2016","Prison","Fraud","Black","2"
"2016","Prison","Fraud","White","4"
"2016","Prison","Fraud","White [Hispanic or Latino]","2"
"2016","Probation","Fraud","Asian","1"
"2016","Probation","Fraud","White [Hispanic or Latino]","1"
"2016","Probation","Fraud","White","9"
"2016","Probation","Fraud","Black","19"
"2016","Probation","Fraud",,"2"
"2016","Supervision","Fraud","White","1"
"2016",,"Fraud","Black","1"
"2016","2nd Chance Probation","Fraudulent ID","Black","2"
"2016","2nd Chance Probation","Fraudulent ID","HISPANIC","1"
"2016","Conditional Discharge","Fraudulent ID","White [Hispanic or Latino]","1"
"2016","Jail","Fraudulent ID","HISPANIC","2"
"2016","Prison","Fraudulent ID","White","1"
"2016","Prison","Fraudulent ID","Black","3"
"2016","Prison","Fraudulent ID","White [Hispanic or Latino]","2"
