"bid_opening_date","procurement_type","contract_number","project_name","department_name","procurement_contact","no_responses","company_name","city","state","bid_amount","notes","location_1"
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2211-05133","LEASING OF LARGE FORMAT PRINTERS","COOK COUNTY TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","IMAGING ESSENTIALS","ROLLING MEADOWS","IL","52020",,"
ROLLING MEADOWS, IL 
(42.077768, -88.016957)"
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2211-05133","LEASING OF LARGE FORMAT PRINTERS","COOK COUNTY TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","KIP AMERICA","NOVI","MI","33300",,"
NOVI, MI 
(42.466585, -83.474698)"
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2211-05133","LEASING OF LARGE FORMAT PRINTERS","COOK COUNTY TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","KONICA MINOLTA BUSINESS SOLUTIONS",,,"84612.96",,
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2211-05133","LEASING OF LARGE FORMAT PRINTERS","COOK COUNTY TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","MASTERGRAPHICS","FITCHBURG","WI","35370",,"
FITCHBURG, WI 
(43.013231, -89.446723)"
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2211-05250","PAVEMENT PRESERVATION 2022 - CRACK SEALING","COOK COUNTY TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","DENIER, INC.","JOLIET","IL","1279521.35",,"
JOLIET, IL 
(41.524956, -88.082979)"
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2211-05250","PAVEMENT PRESERVATION 2022 - CRACK SEALING","COOK COUNTY TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","SKC CONSTRUCTION, INC.","DUNDEE","IL","2249010.49",,"
DUNDEE, IL 
(42.09911, -88.285259)"
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2217-05270","BODY SCANNERS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","ADANI SYSTEMS, INC.","CONROE","TX","389500",,"
CONROE, TX 
(30.313044, -95.458141)"
"2022-07-27T00:00:00.000","Bid-Formal > $25K","2217-05270","BODY SCANNERS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","COMMAND SOURCING, INC.","LOOMIS","CA","679600",,"
LOOMIS, CA 
(38.817813, -121.191733)"
"2022-07-20T00:00:00.000","Bid-Formal > $25K","2245-12016R","COUNTYWIDE CAR WASH","COUNTYWIDE","DAN GIZZI","false","EVANSTON CAR WASH","EVANSTON","IL","4147200",,"
EVANSTON, IL 
(42.052157, -87.687867)"
"2022-07-20T00:00:00.000","Bid-Formal > $25K","2245-12016R","COUNTYWIDE CAR WASH","COUNTYWIDE","DAN GIZZI","false","LOGAN  SQUARE HAND CAR WASH","CHICAGO","IL","2232000",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-07-20T00:00:00.000","Bid-Formal > $25K","2245-12016R","COUNTYWIDE CAR WASH","COUNTYWIDE","DAN GIZZI","false","PLATINUM CAR WASH","MORTON GROVE","IL","766500",,"
MORTON GROVE, IL 
(42.040913, -87.776432)"
"2022-07-20T00:00:00.000","Bid-Formal > $25K","2245-12016R","COUNTYWIDE CAR WASH","COUNTYWIDE","DAN GIZZI","false","RACEWAY CAR WASH","ARLINGTON HEIGHTS","IL","4147200",,"
ARLINGTON HEIGHTS, IL 
(42.08296, -87.98051)"
"2022-07-20T00:00:00.000","Bid-Formal > $25K","2245-12016R","COUNTYWIDE CAR WASH","COUNTYWIDE","DAN GIZZI","false","R & R EQUIPMENT PLUS, INC.","CHICAGO","IL","1818000",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-07-20T00:00:00.000","Bid-Formal > $25K","2245-12016R","COUNTYWIDE CAR WASH","COUNTYWIDE","DAN GIZZI","false","TIDAL WAVE WASH, INC.","WORTH","IL","627300",,"
WORTH, IL 
(41.691025, -87.795263)"
"2022-07-13T00:00:00.000","Bid-Formal > $25K","2115-10272R","PAVEMENT PRESERVATION  AND  REHABILITATION NORTH - 2021","TRANSPORTATION AND HIGHWAYS","ADRIAAN BROWN","false","ARROW ROAD CONSTRUCTION CO.","ELK GROVE VILLAGE","IL","16262116.02",,"
ELK GROVE VILLAGE, IL 
(42.003369, -88.009198)"
"2022-07-13T00:00:00.000","Bid-Formal > $25K","2115-10272R","PAVEMENT PRESERVATION  AND  REHABILITATION NORTH - 2021","TRANSPORTATION AND HIGHWAYS","ADRIAAN BROWN","false","BUILDERS PAVING LLC","HILLSIDE","IL","16987808",",","
HILLSIDE, IL 
(41.871534, -87.904899)"
"2022-07-13T00:00:00.000","Bid-Formal > $25K","2115-10272R","PAVEMENT PRESERVATION  AND  REHABILITATION NORTH - 2021","TRANSPORTATION AND HIGHWAYS","ADRIAAN BROWN","false","PLOTE CONSTRUCTION, INC.","HOFFMAN ESTATES","IL","16891623.63",,"
HOFFMAN ESTATES, IL 
(42.043901, -88.075232)"
"2022-07-13T00:00:00.000","Bid-Formal > $25K","2115-10272R","PAVEMENT PRESERVATION  AND  REHABILITATION NORTH - 2021","TRANSPORTATION AND HIGHWAYS","ADRIAAN BROWN","false","R.W. DUNTEMAN COMPANY","ADDISON","IL","17482888.6",,"
ADDISON, IL 
(41.93194, -87.988676)"
"2022-07-13T00:00:00.000","Bid-Formal > $25K","2211-04252","RENTAL OF STREET SWEEPERS","TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","STANDARD EQUIPMENT COMPANY","ELMHURST","IL","1236400",,"
ELMHURST, IL 
(41.902162, -87.939953)"
"2022-07-13T00:00:00.000","Bid-Formal > $25K","2211-05052","TREE REMOVAL SERVICES","TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","TREES R US, INC.","WAUCONDA","IL","377800",,"
WAUCONDA, IL 
(42.258821, -88.139484)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2102-07233R","GLASS SUPPLIES","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","true",,,,,,
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2185-18584R","MOVING SERVICES","BUREAU OF ASSET MANAGEMENT","ED RENDON","false","ARMSTRONG RELOCATION","LIBERTYVILLE","IL","98253.5",,"
LIBERTYVILLE, IL 
(42.282996, -87.953339)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2185-18584R","MOVING SERVICES","BUREAU OF ASSET MANAGEMENT","ED RENDON","false","MIDWAY MOVING AND STORAGE","CHICAGO","IL","98237.5",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2185-18584R","MOVING SERVICES","BUREAU OF ASSET MANAGEMENT","ED RENDON","false","MID-WEST MOVING & STORAGE, INC.","ELK GROVE VILLAGE","IL","95601",,"
ELK GROVE VILLAGE, IL 
(42.003369, -88.009198)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2205-01073","PUBLICATION OF LEGAL NOTICES","CLERK OF THE CIRCUIT COURT","COMAKIYA BASKIN SMITH","false","CHICAGO TRIBUNE COMPANY, LLC","CHICAGO","IL","648000",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","ALPHAPROMED LLC",,,"8800",,
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","A NEW WAY TO GO DME SUPPLY, INC.","CALUMET","IL","16500",,"
CALUMET, IL 
(41.668524, -87.65379)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","BOB BARKER COMPANY, INC.","FUQUAY VARINA","NC","19670.75",,"
FUQUAY VARINA, NC 
(35.584354, -78.800849)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","DIGITAL ALLY, INC.","LENEXA","KS","11058.3",,"
LENEXA, KS 
(38.956514, -94.737568)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","HEL-GIE, LLC",,,"137.5",,
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","MID AMERICA SAFETY CORP.","ELK GROVE VILLAGE","IL","11000",,"
ELK GROVE VILLAGE, IL 
(42.003369, -88.009198)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","MINI WING USA","PALOS VERDES ESTATES","CA","8800",,"
PALOS VERDES ESTATES, CA 
(33.800192, -118.390445)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","M & K IMPORTS LLC","MILLBROOK","NY","8690",,"
MILLBROOK, NY 
(41.785537, -73.69046)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05111R","3-PLY SURGICAL GRADE MASKS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","SIDRA MEDICAL SUPPLY, INC.","ELMONT","NY","3850",,"
ELMONT, NY 
(40.699536, -73.713569)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05161","TAYLOR DUNN CARTS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","FRANK H. GILL COMPANY","LANSING","IL","65862",,"
LANSING, IL 
(41.564841, -87.539244)"
"2022-07-06T00:00:00.000","Bid-Formal > $25K","2217-05161","TAYLOR DUNN CARTS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","R & R EQUIPMENT PLUS, INC.","CHICAGO","IL","99500.04",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-06-29T00:00:00.000","Bid-Formal > $25K","2150-09172","LINEN SUPPLIES","JUVENILE TEMPORARY DETENTION CENTER","HALYNA SHURUK","true",,,,,,
"2022-06-29T00:00:00.000","Bid-Formal > $25K","2245-01263","FIRE ALARM TESTING AND BATTERY REPLACEMENT - OUTLYING FACILITIES","FACILITIES MANAGEMENT","DAN GIZZI","false","ENGINEERED SECURITY & SOUNDS","CHICAGO","IL","118065.53",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-06-29T00:00:00.000","Bid-Formal > $25K","2245-01263","FIRE ALARM TESTING AND BATTERY REPLACEMENT - OUTLYING FACILITIES","FACILITIES MANAGEMENT","DAN GIZZI","false","ESSCOE LLC","ZURICH","IL","398798.159",,"
ZURICH, IL "
"2022-06-22T00:00:00.000","Bid-Formal > $25K","2085-02097","SPOIL REMOVAL SERVICES","TRANSPORTATION AND HIGHWAYS","LILLIAN LEE","false","INDEPENDENT RECYCLING SERVICES, INC.","CHICAGO","IL","555000",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-06-22T00:00:00.000","Bid-Formal > $25K","2123-07151R","AIR MONITORINGSUPPORT SERVICES","ENVIRONMENTAL CONTROL","ED RENDON","false","MONTROSE AIR QUALITY SERVICES LLC","PINE BROOK","NJ","659286",,"
PINE BROOK, NJ 
(40.860298, -74.340797)"
"2022-06-22T00:00:00.000","Bid-Formal > $25K","2211-04251","TILT BED TRAILERS","TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","JC ENTERPRISES","BAKERSFIELD","CA","63144",,"
BAKERSFIELD, CA 
(35.373405, -119.018911)"
"2022-06-22T00:00:00.000","Bid-Formal > $25K","2211-04251","TILT BED TRAILERS","TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","MIDWAY TRAILER SALES & SERVICE, INC.","BRIDGEVIEW","IL","66896",,"
BRIDGEVIEW, IL 
(41.755135, -87.804852)"
"2022-06-22T00:00:00.000","Bid-Formal > $25K","2245-02281R","COUNTYWIDE PARKING SPACES FOR RESERVED AND SELF-PARK OF COUNTY OWNED VEHICLES","COUNTYWIDE","DAN GIZZI","false","INTERPARK","CHICAGO","IL","262260",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-06-15T00:00:00.000","Bid-Formal > $25K","2203-02244","ROLL IN HEATED HOLDING CABINETS","JUVENILE TEMPORARY DETENTION CENTER","YANETH LOPEZ","false","DOUGLAS FOOD STORES INC DBA DOUGLAS EQUIPMENT","BLUEFIELD","WV","58095.6",,"
BLUEFIELD, WV 
(37.269683, -81.223318)"
"2022-06-15T00:00:00.000","Bid-Formal > $25K","2203-02244","ROLL IN HEATED HOLDING CABINETS","JUVENILE TEMPORARY DETENTION CENTER","YANETH LOPEZ","false","TAZA SUPPLIES","SOUTH HOLLAND","IL","55786",,"
SOUTH HOLLAND, IL 
(41.600829, -87.610059)"
"2022-06-15T00:00:00.000","Bid-Formal > $25K","2203-02244","ROLL IN HEATED HOLDING CABINETS","JUVENILE TEMPORARY DETENTION CENTER","YANETH LOPEZ","false","TECHNOLOGY INTERNATIONAL INC","LAKE MARY","FL","44200",,"
LAKE MARY, FL 
(28.759052, -81.317809)"
"2022-06-15T00:00:00.000","Bid-Formal > $25K","2203-02244","ROLL IN HEATED HOLDING CABINETS","JUVENILE TEMPORARY DETENTION CENTER","YANETH LOPEZ","false","WISECOM TECHNOLOGIES","LANDHAM","MD","23812.28",,"
LANDHAM, MD 
(38.9333, -76.549698)"
"2022-06-15T00:00:00.000","Bid-Formal > $25K","2211-04082","GUARDRAIL & TRAFFIC BARRIER TERMINALS REPLACEMENT & REPAIR","DEPARTMENT OF TRANSPORTATION & HIGHWAY","KIMBERLEI AARON","false","MIDWEST FENCE CORPORATION","CHICAGO","IL","1412250",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-06-15T00:00:00.000","Bid-Formal > $25K","2245-01261R","SCRAP METAL RECYCLING","FACILITIES MANAGEMENT","DAN GIZZI","false","UNITED SCRAP METAL","CICERO","IL","109375",,"
CICERO, IL 
(41.851159, -87.749156)"
"2022-06-15T00:00:00.000","Bid-Formal > $25K","2245-01262R","SCRAP METAL RECYCLING","FACILITIES MANAGEMENT","DAN GIZZI","false","UNITED SCRAP METAL","CICERO","IL","109375",,"
CICERO, IL 
(41.851159, -87.749156)"
"2022-06-01T00:00:00.000","Bid-Formal > $25K","2211-04083","2021 BRIDGE REPAIR PROJECT SECTION 21-BRREP-00-BR","DEPARTMENT OF TRANSPORTATION & HIGHWAY-DOTH","KIMBERLEI AARON","false","ERA- VALDIVIA CONTRACTORS INC","CHICAGO","IL","1849755.05","REVISED BID TAB","
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-06-01T00:00:00.000","Bid-Formal > $25K","2211-04083","2021 BRIDGE REPAIR PROJECT SECTION 21-BRREP-00-BR","DEPARTMENT OF TRANSPORTATION & HIGHWAY-DOTH","KIMBERLEI AARON","false","PATH CONSTRUCTION COMPANY","ARLINGTON HEIGHTS","IL","2957988.68","REVISED BID TAB","
ARLINGTON HEIGHTS, IL 
(42.08296, -87.98051)"
"2022-06-01T00:00:00.000","Bid-Formal > $25K","2250-02242","MILK PRODUCTS","JUVENILE TEMPORARY DETENTION CENTER","HALYNA SHURUK","false","BLACK DOG","LYONS","IL","2300565",,"
LYONS, IL 
(41.813373, -87.816296)"
"2022-05-25T00:00:00.000","Bid-Formal > $25K","2109-10152","JUROR COURIER SERVICES","OFFICE OF THE CHIEF JUDGE","SERGIO REYES","false","DELIVERY & DISTRIBUTION SOLUTIONS LLC","BURR RIDGE","IL","53687.5",,"
BURR RIDGE, IL 
(41.745713, -87.915496)"
"2022-05-25T00:00:00.000","Bid-Formal > $25K","2109-10152","JUROR COURIER SERVICES","OFFICE OF THE CHIEF JUDGE","SERGIO REYES","false","OSHEAY TRANSPORTATION, INC.","MAYWOOD","IL","217500",,"
MAYWOOD, IL 
(41.886254, -87.839146)"
"2022-05-25T00:00:00.000","Bid-Formal > $25K","2211-04041","GERMAN CHURCH ROAD OVER FLAG CREEK","COOK COUNTY HIGHWAY","KIMBERLEI AARON","false","AREATHA CONSTRUCTION CO., INC.","STREAMWOOD","IL","571176",,"
STREAMWOOD, IL 
(42.012147, -88.175941)"
"2022-05-25T00:00:00.000","Bid-Formal > $25K","2211-04041","GERMAN CHURCH ROAD OVER FLAG CREEK","COOK COUNTY HIGHWAY","KIMBERLEI AARON","false","VIXEN CONSTRUCTION, INC.","BRIDGEVIEW","IL","576657.25",,"
BRIDGEVIEW, IL 
(41.755135, -87.804852)"
"2022-05-18T00:00:00.000","Bid-Formal > $25K","2109-10153","LIVESCAN FINGERPRINTING SERVICE","BUREAU OF HUMAN RESOURCES","SERGIO REYES","false","ACCURATE BIOMETRICS","ITASCA","IL","54000",,"
ITASCA, IL 
(41.971487, -88.014589)"
"2022-05-18T00:00:00.000","Bid-Formal > $25K","2109-10153","LIVESCAN FINGERPRINTING SERVICE","BUREAU OF HUMAN RESOURCES","SERGIO REYES","false","TRACE2 BIOMETRETICS LLC","CHICAGO","IL","180000",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-05-18T00:00:00.000","Bid-Formal > $25K","2150-09171","DAIRY PRODUCTS","JUVENILE TEMPORARY DETENTION CENTER","HALYNA SHURUK","false","BLACK DOG","LYONS","IL","195875",,"
LYONS, IL 
(41.813373, -87.816296)"
"2022-05-11T00:00:00.000","Bid-Formal > $25K","2208-12171","PRESORT AND METERING SERVICES","COUNTYWIDE","ANNEICE OWENS","false","POSTAL PARTNERS, INC.","BRADLEY","IL","600204.75",,"
BRADLEY, IL 
(41.142863, -87.869119)"
"2022-05-11T00:00:00.000","Bid-Formal > $25K","2217-03161","LAUNDRY CHEMICALS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","ATLAS & ASSOCIATES, INC.","COUNTRY CLUB HILLS","IL","1108500",,"
COUNTRY CLUB HILLS, IL 
(41.568172, -87.713766)"
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2102-09022","RIXSON DOOR PARTS","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","false","AMERICAN BUILDING SERVICES","WHEELING","ANGEL","68250",,
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2102-09173R","BULK PAPER COLLECTIONS AND RECYCLING","FACILITIES MANAGEMENT","ANGELIQUE RANDLE","true",,,,,,
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02081","VEHICLE REPAIR SERVICES","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","AUTO EXPERTS OF OAK PARK","OAK PARK","IL","1241515",,"
OAK PARK, IL 
(41.88865, -87.794492)"
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02081","VEHICLE REPAIR SERVICES","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","BEVERLY HILLS GARAGE","CHICAGO","IL","1271000",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02081","VEHICLE REPAIR SERVICES","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","SCHAUMBURG AUTOMEDICS","SCHAUMBURG","IL","2060025",,"
SCHAUMBURG, IL 
(42.026254, -88.06969)"
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02083","SMITH & WESSON SECURITY CUFFS","OFFICE OF THE SHERIFF","COLLEEEN CHAMBERS","false","CHICAGO UNITED INDUSTRIES, LTD.","CHICAGO","IL","83603",,"
CHICAGO, IL 
(41.883229, -87.632398)"
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02088","BODY SCANNERS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","ADANI SYSTEMS, INC.","CONROE","TX","542792.48",,"
CONROE, TX 
(30.313044, -95.458141)"
"2022-05-04T00:00:00.000","Bid-Formal > $25K","2217-02088","BODY SCANNERS","OFFICE OF THE SHERIFF","COLLEEN CHAMBERS","false","VMI SYSTEMS CORP.","MIAMI","FL","331580",,"
MIAMI, FL 
(25.775084, -80.194702)"
"2022-04-27T00:00:00.000","Bid-Formal > $25K","2245-12016","COUNTYWIDE CAR WASH","COUNTYWIDE","DAN GIZZI","true",,,,,,
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11241","FORD VEHICLES","COUNTYWIDE","DAN GIZZI","false","FELDMAN FORD","DETROIT","MI","875294",,"
DETROIT, MI 
(42.332916, -83.047853)"
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11241","FORD VEHICLES","COUNTYWIDE","DAN GIZZI","false","SUTTON FORD, INC.","MATTESON","IL","913337",,"
MATTESON, IL 
(41.50078, -87.713101)"
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11242","FORD VANS","COUNTYWIDE","DAN GIZZI","false","FELDMAN FORD","DETROIT","MI","718410",,"
DETROIT, MI 
(42.332916, -83.047853)"
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2145-11242","FORD VANS","COUNTYWIDE","DAN GIZZI","false","SUTTON FORD, INC","MATTESON","IL","746768",,"
MATTESON, IL 
(41.50078, -87.713101)"
"2022-04-20T00:00:00.000","Bid-Formal > $25K","2211-01271","VIBRATORY ASPHALT ROLLER","TRANSPORTATION AND HIGHWAYS","KIMBERLEI AARON","false","MCCANN INDUSTRIES, INC.","BOLINGBROOK","IL","239980",,"
BOLINGBROOK, IL 
(41.698264, -88.077915)"
