"year","initiation_result","offense_type","age","defendant_count"
"2016","Continued Investigation","Aggravated Battery","21","8"
"2016","Rejected","Aggravated Battery","21","5"
"2016","True Bill","Aggravated Battery","21","6"
"2016","Approved","Aggravated Battery","22","16"
"2016","Continued Investigation","Aggravated Battery","22","2"
"2016","True Bill","Aggravated Battery","22","5"
"2016","Approved","Aggravated Battery","23","19"
"2016","Continued Investigation","Aggravated Battery","23","5"
"2016","True Bill","Aggravated Battery","23","6"
"2016","Approved","Aggravated Battery","24","19"
"2016","Continued Investigation","Aggravated Battery","24","6"
"2016","Rejected","Aggravated Battery","24","6"
"2016","True Bill","Aggravated Battery","24","2"
"2016","Approved","Aggravated Battery","25","19"
"2016","Continued Investigation","Aggravated Battery","25","6"
"2016","Rejected","Aggravated Battery","25","2"
"2016","True Bill","Aggravated Battery","25","5"
"2016","Approved","Aggravated Battery","26","15"
"2016","Continued Investigation","Aggravated Battery","26","1"
"2016","Rejected","Aggravated Battery","26","4"
"2016","True Bill","Aggravated Battery","26","3"
"2016","Approved","Aggravated Battery","27","23"
"2016","Continued Investigation","Aggravated Battery","27","1"
"2016","Rejected","Aggravated Battery","27","2"
"2016","True Bill","Aggravated Battery","27","2"
"2016","Approved","Aggravated Battery","28","16"
"2016","Continued Investigation","Aggravated Battery","28","2"
"2016","Rejected","Aggravated Battery","28","3"
"2016","True Bill","Aggravated Battery","28","3"
"2016","Approved","Aggravated Battery","29","11"
"2016","Continued Investigation","Aggravated Battery","29","2"
"2016","Rejected","Aggravated Battery","29","2"
"2016","True Bill","Aggravated Battery","29","2"
"2016","Approved","Aggravated Battery","30","9"
"2016","Rejected","Aggravated Battery","30","1"
"2016","True Bill","Aggravated Battery","30","1"
"2016","Approved","Aggravated Battery","31","14"
"2016","Continued Investigation","Aggravated Battery","31","2"
"2016","Rejected","Aggravated Battery","31","1"
"2016","True Bill","Aggravated Battery","31","4"
"2016","Approved","Aggravated Battery","32","13"
"2016","Continued Investigation","Aggravated Battery","32","3"
"2016","Rejected","Aggravated Battery","32","2"
"2016","True Bill","Aggravated Battery","32","1"
"2016","VICTIM SENSITIVE INT","Aggravated Battery","32","1"
"2016","Approved","Aggravated Battery","33","14"
"2016","Continued Investigation","Aggravated Battery","33","1"
"2016","True Bill","Aggravated Battery","33","1"
"2016","Approved","Aggravated Battery","34","8"
"2016","Continued Investigation","Aggravated Battery","34","1"
"2016","Rejected","Aggravated Battery","34","2"
"2016","True Bill","Aggravated Battery","34","3"
"2016","Approved","Aggravated Battery","35","8"
"2016","Continued Investigation","Aggravated Battery","35","1"
"2016","Rejected","Aggravated Battery","35","2"
"2016","True Bill","Aggravated Battery","35","1"
"2016","Approved","Aggravated Battery","36","7"
"2016","Continued Investigation","Aggravated Battery","36","2"
"2016","Rejected","Aggravated Battery","36","2"
"2016","True Bill","Aggravated Battery","36","1"
"2016","Approved","Aggravated Battery","37","8"
"2016","Continued Investigation","Aggravated Battery","37","2"
"2016","Rejected","Aggravated Battery","37","1"
"2016","True Bill","Aggravated Battery","37","1"
"2016","Approved","Aggravated Battery","38","13"
"2016","Rejected","Aggravated Battery","38","1"
"2016","True Bill","Aggravated Battery","38","1"
"2016","Approved","Aggravated Battery","39","8"
"2016","Continued Investigation","Aggravated Battery","39","1"
"2016","Rejected","Aggravated Battery","39","1"
"2016","Approved","Aggravated Battery","40","1"
"2016","Rejected","Aggravated Battery","40","1"
"2016","True Bill","Aggravated Battery","40","2"
"2016","Approved","Aggravated Battery","41","1"
"2016","Continued Investigation","Aggravated Battery","41","2"
"2016","Approved","Aggravated Battery","42","3"
"2016","Continued Investigation","Aggravated Battery","42","1"
"2016","Rejected","Aggravated Battery","42","1"
"2016","True Bill","Aggravated Battery","42","2"
"2016","Approved","Aggravated Battery","43","4"
"2016","True Bill","Aggravated Battery","43","1"
"2016","Approved","Aggravated Battery","44","4"
"2016","Continued Investigation","Aggravated Battery","44","1"
"2016","True Bill","Aggravated Battery","44","1"
"2016","Approved","Aggravated Battery","45","6"
"2016","Approved","Aggravated Battery","46","5"
"2016","Continued Investigation","Aggravated Battery","46","2"
"2016","Rejected","Aggravated Battery","46","2"
"2016","True Bill","Aggravated Battery","46","1"
"2016","Approved","Aggravated Battery","47","5"
"2016","Continued Investigation","Aggravated Battery","47","1"
"2016","True Bill","Aggravated Battery","47","1"
"2016","Approved","Aggravated Battery","48","3"
"2016","Rejected","Aggravated Battery","48","3"
"2016","Approved","Aggravated Battery","49","2"
"2016","Approved","Aggravated Battery","50","3"
"2016","Rejected","Aggravated Battery","50","1"
"2016","True Bill","Aggravated Battery","50","1"
"2016","Approved","Aggravated Battery","51","2"
"2016","Continued Investigation","Aggravated Battery","51","4"
"2016","True Bill","Aggravated Battery","51","1"
"2016","Approved","Aggravated Battery","52","5"
"2016","Approved","Aggravated Battery","53","5"
"2016","Continued Investigation","Aggravated Battery","53","1"
"2016","True Bill","Aggravated Battery","53","1"
"2016","Approved","Aggravated Battery","54","4"
"2016","Approved","Aggravated Battery","55","5"
"2016","Rejected","Aggravated Battery","55","1"
"2016","True Bill","Aggravated Battery","55","2"
"2016","Approved","Aggravated Battery","56","4"
"2016","Disregard","Aggravated Battery","56","1"
"2016","Rejected","Aggravated Battery","56","1"
"2016","Approved","Aggravated Battery","57","3"
"2016","Rejected","Aggravated Battery","57","1"
"2016","Approved","Aggravated Battery","58","5"
"2016","Continued Investigation","Aggravated Battery","58","1"
"2016","Rejected","Aggravated Battery","58","1"
"2016","Approved","Aggravated Battery","59","8"
"2016","Continued Investigation","Aggravated Battery","59","1"
"2016","Approved","Aggravated Battery","60","2"
"2016","Approved","Aggravated Battery","61","3"
"2016","Approved","Aggravated Battery","62","1"
"2016","Continued Investigation","Aggravated Battery","62","1"
"2016","Approved","Aggravated Battery","63","2"
"2016","Approved","Aggravated Battery","64","1"
"2016","Approved","Aggravated Battery","66","1"
"2016","Approved","Aggravated Battery","67","1"
"2016","Approved","Aggravated Battery","68","2"
"2016","Approved","Aggravated Battery","70","1"
"2016","Rejected","Aggravated Battery","72","1"
"2016","Continued Investigation","Aggravated Battery","74","1"
"2016","True Bill","Aggravated Battery","78","1"
"2016","Rejected","Aggravated Battery","80","1"
"2016","Approved","Aggravated Battery Police Officer","18","18"
"2016","Continued Investigation","Aggravated Battery Police Officer","18","1"
"2016","True Bill","Aggravated Battery Police Officer","18","2"
"2016","Approved","Aggravated Battery Police Officer","19","36"
"2016","Rejected","Aggravated Battery Police Officer","19","1"
"2016","True Bill","Aggravated Battery Police Officer","19","2"
"2016","Advice","Aggravated Battery Police Officer","20","1"
"2016","Approved","Aggravated Battery Police Officer","20","23"
"2016","Rejected","Aggravated Battery Police Officer","20","2"
"2016","True Bill","Aggravated Battery Police Officer","20","6"
"2016","Approved","Aggravated Battery Police Officer","21","32"
"2016","Rejected","Aggravated Battery Police Officer","21","2"
"2016","True Bill","Aggravated Battery Police Officer","21","2"
"2016","Approved","Aggravated Battery Police Officer","22","28"
"2016","Rejected","Aggravated Battery Police Officer","22","1"
"2016","True Bill","Aggravated Battery Police Officer","22","3"
"2016","Approved","Aggravated Battery Police Officer","23","42"
"2016","Rejected","Aggravated Battery Police Officer","23","3"
"2016","True Bill","Aggravated Battery Police Officer","23","3"
"2016","Approved","Aggravated Battery Police Officer","24","26"
"2016","Continued Investigation","Aggravated Battery Police Officer","24","1"
"2016","Rejected","Aggravated Battery Police Officer","24","1"
"2016","True Bill","Aggravated Battery Police Officer","24","4"
"2016","Approved","Aggravated Battery Police Officer","25","42"
"2016","Continued Investigation","Aggravated Battery Police Officer","25","1"
"2016","Rejected","Aggravated Battery Police Officer","25","1"
"2016","True Bill","Aggravated Battery Police Officer","25","4"
"2016","Approved","Aggravated Battery Police Officer","26","20"
"2016","Continued Investigation","Aggravated Battery Police Officer","26","1"
"2016","Rejected","Aggravated Battery Police Officer","26","1"
"2016","True Bill","Aggravated Battery Police Officer","26","3"
"2016","Approved","Aggravated Battery Police Officer","27","14"
"2016","Continued Investigation","Aggravated Battery Police Officer","27","1"
"2016","Rejected","Aggravated Battery Police Officer","27","1"
"2016","True Bill","Aggravated Battery Police Officer","27","2"
"2016","Approved","Aggravated Battery Police Officer","28","23"
"2016","Continued Investigation","Aggravated Battery Police Officer","28","1"
"2016","Rejected","Aggravated Battery Police Officer","28","2"
"2016","True Bill","Aggravated Battery Police Officer","28","3"
"2016","Approved","Aggravated Battery Police Officer","29","29"
"2016","Continued Investigation","Aggravated Battery Police Officer","29","3"
"2016","True Bill","Aggravated Battery Police Officer","29","3"
"2016","Approved","Aggravated Battery Police Officer","30","11"
"2016","Continued Investigation","Aggravated Battery Police Officer","30","1"
"2016","True Bill","Aggravated Battery Police Officer","30","1"
"2016","Approved","Aggravated Battery Police Officer","31","16"
"2016","True Bill","Aggravated Battery Police Officer","31","4"
"2016","Approved","Aggravated Battery Police Officer","32","8"
"2016","Rejected","Aggravated Battery Police Officer","32","1"
"2016","True Bill","Aggravated Battery Police Officer","32","2"
"2016","Approved","Aggravated Battery Police Officer","33","13"
"2016","Continued Investigation","Aggravated Battery Police Officer","33","1"
"2016","Rejected","Aggravated Battery Police Officer","33","1"
"2016","Approved","Aggravated Battery Police Officer","34","13"
"2016","True Bill","Aggravated Battery Police Officer","34","1"
"2016","Approved","Aggravated Battery Police Officer","35","13"
"2016","Continued Investigation","Aggravated Battery Police Officer","35","1"
"2016","True Bill","Aggravated Battery Police Officer","35","1"
"2016","Approved","Aggravated Battery Police Officer","36","11"
"2016","Rejected","Aggravated Battery Police Officer","36","1"
"2016","True Bill","Aggravated Battery Police Officer","36","3"
"2016","Approved","Aggravated Battery Police Officer","37","8"
"2016","Approved","Aggravated Battery Police Officer","38","6"
"2016","Continued Investigation","Aggravated Battery Police Officer","38","1"
"2016","True Bill","Aggravated Battery Police Officer","38","1"
"2016","Approved","Aggravated Battery Police Officer","39","3"
"2016","Approved","Aggravated Battery Police Officer","40","12"
"2016","Approved","Aggravated Battery Police Officer","41","5"
"2016","Continued Investigation","Aggravated Battery Police Officer","41","1"
"2016","Approved","Aggravated Battery Police Officer","42","5"
"2016","Disregard","Aggravated Battery Police Officer","42","1"
"2016","Rejected","Aggravated Battery Police Officer","42","1"
"2016","True Bill","Aggravated Battery Police Officer","42","1"
"2016","Approved","Aggravated Battery Police Officer","44","2"
"2016","Rejected","Aggravated Battery Police Officer","44","1"
"2016","True Bill","Aggravated Battery Police Officer","44","3"
"2016","Approved","Aggravated Battery Police Officer","45","11"
"2016","Approved","Aggravated Battery Police Officer","46","5"
"2016","True Bill","Aggravated Battery Police Officer","46","1"
"2016","Approved","Aggravated Battery Police Officer","47","4"
"2016","Approved","Aggravated Battery Police Officer","48","3"
"2016","Approved","Aggravated Battery Police Officer","49","5"
"2016","True Bill","Aggravated Battery Police Officer","49","1"
"2016","Approved","Aggravated Battery Police Officer","50","5"
"2016","True Bill","Aggravated Battery Police Officer","50","1"
"2016","Approved","Aggravated Battery Police Officer","51","3"
"2016","Approved","Aggravated Battery Police Officer","52","4"
"2016","True Bill","Aggravated Battery Police Officer","52","1"
"2016","Approved","Aggravated Battery Police Officer","53","8"
"2016","Approved","Aggravated Battery Police Officer","54","2"
"2016","Rejected","Aggravated Battery Police Officer","54","1"
"2016","Approved","Aggravated Battery Police Officer","55","2"
"2016","Advice","Aggravated Battery Police Officer","56","1"
"2016","Approved","Aggravated Battery Police Officer","56","1"
"2016","Approved","Aggravated Battery Police Officer","57","2"
"2016","Approved","Aggravated Battery Police Officer","58","4"
"2016","Approved","Aggravated Battery Police Officer","59","1"
"2016","Approved","Aggravated Battery Police Officer","61","3"
"2016","Rejected","Aggravated Battery Police Officer","62","1"
"2016","Approved","Aggravated Battery Police Officer","63","1"
"2016","Approved","Aggravated Battery Police Officer","65","1"
"2016","Approved","Aggravated Battery Police Officer","67","1"
"2016","Approved","Aggravated Battery Police Officer","87","1"
"2016","Approved","Aggravated Battery Police Officer Firearm","22","1"
"2016","Approved","Aggravated Battery Police Officer Firearm","25","1"
"2016","Approved","Aggravated Battery With A Firearm","15","1"
"2016","Continued Investigation","Aggravated Battery With A Firearm","15","1"
"2016","Rejected","Aggravated Battery With A Firearm","15","1"
"2016","Approved","Aggravated Battery With A Firearm","16","5"
"2016","Continued Investigation","Aggravated Battery With A Firearm","16","2"
"2016","Approved","Aggravated Battery With A Firearm","17","7"
"2016","Continued Investigation","Aggravated Battery With A Firearm","17","3"
"2016","Rejected","Aggravated Battery With A Firearm","17","2"
"2016","True Bill","Aggravated Battery With A Firearm","17","2"
"2016","Approved","Aggravated Battery With A Firearm","18","6"
"2016","Continued Investigation","Aggravated Battery With A Firearm","18","1"
"2016","Rejected","Aggravated Battery With A Firearm","18","1"
"2016","True Bill","Aggravated Battery With A Firearm","18","3"
"2016","Approved","Aggravated Battery With A Firearm","19","10"
"2016","Continued Investigation","Aggravated Battery With A Firearm","19","2"
"2016","True Bill","Aggravated Battery With A Firearm","19","5"
"2016","Approved","Aggravated Battery With A Firearm","20","7"
"2016","Continued Investigation","Aggravated Battery With A Firearm","20","1"
"2016","True Bill","Aggravated Battery With A Firearm","20","1"
"2016","Approved","Aggravated Battery With A Firearm","21","9"
"2016","Continued Investigation","Aggravated Battery With A Firearm","21","3"
"2016","True Bill","Aggravated Battery With A Firearm","21","1"
"2016","Approved","Aggravated Battery With A Firearm","22","8"
"2016","Continued Investigation","Aggravated Battery With A Firearm","22","3"
"2016","Rejected","Aggravated Battery With A Firearm","22","3"
"2016","Approved","Aggravated Battery With A Firearm","23","7"
"2016","Continued Investigation","Aggravated Battery With A Firearm","23","3"
"2016","Rejected","Aggravated Battery With A Firearm","23","1"
"2016","True Bill","Aggravated Battery With A Firearm","23","2"
"2016","Approved","Aggravated Battery With A Firearm","24","4"
"2016","Continued Investigation","Aggravated Battery With A Firearm","24","1"
"2016","Approved","Aggravated Battery With A Firearm","25","5"
"2016","Rejected","Aggravated Battery With A Firearm","25","2"
"2016","Approved","Aggravated Battery With A Firearm","26","4"
"2016","Continued Investigation","Aggravated Battery With A Firearm","26","4"
"2016","True Bill","Aggravated Battery With A Firearm","26","2"
"2016","Approved","Aggravated Battery With A Firearm","27","8"
"2016","Continued Investigation","Aggravated Battery With A Firearm","27","2"
"2016","Approved","Aggravated Battery With A Firearm","28","4"
"2016","Rejected","Aggravated Battery With A Firearm","28","1"
"2016","True Bill","Aggravated Battery With A Firearm","28","1"
"2016","Approved","Aggravated Battery With A Firearm","29","4"
"2016","Continued Investigation","Aggravated Battery With A Firearm","29","1"
"2016","Rejected","Aggravated Battery With A Firearm","29","1"
"2016","Approved","Aggravated Battery With A Firearm","30","6"
"2016","Continued Investigation","Aggravated Battery With A Firearm","31","1"
"2016","Approved","Aggravated Battery With A Firearm","32","2"
"2016","Continued Investigation","Aggravated Battery With A Firearm","32","4"
"2016","Approved","Aggravated Battery With A Firearm","33","1"
"2016","Approved","Aggravated Battery With A Firearm","34","4"
"2016","Continued Investigation","Aggravated Battery With A Firearm","35","1"
"2016","Continued Investigation","Aggravated Battery With A Firearm","36","1"
"2016","True Bill","Aggravated Battery With A Firearm","37","1"
"2016","Approved","Aggravated Battery With A Firearm","38","1"
"2016","Continued Investigation","Aggravated Battery With A Firearm","38","1"
"2016","Approved","Aggravated Battery With A Firearm","39","1"
"2016","Approved","Aggravated Battery With A Firearm","40","1"
"2016","Approved","Aggravated Battery With A Firearm","41","2"
"2016","Rejected","Aggravated Battery With A Firearm","41","2"
"2016","Approved","Aggravated Battery With A Firearm","43","1"
"2016","Approved","Aggravated Battery With A Firearm","45","1"
"2016","Continued Investigation","Aggravated Battery With A Firearm","50","1"
"2016","Approved","Aggravated Battery With A Firearm","51","1"
"2016","Approved","Aggravated Battery With A Firearm","52","1"
"2016","Approved","Aggravated Battery With A Firearm","53","1"
"2016","Approved","Aggravated Battery With A Firearm","54","1"
"2016","Approved","Aggravated Battery With A Firearm","55","2"
"2016","Approved","Aggravated Battery With A Firearm","56","1"
"2016","True Bill","Aggravated Battery With A Firearm","56","1"
"2016","Approved","Aggravated Battery With A Firearm","58","1"
"2016","Continued Investigation","Aggravated Battery With A Firearm","61","1"
"2016","Approved","Aggravated Battery With A Firearm","74","1"
"2016","Approved","Aggravated Discharge Firearm","18","16"
"2016","Rejected","Aggravated Discharge Firearm","18","1"
"2016","Approved","Aggravated Discharge Firearm","19","12"
"2016","Continued Investigation","Aggravated Discharge Firearm","19","3"
"2016","Rejected","Aggravated Discharge Firearm","19","3"
"2016","True Bill","Aggravated Discharge Firearm","19","4"
"2016","Approved","Aggravated Discharge Firearm","20","8"
"2016","Continued Investigation","Aggravated Discharge Firearm","20","1"
"2016","True Bill","Aggravated Discharge Firearm","20","2"
"2016","Approved","Aggravated Discharge Firearm","21","3"
"2016","True Bill","Aggravated Discharge Firearm","21","1"
"2016","Approved","Aggravated Discharge Firearm","22","6"
"2016","True Bill","Aggravated Discharge Firearm","22","4"
"2016","Approved","Aggravated Discharge Firearm","23","8"
"2016","Rejected","Aggravated Discharge Firearm","23","1"
"2016","True Bill","Aggravated Discharge Firearm","23","2"
"2016","Approved","Aggravated Discharge Firearm","24","7"
"2016","True Bill","Aggravated Discharge Firearm","24","3"
"2016","Approved","Aggravated Discharge Firearm","25","3"
"2016","Continued Investigation","Aggravated Discharge Firearm","25","1"
"2016","True Bill","Aggravated Discharge Firearm","25","1"
"2016","Approved","Aggravated Discharge Firearm","26","6"
"2016","True Bill","Aggravated Discharge Firearm","26","1"
"2016","Approved","Aggravated Discharge Firearm","27","4"
"2016","BOND SET","Aggravated Discharge Firearm","27","1"
"2016","Rejected","Aggravated Discharge Firearm","27","1"
"2016","True Bill","Aggravated Discharge Firearm","27","1"
"2016","Approved","Aggravated Discharge Firearm","28","1"
"2016","Approved","Aggravated Discharge Firearm","29","1"
"2016","Continued Investigation","Aggravated Discharge Firearm","29","2"
"2016","Approved","Aggravated Discharge Firearm","30","4"
"2016","True Bill","Aggravated Discharge Firearm","30","1"
"2016","Approved","Aggravated Discharge Firearm","31","3"
"2016","Continued Investigation","Aggravated Discharge Firearm","31","1"
"2016","True Bill","Aggravated Discharge Firearm","31","1"
"2016","Approved","Aggravated Discharge Firearm","32","1"
"2016","Approved","Aggravated Discharge Firearm","33","4"
"2016","True Bill","Aggravated Discharge Firearm","33","1"
"2016","Approved","Aggravated Discharge Firearm","34","1"
"2016","Continued Investigation","Aggravated Discharge Firearm","34","1"
"2016","Approved","Aggravated Discharge Firearm","35","2"
"2016","Disregard","Aggravated Discharge Firearm","35","1"
"2016","Approved","Aggravated Discharge Firearm","37","1"
"2016","Continued Investigation","Aggravated Discharge Firearm","38","1"
"2016","Approved","Aggravated Discharge Firearm","39","1"
"2016","Rejected","Aggravated Discharge Firearm","41","1"
"2016","Approved","Aggravated Discharge Firearm","43","1"
"2016","True Bill","Aggravated Discharge Firearm","43","1"
"2016","Approved","Aggravated Discharge Firearm","44","3"
"2016","Approved","Aggravated Discharge Firearm","51","1"
"2016","True Bill","Aggravated Discharge Firearm","60","1"
"2016","Approved","Aggravated Discharge Firearm","62","1"
"2016","Approved","Aggravated DUI","15","1"
"2016","True Bill","Aggravated DUI","15","1"
"2016","True Bill","Aggravated DUI","16","1"
"2016","Approved","Aggravated DUI","17","1"
"2016","Approved","Aggravated DUI","18","5"
"2016","True Bill","Aggravated DUI","18","1"
"2016","Approved","Aggravated DUI","19","6"
"2016","True Bill","Aggravated DUI","19","2"
"2016","Approved","Aggravated DUI","20","16"
"2016","Continued Investigation","Aggravated DUI","20","1"
"2016","Rejected","Aggravated DUI","20","1"
"2016","True Bill","Aggravated DUI","20","1"
"2016","Approved","Aggravated DUI","21","19"
"2016","Continued Investigation","Aggravated DUI","21","2"
"2016","True Bill","Aggravated DUI","21","4"
"2016","Approved","Aggravated DUI","22","22"
"2016","Continued Investigation","Aggravated DUI","22","2"
"2016","True Bill","Aggravated DUI","22","1"
"2016","Advice","Aggravated DUI","23","1"
"2016","Approved","Aggravated DUI","23","37"
"2016","Approved","Aggravated DUI","24","25"
"2016","Continued Investigation","Aggravated DUI","24","2"
"2016","Rejected","Aggravated DUI","24","1"
"2016","True Bill","Aggravated DUI","24","1"
"2016","Approved","Aggravated DUI","25","34"
"2016","True Bill","Aggravated DUI","25","1"
"2016","Approved","Aggravated DUI","26","40"
"2016","Continued Investigation","Aggravated DUI","26","1"
"2016","Rejected","Aggravated DUI","26","2"
"2016","True Bill","Aggravated DUI","26","5"
"2016","Approved","Aggravated DUI","27","44"
"2016","Continued Investigation","Aggravated DUI","27","1"
"2016","True Bill","Aggravated DUI","27","8"
"2016","Approved","Aggravated DUI","28","42"
"2016","Continued Investigation","Aggravated DUI","28","2"
"2016","Rejected","Aggravated DUI","28","1"
"2016","True Bill","Aggravated DUI","28","7"
"2016","Approved","Aggravated DUI","29","48"
"2016","True Bill","Aggravated DUI","29","6"
"2016","Approved","Aggravated DUI","30","37"
"2016","Continued Investigation","Aggravated DUI","30","2"
"2016","Rejected","Aggravated DUI","30","1"
"2016","True Bill","Aggravated DUI","30","11"
"2016","Approved","Aggravated DUI","31","50"
"2016","Continued Investigation","Aggravated DUI","31","1"
"2016","Rejected","Aggravated DUI","31","2"
"2016","True Bill","Aggravated DUI","31","9"
"2016","Approved","Aggravated DUI","32","44"
"2016","Continued Investigation","Aggravated DUI","32","1"
"2016","True Bill","Aggravated DUI","32","6"
"2016","Approved","Aggravated DUI","33","43"
"2016","Continued Investigation","Aggravated DUI","33","2"
"2016","True Bill","Aggravated DUI","33","3"
"2016","Approved","Aggravated DUI","34","34"
"2016","Continued Investigation","Aggravated DUI","34","1"
"2016","Rejected","Aggravated DUI","34","2"
"2016","True Bill","Aggravated DUI","34","6"
"2016","Approved","Aggravated DUI","35","34"
"2016","Continued Investigation","Aggravated DUI","35","1"
"2016","Rejected","Aggravated DUI","35","5"
"2016","True Bill","Aggravated DUI","35","1"
"2016","Approved","Aggravated DUI","36","43"
"2016","Continued Investigation","Aggravated DUI","36","2"
"2016","True Bill","Aggravated DUI","36","7"
"2016","Approved","Aggravated DUI","37","33"
"2016","Continued Investigation","Aggravated DUI","37","2"
"2016","Rejected","Aggravated DUI","37","1"
"2016","True Bill","Aggravated DUI","37","3"
"2016","Approved","Aggravated DUI","38","32"
"2016","Continued Investigation","Aggravated DUI","38","1"
"2016","Rejected","Aggravated DUI","38","1"
"2016","True Bill","Aggravated DUI","38","3"
"2016","Advice","Aggravated DUI","39","1"
"2016","Approved","Aggravated DUI","39","32"
"2016","Continued Investigation","Aggravated DUI","39","2"
"2016","Rejected","Aggravated DUI","39","2"
"2016","True Bill","Aggravated DUI","39","3"
"2016","Approved","Aggravated DUI","40","24"
"2016","Rejected","Aggravated DUI","40","1"
"2016","True Bill","Aggravated DUI","40","4"
"2016","Approved","Aggravated DUI","41","22"
"2016","True Bill","Aggravated DUI","41","6"
"2016","Approved","Aggravated DUI","42","30"
"2016","Continued Investigation","Aggravated DUI","42","1"
"2016","True Bill","Aggravated DUI","42","4"
"2016","Approved","Aggravated DUI","43","21"
"2016","Continued Investigation","Aggravated DUI","43","2"
"2016","True Bill","Aggravated DUI","43","3"
"2016","Approved","Aggravated DUI","44","26"
"2016","Continued Investigation","Aggravated DUI","44","1"
"2016","True Bill","Aggravated DUI","44","3"
"2016","Approved","Aggravated DUI","45","21"
"2016","Continued Investigation","Aggravated DUI","45","1"
"2016","True Bill","Aggravated DUI","45","2"
"2016","Approved","Aggravated DUI","46","29"
"2016","Continued Investigation","Aggravated DUI","46","1"
"2016","True Bill","Aggravated DUI","46","4"
"2016","Approved","Aggravated DUI","47","15"
