"workorder_number_cityworks","service_request_number","work_order_category","description","priority","priority_status","status","asset_group","shop","initiate_by","initiated_date","projected_start_date","projected_finish_date","on_time_indicator","actual_start_date","actual_finish_date","apply_to_entity","cancel","contractors_id","unattached","submit_to","date_submit_to","submit_to_open_by","date_submit_to_open","work_completed_by","date_work_order_closed","work_order_closed_by","work_total_order_cost","work_order_equipment_cost","work_order_labor_cost","work_order_material_cost","work_order_permit_cost","work_order_address","latitude","longitude","location","open_days","council_district"
"256700",,"CM-WRD","CM - WRD","3","Medium","NEW","Moccasin Bend","MECHSOL","FAMIGLIETTA, AMY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-29T00:00:00.000","N/A",,,"SYSTEMS","false",,"false","LAWSON, DAVID T","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","FILTER PRESS BUILDING",,,,,
"256716",,"PARKS","PK – Hardscape Maintenance","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-09-04T00:00:00.000","N/A",,,"PARKS","false",,"false","FOX, ZANE J","2022-08-25T00:00:00.000",,,,,,"32.1","0","0","32.1","0","Sterchi Farm","35.0840463482059","-85.22739323961697","POINT (-85.227393239617 35.084046348206)",,"5"
"256697",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false",,,,,,,,"0","0","0","0","0",,"35.008425581023374","-85.23567698957864","POINT (-85.235676989579 35.008425581023)",,"6"
"256711",,"PARKS","PK – Landscaping Maintenance","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-25T00:00:00.000","2023-02-20T00:00:00.000","2023-03-02T00:00:00.000","N/A",,,"PARKS","false",,"false",,,,,,,,"0","0","0","0","0","707 W Bell Ave, 1312 Spears Ave","35.07808566449629","-85.30885967866352","POINT (-85.308859678664 35.078085664496)",,"1"
"256702",,"STREET","CWS - Sidewalk Rpr/Construct","3","Medium","TRANSCWS","Streets",,"MADEWELL, TONY E","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","717 Mount Vernon Ave, Chattanooga, TN, 37405",,,,,
"256657",,"CM","Corrective Maintenance - Facilities","3","Medium","WAITSCHD","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, BRIAN E","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","101 E 11th St","35.04353701188695","-85.30742900005598","POINT (-85.307429000056 35.043537011887)",,"8"
"256689",,"CM","Corrective Maintenance - Facilities","3","Medium","WAITSCHD","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, MICHAEL J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","1151 W 40th St","35.00882500229908","-85.32298398413347","POINT (-85.322983984133 35.008825002299)",,"7"
"256665",,"CM","Corrective Maintenance - Contractor","3","Medium","OPEN","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false","14994","false","TATE, MICHAEL J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","600 N Orchard Knob Ave","35.04412399733078","-85.27105601482135","POINT (-85.271056014821 35.044123997331)",,"8"
"256659",,"CM","Corrective Maintenance - Contractor","3","Medium","OPEN","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false","14884","false","TATE, MICHAEL J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","600 N Orchard Knob Ave","35.04412399733078","-85.27105601482135","POINT (-85.271056014821 35.044123997331)",,"8"
"256706",,"PARKS","PK – Electrical General Maintenance","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-25T00:00:00.000","2023-07-13T00:00:00.000","2023-07-23T00:00:00.000","N/A",,,"PARKS","false",,"false",,,,,,,,"0","0","0","0","0",,"35.042829659664754","-85.30558360486165","POINT (-85.305583604862 35.042829659665)",,"8"
"256655",,"CM-WRD","CM - Contractor","1","High","NEW","Pump Stations","ELEC CONTRACTOR","FAMIGLIETTA, AMY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-29T00:00:00.000","N/A",,,"PUMPSTATIONS","false","14945","false","MITCHELL, DAVID J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","PUMP STATIONS NETWORK ISSUES","35.063137118882324","-85.25115676489257","POINT (-85.251156764893 35.063137118882)",,"9"
"256684",,"CM","Corrective Maintenance - Facilities","3","Medium","WORKINPROG","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, BRIAN E","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","200 E Martin Luther King Blvd","35.044563013587194","-85.30658494519888","POINT (-85.306584945199 35.044563013587)",,"8"
"256663",,"CM","Corrective Maintenance - Facilities","3","Medium","WAITONPTS","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, MICHAEL J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","600 N Orchard Knob Ave","35.04412399733078","-85.27105601482135","POINT (-85.271056014821 35.044123997331)",,"8"
"256687",,"CM","Corrective Maintenance - Contractor","3","Medium","WAITONINV","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false","14941","false","TATE, MICHAEL J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","1101 McCallie Ave","35.04099101459615","-85.28500701001448","POINT (-85.285007010014 35.040991014596)",,"8"
"256668",,"CM","Corrective Maintenance - Facilities","3","Medium","WAITONPTS","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","TATE, MICHAEL J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","600 N Orchard Knob Ave","35.04412399733078","-85.27105601482135","POINT (-85.271056014821 35.044123997331)",,"8"
"256662",,"CM-WRD","CM - WRD","2","MediumHigh","NEW","Moccasin Bend","MECHLIQ","FAMIGLIETTA, AMY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-29T00:00:00.000","N/A",,,"SYSTEMS","false",,"false","LAWSON, DAVID T","2022-08-25T00:00:00.000",,,,,,"133.73295","0","0","133.73295","0","PRIMARY SLUDGE SYSTEM",,,,,
"256705",,"SAN","Cleaning / Grease","3","Medium","CLOSED","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-19T00:00:00.000","2022-08-19T00:00:00.000","Yes","2022-08-19T00:00:00.000","2022-08-19T00:00:00.000","SSGRAVITYMAIN","false",,"false","CREW 60, WR","2022-08-25T00:00:00.000",,,"CREW 60, WR","2022-08-25T00:00:00.000","LOCKHART, HOLLY M","277.86","200","77.86","0","0","5502 Rosemont drive","35.00800039692402","-85.21911036062473","POINT (-85.219110360625 35.008000396924)","0","6"
"256715",,"PARKS","PK – General Maintenance","3","Medium","CLOSED","Parks",,"BOWLING, JENNIFER","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-09-04T00:00:00.000","Yes","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","PARKS","false",,"false","PALMER, JAMES Q","2022-08-25T00:00:00.000",,,"PALMER, JAMES Q","2022-08-25T00:00:00.000","BOWLING, JENNIFER","87.36","0","87.36","0","0","Ross's Landing","35.05604884298432","-85.31412175726095","POINT (-85.314121757261 35.056048842984)","0","7"
"256701",,"STORM","CWS - Ditch Repair/Cleaning","3","Medium","TRANSCWS","Storm Sewer",,"PERRY, MICKEY V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2023-08-25T00:00:00.000","N/A",,,"DGRAVITYMAIN","false",,"true","FRANKLIN, KRISTIN D","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","4611 Florida Ave","34.99714554660025","-85.32785465978185","POINT (-85.327854659782 34.9971455466)",,"7"
"256683",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false","CREW 56, WR","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","2500 Market street","35.02662963235906","-85.3110026337467","POINT (-85.311002633747 35.026629632359)",,"7"
"256661",,"CM","Corrective Maintenance - Contractor","3","Medium","OPEN","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false","12156","false","TATE, MICHAEL J","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","600 N Orchard Knob Ave","35.04412399733078","-85.27105601482135","POINT (-85.271056014821 35.044123997331)",,"8"
"256673",,"CM","Corrective Maintenance - Facilities","3","Medium","COMPL","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","1096 Lupton Dr","35.0975730136204","-85.26570299223316","POINT (-85.265702992233 35.09757301362)",,"2"
"256680",,"SAN","Easement Clearing","3","Medium","NEW","Sanitary Sewer",,"KING, CAMELIA I","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"true",,,,,,,,"0","0","0","0","0","553 S. Crest Rd",,,,,
"256693",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false","CREW 56, WR","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","211 Barbara lane","35.00963550092124","-85.23169208796969","POINT (-85.23169208797 35.009635500921)",,"6"
"256688",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false","CREW 56, WR","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","3713 West avenue","35.00893243110266","-85.3186156946662","POINT (-85.318615694666 35.008932431103)",,"7"
"256681",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false","CREW 56, WR","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","900 Manufacturers road","35.056879595124464","-85.32830344899573","POINT (-85.328303448996 35.056879595124)",,"1"
"256724",,"PARKS","PK – Electrical Repair","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-09-04T00:00:00.000","N/A",,,"PARKSPLAYINGFIELDCOURT","false","14941","false","SMITH, ROLSTON U","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","Lakeside Ballfields","35.0887210657294","-85.1784573812778","POINT (-85.178457381278 35.088721065729)",,"5"
"256707",,"STREET","CWS - Sidewalk Rpr/Construct","3","Medium","TRANSCWS","Streets",,"MADEWELL, TONY E","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","1700 Union Ave, Chattanooga, 37404",,,,,
"256666",,"CM-WRD","CM - WRD","2","MediumHigh","NEW","Moccasin Bend","MECHLIQ","FAMIGLIETTA, AMY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-29T00:00:00.000","N/A",,,"SYSTEMS","false",,"false","LAWSON, DAVID T","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","PRIMARY SLUDGE SYSTEM",,,,,
"256719",,"TREE","UF - Prune Tree(s)","3","Medium","OPEN","Trees",,"STEWART, MILTON B","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"TREES","false",,"true",,,,,,,,"0","0","0","0","0","1409 Arlington Ave","35.05180252543047","-85.25886470209319","POINT (-85.258864702093 35.05180252543)",,"9"
"256717",,"PARKS","PK – Hardscape Maintenance","3","Medium","NEW","Parks",,"BOWLING, JENNIFER","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-09-04T00:00:00.000","N/A",,,"PARKS","false",,"false","FOX, ZANE J","2022-08-25T00:00:00.000",,,,,,"126.28","0","0","126.28","0","Walnut Street Bridge","35.05905242405351","-85.3071927243993","POINT (-85.307192724399 35.059052424054)",,"2"
"256708",,"STREET","CWS - Alley Maintenance","3","Medium","TRANSCWS","Streets",,"FRANKLIN, KRISTIN D","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-25T00:00:00.000","FRANKLIN, KRISTIN D","2022-08-25T00:00:00.000",,,,"0","0","0","0","0","1902 BENNETT AVE",,,,,
"256691",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false","CREW 56, WR","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","4960 Club drive","35.013370361073235","-85.22698538642963","POINT (-85.22698538643 35.013370361073)",,"5"
"256675",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false","CREW 46, WR","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","593 SOuth Crest","34.99453209282016","-85.27531341485282","POINT (-85.275313414853 34.99453209282)",,"9"
"256703",,"STREET","CWS - Sidewalk Rpr/Construct","3","Medium","TRANSCWS","Streets",,"MADEWELL, TONY E","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"STREETS","false",,"true","FRANKLIN, KRISTIN D","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","981 Norfolk Green Cir, Chattanooga, TN, 37421",,,,,
"256671",,"CM","Corrective Maintenance - Facilities","3","Medium","COMPL","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false",,"false","GURROLA, MARIO A","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","5705 Uptain Rd","35.00973200723316","-85.21232300050166","POINT (-85.212323000502 35.009732007233)",,"6"
"256698",,"SAN","CCTV Inspection","3","Medium","NEW","Sanitary Sewer",,"LOCKHART, HOLLY M","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"false","CREW 56, WR","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0",,"35.008425581023374","-85.23567698957864","POINT (-85.235676989579 35.008425581023)",,"6"
"256676",,"SAN","Easement Clearing","3","Medium","NEW","Sanitary Sewer",,"KING, CAMELIA I","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"true",,,,,,,,"0","0","0","0","0","593 S. Crest",,,,,
"256672",,"SAN","Structural Inspection","3","Medium","NEW","Sanitary Sewer",,"KING, CAMELIA I","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"SSGRAVITYMAIN","false",,"true","CARROLL, ROBERT R","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","4300 blk Seneca Ave",,,,,
"256658",,"TREE","UF - Brace Tree(s)","2","MediumHigh","OPEN","Trees",,"STEWART, PETER W","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-27T00:00:00.000","N/A",,,"TREES","false",,"true",,,,,,,,"0","0","0","0","0","King St & E 11th St","35.04259951859663","-85.30584706236284","POINT (-85.305847062363 35.042599518597)",,"8"
"256692",,"CM","Corrective Maintenance - Contractor","3","Medium","NEW","Facilities",,"WILSON, REGINA V","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","2022-08-25T00:00:00.000","No",,,"FACILITYWORKTYPES","false","14994","false","GURROLA, MARIO A","2022-08-25T00:00:00.000",,,,,,"0","0","0","0","0","4628 Oakwood Dr","35.08473700132907","-85.17648601303567","POINT (-85.176486013036 35.084737001329)",,"5"
