"dataset_link","u_id","public","derived_view","parent_uid","domain","type","name","description","visits","creation_date","last_update_date_data","category","keywords","downloads","owner","owner_uid","contactemail","license","publication_stage","published_version_name","published_version_uid","data_provided_by","source_link","api_endpoint","provenance","data_steward_name","dataset_sensitivity","how_often_are_data_values_updated","department","public_dataset_contact","results_area","data_steward_email"
"https://internal.chattadata.org/d/huuw-tksi","huuw-tksi","false","false",,"internal.chattadata.org","dataset","Fire Hydrants",,"2","2020-10-09T14:03:00.000Z","2020-10-09T14:06:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/huuw-tksi.json","official","socrata","Internal - Shared with all city employees","As Needed","Fire","opendata@chattanooga.gov","Safer Streets","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/xp5d-vhcz","xp5d-vhcz","false","true","vfem-a47f","internal.chattadata.org","chart","Garage and Recycle Containers","311 service request for the city of Chattanooga. Data is from 2017 to the present date. For service requests prior to 2017 please see the following dataset. https://data.chattlibrary.org/Government/Service-Requests/e968-fnk9","6","2020-09-30T13:31:00.000Z","2020-11-13T00:14:00.000Z",,,"0","David Collins","fsgf-5kvb",,,"published",,,,,"https://internal.chattadata.org/resource/xp5d-vhcz.json","official",,,"Daily","Mayor's Office","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/4vdj-txpz","4vdj-txpz","false","true","3uq3-wdfx","internal.chattadata.org","filter","View based on All Permit Data",,"5","2020-10-07T13:32:00.000Z","2020-11-12T13:55:00.000Z",,,"2","Joshua Calhoun","kvkg-3tjz",,,"unpublished",,,,,"https://internal.chattadata.org/resource/4vdj-txpz.json","official",,,,,,,
"https://internal.chattadata.org/d/py3r-wj4t","py3r-wj4t","true","false",,"internal.chattadata.org","dataset","COVID County Risk Level","COVID risk level , daily new cases, daily new cases per 100k, and rank for US counties","12","2020-09-29T15:46:00.000Z","2020-09-29T20:37:00.000Z","Public Safety","covid,county","2","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/py3r-wj4t.json","official","socrata","Public - Ability to be shared with general public ","As Needed","Other","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/g5t9-v7ut","g5t9-v7ut","false","false",,"internal.chattadata.org","measure","Turnover (Annualized) Month to Month","","0","2020-10-21T15:42:00.000Z","2020-10-21T15:42:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/g5t9-v7ut.json","official",,,,,,,
"https://internal.chattadata.org/d/3jxz-8nwd","3jxz-8nwd","false","true","p2hx-we5c","internal.chattadata.org","map","Fire Risk Score Map","Fire risk score. Data from 2017 and 2018 combined with parcel data give a fire risk score to non residential addresses in Chattanooga. The fire indicator column shows whether or not a fire actually occurred at this address in 2019.","11","2020-09-29T20:00:00.000Z","2020-10-09T14:51:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/3jxz-8nwd.json","official",,,"As Needed","Fire","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/cwrv-fnfy","cwrv-fnfy","false","true","unyk-9b2k","internal.chattadata.org","filter","Thrive 2055 COIVD-19 Cases by County",,"7","2020-09-28T18:30:00.000Z","2020-11-12T08:18:00.000Z",,,"2","Tim Moreland","iiwc-mbju",,,"published",,,,,"https://internal.chattadata.org/resource/cwrv-fnfy.json","official",,,,,,,
"https://internal.chattadata.org/d/2h6e-32gs","2h6e-32gs","false","true","p2hx-we5c","internal.chattadata.org","chart","Fire Occurrence by Risk Category","Fire risk score. Data from 2017 and 2018 combined with parcel data give a fire risk score to non residential addresses in Chattanooga. The fire indicator column shows whether or not a fire actually occurred at this address in 2019.","4","2020-09-23T20:12:00.000Z","2020-10-09T14:51:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/2h6e-32gs.json","official",,,"As Needed","Fire","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/fyqw-4gc6","fyqw-4gc6","false","true","p2hx-we5c","internal.chattadata.org","chart","Years Since Last Inspection","Fire risk score. Data from 2017 and 2018 combined with parcel data give a fire risk score to non residential addresses in Chattanooga. The fire indicator column shows whether or not a fire actually occurred at this address in 2019.","4","2020-09-28T16:01:00.000Z","2020-10-09T14:51:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/fyqw-4gc6.json","official",,,"As Needed","Fire","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/p2hx-we5c","p2hx-we5c","false","false",,"internal.chattadata.org","dataset","Fire Risk Score - 2019 Fires","Fire risk score. Data from 2017 and 2018 combined with parcel data give a fire risk score to non residential addresses in Chattanooga. The fire indicator column shows whether or not a fire actually occurred at this address in 2019.","27","2020-09-22T19:44:00.000Z","2020-10-09T14:51:00.000Z",,"fire","4","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://internal.chattadata.org/resource/p2hx-we5c.json","official","socrata","Internal - Shared with all city employees","As Needed","Fire","opendata@chattanooga.gov","Safer Streets","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/k5xp-e7z4","k5xp-e7z4","false","true","p2hx-we5c","internal.chattadata.org","chart","Fire Risk Score","Fire risk score. Data from 2017 and 2018 combined with parcel data give a fire risk score to non residential addresses in Chattanooga. The fire indicator column shows whether or not a fire actually occurred at this address in 2019.","5","2020-09-22T20:03:00.000Z","2020-10-09T14:51:00.000Z",,,"0","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://internal.chattadata.org/resource/k5xp-e7z4.json","official",,,"As Needed","Fire","opendata@chattanooga.gov","Safer Streets",
"https://internal.chattadata.org/d/2ny3-7gtb","2ny3-7gtb","false","false",,"internal.chattadata.org","measure","COVID19 CRF Cumulative Grant Spend","","0","2020-09-23T18:50:00.000Z","2020-09-23T18:50:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/2ny3-7gtb.json","official",,,,,,,
"https://internal.chattadata.org/d/jxzy-f5id","jxzy-f5id","false","false",,"internal.chattadata.org","story","Fire Risk Score",,"86","2020-09-22T20:12:00.000Z","2020-09-22T20:12:00.000Z",,,"0","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://internal.chattadata.org/resource/jxzy-f5id.json","official",,,,,,,
"https://internal.chattadata.org/d/7iex-ey33","7iex-ey33","false","false",,"internal.chattadata.org","measure","COVID19 Cumulative Grant Spend","","0","2020-09-22T13:59:00.000Z","2020-09-22T13:59:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/7iex-ey33.json","official",,,,,,,
"https://internal.chattadata.org/d/idvt-prhx","idvt-prhx","false","false",,"internal.chattadata.org","dataset","City COVID19 Grant Spend","Data on where the City is spending COVID19 related dollars.  Currently being identified as having the related journal entry of activity code 28.","11","2020-09-22T13:33:00.000Z","2020-10-29T12:44:00.000Z","Finance","covid19,covid,grant,cares,cares funding","0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/idvt-prhx.json","official","odextract@chattanooga.gov","Internal - Shared with all city employees","Daily","Finance","opendata@chattanooga.gov","High Performing Government","odextract@chattanooga.gov"
"https://internal.chattadata.org/d/st6f-e3e3","st6f-e3e3","false","true","yhc4-xcsb","internal.chattadata.org","map","Active Short Term Vacation Rentals","Short term vacation rental location and data","3","2020-09-16T14:27:00.000Z","2020-11-12T23:18:00.000Z","Economy",,"0","Tim Moreland","iiwc-mbju",,,"published",,,,"https://pwgis.chattanooga.gov/arcgis/rest/services/LDO/STVRs/MapServer","https://internal.chattadata.org/resource/st6f-e3e3.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy",
"https://internal.chattadata.org/d/xqhz-y4ia","xqhz-y4ia","true","false",,"internal.chattadata.org","dataset","HCDE School Zones - ESRI","Schools zones for HCDE from https://mapsdev.hamiltontn.gov/hcwa03/rest/services/Live_SchoolZones/MapServer","6","2020-09-10T18:28:00.000Z","2020-09-10T18:30:00.000Z",,"hcde","2","ODEXTRACT","nfms-ud8q",,,"published",,,,,"https://internal.chattadata.org/resource/xqhz-y4ia.json","official","socrata","Public - Ability to be shared with general public ","As Needed","Other","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/c72g-ksjy","c72g-ksjy","true","false",,"internal.chattadata.org","dataset","HCDE Zones - Zones","Zones tab from HCDE Zones file","5","2020-09-10T18:07:00.000Z","2020-09-10T18:10:00.000Z",,"hcde","3","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/c72g-ksjy.json","official","socrata","Public - Ability to be shared with general public ","As Needed","Other","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/pe56-52qu","pe56-52qu","false","false",,"internal.chattadata.org","measure","Time to Fill FY21","","0","2020-09-14T14:35:00.000Z","2020-09-14T14:35:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/pe56-52qu.json","official",,,,,,,
"https://internal.chattadata.org/d/8c7r-yciv","8c7r-yciv","true","false",,"internal.chattadata.org","dataset","HCDE Zones - Schools","Schools tab from HCDE Zones file","5","2020-09-10T16:05:00.000Z","2020-09-10T16:08:00.000Z",,"hcde","2","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/8c7r-yciv.json","official","socrata","Public - Ability to be shared with general public ","As Needed","Other","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/6ggh-b7t3","6ggh-b7t3","false","false",,"internal.chattadata.org","measure","COVID19 Head Start Cumulative Grant Spend","","0","2020-09-24T14:22:00.000Z","2020-09-24T14:22:00.000Z",,,"0","Andrew Sevigny","t226-dtne",,,"published",,,,,"https://internal.chattadata.org/resource/6ggh-b7t3.json","official",,,,,,,
"https://internal.chattadata.org/d/n3e8-wf76","n3e8-wf76","true","false",,"internal.chattadata.org","dataset","HCDE Zones - StreetType","StreetType tab from HCDE Zones file","4","2020-09-10T16:11:00.000Z","2020-09-10T16:12:00.000Z",,"hcde","2","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/n3e8-wf76.json","official","socrata","Public - Ability to be shared with general public ","As Needed","Other","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/fqnp-54u6","fqnp-54u6","false","true","k5mm-c3rd","internal.chattadata.org","chart","Average Building Energy Use Per Month","Utility use by city buildings","3","2020-09-09T18:53:00.000Z","2020-11-12T02:41:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/fqnp-54u6.json","official",,,"Monthly","Public Works","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/9s8b-zgbe","9s8b-zgbe","false","true","k5mm-c3rd","internal.chattadata.org","chart","Top Six Facilities Energy Usage","Utility use by city buildings","3","2020-09-09T18:40:00.000Z","2020-11-12T02:41:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/9s8b-zgbe.json","official",,,"Monthly","Public Works","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/q434-qm5e","q434-qm5e","false","true","k5mm-c3rd","internal.chattadata.org","chart","Energy Use by Building Type","Utility use by city buildings","7","2020-09-09T16:59:00.000Z","2020-11-12T02:41:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/q434-qm5e.json","official",,,"Monthly","Public Works","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/ubjf-udih","ubjf-udih","false","true","k5mm-c3rd","internal.chattadata.org","chart","Total kWh (thousand Watt-hours)","Utility use by city buildings","2","2020-09-09T18:17:00.000Z","2020-11-12T02:41:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/ubjf-udih.json","official",,,"Monthly","Public Works","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/k5mm-c3rd","k5mm-c3rd","false","true","seya-h36p","internal.chattadata.org","filter","Building Utility Use","Utility use by city buildings","17","2020-09-09T15:27:00.000Z","2020-11-12T02:41:00.000Z",,"utility,electricity","0","Ryan Wedell","76k4-ifet","",,"published",,,,,"https://internal.chattadata.org/resource/k5mm-c3rd.json","official","socrata","Internal - Shared with all city employees","Monthly","Public Works","opendata@chattanooga.gov","High Performing Government","opendata@chattanooga.gov"
"https://internal.chattadata.org/d/whc3-vqrj","whc3-vqrj","false","false",,"internal.chattadata.org","story","COVID-19 Cares Funding",,"91","2020-09-09T13:06:00.000Z","2020-09-09T13:06:00.000Z",,,"0","Tim Moreland","iiwc-mbju",,,"published",,,,,"https://internal.chattadata.org/resource/whc3-vqrj.json","official",,,,,,,
"https://internal.chattadata.org/d/pxi5-am84","pxi5-am84","false","true","tdq7-y7yk","internal.chattadata.org","chart","COVID Distributions by Cost Center","This contains data on all City of Chattanooga distributions from non-personnel accounts.","2","2020-09-08T20:44:00.000Z","2020-11-12T01:18:00.000Z","Finance",,"0","Tim Moreland","iiwc-mbju",,"Public Domain U.S. Government","published",,,,"https://checkbook.chattanooga.gov/#!/year/2021/","https://internal.chattadata.org/resource/pxi5-am84.json","official",,,"Daily","Finance","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/eqms-zw7h","eqms-zw7h","false","true","3uq3-wdfx","internal.chattadata.org","chart","Days to Approve - CDOT Permits","All permits within the City of Chattanooga.","7","2020-09-03T15:51:00.000Z","2020-11-12T13:55:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,,,"https://internal.chattadata.org/resource/eqms-zw7h.json","official",,,"Daily","Economic and Community Development","opendata@chattanooga.gov","Growing Economy",
"https://internal.chattadata.org/d/h3mm-d6yw","h3mm-d6yw","true","true","nkjc-a8ee","internal.chattadata.org","map","SVI Index Hamilton County","","4","2020-09-02T18:16:00.000Z","2020-07-23T20:03:00.000Z",,,"0","Ryan Wedell","76k4-ifet",,,"published",,,"CDC","https://svi.cdc.gov/data-and-tools-download.html","https://internal.chattadata.org/resource/h3mm-d6yw.json","official",,,"As Needed","Other","opendata@chattanooga.gov","High Performing Government",
"https://internal.chattadata.org/d/u79e-rb8y","u79e-rb8y","false","true","8d6s-y55q","internal.chattadata.org","chart","Parks Maintenance Policy Training","Data from parks training matrix.","1","2020-09-02T15:54:00.000Z","2020-02-25T16:12:00.000Z",,,"0","McCormick Morgan","u554-pzbi",,,"unpublished",,,,,"https://internal.chattadata.org/resource/u79e-rb8y.json","official",,,"Daily","Public Library","opendata@chattanooga.gov","High Performing Government",
