"company_id","company_name","company_contact","company_email","company_phone","address","city","state","postcode","industry","industry_description","company_type","current_fulltime","job_create","job_retain","effective_date","total_sav","savings_from_begining_receiving_benefits","borough","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta"
"3778","A.K.S. International, Inc","Tomislav nNgalo","tnogalo@aksinternational.com","332313","37-04 19th Avenue","Queens","NY","11105","Manufacturing","metal contracting & fabricator of metal products","IDA","45",,,"2015-07-06T00:00:00.000","4665.44","12712.86","QUEENS   ","40.779184","-73.900755","1","22","12301","4436970","4008120043","Steinway                                                                   "
"117","ABIGAL PRESS, INC.","Salvatore Stratis","sps@abigal.com","7186415350","97-35 133rd Ave","Ozone Park","NY","11417","Manufacturing","PRINTER AND ENGRAVER","ICIP","102",,,"2008-06-30T00:00:00.000","14696.89","152699.06","QUEENS   ","40.676351","-73.839512","10","32","86","4247976","4114900090","Ozone Park                                                                 "
"317","ARROW LINEN SUPPLY CO.","Frank Park","FPark@arrowlinen.com","7187882000","467 PROSPECT AVENUE","Brooklyn","NY","11215","Commercial","IND. COMM. LAUNDRY SRVC.","IDA","175",,,"2012-05-11T00:00:00.000","109903.49","582338.50","BROOKLYN ","40.65943","-73.982725","7","39","169","3330617","3011130061","Windsor Terrace                                                            "
"3651","Achieve Beyond, Inc. (Formerly Bilinguals, Inc.)","Julia  Matuza","jmatuza@bilingualsino.com","7187627633","70-00 Austin Street","Forest Hills","NY","11375","Commercial","Back Office Space","Relocator","200",,,"2012-12-24T00:00:00.000","19589.60","87131.53","QUEENS   ","40.720892","-73.846811","6","29","711","4000000","4032340150","Forest Hills                                                               "
"138","ACME METAL CAP CO., INC./PETROFORM"," Thomas Petrosino","info@acmepans.com","7183353000","62-01 34TH AVENUE","Queens","NY","11377","Manufacturing","MFG. METAL & CORK ENCLOSU","IDA","40",,,"2008-06-06T00:00:00.000","3187.01","191150.13","QUEENS   ","40.752183","-73.899803","2","26","293","4027110","4011850040","Woodside                                                                   "
"139","ACME SMOKED FISH CORP.","Eduardo A. Carbajosa","ecarbajosa@acmesmokedfish.com","7183838585","30 GEM STREET","Brooklyn","NY","11222","Manufacturing","MFG. OF SMOKED FISH","ICIP","125",,"355","2000-11-01T00:00:00.000","34359.84","1994987.48","BROOKLYN ","40.72499","-73.95654","1","33","561","3065485","3026150050","Greenpoint                                                                 "
"3501","Action Carting Environmental Services, Inc","Ronald S. Bergamini","ggalietti@actioncarting.com","9736237600","1221 East Bay Ave.","Brooklyn","NY","10474","Manufacturing","Manufacturer and wholesaler of a material recovery facility that carts, sorts, bundles and sells recyclable material","ICAP","40",,,"2010-10-01T00:00:00.000","6166.40","201357.68","BRONX    ","40.80819","-73.888513","2","17","93","2006877","2027710185","Hunts Point                                                                "
"3430","Aesthetonics, Inc. ","EILEEN NEYMAN","eileen@remains.com","6467232477","21-29 Belvidere Street","Brooklyn,","NY","11206","Manufacturing",,"Relocator","32",,,"2009-03-12T00:00:00.000","15667.66","110559.73","BROOKLYN ","40.698747","-73.936863","4","34","389","3071776","3031350036","Bushwick South                                                             "
"158","AFC INDUSTRIES, INC.","ANAT ROTLEVI","anrotlevi@afcindustries.com","7187470237","13-16 133RD PLACE","College Point","NY","11356","Manufacturing","MFG. COMPUTER FURNI.","IDA","41","10","82","2004-03-05T00:00:00.000","4186.19","25346.98","QUEENS   ","40.786469","-73.834527","7","19","945","4445908","4040120029","Whitestone                                                                 "
"3639","African Services Committee, Inc.","Muna Hamouie","munah@africanservices.com","2122223882","423-429 W 127th Street","New YOrk","NY","10027","Commercial","Provider of Social Services","Tenant","32",,,"2011-12-09T00:00:00.000","2094.77","12548.46","MANHATTAN","40.812964","-73.953759","9","7","21303","1084105","1019670060","Manhattanville                                                             "
"91","AGE MANUFACTURERS, INC.","Yosel Avtzon","agemanufac@aol.com","7189270048","106-24 AVENUE D","Brooklyn","NY","11222","Manufacturing","MFG. VERIOUS ITEMS","IDA","54",,"108","2005-11-15T00:00:00.000","2102.92","90866.56","BROOKLYN ","40.654623","-73.900288","18","42","1098","3228746","3081380205","East New York                                                              "
"3827","AHAlife Holdings, Inc.","Shauna Mei","shaunamei@ahalife.com","6463315779","68 Jay Street","Brooklyn","NY","11201","Wholesale/Warehouse/Distribution",,"Relocator","22",,,"2016-03-09T00:00:00.000","2622.41","3172.42","BROOKLYN ","40.702763","-73.986681","2","33","21","3000090","3000400001","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"3622","Aids Vaccine Advocacy Coalition","Mitchell Warren","marie@avac.com","6463691476","423-429 W 127th Street","New York","NY","10027","Commercial","Provides information, education and advocacy for HIV /AIDS prevention.","ICIP","13",,,"2011-11-07T00:00:00.000","1826.40","10553.89","MANHATTAN","40.812964","-73.953759","9","7","21303","1084105","1019670060","Manhattanville                                                             "
"177","ALADDIN BAKERS, INC/Bread Head, LLC.","Joseph Ayoub","guzzi@aladdinbakery.com","7184991818","236-238 25TH STREET","New York","NY","11232","Manufacturing","COMM. BAKER","ICIP","100",,,"2009-04-14T00:00:00.000","106108.79","574777.87","BROOKLYN ","40.660096","-73.997405","7","38","101","3009619","3006550025","Sunset Park West                                                           "
"3644","Albert Einstein College of Medicine of Yeshiva Uni","Jack Zencheck","mwinkle1@yu.edu","7184308977","1196 Pierce Avenue","Bronx","NY","10461","Other","Research facility","ICIP","2614",,,"2015-07-02T00:00:00.000","1145723.00","2984666.62","BRONX    ","40.848176","-73.846583","11","13","286","2044325","2040900019","Van Nest-Morris Park-Westchester Square                                    "
"3832","Alchemy Paintworks LLC","Heather Kelly","heather@alchemypaintworks.com","7184840214","1102 Atlantic Avenue, Unit 1C","Brooklyn","NY","11238","Commercial",,"Tenant","2",,,"2016-01-21T00:00:00.000","2810.19","5997.98","BROOKLYN ","40.679518","-73.956819","8","35","305","3027572","3011260029","Crown Heights North                                                        "
"188","ALL AIRE CONDITIONING CO., INC.","SHELDON GLICK","shellyg@allaireconditioning.com","7189916999","528 CRAVEN STREET","bronx","NY","10474","Commercial","COMM. SERVICE","ICIP","24",,"24","2005-06-07T00:00:00.000","1330.77","38189.62","BRONX    ","40.810008","-73.892068","2","17","93","2006772","2027680087","Hunts Point                                                                "
"3785","All City Metal, Inc.","Frank Buccola","Johnmdallcitymetal.com","7184725700","54-35 46th Street","Long Island City","NY","11101","Manufacturing",,"ICAP","65",,,"2015-05-15T00:00:00.000","22385.61","51349.47","QUEENS   ","40.730657","-73.922148","2","30","205","4058877","4025460001","Hunters Point-Sunnyside-West Maspeth                                       "
"193","ALL CITY SWITCHBOARD CORP.","PETER   TSIMOYIANIS","joan@allcityswbd.com","7189567244","35-41 11TH STREET","LONG ISLAND CITY","NY","11101","Manufacturing","MFG. ELEC. SWITCHBOARD","IDA","28","16","56","2005-02-11T00:00:00.000","2883.03","162299.21","QUEENS   ","40.762075","-73.939362","1","26","85","4440015","4003310008","Queensbridge-Ravenswood-Long Island City                                   "
"201","ALLE PROCESSING CORP.","Sam HOLLANDER","halbycpa@alleprocessing.com","7188942000","54-58 56TH DR. & 5820-5880  MAURICE","Queens","NY","11378","Manufacturing","MANUFACTURER","IDA","494","60","2964","2007-06-28T00:00:00.000","259758.38","3500028.81",,,,,,,,,
"3749","Greenfelds LLC","Joseph Freund","officegreenfelds.com","7188559368","632-644 Parkside Avenue","Brooklyn","NY","11226","Commercial",,"IDA","29",,,"2015-10-27T00:00:00.000","10015.72","25620.67","BROOKLYN ","40.656131","-73.952145","9","40","820","3116054","3050570021","Prospect Lefferts Gardens-Wingate                                          "
"207","ALLIED SAMPLE CARDS CO., INC.","MARC TRAGER","alliedsamplecard@netzero.net","7182380523","140 58TH STREET BLDG. B #7A","Brooklyn","NY","11220","Manufacturing","MGF OF FOLDERS, FBR BKS ","Tenant","17",,,"2014-07-03T00:00:00.000","2246.45","9755.10","BROOKLYN ","40.645338","-74.022864","7","38","18","3257058","3057780001","Sunset Park West                                                           "
"217","ALRUE IMPORT COPR.","Avi Shaul","avi@alrue.com","7183928877","10-40 45TH AVENUE","Long Island City","NY","11101","Manufacturing","Mfg. of Jewelry Setting","ICIP","6",,,"2011-06-07T00:00:00.000","8235.56","56918.38","QUEENS   ","40.748053","-73.951224","2","26","7","4000411","4000500017","Hunters Point-Sunnyside-West Maspeth                                       "
"3687","Amazon Corporate LLC","Mike Grella","mggrella@amazon.com","2067400085","35 Kent Avenue","Brooklyn","NY","11222","Manufacturing","photo shoots for products presented on their media","ICAP","47",,,"2015-07-06T00:00:00.000","19667.03","44538.32","BROOKLYN ","40.722996","-73.958833","1","33","557","3335590","3022880001","North Side-South Side                                                      "
"3794","American Folk Art Museum","Anne-Imelda Radice","areilly@folkartmuseum.org","2122651040","32-23 48th Avenue","Long Island City","NY","11101","Wholesale/Warehouse/Distribution",,"Relocator","5",,,"2015-03-10T00:00:00.000","8214.23","20819.63","QUEENS   ","40.740913","-73.93324","2","26","199","4003446","4002520001","Hunters Point-Sunnyside-West Maspeth                                       "
"240","AMERICAN MEDICAL ALERT CORP.","Jakc Rhian","Usinfo@turnstall.com","2128795700","36-36 33RD STREET","LIC","NY","11101","Commercial","SERVICE","Tenant","51","25","51","2007-03-07T00:00:00.000","26885.08","349673.72","QUEENS   ","40.755141","-73.928728","1","26","55","4007923","4006010001","Queensbridge-Ravenswood-Long Island City                                   "
"3512","American Torque, Inc.","Robert McCarthy","Amtorq@gmail.com","7185262433","105-22 150th Street","Queens","NY","11435","Manufacturing","mfg torque converters and related parts","ICAP","8",,,"2011-01-19T00:00:00.000","7778.11","55360.12","QUEENS   ","40.696796","-73.801885","12","28","204","4589555","4100620010","Jamaica                                                                    "
"3641","American Transit Insurance Co","Edward T McGettigan Jr.",,"2128578200","One MetroTech Center","Brooklyn","NY","11201","Commercial","Insurance","Relocator","330",,,"2012-08-02T00:00:00.000","33369.91","215748.51","BROOKLYN ","40.694059","-73.985741","2","33","11","3000000","3001420100","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill                           "
"262","AMY SCHERBER, INC.","AMY SCHERBER","amy@amysbread.com","2124622038","48-09 34th St. ","Long Island City","NY","11101","Manufacturing","WHOLESALE BAKERY","Relocator","130",,,"2013-01-07T00:00:00.000","36249.70","162319.95","QUEENS   ","40.740357","-73.93158","2","26","199","4003452","4002540036","Hunters Point-Sunnyside-West Maspeth                                       "
"3149","ANHEUSER BUSH","ED FITZMAURICE","steve.hunter@anhuser-busch.com","7183495805","500 Food Center Drive","Bronx","NY","10456","Wholesale/Warehouse/Distribution","Dist. of beers and ales","City/State","294",,,"2009-07-06T00:00:00.000","87580.60","749348.17","BRONX    ","40.805781","-73.871164","2","17","117",,,"Hunts Point                                                                "
"278","ANTHONY DALO WOODWORKING, INC.","ANTHONY DALO","anthony@adalowood.com","7184189001","361 STAGG STREET","brooklyn","NY","11206","Manufacturing","MFG. CABINERTRY","Tenant","4","2","4","2005-09-02T00:00:00.000","424.78","18146.26","BROOKLYN ","40.710477","-73.934421","1","34","485","3070837","3030290065","Bushwick South                                                             "
"3811","Apex Logistics International (JFK), Inc","Sheik  Ahamad","sheika@apexglobe.com","5166402851","145-68 228th St, Unit 3","Queens","NY","11413","Wholesale/Warehouse/Distribution","Freight forwarding and warehousing","Tenant","9",,,"2015-06-16T00:00:00.000","4897.15","13530.81","QUEENS   ","40.660713","-73.752361","13","31","690","4612085","4134750016","Springfield Gardens South-Brookville                                       "
"3806","Applied Research & Consulting LLC","Christopher Bumcrot","cbumcrot@arcllc.com","9175469630","30-30 47th Avenue","Long Island City","NY","11101","Manufacturing",,"Relocator","6",,,"2016-02-08T00:00:00.000","527.95","1587.22","QUEENS   ","40.743168","-73.936568","2","26","199","4003540","4002820001","Hunters Point-Sunnyside-West Maspeth                                       "
"3449","Approved Oil Co. of Brooklyn, Inc.","Vincent Theures","vincenttheures@approvedoil.com","7182381050","202-224 64th Street","Brooklyn","NY","11220","Commercial","Dist. of Heating Oil","IDA","140",,,"2010-10-14T00:00:00.000","2998.32","16028.21","BROOKLYN ","40.641028","-74.024841","7","38","22","3144127","3058160006","Sunset Park West                                                           "
"287","APR, INC., DBA EXPRESITO CARGA","ALFREDO PADILLA","apadilla@expresito.com","7182052222","102-46 CORONA AVE. AKA 102-36  ","Queens","NY","11368","Wholesale/Warehouse/Distribution","WH AND DISTRIBUTION","IDA","19","5","19","2007-05-14T00:00:00.000","2270.82","37720.76","QUEENS   ","40.744199","-73.860861","4","21","413","4047395","4019280024","Corona                                                                     "
"3152","APTHORP CLEANERS, INC.","Debra Kravet","apthorpcleaners@gmail.com","7188661240","882 EAST 149TH STREET","BRONX","NY","10455","Commercial","Dry cleaner for drop stores","IDA","21",,,"2007-12-03T00:00:00.000","7927.55","87170.76","BRONX    ","40.810912","-73.903298","1","8","31","2004102","2026000206","Mott Haven-Port Morris                                                     "
"302","ARDAVANIS REALTY CORPORATION","DENNIS ARDAVANIS","bbrcontracting@aol.com","7187885447","163 22ND STREET","Brooklyn","NY","11232","Commercial","COMMERCIAL","ICIP","18","3","18","2006-08-10T00:00:00.000","601.50","10561.18","BROOKLYN ","40.662525","-73.996897","7","38","145","3009303","3006420047","Sunset Park West                                                           "
"3845","Arista Coffee, Inc.","Stephen Vouvoudakis","tom@aristacoffee.com","3474086012","59-01 55th Street","Maspeth","NY","11318","Commercial","Company is a roaster of coffee beans","ICAP","40",,,"2016-10-28T00:00:00.000","3976.49","10960.66","QUEENS   ","40.716759","-73.913146","5","30","535","4059082","4026300001","Maspeth                                                                    "
"3440","Artex, Inc.","John Jacobs","therman@ArtexFAS.com","2122440999","33-20 48 Ave","Long Island City","NY","11101","Wholesale/Warehouse/Distribution",,"Relocator","42",,,"2014-08-06T00:00:00.000","43322.69","161387.78","QUEENS   ","40.740775","-73.932182","2","26","199","4003456","4002550023","Hunters Point-Sunnyside-West Maspeth                                       "
"337","ASPRO MECHANICAL CONTRACTING, INC.","VINCENT ASPROMONTE, SR.","sr@aspromechanical.com","7189773653","127-08 MERRICK BOULEVARD","Queens","NY","11434","Commercial","CONTRACTOR","ICIP","32","40","64","2006-11-15T00:00:00.000","3200.65","63002.18","QUEENS   ","40.681323","-73.764972","12","27","33401","4270315","4125280105","St. Albans                                                                 "
"3437","Asymptote Architecture, PLLC","Lise Anne Couture","admin@asymptote.net","2123437333","1145-46 AVE","Queens","NY","11101","Manufacturing","Architectural design","Relocator","57",,,"2009-04-08T00:00:00.000","9048.72","95256.93",,,,,,,,,
"356","ATLANTIS SEAFOOD WHOLESALE","STEPHEN HON","stephenhon@aol.com","7186288080","8-10 WYCKOFF AVENUE","Brooklyn","NY","11237","Wholesale/Warehouse/Distribution","WHOLESALE/DIST.","ICIP","5","7","5","2007-03-02T00:00:00.000","4911.33","68244.29","BROOKLYN ","40.706817","-73.923268","4","34","447","3072397","3031760038","Bushwick North                                                             "
"3634","AVI-SPL, Inc.","Michael Diodato","michael.diodato@avispl.com","7188064040","10-40  45th Avenue 1st Floor","Long Island City","NY","11101","Wholesale/Warehouse/Distribution",,"Tenant","102",,,"2011-12-07T00:00:00.000","7732.61","42463.04","QUEENS   ","40.748053","-73.951224","2","26","7","4000411","4000500017","Hunters Point-Sunnyside-West Maspeth                                       "
"3453","Azizo Imports, Inc.","Daniel Azizo","danazizo@aol.com","7186866647","3611 14th Ave, Rm #405","Brooklyn","NY","11218","Manufacturing","mens neckties","Relocator","4",,,"2009-06-15T00:00:00.000","412.26","4582.21","BROOKLYN ","40.640848","-73.982459","12","39","228","3125035","3053490001","Borough Park                                                               "
"3772","B. Thayer Associates","Barbara  Thayer","bthayer@bthayerassociates.com","7189423320","37-18 Northern Blvd","Long Island City","NY","11101","Other",,"Relocator","4",,,"2015-01-02T00:00:00.000","1385.62","3455.18","QUEENS   ","40.752096","-73.925887","1","26","171","4003103","4002140040","Hunters Point-Sunnyside-West Maspeth                                       "
"1757","LIBERTY HOUSE, INC.","SIMON ZIMMERMAN",,"2123349888","47-44 31ST ST/47-07 30TH PL, 6TH FL",,"NY","11101","Manufacturing","COMMERCIAL CUTTER","Relocator","73","10","73","2007-07-06T00:00:00.000","1139.34","18319.46",,,,,,,,,
"3156","B.C.S. INTERNATIONAL CORP.","Dae Hyun  Yoo","david@bcsroyal.com","7183923355","47-15 33RD STREET","LONG ISLAND CITY","NY","11101","Wholesale/Warehouse/Distribution","Groceries","IDA","12",,,"2007-12-06T00:00:00.000","29179.71","300024.19","QUEENS   ","40.742197","-73.932167","2","26","199","4311535","4002510015","Hunters Point-Sunnyside-West Maspeth                                       "
"3602","B.E.L.L. Foundation (The)","Antonio Battajlia","andrew.morse@experiencebell.org","2129322388","1361 Amsterdam Avenue","New York","NY","10027","Other",,"Tenant","12",,,"2011-05-10T00:00:00.000","1837.09","21014.10","MANHATTAN","40.814216","-73.95564","9","7","21303","1081781","1019670040","Manhattanville                                                             "
"3157","B.P. AIR CONDITIONING CORP/","Bill  Chrietzberg","bchrietzberg@bpair.com","2127320606","84-00 73RD ST.","QUEENS","NY","11385","Commercial","distributor HVAC systems","IDA","112",,,"2009-04-21T00:00:00.000","20208.02","222323.38",,,,,,,,,
"393","BACK TO AFRICA CORP.","EZRA DEBBAH","edebbah@aol.com","7184925100","140 58TH STREET, UNIT 6M BLDG. A","Brooklyn","NY","11220","Manufacturing","MANUFACTURE","Relocator","4",,"4","2007-07-03T00:00:00.000","1511.61","17836.37","BROOKLYN ","40.645338","-74.022864","7","38","18","3257058","3057780001","Sunset Park West                                                           "
"396","BAGELS BY BELL AKA B&S BAILY, INC.","WARREN BELL","bellbialy@aol.com","7182722780","100-13 FOSTER AVE.","BROOKLYN","NY","11236","Manufacturing","COMMERCIAL BAKER OF BAGELS","ICIP","24","20","48","2006-01-17T00:00:00.000","20165.72","561395.28","BROOKLYN ","40.649894","-73.903294","18","42","1098","3228737","3081330001","East New York                                                              "
"399","BALDOR SPECIALTY FOOD","Eileen Manitsas","eileen@baldorfood.com","7183044507","155 Food Center Drive","Bronx","NY","10474","Wholesale/Warehouse/Distribution","DST OF FRUITS & VEGGIES","City/State","579",,,"2008-12-03T00:00:00.000","183374.08","1518909.14","BRONX    ","40.809733","-73.872648","2","17","117","2101319","2027810500","Hunts Point                                                                "
"407","BANNER SMOKED FISH, INC.","Alan  Levitz","alanlevitz@gmail.com","7184491400","2715 WEST 15TH STREET","Brooklyn","NY","11224","Manufacturing","PROCESSOR FISH PRODUCTS","ICIP","41",,,"2010-12-28T00:00:00.000","53612.13","315434.86","BROOKLYN ","40.581105","-73.983443","13","47","348","3329317","3069970042","Seagate-Coney Island                                                       "
"414","BARK FRAMEWORKS, INC.","Jared  Bark","jbark@barkframeworks.com","7187521919","21-24 44TH AVENUE","Queens","NY","11101","Manufacturing","MFG. (WOOD PRODUCTS)","IDA","53",,,"2015-06-08T00:00:00.000","18618.00","45921.77","QUEENS   ","40.74942","-73.946282","2","26","19","4005191","4004390027","Hunters Point-Sunnyside-West Maspeth                                       "
"415","BARKER BROTHERS","Kenneth Doyle","barkerbrothers@aol.com","7184566400","1656-1662 SUMMERFIELD STREET","Queens","NY","11385","Manufacturing","MANUFACTURE","ICIP","51",,"252","2006-06-28T00:00:00.000","2919.13","190220.66","QUEENS   ","40.695815","-73.901399","5","34","559","4449012","4035550035","Ridgewood                                                                  "
"3161","BARONE STEEL FABRICATORS, INC.","NICK BARONE","nbarone@baronesteel.com","7188324705","128 44th Street","BROOKLYN","NY","11232","Manufacturing","Fabricator and erector of structural steel","IDA","57",,,"2008-02-12T00:00:00.000","16993.11","155997.54","BROOKLYN ","40.65331","-74.014866","7","38","18","3320138","3007350050","Sunset Park West                                                           "
"3481","Belmont Metals","Jeffrey Behrendt","jbehrendt@belomtmetals.com","7183424900","330 Belmont Avenue","Brooklyn","NY","11207","Manufacturing",,"ICIP","85",,,"2008-10-20T00:00:00.000","70242.61","759404.00","BROOKLYN ","40.670294","-73.897731","5","42","1156","3326970","3037520002","East New York (Pennsylvania Ave)                                           "
"447","BENSON MILLS, INC.","GABE LEVY","gabe@bensonmills.com","7185321401","140 58TH ST. BLDG. A UNIT 7J","Brooklyn","NY","11220","Manufacturing","MANUFACTURING","Tenant","15",,,"2009-10-02T00:00:00.000","3680.94","26731.05","BROOKLYN ","40.645338","-74.022864","7","38","18","3257058","3057780001","Sunset Park West                                                           "
"3439","Bermuda Motor Car REnting Co.","Robert A. Verdi","peter@bermudalimo.com","2122432591","21-30 44th Road","Long Island City","NY","11101","Commercial",,"Relocator","90",,,"2012-06-08T00:00:00.000","5009.59","29900.48","QUEENS   ","40.748624","-73.945972","2","26","19","4005184","4004380026","Hunters Point-Sunnyside-West Maspeth                                       "
"462","BEST CASE & ACCESSORIES, INC.","MURRAY DANA","MDANA@BESTCASECELLULAR.COM","8003468746","140 58TH STREET","Brooklyn","NY","11220","Wholesale/Warehouse/Distribution","DISB. CELLULAR PHONES","Tenant","22","17","22","1998-10-03T00:00:00.000","5181.90","74762.67","BROOKLYN ","40.645338","-74.022864","7","38","18","3257058","3057780001","Sunset Park West                                                           "
"3490","Best Choice Trading Corp","Lynn Gian","bestchoiceseafood@yahoo.com","7183662999","146 Stewart Avenue","Brooklyn","NY","11237","Wholesale/Warehouse/Distribution",,"IDA","24",,,"2010-03-09T00:00:00.000","33490.68","251244.96","BROOKLYN ","40.711043","-73.926734","1","34","449","3258604","3029640044","East Williamsburg                                                          "
"3537","Best Mounting Corp.","Amir Rotlevi","anrotlevi@bestmounting.com","9178423783","130-11 Atlantic Avenue","Jamaica","NY","11418","Manufacturing","Mfg. of switchgears","IDA","3",,,"2010-09-28T00:00:00.000","6800.69","33133.05","QUEENS   ","40.695926","-73.818689","9","28","14202","4196970","4093750285","Richmond Hill                                                              "
"3855","Bestec Concept, Inc.","Peter Kim",,"7189375848","140 58th Street, Bldg B #8D","Brookln","NY","11220","Manufacturing","Dress uniforms","City/State","140",,,"2016-09-01T00:00:00.000","16378.59","19733.02","BROOKLYN ","40.645338","-74.022864","7","38","18","3257058","3057780001","Sunset Park West                                                           "
