"application_id","license_number","license_type","application_or_renewal","business_name","status","start_date","end_date","temp_op_letter_issued","temp_op_letter_expiration","license_category","application_category","building_number","street","street_2","unit_type","unit","description","city","state","zip","contact_phone","longitude","latitude","active_vehicles"
"1336-2022-ASTF","2104365-DCA","Individual","Application","JENNIFER HAMILTON","Issued","2022-03-08T00:00:00.000","2022-03-10T00:00:00.000",,,"Temporary Street Fair Vendor","Basic",,,,,,,"ELKINS PARK","PA","19027",,,,
"18502-2019-RHIC","2053949-DCA","Business","Renewal","LAGRECA CONTRACTING INC.","Issued","2019-04-24T00:00:00.000","2019-04-26T00:00:00.000",,,"Home Improvement Contractor","Special","427","OCEANPOINT AVE",,,,,"CEDARHURST","NY","11516","5163822545",,,
"31055-2019-RTRD","1066905-DCA","Business","Renewal","FOOD AND DELI BY NEIL INC","Issued","2019-11-04T00:00:00.000","2019-11-05T00:00:00.000",,,"Tobacco Retail Dealer","Basic","31","MARCUS GARVEY BLVD",,,,,"BROOKLYN","NY","11206","718-782-1707","-73.941165","40.6986556",
"20079-2017-AHIC","2064450-DCA","Business","Application","PLATINUM HOME IMPROVEMENT CORP","Issued","2018-01-05T00:00:00.000","2018-01-06T00:00:00.000",,,"Home Improvement Contractor","Special","230","73RD ST",,"APT","L2",,"BROOKLYN","NY","11209","7189864641","-74.028966","40.6332424",
"19479-2020-RGEV","0868094-DCA","Individual","Renewal","RAYMOND M. CARR","Issued","2020-12-30T00:00:00.000","2020-12-30T00:00:00.000",,,"General Vendor","Special",,,,,,,"BRONX","NY","10473",,,,
"3767-2016-RSLS","0991308-DCA","Business","Renewal","J.W. MARKET, INC.","Issued","2016-03-16T00:00:00.000","2016-03-17T00:00:00.000",,,"Stoop Line Stand","Basic","240","SULLIVAN ST",,,,,"NEW YORK","NY","10012","212-228-9303","-73.99966","40.7297248",
"4586-2019-AHIS","2085146-DCA","Individual","Application","JACK XIA","Issued","2019-04-22T00:00:00.000","2019-04-26T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"FLUSHING","NY","11354",,,,
"18823-2019-RLCK","1436981-DCA","Individual","Renewal","HUSEN DEDUSHAJ","Issued","2019-04-29T00:00:00.000","2019-05-02T00:00:00.000",,,"Locksmith","Basic",,,,,,,"YORKTOWN HTS","NY","10598",,,,
"30176-2016-RDEB","2027434-DCA","Business","Renewal","PENN CREDIT CORPORATION","Issued","2016-12-13T00:00:00.000","2016-12-14T00:00:00.000",,,"Debt Collection Agency","Basic","4636","E UNIVERSITY DR",,"STE","200",,"PHOENIX","AZ","85034","7172387124",,,
"31223-2019-RLAU","2060009-DCA","Business","Renewal","FRESH MEADOWS LAUNDROMAT AND WASH, INC.","Issued","2019-11-04T00:00:00.000","2019-11-08T00:00:00.000",,,"Laundries","Basic","19515","69TH AVE",,,,,"FRESH MEADOWS","NY","11365",,"-73.777978","40.7369409",
"18984-2019-RHIC","1335917-DCA","Business","Renewal","MICROECOLOGIES INC.","Issued","2019-04-30T00:00:00.000","2019-05-01T00:00:00.000",,,"Home Improvement Contractor","Special","1829","MADISON AVE",,,,"# 1","NEW YORK","NY","10035","2127553265","-73.943494","40.8018208",
"5029-2019-AADT","2085304-DCA","Business","Application","WONDERLAND MIDWAY CORP.","Issued","2019-05-01T00:00:00.000","2019-05-02T00:00:00.000",,,"Amusement Device Temporary","Basic","19610","NORTHERN BLVD",,,,,"FLUSHING","NY","11358","7189289920","-73.785196","40.7579108",
"18996-2019-RLCK","1309261-DCA","Individual","Renewal","JOHANN S. JOSEPH","Issued","2019-04-30T00:00:00.000","2019-05-01T00:00:00.000",,,"Locksmith","Basic",,,,,,,"HEBRON","KY","41048",,,,
"4982-2019-ASTF","2085239-DCA","Individual","Application","HUI ZHEN LIN","Issued","2019-04-30T00:00:00.000","2019-04-30T00:00:00.000",,,"Temporary Street Fair Vendor","Basic",,,,,,,"BROOKLYN","NY","11201",,,,
"30933-2019-RTRD","2035597-1-DCA","Business","Renewal","CHEVY DELI & GROCERY CORP.","Issued","2019-11-01T00:00:00.000","2019-11-02T00:00:00.000",,,"Tobacco Retail Dealer","Basic","13502","LIBERTY AVE",,,,,"SOUTH RICHMOND HILL","NY","11419","718-523-4814","-73.811716","40.6916601",
"337-2019-RELE","1333055-DCA","Business","Renewal","UNIVERSAL ELECTRONICS & APPLIANCES INC.","Issued","2019-01-03T00:00:00.000","2019-01-04T00:00:00.000",,,"Electronics Store","Basic","17008","JAMAICA AVE",,,,,"JAMAICA","NY","11432","7182301214","-73.789385","40.7072639",
"12413-2021-RGAR","2096223-DCA","Business","Renewal","600 COLUMBUS PARKING CORP","Issued","2021-04-22T00:00:00.000","2021-04-23T00:00:00.000",,,"Garage","Basic","600","COLUMBUS AVE",,,,,"NEW YORK","NY","10024","2127367171","-73.971037","40.7886453",
"951-2017-RHIC","1003097-DCA","Business","Renewal","LIME-LIGHT CONSTRUCTION CORP","Issued","2017-01-06T00:00:00.000","2017-01-07T00:00:00.000",,,"Home Improvement Contractor","Special","13527","128TH ST",,,,,"SOUTH OZONE PARK","NY","11420","7188355657","-73.811791","40.6686178",
"4534-2019-ATSI","2085276-DCA","Individual","Application","ADEBOWALE OGUNTUASE","Issued","2019-04-19T00:00:00.000","2019-05-02T00:00:00.000",,,"Ticket Seller","Basic",,,,,,,"QUEENS VILLAGE","NY","11429",,,,
"23257-2019-RTSI","2054396-DCA","Individual","Renewal","ADEWALE ABDULRASHEED","Issued","2019-07-05T00:00:00.000","2019-07-09T00:00:00.000",,,"Ticket Seller","Basic",,,,,,,,,,,,,
"18624-2019-RLCK","0873564-DCA","Individual","Renewal","JOHN SALONIA","Issued","2019-04-25T00:00:00.000","2019-04-26T00:00:00.000",,,"Locksmith","Basic",,,,,,,"STATEN ISLAND","NY","10306",,,,
"18870-2017-ALAU","2064599-DCA","Business","Application","OLD BROADWAY LAUNDROMAT CORP","Issued","2017-12-01T00:00:00.000","2018-01-09T00:00:00.000",,,"Laundries","Basic","3643","BROADWAY",,,,,"NEW YORK","NY","10031","2128767600","-73.948218","40.8295063",
"1208-2017-RSDR","0901954-DCA","Business","Renewal","PERLMUTTER, LEON","Issued","2017-01-09T00:00:00.000","2017-01-10T00:00:00.000",,,"Scale Dealer Repairer","Basic","5440","LITTLE NECK PKWY",,"APT","4C",,"LITTLE NECK","NY","11362","7182793528","-73.725131","40.7660832",
"30919-2016-RHIC","1227603-DCA","Business","Renewal","NATHOO, HILTON","Issued","2017-01-11T00:00:00.000","2017-01-12T00:00:00.000",,,"Home Improvement Contractor","Special","8574","114TH ST",,,,,"RICHMOND HILL","NY","11418","9176585866","-73.835679","40.6999559",
"7279-2016-RPWN","1374833-DCA","Business","Renewal","ANCOR GOLD INC","Issued","2016-05-18T00:00:00.000","2016-05-19T00:00:00.000",,,"Pawnbroker","Basic","40","WALL ST",,"FL","28",,"NEW YORK","NY","10005","2123821020","-74.009875","40.7066245",
"4838-2021-ASTF","2101028-DCA","Individual","Application","GEORGE HOKETT","Issued","2021-08-24T00:00:00.000","2021-08-24T00:00:00.000",,,"Temporary Street Fair Vendor","Basic",,,,,,,"WOODHAVEN","NY","11421",,,,
"4488-2019-AHIS","2085272-DCA","Individual","Application","ANTAL TEIBLER","Issued","2019-05-01T00:00:00.000","2019-05-02T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"RIDGEWOOD","NY","11385",,,,
"753-2019-RDEB","2012984-DCA","Business","Renewal","BISON RECOVERY GROUP, INC","Issued","2019-01-07T00:00:00.000","2019-01-10T00:00:00.000",,,"Debt Collection Agency","Basic","4408","MILESTRIP RD",,"STE","211",,"BLASDELL","NY","14219",,,,
"7514-2018-ASWC","2085254-DCA","Business","Application","EL TRIGAL BAKERY AND RESTAURANT, INC","Pending","2018-04-13T00:00:00.000",,,,"Sidewalk Cafe","Special","9031","37TH AVE",,,,,"JACKSON HEIGHTS","NY","11372","9174752147","-73.87654","40.7505737",
"24254-2016-RELE","1214200-DCA","Business","Renewal","THE VEER NY ENTERPRISE, INC","Issued","2016-11-28T00:00:00.000","2016-11-29T00:00:00.000",,,"Electronics Store","Basic","4701","GREENPOINT AVE",,,,,"SUNNYSIDE","NY","11104","7187066020","-73.917727","40.7425601",
"23657-2016-RHIC","2015794-DCA","Business","Renewal","FALCONE LANDSCAPE & CONSTRUCTION CONTRACTORS LLC","Issued","2016-11-26T00:00:00.000","2016-11-27T00:00:00.000",,,"Home Improvement Contractor","Special","145","WILLOW AVE",,,,,"STATEN ISLAND","NY","10305","7182738665","-74.073725","40.617223",
"12450-2019-AHIC","2092132-DCA","Business","Application","ROBA RENOVATION CORP","Issued","2019-11-01T00:00:00.000","2019-11-09T00:00:00.000",,,"Home Improvement Contractor","Special","6620","HULL AVE",,,,,"MASPETH","NY","11378","9179824964",,,
"4546-2019-AHIS","2085163-DCA","Individual","Application","CHENS LIN","Issued","2019-04-25T00:00:00.000","2019-04-26T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"FLUSHING","NY","11354",,,,
"24786-2016-RHIC","1309315-DCA","Business","Renewal","WILMAN CUSTOM DESIGN LLC","Issued","2016-11-29T00:00:00.000","2016-11-30T00:00:00.000",,,"Home Improvement Contractor","Special","2002","123RD ST",,,,,"COLLEGE POINT","NY","11356","7187973073","-73.845035","40.7815485",
"18887-2019-RHIC","2056403-DCA","Business","Renewal","DANNY MADDEN","Issued","2019-04-30T00:00:00.000","2019-05-01T00:00:00.000",,,"Home Improvement Contractor","Special","122","ROGER AVE",,,,,"INWOOD","NY","11096","347-268-4282",,,
"18972-2019-RHIS","1214435-DCA","Individual","Renewal","ALBERT ROJAS","Issued","2019-04-30T00:00:00.000","2019-05-01T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"NEW HYDE PARK","NY","11040",,,,
"1007-2019-RHIC","1260209-DCA","Business","Renewal","CENTRAL TILE IMPORT LTD.","Issued","2019-01-08T00:00:00.000","2019-01-09T00:00:00.000",,,"Home Improvement Contractor","Special","1134","HYLAN BLVD",,,,,"STATEN ISLAND","NY","10305","7189816700","-74.080478","40.5985868",
"12307-2019-AHIC","2091979-DCA","Business","Application","FJAVIER HOME IMPROVEMENT CONTRACTOR INC","Issued","2019-10-29T00:00:00.000","2019-11-05T00:00:00.000",,,"Home Improvement Contractor","Special","227","BEACH 28TH ST",,"FL","3",,"FAR ROCKAWAY","NY","11691","6465002543","-73.761243","40.5957375",
"5024-2019-ASTF","2085299-DCA","Individual","Application","SALVATORE VITACCO","Issued","2019-05-01T00:00:00.000","2019-05-01T00:00:00.000",,,"Temporary Street Fair Vendor","Basic",,,,,,,"BROOKLYN","NY","11214",,,,
"1107-2019-RELE","1379821-DCA","Business","Renewal","DYNAMIC CELLULAR 37TH STREET, INC.","Issued","2019-01-08T00:00:00.000","2019-01-09T00:00:00.000",,,"Electronics Store","Basic","266","W 37TH ST",,,,,"NEW YORK","NY","10018","6463548577","-73.991009","40.7536313",
"31431-2019-RECD","2071688-1-DCA","Business","Renewal","844 DELI GROCERY INC","Issued","2019-11-06T00:00:00.000","2019-11-07T00:00:00.000",,,"Electronic Cigarette Dealer","Basic","844","AMSTERDAM AVE",,,,,"NEW YORK","NY","10025","212-866-1439","-73.967909","40.7974414",
"31304-2016-RHIC","1394089-DCA","Business","Renewal","PTU CONSTRUCTION INC.","Issued","2016-12-16T00:00:00.000","2017-01-07T00:00:00.000",,,"Home Improvement Contractor","Special","237","E PENN ST",,,,,"LONG BEACH","NY","11561","9178543414",,,
"18787-2019-RHIS","1469937-DCA","Individual","Renewal","SALVATORE AMATO","Issued","2019-04-26T00:00:00.000","2019-04-27T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"BELLMORE","NY","11710",,,,
"26254-2017-RSWC","1251386-DCA","Business","Renewal","L & J BRAZIL RESTAURANT INC.","Issued","2017-09-06T00:00:00.000","2017-09-07T00:00:00.000",,,"Sidewalk Cafe","Special","34","W 46TH ST",,,,,"NEW YORK","NY","10036","2126439271","-73.980266","40.7565448",
"31615-2019-RGEV","1001565-DCA","Individual","Renewal","ROBERT A. SHABAZZ","Issued","2019-11-07T00:00:00.000","2019-11-07T00:00:00.000",,,"General Vendor","Special",,,,,,,"BROOKLYN","NY","11236",,,,
"5181-2020-REMP","2016221-DCA","Business","Renewal","SMARTSITTING LLC","Issued","2020-04-13T00:00:00.000","2020-04-16T00:00:00.000",,,"Employment Agency","Special","41","UNION SQ W",,"STE","418",,"NEW YORK","NY","10003","6463960230","-73.990452","40.7369761",
"33896-2018-RELE","2054677-DCA","Business","Renewal","WE FIX NYC CORP.","Issued","2018-12-27T00:00:00.000","2019-01-04T00:00:00.000",,,"Electronics Store","Basic","24722A","S CONDUIT AVE",,,,,"ROSEDALE","NY","11422",,"-73.730654","40.6653494",
"15057-2018-AELE","2078936-DCA","Business","Application","KINGSBRIDGE WIRELESS INC.","Issued","2018-10-10T00:00:00.000","2018-10-11T00:00:00.000",,,"Electronics Store","Basic","145","W KINGSBRIDGE RD",,,,,"BRONX","NY","10468","3475700770","-73.903559","40.8694542",
"20204-2021-RGEV","1388464-DCA","Individual","Renewal","NIANG MBACKE","Issued","2021-08-19T00:00:00.000","2021-08-20T00:00:00.000",,,"General Vendor","Special",,,,,,,"BRONX","NY","10460",,,,
"32164-2018-RHIC","2076407-DCA","Business","Renewal","GOOD FRIENDS CONSTRUCTION OF NY INC","Issued","2019-01-07T00:00:00.000","2019-01-08T00:00:00.000",,,"Home Improvement Contractor","Special","6202","12TH AVE",,"FL","2",,"BROOKLYN","NY","11219","718 600-1024","-74.002017","40.6289614",
"3289-2019-AEHD","2083769-DCA","Business","Application","ADEDOKUN, SAMSON","Issued","2019-03-26T00:00:00.000","2019-03-28T00:00:00.000",,,"Electronic & Appliance Service","Basic","224","W 116TH ST",,,,,"NEW YORK","NY","10026","3479983161","-73.953758","40.8037302",
"305-2019-RTRD","1474034-DCA","Business","Renewal","BAYSIDE ENTERPRISES INC.","Issued","2019-01-03T00:00:00.000","2019-01-04T00:00:00.000",,,"Tobacco Retail Dealer","Basic","21902","HORACE HARDING EXPY",,,,,"OAKLAND GARDENS","NY","11364","718-423-6860","-73.758704","40.7483505",
"1261-2017-RHIC","1445390-DCA","Business","Renewal",": AVILA-CASTILLO, MACARIO & REYES, LORENZO","Issued","2017-01-09T00:00:00.000","2017-01-12T00:00:00.000",,,"Home Improvement Contractor","Special","50","LONGDALE ST",,,,,"STATEN ISLAND","NY","10314","3472253093","-74.164293","40.6172693",
"2805-2019-RHIC","1232979-DCA","Business","Renewal","MOWLA, RAFIQUL MD","Issued","2019-04-25T00:00:00.000","2019-04-26T00:00:00.000",,,"Home Improvement Contractor","Special","125","BAY 8TH ST",,,,,"BROOKLYN","NY","11228","6466439983","-74.012871","40.6093272",
"1182-2017-RHIC","0677845-DCA","Business","Renewal","GAS AUTOMOTIC SYSTEMS CORP.","Issued","2017-01-09T00:00:00.000","2017-01-10T00:00:00.000",,,"Home Improvement Contractor","Special","94","KINGS HWY",,,,,"BROOKLYN","NY","11214","7182367686","-73.987989","40.6062175",
"31365-2019-RTRD","2044910-1-DCA","Business","Renewal","AL'S DELI & GROCERY I CORP","Issued","2019-11-06T00:00:00.000","2019-11-07T00:00:00.000",,,"Tobacco Retail Dealer","Basic","16026","BAISLEY BLVD",,,,,"JAMAICA","NY","11434","347-476-2297","-73.78152","40.6769249",
"764-2017-RHIC","0903642-DCA","Business","Renewal","HUNT MCNAMEE, INC.","Issued","2017-01-05T00:00:00.000","2017-01-06T00:00:00.000",,,"Home Improvement Contractor","Special","39","LINCOLN WALK",,,,,"BREEZY POINT","NY","11697","7189450609","-73.920828","40.5567542",
"1022-2017-RHIC","1219315-DCA","Business","Renewal","KING KONG G/C INC.","Issued","2017-01-08T00:00:00.000","2017-01-12T00:00:00.000",,,"Home Improvement Contractor","Special","575","3RD AVE",,"FL","1",,"BROOKLYN","NY","11215","7185950330",,,
"20280-2017-ALAU","2064587-DCA","Business","Application","JJB CLEANING CORP.","Issued","2017-12-28T00:00:00.000","2018-01-09T00:00:00.000",,,"Laundries","Basic","3458","BROADWAY",,,,,"NEW YORK","NY","10031","212-283-2773","-73.95223","40.8239774",
"14723-2019-RPWN","1221783-DCA","Business","Renewal","METRO PAWN INC.","Issued","2019-03-20T00:00:00.000","2019-03-27T00:00:00.000",,,"Pawnbroker","Basic","22216","S CONDUIT AVE",,,,,"SPRINGFIELD GARDENS","NY","11413","7189497296","-73.755572","40.6654874",
"15655-2019-RHIC","2048187-DCA","Business","Renewal","RICK'S CONSTRUCTION & IRONWORKS INC","Issued","2019-03-26T00:00:00.000","2019-03-27T00:00:00.000",,,"Home Improvement Contractor","Special","10238","REMINGTON ST",,,,,"JAMAICA","NY","11435","7185267037","-73.810047","40.6927141",
"11772-2019-APDC","2092067-DCA","Business","Application","JENNANE, RABIA","Issued","2019-10-17T00:00:00.000","2019-11-08T00:00:00.000",,,"Pedicab Business","Special","5123","QUEENS BLVD",,"APT","3A",,"WOODSIDE","NY","11377","646-641-1284","-73.913548","40.7425735",
"31847-2016-RHIC","1292370-DCA","Business","Renewal","DARIUS DESIGN AND BUILD, LLC","Issued","2017-01-10T00:00:00.000","2017-01-11T00:00:00.000",,,"Home Improvement Contractor","Special","350","5TH AVE",,"FL","59",,"NEW YORK","NY","10118",,"-73.984643","40.7483414",
"19054-2019-RLCK","2057866-DCA","Individual","Renewal","CHRISTOPHER SALTOS","Issued","2019-05-01T00:00:00.000","2019-05-02T00:00:00.000",,,"Locksmith","Basic",,,,,,,"BROOKLYN","NY","11208",,,,
"28110-2016-ASHG","2047039-DCA","Business","Application","STERLING INC.","Issued","2017-01-05T00:00:00.000","2017-01-06T00:00:00.000",,,"Secondhand Dealer - General","Basic","6135","JUNCTION BLVD",,"STE","B101",,"REGO PARK","NY","11374",,"-73.86417","40.7334352",
"32183-2019-RLAU","2061156-DCA","Business","Renewal","MING'S CLEAN AND FRESH INC","Issued","2019-11-13T00:00:00.000","2019-11-14T00:00:00.000",,,"Laundries","Basic","1101","1ST AVE",,,,,"NEW YORK","NY","10065","2123552288","-73.961372","40.7604541",
"18041-2019-RHIC","1160366-DCA","Business","Renewal","JIMENEZ, JR. EFRAIN","Issued","2019-04-17T00:00:00.000","2019-05-02T00:00:00.000",,,"Home Improvement Contractor","Special","555","5TH AVE",,"FL","14",,"NEW YORK","NY","10017","2129180650","-73.97874","40.7558007",
"1081-2017-RELE","2008955-DCA","Business","Renewal","WIRELESS EXPERTS INC","Issued","2017-01-09T00:00:00.000","2017-01-10T00:00:00.000",,,"Electronics Store","Basic","8776","168TH ST",,,,,"JAMAICA","NY","11432","7182061234","-73.794636","40.7098233",
"11937-2019-RGAR","1026633-DCA","Business","Renewal","403 LAFAYETTE LLC","Issued","2019-02-27T00:00:00.000","2019-03-28T00:00:00.000",,,"Garage","Basic","403","LAFAYETTE ST",,,,,"NEW YORK","NY","10003","2122541263","-73.992672","40.7284016",
"1521-2017-RHIC","1321325-DCA","Business","Renewal","HENG YIP CONSTRUCTION CORPORATION","Issued","2017-01-11T00:00:00.000","2017-01-12T00:00:00.000",,,"Home Improvement Contractor","Special","145","HESTER ST",,"APT","9",,"NEW YORK","NY","10002","2129258396","-73.995039","40.7171674",
"12376-2019-AHIS","2092065-DCA","Individual","Application","SALVADOR CARMELINO-RAMIREZ","Issued","2019-10-30T00:00:00.000","2019-11-08T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"GREAT NECK","NY","11024",,,,
"30336-2016-RDEB","1006315-DCA","Business","Renewal","DELTA MANAGEMENT ASSOCIATES INC","Issued","2017-01-05T00:00:00.000","2017-01-06T00:00:00.000",,,"Debt Collection Agency","Basic","100","EVERETT AVE",,,,,"CHELSEA","MA","02150","6178849444",,,
"27857-2016-AEHD",,"Business","Application","NY LENOX WIRELESS INC","Denied","2016-11-29T00:00:00.000","2017-01-06T00:00:00.000",,,"Electronic & Appliance Service","Basic","843","E 149TH ST",,,,,"BRONX","NY","10455","6465257400","-73.904751","40.8123488",
"520-2014-RCRD","1115271-DCA","Business","Renewal","YO MIN INC.","Issued","2014-01-04T00:00:00.000","2014-01-05T00:00:00.000",,,"Tobacco Retail Dealer","Basic","6016","8TH AVE",,,,,"BROOKLYN","NY","11220","718-765-0888","-74.009727","40.6353454",
"31357-2019-RTRD","1202099-DCA","Business","Renewal","ZIAN ENTERPRISE INC.","Issued","2019-11-06T00:00:00.000","2019-11-07T00:00:00.000",,,"Tobacco Retail Dealer","Basic","1140","1ST AVE",,,,,"NEW YORK","NY","10065","917-771-8762","-73.960339","40.7618151",
"15844-2017-ASHG","2061942-DCA","Business","Application","ON POINT AUTOMOTIVE LLC","Issued","2017-11-03T00:00:00.000","2017-11-30T00:00:00.000",,,"Secondhand Dealer - General","Basic","400","MANIDA ST",,,,,"BRONX","NY","10474","7184503530","-73.886861","40.8086821",
"17552-2019-RADO","2069370-DCA","Business","Renewal","SEND IN THE CLOWNS ENTERTAINMENT CORP.","Issued","2019-04-11T00:00:00.000","2019-04-12T00:00:00.000",,,"Amusement Device Portable","Special","50","NASSAU TERMINAL RD",,,,,"NEW HYDE PARK","NY","11040","5163541515",,,
"3687-2019-AHIS","2085297-DCA","Individual","Application","MOHAMMED ABUHAMMOUD","Issued","2019-05-01T00:00:00.000","2019-05-02T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"BROOKLYN","NY","11234",,,,
"4663-2019-AHIS","2085339-DCA","Individual","Application","Miguel Trillos","Issued","2019-05-01T00:00:00.000","2019-05-02T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"BROOKLYN","NY","11228",,,,
"1522-2017-RHIC","1328865-DCA","Business","Renewal","RB PROFESSIONAL DESIGN & CONSTRUCTION CORP.","Issued","2017-01-11T00:00:00.000","2017-01-12T00:00:00.000",,,"Home Improvement Contractor","Special","2200","WALTON AVE",,"APT","6E",,"BRONX","NY","10453","2129231617","-73.90394","40.8564639",
"1502-2017-RHIC","0979341-DCA","Business","Renewal","ATLANTIC CONTRACTING OF NEW YORK INC","Issued","2017-01-11T00:00:00.000","2017-01-12T00:00:00.000",,,"Home Improvement Contractor","Special","66","KNOLLS DR N",,,,,"NEW HYDE PARK","NY","11040","7183317581",,,
"3953-2019-ASSG","2085366-DCA","Individual","Application","Hannah Lieberman","Issued","2019-05-02T00:00:00.000","2019-05-02T00:00:00.000",,,"Sightseeing Guide","Basic",,,,,,,"BROOKLYN","NY","11206",,,,
"29792-2016-RHIC","1270169-DCA","Business","Renewal","L & Z RESTORATION, CORP.","Issued","2016-12-13T00:00:00.000","2017-01-12T00:00:00.000",,,"Home Improvement Contractor","Special","384","TROUTMAN ST",,,,,"BROOKLYN","NY","11237","7183834131","-73.923406","40.7060093",
"1330-2017-RHIC","0815829-DCA","Business","Renewal","EDELSTEIN ROOFING CORP.","Issued","2017-01-10T00:00:00.000","2017-01-11T00:00:00.000",,,"Home Improvement Contractor","Special","1719","E 22ND ST",,,,,"BROOKLYN","NY","11229","7182517090","-73.951349","40.609691",
"175-2021-RHIC","2048427-DCA","Business","Renewal","ACCURATE CONTRACTING CORP.","Issued","2021-01-04T00:00:00.000","2021-01-05T00:00:00.000",,,"Home Improvement Contractor","Special","501","CARY AVE",,,,,"STATEN ISLAND","NY","10310","7187201002","-74.118661","40.6324602",
"1653-2019-AHIS","2082349-DCA","Individual","Application","John Mele","Issued","2019-02-19T00:00:00.000","2019-02-19T00:00:00.000",,,"Home Improvement Salesperson","Special",,,,,,,"FOREST HILLS","NY","11375",,,,
"32039-2016-RELE","2017853-DCA","Business","Renewal","METRO169, INC.","Issued","2016-12-21T00:00:00.000","2017-01-10T00:00:00.000",,,"Electronics Store","Basic","16909","HILLSIDE AVE",,,,,"JAMAICA","NY","11432","3478497684","-73.792833","40.7107917",
