"created","bic_number","account_name","trade_name","address","city","state","postcode","phone","email","application_type","disposition_date","effective_date","expiration_date","renewal","export_date","latitude","longitude","community_board","council_district","census_tract","bin","bbl","nta","boro"
"2022-08-25T15:33:09.000","BIC-1680","AGGER FISH CORP.",,"BROOKLYN NAVY YARD, 63 FLUSHING AVE, UNIT313","BROOKLYN","NY","11205","(718) 855-1717","aggerfish@gmail.com","CL1","2022-08-08","2022-05-01","2024-04-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3308","JUAN M. SANCHEZ","BROOKLYN SUNSHINE LANDSCAPING","414 - 40TH STREET","BROOKLYN","NY","11232","(718) 427-4352","edwins3710@gmail.com","CL1","2022-05-20","2021-12-01","2023-11-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-1400","CHELSEA GARDEN CENTER EAST, INC.",,"365 BRIDGE STREET, SUITE 11PRO","BROOKLYN","NY","11201","(718) 643-1101","william@chelseagardencenter.com","CL1","2022-06-23","2022-04-01","2024-03-31","true","2022-08-25T00:00:00.000","40.692459","-73.985255","2","33","  15  ","3392184","3020587501","DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-3354","PERFECT TOUCH LANDSCAPING LTD.",,"217 ASHBURY AVENUE","EAST WESTBURY","NY","11590","(718) 358-4532","hernandezcarlos9@aol.com","CL1","2022-08-05","2022-06-01","2024-05-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3570","PURPURA LANDSCAPING & CONSTRUCTION, LLC",,"52 LEEDS STREET","STATEN ISLAND","NY","10306","(718) 351-3860","purpuralc@gmail.com","CL1","2022-06-10","2022-05-01","2024-04-30","true","2022-08-25T00:00:00.000","40.563613","-74.123920","3","50"," 13201","5058662","5042910016","Oakwood-Oakwood Beach","STATEN IS"
"2022-08-25T15:33:09.000","BIC-877","PETER & VINNY'S LANDSCAPING AND GARDENING CO., INC.",,"60-54 69TH PLACE","MASPETH","NY","11378","(718) 397-5185","ncgym88@aol.com","CL1","2022-05-23","2022-05-01","2024-04-30","true","2022-08-25T00:00:00.000","40.720747","-73.890149","5","30"," 66701","4063943","4028380014","Middle Village","QUEENS"
"2022-08-25T15:33:09.000","BIC-4563","AMERICAN ELM LANDSCAPING INC.",,"122 LAUREL DR.","NEW HYDE PARK","NY","11040","(516) 302-8815","tl14122@gmail.com","CL1","2022-04-13","2022-01-01","2023-12-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-4099","BLUE SKY LANDSCAPING SERVICES INC.",,"161-05 96TH STREET","HOWARD BEACH","NY","11414","(718) 848-8682","blueskyland@verizon.net","CL1","2022-05-03","2022-03-01","2024-02-29","true","2022-08-25T00:00:00.000","40.655939","-73.836126","10","32"," 884  ","4295677","4141920001","Lindenwood-Howard Beach","QUEENS"
"2022-08-25T15:33:09.000","BIC-3738","KEVIN BISHOP LANDSCAPING, INC.",,"141-16 184TH STREET","SPRINGFIELD GARDENS","NY","11413","(718) 341-2805","cab147@outlook.com","CL1","2022-07-08","2022-05-01","2024-04-30","true","2022-08-25T00:00:00.000","40.670363","-73.759827","12","31"," 330  ","4280777","4130530054","Springfield Gardens North","QUEENS"
"2022-08-25T15:33:09.000","BIC-457","AIR-O-VAC SERVICE CORP.","CONSOLIDATED BOILER SERVICE","1190 B COMMERCE AVENUE","BRONX","NY","10462","(718) 931-8300","tonyboiler9@aol.com","CL1","2022-07-06","2022-06-01","2024-05-31","true","2022-08-25T00:00:00.000","40.834513","-73.840388","9","13","  96  ",,,"Westchester-Unionport","BRONX"
"2022-08-25T15:33:09.000","BIC-3467","CAPRI DESIGN GROUP LLC",,"4005 VICTORY BLVD","STATEN ISLAND","NY","10314","(718) 494-1297","capriofficeinc@gmail.com","CL1","2022-02-16","2020-08-01","2022-07-31","true","2022-08-25T00:00:00.000","40.593414","-74.187776","2","50"," 29102","5154502","5027740072","New Springville-Bloomfield-Travis","STATEN IS"
"2022-08-25T15:33:09.000","BIC-495465","JUAN C. HERNANDEZ","SABINA LANDSCAPING","24 CHRISTINA STREET","INWOOD","NY","11096","(516) 371-1450","sabinalandscaping@yahoo.com","CL1",,"2022-05-01","2024-04-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-490061","FRANK FRANCIAMORE, INC.",,"156 MONTGOMERY AVENUE","SCARSDALE","NY","10583","(914) 725-9558","francofranciamore@gmail.com","CL1","2022-03-08","2020-10-01","2022-09-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3287","CHARISMA GARDENING & LANDSCAPING LTD.",,"17 AVALON CT","STATEN ISLAND","NY","10303","(718) 442-6996","charismaland@gmail.com","CL1","2022-04-07","2021-11-01","2023-10-31","true","2022-08-25T00:00:00.000","40.627671","-74.153721","1","49"," 231  ","5150947","5011980151","Mariner's Harbor-Arlington-Port Ivory-Graniteville","STATEN IS"
"2022-08-25T15:33:09.000","BIC-490155","G. DELLA PASQUA LANDSCAPING, INC.","DELLA PASQUA INDUSTRIES","38 HILLSIDE TERRACE","STATEN ISLAND","NY","10308","(718) 227-7329","giovanni@dpinewyork.com","CL1","2022-03-08","2020-11-01","2022-10-31","true","2022-08-25T00:00:00.000","40.550152","-74.149084","3","51"," 13203","5065704","5051420015","Great Kills","STATEN IS"
"2022-08-25T15:33:09.000","BIC-3204","CARLOS GONZALEZ","GONZALEZ LANDSCAPING N LAWN MAINTENANCE","218 DECKER AVE","STATEN ISLAND","NY","10302","(347) 524-4163","gcarlos1973@aol.com","CL1","2022-03-02","2021-07-01","2023-06-30","true","2022-08-25T00:00:00.000","40.627883","-74.137690","1","49"," 247  ","5025015","5010550071","Port Richmond","STATEN IS"
"2022-08-25T15:33:09.000","BIC-434","PAT & RALPH LANDSCAPING INC.",,"1412 64Th St","Brooklyn","NY","11219-5732","(718) 232-1326","ralphdp@verizon.net","CL1","2022-03-10","2021-07-01","2023-06-30","true","2022-08-25T00:00:00.000","40.625029","-73.998339","11","38"," 194  ","3142090","3057480011","Dyker Heights","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-509330","CAREY SMITH","CAREY'S LANDSCAPING","177 ANDERSON STREET","TRENTON","NJ","08611","(718) 551-7961","carey_smith62@yahoo.com","CL1","2022-03-30","2022-04-01","2024-03-31","false","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-4203","JVG LANDSCAPING CORP",,"611 E 21ST STREET APT. 2B","BROOKLYN","NY","11226","(646) 284-2908","jorge.vega@aol.com","CL1","2022-05-26","2021-11-01","2023-10-31","true","2022-08-25T00:00:00.000","40.639019","-73.957850","14","40"," 51601","3120275","3052070056","Flatbush","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-493181","G & J LANDSCAPING SERVICES INC",,"69 HIGH STREET APT 2","YONKERS","NY","10703","(914) 457-7762","albertoherrera102983@gmail.com","CL1","2022-07-06","2021-09-01","2023-08-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-499543","FUENTES MP LANDSCAPING, CORP.",,"884 ANNADALE ROAD","STATEN ISLAND","NY","10312","(347) 215-2177","fuentesmplandscapingcorp@gmail.com","CL1","2022-04-01","2021-02-01","2023-01-31","true","2022-08-25T00:00:00.000","40.540571","-74.177331","3","51"," 17005","5080517","5062490431","Annadale-Huguenot-Prince's Bay-Eltingville","STATEN IS"
"2022-08-25T15:33:09.000","BIC-1460","PRIME LANDSCAPE SERVICES, LLC",,"15 TRINITY PLACE","STATEN ISLAND","NY","10310","(718) 442-2929","dsburns1@aol.com","CL1","2022-05-20","2022-01-01","2023-12-31","true","2022-08-25T00:00:00.000","40.637222","-74.122302","1","49"," 13302","5124231","5001880088","West New Brighton-New Brighton-St. George","STATEN IS"
"2022-08-25T15:33:09.000","BIC-3337","PROFESSIONAL LANDSCAPING INC.",,"2 DORCHESTER DRIVE","YONKERS","NY","10710","(914) 776-3329","aggie46@aol.com","CL1","2022-06-03","2022-02-01","2024-01-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3952","AL PAOLUCCI LANDSCAPING LLC",,"4208 FILLMORE AVENUE","BROOKLYN","NY","11234","(718) 338-5131","paoluccilandscape@yahoo.com","CL1","2022-06-14","2021-04-01","2023-03-31","true","2022-08-25T00:00:00.000","40.614241","-73.928727","18","46"," 652  ","3240562","3085090038","Georgetown-Marine Park-Bergen Beach-Mill Basin","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-3120","A. SALERNO CUSTOM & EXOTIC LANDSCAPING INC.",,"2608 WEST END AVE","BALDWIN","NY","11510","(718) 845-7648","asalernocne@verizon.net","CL1","2022-06-10","2021-07-01","2023-06-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3937","JUAN J TORRES","MAPLE TREE LANDSCAPING","14-28 150TH STREET APT. 2","WHITESTONE","NY","11357","(718) 541-3692","jtorres1245@gmail.com","CL1","2022-06-16","2021-02-01","2023-01-31","true","2022-08-25T00:00:00.000","40.788191","-73.813577","7","19"," 981  ","4105620","4046600047","Whitestone","QUEENS"
"2022-08-25T15:33:09.000","BIC-897","PREMIER LAWN & LANDSCAPE SERVICES, INC.",,"PO BOX 141196","STATEN ISLAND","NY","10303","(718) 273-2762","info@premierlawnlandscape.com","CL1","2022-05-20","2021-12-01","2023-11-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3294","QUEENS LANDSCAPING CORP.",,"43 10 166TH STREET","FLUSHING","NY","11358","(917) 576-9674","queenslandscaping@gmail.com","CL1","2022-08-08","2022-03-01","2024-02-29","true","2022-08-25T00:00:00.000","40.758090","-73.800533","7","20","1193  ","4122568","4054230046","East Flushing","QUEENS"
"2022-08-25T15:33:09.000","BIC-3890","AB GARDEN CENTERS, INC.",,"162-24 DEPOT ROAD","FLUSHING","NY","11358","(718) 762-2689","flowerlady151@gmail.com","CL1","2022-07-06","2021-03-01","2023-02-28","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-4172","JOSE RAUL AMAYA","J.RAUL LANDSCAPING","29-44 BEACH CHANNEL DR. APT 6B","FAR ROCKAWAY","NY","11691","(718) 327-3910","lbusiness11096@yahoo.com","CL1","2022-05-26","2021-12-01","2023-11-30","true","2022-08-25T00:00:00.000","40.599570","-73.764226","14","31"," 992  ","4300850","4157440007","Hammels-Arverne-Edgemere","QUEENS"
"2022-08-25T15:33:09.000","BIC-3834","ANDOLINA LANDSCAPING, INC.",,"5 ORMONDE PLACE","NEW ROCHELLE","NY","10801","(914) 654-9174","andolinalandscaping@gmail.com","CL1",,"2022-09-01","2024-08-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-495878","PAVIA LANDSCAPING CORP",,"801 PATTERSON AVENUE","STATEN ISLAND","NY","10306","(347) 465-6215","francopavia78@gmail.com","CL1","2022-06-21","2022-05-01","2024-04-30","true","2022-08-25T00:00:00.000","40.572095","-74.090410","2","50"," 11202","5105687","5038100001","New Dorp-Midland Beach","STATEN IS"
"2022-08-25T15:33:09.000","BIC-834","CATHOLIC CEMETERIES","CATHOLIC CEMETERIES, ST JOHN'S CEMETERY","80-01 METROPOLITAN AVENUE","MIDDLE VILLAGE","NY","11379","(718) 894-4888","ctuohy@ccbklyn.org","CL1","2022-03-17","2021-10-01","2023-09-30","true","2022-08-25T00:00:00.000","40.713300","-73.871321","5","30"," 65501","4442862","4030710001","Middle Village","QUEENS"
"2022-08-25T15:33:09.000","BIC-4334","KELCO LANDSCAPING, INC.",,"25 NEWTON PLACE","HAUPAUGE","NY","11788","(631) 462-2952","joeb@kelcoland.com","CL1","2022-05-20","2021-08-01","2023-07-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-1609","FRANK CARUCCI","FOUR SEASONS LANDSCAPING","517 W CASWELL AVENUE","STATEN ISLAND","NY","10314","(718) 494-1828","fourseasonslandscapingsi@gmail.com","CL1","2022-05-03","2022-03-01","2024-02-29","true","2022-08-25T00:00:00.000","40.615994","-74.153874","1","50"," 30301","5029973","5014990008","Mariner's Harbor-Arlington-Port Ivory-Graniteville","STATEN IS"
"2022-08-25T15:33:09.000","BIC-4453","A&S LANDSCAPE DESIGN & CONSULTING, INC.","ANTHONY & SONS LANDSCAPE DESIGN","151-08 6TH ROAD","WHITESTONE","NY","11357","(917) 559-2090","antgraci@yahoo.com","CL1","2022-04-04","2021-04-01","2023-03-31","true","2022-08-25T00:00:00.000","40.795930","-73.812750","7","19"," 987  ","4438059","4045210020","Whitestone","QUEENS"
"2022-08-25T15:33:09.000","BIC-2875","PASQUALE TOTINO","PAT TOTINO LANDSCAPING","24 STEEPLECHASE DRIVE","MARLBORO","NJ","07746","(718) 966-7992","mtotino1@verizon.net","CL1","2022-04-07","2021-02-01","2023-01-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3884","JOSE O VASQUEZ","JOSE VASQUEZ LANDSCAPING","1602 CAFFREY AVENUE, 2ND FLOOR","FAR ROCKAWAY","NY","11691","(516) 743-0911","josevasquez11691@gmail.com","CL1","2022-03-23","2021-02-01","2023-01-31","true","2022-08-25T00:00:00.000","40.599408","-73.749938","14","31","101001","4458239","4156280042","Far Rockaway-Bayswater","QUEENS"
"2022-08-25T15:33:09.000","BIC-3686","FRANGELLA LANDSCAPING INC.",,"31 LESLIE AVE","STATEN ISLAND","NY","10305","(718) 273-9215","carmela.frangella@gmail.com","CL1",,"2022-08-01","2024-07-31","true","2022-08-25T00:00:00.000","40.600628","-74.082216","2","50","  9601","5047187","5032090075","Old Town-Dongan Hills-South Beach","STATEN IS"
"2022-08-25T15:33:09.000","BIC-481276","CEJA LANDSCAPING, INC.",,"308 WASHINGTON AVENUE","NEW ROCHELLE","NY","10801","(914) 576-5472","cejalandscaping@hotmail.com","CL1","2022-08-05","2022-08-01","2024-07-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-467","A. MONTEMARANO LANDSCAPING CORP",,"1445 72 STREET","BROOKLYN","NY","11228","(718) 331-8222","montemaranolandscaping@gmail.com","CL1","2022-07-08","2022-05-01","2024-04-30","true","2022-08-25T00:00:00.000","40.620082","-74.002406","11","43"," 190  ","3157750","3061790060","Bensonhurst West","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-3964","FUSCHETTO LANDSCAPING INC.",,"81 JAMES STREET","FRANKLIN SQUARE","NY","11010","(516) 437-5457","fuschettosandra@yahoo.com","CL1","2022-04-13","2021-01-01","2022-12-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-3248","ALOIZIO BRASIL ALVES","ALVES LANDSCAPING","12-52 150TH STREET","WHITESTONE","NY","11357","(347) 965-6812","aloizioalves57@icloud.com","CL1","2022-06-21","2021-12-01","2023-11-30","true","2022-08-25T00:00:00.000","40.789630","-73.814133","7","19"," 981  ","4102473","4045050027","Whitestone","QUEENS"
"2022-08-25T15:33:09.000","BIC-487297","CHARLES GEISLER LANDSCAPING LLC",,"25 AYMAR AVENUE","STATEN ISLAND","NY","10301","(917) 750-0105","cgeisnyc@gmail.com","CL1","2022-06-03","2021-09-01","2023-08-31","true","2022-08-25T00:00:00.000","40.613190","-74.109259","1","49"," 16901","5017013","5006810113","Westerleigh","STATEN IS"
"2022-08-25T15:33:09.000","BIC-1479","ADM LANDSCAPE CORP.",,"289 MESEROLE ST SUITE 204","BROOKLYN","NY","11206","(718) 805-7272","info@admlandscape.com","CL1","2022-08-10","2022-08-01","2024-07-31","true","2022-08-25T00:00:00.000","40.708759","-73.936215","1","34"," 485  ","3071034","3030470007","Bushwick South","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-3403","JUAN A ROMERO LANDSCAPING CORP.",,"154 WANSER AVENUE","INWOOD","NY","11096","(516) 371-0383","romero.juan132@gmail.com","CL1",,"2023-09-01","2025-08-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-443","BREEZY POINT COOPERATIVE, INC.",,"202 30 ROCKAWAY POINT BOULEVARD","ROCKAWAY POINT","NY","11697","(718) 945-2300","cnorton@breezypointcoop.org","CL1","2022-03-15","2020-11-01","2022-10-31","true","2022-08-25T00:00:00.000","40.560794","-73.912143","14","32"," 91601","4466959","4163500300","Breezy Point-Belle Harbor-Rockaway Park-Broad Channel","QUEENS"
"2022-08-25T15:33:09.000","BIC-510018","FRANCISCO A. RODRIGUEZ, NORMA A. RODRIGUEZ","FRANCISCO GARDENING","14710 41ST AVENUE 5F","FLUSHING","NY","11355","(718) 925-1288","nr7650566@gmail.com","CL1","2022-06-23","2022-07-01","2024-06-30","false","2022-08-25T00:00:00.000","40.761557","-73.817731","7","20","1163  ","4114787","4050520036","Murray Hill","QUEENS"
"2022-08-25T15:33:09.000","BIC-3233","ALBERT FERRARI","A. FERRARI","57 HAMDEN AVE","STATEN ISLAND","NY","10306","(718) 668-1421","fer4fun@aol.com","CL1","2022-06-07","2021-11-01","2023-10-31","true","2022-08-25T00:00:00.000","40.582174","-74.106710","2","50"," 11402","5051277","5035650011","New Dorp-Midland Beach","STATEN IS"
"2022-08-25T15:33:09.000","BIC-3390","JOSE VALENTIN ROMERO","ROMERO LANDSCAPING","479 BAY VIEW AVENUE","INWOOD","NY","11096","(718) 337-5135","romerojo1968@gmail.com","CL1","2022-05-20","2022-03-01","2024-02-29","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-498116","JRG'S OUTDOOR DESIGN, INC.",,"191 PALMER AVE","STATEN ISLAND","NY","10302","(718) 981-0486","jrgslandscaping@gmail.com","CL1","2022-06-14","2020-10-01","2022-09-30","true","2022-08-25T00:00:00.000","40.633702","-74.137298","1","49"," 213  ","5025680","5010900011","Port Richmond","STATEN IS"
"2022-08-25T15:33:09.000","BIC-3956","BRIGHTVIEW LANDSCAPES, LLC",,"3670-3 OCEANSIDE ROAD W","OCEANSIDE","NY","11572","(516) 678-1767","gaston.nesci@brightview.com","CL1",,"2021-10-01","2023-09-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-484108","PECAS LANDSCAPING INC.",,"226 OAKLAND AVENUE","STATEN ISLAND","NY","10310","(347) 965-8257","pecasv4@gmail.com","CL1","2022-06-10","2020-12-01","2022-11-30","true","2022-08-25T00:00:00.000","40.636670","-74.111568","1","49"," 105  ","5004517","5001590023","New Brighton-Silver Lake","STATEN IS"
"2022-08-25T15:33:09.000","BIC-3240","FREDY ZELAYA","ZELAYA LANDSCAPING","148-13 15TH AVENUE","WHITESTONE","NY","11357","(718) 357-5134","zelayalandscaping@icloud.com","CL1","2022-05-13","2022-01-01","2023-12-31","true","2022-08-25T00:00:00.000","40.786956","-73.817098","7","19","1039  ","4105221","4046450030","Whitestone","QUEENS"
"2022-08-25T15:33:09.000","BIC-489439","CARMELO'S LANDSCAPING, CORP.",,"27 SLAYTON AVENUE","STATEN ISLAND","NY","10314","(347) 345-7079","mendoza1576@yahoo.com","CL1","2022-06-21","2022-06-01","2024-05-31","true","2022-08-25T00:00:00.000","40.593806","-74.155324","2","50"," 27301","5095319","5020150225","New Springville-Bloomfield-Travis","STATEN IS"
"2022-08-25T15:33:09.000","BIC-489945","PARENTE LANDSCAPING CORPORATION",,"125-08 84TH RD","KEW GARDENS","NY","11415","718-805-9399","parentelandscape@aol.com","CL1",,"2020-08-01","2022-07-31","true","2022-08-25T00:00:00.000","40.708084","-73.827003","9","29"," 138  ","4440054","4092470001","Kew Gardens","QUEENS"
"2022-08-25T15:33:09.000","BIC-500449","ABEL VENTURA","A VENTURA LANDSCAPING","283 ELLERY STREET","BENTWOOD","NY","11717","(347) 515-0072","aventuraland1@outlook.com","CL1","2022-06-29","2021-06-01","2023-05-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-31","A & M GARDENING SERVICE, INC.",,"178 AVENUE P","BROOKLYN","NY","11204","(718) 946-1193","amgsiny@gmail.com","CL1","2022-03-28","2022-01-01","2023-12-31","true","2022-08-25T00:00:00.000","40.607867","-73.981546","11","44"," 426  ","3253580","3066240001","Bensonhurst East","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-4633","PERSONAL TOUCH MOVING, INC.",,"70-04 67TH STREET","GLENDALE","NY","11385","(718) 417-6740","contactus@ptmovers.net","CL1","2022-06-14","2021-12-01","2023-11-30","true","2022-08-25T00:00:00.000","40.704339","-73.887670","5","30"," 627  ","4088625","4036490007","Glendale","QUEENS"
"2022-08-25T15:33:09.000","BIC-3596","PRO LANDSCAPING & MAINTENANCE SERVICE INC.","MOSQUITO AID","415 AVENUE M","BROOKLYN","NY","11230","(718) 252-5255","prolandscaping@aol.com","CL1","2022-07-06","2022-04-01","2024-03-31","true","2022-08-25T00:00:00.000","40.616791","-73.971181","12","44"," 448  ","3171676","3065400047","Ocean Parkway South","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-496933","K & J LANDSCAPING, CORP.",,"1662 CASTLETON AVENUE","STATEN ISLAND","NY","10302","(347) 948-0152","kandj.treeservicesi@gmail.com","CL1",,"2022-06-01","2024-05-31","true","2022-08-25T00:00:00.000","40.636132","-74.139155","1","49"," 207  ","5025812","5010960026","Port Richmond","STATEN IS"
"2022-08-25T15:33:09.000","BIC-3946","JOSEPH BULFAMANTE & SON, INC",,"229 ELM STREET","NEW ROCHELLE","NY","10805","(914) 632-5973","josephbulfamante@gmail.com","CL1","2022-06-21","2021-05-01","2023-04-30","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-489529","BROOKLYN LANDSCAPING & SPRINKLER SYSTEM CORP.",,"203 AVENUE T APT 2F","BROOKLYN","NY","11223","(347) 692-9394","bklyn2019@gmail.com","CL1","2022-04-04","2020-08-01","2022-07-31","true","2022-08-25T00:00:00.000","40.598822","-73.977469","11","47"," 408  ","3190244","3070830051","Bensonhurst East","BROOKLYN"
"2022-08-25T15:33:09.000","BIC-4002","JUAN P. CANALES","JUAN P. LANDSCAPING","100 W. NICHOLAI STREET","HICKSVILLE","NY","11081","(516) 287-6642","juanplandscaping6642@gmail.com","CL1","2022-05-26","2021-06-01","2023-05-31","true","2022-08-25T00:00:00.000",,,,,,,,,
"2022-08-25T15:33:09.000","BIC-9","CJP GARDENING INC.","CJP LANDSCAPING","75-27 164TH STREET","FRESH MEADOWS","NY","11366","(718) 380-0800","jon@cjplandscaping.com","CL1","2022-06-21","2021-11-01","2023-10-31","true","2022-08-25T00:00:00.000","40.726313","-73.804998","8","24","1241  ","4150790","4069670001","Pomonok-Flushing Heights-Hillcrest","QUEENS"
"2022-08-25T15:33:09.000","BIC-509930","KATSURA ENVIRONMENTAL LANDSCAPE CORP",,"4975 AMBOY ROAD","STATEN ISLAND","NY","10312","(718) 605-4975","katrinahansen83@gmail.com","CL1","2022-06-29","2022-08-01","2024-07-31","false","2022-08-25T00:00:00.000","40.536719","-74.176227","3","51"," 17005","5080389","5062450004","Annadale-Huguenot-Prince's Bay-Eltingville","STATEN IS"
"2022-08-25T15:33:09.000","BIC-436","G&D LANDSCAPING CORP.",,"2139 57 STREET","BROOKLYN","NY","11204","(718) 256-7600","angelogallogd@gmail.com","CL1","2022-05-17","2021-06-01","2023-05-31","true","2022-08-25T00:00:00.000","40.619375","-73.978236","12","44"," 468  ","3131011","3054950407","Borough Park","BROOKLYN"
