"oid","oversight_agency","operator_name","location_name","address","addrnum","addrdir","addrstr","addr_suffix","city","state","zip_code","lat","lon","wireline_dwn","wireline_up","wifi_dwn","wifi_up","wi_fi_available","workstation","staffed","mon_open","mon_close","mon_open_2","mon_close_2","tue_open","tue_close","tue_open_2","tue_close_2","wed_open","wed_close","wed_open_2","wed_close_2","thu_open","thu_close","thu_open_2","thu_close_2","fri_open","fri_close","fri_open_2","fri_close_2","sat_open","sat_close","sat_open_2","sat_close_2","sun_open","sun_close","language_access","wheelchair_accessible","wheelchair_access_notes","os_accessibility_features","open_lab_hrs_per_wk","training_hours_per_wk","supplementary_equipment","device_loaning","devices_loaned","access_requirements","access_notes","url","borocode","borough","nta_code","nta_name","council_distrcit","borocd","census_tract","bctcb2010","bin","bbl","geocoded_column"
"454","Department of Youth and Community Development","BronxWorks","Melrose","286 East 156th Street","286","East","156th","Street","Bronx","NY","10451","40.821708","-73.920388","113","16",,,"false","10","true","6:00 PM","10:00 PM",,,"6:00 PM","10:00 PM",,,"6:00 PM","10:00 PM",,,"6:00 PM","10:00 PM",,,"6:00 PM","10:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","N/A","Y","N/A","true","27:00:00","0","Video Gaming Console: Xbox, PS4","N/A","N/A","Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.","N/A","http://www.bronxworks.org/classic-community-center","2","Bronx","BX34","Melrose South-Mott Haven North","17","201","6700","20067003001","2120133","2024130001","POINT (-73.920388 40.821708)"
"364","Department for the Aging","QUEENS COMMUNITY HOUSE INC.","REGO PARK NEIGHBORHOOD SENIOR CENTER","93-29 Queens Boulevard","93-29",,"Queens","Boulevard","Queens","NY","11374","40.731739","-73.86569","29","11","29","11","true","12","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Russian; programming available in Russian","Y","N/A","true","40:00:00","4","Printer","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.qchnyc.org/programs/older-adult-services/seniors-centers","4","Queens","QN18","Rego Park","29","406","71702","40717021008","4050408","4020770050","POINT (-73.86569 40.731739)"
"287","Department for the Aging","CATHOLIC CHARITIES NEIGHBORHOOD SERVICES INC","CCNS SEASIDE NEIGHBORHOOD SENIOR CENTER","320 Beach 94th Street","320",,"Beach 94th","Street","Queens","NY","11693","40.5877","-73.817","43","6","43","6","true","5","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","true","40:00:00","3","N/A","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.ccbq.org/what-we-do/older-adult-services/seaside-senior-center","4","Queens","QN12","Hammels-Arverne-Edgemere","32","414","94202","40942022014","4303571","4161260004","POINT (-73.817 40.5877)"
"323","Department for the Aging","INSTITUTE FOR THE PUERTO RICAN HISPANIC ELDERLY INC","IPRE CORONA NEIGHBORHOOD SENIOR CENTER","108-74 Roosevelt Avenue","108-74",,"Roosevelt","Avenue","Queens","NY","11368","40.751287","-73.856043","71","6","71","6","true","8","false","8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"8:00 AM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Spanish; programming available in Spanish","Y","N/A","true","40:00:00","8","Printer","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.acacianetwork.org/senior-services/","4","Queens","QN26","North Corona","21","404","40100","40401002003","4049199","4019960039","POINT (-73.856043 40.751287)"
"370","Department for the Aging","RIVERSTONE SENIOR LIFE SERVICES INC.","RIVERSTONE SENIOR LIFE NEIGHBORHOOD SC","99 Fort Washington Avenue","99",,"Fort Washington","Avenue","Manhattan","NY","10032","40.8394","-73.9447","8","1","8","1","true","8","false","8:00 AM","4:30 PM",,,"8:00 AM","4:30 PM",,,"8:00 AM","4:30 PM",,,"8:00 AM","4:30 PM",,,"8:00 AM","4:30 PM",,,"Closed","Closed",,,"Closed","Closed","Programming available in Spanish","Y","N/A","true","42:30:00","3","Printer","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.riverstone.org","1","Manhattan","MN36","Washington Heights South","7","112","24700","10247005001","1063346","1021360235","POINT (-73.9447 40.8394)"
"497","New York City Housing Authority","Goddard Riverside Outreach","Lincoln Square Neighborhood Center, Inc.","250 West 65th Street","250","West","65th","Street","New York","NY","10023","40.77501","-73.98689","100","100","50","50","true","6","true","2:00 PM","4:00 PM",,,"2:00 PM","4:00 PM",,,"2:00 PM","4:00 PM",,,"2:00 PM","4:00 PM",,,"2:00 PM","4:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Spanish","Y","N/A","true","10:00:00","2","Printer","N/A","N/A","Must be registered with program to access","N/A","https://www.lsncny.org","1","Manhattan","MN14","Lincoln Square","6","107","15100","10151003001","1030340","1011560020","POINT (-73.98689 40.77501)"
"503","New York City Housing Authority","Stanley M. Isaacs Neighborhood Center","Stanley M. Isaacs Neighborhood Community Center","1792 First Avenue","1792",,"First","Avenue","New York","NY","10128","40.781149","-73.946242","89","86","89","86","true","20","false","3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"3:00 PM","6:00 PM",,,"Closed","Closed",,,"Closed","Closed","Bilingual staff, offering assistance in Spanish ,French","Y","N/A","true","15:00:00","0","Printer","N/A","N/A","Must be registered with program to access","N/A","https://www.isaacscenter.org","1","Manhattan","MN32","Yorkville","5","108","15200","10152002001","1076333","1015730020","POINT (-73.946242 40.781149000000006)"
"89","New York Public Library","New York Public Library","Westchester Square","2521 Glebe Avenue","2521",,"Glebe","Avenue","Bronx","NY","10461","40.84110509","-73.84662166","30","30","30","30","true","52","true","10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","N","N/A","true","50:00:00","7.3","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/westchester-square","2","Bronx","BX37","Van Nest-Morris Park-Westchester Square","13","210","20000","20200003003","2041911","2039860034","POINT (-73.84662166 40.84110509)"
"250","Department of Parks and Recreation","Department of Parks and Recreation","St. John's - Rm. 1","1251 Prospect Place","1251",,"Prospect","Place","Brooklyn","NY","11213","40.673814","-73.934902","103","37","103","37","true","14","true","9:00 AM","8:00 PM",,,"9:00 AM","8:00 PM",,,"9:00 AM","8:00 PM",,,"9:00 AM","8:00 PM",,,"9:00 AM","8:00 PM",,,"8:00 AM","4:00 PM",,,"9:00 AM","4:00 PM","Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.","Y","N/A","true","70:00:00","14.4","Printer","N/A","N/A","All ages; Recreation Center membership required","May be temporarily closed for renovations; contact the site for most up-to-date information.","https://www.nycgovparks.org/facilities/media-labs","3","Brooklyn","BK61","Crown Heights North","36","308","34500","30345002001","3393257","3013530001","POINT (-73.934902 40.673814)"
"460","Department of Youth and Community Development","CAMBA","Pink Houses","2702 Linden Blvd.","2702",,"Linden","Blvd.","Brooklyn","NY","11208","40.668857","-73.864436","25","5",,,"false","4","false","2:30 PM","8:00 PM",,,"2:30 PM","8:00 PM",,,"2:30 PM","8:00 PM",,,"2:30 PM","8:00 PM",,,"2:30 PM","8:00 PM",,,"10:00 AM","2:00 PM",,,"Closed","Closed","N/A","Y","N/A","true","31:30:00","0","Printer, Projector","N/A","N/A","Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.","N/A","https://www.camba.org/programs/educationyouthdevelopment/communitycenters/cornerstonecommunitycenters","3","Brooklyn","BK82","East New York","42","305","121400","31214001000","3326995","3044880001","POINT (-73.864436 40.668857)"
"372","Department for the Aging","ROCHDALE VILLAGE SOCIAL SERVICES INC","ROCHDALE NEIGHBORHOOD SENIOR CENTER","169-65 137th Avenue","169-65",,"137th","Avenue","Queens","NY","11434","40.674532","-73.770698","191","161","191","161","true","15","false","9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","true","40:00:00","7","Printer, Projector","N/A","N/A","Must be 60+ years of age to access","N/A","https://a125-egovt.nyc.gov/egovt/services/service_detail.cfm?contract__cont_dfta_id=43M01","4","Queens","QN02","Springfield Gardens North","28","412","33402","40334023000","4436348","4124950002","POINT (-73.77069800000001 40.674532)"
"254","Department of Parks and Recreation","Department of Parks and Recreation","Thomas Jefferson","2180 1st Avenue","2180",,"1st","Avenue","New York","NY","10029","40.793654","-73.936756","43","6","43","6","true","7","true","9:00 AM","9:00 PM",,,"9:00 AM","9:00 PM",,,"9:00 AM","9:00 PM",,,"9:00 AM","9:00 PM",,,"9:00 AM","9:00 PM",,,"8:00 AM","2:00 PM",,,"Closed","Closed","Signage posted in multiple languages, interpreters available upon request.  Google Chrome language access features available on all workstations.","Y","N/A","true","66:00:00","0","Printer","N/A","N/A","All ages; Recreation Center membership required","N/A","https://www.nycgovparks.org/facilities/media-labs","1","Manhattan","MN34","East Harlem North","8","111","17800","10178003004","1085632","1017050001","POINT (-73.936756 40.793654)"
"210","Queens Library","Queens Library","Richmond Hill","118-14 Hillside Avenue","118-14",,"Hillside","Avenue","Richmond Hill","NY","11418","40.70076527","-73.83162542","20","20","20","20","true","26","true","12:00 PM","8:00 PM",,,"1:00 PM","6:00 PM",,,"10:00 AM","6:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in Russian, Punjabi, Spanish.","Partially","Building is wheelchair accessible, but all levels may not be.","true","44:00:00","1.2","Printer, Scanner","28","Tablets","All ages; library card required for use of public computers and WiFi","N/A","http://www.queenslibrary.org/branch/Richmond Hill","4","Queens","QN54","Richmond Hill","29","409","13200","40132001006","4193458","4092640056","POINT (-73.83162542 40.70076527)"
"2","New York Public Library","New York Public Library","53rd Street","18 West 53rd Street","18","West","53rd","Street","New York","NY","10019","40.76071","-73.97655","1000","1000","1000","1000","true","85","true","11:00 AM","7:00 PM",,,"11:00 AM","6:00 PM",,,"11:00 AM","7:00 PM",,,"11:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","44:00:00","0.2","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/53rd-street","1","Manhattan","MN17","Midtown-Midtown South","4","105","10400","10104001003","1089376","1012687503","POINT (-73.97655 40.76071)"
"148","Brooklyn Public Library","Brooklyn Public Library","Walt Whitman","93 St. Edwards Street","93",,"St. Edwards","Street","Brooklyn","NY","11205","40.6945","-73.97774","20","20","60","5","true","18","true","10:00 AM","6:00 PM",,,"10:00 AM","8:00 PM",,,"1:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.","Y","N/A","true","48:00:00","2.6","Printer, Photocopier, Scanner","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.bklynlibrary.org/locations/waltwhitman","3","Brooklyn","BK68","Fort Greene","35","302","2901","30029012003","3058036","3020390001","POINT (-73.97774 40.694500000000005)"
"470","Department of Youth and Community Development","BCS (Brooklyn Bureau Community Services)","Seth Low","137 Belmont Avenue","137",,"Belmont","Avenue","Brooklyn","NY","11212","40.669409","-73.905494","100","25","100","25","true","19","false","10:00 AM","10:00 PM",,,"10:00 AM","10:00 PM",,,"10:00 AM","10:00 PM",,,"10:00 AM","10:00 PM",,,"10:00 AM","10:00 PM",,,"10:00 AM","3:00 PM",,,"Closed","Closed","N/A","Y","N/A","true","65:00:00","16","Printer, Scanner, Projector, Photocopier","N/A","N/A","Between 3pmand 6pm during the school year, and 8am and 6pm during the summer, access is restricted to youth, ages 5-11.  Other hours are open, but programming may be age-restricted; please contact the center to confirm.  Participants may be required to fill out an application to utilize the computer lab.","N/A","https://www.wearebcs.org/cornerstone/","3","Brooklyn","BK81","Brownsville","41","316","90800","30908002003","3327015","3037270001","POINT (-73.905494 40.669409)"
"181","Queens Library","Queens Library","Glendale","78-60 73 Place","78-60",,"73","Place","Glendale","NY","11385","40.70257666","-73.87579711","20","20","20","20","true","22","true","9:00 AM","8:00 PM",,,"1:00 PM","6:00 PM",,,"10:00 AM","6:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.","N","N/A","true","47:00:00","0.7","Printer, Scanner","30","Tablets","All ages; library card required for use of public computers and WiFi","N/A","http://www.queenslibrary.org/branch/Glendale","4","Queens","QN19","Glendale","30","405","62300","40623001006","4090100","4036960047","POINT (-73.87579711 40.70257666)"
"506","New York City Housing Authority","Union Settlement Association","Washington Community Center","1775 Third Avenue","1775",,"Third","Avenue","New York","NY","10029","40.786574","-73.948303","10","10",,,"false","15","false","2:00 PM","6:00 PM",,,"2:00 PM","6:00 PM",,,"2:00 PM","6:00 PM",,,"2:00 PM","6:00 PM",,,"2:00 PM","6:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","true","20:00:00","0","N/A","N/A","N/A","Must be registered with program to access","N/A","https://www.unionsettlement.org","1","Manhattan","MN33","East Harlem South","8","111","15602","10156021001","1079203","1016470001","POINT (-73.948303 40.786574)"
"265","Department for the Aging","ARC XVI FORT WASHINGTON INC","ARC CENTRAL HARLEM SENIOR CENTER","120 West 140th Street","120","West","140th","Street","Manhattan","NY","10030","40.817346","-73.940237","17","2","15","2","true","5","false","9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"9:00 AM","5:00 PM",,,"Closed","Closed",,,"Closed","Closed","N/A","Y","N/A","false","40:00:00","2","Printer","N/A","N/A","Must be 60+ years of age to access","N/A","https://www.arcseniors.org/sc.html","1","Manhattan","MN03","Central Harlem North-Polo Grounds","9","110","23000","10230002000","1085361","1020080013","POINT (-73.940237 40.817346)"
"44","New York Public Library","New York Public Library","Mariners Harbor","206 South Avenue","206",,"South","Avenue","Staten Island","NY","10303","40.63471","-74.16661","50","50","50","50","true","62","true","12:00 PM","8:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","7:00 PM",,,"10:00 AM","5:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","49:00:00","11.9","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/mariners-harbor","5","Staten Island","SI12","Mariner's Harbor-Arlington-Port Ivory-Graniteville","49","501","32300","50323001008","5109138","5012660064","POINT (-74.16661 40.63471)"
"212","Queens Library","Queens Library","Rochdale Village","169-09 137 Avenue","169-09",,"137","Avenue","Jamaica","NY","11434","40.67286","-73.7706","20","20","20","20","true","36","true","9:00 AM","8:00 PM",,,"1:00 PM","6:00 PM",,,"10:00 AM","6:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Whenever possible, multilingual staff work at locations where their language expertise is most needed and programming is provided in communities'main languages.  Materials available in French, Haitian Creole.","Y","N/A","true","47:00:00","1.9","Printer, Scanner","27","Tablets","All ages; library card required for use of public computers and WiFi","N/A","http://www.queenslibrary.org/branch/Rochdale Village","4","Queens","QN02","Springfield Gardens North","28","412","33402","40334024000","4270057","4124950175","POINT (-73.7706 40.67286)"
"66","New York Public Library","New York Public Library","Schomburg","514 Malcolm X Boulevard","514",,"Malcolm X","Boulevard","New York","NY","10030","40.81468863","-73.94095299","5000","5000","5000","5000","true","38","true","12:00 PM","6:00 PM",,,"12:00 PM","8:00 PM",,,"12:00 PM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","6:00 PM",,,"Closed","Closed","Branch displays signage in multiple languages.  Reservation and printing software supports both English and Spanish instructions.  Public Windows computers offer the following keyboard input languages:  English, Spanish, Chinese (Simplified), Chinese (Traditional), Russian, Bengali, Vietnamese, French, German, Arabic (101), Italian, Polish (Programmers), Japanese, Albanian, Korean, Hindi, Urdu","Y","N/A","true","46:00:00","1.9","Printer, Photocopier, Projector","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.nypl.org/locations/schomburg","1","Manhattan","MN03","Central Harlem North-Polo Grounds","9","110","22800","10228002000","1058276","1019200029","POINT (-73.94095299 40.814688630000006)"
"151","Brooklyn Public Library","Brooklyn Public Library","Windsor Terrace","160 E. 5th Street","160","E.","5th","Street","Brooklyn","NY","11218","40.648781","-73.976751","20","20","10","1","true","22","true","10:00 AM","6:00 PM",,,"10:00 AM","6:00 PM",,,"1:00 PM","8:00 PM",,,"10:00 AM","8:00 PM",,,"10:00 AM","6:00 PM",,,"10:00 AM","5:00 PM",,,"Closed","Closed","Language Line phone translation service available. Tablets with Google Translate. Wherever possible multilingual staff are assigned to branches in neighborhoods where their languages are spoken.  Programming available in Spanish.","Partially","Site is not fully wheelchair accessible because door is not automatic.","true","48:00:00","4.5","Printer, Photocopier, Scanner","N/A","N/A","All ages; library card required for use of public computers","N/A","https://www.bklynlibrary.org/locations/windsorterrace","3","Brooklyn","BK40","Windsor Terrace","39","307","50000","30500002004","3124000","3053180010","POINT (-73.976751 40.648781)"
